"Date","SINTEX.NS.Open","SINTEX.NS.High","SINTEX.NS.Low","SINTEX.NS.Close","SINTEX.NS.Volume","SINTEX.NS.Adjusted"
2012-05-31,52.670601,53.456699,51.687901,52.965401,2254448,49.088249
2012-06-01,52.965401,53.653198,50.4105,50.901798,2855934,47.175701
2012-06-04,50.557899,51.393101,49.5261,51.098301,2324406,47.357815
2012-06-05,52.5723,52.7197,51.196602,51.786201,3136595,47.995358
2012-06-06,52.5723,53.751499,51.9827,53.358398,4473984,49.452469
2012-06-07,54.046299,54.979801,53.309299,54.537601,4389623,50.545357
2012-06-08,54.7342,55.422001,53.456699,54.7342,3465398,50.727562
2012-06-11,55.422001,57.927799,55.078098,55.716801,6589453,51.638237
2012-06-12,55.6185,57.1908,55.028999,56.699501,3458004,52.549
2012-06-13,57.0434,58.812199,56.7486,57.387299,4777452,53.186447
2012-06-14,57.1908,57.780399,55.962502,56.355499,3344297,52.230183
2012-06-15,56.7486,57.4856,55.864201,57.0434,2248112,52.867729
2012-06-18,51.5896,57.8787,51.5896,56.355499,2755053,52.230183
2012-06-19,56.109901,57.4856,55.569401,56.896,2065203,52.731113
2012-06-20,57.3382,60.3353,56.896,59.696602,7033863,55.326714
2012-06-21,59.942299,61.2197,59.303501,60.679199,4733328,56.237377
2012-06-22,60.138802,61.416199,59.254398,59.745701,4568752,55.372211
2012-06-25,60.9249,64.757301,58.271702,58.812199,3083663,54.507042
2012-06-26,58.861301,59.549198,57.4856,57.8787,3316614,53.64188
2012-06-27,58.6157,58.6157,57.092499,57.3382,3029453,53.140945
2012-06-28,57.682098,57.927799,56.6012,57.4856,3158818,53.27755
2012-06-29,58.1735,60.826599,58.1735,60.433601,8439129,56.009758
2012-07-02,60.9249,62.153198,60.433601,61.318001,4307659,56.829422
2012-07-03,62.005798,64.462502,61.9076,64.118599,6478849,59.425007
2012-07-04,64.413399,66.034798,63.922001,65.838203,6198313,61.018738
2012-07-05,65.838203,66.771797,65.150398,65.641701,3470742,60.836617
2012-07-06,65.543404,65.543404,63.135899,63.725498,3267999,59.060684
2012-07-09,63.872898,63.872898,61.465401,62.005798,2518525,57.466869
2012-07-10,62.251499,64.658997,61.956699,64.265999,3066059,59.561623
2012-07-11,64.708199,66.2313,63.971199,64.560799,4370567,59.834839
2012-07-12,64.560799,64.609901,62.448002,63.381599,3230941,58.741959
2012-07-13,62.890202,66.034798,61.170601,65.494301,14936035,60.700008
2012-07-16,66.476997,67.2631,64.216797,64.757301,9194555,60.016964
2012-07-17,65.346901,65.641701,62.398899,62.595402,4117940,58.013309
2012-07-18,62.6446,63.922001,61.710999,63.578098,3274756,58.924072
2012-07-19,64.216797,64.806396,63.185001,63.430698,2145937,58.787472
2012-07-20,63.823799,63.872898,61.809299,62.055,2611345,57.51247
2012-07-23,61.0723,61.416199,59.696602,60.187901,2214610,55.782047
2012-07-24,59.500099,60.826599,58.812199,60.3353,2763304,55.918652
2012-07-25,60.187901,60.3353,58.959599,59.745701,1547859,55.372211
2012-07-26,59.500099,60.237099,56.404701,56.945099,7739174,52.776627
2012-07-27,57.927799,59.303501,54.881599,55.815102,2818745,51.729347
2012-07-30,55.815102,58.861301,54.881599,58.6157,3091152,54.324932
2012-07-31,59.057899,59.401798,57.141701,58.959599,2265767,54.643658
2012-08-01,58.959599,60.237099,58.713902,59.598301,1882879,55.235603
2012-08-02,59.942299,61.170601,59.352699,60.826599,1675401,56.373989
2012-08-03,59.893101,60.237099,58.124298,59.647499,2188955,55.281204
2012-08-06,60.3353,61.318001,60.040501,60.3353,1382694,55.918652
2012-08-07,60.826599,62.251499,59.844002,60.826599,2305651,56.373989
2012-08-08,60.826599,61.3671,58.664799,59.008701,1649776,54.689163
2012-08-09,59.401798,59.647499,57.780399,58.075199,1528694,53.823994
2012-08-10,58.4683,59.205299,58.075199,58.713902,1224368,54.415939
2012-08-13,58.959599,60.237099,58.664799,59.893101,1598166,55.508827
2012-08-14,59.647499,60.9249,59.450901,60.728401,1427578,56.282978
2012-08-16,60.728401,61.170601,60.237099,60.3353,1034367,55.918652
2012-08-17,60.826599,61.318001,58.3209,59.008701,1394172,54.689163
2012-08-21,59.008701,60.433601,58.369999,60.187901,1265552,55.782047
2012-08-22,59.794899,60.679199,58.4683,58.713902,1211594,54.415939
2012-08-23,59.303501,59.549198,57.682098,58.0261,1224617,53.778492
2012-08-24,57.632999,57.8787,56.257301,56.699501,1287138,52.549
2012-08-27,58.812199,58.812199,55.422001,55.569401,1126861,51.501621
2012-08-28,55.7659,55.9133,53.4076,54.537601,2175506,50.545357
2012-08-29,54.685001,55.028999,52.965401,53.1619,1643468,49.270359
2012-08-30,52.8671,54.046299,52.081001,53.555,2309132,49.634686
2012-08-31,53.555,54.095402,52.4249,52.818001,1606565,48.951637
2012-09-03,53.1619,53.898899,52.523201,52.965401,1337330,49.088249
2012-09-04,53.1619,56.257301,52.375801,55.471199,2256566,51.410614
2012-09-05,55.520302,56.502899,54.095402,54.390202,3087808,50.408749
2012-09-06,54.046299,55.323799,53.653198,54.341099,1601171,50.972393
2012-09-07,55.028999,56.404701,54.5868,55.471199,1738825,52.032436
2012-09-10,56.404701,57.141701,55.6185,56.846901,2067511,53.322857
2012-09-11,56.502899,57.780399,55.9133,57.4856,2189471,53.921959
2012-09-12,57.976898,58.4683,56.994301,57.780399,2185448,54.198486
2012-09-13,57.682098,58.812199,55.6185,56.109901,2421968,52.631542
2012-09-14,57.092499,58.075199,56.404701,57.682098,2972230,54.106277
2012-09-17,58.959599,61.710999,58.369999,61.2197,7784084,57.42458
2012-09-18,61.3671,63.381599,61.0723,62.4972,4268694,58.622883
2012-09-20,62.4972,62.595402,60.384499,61.170601,2845073,57.378517
2012-09-21,61.416199,65.396004,61.416199,64.757301,5720877,60.742874
2012-09-24,63.922001,67.656097,63.922001,65.543404,4512206,61.480247
2012-09-25,65.887398,66.624397,63.676399,65.346901,2540973,61.295925
2012-09-26,64.855598,66.182198,63.872898,64.658997,2770200,60.650661
2012-09-27,64.953796,66.182198,64.216797,64.560799,4116208,60.558556
2012-09-28,65.346901,67.017403,65.150398,65.445198,4377374,61.388126
2012-10-01,65.297798,66.0839,64.265999,64.806396,3349020,60.788929
2012-10-03,64.806396,70.358498,64.806396,69.867104,9215092,65.535912
2012-10-04,70.014503,72.078102,69.670601,70.505898,7516369,66.135109
2012-10-05,70.260201,71.537697,67.164803,70.9972,6582786,66.595947
2012-10-08,71.046303,71.242897,68.884499,69.719704,4962632,65.397644
2012-10-09,70.7024,73.011597,69.916298,71.537697,5657544,67.102943
2012-10-10,70.751503,71.488503,68.982697,69.277496,3484854,64.982857
2012-10-11,69.375801,73.601196,67.852699,72.864197,11613536,68.347214
2012-10-12,73.208199,74.289101,71.832397,72.471199,7407534,67.978569
2012-10-15,72.274597,72.716797,70.555,72.028999,4993764,67.563782
2012-10-16,72.372902,73.846901,70.948097,71.292,3995056,66.872475
2012-10-17,71.488503,72.274597,69.670601,70.555,2688333,66.18116
2012-10-18,70.898903,72.028999,70.309303,71.537697,2546766,67.102943
2012-10-19,71.5868,71.7342,68.933601,69.375801,2295704,65.075058
2012-10-22,69.277496,70.653297,68.294899,70.309303,2244959,65.950699
2012-10-23,70.4076,70.8498,68.884499,69.228401,2202950,64.936806
2012-10-25,69.228401,69.621498,66.722603,67.213898,4716070,63.047176
2012-10-29,67.213898,67.213898,64.069397,64.757301,2984232,60.742874
2012-10-30,64.904701,65.494301,62.890202,63.676399,1977100,59.728981
2012-10-31,63.872898,64.265999,62.104099,63.430698,2755000,59.498508
2012-11-01,63.430698,65.346901,63.0868,64.904701,3061678,60.881138
2012-11-02,65.838203,66.329597,64.413399,64.757301,2858438,60.742874
2012-11-05,64.364197,65.445198,62.988499,63.479801,2838046,59.544567
2012-11-06,63.283298,64.315102,63.135899,63.676399,2707708,59.728981
2012-11-07,63.774601,65.789101,63.135899,64.904701,3898170,60.881138
2012-11-08,63.135899,66.133003,63.135899,65.641701,3568824,61.572445
2012-11-09,65.690804,66.771797,64.511597,64.953796,3452027,60.927189
2012-11-12,65.248596,65.592598,63.872898,64.413399,1395741,60.420296
2012-11-15,64.413399,66.182198,64.069397,65.690804,2571841,61.618507
2012-11-16,66.034798,66.919098,62.398899,62.890202,4125989,58.99152
2012-11-19,63.2342,63.332401,57.534698,59.008701,8123309,55.350643
2012-11-20,59.647499,59.893101,58.075199,58.713902,4922000,55.074116
2012-11-21,58.9105,59.352699,57.534698,58.419102,2613498,54.797592
2012-11-22,59.647499,59.647499,57.4856,57.682098,2035033,54.106277
2012-11-23,58.0261,58.271702,56.6012,57.289101,1929068,53.737644
2012-11-26,58.124298,58.7631,57.436501,58.3209,3395432,54.705479
2012-11-27,58.713902,60.875801,58.6157,60.581001,3568377,56.82547
2012-11-29,60.581001,62.792,60.531799,60.973999,5872314,57.194107
2012-11-30,61.465401,63.037601,61.121399,62.546299,3532716,58.668938
2012-12-03,62.988499,63.676399,62.300598,62.841099,2735674,58.945457
2012-12-04,62.693699,63.676399,61.956699,62.448002,1988001,58.576736
2012-12-05,60.138802,64.757301,57.976898,63.578098,4500676,59.636772
2012-12-06,63.872898,65.101196,62.693699,64.511597,3602795,60.512405
2012-12-07,64.806396,65.641701,63.037601,63.479801,3597064,59.544567
2012-12-10,63.578098,64.658997,63.283298,63.922001,1684628,59.959354
2012-12-11,64.757301,66.427803,63.2342,64.560799,6603371,60.558556
2012-12-12,64.953796,65.494301,64.118599,64.904701,3203977,60.881138
2012-12-13,65.396004,65.445198,62.398899,62.890202,3452125,58.99152
2012-12-14,63.283298,63.479801,61.9076,63.037601,2321050,59.12978
2012-12-17,63.0868,64.216797,62.792,63.283298,2055745,59.360249
2012-12-18,64.069397,65.346901,62.300598,64.855598,3504807,60.835079
2012-12-19,65.396004,68.000099,65.199501,67.705299,8701314,63.508118
2012-12-20,68.294899,68.294899,66.427803,66.771797,5871923,62.632496
2012-12-21,66.624397,66.8209,63.528999,64.069397,3927711,60.097618
2012-12-24,64.069397,64.560799,63.037601,63.430698,3195781,59.498508
2012-12-26,63.430698,64.658997,63.2342,63.479801,2215967,59.544567
2012-12-27,63.872898,64.020302,62.4972,62.841099,5743465,58.945457
2012-12-28,62.9394,64.413399,62.9394,64.069397,2672922,60.097618
2012-12-31,64.364197,65.002998,63.430698,64.069397,1851303,60.097618
2013-01-01,65.248596,66.575203,64.609901,66.182198,3496460,62.079437
2013-01-02,66.8209,67.803497,66.3787,67.213898,3515649,63.047176
2013-01-03,67.656097,68.786201,66.3787,68.491402,4934871,64.245491
2013-01-04,65.936501,69.572304,65.936501,69.031898,4898027,64.752487
2013-01-07,69.768898,71.193703,69.081001,69.621498,5535135,65.305534
2013-01-08,69.621498,69.768898,67.557899,68.884499,5110316,64.61422
2013-01-09,68.884499,70.112801,67.557899,67.754402,4717780,63.55418
2013-01-10,68.589699,69.621498,65.690804,67.459602,19979476,63.277649
2013-01-11,67.459602,70.456703,66.624397,69.621498,12872051,65.305534
2013-01-14,70.161903,71.930702,69.768898,71.7342,7949396,67.28727
2013-01-15,71.7342,72.127197,70.653297,70.948097,4410941,66.549889
2013-01-16,70.653297,71.7342,68.884499,69.179298,3982405,64.890747
2013-01-17,69.326698,70.211098,67.656097,69.228401,3306010,64.936806
2013-01-18,69.867104,71.488503,69.474098,70.456703,4204860,66.088966
2013-01-21,70.456703,71.1446,69.375801,69.768898,2384392,65.443794
2013-01-22,70.309303,70.751503,67.607002,67.901802,2946191,63.692451
2013-01-23,68.344002,68.540497,65.150398,65.789101,3487929,61.710712
2013-01-24,65.739998,66.133003,58.222599,60.138802,4473805,56.410683
2013-01-25,60.138802,63.135899,57.682098,62.3498,5192366,58.484623
2013-01-28,61.023201,63.135899,61.023201,61.760201,2079201,57.931572
2013-01-29,61.956699,63.823799,60.826599,61.612801,4770978,57.793308
2013-01-30,61.809299,62.300598,59.942299,60.679199,3264938,56.917583
2013-01-31,61.023201,62.005798,60.433601,61.3671,4172163,57.56284
2013-02-01,61.6619,62.792,60.679199,61.268799,3010775,57.470631
2013-02-04,61.858501,62.300598,59.008701,59.450901,2509893,55.76543
2013-02-05,58.9105,61.809299,58.517399,61.170601,2957928,57.378517
2013-02-06,61.6619,61.6619,59.696602,61.023201,2932279,57.240261
2013-02-07,60.9249,62.300598,59.450901,60.089699,2643530,56.364624
2013-02-08,59.647499,60.531799,58.812199,59.008701,2322332,55.350643
2013-02-11,59.303501,60.237099,58.861301,59.549198,1659595,55.857635
2013-02-12,60.531799,61.170601,59.057899,60.237099,2648609,56.502892
2013-02-13,60.531799,61.023201,58.0261,58.517399,2085873,54.889793
2013-02-14,58.713902,58.713902,55.422001,55.716801,4508310,52.262814
2013-02-15,55.520302,58.0261,54.4394,57.632999,3637349,54.060223
2013-02-18,57.4856,59.106998,57.092499,58.3209,2197911,54.705479
2013-02-19,58.959599,59.057899,56.7486,58.713902,2963910,55.074116
2013-02-20,59.254398,59.647499,58.4683,59.156101,2658230,55.488907
2013-02-21,59.156101,59.156101,56.552101,57.289101,3129145,53.737644
2013-02-22,57.141701,59.598301,57.0434,59.303501,3320825,55.627171
2013-02-25,59.450901,59.647499,56.896,57.3382,2426556,53.783695
2013-02-26,57.141701,57.780399,55.667702,56.0116,2230043,52.539333
2013-02-27,56.257301,57.1908,54.292,56.552101,2579289,53.046333
2013-02-28,57.0434,57.5839,52.768799,53.555,5327192,50.23502
2013-03-01,53.7024,55.7659,53.309299,54.635899,2737807,51.248917
2013-03-04,55.028999,55.028999,51.5896,51.884399,2470451,48.667988
2013-03-05,52.965401,53.948002,51.933601,53.555,2041710,50.23502
2013-03-06,54.635899,55.9133,53.898899,54.979801,2826124,51.571499
2013-03-07,54.832401,55.520302,53.8498,55.028999,2071708,51.617649
2013-03-08,55.372898,56.404701,55.225498,55.9133,1994252,52.447132
2013-03-11,56.896,56.896,54.832401,55.716801,1682356,52.262814
2013-03-12,56.208099,56.945099,55.078098,56.208099,2276495,52.723652
2013-03-13,56.208099,57.7313,55.569401,57.092499,2846026,53.553226
2013-03-14,58.1735,58.861301,56.159,56.502899,4483782,53.000179
2013-03-15,57.289101,57.289101,55.520302,55.962502,2696753,52.493279
2013-03-18,55.028999,55.471199,53.260201,54.1446,2589609,50.788074
2013-03-19,54.537601,54.881599,49.722599,50.2631,8216188,47.147198
2013-03-20,50.656101,50.754398,47.1185,47.9538,3950085,44.981056
2013-03-21,48.199501,48.887299,44.170601,44.760201,5149670,41.985432
2013-03-22,44.465401,44.858398,42.254398,43.433601,6928180,40.74107
2013-03-25,44.6619,45.4972,41.812199,42.106998,6272637,39.496712
2013-03-26,41.861301,44.121399,41.517399,43.531799,4760640,40.833179
2013-03-28,43.531799,47.167702,42.6474,45.251499,3305161,42.446274
2013-04-01,45.251499,47.069401,45.251499,46.5289,2725208,43.644485
2013-04-02,46.185001,48.445099,45.988499,48.002899,2754415,45.027107
2013-04-03,48.396,49.5261,46.0868,46.774601,3368791,43.874954
2013-04-04,46.725498,47.020302,44.563599,45.6446,2674252,42.815006
2013-04-05,45.841099,46.627201,44.809299,45.595402,2762242,42.768856
2013-04-08,45.2024,45.890202,43.237,43.384399,3385173,40.69492
2013-04-09,43.7775,44.710999,42.6474,42.9422,2991610,40.280128
2013-04-10,43.237,45.055,42.893101,44.809299,3891759,42.03149
2013-04-11,45.300598,45.595402,43.187901,43.875801,3206619,41.155857
2013-04-12,43.237,44.760201,43.040501,44.465401,2295885,41.708908
2013-04-15,44.170601,45.595402,43.728401,44.760201,2004795,41.985432
2013-04-16,44.318001,46.872898,44.318001,46.332401,4518169,43.460171
2013-04-17,46.725498,47.167702,44.710999,45.104099,3833491,42.30801
2013-04-18,45.398899,47.020302,44.760201,46.8237,3135963,43.921009
2013-04-22,46.8237,48.936501,46.8237,48.6908,4622669,45.672367
2013-04-23,48.936501,49.0839,46.479801,47.315102,3841195,44.381947
2013-04-25,47.315102,48.641701,47.2659,47.5116,3479365,44.566265
2013-04-26,47.757301,48.445099,45.841099,46.5289,2359771,43.644485
2013-04-29,46.9711,48.2486,46.725498,47.708099,2340208,44.750587
2013-04-30,47.855499,48.150299,45.742802,46.774601,2611647,43.874954
2013-05-02,46.774601,49.034698,46.774601,48.445099,4141810,45.441891
2013-05-03,48.199501,48.887299,46.774601,47.8064,2671393,44.842789
2013-05-06,47.364201,50.705299,47.2659,50.557899,4873852,47.423721
2013-05-07,50.8526,55.569401,50.606998,52.965401,21287829,49.681976
2013-05-08,53.898899,53.898899,50.950901,51.8353,8200629,48.621929
2013-05-09,51.8353,52.670601,50.705299,51.049198,3934873,47.884563
2013-05-10,51.049198,51.540501,49.919102,50.508701,2784196,47.377571
2013-05-13,50.557899,50.803501,48.002899,48.346901,3491000,45.349785
2013-05-14,48.641701,49.575199,48.396,48.6908,4277829,45.672367
2013-05-15,48.9856,49.869999,48.297699,48.739899,7395109,45.718422
2013-05-16,48.789101,50.2631,48.641701,49.0839,7489978,46.041096
2013-05-17,49.182098,51.540501,48.739899,51.2948,7251910,48.114941
2013-05-20,51.687901,53.260201,51,51.196602,6649360,48.022827
2013-05-21,51,51.2948,49.624298,49.869999,3451444,46.778465
2013-05-22,50.164799,50.656101,48.1012,48.297699,3354634,45.303631
2013-05-23,47.757301,47.9538,45.9394,46.332401,4170301,43.460171
2013-05-24,46.185001,47.560699,45.300598,46.9711,3665939,44.059277
2013-05-27,47.1185,48.1012,46.6763,48.002899,1987431,45.027107
2013-05-28,48.297699,49.8209,47.9538,49.427799,3020992,46.363678
2013-05-29,49.5261,50.066502,47.708099,48.887299,3869323,45.856689
2013-05-30,48.936501,49.0839,47.069401,47.315102,5381382,44.381947
2013-05-31,47.315102,48.002899,46.3815,46.578098,2508396,43.690636
2013-06-03,46.6763,47.2659,45.398899,46.922001,2077288,44.013218
2013-06-04,47.069401,48.592499,46.872898,47.708099,4108362,44.750587
2013-06-05,47.2659,48.8382,47.020302,48.494301,2313164,45.488049
2013-06-06,48.150299,49.329498,47.020302,48.8382,3338532,45.810627
2013-06-07,48.936501,50.803501,48.5434,48.8382,6287009,45.810627
2013-06-10,49.132999,49.476898,45.9394,46.627201,3503240,43.736694
2013-06-11,46.185001,47.904701,45.300598,46.185001,4876738,43.321907
2013-06-12,46.0868,47.1185,44.612801,45.792,4084229,42.953266
2013-06-13,45.153198,46.430698,44.121399,45.2024,2392799,42.400219
2013-06-14,45.546299,46.872898,45.546299,46.5289,3117306,43.644485
2013-06-17,47.1185,47.1185,45.300598,46.5289,2807752,43.644485
2013-06-18,46.185001,46.627201,45.300598,45.448002,2513130,42.630596
2013-06-19,45.2024,46.6763,44.809299,46.479801,2946636,43.598434
2013-06-20,45.104099,45.2024,42.7948,43.0896,4265706,40.418396
2013-06-21,42.254398,42.991402,39.552101,40.632999,4657279,38.114086
2013-06-24,39.208099,40.5839,38.1763,38.569401,3474507,36.17841
2013-06-25,38.569401,39.159,36.9972,38.4711,4027532,36.086201
2013-06-26,38.569401,39.0116,35.916199,36.948002,6814553,34.657524
2013-06-27,37.341099,38.225498,36.751499,37.193699,4595026,34.887993
2013-06-28,37.783298,40.436501,37.783298,39.7486,2672591,37.284512
2013-07-01,39.3064,42.156101,39.3064,41.4683,2305314,38.897606
2013-07-02,41.0261,43.433601,40.0434,42.106998,3307014,39.496712
2013-07-03,41.271702,41.664799,38.3237,38.569401,3663508,36.17841
2013-07-04,38.864201,39.994301,37.832401,38.716801,4082449,36.316673
2013-07-05,39.797699,40.780399,38.520302,39.355499,2923819,36.915779
2013-07-08,38.815102,40.436501,37.930698,40.092499,2489783,37.60709
2013-07-09,40.4856,41.713902,39.404701,40.8787,2462948,38.344555
2013-07-10,41.0261,42.2052,40.387299,41.075199,2704433,38.528866
2013-07-11,41.369999,42.254398,40.780399,41.1735,2507712,38.621078
2013-07-12,41.3209,43.237,38.520302,39.502899,12155451,37.054039
2013-07-15,39.0116,39.3064,37.783298,38.372898,4431949,35.994087
2013-07-16,37.7341,38.0289,36.358398,37.095402,4992390,34.795788
2013-07-17,37.292,38.0289,35.916199,36.555,3085177,34.288887
2013-07-18,36.751499,36.9972,35.2775,36.7024,3491587,34.427151
2013-07-19,36.505798,37.046299,35.228401,35.4249,3349258,33.22884
2013-07-22,35.228401,37.341099,34.9827,36.505798,3943259,34.242737
2013-07-23,36.8498,37.046299,34.737,34.933601,4654000,32.768005
2013-07-24,34.4422,34.638802,33.066502,33.361301,3410783,31.293173
2013-07-25,32.919102,33.213902,31.445101,31.739901,4582017,29.772284
2013-07-26,31.936399,32.673401,29.8729,30.4133,3973573,28.527922
2013-07-29,30.4625,31.1012,29.774599,30.1677,2279054,28.297548
2013-07-30,30.1677,30.6099,28.0058,28.497101,2735768,26.730513
2013-07-31,28.448,28.448,24.517401,25.844,8534067,24.241882
2013-08-01,25.9422,26.7283,23.4856,23.8295,6358884,22.352266
2013-08-02,23.583799,24.320801,21.864201,22.355499,4774914,20.969641
2013-08-05,22.6012,22.6012,20.7341,21.1763,6440594,19.863544
2013-08-06,20.684999,22.060699,20.2428,20.9307,5560708,19.633167
2013-08-07,20.9307,22.1098,20.439301,21.569401,6335445,20.232275
2013-08-08,21.6185,22.2572,20.6359,21.127199,5919655,19.817484
2013-08-12,21.127199,21.9133,20.439301,20.7341,6195432,19.448755
2013-08-13,20.6359,23.927799,19.997101,23.4856,17003738,22.029686
2013-08-14,23.436399,24.4191,22.502899,23.5347,8680408,22.075741
2013-08-16,23.5347,23.5347,21.3237,21.716801,4939557,20.370535
2013-08-19,21.6185,21.6185,19.751499,20.7341,5186554,19.448755
2013-08-20,20.144501,20.979799,19.898899,20.488501,5688178,19.218382
2013-08-21,20.7833,21.8151,20.046301,20.291901,6286671,19.033968
2013-08-22,20.2428,21.2255,20.144501,21.0289,4704032,19.725281
2013-08-23,21.0289,21.9625,20.6359,21.127199,4825394,19.817484
2013-08-26,21.2255,21.9133,21.127199,21.3729,3588118,20.047953
2013-08-27,21.3237,21.3237,19.260099,19.604099,5283516,18.388805
2013-08-28,19.309299,19.898899,18.474001,19.407499,5085561,18.204393
2013-08-29,19.6532,19.997101,17.737,18.179199,18845207,17.05224
2013-08-30,18.2775,19.063601,17.1474,17.2948,8320307,16.222664
2013-09-02,17.1966,17.8353,17.1474,17.6388,4024133,16.545338
2013-09-03,17.687901,18.2283,16.803499,16.8526,5881749,15.807876
2013-09-04,16.803499,17.1966,16.508699,16.656099,4198474,15.623557
2013-09-05,16.950899,17.4914,16.950899,17.098301,4139525,16.038345
2013-09-06,17.2948,18.2283,16.8526,17.9335,5252709,16.821768
2013-09-10,17.9335,19.1127,17.9335,18.6705,5012530,17.513079
2013-09-11,18.8179,20.0954,18.5723,19.948,5462851,18.711386
2013-09-12,20.341101,21.569401,20.193701,20.6359,7399037,19.356642
2013-09-13,21.0289,23.239901,21.0289,22.945101,10468631,21.52269
2013-09-16,23.632999,24.075199,21.9133,22.7486,7995803,21.338371
2013-09-17,22.797701,23.092501,22.3064,22.6012,4120078,21.200109
2013-09-18,22.9942,23.092501,22.159,22.4538,3005097,21.061848
2013-09-19,22.896,23.436399,22.650299,22.7486,3984868,22.025005
2013-09-20,22.7486,22.7486,20.7341,20.979799,5590298,20.312466
2013-09-23,21.0289,21.4711,20.7341,21.0781,2153862,20.407642
2013-09-24,20.9307,21.2255,20.3902,20.7341,2838888,20.074583
2013-09-25,20.684999,21.3729,20.2428,21.0289,2696338,20.360004
2013-09-26,21.0781,21.1763,20.6359,20.8815,1915941,20.217295
2013-09-27,21.0781,21.2255,20.832399,20.9307,2367185,20.264929
2013-09-30,20.7833,20.7833,20.144501,20.291901,1811723,19.646448
2013-10-01,20.3902,21.2255,20.291901,21.0781,1887338,20.407642
2013-10-03,21.0781,22.0116,21.0781,21.422001,4560835,20.740602
2013-10-04,21.2255,21.9133,21.1763,21.3237,2600881,20.645428
2013-10-07,21.3237,22.502899,21.1763,22.060699,3910303,21.358984
2013-10-08,22.355499,22.6994,21.569401,22.060699,4020880,21.358984
2013-10-09,21.8151,23.0434,21.7659,22.896,3368350,22.167717
2013-10-10,22.797701,23.4856,22.6994,22.9942,3037502,22.262793
2013-10-11,23.289,23.780399,22.8468,23.436399,3720832,22.690926
2013-10-14,23.5347,25.5,23.3873,25.303499,7414276,24.498634
2013-10-15,25.844,27.268801,24.370001,26.4335,23779542,25.592691
2013-10-17,26.4335,29.184999,26.4335,28.251499,21776048,27.352863
2013-10-18,28.791901,29.9711,28.644501,29.0867,14048995,28.161501
2013-10-21,29.479799,32.280399,29.332399,31.6908,14506621,30.682768
2013-10-22,32.427799,36.653198,32.132999,34.8353,34583463,33.727245
2013-10-23,35.179199,36.555,32.919102,33.4104,15742668,32.347668
2013-10-24,33.7052,34.491402,31.936399,32.280399,9379341,31.253611
2013-10-25,32.132999,33.361301,31.6416,33.213902,6572928,32.157421
2013-10-28,33.606998,34.196602,32.0839,32.476898,5254487,31.443863
2013-10-29,32.280399,32.3787,30.855499,30.9538,6079969,29.969212
2013-10-30,31.2486,33.361301,31.150299,32.476898,8755620,31.443863
2013-10-31,32.427799,33.017399,31.9856,32.3787,2938031,31.348787
2013-11-01,32.476898,33.361301,32.034698,32.968201,3695698,31.919535
2013-11-05,32.968201,34.540501,32.5261,33.164799,4512163,32.109882
2013-11-06,33.164799,33.8526,32.575199,32.919102,3068065,31.872
2013-11-07,33.066502,33.263,31.6416,31.8873,2877657,30.873016
2013-11-08,31.6908,31.6908,30.5116,31.150299,3088467,30.15946
2013-11-11,31.1012,32.0839,30.4625,30.855499,2608234,29.874037
2013-11-12,31.052099,31.445101,28.988501,29.2833,3219282,28.351847
2013-11-13,29.0867,29.0867,27.6619,28.0058,4640301,27.114981
2013-11-14,28.349701,29.8237,28.3006,29.2341,4464218,28.304211
2013-11-18,29.2341,30.4625,29.184999,29.8237,4567466,28.875057
2013-11-19,30.1677,30.9538,29.774599,30.659,5125682,29.683788
2013-11-20,30.904699,31.1012,29.5781,29.8729,4353209,28.922691
2013-11-21,29.479799,29.8237,28.8902,29.1359,2654529,28.209135
2013-11-22,29.332399,29.922001,28.939301,29.5781,3274168,28.63727
2013-11-25,29.8729,30.560699,29.4307,30.3151,2707205,29.350826
2013-11-26,30.3151,30.3151,28.1532,28.398899,5301865,27.495575
2013-11-27,28.497101,29.0376,28.398899,28.8902,2003539,27.971249
2013-11-28,29.1359,29.332399,28.5954,28.939301,1787670,28.018789
2013-11-29,29.0376,29.8237,28.988501,29.627199,2459001,28.684807
2013-12-02,29.922001,33.606998,29.8237,33.312199,16555134,32.25259
2013-12-03,33.7052,34.8353,33.263,33.361301,12685203,32.300137
2013-12-04,33.361301,33.508701,31.936399,32.0839,5788945,31.063362
2013-12-05,32.919102,34.196602,32.771702,33.508701,5554801,32.442844
2013-12-06,33.508701,34.638802,32.722599,33.803501,7458728,32.728268
2013-12-09,34.8353,35.2775,33.656101,33.8526,4398322,32.775803
2013-12-10,33.606998,33.901798,32.2313,32.427799,3743438,31.396324
2013-12-11,32.329498,32.624298,30.8064,30.9538,6488372,29.969212
2013-12-12,30.6099,31.6908,30.364201,31.1994,6461926,30.206997
2013-12-13,31.052099,31.8873,30.9538,31.052099,3682221,30.064383
2013-12-16,31.002899,31.6908,30.4625,31.2486,2871855,30.254635
2013-12-17,31.1994,32.280399,31.002899,31.150299,4364181,30.15946
2013-12-18,31.150299,32.0839,31.1012,31.789,2716919,30.777843
2013-12-19,31.8382,32.182098,30.757299,31.052099,4254257,30.064383
2013-12-20,31.052099,32.575199,31.002899,32.3787,4022157,31.348787
2013-12-23,32.2313,33.164799,32.0839,32.526001,3534200,31.491404
2013-12-24,32.722599,33.8526,32.575199,33.5578,5379367,32.490383
2013-12-26,33.5578,34.491402,33.508701,34.098301,4773493,33.013691
