"Date","HINDPETRO.NS.Open","HINDPETRO.NS.High","HINDPETRO.NS.Low","HINDPETRO.NS.Close","HINDPETRO.NS.Volume","HINDPETRO.NS.Adjusted"
2008-11-26,201.336,204.877,195.791,52.922199,3495123,13.78529
2008-11-28,200.483,203.895,198.819,52.8111,2331873,13.756348
2008-12-01,203.895,207.308,196.388,51.700001,4288491,13.466923
2008-12-02,196.303,203.895,196.303,52.633301,5295730,13.710034
2008-12-03,203.042,204.919,198.009,52.900002,3202952,13.779506
2008-12-04,204.706,208.118,203.469,53.3778,6874096,13.903963
2008-12-05,209.014,209.014,188.838,49.7556,10352511,12.960444
2008-12-08,196.217,197.753,184.359,49.555599,8704521,12.908348
2008-12-10,189.392,197.924,187.686,50.8111,2988122,13.235383
2008-12-11,196.217,196.303,187.686,49.799999,3558006,12.972011
2008-12-12,189.392,203.895,186.193,52.588902,7643272,13.698468
2008-12-15,202.189,214.816,201.336,53.855598,5409464,14.028421
2008-12-16,204.748,209.014,200.525,53.0667,3835822,13.822928
2008-12-17,203.895,214.133,201.805,54.955601,7036272,14.314952
2008-12-18,214.645,241.859,212.555,60.411098,22757553,15.736012
2008-12-19,233.328,242.627,227.868,61.277802,11313202,15.961771
2008-12-22,233.755,237.338,223.602,60.299999,2888410,15.70707
2008-12-23,233.755,239.556,222.664,60.544399,5537228,15.770735
2008-12-24,232.048,244.589,230.342,62.733299,10462612,16.3409
2008-12-26,243.139,249.793,230.385,60.2556,6269566,15.695506
2008-12-29,230.342,238.873,224.37,62,3217329,16.149895
2008-12-30,237.167,238.873,229.574,62,3016710,16.149895
2008-12-31,237.167,246.551,232.091,60.633301,2393366,15.793892
2009-01-02,237.338,237.338,224.84,59.0667,5532273,15.385822
2009-01-05,223.133,229.062,220.531,58.733299,5708444,15.298979
2009-01-06,223.517,235.29,221.896,59.5,8883248,15.498689
2009-01-07,228.721,233.584,219.465,58.8778,3307252,15.336619
2009-01-09,226.93,233.328,225.223,59.488899,7443158,15.495796
2009-01-12,229.489,229.916,219.635,57.6889,11010758,15.02693
2009-01-13,219.252,234.181,219.252,60.166698,7218441,15.672349
2009-01-14,230.385,234.608,227.697,59.9333,6778377,15.611551
2009-01-15,233.712,234.608,228.039,60.833302,5642244,15.845987
2009-01-16,235.503,241.262,233.157,62.511101,6726330,16.283024
2009-01-19,240.494,246.551,238.148,63.844398,9566181,16.630325
2009-01-20,247.404,252.779,240.58,65.288902,7993238,17.006592
2009-01-21,247.404,252.438,243.651,63.966702,5941242,16.662182
2009-01-22,244.845,247.276,240.324,63.055599,3509442,16.424858
2009-01-23,241.433,245.613,230.811,60.677799,9990302,15.805485
2009-01-27,234.608,241.433,228.337,61.911098,4417960,16.126734
2009-01-28,238.02,240.58,229.532,60.1222,7353364,15.66076
2009-01-29,227.228,240.153,225.991,61.599998,11891182,16.0457
2009-01-30,233.755,245.656,232.219,63.522202,5365472,16.546396
2009-02-02,243.139,246.551,239.001,63.8778,2530206,16.639023
2009-02-03,247.404,247.404,241.603,64.033302,3549366,16.679535
2009-02-04,247.404,250.988,242.499,64.522202,5844658,16.806881
2009-02-05,249.111,251.243,246.679,64.688904,4404802,16.850306
2009-02-06,247.404,250.646,244.93,64.977798,2371851,16.925554
2009-02-09,248.258,252.523,246.551,65.466698,3816662,17.052904
2009-02-10,251.67,257.429,250.177,66.422203,3562362,17.301798
2009-02-11,254.997,259.177,252.609,66.811096,2512431,17.403095
2009-02-12,257.343,261.054,255.936,67.2556,4040442,17.518883
2009-02-13,258.41,260.969,251.926,66.188904,3564072,17.241026
2009-02-16,255.936,258.666,246.167,64.411102,1872436,16.777943
2009-02-17,247.404,249.537,244.973,64.422203,1076292,16.780834
2009-02-18,248.258,259.178,244.973,66.966698,5201343,17.443626
2009-02-19,255.936,258.197,252.779,66.099998,1432858,17.217869
2009-02-20,251.542,254.101,250.817,65.844398,1098050,17.151291
2009-02-24,253.376,254.571,247.447,65.311096,3248910,17.012375
2009-02-25,250.86,253.376,242.798,63.644402,3435008,16.578224
2009-02-26,243.565,243.565,232.987,61.422199,6571634,15.999385
2009-02-27,234.608,243.096,228.806,62.177799,2259054,16.196205
2009-03-02,241.859,242.243,237.167,62.233299,1155110,16.210663
2009-03-03,238.788,246.765,238.788,62.977798,2179737,16.404589
2009-03-04,240.58,243.054,238.958,62.6889,583254,16.329338
2009-03-05,242.286,242.286,233.072,61.077801,1506326,15.909678
2009-03-06,232.048,236.612,231.494,60.599998,1489342,15.785215
2009-03-09,232.902,232.902,216.095,56.8111,3123184,14.798277
2009-03-12,219.251,225.565,214.559,56.544399,4426996,14.728808
2009-03-13,215.156,218.398,204.151,53.733299,5196753,13.996566
2009-03-16,209.1,225.053,209.1,58.133301,6962206,15.142689
2009-03-17,222.579,224.967,211.744,57.766701,7739906,15.047192
2009-03-18,221.768,221.768,209.91,55.211102,6308685,14.381504
2009-03-19,212.469,214.389,206.583,55.211102,1998378,14.381504
2009-03-20,209.014,209.1,201.507,52.911098,6891588,13.782397
2009-03-23,203.298,206.114,201.805,53.055599,4198932,13.820038
2009-03-24,204.748,218.825,203.981,56.044399,6070514,14.598566
2009-03-25,214.133,219.209,212.597,55.855598,2186775,14.549385
2009-03-26,214.133,221.683,213.578,57.155602,3883185,14.888015
2009-03-27,218.057,227.1,218.057,57.733299,4442540,15.038494
2009-03-30,221.811,230.172,221.811,58.644402,1774512,15.275818
2009-03-31,228.636,231.195,222.067,59.833302,6995732,15.585507
2009-04-01,229.02,232.816,223.944,58.611099,1328342,15.267144
2009-04-02,230.172,232.688,225.309,60.144402,1630755,15.666543
2009-04-06,229.532,232.773,216.223,57.733299,7061229,15.038494
2009-04-08,219.251,229.66,219.251,58.277802,7339770,15.180327
2009-04-09,224.242,231.195,220.531,58.277802,5134504,15.180327
2009-04-13,221.043,225.223,214.346,56.322201,6462094,14.67093
2009-04-15,217.545,222.494,214.133,56.1222,5932692,14.618831
2009-04-16,215.839,231.025,214.559,58.588902,8544843,15.261361
2009-04-17,227.783,232.603,225.309,59.366699,2784226,15.463965
2009-04-20,227.911,234.522,225.394,59.5,4852071,15.498689
2009-04-21,230.299,234.608,227.911,59.722198,1950782,15.556567
2009-04-22,228.679,232.048,223.56,59.3111,2174936,15.449482
2009-04-23,227.868,228.55,222.365,59.233299,4538313,15.429214
2009-04-24,227.697,229.318,225.351,59.1222,3157628,15.400279
2009-04-27,226.844,228.636,223.944,58.955601,4248526,15.356878
2009-04-28,228.636,231.963,226.844,59.633301,2178612,15.53341
2009-04-29,229.276,239.556,228.508,61.222198,6041480,15.947291
2009-04-30,1055.735,1055.735,1055.735,275,0,71.632576
2009-05-04,234.608,238.788,228.849,60.222198,2246238,15.686808
2009-05-05,229.489,233.669,221.001,58.077801,4087530,15.128228
2009-05-06,210.08,224.669,210.08,57.333302,5835488,14.934303
2009-05-07,221.811,221.811,214.559,56.1889,4549950,14.636204
2009-05-08,213.28,216.991,207.35,54.633301,4825080,14.230999
2009-05-11,209.739,213.962,207.009,55.133301,1570324,14.361239
2009-05-12,213.28,220.531,212.853,57.088902,3224480,14.87064
2009-05-13,218.398,227.356,216.692,58.8111,2836022,15.319242
2009-05-14,226.546,230.342,222.664,58.522202,1981602,15.243987
2009-05-15,225.309,225.309,216.906,57.777802,3903705,15.050083
2009-05-18,238.873,265.32,238.873,68,119470,17.712788
2009-05-19,275.557,302.686,233.755,62.422199,8439966,16.259867
2009-05-20,238.873,247.404,235.546,62.7556,4375719,16.34671
2009-05-21,242.201,281.444,242.201,71.599998,22973355,18.650518
2009-05-22,277.008,277.178,257.343,71.344398,13346798,18.583941
2009-05-25,276.069,290.401,274.704,75.322197,16630488,19.620089
2009-05-26,296.117,301.962,279.183,74.199997,7818916,19.327776
2009-05-27,291.767,291.767,284.984,74.955597,5361800,19.524593
2009-05-28,287.757,289.591,279.993,74.422203,3834459,19.385658
2009-05-29,284.942,339.541,283.278,80.655602,31036689,21.009342
2009-06-01,311.388,327.128,304.99,80.144402,8634276,20.876186
2009-06-02,315.569,323.972,286.008,77.433296,18902048,20.169994
2009-06-03,302.857,306.27,291.041,76.833298,9709816,20.013699
2009-06-04,298.165,302.004,285.838,75.066704,11375937,19.553535
2009-06-05,297.61,311.132,286.733,77.544403,21112862,20.198931
2009-06-08,305.161,307.592,271.804,73.311096,15002330,19.09623
2009-06-09,273.894,278.97,257.557,71.666702,9380930,18.667894
2009-06-10,279.823,284.089,270.098,71.166702,12716559,18.537655
2009-06-11,274.278,276.41,257.642,68.1222,9341042,17.744617
2009-06-12,262.76,270.567,257.642,67.466698,7380666,17.573868
2009-06-15,256.789,270.439,256.789,69.833298,8468712,18.190325
2009-06-16,267.367,275.557,264.467,71.211098,7940300,18.549221
2009-06-17,274.704,275.557,256.917,67.611099,5399604,17.611485
2009-06-18,257.599,262.76,247.959,65.466698,5783368,17.052904
2009-06-19,254.229,260.116,250.732,67,7539214,17.452303
2009-06-22,259.476,264.211,253.462,67.811096,5844406,17.663578
2009-06-23,259.263,264.467,257.642,68.388901,7368912,17.814085
2009-06-24,264.467,264.467,258.111,67.900002,3207154,17.686737
2009-06-25,260.927,261.78,250.006,65.599998,8150859,17.087627
2009-06-26,255.936,259.177,253.376,67.233299,2115612,17.513073
2009-06-29,264.467,265.235,256.362,67.455597,12956076,17.570974
2009-06-30,259.348,261.78,253.419,66.444397,8534772,17.307579
2009-07-01,256.362,269.585,252.779,69.188904,6740766,18.022472
2009-07-02,269.5,278.97,265.619,71.099998,16393788,18.520277
2009-07-03,272.998,283.918,272.998,73.599998,8003502,19.171482
2009-07-06,283.406,286.648,267.112,70.599998,7467642,18.390036
2009-07-07,273.339,277.178,268.135,70.322197,3492990,18.317677
2009-07-08,268.732,285.368,268.732,72.344398,7253356,18.844425
2009-07-09,278.97,288.951,278.97,74.199997,6777099,19.327776
2009-07-10,288.013,290.018,271.718,71.455597,4655691,18.612907
2009-07-13,272.998,277.989,265.32,70.422203,3732404,18.343727
2009-07-14,271.718,278.458,270.353,71.677803,2120666,18.670788
2009-07-15,275.174,282.425,272.145,72.211098,2778296,18.809702
2009-07-16,279.823,282.212,273.083,71.566704,1713478,18.641846
2009-07-17,274.704,281.529,271.292,72.088898,3292272,18.777868
2009-07-20,278.245,278.245,271.932,72.022202,2767131,18.760494
2009-07-21,276.154,277.647,272.358,71.611099,1034392,18.653414
2009-07-22,276.24,277.647,270.908,71.344398,1537614,18.583941
2009-07-23,273.851,277.69,272.017,71.922203,2369326,18.734449
2009-07-24,277.264,281.657,275.174,72.800003,1743764,18.9631
2009-07-27,282.297,282.297,271.676,71.733299,2406042,18.685247
2009-07-28,278.629,282.34,276.453,73.155602,1900773,19.055729
2009-07-29,281.444,288.098,272.188,73.955597,3699932,19.264111
2009-07-30,288.568,311.388,285.368,79.866699,15447398,20.803852
2009-07-31,306.27,306.27,295.435,77.611099,3449205,20.216305
2009-08-03,295.179,300.255,286.861,77.233299,2076552,20.117893
2009-08-04,290.146,319.749,288.354,79.666702,9783544,20.751751
2009-08-05,305.417,315.142,305.417,80.833298,7774380,21.055632
2009-08-06,310.748,326.744,304.563,80.811096,11063232,21.049849
2009-08-07,304.734,322.479,298.592,82.077797,4490523,21.379803
2009-08-10,313.905,326.233,293.644,77.233299,3893031,20.117893
2009-08-11,296.416,304.137,296.331,77.888901,2176146,20.288668
2009-08-12,299.018,311.644,295.819,78.477798,3945334,20.44206
2009-08-13,279.731,283.711,274.039,78.688904,3527618,21.966566
2009-08-14,284.905,294.537,280.208,81.511101,6021000,22.754408
2009-08-17,290.717,298.358,280.726,79.588898,3725348,22.217812
2009-08-18,286.577,296.13,283.472,82.177803,3403570,22.940521
2009-08-19,290.557,293.662,282.597,81.044403,3942500,22.624123
2009-08-20,292.945,294.537,284.428,81.1222,2272932,22.645844
2009-08-21,285.98,294.378,285.98,81.599998,1032633,22.779222
2009-08-24,290.557,292.109,280.447,78.633301,4141246,21.95105
2009-08-25,282.517,284.467,273.243,77.544403,7756767,21.647076
2009-08-26,279.413,284.388,274.835,77.333298,4993191,21.58814
2009-08-27,277.024,280.129,270.656,76.088898,5175333,21.240761
2009-08-28,270.696,278.179,270.099,75.977798,3568302,21.209747
2009-08-31,270.576,284.109,267.512,78.711098,5108350,21.972771
2009-09-01,284.149,294.179,282.875,80.422203,7049457,22.450436
2009-09-02,288.965,313.085,286.577,85.577797,19112216,23.889652
2009-09-03,307.433,319.613,305.881,86.111099,14321340,24.03853
2009-09-04,309.662,313.643,305.802,86.022202,5931288,24.013714
2009-09-07,314.439,333.942,314.439,92.611099,13477064,25.853048
2009-09-08,334.26,339.036,321.603,92.944397,8883243,25.946095
2009-09-09,326.379,329.563,318.419,90.066704,5801944,25.142763
2009-09-10,311.254,332.35,311.254,91.400002,7123594,25.514963
2009-09-11,325.583,328.927,303.732,86.655602,9713808,24.190529
2009-09-14,314.359,321.722,312.17,87.655602,5661346,24.469688
2009-09-15,314.439,323.872,314.439,89.955597,4771778,25.111752
2009-09-16,326.379,329.484,316.508,88.866699,3248392,24.807775
2009-09-17,321.961,336.728,299.552,84.333298,9223443,23.542246
2009-09-18,301.702,306.398,296.528,84.6222,6373125,23.62289
2009-09-22,318.259,318.259,305.045,87.266701,4636818,24.361124
2009-09-23,312.846,318.339,306.757,86.544403,3983562,24.159492
2009-09-24,313.244,323.991,311.891,88.300003,7313463,24.649574
2009-09-25,320.807,327.175,319.374,89.655602,2951469,25.028006
2009-09-29,320.807,325.583,313.165,88.5,2369826,24.705406
2009-09-30,317.623,323.354,312.09,89.311096,4041940,24.931829
2009-10-01,316.867,316.867,305.961,86.033302,5560906,24.016808
2009-10-05,308.07,312.011,303.971,86.322197,2526039,24.097458
2009-10-06,311.175,311.175,302.776,85.666702,2728485,23.914474
2009-10-07,306.478,313.643,303.413,85.977798,2779515,24.001314
2009-10-08,310.458,327.175,310.458,87.766701,5412168,24.500702
2009-10-09,312.05,317.344,310.061,86.855598,1773968,24.246359
2009-10-12,310.458,312.846,306.637,86.7556,1069034,24.218451
2009-10-13,1397.958,1397.958,1397.958,390.25,0,108.941078
2009-10-14,308.468,308.468,297.165,84.188904,6422656,23.501932
2009-10-15,297.722,302.498,292.149,82.311096,7633930,22.977732
2009-10-16,291.552,292.746,285.064,80.233299,5543838,22.397701
2009-10-20,286.617,298.438,281.801,82.833298,4936846,23.12351
2009-10-21,302.339,302.339,286.617,80.188904,4436824,22.385303
2009-10-22,287.254,290.557,281.443,79.555603,4693914,22.208511
2009-10-23,284.189,291.711,279.612,78.633301,2587446,21.95105
2009-10-26,282.597,290.398,270.696,76.266701,3955536,21.290394
2009-10-27,273.044,279.771,271.492,77.2444,3613905,21.563326
2009-10-28,278.219,281.004,269.303,75.577797,2260688,21.098085
2009-10-29,268.268,281.721,266.676,77.211098,8778753,21.554028
2009-10-30,281.004,281.004,269.98,77.2556,2734178,21.56645
2009-11-03,278.617,283.234,266.795,75.522202,1630998,21.082561
2009-11-04,271.492,275.432,270.059,76.233299,994712,21.281071
2009-11-05,272.487,278.537,270.656,77.333298,1370408,21.58814
2009-11-06,277.821,282.597,276.945,78.422203,2033964,21.892118
2009-11-09,281.403,285.542,276.388,78.166702,1975396,21.820791
2009-11-10,282.557,287.771,279.054,79.222198,3004479,22.11544
2009-11-11,286.378,287.174,279.93,78.7556,3198578,21.985186
2009-11-12,283.034,283.95,274.238,77.311096,2451326,21.581945
2009-11-13,278.696,284.189,277.821,78.2444,2889094,21.842485
2009-11-16,280.208,282.597,275.631,77.266701,2265147,21.569553
2009-11-17,277.621,280.208,273.323,77.055603,3099308,21.510622
2009-11-18,274.636,277.701,267.074,75.233299,3068752,21.001909
2009-11-19,277.024,277.024,265.123,74.6222,2273886,20.83132
2009-11-20,269.064,275.114,265.641,75.955597,2546140,21.20355
2009-11-23,272.248,278.537,270.616,77.488899,2311690,21.631582
2009-11-24,278.497,281.323,274.636,77.333298,2074000,21.58814
2009-11-25,279.612,289.761,279.532,79.777802,4166672,22.27054
2009-11-26,284.03,288.527,277.661,78.266701,4859968,21.848709
2009-11-27,280.01,288.726,275.074,78.577797,6654609,21.935551
2009-11-30,286.577,286.577,278.736,78.222198,2690968,21.836287
2009-12-01,283.393,289.682,277.502,80.222198,5607171,22.394596
2009-12-02,288.686,293.423,285.781,80.2556,4278987,22.403925
2009-12-03,289.124,293.104,285.224,80.688904,4251316,22.524885
2009-12-04,290.517,305.523,289.96,84.522202,9983660,23.594978
2009-12-07,302.697,309.981,302.498,85.800003,4885880,23.951687
2009-12-08,307.314,324.309,307.314,89.488899,11831000,24.981464
2009-12-09,320.091,329.404,317.861,89.433296,10148638,24.965944
2009-12-10,323.991,328.768,321.922,90.800003,4258242,25.347471
2009-12-11,328.767,328.767,312.966,88.2556,7204905,24.637186
2009-12-14,320.887,323.991,313.921,88.055603,5534541,24.581352
2009-12-15,313.841,318.896,306.558,85.922203,3220587,23.9858
2009-12-16,308.787,310.936,300.468,84.588898,4230900,23.6136
2009-12-17,302.259,302.259,296.766,83.611099,2277207,23.340635
2009-12-18,299.314,304.01,298.518,84.144402,2382039,23.48951
2009-12-21,306.478,307.235,295.811,84.411102,1525460,23.563959
2009-12-22,305.682,313.722,300.15,85.966698,2986060,23.998219
2009-12-23,308.628,315.076,307.314,86.888901,3185325,24.255663
2009-12-24,314.439,318.22,310.14,86.955597,2671150,24.274273
2009-12-29,312.846,314.359,306.717,86.022202,2204010,24.013714
2009-12-30,308.866,311.175,304.568,86.144402,2705540,24.047827
2009-12-31,308.587,313.165,306.199,86.733299,3888058,24.212227
2010-01-04,313.244,323.991,310.856,88.833298,3900442,24.798447
2010-01-05,317.623,321.085,314.837,88.888901,3117258,24.813971
2010-01-06,316.031,320.568,305.682,86.644402,5556636,24.187403
2010-01-07,310.936,312.05,306.916,86.466698,3892941,24.137798
2010-01-08,312.05,321.603,309.861,87.488899,3754220,24.423153
2010-01-11,314.359,320.011,308.309,86.688904,3113644,24.199823
2010-01-12,312.846,314.2,303.572,84.977798,4304295,23.722157
2010-01-13,305.921,312.05,304.09,85.8778,3476772,23.973398
2010-01-14,310.379,315.394,309.105,87.066704,3339054,24.305298
2010-01-15,311.891,315.235,306.637,85.8778,1890882,23.973398
2010-01-18,310.379,313.244,306.558,86.044403,1337445,24.019911
2010-01-19,308.07,314.837,297.881,83.599998,4639378,23.337536
2010-01-20,301.224,301.622,286.577,80.555603,10208124,22.487671
2010-01-21,286.975,291.194,277.9,78.011101,4703607,21.777357
2010-01-22,279.413,281.721,270.059,78.133301,5929209,21.81147
2010-01-25,281.88,281.88,275.472,78.099998,1878651,21.802174
2010-01-27,278.617,280.766,270.815,76.577797,4254718,21.377239
2010-01-28,278.617,280.447,265.243,74.888901,8470004,20.905771
2010-01-29,268.825,270.656,258.078,74.155602,11779515,20.701069
2010-02-01,268.268,280.845,266.079,77.633301,5974816,21.67189
2010-02-02,282.597,284.985,273.243,78.199997,3995726,21.830084
2010-02-03,282.398,286.577,277.064,79.144402,3553704,22.093725
2010-02-04,290.318,293.542,279.612,78.455597,7154114,21.901443
2010-02-05,278.656,282.119,266.835,75.5,5157968,21.076366
2010-02-08,281.801,283.313,269.86,76.277802,3433154,21.293497
2010-02-09,273.84,278.019,271.611,76.288902,2407554,21.296595
2010-02-10,274.835,282.199,273.124,77.522202,5918782,21.640875
2010-02-11,278.895,281.004,274.756,77.455597,2212785,21.622286
2010-02-15,274.636,274.636,268.268,75.233299,1789996,21.001909
2010-02-16,270.258,275.114,268.666,76.455597,920884,21.343128
2010-02-17,275.432,278.617,272.089,76.900002,1638986,21.467184
2010-02-18,278.577,286.338,271.571,77.577797,11448774,21.656397
2010-02-19,276.029,285.661,274.716,78.955597,8092084,22.041019
2010-02-22,284.985,291.512,279.651,80.722198,5777874,22.53418
2010-02-23,288.965,295.692,283.791,79.655602,5962666,22.236431
2010-02-24,285.343,290.358,284.428,80.655602,2100982,22.515589
2010-02-25,286.577,290.517,280.248,78.711098,6186915,21.972771
2010-02-26,282.557,291.91,273.044,77.077797,11480517,21.516819
2010-03-02,278.378,278.378,267.631,75.233299,4371196,21.001909
2010-03-03,271.054,275.95,270.775,75.966698,3863290,21.206646
2010-03-04,272.129,272.646,268.308,75.5,4490784,21.076366
2010-03-05,272.566,274.397,269.143,75.688904,2547328,21.129103
2010-03-08,274.636,274.955,270.855,76.511101,1852646,21.35862
2010-03-09,274.636,275.432,270.855,76.044403,3235198,21.22834
2010-03-10,272.646,273.999,268.785,75.355598,1589877,21.036055
2010-03-11,271.532,271.532,258.835,73.611099,6692800,20.549065
2010-03-12,263.69,265.084,261.302,73.766701,2778080,20.592505
2010-03-15,264.288,266.119,260.148,72.911102,991206,20.353655
2010-03-16,264.049,266.835,261.501,74.233299,2977438,20.722755
2010-03-17,266.676,267.392,261.939,73.611099,2266011,20.549065
2010-03-18,261.621,263.332,255.292,71.855598,3800344,20.059002
2010-03-19,258.715,259.671,254.258,71.411102,3458673,19.934919
2010-03-22,250.755,257.601,250.755,70.577797,4476402,19.702299
2010-03-23,252.904,255.372,248.725,69.655602,3475130,19.444859
2010-03-25,249.561,251.551,243.113,68.477798,8941986,19.116066
2010-03-26,248.287,249.163,244.784,68.911102,7584286,19.237026
2010-03-29,251.551,256.725,244.904,71.199997,5297774,19.875988
2010-03-30,255.053,257.123,251.829,70.422203,1423332,19.658863
2010-03-31,252.347,254.337,249.601,70.788902,1523250,19.76123
2010-04-01,254.337,255.133,250.874,70.222198,586827,19.603027
2010-04-05,250.755,253.143,245.262,68.833298,1609560,19.215309
2010-04-06,245.979,249.879,244.386,68.444397,5256513,19.106745
2010-04-07,245.979,247.969,243.59,68.711098,1555430,19.181194
2010-04-08,247.65,251.073,247.212,69.355598,2147108,19.361113
2010-04-09,249.959,249.959,245.222,68.611099,2892902,19.15328
2010-04-12,246.775,247.173,243.073,68.033302,788108,18.991983
2010-04-13,245.501,247.571,243.829,68.466698,1575126,19.112965
2010-04-15,246.615,246.775,241.998,67.699997,2507517,18.898939
2010-04-16,242.755,244.386,239.65,67.355598,1496808,18.802799
2010-04-19,241.202,245.143,238.257,66.822197,2541388,18.653893
2010-04-20,241.043,244.347,238.098,66.733299,1426509,18.629076
2010-04-21,240.406,240.406,237.222,66.388901,2186060,18.532934
2010-04-22,239.729,240.804,237.222,66.855598,1328355,18.663219
2010-04-23,240.406,243.909,238.894,67.466698,2700158,18.833813
2010-04-26,242.396,242.794,238.894,66.900002,550066,18.675615
2010-04-27,240.725,244.227,240.525,67.422203,800622,18.82139
2010-04-28,238.854,244.148,238.854,67.1222,1026356,18.737642
2010-04-29,241.202,241.839,232.446,65.522202,4506012,18.290991
2010-04-30,236.426,253.82,235.829,70.088898,8549415,19.565817
2010-05-03,249.163,260.706,249.163,71.666702,4569138,20.006271
2010-05-04,261.82,263.492,255.253,72.688904,5684638,20.291628
2010-05-05,254.655,266.676,254.655,73.077797,3003408,20.400194
2010-05-06,264.288,268.905,260.387,73.966698,5289138,20.648336
2010-05-07,264.327,272.169,258.118,74.5,5901476,20.797205
2010-05-10,269.064,270.656,259.312,73.199997,3477924,20.434299
2010-05-11,263.014,266.716,258.317,72.833298,5530743,20.331938
2010-05-12,262.695,265.482,256.725,73.599998,4740152,20.545963
2010-05-13,263.89,265.482,259.989,73.011101,2497378,20.381571
2010-05-14,265.084,268.268,262.099,73.866699,3877412,20.62042
2010-05-17,262.138,269.064,262.138,74.666702,5591529,20.843744
2010-05-18,268.865,268.865,265.283,74.666702,2246517,20.843744
2010-05-19,266.676,270.497,265.641,74.811096,2735122,20.884052
2010-05-20,269.064,282.915,267.392,77.1222,9123044,21.529213
2010-05-21,264.526,282.597,264.526,77.155602,6599290,21.53854
2010-05-24,278.378,279.811,271.85,76.211098,2541280,21.274872
2010-05-25,276.308,277.303,266.119,74.733299,3590348,20.862335
2010-05-26,272.009,273.8,267.989,75.344398,2085242,21.032927
2010-05-27,271.452,281.761,265.88,78.077797,8330936,21.795975
2010-05-28,280.686,288.368,275.552,79.644402,5062856,22.233301
2010-05-31,285.781,294.776,285.781,80.811096,4600328,22.558998
2010-06-01,289.841,295.732,286.696,80.555603,4933989,22.487671
2010-06-02,291.751,292.945,288.965,81.177803,4429764,22.661366
2010-06-03,292.945,293.741,288.965,80.800003,4898066,22.555897
2010-06-04,290.557,296.13,285.98,81.611099,12803292,22.782322
2010-06-07,290.557,295.532,278.139,79.2444,9108590,22.121639
2010-06-08,281.721,292.149,273.442,77.5,4701573,21.634682
2010-06-09,283.512,291.911,280.328,78.766701,4419396,21.988285
2010-06-10,284.109,286.975,277.821,78.722198,2083990,21.975864
2010-06-11,281.801,286.219,274.636,77.077797,5176760,21.516819
2010-06-14,278.537,289.284,277.144,80.366699,4977202,22.434942
2010-06-15,282.796,290.557,268.108,75.188904,6506528,20.989519
2010-06-16,268.268,274.079,264.526,75.922203,5204763,21.194223
2010-06-17,274.636,276.348,271.611,76.433296,1772226,21.336899
2010-06-18,273.84,276.149,267.91,75.599998,1879214,21.10428
2010-06-21,272.567,273.363,268.268,76.144402,1339146,21.256254
2010-06-22,272.248,291.114,272.248,78.777802,8684469,21.99139
2010-06-23,286.577,288.885,284.189,79.788902,6533240,22.273643
2010-06-24,288.209,289.204,277.821,78.1222,7654068,21.808372
2010-06-25,283.393,327.175,275.91,89.3778,74402424,24.950457
2010-06-28,326.539,349.266,315.474,96.222198,74532146,26.861109
2010-06-29,340.788,351.813,338.002,96.888901,36029943,27.047232
2010-06-30,345.484,381.305,343.295,104.333,80152668,29.125299
2010-07-01,372.55,385.844,368.889,104.421997,64918822,29.150145
2010-07-02,377.325,382.899,375.258,105.599998,30276184,29.478994
2010-07-05,380.51,380.51,367.417,103.655998,9567891,28.936316
2010-07-06,373.345,375.298,365.146,102.643997,13782213,28.653805
2010-07-07,367.295,369.885,363.673,102.344002,9149679,28.570063
2010-07-08,367.814,382.738,367.535,106.056,23417811,29.606291
2010-07-09,382.104,394.441,382.104,108.599998,21485794,30.316471
2010-07-12,390.063,392.729,377.365,105.911003,13054338,29.565811
2010-07-13,378.919,388.871,377.447,107.167,11050132,29.916431
2010-07-14,386.044,387.517,375.892,105.366997,17127284,29.41395
2010-07-15,374.302,378.919,351.574,99.022202,31193235,27.642754
2010-07-16,354.241,362.122,347.992,99.611099,21143408,27.807152
2010-07-19,356.549,362.839,352.927,99.644402,6392956,27.81645
2010-07-20,358.221,361.327,345.246,97.066704,11997234,27.096865
2010-07-21,348.668,354.878,343.853,97.933296,14151820,27.338781
2010-07-22,350.261,354.52,348.788,97.922203,8811346,27.335684
2010-07-23,352.012,354.48,343.216,97,12335252,27.078243
2010-07-26,346.44,350.141,338.718,95.733299,11491173,26.724638
2010-07-27,343.892,350.261,342.3,96.2556,6636640,26.870441
2010-07-28,348.668,354.241,345.803,97.711098,11246386,27.276752
2010-07-29,351.057,352.251,343.096,96.177803,16251291,26.848726
2010-07-30,341.504,349.863,340.788,96.322197,10487632,26.88903
2010-08-02,345.883,348.788,344.45,96.766701,2974082,27.013117
2010-08-03,348.668,354.082,346.679,98.222198,6271902,27.41943
2010-08-04,354.161,366.181,346.4,97.300003,3471174,27.161993
2010-08-05,348.549,357.346,345.644,98.311096,6182406,27.444244
2010-08-06,355.833,359.138,351.296,98.677803,9803200,27.546616
2010-08-09,355.037,357.346,352.012,99.1222,4142560,27.670671
2010-08-10,354.002,361.008,352.848,100.411003,6184323,28.030453
2010-08-11,360.768,374.778,359.855,103.477997,16456815,28.886623
2010-08-12,371.991,393.567,369.365,108.556,29693817,30.30418
2010-08-13,390.977,403.436,384.611,107.844002,11473906,30.105423
2010-08-16,388.871,394.642,378.321,107.067001,5100579,29.888515
2010-08-17,385.009,399.975,385.009,110.366997,12875324,30.809738
