"Date","TATAMTRDVR.NS.Open","TATAMTRDVR.NS.High","TATAMTRDVR.NS.Low","TATAMTRDVR.NS.Close","TATAMTRDVR.NS.Volume","TATAMTRDVR.NS.Adjusted"
2012-08-02,132.129,133.459,129.57,127,2384618,124.088715
2012-08-03,128.956,128.956,125.016,123.5,1688819,120.668945
2012-08-06,128.854,130.798,127.83,126.900002,1313997,123.991013
2012-08-07,130.491,135.609,130.184,131.800003,5492215,128.778687
2012-08-08,135.404,139.447,135.302,135,3584351,131.905334
2012-08-09,139.191,140.726,130.338,131.550003,6737489,128.534424
2012-08-10,134.073,134.073,128.956,127.449997,3305551,124.528404
2012-08-13,130.389,131.515,128.137,127.650002,1198153,124.723824
2012-08-14,130.491,139.191,130.491,135.649994,4081561,132.540436
2012-08-16,142.005,142.21,139.037,137.600006,3755812,134.44574
2012-08-17,141.494,145.024,141.084,141.149994,4141260,137.914337
2012-08-21,145.741,147.225,144.717,143.350006,1802619,140.063919
2012-08-22,145.894,149.988,145.383,143.399994,1588704,140.112778
2012-08-23,147.737,149.016,145.485,143.850006,2451645,140.55246
2012-08-24,146.253,150.346,144.922,145.850006,2487658,142.506622
2012-08-27,149.425,150.142,145.229,142.600006,1256737,139.331116
2012-08-28,145.843,145.843,141.186,138.949997,1630756,135.764786
2012-08-29,142.21,142.261,138.935,136.949997,1835324,133.810623
2012-08-30,139.498,145.997,138.167,141.399994,2470377,138.158615
2012-08-31,143.336,143.745,138.27,136.600006,2663410,133.468658
2012-09-03,140.624,142.67,138.679,137.5,1880447,134.348022
2012-09-04,140.726,143.233,138.679,138.850006,1761184,135.667068
2012-09-05,141.852,141.954,138.679,136.199997,1208720,133.07782
2012-09-06,141.34,141.34,136.376,136.649994,1469838,133.517487
2012-09-07,142.261,149.681,142.261,145.5,4972114,142.164642
2012-09-10,149.425,152.393,148.197,148.149994,1984158,144.753876
2012-09-11,153.519,153.519,149.784,149.600006,1873770,146.170654
2012-09-12,154.696,163.754,154.543,159.300003,4157095,155.6483
2012-09-13,163.856,164.521,158.381,155.399994,1890112,151.837677
2012-09-14,160.683,165.75,160.683,158.5,3124475,154.866638
2012-09-17,163.549,168.001,159.865,157.699997,3854175,154.084976
2012-09-18,161.4,162.423,156.845,153.699997,1910103,150.176666
2012-09-20,155.668,161.707,148.402,156.600006,3648074,153.010193
2012-09-21,161.297,164.01,159.148,156.300003,3023469,152.717072
2012-09-24,159.967,167.336,159.046,160.25,3075810,156.576508
2012-09-25,163.651,164.47,160.172,157.800003,2889918,154.182678
2012-09-26,160.683,161.093,157.306,155.550003,2065329,151.984253
2012-09-27,159.404,163.498,158.637,156.350006,3594162,152.7659
2012-09-28,162.73,167.387,160.683,161.100006,4718116,157.407028
2012-10-01,165.647,169.741,164.368,165.5,5139176,161.706161
2012-10-03,169.895,171.43,165.289,166,2541448,162.194702
2012-10-04,170.457,172.965,168.666,165.25,2443171,161.461899
2012-10-05,170.56,175.933,170.099,170.800003,7251487,166.884674
2012-10-08,176.035,177.571,169.076,165.800003,3351443,161.999283
2012-10-09,170.713,173.528,168.001,167,1293820,163.171783
2012-10-10,168.82,173.477,168.359,167.300003,3960454,163.46489
2012-10-11,170.816,176.035,168.769,171.550003,2801871,167.617477
2012-10-12,176.394,177.775,174.193,171.199997,1879593,167.275497
2012-10-15,174.347,174.961,171.737,168.149994,995390,164.29541
2012-10-16,170.406,171.072,164.777,161.600006,1563914,157.895569
2012-10-17,166.824,168.871,165.903,164.600006,969128,160.826797
2012-10-18,171.174,172.658,168.871,167.649994,1084720,163.80687
2012-10-19,170.816,173.323,169.127,166.050003,981579,162.243561
2012-10-22,169.434,171.02,167.336,165.399994,846669,161.608444
2012-10-23,169.895,172.504,168.666,166.949997,1578540,163.122925
2012-10-25,171.942,171.942,165.852,162.699997,1255618,158.970337
2012-10-29,166.824,167.694,158.176,156.100006,1734469,152.521652
2012-10-30,160.683,161.553,155.361,153.699997,1494356,150.176666
2012-10-31,156.59,160.939,156.59,156.699997,1633628,153.107895
2012-11-01,161.553,168.001,161.144,163.399994,2308329,159.654297
2012-11-02,168.257,169.178,165.545,165,1488417,161.217621
2012-11-05,169.28,171.532,167.387,167.149994,1606925,163.318344
2012-11-06,171.123,173.784,168.666,166,2511912,162.194702
2012-11-07,169.895,171.839,168.513,166,2731210,162.194702
2012-11-08,169.383,177.98,167.541,172.100006,5419289,168.154861
2012-11-09,175.984,176.956,172.044,169.449997,1459538,165.565598
2012-11-12,173.988,176.035,171.123,169,889441,165.125946
2012-11-15,170.406,170.867,166.978,164.850006,1829366,161.071075
2012-11-16,163.754,171.174,160.683,158,2677541,154.378082
2012-11-19,163.907,163.907,158.841,157.100006,1975391,153.498718
2012-11-20,162.27,164.675,159.199,157.350006,2140084,153.742996
2012-11-21,161.707,163.754,159.762,159.149994,3772819,155.501724
2012-11-22,162.27,165.033,160.223,157.949997,2216457,154.329224
2012-11-23,161.349,163.037,159.404,158.100006,1874407,154.475815
2012-11-26,163.549,164.419,161.707,158.5,1176728,154.866638
2012-11-27,163.6,165.391,162.935,159.5,2051389,155.843704
2012-11-29,163.754,168.666,163.754,161.75,6214705,158.04213
2012-11-30,165.801,169.28,164.47,163,6694613,159.263474
2012-12-03,165.75,168.666,164.777,163.699997,3525402,159.947418
2012-12-04,167.643,169.229,164.982,162.550003,933505,158.823792
2012-12-05,166.057,168.922,165.084,162.449997,2663145,158.726074
2012-12-06,167.796,170.099,166.005,165.050003,2533462,161.266479
2012-12-07,171.89,176.291,170.253,170.649994,4317125,166.738098
2012-12-10,175.114,178.901,172.76,169.199997,2333773,165.32135
2012-12-11,174.551,175.524,169.229,168.199997,2315660,164.344269
2012-12-12,170.918,173.784,167.694,164.550003,1872720,160.777954
2012-12-13,170.816,175.524,169.895,168.300003,4902538,164.441971
2012-12-14,173.323,176.445,171.43,170.300003,4438081,166.396133
2012-12-17,174.654,177.98,174.654,172.550003,4735743,168.594559
2012-12-18,178.031,178.492,174.705,171.75,2434860,167.812881
2012-12-19,177.417,179.72,176.803,174.199997,2340801,170.206741
2012-12-20,178.594,179.106,174.602,172.75,1264218,168.789978
2012-12-21,176.035,176.035,172.811,169.649994,1365595,165.761017
2012-12-24,173.988,178.594,172.249,173.5,1574978,169.522781
2012-12-26,178.031,178.031,174.551,171.050003,1557308,167.128937
2012-12-27,172.556,177.98,172.556,170.5,2742290,166.591553
2012-12-28,177.468,178.082,175.012,172.199997,1408498,168.252579
2012-12-31,176.291,178.338,176.138,173.699997,1597476,169.718185
2013-01-01,178.645,183.353,178.44,178.149994,1551132,174.066177
2013-01-02,184.223,186.782,182.227,180.100006,3308688,175.971497
2013-01-03,186.116,186.27,183.865,180.5,3377736,176.36232
2013-01-04,185.195,186.526,180.232,180.100006,2142512,175.971497
2013-01-07,184.274,185.554,180.641,177.149994,1363961,173.089111
2013-01-08,180.129,183.814,180.129,179.149994,1336079,175.043243
2013-01-09,184.274,191.131,184.274,183.600006,3682890,179.391251
2013-01-10,189.699,192.155,188.573,185.550003,2545564,181.296539
2013-01-11,190.057,191.694,187.907,185.050003,2098297,180.808014
2013-01-14,189.852,191.541,188.215,186.600006,1869257,182.322479
2013-01-15,191.797,193.639,189.954,187.600006,847098,183.299561
2013-01-16,191.183,191.183,183.558,180.75,2679228,176.606583
2013-01-17,185.4,189.852,185.4,185,1410591,180.759155
2013-01-18,190.517,192.718,188.624,187.100006,1275271,182.81102
2013-01-21,192.001,192.206,188.317,185.949997,1533038,181.687363
2013-01-22,190.568,190.568,185.4,182.399994,486286,178.21875
2013-01-23,185.247,188.112,183.404,182.600006,2385471,178.414169
2013-01-24,178.901,178.901,168.462,170.850006,8207117,166.933533
2013-01-25,175.882,179.106,173.221,174.300003,1291487,170.304428
2013-01-28,178.594,182.585,178.389,177.550003,1052798,173.47995
2013-01-29,181.562,183.711,175.319,171.850006,1690806,167.910599
2013-01-30,177.059,178.185,174.91,171.850006,1854969,167.910599
2013-01-31,176.035,176.035,169.076,166.449997,3287071,162.634384
2013-02-01,169.997,172.453,162.73,164.699997,1549362,160.924484
2013-02-04,170.918,174.705,165.801,168.149994,2675140,164.29541
2013-02-05,169.895,171.89,166.261,162.949997,1376656,159.214615
2013-02-06,167.234,169.332,165.033,163.550003,1276937,159.800858
2013-02-07,168.769,170.816,167.131,164.649994,1697290,160.875641
2013-02-08,169.792,171.686,166.057,162.899994,2149329,159.165756
2013-02-11,169.28,171.123,168.104,165.25,1936259,161.461899
2013-02-12,170.816,172.76,169.127,168,1227310,164.148849
2013-02-13,175.012,179.515,174.193,170.75,2649987,166.835815
2013-02-14,174.5,175.831,168.462,166.25,1630448,162.43898
2013-02-15,167.489,172.965,161.86,167.550003,3766579,163.709167
2013-02-18,171.993,173.118,169.69,167,2485731,163.171783
2013-02-19,171.174,173.17,169.997,168.75,984427,164.881653
2013-02-20,172.658,174.654,169.178,166.149994,2466603,162.341248
2013-02-21,169.434,169.485,166.619,164.550003,2406073,160.777954
2013-02-22,167.848,168.513,164.931,164.350006,2894741,160.582535
2013-02-25,168.564,173.016,168.564,167.399994,2009336,163.562607
2013-02-26,169.229,170.816,164.982,163.050003,1191331,159.312347
2013-02-27,166.824,167.848,163.754,163.149994,2276470,159.410019
2013-02-28,168.871,170.406,160.53,158.899994,2776268,155.257462
2013-03-01,161.707,166.722,161.707,160.449997,2070052,156.771927
2013-03-04,164.214,169.178,162.474,164.199997,2773067,160.435959
2013-03-05,168.871,172.453,168.615,167.600006,1625075,163.758026
2013-03-06,172.504,176.803,172.504,172.050003,1093796,168.106003
2013-03-07,173.988,176.496,173.374,171.449997,1824889,167.51976
2013-03-08,175.012,176.701,173.374,171.449997,1781361,167.51976
2013-03-11,175.882,177.571,174.193,171.850006,1195998,167.910599
2013-03-12,176.598,178.082,176.087,172.649994,2866084,168.692245
2013-03-13,174.807,176.035,171.993,170.5,1342281,166.591553
2013-03-14,174.5,178.492,171.737,173.399994,2557302,169.425064
2013-03-15,178.031,178.082,172.556,169.600006,2658615,165.712189
2013-03-18,171.327,172.402,166.824,163.699997,2077754,159.947418
2013-03-19,169.383,170.15,164.88,162.300003,982346,158.579514
2013-03-20,166.159,167.592,162.526,162.800003,1685536,159.068054
2013-03-21,166.927,167.234,155.873,156.100006,3245180,152.521652
2013-03-22,160.53,163.242,156.692,155.100006,2175871,151.544586
2013-03-25,161.707,162.73,158.381,155.699997,1987732,152.130814
2013-03-26,156.59,159.558,156.59,153.800003,3277376,150.274368
2013-03-28,156.999,160.172,155.31,152.75,4409486,149.248428
2013-04-01,155.054,156.743,152.547,150.300003,1489522,146.854614
2013-04-02,152.598,157.204,150.756,153,972082,149.492691
2013-04-03,159.558,159.558,151.472,148.699997,1190814,145.291275
2013-04-04,152.496,155.464,150.756,148.5,3611820,145.095856
2013-04-05,152.496,154.952,151.216,148.850006,3056941,145.437851
2013-04-08,153.417,155.566,151.472,150.149994,1500031,146.708038
2013-04-09,153.775,159.66,153.775,153.350006,1207927,149.834671
2013-04-10,157.613,161.093,154.543,156.800003,1589360,153.205597
2013-04-11,164.777,168.206,164.777,162.699997,2713411,158.970337
2013-04-12,165.801,167.592,163.703,162.850006,1559721,159.116913
2013-04-15,166.62,166.62,161.553,160.25,729127,156.576508
2013-04-16,162.73,166.671,161.195,162.050003,1435856,158.335251
2013-04-17,167.08,169.229,165.545,163.149994,1390672,159.410019
2013-04-18,167.234,174.5,164.573,169.550003,1653752,165.66333
2013-04-22,175.319,177.264,171.481,168.399994,2292379,164.539673
2013-04-23,172.914,173.323,167.336,165,698064,161.217621
2013-04-25,170.099,172.965,170.099,168,2167466,164.148849
2013-04-26,171.941,176.035,170.304,170.149994,1748946,166.249573
2013-04-29,174.142,175.728,171.276,169.050003,2188030,165.174774
2013-04-30,172.965,178.389,170.457,172.850006,2383057,168.887665
2013-05-02,175.012,176.087,172.811,169.350006,2664276,165.467926
2013-05-03,174.5,174.5,166.466,163.199997,1867519,159.458878
2013-05-06,169.895,171.686,166.824,166.899994,664587,163.074051
2013-05-07,171.379,175.268,171.123,169.850006,1331997,165.956436
2013-05-08,173.988,176.956,172.504,169.25,1532536,165.370193
2013-05-09,174.91,174.961,169.69,167.449997,849867,163.611465
2013-05-10,172.965,177.673,171.583,172.350006,1289032,168.399155
2013-05-13,174.551,178.082,170.099,166.800003,598547,162.976364
2013-05-14,170.918,174.398,170.099,169.199997,643233,165.32135
2013-05-15,174.961,177.622,173.016,170.550003,4809598,166.640396
2013-05-16,175.012,175.933,171.583,168.25,890697,164.393127
2013-05-17,171.941,174.295,169.895,167.800003,1843679,163.953445
2013-05-20,172.965,178.287,169.127,166.199997,1856397,162.390121
2013-05-21,171.43,171.481,165.289,161.899994,1556032,158.188675
2013-05-22,165.954,168.257,164.112,161.600006,1057322,157.895569
2013-05-23,164.777,165.545,161.502,159.699997,1037142,156.039108
2013-05-24,165.647,165.954,160.376,160.5,956351,156.82077
2013-05-27,163.856,166.824,162.73,162.350006,825090,158.628372
2013-05-28,166.62,168.104,164.624,161.899994,856641,158.188675
2013-05-29,164.88,170.918,164.88,165.699997,2971302,161.901566
2013-05-30,175.114,178.082,174.5,172.899994,3244165,168.936523
2013-05-31,178.031,180.897,176.291,172.850006,1943964,168.887665
2013-06-03,175.626,177.826,174.142,172,1203123,168.057175
2013-06-04,175.012,177.008,171.379,168.350006,1380537,164.490829
2013-06-05,172.863,175.012,170.969,170.100006,1279684,166.200729
2013-06-06,173.426,174.603,172.3,169.300003,487658,165.419052
2013-06-07,171.942,174.449,167.899,165.5,1011984,161.706161
2013-06-10,170.713,172.402,163.6,161.75,1606908,158.04213
2013-06-11,164.777,166.722,159.762,156.800003,3187907,153.205597
2013-06-12,159.66,161.093,157.101,154.75,3182028,151.202591
2013-06-13,157.204,157.613,152.598,149.5,2563654,146.072937
2013-06-14,157.357,160.069,155.822,155.449997,3758726,151.886551
2013-06-17,158.636,160.632,155.668,156.25,1488266,152.668213
2013-06-18,158.841,159.455,153.212,150.850006,3910356,147.391998
2013-06-19,152.547,154.236,151.063,149.800003,4207443,146.366058
2013-06-20,150.961,151.472,146.457,144.449997,6228720,141.138687
2013-06-21,146.867,146.867,142.363,141.949997,3966683,138.696014
2013-06-24,147.276,147.276,139.242,137.699997,2132169,134.543427
2013-06-25,141.34,141.34,133.613,133.649994,4492116,130.586273
2013-06-26,138.065,139.037,134.278,132.350006,3102392,129.316086
2013-06-27,137.246,139.958,133.664,135.100006,5788095,132.003036
2013-06-28,141.238,144.82,141.033,140.899994,2991764,137.670074
2013-07-01,142.773,147.634,142.261,143.050003,3570522,139.770798
2013-07-02,146.304,147.481,144.001,143.800003,1638776,140.503616
2013-07-03,145.383,146.253,141.801,140.350006,1638512,137.13269
2013-07-04,144.359,149.477,143.285,145.399994,1011782,142.06691
2013-07-05,151.472,151.779,148.862,147,1542993,143.630234
2013-07-08,147.89,148.351,143.285,142.75,2774595,139.477676
2013-07-09,146.867,148.402,143.54,142.5,1361087,139.233414
2013-07-10,147.02,147.02,140.368,137.850006,1906997,134.690002
2013-07-11,144.155,144.615,140.368,138.5,3754495,135.325089
2013-07-12,143.285,145.843,142.005,141.75,4178529,138.50061
2013-07-15,146.15,146.15,141.903,139.699997,2584148,136.497589
2013-07-16,141.186,143.182,138.935,139.199997,3928343,136.009048
2013-07-17,144.001,144.001,136.12,135.800003,1407865,132.686996
2013-07-18,138.167,141.749,137.707,138.149994,3424881,134.983109
2013-07-19,142.056,145.69,142.005,140.649994,2362349,137.425797
2013-07-22,143.387,146.969,142.517,142.149994,691407,138.891418
2013-07-23,146.355,147.737,145.024,143.449997,1088255,140.161621
2013-07-24,145.843,146.713,143.029,141.350006,968582,138.109772
2013-07-25,146.867,146.867,140.214,139.050003,2483347,135.862488
2013-07-26,142.261,143.285,135.148,135.800003,2227879,132.686996
2013-07-29,138.167,142.21,138.167,137.300003,1402372,134.152603
2013-07-30,138.674,139.934,128.495,129.149994,1735342,128.14946
2013-07-31,128.193,132.779,124.363,130.5,2715588,129.489014
2013-08-01,130.007,135.55,128.344,132.600006,995305,131.572754
2013-08-02,134.038,135.55,130.914,132.899994,3397698,131.870407
2013-08-05,133.031,139.229,126.379,126.550003,1658324,125.569618
2013-08-06,125.976,129.352,124.061,125.849998,3023103,124.875038
2013-08-07,124.968,128.395,121.894,124.5,4387277,123.535492
2013-08-08,129.856,131.872,125.976,126.099998,2657539,125.1231
2013-08-12,127.437,132.476,127.437,131.050003,1681979,130.03476
2013-08-13,130.561,139.077,130.511,136.75,3554980,135.690598
2013-08-14,139.38,152.481,139.38,148.399994,4439960,147.250336
2013-08-16,148.702,150.113,144.368,146.050003,3999926,144.918549
2013-08-19,145.527,148.652,141.496,145.75,5776573,144.62088
2013-08-20,145.628,147.593,142.857,144.699997,7510398,143.57901
2013-08-21,146.334,149.609,141.849,143.199997,4090014,142.090637
2013-08-22,143.814,149.055,143.814,146.100006,4707926,144.96817
2013-08-23,147.341,153.539,147.341,148.899994,3920886,147.74646
2013-08-26,150.667,152.38,147.392,148.850006,3325430,147.696869
2013-08-27,150.97,150.97,144.57,144.75,4191774,143.628632
2013-08-28,144.62,148.954,141.799,144.399994,5205602,143.281311
2013-08-29,145.628,150.667,145.628,146.800003,4215154,145.662735
2013-08-30,148.652,149.911,145.427,146.350006,1010216,145.216232
2013-09-02,145.477,151.473,143.713,149.550003,1222817,148.391449
2013-09-03,149.76,156.613,149.206,149,2098415,147.845688
2013-09-04,152.632,156.361,152.028,152.649994,2768900,151.467407
2013-09-05,156.311,159.133,153.741,153.300003,2619272,152.112396
2013-09-06,154.698,155.757,152.028,153.850006,1999453,152.658127
2013-09-10,156.311,170.269,156.311,166.899994,3701177,165.60701
2013-09-11,167.246,171.529,163.265,166.550003,2320964,165.259735
2013-09-12,164.273,168.253,158.881,159.600006,1945063,158.363586
2013-09-13,159.284,161.249,155.202,156.199997,3127010,154.989914
2013-09-16,160.393,162.761,155.706,159.449997,1777415,158.214737
2013-09-17,159.486,166.187,159.334,163.800003,1550622,162.531052
2013-09-18,166.54,168.052,163.87,163.850006,840077,162.580658
2013-09-19,168.304,172.688,166.339,169.800003,1692798,168.484558
2013-09-20,169.362,173.343,159.838,168.050003,2283084,166.748108
2013-09-23,167.346,169.11,164.071,164.75,1204866,163.473679
2013-09-24,166.087,167.649,164.525,163.949997,1197268,162.679871
2013-09-25,168.304,170.319,165.482,167.149994,2504351,165.855087
2013-09-26,169.967,170.773,167.296,167.899994,1318245,166.599274
2013-09-27,170.773,174.25,168.606,170.399994,1204955,169.07991
2013-09-30,171.126,172.738,163.618,163.699997,1510357,162.431808
2013-10-01,166.238,168.253,164.071,165.25,1755726,163.969818
2013-10-03,163.214,169.513,163.214,167.350006,2066551,166.053543
2013-10-04,169.312,176.014,168.405,168.949997,1635501,167.641144
2013-10-07,169.009,173.847,168.657,170.050003,994269,168.73262
2013-10-08,173.091,175.762,173.091,172.399994,2040615,171.064407
2013-10-09,172.335,176.87,172.335,174.949997,1114796,173.594666
2013-10-10,175.359,189.871,174.351,186.649994,4056893,185.20401
2013-10-11,191.231,198.034,188.107,193.5,4081841,192.000946
2013-10-14,195.867,198.488,193.801,194.350006,2279553,192.844376
2013-10-15,196.422,197.026,189.569,192.600006,2098190,191.107925
2013-10-17,194.205,194.205,186.696,185.850006,1878500,184.410217
2013-10-18,186.898,193.247,186.898,190.649994,2757991,189.173035
2013-10-21,192.491,197.883,189.065,188.5,1357586,187.039688
2013-10-22,189.972,192.34,186.747,186.649994,1929726,185.20401
2013-10-23,187.704,192.844,182.564,185.699997,2671046,184.261383
2013-10-24,185.991,191.887,185.991,189.699997,1789638,188.230392
2013-10-25,190.476,191.433,188.258,188.449997,2242984,186.990082
2013-10-28,190.879,193.247,187.906,188.899994,1029951,187.436584
2013-10-29,190.728,193.398,188.46,191.050003,516666,189.569946
2013-10-30,193.499,193.801,190.274,191.25,1837218,189.768387
2013-10-31,190.828,195.968,190.828,193.600006,576214,192.100189
2013-11-01,197.581,203.174,197.581,198.75,2983938,197.210281
2013-11-05,208.616,212.143,204.837,204.850006,2700634,203.263031
2013-11-06,207.608,210.632,205.391,205.350006,1756393,203.759155
2013-11-07,208.011,210.077,201.058,201.399994,1663688,199.839752
2013-11-08,201.813,207.608,199.042,204.050003,4325422,202.469223
2013-11-11,209.322,209.322,199.848,198.949997,2044942,197.408722
2013-11-12,201.511,201.511,190.476,190.449997,1462868,188.974579
2013-11-13,191.483,195.918,191.483,192.949997,2049869,191.4552
2013-11-14,194.759,205.895,194.759,203.699997,2319065,202.121933
2013-11-18,205.794,209.624,204.081,207.399994,2263940,205.793274
2013-11-19,210.128,211.438,206.601,208.100006,1248422,206.487854
2013-11-20,209.523,210.229,204.686,204.5,3125127,202.915741
2013-11-21,205.341,205.341,199.546,199.25,2927048,197.706421
2013-11-22,200.554,201.511,193.902,193.25,1695472,191.752899
2013-11-25,197.329,201.914,196.774,199.949997,1878662,198.400986
2013-11-26,201.108,202.469,193.751,198.949997,1930542,197.408722
2013-11-27,201.562,206.197,200.654,203.800003,1895793,202.221161
2013-11-28,206.701,208.515,199.747,199.850006,1587334,198.301773
2013-11-29,201.763,209.019,201.158,205.600006,2056950,204.007233
2013-12-02,205.593,208.314,203.98,203.649994,535050,202.072311
2013-12-03,204.635,207.86,201.561,204.100006,2939019,202.518845
2013-12-04,206.5,207.104,200.957,200.949997,2170210,199.393234
2013-12-05,206.601,206.601,202.065,201.300003,1711167,199.740524
2013-12-06,202.821,204.283,201.31,202.300003,1317832,200.732773
2013-12-09,208.616,208.616,203.98,204.100006,798691,202.518845
2013-12-10,207.104,207.104,201.562,200.949997,2405155,199.393234
2013-12-11,200.503,201.562,194.003,193.800003,2401933,192.29863
2013-12-12,196.522,197.026,188.964,188.850006,2288671,187.386978
2013-12-13,190.425,194.356,189.619,191.149994,1218348,189.669144
2013-12-16,192.239,192.491,186.444,185.899994,1614977,184.459824
2013-12-17,191.131,191.282,188.057,188.75,1359275,187.28775
2013-12-18,188.46,193.801,186.948,190.75,653112,189.272247
2013-12-19,191.483,197.228,189.569,194.850006,1929258,193.3405
2013-12-20,194.658,199.546,194.658,197.300003,1210002,195.771515
2013-12-23,199.042,200.352,197.53,196.75,1557535,195.225769
2013-12-24,198.538,198.538,194.104,194.149994,575194,192.645905
2013-12-26,196.522,197.228,192.693,192.300003,1809296,190.810242
2013-12-27,193.499,195.918,191.282,192,793311,190.512573
2013-12-30,196.22,196.522,194.104,193,1107089,191.504822
2013-12-31,194.507,195.867,193.499,192.550003,282925,191.058319
2014-01-01,196.22,196.22,193.046,192.199997,202611,190.711014
2014-01-02,194.003,194.456,189.77,189.699997,460932,188.230392
2014-01-03,191.483,191.483,187.704,188,1228885,186.543564
2014-01-06,188.46,192.038,188.158,187.800003,1965692,186.345108
2014-01-07,190.324,191.483,188.007,188.149994,624054,186.692383
2014-01-08,190.576,193.499,189.367,190.899994,984740,189.421097
2014-01-09,193.953,193.953,187.956,188.600006,629923,187.138916
2014-01-10,190.476,192.441,189.468,189.850006,1052858,188.379242
2014-01-13,193.499,197.53,192.542,195.149994,986323,193.638168
2014-01-14,196.371,198.085,193.398,195.100006,915049,193.588562
2014-01-15,197.278,198.538,196.17,196.199997,1762156,194.680038
2014-01-16,197.732,198.538,193.6,194.100006,1182222,192.596298
2014-01-17,195.515,196.926,193.197,192.449997,489921,190.959091
2014-01-20,192.642,196.522,192.642,193.949997,632349,192.447464
2014-01-21,194.658,201.561,193.801,197.25,1783151,195.721909
2014-01-22,198.891,200.251,196.623,198.199997,693271,196.664536
2014-01-23,197.681,201.158,195.716,195.100006,817061,193.588562
2014-01-24,194.658,195.515,187.704,186.850006,1253344,185.402481
2014-01-27,186.444,186.444,178.13,177.699997,1362705,176.323349
2014-01-28,178.281,183.824,177.072,181.100006,1408922,179.697021
2014-01-29,183.925,185.487,177.626,177,844103,175.628769
2014-01-30,176.266,182.111,175.308,177.850006,2018799,176.472198
2014-01-31,179.894,180.398,174.955,174.899994,715909,173.545044
2014-02-03,174.552,175.359,170.471,170.050003,1254774,168.73262
2014-02-04,169.614,176.114,169.564,173.300003,1321923,171.957443
2014-02-05,173.544,181.153,171.73,177.899994,1398392,176.521805
2014-02-06,179.39,180.75,174.905,175.449997,2853106,174.090775
2014-02-07,177.626,181.103,176.618,179,1340039,177.613281
2014-02-10,182.111,185.084,181.557,182.050003,1656934,180.639664
2014-02-11,192.491,193.499,188.46,187.75,2928330,186.295486
2014-02-12,190.425,193.046,190.173,191.050003,1893890,189.569946
2014-02-13,193.297,196.119,192.189,191.850006,3079199,190.363739
2014-02-14,191.534,197.53,191.534,195.149994,658938,193.638168
2014-02-17,196.573,199.798,194.507,194.5,623493,192.993195
2014-02-18,195.112,198.74,195.112,195.800003,834072,194.283142
2014-02-19,195.817,197.429,194.406,195,593656,193.489334
2014-02-20,196.17,198.135,194.557,194.050003,673479,192.546707
2014-02-21,195.817,198.639,195.817,196.050003,476115,194.531204
2014-02-24,196.674,200.554,196.472,196.399994,1379595,194.878479
2014-02-25,198.488,198.891,195.565,194.699997,2255699,193.19165
2014-02-26,194.91,198.639,194.557,195.899994,893115,194.382355
2014-02-28,201.914,206.097,200.1,204.149994,752148,202.568451
2014-03-03,203.779,204.585,200.05,199.449997,741736,197.904861
2014-03-04,200.554,206.197,198.085,198.800003,1695889,197.259903
2014-03-05,202.569,202.569,196.623,195.850006,2002690,194.332764
2014-03-06,198.236,200.251,195.767,197.300003,871064,195.771515
2014-03-07,198.941,207.054,198.236,202.25,1466946,200.683167
2014-03-10,201.813,202.368,195.515,196.5,1493137,194.977707
2014-03-11,199.042,203.124,198.034,197.600006,966469,196.069199
2014-03-12,197.581,198.538,192.794,192.5,1416673,191.008698
2014-03-13,197.228,197.429,192.34,191.699997,983590,190.214905
2014-03-14,191.483,196.724,190.677,194.699997,823100,193.19165
2014-03-18,198.488,198.891,190.98,190.100006,1971059,188.627304
2014-03-19,193.449,194.456,189.972,191,1770921,189.520325
2014-03-20,190.627,192.945,189.165,188.199997,1587690,186.742004
2014-03-21,190.476,192.995,190.224,190.600006,3155398,189.123428
2014-03-24,192.542,194.406,190.98,190.25,1578232,188.776138
2014-03-25,191.534,193.146,189.77,190.350006,1352306,188.875351
2014-03-26,192.491,196.875,192.491,194.5,2135397,192.993195
2014-03-27,195.515,197.883,193.65,194.199997,1784890,192.695526
2014-03-28,196.422,200.453,194.809,196.300003,1046262,194.779266
2014-03-31,198.034,207.306,198.034,202.399994,1855884,200.832001
2014-04-01,203.174,216.427,203.174,211.25,2796993,209.613434
2014-04-02,214.814,222.725,213.806,220.050003,2595165,218.345276
2014-04-03,223.028,223.683,216.729,218.149994,2543953,216.459976
2014-04-04,219.198,220.458,216.83,216.050003,687811,214.376266
2014-04-07,218.241,223.532,215.671,218.25,1261786,216.559219
2014-04-09,222.725,235.424,221.718,230.949997,4183495,229.160828
2014-04-10,235.777,240.866,232.804,233.800003,3664406,231.988754
2014-04-11,235.777,242.378,233.811,236.300003,4890098,234.469376
2014-04-15,238.296,239.153,228.873,229,2159637,227.225937
2014-04-16,230.284,235.222,226.757,227.149994,1444127,225.390259
2014-04-17,229.276,239.757,229.276,236.449997,1464735,234.61821
2014-04-21,239.757,241.723,235.877,237.75,1789015,235.908157
2014-04-22,239.808,242.781,235.827,235.149994,2717212,233.328293
2014-04-23,239.606,239.606,229.78,231.649994,3233380,229.855408
2014-04-24,233.459,233.459,233.459,231.649994,0,229.855408
2014-04-25,232.753,238.296,231.796,233.050003,1393563,231.244553
2014-04-28,236.079,236.129,229.78,231,1121313,229.210449
2014-04-29,233.66,234.013,226.757,226,1034712,224.249176
2014-04-30,228.772,233.61,223.33,226.350006,3437103,224.596466
