"Date","KTKBANK.NS.Open","KTKBANK.NS.High","KTKBANK.NS.Low","KTKBANK.NS.Close","KTKBANK.NS.Volume","KTKBANK.NS.Adjusted"
2012-07-11,80.566597,85.332199,80.566597,82.643898,4795030,65.433151
2012-07-12,81.4627,85.332199,81.3405,84.884102,3160773,67.206833
2012-07-13,85.535797,87.572403,83.947304,84.558296,3058640,66.948883
2012-07-16,85.291397,85.332199,82.358803,82.766098,1113538,65.529915
2012-07-17,83.621399,83.621399,79.548302,79.914902,1777456,63.27248
2012-07-18,80.1185,81.2183,78.367104,80.566597,1105844,63.788448
2012-07-19,81.788498,82.195801,80.892403,81.666298,929696,64.659149
2012-07-20,82.073601,83.987999,79.507599,83.295601,5051193,65.949142
2012-07-23,82.562401,84.476799,81.625603,82.114403,2237546,65.013924
2012-07-24,83.051201,83.662201,81.870003,83.091904,1615760,65.787865
2012-07-25,83.214104,83.499298,81.870003,82.562401,1242181,65.368637
2012-07-26,82.358803,82.766098,75.067902,76.1269,3368231,60.273335
2012-07-27,77.633904,78.937302,75.801003,76.656403,1830668,60.692574
2012-07-30,76.982201,78.529999,76.737801,78.122704,1278686,61.853519
2012-07-31,78.448601,78.774399,76.452698,77.878304,1502897,61.660004
2012-08-01,77.471001,78.652199,77.226601,78.285599,1150710,61.982483
2012-08-02,78.163399,78.285599,77.145203,77.511703,590213,61.369747
2012-08-03,77.226601,77.308098,75.475197,76.778603,1067130,60.789318
2012-08-06,77.471001,78.285599,77.063698,77.552498,955278,61.40205
2012-08-07,77.633904,80.648003,77.308098,79.874199,2853265,63.240253
2012-08-08,81.3405,81.3405,77.837601,78.244904,2087382,61.950268
2012-08-09,75.7603,76.1269,74.212502,74.538399,925063,61.77911
2012-08-10,73.968102,74.334702,72.705399,73.601501,757382,61.00259
2012-08-13,72.583298,73.520103,71.850098,72.827599,1264001,60.36116
2012-08-14,72.746201,74.212502,72.298103,73.316399,2101457,60.766289
2012-08-16,73.316399,74.293999,72.705399,72.990601,519868,60.496262
2012-08-17,73.112701,73.520103,71.687202,71.931503,656731,59.618454
2012-08-21,71.931503,72.868401,70.4245,70.994698,738255,58.84201
2012-08-22,71.1577,73.153503,70.5467,72.868401,1084114,60.394981
2012-08-23,73.316399,73.723701,71.402,71.6464,997273,59.382156
2012-08-24,70.872498,71.2798,70.057899,70.302299,626626,58.268131
2012-08-27,70.343002,70.343002,67.654701,67.858398,1487975,56.242573
2012-08-28,67.613998,67.613998,65.740402,66.840103,837995,55.39859
2012-08-29,67.491798,67.5326,66.229202,66.4328,702770,55.061005
2012-08-30,65.903297,67.003098,65.292297,66.717903,602989,55.297302
2012-08-31,66.758698,68.754501,66.3106,67.328903,793448,55.803715
2012-09-03,66.7994,67.939903,65.903297,66.0662,687414,54.757156
2012-09-04,66.0662,68.306503,65.577499,68.021301,815356,56.37759
2012-09-05,67.125298,67.858398,66.7994,67.0438,597130,55.567417
2012-09-06,67.654701,68.021301,66.107002,67.0438,563885,55.567417
2012-09-07,67.2882,68.998901,67.2882,68.306503,577077,56.613968
2012-09-10,69.243301,69.446899,67.899101,68.306503,388399,56.613968
2012-09-11,69.243301,69.243301,63.663101,64.518402,3245211,53.474308
2012-09-12,65.251602,65.292297,63.540901,65.129402,1292882,53.980717
2012-09-13,65.292297,65.903297,64.477699,65.047997,854712,53.913254
2012-09-14,65.984802,67.613998,65.984802,66.758698,2792492,55.331108
2012-09-17,67.613998,71.565002,67.613998,70.628098,4467631,58.538166
2012-09-18,70.9133,74.049599,70.261597,73.723701,4047875,61.103863
2012-09-20,73.723701,79.711197,71.7686,78.407799,5601409,64.986153
2012-09-21,79.303902,80.8517,78.815102,79.385399,2950452,65.796417
2012-09-24,79.426102,81.8293,79.181702,79.711197,2828570,66.066444
2012-09-25,80.322197,81.381203,78.692902,79.874199,2348588,66.201538
2012-09-26,78.326401,83.091904,78.285599,82.318001,4354365,68.22702
2012-09-27,82.684601,84.598999,82.277298,83.540001,4677389,69.239845
2012-09-28,83.540001,90.260696,83.540001,88.916496,11372085,73.695999
2012-10-01,89.079399,91.197502,88.061203,90.342102,4604223,74.877571
2012-10-03,90.342102,93.152603,88.998001,92.460098,3581242,76.633018
2012-10-04,92.867401,94.374496,91.319702,92.093597,3067957,76.329254
2012-10-05,92.867401,92.867401,87.776001,90.097702,2346368,74.675003
2012-10-08,90.423599,93.641296,88.957298,93.030403,3325347,77.105698
2012-10-09,94.007896,97.8367,93.559898,95.311302,8367880,78.996162
2012-10-10,94.822601,97.144203,93.804298,96.248199,6384057,79.772682
2012-10-11,96.940598,97.5923,93.559898,96.329597,4597584,79.840141
2012-10-12,96.8591,101.665001,95.352097,97.307198,12696058,80.650406
2012-10-15,96.9813,99.303001,96.248199,98.325401,4444698,81.494316
2012-10-16,100.931999,103.253998,98.814201,99.710297,13497225,82.642151
2012-10-17,100.606003,101.828003,98.447601,100.525002,12377237,83.31739
2012-10-18,107.042,107.042,106.064003,106.064003,15301919,87.908241
2012-10-19,105.901001,108.589996,104.272003,107.083,13857158,88.752808
2012-10-22,106.226997,106.553001,104.556999,105.453003,4018643,87.401833
2012-10-23,105.494003,110.585999,105.413002,109.689003,10700971,90.912727
2012-10-25,109.689003,113.07,109.403999,110.056,11212196,91.216904
2012-10-29,110.056,110.056,98.284698,105.331001,10060522,87.300713
2012-10-30,107.000999,109.119003,102.521004,108.508003,14908163,89.933884
2012-10-31,108.427002,111.725998,106.553001,110.462997,8747408,91.554222
2012-11-01,110.422997,113.558998,109.689003,112.704002,7558768,93.411621
2012-11-02,113.233002,114.496002,110.585999,112.133003,6284656,92.938362
2012-11-05,111.155998,112.581001,108.997002,110.667,4344397,91.723312
2012-11-06,110.708,113.558998,109.933998,113.111,4174886,93.748947
2012-11-07,113.192001,116.329002,112.785004,114.780998,5486786,95.133087
2012-11-08,114.047997,116.288002,112.5,115.718002,5429889,95.909698
2012-11-09,115.677002,116.043999,112.866997,113.274002,3395178,93.884056
2012-11-12,113.966003,117.672997,112.418999,116.817001,5079704,96.820564
2012-11-15,116.817001,118.853996,113.517998,118.405998,5145559,98.137566
2012-11-16,118.935997,119.75,114.374001,115.309998,3611002,95.571533
2012-11-19,115.758003,116.613998,114.087997,115.107002,2536922,95.40329
2012-11-20,115.677002,116.288002,109.567001,111.155998,4132359,92.128593
2012-11-21,112.011002,113.477997,108.181999,112.744003,5386972,93.444786
2012-11-22,113.558998,115.066002,111.93,113.803001,3722861,94.322495
2012-11-23,114.537003,125.941002,114.047997,124.108002,14652485,102.86351
2012-11-26,125.126999,129.322006,124.231003,126.877998,12724427,105.159348
2012-11-27,126.674004,129.281006,125.290001,126.714996,8639980,105.024254
2012-11-29,126.714996,139.871002,126.714996,132.988007,26073120,110.223457
2012-11-30,135.106003,146.225998,134.291,142.804001,39003182,118.359184
2012-12-03,144.270004,152.253998,142.804001,149.727997,20233609,124.097946
2012-12-04,150.746994,152.904999,139.138,140.768005,26356096,116.671707
2012-12-05,141.744995,145.369995,139.748993,141.255997,12407639,117.076157
2012-12-06,141.744995,145.817993,141.296997,143.699997,10669065,119.101799
2012-12-07,144.188995,147.813995,140.197006,142.966995,13061164,118.494278
2012-12-10,144.270004,161.011002,143.740997,159.382004,41669958,132.099396
2012-12-11,161.214996,161.580994,152.091003,153.802002,23606808,127.474571
2012-12-12,154.779007,155.960007,150.380005,151.927994,13000847,125.921349
2012-12-13,152.253998,156.244995,127.488998,129.932999,40409707,107.691406
2012-12-14,129.932999,135.065002,124.068001,132.783997,29667864,110.054375
2012-12-17,133.598999,136.572006,131.888,133.925003,10082229,111.000069
2012-12-18,134.412994,135.880005,125.941002,135.065002,18298570,111.944931
2012-12-19,135.634995,144.473999,135.634995,142.274994,24616687,117.920723
2012-12-20,139.953003,142.559998,135.960999,136.897995,11279716,113.464149
2012-12-21,135.798004,136.369003,130.421997,131.399002,7888876,108.906464
2012-12-24,131.725006,133.843002,130.421997,131.113998,6026195,108.670242
2012-12-26,131.113998,135.065002,130.462006,133.354004,5122223,110.526817
2012-12-27,133.598999,136.287003,131.970001,132.498993,11665435,109.818153
2012-12-28,132.865997,138.039001,132.865997,136.531006,10834987,113.159973
2012-12-31,136.856995,137.671997,135.024002,136.490997,4186002,113.126816
2013-01-01,137.468002,139.871002,137.427994,138.893997,4865680,115.118484
2013-01-02,139.789993,141.541,136.938995,137.835007,4529118,114.240768
2013-01-03,138.852997,141.255997,137.264999,138.567993,5015523,114.848274
2013-01-04,138.975006,148.181,137.712997,147.529007,17929029,122.275375
2013-01-07,148.343994,151.438995,144.432999,145.369995,11336195,120.485939
2013-01-08,146.470001,148.710007,143.292999,147.285004,8916322,122.073135
2013-01-09,147.692001,148.220993,142.641006,143.658997,4892547,119.067818
2013-01-10,144.556,145.695999,139.871002,140.645004,4879432,116.569748
2013-01-11,141.378006,141.826996,135.757996,136.328003,4683534,112.991714
2013-01-14,136.979004,141.582001,133.231995,141.011993,6124869,116.873924
2013-01-15,141.501007,143.781998,139.585999,142.804001,5311343,118.359184
2013-01-16,143.251999,143.699997,137.020004,137.671997,4954280,114.105659
2013-01-17,138.487,143.537003,136.531006,142.518997,6906113,118.122963
2013-01-18,143.251999,145.207001,140.727005,142.682007,5312370,118.258057
2013-01-21,143.373993,144.677994,140.360001,141.623001,4260326,117.380341
2013-01-22,141.175003,147.772995,140.563995,142.274994,10752614,117.920723
2013-01-23,143.007996,144.841003,130.544006,134.291,15519531,111.303406
2013-01-24,135.106003,135.106003,126.266998,127.488998,8918633,105.665764
2013-01-25,127.488998,131.766006,123.130997,128.873993,8832604,106.813667
2013-01-28,127.896004,133.843002,127.896004,132.947006,5471085,110.189476
2013-01-29,132.783997,135.757996,129.403,130.014008,6996552,107.758545
2013-01-30,130.748001,136.856995,129.485001,136.001999,9231910,112.721527
2013-01-31,135.227997,136.694,132.662003,134.210007,6269379,111.236282
2013-02-01,135.432007,135.595001,127.570999,132.376999,3421915,109.717049
2013-02-04,135.880005,135.880005,124.271004,125.982002,5707728,104.416718
2013-02-05,125.453003,128.222,123.741997,126.512001,4643189,104.856003
2013-02-06,127.041,129.199997,125.941002,126.634003,3700598,104.957123
2013-02-07,126.552002,128.304001,120.035004,121.583,6421302,100.770737
2013-02-08,121.460999,122.600998,117.102997,118.080002,6369400,97.867371
2013-02-11,118.528,120.075996,116.572998,118.202003,4416712,97.968491
2013-02-12,118.894997,130.218002,115.391998,128.832993,14130213,106.779686
2013-02-13,129.932999,131.807007,120.972,121.949997,16544045,101.074905
2013-02-14,122.194,125.453003,119.098,121.705002,9860450,100.871849
2013-02-15,121.378998,130.014008,119.791,129.078003,12228014,106.982773
2013-02-18,129.526001,130.218002,127.163002,128.141006,6833124,106.206161
2013-02-19,128.182007,133.190994,127.977997,132.662003,10770364,109.953262
2013-02-20,132.988007,134.169006,130.339996,131.807007,6070636,109.244621
2013-02-21,130.218002,130.218002,123.416,124.393997,7330575,103.100555
2013-02-22,123.822998,127.529999,122.519997,125.614998,7649397,104.112549
2013-02-25,126.266998,128.792007,122.519997,125.901001,6838562,104.349594
2013-02-26,125.778,125.778,121.665001,122.600998,6988179,101.614471
2013-02-27,123.620003,126.836998,122.846001,125.371002,5044910,103.910316
2013-02-28,124.638,128.304001,111.970001,113.966003,14136437,94.457596
2013-03-01,114.047997,115.025002,109.974998,110.871002,9274983,91.892395
2013-03-04,110.341003,110.667,105.494003,106.389999,6586687,88.178436
2013-03-05,105.901001,112.744003,105.901001,111.889,6679478,92.736137
2013-03-06,112.663002,116.858002,112.541,115.636002,7665397,95.841728
2013-03-07,115.636002,119.261002,113.315002,118.364998,7611266,98.103592
2013-03-08,118.650002,121.216003,117.183998,119.261002,6266517,98.846214
2013-03-11,119.709,121.135002,118.732002,119.627998,4566867,99.150383
2013-03-12,119.668999,120.443001,115.391998,117.428001,5128784,97.326981
2013-03-13,117.428001,117.428001,112.5,113.028999,4301642,93.680984
2013-03-14,113.233002,118.691002,110.789001,117.917,9780360,97.732269
2013-03-15,118.039001,119.545998,114.944,115.718002,5450843,95.909698
2013-03-18,114.780998,117.142998,112.295998,116.043999,4589279,96.179886
2013-03-19,116.084,117.265999,111.196999,111.93,6350756,92.770111
2013-03-20,112.255997,113.599998,109.649002,111.441002,6468394,92.364822
2013-03-21,112.377998,114.780998,106.389999,107.734001,5852460,89.292374
2013-03-22,106.757004,108.752998,102.317001,104.802002,8107492,86.862274
2013-03-25,106.389999,108.223,102.153999,103.294998,4800705,85.61322
2013-03-26,103.580002,104.598,101.625,103.334999,4511154,85.646378
2013-03-28,103.334999,107.205002,101.177002,106.512001,5892824,88.279549
2013-04-01,106.512001,109.811996,106.512001,109.160004,4033248,90.474274
2013-04-02,108.834,112.011002,108.752998,111.522003,3889500,92.431961
2013-04-03,111.603996,113.477997,107.448997,108.629997,4365667,90.034996
2013-04-04,107.694,107.734001,104.353996,105.209,4434003,87.199593
2013-04-05,104.720001,107.612,104.272003,105.453003,3596384,87.401833
2013-04-08,105.738998,107.530998,105.167999,106.431,2608672,88.21241
2013-04-09,107.205002,108.345001,102.642998,103.417,3099504,85.714348
2013-04-10,103.864998,105.291,101.869003,104.802002,4454459,86.862274
2013-04-11,105.535004,108.916,103.661003,107.530998,5437055,89.124115
2013-04-12,108.100998,111.359001,106.226997,110.625999,6221981,91.689323
2013-04-15,111.278,115.677002,109.974998,114.292,7069885,94.727791
2013-04-16,113.152,118.691002,112.825996,118.364998,5995534,98.103592
2013-04-17,119.057999,120.890999,115.514,117.713997,6004234,97.564018
2013-04-18,117.428001,120.279999,116.247002,119.139,4234125,98.745094
2013-04-22,119.139,120.849998,117.591003,119.586998,3798991,99.116402
2013-04-23,120.075996,123.497002,119.586998,121.989998,5672404,101.10807
2013-04-25,121.989998,124.515999,121.989998,123.945,5521094,102.728416
2013-04-26,124.597,124.882004,118.813004,120.238998,3436161,99.656799
2013-04-29,120.767998,122.030998,119.586998,120.686996,2524228,100.028114
2013-04-30,121.705002,124.597,118.121002,121.989998,5188345,101.10807
2013-05-02,121.989998,124.149002,121.378998,122.600998,2955738,101.614471
2013-05-03,123.089996,123.252998,117.632004,118.528,3989388,98.238686
2013-05-06,118.446999,128.100006,115.350998,127.407997,11809542,105.598625
2013-05-07,128.507004,130.339996,124.433998,126.023003,9467716,104.450706
2013-05-08,126.755997,129.932999,125.737999,127.856003,5624988,105.969948
2013-05-09,128.384995,130.014008,125.044998,125.982002,5576519,104.416718
2013-05-10,125.982002,128.059006,125.737999,126.918999,2520711,105.193336
2013-05-13,128.304001,132.783997,126.023003,126.552002,8235391,104.889153
2013-05-14,127.123001,128.630005,124.801003,126.512001,4803697,104.856003
2013-05-15,127.693001,131.888,127.204002,130.339996,11851601,108.02874
2013-05-16,131.399002,132.335999,127.611,128.466995,5226336,106.476349
2013-05-17,129.117996,129.322006,126.959999,128.669998,3038158,106.6446
2013-05-20,129.281006,131.970001,126.552002,127.163002,4153648,105.395569
2013-05-21,127.285004,127.488998,119.75,120.605003,5362405,99.960152
2013-05-22,121.378998,122.519997,114.985001,116.572998,4215599,96.61834
2013-05-23,116.288002,116.288002,110.014999,112.459,4340618,93.208565
2013-05-24,113.152,117.224998,112.255997,115.920998,3589938,96.077942
2013-05-27,115.596001,117.713997,114.903,116.858002,2981230,96.854546
2013-05-28,117.469002,119.343002,115.432999,117.794998,3333717,97.631157
2013-05-29,117.224998,117.388,114.658997,115.839996,1882895,96.010796
2013-05-30,114.862,116.654999,114.250999,116.002998,2169538,96.145912
2013-05-31,116.491997,117.306,110.830002,111.522003,2945042,92.431961
2013-06-03,112.133003,114.821999,110.056,114.047997,2728014,94.525551
2013-06-04,114.455002,123.009003,114.210999,118.894997,8425188,98.542862
2013-06-05,119.016998,121.542,117.306,119.139,4323257,98.745094
2013-06-06,118.569,123.782997,117.753998,122.235001,5903842,101.311127
2013-06-07,121.867996,125.003998,119.098,119.627998,5521251,99.150383
2013-06-10,120.565002,121.216003,114.250999,115.677002,3393955,95.87571
2013-06-11,114.862,115.596001,111.807999,112.704002,3232772,93.411621
2013-06-12,112.011002,114.862,111.033997,113.111,3394645,93.748947
2013-06-13,112.011002,113.639999,110.138,110.667,3108001,91.723312
2013-06-14,111.807999,115.555,111.807999,113.844002,3114053,94.356476
2013-06-17,113.966003,115.391998,111.114998,114.821999,3360729,95.167061
2013-06-18,114.862,116.410004,113.885002,114.537003,2675588,94.930855
2013-06-19,114.047997,120.156998,114.047997,119.016998,6943905,98.643974
2013-06-20,116.817001,117.306,112.011002,112.663002,3769201,93.37764
2013-06-21,111.603996,114.455002,90.423599,95.148399,15331721,78.861137
2013-06-24,94.496696,97.1035,91.971397,95.392799,8085193,79.063705
2013-06-25,96.125999,97.877403,84.802696,91.808403,20232456,76.09288
2013-06-26,90.423599,91.2789,87.1651,87.816803,7990474,76.100159
2013-06-27,89.812599,91.1567,84.110199,88.468498,11706335,76.664902
2013-06-28,90.342102,91.930603,88.183296,91.2789,6071621,79.100334
2013-07-01,91.849197,96.6147,91.238197,95.800102,6027768,83.018311
2013-07-02,95.392799,95.718697,90.586502,92.6231,5927230,80.265182
2013-07-03,91.238197,91.238197,87.246498,88.142601,6332155,76.382484
2013-07-04,88.794296,91.0345,86.5541,89.283096,6568890,77.370819
2013-07-05,90.056999,91.808403,88.183296,89.038696,4461973,77.159027
2013-07-08,87.898201,88.957298,86.350403,87.816803,3446735,76.100159
2013-07-09,88.387001,94.985497,88.387001,93.478401,10994878,81.006378
2013-07-10,93.682098,94.252296,90.138496,91.1567,8028650,78.994438
2013-07-11,92.3787,94.048698,91.319702,91.8899,4663230,79.629807
2013-07-12,92.704498,92.826698,90.260696,91.441902,3390555,79.241585
2013-07-15,90.545799,93.437698,89.731102,91.7677,4129448,79.523918
2013-07-16,88.061203,88.712898,85.046997,87.2873,4147829,75.641296
2013-07-17,87.246498,88.305496,83.987999,85.5765,4848747,74.158752
2013-07-18,85.128502,88.142601,83.173401,87.572403,5724682,75.888359
2013-07-19,87.1651,87.776001,84.476799,85.046997,2970834,73.699898
2013-07-22,84.069504,86.961403,84.069504,86.024597,2279948,74.547073
2013-07-23,87.2873,87.898201,84.476799,84.924797,3579875,73.594002
2013-07-24,83.662201,83.662201,81.136803,81.7071,4607284,70.805618
2013-07-25,80.648003,82.888298,79.629799,80.159302,6090056,69.464325
2013-07-26,80.1185,81.0961,76.737801,78.692902,4270320,68.193581
2013-07-29,78.204201,78.570702,75.841797,76.412003,2325293,66.216995
2013-07-30,75.923203,76.3713,70.139397,70.465202,6549970,61.063625
2013-07-31,69.161797,69.487701,59.915798,65.984802,18248927,57.181015
2013-08-01,65.170097,67.5326,60.078701,60.648998,9638946,52.557117
2013-08-02,61.137699,62.155998,58.653099,59.59,8442294,51.639416
2013-08-05,59.671398,61.748699,58.653099,60.6082,5152443,52.521763
2013-08-06,60.200901,60.200901,56.290699,57.186798,5594561,49.55685
2013-08-07,57.023899,60.200901,56.698002,59.182598,4756199,51.286369
2013-08-08,59.060398,63.0928,58.530899,61.137699,6252008,52.980618
2013-08-12,61.137699,64.233299,59.264099,62.563301,5767219,54.216011
2013-08-13,61.911598,65.699699,60.8526,65.047997,4513161,56.369202
2013-08-14,65.170097,67.0438,63.622299,64.722099,5402219,56.086784
2013-08-16,64.722099,64.722099,59.752899,60.323101,4174935,52.2747
2013-08-19,59.4678,61.422901,57.838501,60.404598,3447985,52.345325
2013-08-20,59.4678,62.522598,58.693901,61.789398,3485007,53.545368
2013-08-21,65.251602,65.618202,57.6348,59.182598,5215019,51.286369
2013-08-22,58.653099,62.685501,58.205101,62.155998,3079166,53.863052
2013-08-23,62.400398,63.866699,61.2192,62.929901,3103783,54.533699
2013-08-26,63.540901,64.762802,61.259899,62.481899,2606328,54.145473
2013-08-27,61.8302,61.8302,59.549198,60.200901,2751397,52.168808
2013-08-28,59.4678,61.504299,58.286499,60.8526,3324020,52.733559
2013-08-29,61.3414,62.237499,59.671398,61.178501,3254399,53.015972
2013-08-30,60.689701,63.296501,59.549198,61.545101,3565747,53.33366
2013-09-02,61.8302,65.740402,61.789398,64.274002,5579276,55.698471
2013-09-03,65.088699,68.224998,62.0746,62.766998,10002652,54.392532
2013-09-04,63.377998,65.577499,62.726299,64.966499,4234901,56.298573
2013-09-05,67.206703,70.587402,66.9216,69.854202,8630449,60.534149
2013-09-06,71.198402,71.2798,68.184303,69.406197,5184804,60.14592
2013-09-10,69.406197,72.664703,69.406197,70.057899,4813975,60.710667
2013-09-11,70.139397,76.819298,68.835999,75.841797,11483383,65.72287
2013-09-12,75.963997,77.063698,71.402,72.909103,6396816,63.181465
2013-09-13,72.501801,75.923203,72.298103,73.968102,5397561,64.099167
2013-09-16,75.5159,76.1269,71.931503,73.194199,4281467,63.428524
2013-09-17,72.583298,73.642303,71.198402,72.013,2235589,62.404922
2013-09-18,72.298103,73.479301,71.116898,72.583298,2982967,62.899128
2013-09-19,75.923203,79.181702,74.945702,77.593201,9589812,67.240608
2013-09-20,77.674698,78.041298,72.624001,74.212502,5702912,64.310959
2013-09-23,72.786903,73.968102,70.587402,71.2798,3302289,61.769547
2013-09-24,70.465202,72.624001,69.894997,71.483498,3685284,61.946064
2013-09-25,71.483498,72.175903,68.998901,70.831802,2922504,61.381313
2013-09-26,70.302299,71.850098,69.609901,70.098602,3478598,60.745941
2013-09-27,70.383797,72.746201,69.935699,70.7911,3532846,61.346043
2013-09-30,70.057899,70.383797,66.962303,67.980598,2513417,58.910522
2013-10-01,68.062103,70.383797,67.206703,69.772797,3203770,60.463604
2013-10-03,69.772797,72.501801,69.772797,71.931503,2852808,62.334293
2013-10-04,71.116898,73.234901,70.5467,71.5242,2869218,61.981335
2013-10-07,70.994698,74.660599,70.709602,73.153503,4238767,63.393253
2013-10-08,75.3937,75.8825,73.682999,74.293999,4983763,64.381577
2013-10-09,74.130997,76.4935,73.275703,75.719597,4358501,65.616974
2013-10-10,75.678802,76.982201,75.0271,75.434402,3536241,65.369827
2013-10-11,76.1269,77.308098,75.2715,75.8825,3966572,65.758141
2013-10-14,76.656403,90.056999,76.656403,88.835098,39170610,76.98259
2013-10-15,89.160896,89.445999,82.643898,83.743599,18043314,72.570404
2013-10-17,83.743599,86.9207,82.155098,84.476799,10874370,73.20578
2013-10-18,84.884102,88.061203,84.761902,86.594803,6863930,75.041191
2013-10-21,87.1651,89.120201,84.150902,85.169197,9465569,73.805801
2013-10-22,79.263199,82.399498,78.855904,80.892403,12636723,70.099617
2013-10-23,81.7071,83.865799,80.933197,82.318001,8053611,71.335014
2013-10-24,82.766098,83.499298,80.7295,81.5849,4854912,70.699715
2013-10-25,81.951401,82.032898,79.263199,79.833397,3791686,69.181908
2013-10-28,80.2407,81.2183,76.656403,76.941498,3607933,66.67585
2013-10-29,76.656403,81.625603,75.7603,81.136803,8658015,70.311401
2013-10-30,81.625603,82.032898,78.367104,78.692902,4490218,68.193581
2013-10-31,78.204201,83.091904,78.204201,82.521698,7438291,71.511536
2013-11-01,83.173401,85.902397,82.358803,83.499298,8349511,72.358696
2013-11-05,83.499298,87.002098,82.725304,84.639702,7184101,73.346947
2013-11-06,85.169197,85.861702,82.440201,82.725304,3862223,71.687973
2013-11-07,85.9431,88.549896,82.929001,83.214104,12942005,72.111557
2013-11-08,82.847504,84.598999,82.440201,83.214104,3835151,72.111557
2013-11-11,82.521698,83.702904,80.322197,80.892403,3867597,70.099617
2013-11-12,81.177597,82.114403,79.588997,79.914902,3141536,69.252541
2013-11-13,79.588997,81.870003,79.344704,80.566597,3503307,69.817276
2013-11-14,81.299797,83.417801,80.9739,82.195801,2840765,71.229118
2013-11-18,82.195801,84.680496,82.195801,84.395302,3152770,73.135155
2013-11-19,84.884102,85.902397,84.069504,84.924797,3877619,73.594002
2013-11-20,84.680496,85.046997,82.562401,83.132698,2757691,72.041008
2013-11-21,82.440201,82.440201,80.403702,80.810997,2819375,70.029068
2013-11-22,81.259003,81.788498,79.670502,80.3629,1875153,69.640762
2013-11-25,81.0961,82.195801,80.770203,81.951401,1793203,71.017326
2013-11-26,81.666298,82.603203,80.648003,81.0961,2040288,70.276138
2013-11-27,81.299797,81.4627,79.914902,80.4851,1340587,69.746658
2013-11-28,80.8517,82.766098,80.7295,81.503403,3408646,70.629097
2013-11-29,80.8517,85.046997,80.8517,84.273102,4659312,73.029259
2013-12-02,85.128502,87.2873,85.046997,85.454399,4502305,74.052948
2013-12-03,85.372902,85.372902,83.254898,84.028702,2555641,72.817467
2013-12-04,83.254898,85.495102,82.766098,83.173401,3237751,72.076286
2013-12-05,85.209999,86.350403,84.110199,85.169197,3592586,73.805801
2013-12-06,84.517502,86.024597,84.436096,85.495102,2370794,74.088226
2013-12-09,88.061203,88.061203,85.209999,85.6987,3198969,74.264656
2013-12-10,85.209999,85.372902,83.499298,84.232399,2315248,72.993996
2013-12-11,83.132698,84.273102,81.747803,82.399498,2424201,71.405632
2013-12-12,81.625603,83.173401,81.259003,81.625603,2944092,70.734993
2013-12-13,80.892403,81.788498,80.281502,80.566597,1664300,69.817276
2013-12-16,79.914902,81.666298,79.914902,80.8517,1799235,70.064346
2013-12-17,81.625603,81.870003,79.466797,79.711197,1628518,69.076012
2013-12-18,79.222504,82.725304,79.222504,81.951401,3742677,71.017326
2013-12-19,82.766098,82.888298,79.955597,80.322197,1936246,69.605492
2013-12-20,80.1185,86.513397,80.1185,85.6987,6088719,74.264656
2013-12-23,86.472603,87.083603,84.395302,86.0653,4995749,74.582336
2013-12-24,86.146797,87.490898,85.006302,85.617302,3782605,74.194115
2013-12-26,85.617302,92.704498,85.617302,91.971397,19039229,79.700432
2013-12-27,92.541603,93.559898,89.079399,90.504997,7393409,78.429688
2013-12-30,90.260696,91.604797,88.224098,89.364601,4452605,77.441444
2013-12-31,89.894096,92.052803,88.387001,90.627197,4587684,78.535576
2014-01-01,90.871597,93.600601,89.934799,92.419403,4054261,80.088661
2014-01-02,93.274803,95.555702,87.490898,88.346298,10011596,76.559006
2014-01-03,87.979698,90.749397,85.6987,90.301399,5527499,78.253258
2014-01-06,90.382797,90.545799,88.549896,89.201599,2958174,77.300194
2014-01-07,89.649696,90.097702,86.9207,88.020401,3685601,76.276596
2014-01-08,88.305496,90.545799,87.694603,88.998001,3864389,77.123764
2014-01-09,89.405296,89.690399,86.839203,87.368698,4348911,75.711838
2014-01-10,87.735298,88.753601,84.721199,85.372902,3100093,73.982315
2014-01-13,85.372902,86.717003,83.580704,85.454399,2913772,74.052948
2014-01-14,84.761902,86.350403,84.395302,84.802696,2207292,73.488197
2014-01-15,85.128502,86.757797,85.128502,86.350403,2677659,74.829399
2014-01-16,86.5541,86.961403,84.313904,84.721199,2513504,73.417572
2014-01-17,84.313904,85.087799,82.562401,82.888298,1919545,71.829224
2014-01-20,82.358803,85.780197,82.318001,85.291397,2433146,73.91169
2014-01-21,85.780197,86.472603,84.680496,85.5765,2424802,74.158752
2014-01-22,85.454399,86.9207,84.436096,86.106003,2803791,74.617615
2014-01-23,85.535797,86.5541,85.046997,85.861702,1970478,74.405907
2014-01-24,85.332199,86.228203,83.377098,85.495102,5424672,74.088226
2014-01-27,84.558296,84.558296,81.177597,81.7071,2978805,70.805618
2014-01-28,81.299797,83.865799,79.426102,80.648003,4205359,69.887825
2014-01-29,81.747803,82.073601,79.751999,79.955597,2115467,69.287804
2014-01-30,78.611504,78.896599,76.0047,76.412003,2890628,66.216995
2014-01-31,76.412003,78.692902,76.045403,77.919098,2433944,67.523018
2014-02-03,77.471001,78.407799,75.7603,76.208298,1697280,66.040474
2014-02-04,74.456902,78.163399,74.130997,77.226601,2322057,66.92292
2014-02-05,76.982201,77.878304,75.475197,77.552498,1774479,67.20533
2014-02-06,77.552498,78.855904,76.045403,76.941498,2119849,66.67585
