"Date","HEROMOTOCO.NS.Open","HEROMOTOCO.NS.High","HEROMOTOCO.NS.Low","HEROMOTOCO.NS.Close","HEROMOTOCO.NS.Volume","HEROMOTOCO.NS.Adjusted"
2012-09-14,2123.096,2149.563,2102.383,1862.550049,369942,1618.582031
2012-09-17,2157.618,2214.003,2137.998,1919.800049,532648,1668.33313
2012-09-18,2215.039,2236.098,2183.049,1930.900024,383532,1677.979004
2012-09-20,2203.532,2209.285,2157.618,1900.400024,386687,1651.474243
2012-09-21,2187.019,2226.546,2187.019,1922.5,429835,1670.679443
2012-09-24,2209.4,2243.865,2201.345,1921.699951,253357,1669.984253
2012-09-25,2209.401,2227.582,2163.371,1891.699951,202942,1643.913696
2012-09-26,2173.728,2222.749,2153.13,1919.949951,310618,1668.463379
2012-09-27,2210.551,2239.837,2124.017,1876.300049,596056,1630.530884
2012-09-28,2174.879,2198.699,2153.015,1880.300049,300496,1634.00708
2012-10-01,2177.18,2192.139,2154.165,1880.550049,423894,1634.224487
2012-10-03,2126.318,2155.316,2123.383,1849.699951,392751,1607.415283
2012-10-04,2134.603,2150.598,2096.629,1831.400024,592462,1591.512451
2012-10-05,2121.37,2128.85,1912.512,1810.449951,485283,1573.306274
2012-10-08,2088.574,2092.717,2048.414,1788.150024,484359,1553.927246
2012-10-09,2052.901,2088.574,2045.767,1803.400024,302598,1567.179932
2012-10-10,2065.444,2107.619,2057.159,1814.349976,276598,1576.695557
2012-10-11,2082.82,2104.684,2065.559,1806.150024,499665,1569.56958
2012-10-12,2071.371,2096.399,2042.718,1778.849976,219122,1545.845459
2012-10-15,2037.942,2050.6,2027.585,1767.449951,206950,1535.938721
2012-10-16,2035.641,2082.82,2021.889,1798.900024,446588,1563.269165
2012-10-17,2082.82,2088.574,2049.564,1808.900024,237920,1571.959351
2012-10-18,2089.725,2127.699,2073.787,1841.449951,330177,1600.24585
2012-10-19,2115.156,2134.603,2085.467,1849.949951,309638,1607.632568
2012-10-22,2122.463,2126.03,2093.177,1827.650024,143675,1588.25354
2012-10-23,2080.634,2087.423,2050.945,1795.75,391862,1560.53186
2012-10-25,2019.53,2117.342,2014.927,1832.300049,915929,1592.294556
2012-10-29,2151.864,2208.998,2149.793,1904.699951,550020,1655.210938
2012-10-30,2186.444,2196.858,2102.555,1872.099976,399260,1626.881104
2012-10-31,2154.281,2179.367,2133.05,1880,186534,1633.746338
2012-11-01,2163.371,2206.869,2148.987,1910,473654,1659.81665
2012-11-02,2209.688,2243.923,2209.688,1945.800049,393326,1690.927368
2012-11-05,2240.47,2262.334,2226.777,1949.150024,214424,1693.838623
2012-11-06,2238.399,2249.618,2202.899,1935.75,227595,1682.193848
2012-11-07,2225.568,2259.975,2209.4,1946.199951,302703,1691.275146
2012-11-08,2223.209,2239.32,2204.222,1923.050049,262645,1671.157349
2012-11-09,2210.494,2210.494,2177.756,1908.199951,247090,1658.252441
2012-11-12,2203.244,2203.647,2148.93,1872.400024,276786,1627.141846
2012-11-15,2134.603,2142.543,2100.081,1839.650024,350591,1598.681763
2012-11-16,2127.699,2135.294,2073.097,1815.650024,375598,1577.825195
2012-11-19,2098.93,2128.849,2085.352,1842.5,168603,1601.158325
2012-11-20,2131.151,2137.94,2084.834,1821.75,193804,1583.126343
2012-11-21,2098.528,2109.46,2061.359,1807.300049,177224,1570.569092
2012-11-22,2088.861,2097.78,2068.954,1803.300049,149377,1567.09314
2012-11-23,2077.067,2109.863,2072.464,1825.25,211298,1586.167603
2012-11-26,2102.383,2119.644,2096.917,1832.449951,174160,1592.424561
2012-11-27,2111.589,2130,2101.98,1840.300049,226936,1599.24646
2012-11-29,2123.096,2151.634,2086.273,1816,1256502,1578.129395
2012-11-30,2106.986,2146.686,2089.84,1826.650024,429455,1587.384521
2012-12-03,2098.182,2105.835,2074.075,1821.199951,347041,1582.648315
2012-12-04,2077.067,2091.796,2073.614,1810.25,309399,1573.13269
2012-12-05,2088.862,2111.473,2078.908,1821.5,352250,1582.909058
2012-12-06,2103.533,2116.709,2073.902,1825.199951,299602,1586.12439
2012-12-07,2095.593,2109.575,2090.991,1826.199951,836365,1586.993286
2012-12-10,2100.369,2125.397,2100.369,1842.25,342786,1600.94104
2012-12-11,2128.849,2142.543,2117.342,1853.25,364600,1610.500244
2012-12-12,2142.658,2179.481,2138.113,1889.949951,563429,1642.393188
2012-12-13,2186.386,2199.044,2156.582,1878.5,475250,1632.442871
2012-12-14,2165.961,2171.484,2130.23,1863.550049,247734,1619.45105
2012-12-17,2134.891,2165.673,2134.603,1865.550049,94031,1621.189209
2012-12-18,2153.302,2176.029,2137.365,1884.550049,138953,1637.700439
2012-12-19,2176.317,2211.702,2166.823,1916.300049,284915,1665.291626
2012-12-20,2213.888,2224.187,2169.815,1910.5,266365,1660.251343
2012-12-21,2186.386,2202.956,2178.618,1900.300049,222541,1651.387451
2012-12-24,2197.893,2207.099,2158.884,1886.349976,144160,1639.264526
2012-12-26,2170.678,2174.879,2146.225,1874.650024,380494,1629.097168
2012-12-27,2172.807,2177.18,2134.085,1869.5,396050,1624.621582
2012-12-28,2162.221,2190.701,2155.949,1896.199951,314169,1647.824219
2012-12-31,2192.024,2202.841,2178.676,1900.599976,81822,1651.648071
2013-01-01,2192.542,2200.022,2169.01,1897.349976,104950,1648.823853
2013-01-02,2220.908,2231.552,2186.386,1905.349976,353260,1655.775635
2013-01-03,2206.063,2211.587,2164.522,1887.949951,334607,1640.655029
2013-01-04,2167.974,2180.632,2151.979,1887.949951,163808,1640.655029
2013-01-07,2177.18,2197.778,2171.024,1897.300049,371288,1648.780396
2013-01-08,2181.783,2188.227,2151.979,1881.099976,302516,1634.702026
2013-01-09,2180.517,2180.517,2119.011,1847.699951,600024,1605.677124
2013-01-10,2131.439,2146.11,2119.759,1848.75,182991,1606.5896
2013-01-11,2129.137,2137.25,2097.78,1839.449951,324710,1598.50769
2013-01-14,2095.478,2133.683,2094.328,1843.199951,321117,1601.766479
2013-01-15,2107.043,2134.603,2080.634,1844.599976,529832,1602.983276
2013-01-16,2111.876,2130.805,2101.692,1834.599976,342851,1594.293213
2013-01-17,2095.478,2122.981,2072.464,1818.699951,881628,1580.47583
2013-01-18,2013.892,2050.83,1979.312,1764.099976,1406385,1533.027588
2013-01-21,2035.64,2050.83,2018.782,1771.949951,271002,1539.849365
2013-01-22,2030.922,2036.388,2013.892,1762.550049,280941,1531.680664
2013-01-23,2020.106,2059.576,2014.122,1782.699951,347240,1549.191162
2013-01-24,2047.148,2047.148,2016.538,1770.300049,307598,1538.415527
2013-01-25,2031.153,2051.751,2014.525,1764.900024,149298,1533.722656
2013-01-28,2026.434,2082.82,2026.434,1798.349976,207424,1562.791504
2013-01-29,2070.68,2098.7,2062.222,1809.949951,342333,1572.871826
2013-01-30,2098.93,2101.347,2054.34,1796.099976,314117,1560.83606
2013-01-31,2071.313,2111.473,2052.268,1822.099976,517873,1583.430542
2013-02-01,2100.081,2100.081,2064.984,1810.050049,339772,1572.958862
2013-02-04,2100.081,2108.712,2079.368,1817.800049,326544,1579.693604
2013-02-05,2085.121,2085.121,2049.909,1791.650024,401852,1556.969238
2013-02-06,2081.612,2081.669,2039.438,1780.199951,390307,1547.018799
2013-02-07,2038.977,2039.092,2010.957,1755.900024,285256,1525.901855
2013-02-08,2025.284,2029.657,1965.503,1719.25,230149,1494.052368
2013-02-11,1983.858,1983.858,1940.245,1704.800049,272983,1481.495117
2013-02-12,1961.994,1993.294,1941.511,1702.150024,249220,1479.192017
2013-02-13,1953.938,1968.035,1882.018,1694.25,196764,1472.327148
2013-02-14,1960.728,1964.756,1907.91,1670.449951,283632,1451.644287
2013-02-15,1916.022,1944.733,1892.835,1680.099976,248567,1460.030396
2013-02-18,1922.984,1961.821,1919.474,1693.349976,122997,1471.544922
2013-02-19,1944.963,1964.18,1904.572,1672.599976,216417,1453.512695
2013-02-20,1922.006,1955.089,1922.006,1695.150024,144186,1473.109131
2013-02-21,1941.856,1950.487,1929.773,1688.400024,250402,1467.243164
2013-02-22,1949.336,1949.336,1912.858,1677.349976,150560,1457.640625
2013-02-25,1938.979,1970.624,1903.307,1706.800049,204253,1483.23291
2013-02-26,1944.388,1955.089,1925.688,1690.25,172412,1468.85083
2013-02-27,1950.774,1965.446,1910.729,1672.900024,151694,1453.77356
2013-02-28,1934.376,1951.81,1896.402,1667.449951,397681,1449.037231
2013-03-01,1918.784,1919.129,1858.428,1646.949951,263272,1431.222534
2013-03-04,1898.703,1906.874,1859.003,1638.800049,231338,1424.140259
2013-03-05,1872.352,1903.307,1872.064,1645.75,195669,1430.179688
2013-03-06,1898.704,1910.096,1876.84,1647.050049,187614,1431.309448
2013-03-07,1898.704,1985.008,1898.704,1713.650024,320690,1489.185913
2013-03-08,1973.789,2033.109,1973.789,1743.150024,465233,1514.821777
2013-03-11,2005.894,2011.475,1944.733,1697.449951,191681,1475.107788
2013-03-12,1936.908,1967.747,1924.192,1677.900024,239652,1458.11853
2013-03-13,1921.718,1934.837,1905.608,1673.75,220273,1454.512085
2013-03-14,1929.773,1954.917,1911.994,1669.099976,344098,1450.471313
2013-03-15,1927.702,1950.487,1917.921,1684.449951,176736,1463.810425
2013-03-18,1924.365,1950.026,1921.718,1690.5,135513,1469.068237
2013-03-19,1950.429,1956.125,1845.425,1645.599976,310970,1430.049438
2013-03-20,1881.443,1915.964,1871.546,1651.150024,297481,1434.872559
2013-03-21,1892.95,1918.036,1859.176,1623.300049,220180,1410.670532
2013-03-22,1872.237,1926.897,1872.237,1659.599976,286198,1442.215576
2013-03-25,1915.964,1916.712,1850.833,1617.699951,223521,1405.803955
2013-03-26,1843.526,1864.182,1802.675,1571.849976,321021,1365.959717
2013-03-28,1804.344,1804.344,1744.448,1542,634551,1340.019531
2013-04-01,1777.877,1785.069,1754.862,1533.25,275798,1332.415771
2013-04-02,1763.09,1769.937,1747.152,1532.300049,225802,1331.590332
2013-04-03,1763.55,1775.115,1712.113,1497.650024,354472,1301.478882
2013-04-04,1706.877,1713.436,1668.557,1454.050049,493390,1263.590088
2013-04-05,1664.185,1712.285,1651.412,1481.400024,399161,1287.357422
2013-04-08,1706.244,1723.735,1687.315,1480.099976,439179,1286.227661
2013-04-09,1708.775,1732.365,1683.517,1465.099976,298280,1273.192505
2013-04-10,1692.148,1700.778,1666.602,1464.449951,1423609,1272.627441
2013-04-11,1684.783,1689.04,1657.165,1455.099976,429465,1264.502441
2013-04-12,1667.982,1684.668,1661.653,1455.349976,334147,1264.719482
2013-04-15,1669.708,1679.087,1651.297,1438.599976,224062,1250.163574
2013-04-16,1655.439,1724.943,1655.439,1488.349976,381669,1293.397095
2013-04-17,1726.555,1731.848,1695.83,1491.300049,301744,1295.960449
2013-04-18,1726.094,1749.109,1669.191,1505,480684,1307.865967
2013-04-22,1737.601,1774.425,1729.374,1532.300049,299816,1331.590332
2013-04-23,1754.863,1817.577,1752.561,1573.599976,245274,1367.480225
2013-04-25,1819.188,1896.402,1795.713,1617.75,373940,1405.84729
2013-04-26,1813.665,1892.95,1813.665,1596.849976,485675,1387.684937
2013-04-29,1898.704,1937.656,1879.256,1648.800049,805566,1432.830322
2013-04-30,1898.934,1910.153,1875.689,1644.449951,329076,1429.050049
2013-05-02,1892.892,1924.02,1853.825,1613.849976,472417,1402.458252
2013-05-03,1857.105,1869.302,1826.38,1611.400024,203386,1400.329102
2013-05-06,1854.976,1908.14,1851.121,1649.400024,210606,1433.351685
2013-05-07,1905.608,1972.35,1904.572,1706.349976,286468,1482.842041
2013-05-08,1966.597,1973.328,1922.869,1676.349976,262626,1456.771606
2013-05-09,1927.472,1956.24,1922.121,1676.099976,134890,1456.554321
2013-05-10,1933.225,1984.433,1927.932,1704.949951,395698,1481.625366
2013-05-13,1972.005,1974.652,1924.768,1678.849976,125972,1458.944214
2013-05-14,1935.527,1948.012,1911.361,1674.5,189703,1455.164185
2013-05-15,1944.733,1974.767,1938.979,1703.849976,418851,1480.669556
2013-05-16,1958.829,1975.515,1933.34,1693.949951,369881,1472.066406
2013-05-17,1948.185,1959.52,1929.774,1684.400024,238138,1463.766968
2013-05-20,1943.582,1967.747,1938.461,1701.699951,235466,1478.801147
2013-05-21,1958.139,1964.065,1929.255,1683.800049,400275,1463.245972
2013-05-22,1939.094,1942.316,1891.914,1650.349976,188233,1434.177368
2013-05-23,1892.95,1909.981,1858.14,1651.650024,289683,1435.307007
2013-05-24,1912.512,1921.718,1875.747,1633.349976,388168,1419.404053
2013-05-27,1875.689,1920.855,1856.587,1654.349976,219140,1437.65332
2013-05-28,1920.567,2038.747,1910.786,1750,528689,1520.774536
2013-05-29,2026.722,2066.25,2005.261,1788.699951,571987,1554.405273
2013-05-30,2048.989,2058.482,2002.384,1751.449951,266256,1522.034668
2013-05-31,2008.023,2015.388,1986.964,1736.349976,224571,1508.912476
2013-06-03,1980.405,2002.154,1902.156,1670.5,214534,1451.687866
2013-06-04,1953.939,1974.191,1914.871,1670.599976,285086,1451.77478
2013-06-05,1904.457,1924.883,1890.131,1665.5,134805,1447.342896
2013-06-06,1908.6,1908.6,1881.443,1646.349976,117748,1430.701172
2013-06-07,1898.589,1924.02,1887.829,1646.900024,201857,1431.179199
2013-06-10,1899.624,1935.527,1880.81,1642.550049,162167,1427.399048
2013-06-11,1887.772,1927.414,1882.824,1653,277043,1436.480103
2013-06-12,1889.037,1914.123,1827.358,1610.349976,413925,1399.416626
2013-06-13,1841.225,1885.7,1811.248,1614,230346,1402.588623
2013-06-14,1854.976,1872.237,1841.167,1605.800049,200627,1395.462891
2013-06-17,1852.674,1891.166,1852.674,1627.25,163210,1414.103149
2013-06-18,1873.157,1898.646,1864.584,1637.599976,189621,1423.09729
2013-06-19,1889.498,1905.55,1846.921,1620.650024,149803,1408.367554
2013-06-20,1841.167,1864.124,1803.768,1602.449951,276544,1392.551514
2013-06-21,1846.92,1892.95,1812.284,1625.949951,289402,1412.973511
2013-06-24,1852.732,1867.634,1813.377,1578.900024,348982,1372.086182
2013-06-25,1834.262,1841.052,1799.28,1579.300049,253854,1372.434082
2013-06-26,1825.057,1893.756,1818.153,1637.550049,255395,1423.053833
2013-06-27,1893.813,1932.075,1865.332,1648.449951,622077,1432.526123
2013-06-28,1887.196,1938.979,1881.672,1663.050049,219552,1445.213989
2013-07-01,1918.266,1967.747,1916.31,1698.599976,166786,1476.1073
2013-07-02,1956.24,1970.624,1912.512,1681.25,279227,1461.029907
2013-07-03,1926.321,1945.883,1892.259,1655.800049,108014,1438.913452
2013-07-04,1904.457,1932.075,1892.662,1656.099976,138535,1439.174072
2013-07-05,1916.08,1920.452,1887.196,1648.900024,64529,1432.917236
2013-07-08,1889.498,1911.707,1884.895,1653.650024,125259,1437.045044
2013-07-09,1902.904,1916.943,1902.904,1659.699951,958653,1442.302368
2013-07-10,1906.759,1914.987,1887.311,1652.349976,113071,1435.915161
2013-07-11,1922.869,1973.443,1907.909,1697.5,268099,1475.151245
2013-07-12,1958.426,1982.707,1931.729,1715.099976,156855,1490.446045
2013-07-15,1953.593,1994.099,1943.122,1725,368342,1499.049194
2013-07-16,1956.24,1972.523,1906.586,1692.349976,241564,1470.675659
2013-07-17,1967.402,1972.35,1927.357,1685.349976,138266,1464.592651
2013-07-18,1939.094,2008.023,1939.094,1731.75,381009,1504.915161
2013-07-19,1996.803,2064.984,1991.97,1772.900024,596827,1540.674805
2013-07-22,2042.315,2073.499,2014.927,1789.849976,282348,1555.404785
2013-07-23,2069.817,2081.67,2038.575,1789.599976,349086,1555.187378
2013-07-24,2039.38,2074.19,2007.448,1754.5,646693,1524.685059
2013-07-25,2031.037,2118.435,2031.037,1828.150024,1772968,1588.687988
2013-07-26,2117.342,2151.864,2112.739,1865.449951,861624,1621.102173
2013-07-29,2147.261,2186.156,2146.11,1877.949951,413969,1631.964844
2013-07-30,2163.371,2163.371,2113.947,1850.75,320301,1608.327759
2013-07-31,2123.096,2128.792,2080.058,1819.400024,329505,1581.084229
2013-08-01,2094.328,2109.057,2069.012,1815.099976,373538,1577.34729
2013-08-02,2095.766,2128.85,2048.356,1801.800049,251833,1565.789429
2013-08-05,2075.628,2140.299,2055.318,1854.150024,1537397,1611.282349
2013-08-06,2130,2180.517,2103.763,1848.199951,370097,1606.111694
2013-08-07,2121.024,2149.448,2090.012,1834.650024,306022,1594.336548
2013-08-08,2088.574,2138.918,2088.574,1847.949951,604588,1605.894409
2013-08-12,2128.734,2205.948,2128.734,1906.5,428810,1656.775269
2013-08-13,2220.793,2261.184,2206.697,1942.650024,367774,1688.189941
2013-08-14,2232.473,2241.506,2212.392,1935.949951,341241,1682.367676
2013-08-16,2234.716,2306.407,2216.305,1985.349976,508142,1725.296997
2013-08-19,2274.474,2285.924,2134.891,1921.150024,588501,1669.506226
2013-08-20,2193.578,2211.702,2143.004,1900.449951,519978,1651.517578
2013-08-21,2192.139,2238.111,2140.357,1870.699951,324229,1625.664551
2013-08-22,2128.849,2218.606,2107.273,1898.949951,347290,1650.214111
2013-08-23,2190.068,2216.305,2153.015,1899.25,212230,1650.474976
2013-08-26,2192.14,2252.553,2187.882,1945.25,308439,1690.449341
2013-08-27,2220.908,2239.262,2177.065,1900.800049,582885,1651.821777
2013-08-28,2180.632,2214.924,2142.716,1914.199951,412415,1663.466797
2013-08-29,2200.482,2351.976,2174.016,1973.300049,605853,1714.825317
2013-08-30,2268.375,2387.764,2233.566,2046.5,2202945,1778.437134
2013-09-02,2323.898,2409.627,2309.514,2023.900024,746947,1758.797607
2013-09-03,2210.898,2219.273,2099.237,1896.300049,278259,1698.257446
2013-09-04,2121.569,2202.97,2113.474,1926.650024,280922,1725.437622
2013-09-05,2171.817,2216.425,2163.777,1953.650024,170626,1749.61792
2013-09-06,2182.815,2196.55,2123.802,1930.25,262466,1728.661743
2013-09-10,2160.651,2343.776,2160.651,2073.050049,528164,1856.548096
2013-09-11,2287.944,2378.39,2286.828,2090.350098,365589,1872.041748
2013-09-12,2320.326,2343.775,2237.697,2010.099976,277775,1800.172485
2013-09-13,2286.158,2319.154,2244.396,2051.699951,416771,1837.427979
2013-09-16,2316.976,2375.933,2292.578,2098.350098,382676,1879.206421
2013-09-17,2328.143,2340.425,2293.807,2073.149902,224807,1856.637695
2013-09-18,2310.277,2337.076,2239.149,2013.699951,349023,1803.396362
2013-09-19,2291.294,2327.361,2271.139,2039.550049,528750,1826.546997
2013-09-20,2282.306,2282.306,2179.968,1981.650024,747314,1774.693726
2013-09-23,2204.198,2255.73,2194.261,1999.199951,281519,1790.410767
2013-09-24,2239.93,2249.979,2194.986,2002.900024,267567,1793.724609
2013-09-25,2236.58,2282.361,2227.815,2036.099976,240581,1823.457153
2013-09-26,2283.478,2283.478,2231.946,2019.800049,441358,1808.859375
2013-09-27,2233.286,2315.748,2233.286,2048.050049,347002,1834.15918
2013-09-30,2268.962,2286.437,2197.499,2009.25,272549,1799.411255
2013-10-01,2266.729,2268.236,2211.066,1999.099976,415029,1790.321289
2013-10-03,2255.451,2294.532,2240.265,2030.5,251951,1818.442017
2013-10-04,2281.189,2300.116,2255.619,2033.199951,292219,1820.859985
2013-10-07,2255.563,2307.373,2244.396,2040.800049,231408,1827.666504
2013-10-08,2286.772,2303.131,2248.863,2020.550049,183168,1809.531128
2013-10-09,2234.403,2311.394,2234.403,2061,263423,1845.756592
2013-10-10,2311.673,2333.726,2275.718,2048.899902,279505,1834.920044
2013-10-11,2300.227,2328.143,2289.061,2078.800049,207821,1861.697876
2013-10-14,2316.865,2354.383,2301.009,2097.100098,355570,1878.086426
2013-10-15,2350.419,2363.819,2245.067,2051.050049,299053,1836.845825
2013-10-17,2292.69,2328.143,2290.29,2073.050049,317648,1856.548096
2013-10-18,2318.428,2361.641,2306.425,2097.100098,453091,1878.086426
2013-10-21,2348.186,2361.697,2333.949,2099.800049,383701,1880.504639
2013-10-22,2335.959,2343.663,2294.644,2066.899902,162911,1851.040527
2013-10-23,2312.51,2350.866,2273.094,2084.850098,455285,1867.115967
2013-10-24,2311.561,2378.391,2311.561,2082.449951,457575,1864.966187
2013-10-25,2327.752,2339.086,2256.512,2035.400024,244819,1822.8302
2013-10-28,2278.007,2302.405,2226.698,2002.550049,189905,1793.411011
2013-10-29,2233.23,2324.793,2223.181,2061.949951,304271,1846.607422
2013-10-30,2305.81,2322.113,2281.971,2075.100098,194154,1858.384277
2013-10-31,2305.866,2336.629,2303.075,2078.399902,369347,1861.339355
2013-11-01,2324.793,2400.723,2324.793,2101.600098,565276,1882.116699
2013-11-05,2364.991,2368.341,2304.694,2093.25,191658,1874.63855
2013-11-06,2338.471,2379.507,2322.56,2107,228990,1886.952637
2013-11-07,2353.266,2381.74,2333.726,2112.699951,217893,1892.057373
2013-11-08,2361.306,2361.306,2320.382,2092.5,350022,1873.966919
2013-11-11,2313.627,2344.892,2272.312,2054.300049,289656,1839.756348
2013-11-12,2289.061,2296.431,2263.156,2035.949951,200194,1823.322876
2013-11-13,2273.429,2294.588,2230.997,2001.599976,238186,1792.560181
2013-11-14,2246.63,2299.111,2233.845,2049.050049,151017,1835.054688
2013-11-18,2309.16,2310.277,2280.687,2055.149902,376242,1840.517578
2013-11-19,2289.061,2311.393,2289.061,2059.850098,368385,1844.726929
2013-11-20,2305.587,2305.699,2235.464,2012.5,240399,1802.321899
2013-11-21,2237.697,2263.156,2222.064,1996.75,328115,1788.216675
2013-11-22,2233.23,2245.96,2196.382,1975.650024,551204,1769.320435
2013-11-25,2220.948,2273.428,2220.948,2026.349976,313430,1814.725464
2013-11-26,2270.079,2292.411,2238.758,2045.949951,557564,1832.278442
2013-11-27,2286.828,2305.755,2262.095,2051.899902,260731,1837.606934
2013-11-28,2300.172,2324.737,2285.711,2059.25,703532,1844.189331
2013-11-29,2301.846,2322.56,2277.895,2052.949951,176816,1838.547363
2013-12-02,2289.061,2333.67,2264.831,2063.800049,348151,1848.264282
2013-12-03,2303.577,2322.448,2269.521,2050.399902,176090,1836.26355
2013-12-04,2286.828,2307.206,2257.796,2031.699951,182977,1819.516479
2013-12-05,2290.178,2310.165,2277.895,2050.5,167351,1836.353394
2013-12-06,2299.111,2364.991,2299.111,2095.100098,361042,1876.29541
2013-12-09,2378.39,2398.21,2345.45,2123.199951,405152,1901.460815
2013-12-10,2372.807,2467.496,2358.738,2200.050049,620989,1970.284912
2013-12-11,2456.609,2467.664,2400.723,2162.75,391058,1936.880249
2013-12-12,2408.148,2415.295,2365.326,2124.399902,243761,1902.5354
2013-12-13,2367.336,2382.187,2294.979,2060.949951,324205,1845.711792
2013-12-16,2300.227,2305.81,2268.794,2043.400024,531098,1829.994873
2013-12-17,2293.193,2325.351,2270.079,2054.899902,458674,1840.293579
2013-12-18,2316.865,2391.064,2283.59,2124,441620,1902.177124
2013-12-19,2373.924,2377.386,2312.51,2083.5,240612,1865.90686
2013-12-20,2322.559,2382.857,2302.07,2129.25,259407,1906.879028
2013-12-23,2378.335,2422.72,2376.716,2162.899902,209552,1937.014404
2013-12-24,2414.122,2414.234,2373.868,2130.699951,185214,1908.17749
2013-12-26,2402.956,2402.956,2333.726,2098,478556,1878.892578
2013-12-27,2341.542,2355.946,2323.676,2087.199951,158731,1869.220459
2013-12-30,2352.708,2352.708,2293.304,2068.25,168075,1852.249634
2013-12-31,2316.977,2331.381,2307.485,2075.300049,130565,1858.563232
2014-01-01,2325.91,2346.511,2302.293,2085.850098,93575,1868.011475
2014-01-02,2332.609,2349.358,2312.845,2080.550049,100402,1863.265259
2014-01-03,2317.032,2366.107,2294.644,2101.050049,310195,1881.624268
2014-01-06,2346.064,2346.064,2301.456,2068.899902,254511,1852.831543
2014-01-07,2312.622,2340.035,2295.538,2069,257093,1852.921021
2014-01-08,2316.976,2333.279,2296.877,2064.649902,262835,1849.025513
2014-01-09,2310.779,2322.56,2299.557,2068.300049,128253,1852.294434
2014-01-10,2303.633,2315.525,2268.962,2039.099976,252477,1826.143677
2014-01-13,2269.018,2289.005,2256.679,2037,257418,1824.263184
2014-01-14,2273.429,2288.838,2262.765,2037.199951,198930,1824.442261
2014-01-15,2278.007,2341.43,2278.007,2073.5,198099,1856.951172
2014-01-16,2318.372,2354.885,2306.089,2076.649902,240797,1859.772339
2014-01-17,2321.276,2342.659,2306.927,2075.75,191608,1858.966309
2014-01-20,2322.56,2347.125,2295.873,2086,294083,1868.145752
2014-01-21,2334.954,2349.358,2305.81,2068.050049,178068,1852.070557
2014-01-22,2312.51,2314.185,2289.061,2059.899902,220535,1844.771606
2014-01-23,2305.81,2310.277,2290.178,2053.600098,150469,1839.129761
2014-01-24,2287.944,2302.628,2258.354,2036.650024,271283,1823.949951
2014-01-27,2266.394,2272.87,2241.549,2016.75,574374,1806.128052
2014-01-28,2249.645,2267.846,2218.715,2013.150024,222697,1802.903931
2014-01-29,2250.091,2322.56,2250.091,2071.5,273137,1855.160034
2014-01-30,2338.192,2338.192,2210.954,1998.099976,728691,1789.425659
2014-01-31,2194.149,2264.272,2181.029,1969.199951,763748,1763.543823
2014-02-03,2201.965,2236.58,2178.516,1962,138027,1757.095825
2014-02-04,2177.4,2241.158,2165.34,1986.099976,304380,1778.679077
2014-02-05,2227.424,2232.114,2199.732,1988.199951,193619,1780.55957
2014-02-06,2227.926,2235.352,2188.398,1984.199951,221073,1776.977417
2014-02-07,2233.23,2245.848,2216.035,2005.5,192251,1796.052856
2014-02-10,2232.114,2255.451,2216.593,1999.75,58916,1790.903442
2014-02-11,2238.925,2241.772,2188.566,1961.800049,327816,1756.91687
2014-02-12,2199.844,2217.598,2195.266,1974.849976,105852,1768.60376
2014-02-13,2212.294,2220.948,2188.566,1967.5,135293,1762.021606
2014-02-14,2193.311,2228.317,2135.192,1937.300049,309792,1734.975464
2014-02-17,2171.984,2249.924,2141.78,1972.75,505396,1766.723022
2014-02-18,2216.481,2230.662,2203.417,1979.400024,270533,1772.678711
2014-02-19,2227.648,2227.648,2166.234,1944.25,328560,1741.199341
2014-02-20,2165.117,2184.099,2132.958,1925.949951,390662,1724.810913
2014-02-21,2152.834,2165.787,2129.497,1919.150024,238617,1718.721069
2014-02-24,2140.551,2180.191,2140.551,1949.5,100530,1745.901367
2014-02-25,2179.633,2185.384,2155.402,1950.050049,141492,1746.393921
2014-02-26,2177.4,2212.015,2161.879,1975.199951,298439,1768.917358
2014-02-28,2219.831,2226.307,2166.233,1967.150024,338357,1761.70813
2014-03-03,2177.4,2195.656,2177.4,1956.349976,130003,1752.035889
2014-03-04,2172.933,2216.314,2165.117,1976.900024,193844,1770.439819
2014-03-05,2212.127,2216.091,2186.444,1974.300049,296277,1768.111206
2014-03-06,2204.31,2251.655,2199.899,2011.900024,282513,1801.784546
2014-03-07,2246.462,2296.878,2218.324,2008.949951,539118,1799.142456
2014-03-10,2243.112,2265.612,2217.207,2015.949951,427991,1805.411621
2014-03-11,2261.425,2272.312,2232.114,2019.449951,381222,1808.546021
2014-03-12,2254.446,2308.044,2254.446,2061.600098,542869,1846.294189
2014-03-13,2307.039,2360.189,2307.039,2100.449951,594324,1881.086792
2014-03-14,2350.475,2390.226,2318.819,2124.350098,424481,1902.490967
2014-03-18,2373.924,2398.936,2327.026,2132.050049,552277,1909.386353
2014-03-19,2390.673,2400.108,2348.8,2113.850098,168101,1893.087402
2014-03-20,2361.641,2372.361,2309.718,2104.600098,314133,1884.803467
2014-03-21,2357.175,2362.255,2296.877,2068.149902,447080,1852.159912
2014-03-24,2307.15,2370.518,2306.871,2120,164681,1898.594849
2014-03-25,2363.875,2450.971,2358.85,2190.199951,302799,1961.463379
2014-03-26,2453.204,2461.634,2391.902,2180.699951,448128,1952.955566
2014-03-27,2445.387,2539.183,2414.457,2250.300049,846751,2015.286865
2014-03-28,2522.433,2523.438,2472.186,2253.25,309081,2017.929077
