"Date","YESBANK.NS.Open","YESBANK.NS.High","YESBANK.NS.Low","YESBANK.NS.Close","YESBANK.NS.Volume","YESBANK.NS.Adjusted"
2010-06-25,79.482,80.331,78.692,54.450001,9247740,37.19865
2010-06-28,79.102,80.068,78.633,54.41,7928910,37.171326
2010-06-29,76.116,79.629,76.116,53.59,8492355,36.61113
2010-06-30,76.994,79.102,76.701,53.860001,6513095,36.795578
2010-07-01,78.165,79.394,77.872,53.919998,4876530,36.836571
2010-07-02,78.75,80.185,77.828,53.560001,6543500,36.590633
2010-07-05,77.872,79.116,77.872,53.68,3366785,36.672615
2010-07-06,78.75,81.649,78.56,55.169998,12565985,37.69054
2010-07-07,80.478,80.756,78.663,54.02,7697045,36.904888
2010-07-08,79.658,81.005,79.658,55.16,10207370,37.683701
2010-07-09,81.268,83.903,80.946,57.139999,13881100,39.036385
2010-07-12,84.02,85.191,83.171,57.169998,7227650,39.056873
2010-07-13,83.874,84.723,83.317,57.529999,4193455,39.302818
2010-07-14,85.089,85.689,82.659,56.82,7848325,38.817768
2010-07-15,83.727,84.444,83.303,57.330002,5437550,39.166183
2010-07-16,84.166,88.119,84.02,59.889999,16281955,40.9151
2010-07-19,86.991,88.631,86.874,59.57,9497505,40.696487
2010-07-20,87.533,88.382,86.684,59.490002,6897605,40.641834
2010-07-21,87.826,89.202,85.25,59.57,30466060,40.696487
2010-07-22,87.533,88.704,86.479,59.759998,22666390,40.82629
2010-07-23,87.826,89.114,87.474,60.369999,14222805,41.243023
2010-07-26,88.411,88.894,86.669,59.75,5270390,40.819454
2010-07-27,87.826,88.645,87.431,59.950001,7666185,40.956089
2010-07-28,88.265,88.265,84.928,58.349998,8390400,39.863018
2010-07-29,85.689,86.347,85.001,58.400002,8817225,39.897179
2010-07-30,85.864,87.606,85.82,59.130001,6382040,40.395897
2010-08-02,86.655,90.021,86.655,61.09,8622720,41.734905
2010-08-03,90.168,91.295,89.89,61.849998,9672150,42.254112
2010-08-04,91.148,91.148,88.309,60.720001,8660780,41.482136
2010-08-05,88.997,89.494,87.24,59.849998,8250495,40.887772
2010-08-06,87.826,88.894,86.362,59.259998,5116625,40.484699
2010-08-09,87.299,89.421,87.094,60.990002,7789475,41.666592
2010-08-10,89.436,90.461,88.441,60.549999,8704745,41.365993
2010-08-11,88.704,89.436,87.65,60.099998,3709175,41.058571
2010-08-12,87.24,90.241,86.948,61.150002,15778580,41.775898
2010-08-13,90.036,96.521,89.582,64.199997,21814440,43.859566
2010-08-16,93.681,95.145,92.276,63.73,7440930,43.538479
2010-08-17,94.852,96.433,91.339,65.529999,10344235,44.768181
2010-08-18,96.608,97.033,94.72,65.559998,7274075,44.788677
2010-08-19,96.023,100.897,96.023,68.540001,16292090,46.824532
2010-08-20,99.887,99.887,96.769,66.300003,9727270,45.294228
2010-08-23,97.004,98.658,96.037,66.57,4911395,45.478683
2010-08-24,97.443,97.779,95.262,65.720001,9155280,44.897987
2010-08-25,96.008,97.574,94.442,65.550003,5592675,44.781857
2010-08-26,96.316,97.004,94.837,65.199997,5893950,44.542736
2010-08-27,95.145,96.403,93.564,64.360001,4381330,43.968876
2010-08-30,94.266,95.774,91.749,63.279999,5447740,43.231052
2010-08-31,92.217,92.217,88.572,62.240002,10598465,42.520554
2010-09-01,91.5,94.032,91.427,63.970001,5837205,43.702442
2010-09-02,94.793,94.793,92.51,63.599998,4108260,43.449669
2010-09-03,93.974,93.974,92.071,63.73,4032115,43.538479
2010-09-06,94.178,95.847,93.71,64.419998,7848365,44.009865
2010-09-07,94.823,95.042,92.773,63.52,3606235,43.395012
2010-09-08,93.095,93.534,91.88,63.540001,3926700,43.408676
2010-09-09,93.388,94.852,93.183,64.150002,5297755,43.825405
2010-09-13,94.559,97.457,94.31,66.120003,12927910,45.171257
2010-09-14,97.194,98.072,95.174,65.739998,8993460,44.911652
2010-09-15,96.608,98.789,95.437,65.330002,11953670,44.631554
2010-09-16,96.052,98.072,95.437,65.860001,12823135,44.993633
2010-09-17,95.73,97.457,95.437,65.889999,9792865,45.014126
2010-09-20,96.901,97.531,95.554,66.43,6478475,45.383041
2010-09-21,97.487,99.082,96.096,65.839996,14427795,44.979965
2010-09-22,96.213,97.692,95.349,66.470001,7066025,45.41037
2010-09-23,97.779,99.829,97.047,67.559998,16191605,46.155022
2010-09-24,98.892,99.126,97.516,67.389999,6469355,46.038883
2010-09-27,99.243,101.644,98.76,69.129997,12002865,47.227596
2010-09-28,99.243,103.81,99.243,70.290001,9442335,48.020081
2010-09-29,103.371,105.01,102.756,70.559998,17306235,48.204529
2010-09-30,103.078,103.913,100.414,70.029999,11737700,47.842449
2010-10-01,103.634,105.523,103.298,71.400002,3722475,48.7784
2010-10-04,105.889,106.708,103.986,71.800003,12549825,49.051666
2010-10-05,105.391,105.537,103.049,70.620003,8813815,48.245529
2010-10-06,104.22,104.732,102.756,70.419998,4794225,48.108887
2010-10-07,103.634,103.634,100.458,68.959999,7249475,47.111458
2010-10-08,101.19,103.312,100.634,70.279999,8242535,48.013248
2010-10-11,103.59,105.025,102.771,70.809998,10663825,48.375324
2010-10-12,97.399,104.337,97.399,69.599998,7888720,47.548695
2010-10-13,102.434,103.781,101.761,70.540001,5981070,48.190876
2010-10-14,103.825,104.191,102.244,70.059998,3919180,47.862946
2010-10-15,102.785,102.785,101.292,69.410004,2759265,47.418888
2010-10-18,101.878,104.425,99.858,70.959999,10247000,48.477802
2010-10-19,103.634,104.923,100.941,69.379997,6109075,47.398392
2010-10-20,101.863,103.62,101.38,70.470001,14248045,48.143047
2010-10-21,103.151,104.366,100.853,70.760002,13544650,48.341171
2010-10-22,104.513,109.109,104.366,73.839996,21616995,50.445335
2010-10-25,108.904,109.489,107.147,74.470001,9667585,50.875729
2010-10-26,109.197,111.246,108.216,75.769997,9453330,51.763859
2010-10-27,110.66,111.246,106.957,73.790001,4802505,50.411179
2010-10-28,108.333,108.992,103.956,71.830002,10555535,49.072163
2010-10-29,105.391,106.386,102.756,71.900002,8917655,49.119987
2010-11-01,105.245,108.318,105.245,73.870003,4418650,50.465828
2010-11-02,108.509,110.075,107.133,74.029999,6357795,50.575134
2010-11-03,109.343,110.06,108.465,74.510002,3750175,50.903061
2010-11-04,109.255,109.929,108.333,74.419998,4108145,50.841568
2010-11-08,108.919,110.075,108.318,74.32,1826310,50.773258
2010-11-09,108.904,109.489,106.591,73.660004,3879155,50.322365
2010-11-10,107.85,108.611,107.147,73.760002,1442595,50.390686
2010-11-11,108.318,108.362,103.956,71.290001,5767760,48.703243
2010-11-12,104.805,104.805,101.029,69.360001,6484470,47.384731
2010-11-15,102.024,104.732,99.624,71.330002,5346515,48.730579
2010-11-16,105.098,105.42,96.608,66.449997,13581775,45.396694
2010-11-18,97.516,99.887,90.373,64.440002,30811560,44.023529
2010-11-19,95.145,97.194,92.305,64.360001,13063555,43.968876
2010-11-22,94.266,96.608,93.681,65.68,7390675,44.870659
2010-11-23,95.437,96.579,90.753,64.760002,6178070,44.242146
2010-11-24,94.881,96.008,92.217,63.32,7209965,43.258373
2010-11-25,92.685,93.095,88.558,61.029999,20987305,41.693916
2010-11-26,89.612,93.959,84.898,61.419998,21125330,41.960354
2010-11-29,90.665,91.997,89.29,61.580002,7168645,42.069668
2010-11-30,91.046,91.456,88.924,61.23,27414595,41.830551
2010-12-01,90.431,97.984,90.197,65.940002,19027190,45.04829
2010-12-02,97.487,100.048,96.769,67.139999,12375410,45.868088
2010-12-03,98.511,98.95,95.232,65.989998,8312995,45.082439
2010-12-06,96.608,98.833,93.505,64.769997,9359035,44.248978
2010-12-07,94.808,94.998,89.67,61.889999,15822090,42.281445
2010-12-08,90.753,90.958,87.24,60.209999,14243950,41.133713
2010-12-09,88.441,88.938,81.971,57.200001,17964635,39.077374
2010-12-10,83.142,88.382,81.092,58.740002,20960515,40.129459
2010-12-13,86.655,90.461,86.655,61.52,13401820,42.028667
2010-12-14,90.607,91.119,89.055,61.279999,8832165,41.864708
2010-12-15,89.699,90.665,86.655,60,10086820,40.99025
2010-12-16,88.484,89.553,86.977,59.799999,13671850,40.853615
2010-12-20,87.679,87.738,84.108,58.029999,8755130,39.644402
2010-12-21,84.313,87.928,84.313,59.889999,11014830,40.9151
2010-12-22,88.484,90.753,87.958,61.84,20035925,42.24728
2010-12-23,91.046,91.924,90.461,62.029999,8018655,42.37709
2010-12-24,90.841,91.046,89.612,61.59,3996530,42.076492
2010-12-27,90.724,91.017,88.777,61.169998,3377110,41.789562
2010-12-28,89.582,90.153,89.026,61.209999,5879880,41.816887
2010-12-29,89.846,90.987,89.451,61.470001,4875155,41.994511
2010-12-30,90.665,90.797,89.377,61.720001,13223115,42.165302
2010-12-31,90.753,92.188,90.753,62.560001,12329945,42.73917
2011-01-03,92.217,92.788,92.012,63.110001,6548575,43.114914
2011-01-04,92.656,93.007,89.436,61.290001,5065755,41.871544
2011-01-05,89.187,89.187,84.986,58.259998,18675995,39.801529
2011-01-06,85.776,86.494,82.556,56.610001,12368650,38.674305
2011-01-07,82.556,82.834,78.809,54.049999,34429150,36.925385
2011-01-10,78.458,80.478,75.999,52.25,16713970,35.695679
2011-01-11,76.73,80.77,75.179,54.380001,32736660,37.150833
2011-01-12,80.361,81.092,77.916,55.02,22224560,37.588058
2011-01-13,80.361,80.888,77.374,53.560001,61854585,36.590633
2011-01-14,78.428,79.175,75.823,52.029999,13161815,35.54538
2011-01-17,74.652,76.672,74.257,50.970001,10931255,34.82122
2011-01-18,74.798,76.774,72.325,51.630001,15656915,35.27211
2011-01-19,75.867,79.629,75.867,54.029999,20409990,36.91172
2011-01-20,79.336,81.283,77.653,54.700001,42452385,37.369446
2011-01-21,80.273,81.532,78.546,53.939999,17220680,36.850231
2011-01-24,78.941,83.552,78.926,56.860001,24804665,38.845093
2011-01-25,83.581,84.723,81.005,55.650002,23455515,38.018459
2011-01-27,81.663,82.176,76.906,52.98,18945785,36.194397
2011-01-28,77.287,77.872,73.569,51.700001,15905835,35.319935
2011-01-31,74.681,77.418,73.159,52.619999,22426985,35.948444
2011-02-01,77.492,78.414,76.247,52.939999,14203150,36.167065
2011-02-02,78.165,78.985,76.862,52.900002,6298200,36.13974
2011-02-03,77.579,79.482,76.994,54.099998,8991560,36.959541
2011-02-04,79.365,80.009,76.277,52.529999,7860090,35.886963
2011-02-07,76.16,77.287,75.281,51.880001,6296600,35.442902
2011-02-08,76.116,76.408,71.871,49.470001,13003960,33.796467
2011-02-09,72.017,72.881,68.372,47.220001,18693110,32.259331
2011-02-10,68.841,71.871,68.519,48.52,18264090,33.147449
2011-02-11,71.022,75.823,70.056,51.43,15968680,35.135479
2011-02-14,76.116,79.131,75.969,53.849998,12896945,36.788746
2011-02-15,79.043,81.619,78.019,55.450001,16143960,37.881824
2011-02-16,81.59,81.883,80.302,55.470001,8445685,37.895489
2011-02-17,81.195,83.127,80.243,56.419998,8191020,38.544498
2011-02-18,82.585,84.43,81.971,56.799999,20098215,38.804104
2011-02-21,83.142,83.683,81.678,56.419998,9683510,38.544498
2011-02-22,82.263,82.864,79.804,55.009998,6919435,37.581226
2011-02-23,80.214,80.8,78.194,53.650002,7785735,36.652115
2011-02-24,78.458,78.911,74.096,51.060001,13854735,34.882702
2011-02-25,75.032,76.467,70.714,51.07,22442335,34.889534
2011-02-28,75.603,77.404,74.081,51.200001,19016470,34.978344
2011-03-01,77.433,80.507,75.355,54.43,23772825,37.184986
2011-03-03,80.214,81.356,78.663,54.73,14478735,37.389942
2011-03-04,80.785,82.659,80.361,55.07,16438515,37.622219
2011-03-07,80.214,80.214,78.194,54.150002,7215755,36.993706
2011-03-08,79.336,80.888,78.838,54.869999,4471895,37.485584
2011-03-09,80.522,81.971,80.243,55.09,9382465,37.635887
2011-03-10,80.126,80.639,79.043,54.34,5096680,37.123505
2011-03-11,78.78,79.453,77.287,53.369999,7777520,36.460827
2011-03-14,77.579,79.687,77.067,54.25,8017895,37.062016
2011-03-15,77.653,78.75,77.287,53.130001,6637555,36.296867
2011-03-16,76.116,82.102,76.116,55.91,14966180,38.196079
2011-03-17,81.619,82.761,80.536,55.759998,10306295,38.093605
2011-03-18,81.619,82.659,79.98,54.849998,5787535,37.471928
2011-03-21,80.507,81.005,79.043,54.849998,3911865,37.471928
2011-03-22,80.507,82.468,80.39,55.98,6719340,38.243904
2011-03-23,81.81,83.961,81.122,57.200001,9878840,39.077374
2011-03-24,84.005,86.83,84.005,58.959999,12171740,40.279755
2011-03-25,86.508,88.206,86.421,59.900002,12039925,40.921936
2011-03-28,87.679,89.26,87.109,60,13396905,40.99025
2011-03-29,87.826,90.87,87.387,61.889999,12506910,42.281445
2011-03-30,90.461,94.252,90.461,64.150002,14351730,43.825405
2011-03-31,94.266,95.423,90.168,61.919998,21743965,42.301937
2011-04-01,90.973,92.481,90.168,62.41,18432945,42.636692
2011-04-04,91.851,92.363,91.09,62.84,10061365,42.930454
2011-04-05,92.524,92.524,90.475,62.419998,7534680,42.64352
2011-04-06,91.353,93.827,91.061,63.77,14655590,43.565807
2011-04-07,93.534,97.194,92.978,66.059998,17406080,45.13026
2011-04-08,96.652,97.633,92.656,63.68,13847625,43.504318
2011-04-11,93.608,94.266,91.588,63.98,8226180,43.70927
2011-04-13,92.803,98.072,91.866,66.699997,16205700,45.56749
2011-04-15,98.863,99.858,95.291,66.07,18563700,45.137093
2011-04-18,97.487,99.243,93.71,64.260002,8740035,43.900562
2011-04-19,95.145,95.657,93.198,64.68,14854605,44.187489
2011-04-20,95.613,97.633,94.896,66.220001,20034990,45.239574
2011-04-21,97.047,97.047,92.422,63.509998,24612390,43.38818
2011-04-25,96.608,96.608,92.129,63.860001,8605665,43.627285
2011-04-26,93.681,94.061,91.075,63.490002,11547175,43.374523
2011-04-27,92.832,93.944,91.632,63.169998,8414855,43.155899
2011-04-28,93.095,93.095,90.68,62.080002,9661930,42.411247
2011-04-29,93.681,93.681,88.528,61.029999,9051370,41.693916
2011-05-02,89.934,90.314,87.182,59.830002,8068585,40.874115
2011-05-03,87.577,89.509,83.156,57.279999,33999060,39.132027
2011-05-04,84.269,84.488,82.044,56.360001,18147335,38.50351
2011-05-05,82,85.337,81.824,57,21358370,38.940739
2011-05-06,84.21,88.645,83.903,60.049999,17715710,41.02441
2011-05-09,88.558,89.085,86.567,59.5,10950520,40.648663
2011-05-10,86.421,87.328,85.513,59.220001,7601880,40.457375
2011-05-11,87.196,89.436,86.596,60.48,20704840,41.318172
2011-05-12,88.382,88.924,85.308,58.560001,12472660,40.006489
2011-05-13,85.776,87.767,84.21,59.169998,11840615,40.423218
2011-05-16,86.216,86.362,84.928,58.349998,5574080,39.863018
2011-05-17,85.191,86.362,83.844,57.68,8258335,39.405296
2011-05-18,84.605,85.132,80.507,56.369999,12736370,38.510342
2011-05-19,83.083,84.02,81.444,55.919998,9786010,38.202915
2011-05-20,82.278,83.127,80.961,56.099998,10114365,38.325886
2011-05-23,81.971,82.41,79.717,54.720001,8617790,37.38311
2011-05-24,80.17,82.966,79.731,56.509998,15039720,38.605988
2011-05-25,82,83.581,81.854,56.650002,11999550,38.701633
2011-05-26,82.995,84.386,82.849,57.080002,13889720,38.995392
2011-05-27,83.552,87.328,83.537,59.360001,10773700,40.55302
2011-05-30,87.518,88.411,87.021,59.66,8067125,40.757973
2011-05-31,87.592,88.426,86.611,60.16,8650880,41.09956
2011-06-01,88.689,89.333,86.83,59.630001,10267290,40.737476
2011-06-02,86.084,86.801,84.166,57.77,9701010,39.466782
2011-06-03,84.166,85.776,84.093,58.209999,11762220,39.767376
2011-06-06,85.484,87.445,84.166,59.59,11955225,40.710152
2011-06-07,87.065,88.031,86.362,59.880001,7272330,40.908272
2011-06-08,86.962,88.982,86.889,60.07,9317635,41.038071
2011-06-09,87.972,88.645,86.567,59.34,6076805,40.539356
2011-06-10,87.24,87.474,85.63,58.700001,6782495,40.102127
2011-06-13,85.762,86.596,84.767,58.849998,5714175,40.204601
2011-06-14,86.625,87.665,86.421,59.369999,6746005,40.559856
2011-06-15,79.043,87.138,72.895,58.639999,8486805,40.061142
2011-06-16,84.928,86.772,84.24,58.220001,15553865,39.774208
2011-06-17,81.561,81.757,78.941,56.580002,13712050,40.388096
2011-06-20,79.572,81.967,76.798,58.130001,19019650,41.494518
2011-06-21,82.009,82.654,80.16,57.5,7481730,41.044811
2011-06-22,81.449,81.645,80.16,57.400002,6899700,40.973427
2011-06-23,80.566,81.099,79.796,57.380001,6256775,40.959152
2011-06-24,80.524,83.914,80.524,59.73,9880570,42.636635
2011-06-27,82.654,88.215,82.654,62.669998,21588200,44.735271
2011-06-28,87.977,88.818,86.31,61.849998,11358380,44.149944
2011-06-29,87.361,88.481,87.136,62.549999,13419565,44.649616
2011-06-30,88.453,89.042,86.716,62.41,13358020,44.549679
2011-07-01,88.257,89.518,87.795,63.669998,8072215,45.449097
2011-07-04,89.196,90.19,88.902,63.77,5769920,45.520481
2011-07-05,89.322,91.269,87.977,64.57,10929780,46.091534
2011-07-06,90.345,92.264,89.938,65.309998,15991885,46.61977
2011-07-07,91.339,92.138,90.555,65.360001,6689395,46.655457
2011-07-08,91.661,91.928,89.714,64.449997,6049245,46.005878
2011-07-11,89.686,90.639,84.853,64.269997,8697655,45.877392
2011-07-12,89.07,89.504,87.193,62.950001,7999320,44.935143
2011-07-13,88.257,89.798,88.033,63.59,5628320,45.391994
2011-07-14,88.804,92.53,88.691,65.25,9781340,46.576935
2011-07-15,91.409,92.432,90.359,64.93,5861115,46.348515
2011-07-18,90.919,92.348,90.639,65.730003,5570885,46.919575
2011-07-19,92.012,92.376,90.387,64.739998,8420390,46.212891
2011-07-20,91.521,91.984,88.663,63.75,11273205,45.506199
2011-07-21,89.378,90.709,87.753,63.57,26131440,45.377712
2011-07-22,89.742,92.404,89.742,65.82,16818245,46.983814
2011-07-25,92.18,93.721,91.227,66.690002,12730100,47.604839
2011-07-26,93.286,93.371,88.902,63.73,18834145,45.491928
2011-07-27,89.924,89.924,87.235,62.490002,10301780,44.606785
2011-07-28,86.856,88.229,85.932,62.09,9592190,44.321255
2011-07-29,86.016,88.523,82.64,62.130001,7445680,44.349812
2011-08-01,87.431,89.336,87.431,63.259998,7978855,45.156425
2011-08-02,89.098,89.098,86.324,61.939999,5897630,44.214184
2011-08-03,84.054,86.296,81.589,61.389999,6503080,43.821583
2011-08-04,86.436,87.977,84.349,60.470001,9302330,43.164864
2011-08-05,84.195,85.063,81.309,60.290001,17250205,43.036373
2011-08-08,83.41,86.016,81.883,60.43,17462705,43.136311
2011-08-09,81.813,84.755,81.253,58.27,17616760,41.594452
2011-08-10,84.054,85.063,82.654,60.549999,16128585,43.221966
2011-08-11,83.69,86.66,83.69,61.349998,9901570,43.79303
2011-08-12,86.576,86.604,83.172,59.790001,11673340,42.679462
2011-08-16,84.209,85.035,82.85,59.43,5275695,42.422489
2011-08-17,82.233,84.181,80.622,57.91,9174650,41.337475
2011-08-18,81.253,81.617,76.49,54.93,14455395,39.210285
2011-08-19,75.649,77.05,72.721,52.59,25715165,37.53994
2011-08-22,73.604,75.257,70.606,53.240002,20429560,38.003929
2011-08-23,74.808,78.731,73.674,55.939999,17702410,39.931244
2011-08-24,77.75,79.726,76.49,55.279999,13442000,39.460125
2011-08-25,78.157,78.171,74.276,53.470001,10485525,38.16811
2011-08-26,75.075,75.369,72.175,51.880001,12903110,37.033127
2011-08-29,73.702,76.966,73.127,54.25,11823165,38.724884
2011-08-30,78.087,79.375,76.77,55.509998,11727690,39.624302
2011-09-02,78.479,80.048,76.798,55.73,15525085,39.781345
2011-09-05,77.05,79.431,75.985,56.540001,10118085,40.359543
2011-09-06,78.927,80.328,76.209,57.209999,15603800,40.837799
2011-09-07,80.706,81.841,80.258,58.130001,7598780,41.494518
2011-09-08,81.533,83.494,80.44,59.369999,12768200,42.379662
2011-09-09,82.513,84.167,81.981,58.779999,9879810,41.958504
2011-09-12,80.412,81.533,76.237,54.73,13008740,39.067524
2011-09-13,77.204,79.263,75.985,54.75,13482710,39.081799
2011-09-14,77.204,77.918,74.612,55.310001,13036435,39.481541
2011-09-15,78.129,78.731,76.209,55.720001,11911470,39.774208
2011-09-16,78.451,79.992,77.33,56.139999,18888315,40.074009
2011-09-19,78.255,79.922,77.61,56.790001,11903795,40.537998
2011-09-20,79.291,81.253,79.123,57.900002,7684020,41.330338
2011-09-21,81.113,81.617,79.572,57.040001,14458750,40.716454
2011-09-22,78.843,78.843,75.369,54.150002,11798900,38.653511
2011-09-23,76.153,76.153,72.707,53.490002,18203380,38.182381
2011-09-26,75.145,75.439,71.726,52.459999,15769770,37.447144
2011-09-27,74.5,76.672,74.332,54.360001,10611675,38.803413
2011-09-28,76.209,77.05,74.837,54.450001,8735315,38.867649
2011-09-29,76.209,78.423,75.229,55.419998,8490515,39.560059
2011-09-30,77.596,78.899,75.789,54.509998,9279710,38.91048
2011-10-03,74.822,75.061,72.707,52.099998,10442095,37.190163
2011-10-04,73.001,74.08,69.695,50.220001,14599175,35.848183
2011-10-05,71.446,71.951,67.328,49.209999,19574675,35.127216
2011-10-07,71.362,74.234,70.466,52.59,19211635,37.53994
2011-10-10,74.248,74.36,72.987,52.860001,10130925,37.732674
2011-10-11,74.584,75.733,73.127,52.759998,10279310,37.661293
2011-10-12,74.234,76.448,73.8,54.419998,9817185,38.846233
2011-10-13,76.77,80.076,76.644,56.84,21060085,40.573685
2011-10-14,79.782,80.692,78.115,56.66,11190895,40.445198
2011-10-17,79.852,81.533,79.586,57.82,8545830,41.273235
2011-10-18,79.852,79.852,77.33,55.98,7034360,39.959801
2011-10-19,79.544,81.533,79.011,57.990002,9252890,41.394585
2011-10-20,80.692,82.093,79.263,56.959999,26092165,40.659344
2011-10-21,79.852,81.323,77.414,55.560001,15777150,39.659992
2011-10-24,77.89,79.992,77.89,56.330002,7857415,40.209641
2011-10-25,79.025,86.576,78.213,61.27,55925695,43.735924
2011-10-28,87.417,90.737,87.417,63.139999,18834490,45.07077
2011-10-31,88.397,89.63,87.487,62.860001,11604940,44.870895
2011-11-01,88.061,88.439,85.764,61.459999,11457365,43.871548
2011-11-02,85.736,87.389,85.049,61.459999,10014775,43.871548
2011-11-03,85.792,87.529,85.147,61.990002,11655165,44.249878
2011-11-04,87.417,88.902,87.417,63.299999,8167640,45.184982
2011-11-08,89.07,89.238,86.226,61.869999,8082855,44.164219
2011-11-09,87.291,87.403,85.609,61.380001,6924105,43.814445
2011-11-11,85.315,85.806,83.018,59.650002,11577545,42.579529
2011-11-14,84.111,85.736,81.953,58.73,7347265,41.92281
2011-11-15,82.093,83.41,79.291,56.939999,10668825,40.645069
2011-11-16,79.586,79.852,75.215,54.139999,29422930,38.646366
2011-11-17,75.705,78.115,74.43,54.32,15277110,38.774853
2011-11-18,75.089,76.476,74.472,54.080002,13449210,38.603542
2011-11-21,75.789,78.451,73.155,52.619999,8730830,37.561356
2011-11-22,74.528,75.495,73.464,53.32,11296025,38.061031
2011-11-23,74.528,74.78,72.889,52.950001,10043650,37.796917
2011-11-24,74.528,78.171,73.281,55.400002,16749210,39.545788
2011-11-25,77.806,78.381,76.335,54.82,10421620,39.131767
2011-11-28,77.848,79.123,77.624,56.220001,6404140,40.131123
2011-11-29,78.731,79.095,76.826,55.040001,8835055,39.288807
2011-11-30,76.77,77.316,75.663,54.439999,5147235,38.860512
2011-12-01,77.89,80.3,77.484,55.82,6583495,39.845592
2011-12-02,78.199,81.617,78.199,58.040001,9220790,41.430275
2011-12-05,80.412,81.645,80.006,57.77,8584095,41.237537
2011-12-07,80.972,83.9,79.852,59.27,13563890,42.308277
2011-12-08,78.885,82.682,78.885,57.439999,10935975,41.00198
2011-12-09,79.712,80.636,78.227,57.310001,18987445,40.909184
2011-12-12,80.692,81.701,78.535,56.540001,16738910,40.359543
2011-12-13,78.451,78.731,76.602,55.630001,12729365,39.709965
2011-12-14,78.381,79.572,77.372,55.57,13058660,39.667133
2011-12-15,77.064,77.064,74.332,53.57,15262180,38.239487
2011-12-16,75.649,76.658,70.928,51.299999,19255795,36.619114
2011-12-19,71.446,71.797,69.205,51.009998,12249735,36.412098
2011-12-20,71.712,72.287,67.3,48.52,19200075,34.634686
2011-12-21,68.715,70.886,68.028,50.09,11756070,35.755386
2011-12-22,70.326,72.567,68.392,51.59,15521760,36.826118
2011-12-23,72.287,73.225,70.101,50.400002,17342680,35.976669
2011-12-26,70.382,71.937,70.382,50.889999,5211800,36.326439
2011-12-27,71.446,71.586,69.695,50.18,5696920,35.819626
2011-12-28,70.185,70.452,67.538,48.32,11961890,34.491913
2011-12-29,67.244,67.65,66.361,47.860001,11895005,34.163559
2011-12-30,67.524,68.757,66.333,47.759998,9134895,34.092175
2012-01-02,67.244,67.958,64.582,46.369999,16278750,33.09996
2012-01-03,66.123,69.177,65.282,49.18,21337225,35.105808
2012-01-04,70.017,71.446,66.697,48.209999,19977935,34.413395
2012-01-05,67.524,69.793,66.739,49.57,16636020,35.384193
2012-01-06,68.644,70.816,67.944,49.959999,16571055,35.662586
2012-01-09,70.606,70.718,68.434,49.799999,16560130,35.548374
2012-01-10,70.045,74.388,70.045,52.860001,16994660,37.732674
2012-01-11,73.898,76.63,73.646,54.459999,17791780,38.874786
2012-01-12,76.293,79.431,75.229,56.119999,17364820,40.059734
2012-01-13,79.011,80.048,77.778,56.16,14516560,40.088284
2012-01-16,77.694,78.997,76.714,56.060001,7915470,40.016907
2012-01-17,78.815,81.127,78.815,57.060001,9409235,40.730732
2012-01-18,79.992,80.132,77.89,56.209999,7636335,40.123981
2012-01-19,79.978,80.748,79.207,57.459999,7842060,41.016258
2012-01-20,80.832,84.026,80.552,59.580002,14383555,42.52956
2012-01-23,84.054,86.688,83.774,61.509998,22157770,43.907238
2012-01-24,86.436,90.639,83.69,63.880001,46331850,45.599007
2012-01-25,90.19,93.272,89.238,66.059998,35077840,47.155132
2012-01-27,92.18,93.342,89.686,65.199997,16161410,46.541245
2012-01-30,90.597,90.933,87.319,62.75,18450955,44.792377
2012-01-31,88.705,93.02,88.495,66.089996,11771910,47.176548
2012-02-01,92.586,94.547,90.891,67.230003,11113750,47.990311
2012-02-02,94.841,95.682,91.942,67.800003,16279970,48.39719
2012-02-03,94.533,97.167,92.488,68.949997,13128310,49.218079
2012-02-06,98.036,99.31,95.752,69.18,13525150,49.382259
2012-02-07,96.929,97.377,94.001,67.519997,15675840,48.197319
2012-02-08,94.449,95.374,92.46,66.690002,18883530,47.604839
2012-02-09,92.782,97.503,92.46,69.199997,14263600,49.396534
2012-02-10,96.635,98.064,94.771,69.559998,14558735,49.653511
2012-02-13,97.265,98.624,95.402,69.849998,9574445,49.860519
2012-02-14,97.811,100.865,97.433,71.589996,13775870,51.10257
2012-02-15,105.068,105.068,100.725,73.169998,12342405,52.230412
2012-02-16,102.49,104.34,100.865,73.449997,16939125,52.430283
2012-02-17,104.508,104.83,101.496,72.82,7645555,51.980576
2012-02-21,99.464,103.919,98.344,73.75,10762910,52.644432
2012-02-22,103.415,103.877,96.396,69.139999,18165725,49.35371
2012-02-23,96.102,99.829,94.617,70.720001,24058310,50.481548
2012-02-24,98.876,100.109,94.015,67.949997,11557050,48.504253
2012-02-27,95.192,95.192,88.846,63.950001,15232130,45.648972
2012-02-28,91.325,98.344,90.218,69.870003,19757525,49.874805
2012-02-29,98.652,99.703,95.262,69.089996,10790200,49.318008
2012-03-01,95.906,96.999,94.449,68,7258105,48.539951
2012-03-02,95.458,99.955,95.36,70.089996,15549565,50.031837
2012-03-05,97.741,97.755,94.323,67.940002,6190950,48.49712
2012-03-06,94.701,99.885,93.497,68.470001,19686660,48.87545
2012-03-07,95.262,95.948,92.74,67.559998,16764080,48.225864
2012-03-09,97.447,104.059,96.172,73.25,24908540,52.287521
