"Date","HBSTOCK.NS.Open","HBSTOCK.NS.High","HBSTOCK.NS.Low","HBSTOCK.NS.Close","HBSTOCK.NS.Volume","HBSTOCK.NS.Adjusted"
2012-12-14,13,14.5,13,13,2379,11.693468
2012-12-17,10.5,14.6,10.5,14.15,8879,12.727889
2012-12-18,13.9,14.5,13.25,14,3208,12.592965
2012-12-19,14,14.7,13.8,14.05,11239,12.63794
2012-12-20,12.45,14.9,12.45,14.35,1504,12.907789
2012-12-21,11.5,14.2,11.5,13.65,841,12.278141
2012-12-24,14.75,14.75,13.7,13.7,755,12.323115
2012-12-26,13.7,13.7,13,13.15,17422,11.828392
2012-12-27,13,13.95,13,13.15,9056,11.828392
2012-12-28,12,14.25,12,12.95,332,11.648493
2012-12-31,12,13.15,12,13,1832,11.693468
2013-01-01,12.5,13.65,12.45,13.35,3318,12.008292
2013-01-02,12.5,14.35,12.5,13.35,1609,12.008292
2013-01-03,13,14.25,13,13.65,1613,12.278141
2013-01-04,13.15,13.5,13.15,13.45,7800,12.098241
2013-01-07,14.4,14.4,13.25,13.6,2018,12.233167
2013-01-08,12.5,14,12.5,13.1,3317,11.783418
2013-01-09,14.9,14.9,13.25,13.25,1057,11.918342
2013-01-10,12.25,13.4,12.25,13.4,631,12.053267
2013-01-11,14,14,12.4,13.05,2453,11.738442
2013-01-14,12.15,13.55,12.15,12.95,905,11.648493
2013-01-15,12,14,12,12.65,224,11.378643
2013-01-16,12,13.5,12,12.55,2172,11.288694
2013-01-17,12.1,13.45,12.1,12.6,1658,11.333669
2013-01-18,11.3,12.6,11.3,12.4,1691,11.153769
2013-01-21,12.1,12.5,12.1,12.5,3514,11.243719
2013-01-22,11.5,13.55,11.5,12.05,1629,10.838945
2013-01-23,11.8,13.65,11.45,12.7,684,11.423618
2013-01-24,11.3,13.05,11.3,12.5,1062,11.243719
2013-01-25,11.3,12.3,11.3,12.1,307,10.883921
2013-01-28,11.4,14,11.4,12.6,667,11.333669
2013-01-29,11.5,12.7,11.5,11.9,983,10.70402
2013-01-30,11.3,12.55,11.3,12.15,151,10.928894
2013-01-31,11.7,12.5,11.4,12.5,1565,11.243719
2013-02-01,12.2,12.2,11.9,12.2,52,10.973869
2013-02-04,11.9,12,11.25,12,161,10.79397
2013-02-05,11.75,11.75,11.4,11.7,368,10.52412
2013-02-06,12.5,12.5,11.4,11.8,2256,10.614071
2013-02-07,11.5,12.05,10.65,11.7,9732,10.52412
2013-02-08,11.5,12.5,11.25,11.55,4865,10.389196
2013-02-11,11.3,11.5,11.05,11.15,629,10.029397
2013-02-12,11.9,11.9,10.65,10.65,2180,9.579648
2013-02-13,10.65,11.5,10.65,11,2036,9.894472
2013-02-14,10.55,11,9.75,9.95,3416,8.95
2013-02-15,9.45,10.1,9.35,9.65,584,8.680151
2013-02-18,11,11.2,9.35,9.7,207,8.725125
2013-02-19,11.25,11.25,9.1,9.9,4008,8.905025
2013-02-20,11.85,11.85,9.45,9.55,124,8.590201
2013-02-21,10,11,9.6,9.65,576,8.680151
2013-02-22,11.4,11.4,9.9,10.1,112,9.084926
2013-02-25,9.55,10.95,9.2,10.95,305,9.849498
2013-02-26,10.95,10.95,9.45,10.7,34,9.624623
2013-02-27,10,12.5,9.25,10,763,8.994975
2013-02-28,10,10,10,10,10,8.994975
2013-03-01,10,10.5,9.4,9.5,366,8.545226
2013-03-04,10.6,10.6,9.7,10.15,33,9.129899
2013-03-05,10.55,10.65,9.05,9.95,307,8.95
2013-03-06,9,10.5,8.6,10.25,2360,9.21985
2013-03-07,9.65,10,9.3,10,103,8.994975
2013-03-08,9.65,11.3,9.65,11.05,3659,9.939447
2013-03-11,12.4,12.4,10.1,10.4,1206,9.354774
2013-03-12,10.5,11.5,10.5,10.75,154,9.669599
2013-03-13,12.85,12.85,10.3,10.4,3101,9.354774
2013-03-14,10.55,11.9,9.4,9.95,1529,8.95
2013-03-15,10.1,10.1,10.05,10.05,302,9.03995
2013-03-18,11.5,11.5,10,10.25,11306,9.21985
2013-03-19,9.85,9.85,9.85,9.85,653,8.860051
2013-03-20,10,10,9.95,9.95,604,8.95
2013-03-21,9,10,9,9.15,392,8.230402
2013-03-22,9,9.55,7.8,8.3,2875,7.465829
2013-03-25,9,9.5,8,9.5,12249,8.545226
2013-03-26,8.9,9.9,8.3,8.65,475,7.780653
2013-03-28,8.65,9.9,8,8.55,746,7.690704
2013-04-01,8.55,10.25,8.3,8.75,1029,7.870603
2013-04-02,10.2,10.2,9.05,9.4,105,8.455276
2013-04-03,8.9,8.9,8.7,8.85,351,7.960553
2013-04-04,8.5,10.45,8.3,9.95,408,8.95
2013-04-05,9.05,9.45,8.8,9.15,710,8.230402
2013-04-08,9.15,9.15,9.15,9.15,0,8.230402
2013-04-09,9.15,9.15,9.15,9.15,0,8.230402
2013-04-10,9.15,9.15,9.15,9.15,0,8.230402
2013-04-11,9.15,9.15,9.15,9.15,0,8.230402
2013-04-12,9.15,9.15,9.15,9.15,0,8.230402
2013-04-15,9.15,9.15,9.15,9.15,0,8.230402
2013-04-16,9.15,9.15,9.15,9.15,0,8.230402
2013-04-17,9,9,9,9,100,8.095478
2013-04-18,9,9,9,9,50,8.095478
2013-04-22,9,9,7.55,8.7,360,7.825628
2013-04-23,8.5,10,8.5,8.5,138,7.645729
2013-04-25,8.5,8.5,8.5,8.5,0,7.645729
2013-04-26,8.5,9.8,8.5,8.5,600,7.645729
2013-04-29,8.3,8.3,8.3,8.3,100,7.465829
2013-04-30,8.3,8.3,8.3,8.3,0,7.465829
2013-05-02,8.3,9.25,8.3,9.25,250,8.320352
2013-05-03,11.1,11.1,8.5,11.1,51,9.984423
2013-05-06,10,13.2,10,10,2,8.994975
2013-05-07,11.5,11.5,8.5,11.5,229,10.344221
2013-05-08,10.35,10.35,10.35,10.35,51,9.309799
2013-05-09,11.35,11.35,11.35,11.35,1,10.209297
2013-05-10,11.35,11.35,11.35,11.35,0,10.209297
2013-05-13,11.95,11.95,11.95,11.95,1,10.748995
2013-05-14,11.95,11.95,11.95,11.95,0,10.748995
2013-05-15,11.95,11.95,11.95,11.95,0,10.748995
2013-05-16,13,13,13,13,1,11.693468
2013-05-17,13,13,13,13,0,11.693468
2013-05-20,13,13,13,13,1,11.693468
2013-05-21,11.7,11.7,11.7,11.7,12,10.52412
2013-05-22,11.7,11.7,11.7,11.7,0,10.52412
2013-05-23,11.7,11.7,11.7,11.7,0,10.52412
2013-05-24,11.7,11.7,11.7,11.7,0,10.52412
2013-05-27,11.9,11.9,11.9,11.9,1,10.70402
2013-05-28,12,12,12,12,1,10.79397
2013-05-29,12,12,12,12,0,10.79397
2013-05-30,12,12,12,12,0,10.79397
2013-05-31,12,12,12,12,0,10.79397
2013-06-03,12,12,12,12,0,10.79397
2013-06-04,12,12,12,12,0,10.79397
2013-06-05,12,12,12,12,0,10.79397
2013-06-06,10.8,10.8,10.8,10.8,200,9.714573
2013-06-07,11.5,11.5,10.1,11.5,105,10.344221
2013-06-10,11.5,11.5,11.5,11.5,0,10.344221
2013-06-11,11.5,11.5,11.5,11.5,0,10.344221
2013-06-12,11.5,11.5,11.5,11.5,0,10.344221
2013-06-13,11.5,11.5,11.5,11.5,0,10.344221
2013-06-14,11.5,11.5,11.5,11.5,0,10.344221
2013-06-17,11.5,11.5,11.5,11.5,0,10.344221
2013-06-18,11.5,11.5,11.5,11.5,0,10.344221
2013-06-19,11.5,11.5,11.5,11.5,0,10.344221
2013-06-20,11.5,11.5,11.5,11.5,0,10.344221
2013-06-21,11.5,11.5,11.5,11.5,0,10.344221
2013-06-24,11.5,11.5,11.5,11.5,0,10.344221
2013-06-25,11.5,11.5,11.5,11.5,0,10.344221
2013-06-26,11.5,11.5,11.5,11.5,0,10.344221
2013-06-27,11.5,11.5,11.5,11.5,0,10.344221
2013-06-28,11.5,11.5,11.5,11.5,0,10.344221
2013-07-01,11.5,11.5,11.5,11.5,0,10.344221
2013-07-02,10.95,10.95,10.95,10.95,47,9.849498
2013-07-03,10.95,10.95,10.95,10.95,0,9.849498
2013-07-04,10.95,10.95,10.95,10.95,0,9.849498
2013-07-05,10.95,10.95,10.95,10.95,0,9.849498
2013-07-08,10.95,10.95,10.95,10.95,0,9.849498
2013-07-09,10.95,10.95,10.95,10.95,0,9.849498
2013-07-10,10.95,10.95,10.95,10.95,0,9.849498
2013-07-11,10.95,10.95,10.95,10.95,0,9.849498
2013-07-12,10.95,10.95,10.95,10.95,0,9.849498
2013-07-15,10.95,10.95,10.95,10.95,0,9.849498
2013-07-16,10.95,10.95,10.95,10.95,0,9.849498
2013-07-17,10.95,10.95,10.95,10.95,0,9.849498
2013-07-18,10.95,10.95,10.95,10.95,0,9.849498
2013-07-19,10.45,10.45,10.45,10.45,100,9.399749
2013-07-22,10.45,10.45,10.45,10.45,0,9.399749
2013-07-23,10.45,10.45,10.45,10.45,0,9.399749
2013-07-24,10.45,10.45,10.45,10.45,0,9.399749
2013-07-25,10.45,10.45,10.45,10.45,0,9.399749
2013-07-26,9.95,9.95,9.95,9.95,250,8.95
2013-07-29,9.95,9.95,9.95,9.95,0,8.95
2013-07-30,9.95,9.95,9.95,9.95,0,8.95
2013-07-31,9.95,9.95,9.95,9.95,0,8.95
2013-08-01,9.95,9.95,9.95,9.95,0,8.95
2013-08-02,9.95,9.95,9.95,9.95,0,8.95
2013-08-05,9.95,9.95,9.95,9.95,0,8.95
2013-08-06,9.95,9.95,9.95,9.95,0,8.95
2013-08-07,9.95,9.95,9.95,9.95,0,8.95
2013-08-08,9.95,9.95,9.95,9.95,0,8.95
2013-08-12,9.95,9.95,9.95,9.95,0,8.95
2013-08-13,9.95,9.95,9.95,9.95,0,9.95
2013-08-14,8.55,8.55,8.55,8.55,1,8.55
2013-08-16,8.55,8.55,8.55,8.55,0,8.55
2013-08-19,8.55,8.55,8.55,8.55,0,8.55
2013-08-20,8.55,8.55,8.55,8.55,0,8.55
2013-08-21,8.55,8.55,8.55,8.55,0,8.55
2013-08-22,8.55,8.55,8.55,8.55,0,8.55
2013-08-23,8.55,8.55,8.55,8.55,0,8.55
2013-08-26,8.55,8.55,8.55,8.55,0,8.55
2013-08-27,8.55,8.55,8.55,8.55,0,8.55
2013-08-28,8.55,8.55,8.55,8.55,0,8.55
2013-08-29,8.55,8.55,8.55,8.55,0,8.55
2013-08-30,8.55,8.55,8.55,8.55,0,8.55
2013-09-02,8.55,8.55,8.55,8.55,0,8.55
2013-09-03,8.55,8.55,8.55,8.55,0,8.55
2013-09-04,8.55,8.55,8.55,8.55,0,8.55
2013-09-05,8.55,8.55,8.55,8.55,0,8.55
2013-09-06,8.55,8.55,8.55,8.55,0,8.55
2013-09-10,8.55,8.55,8.55,8.55,0,8.55
2013-09-11,8.15,8.85,8.15,8.15,2000,8.15
2013-09-12,8.15,8.15,8.15,8.15,0,8.15
2013-09-13,8.15,8.15,8.15,8.15,0,8.15
2013-09-16,8.15,8.15,8.15,8.15,100,8.15
2013-09-17,8.15,8.15,8.15,8.15,0,8.15
2013-09-18,8.15,8.15,8.15,8.15,0,8.15
2013-09-19,8.15,8.15,8.15,8.15,0,8.15
2013-09-20,8.15,8.15,8.15,8.15,50,8.15
2013-09-23,7.9,7.9,7.9,7.9,563,7.9
2013-09-24,7.9,7.9,7.9,7.9,0,7.9
2013-09-25,7.85,8,7.85,7.85,1500,7.85
2013-09-26,7.85,7.85,7.85,7.85,0,7.85
2013-09-27,7.9,7.9,7.9,7.9,1000,7.9
2013-09-30,7.85,7.95,7.85,7.85,156,7.85
2013-10-01,8.05,8.05,8.05,8.05,300,8.05
2013-10-03,8.05,8.25,7.65,7.65,362,7.65
2013-10-04,7.6,7.6,7.6,7.6,350,7.6
2013-10-07,7.6,7.6,7.6,7.6,50,7.6
2013-10-08,7.6,7.6,7.6,7.6,0,7.6
2013-10-09,7.8,7.8,7.8,7.8,362,7.8
2013-10-10,8.15,8.15,7.9,8.15,100,8.15
2013-10-11,8.3,8.3,8.2,8.3,444,8.3
2013-10-14,8.2,8.2,8.2,8.2,50,8.2
2013-10-15,8.6,8.6,8.6,8.6,1000,8.6
2013-10-17,8.6,8.6,8.6,8.6,0,8.6
2013-10-18,8.45,8.45,8.45,8.45,212,8.45
2013-10-21,8.55,8.55,8.55,8.55,500,8.55
2013-10-22,8.9,8.9,8.4,8.9,415,8.9
2013-10-23,8.5,8.8,8.5,8.5,300,8.5
2013-10-24,8.5,8.5,8.5,8.5,0,8.5
2013-10-25,8.5,8.6,8.5,8.5,609,8.5
2013-10-28,8.6,8.6,8.5,8.6,80,8.6
2013-10-29,8.4,8.4,8.4,8.4,1400,8.4
2013-10-30,8.4,8.4,8.4,8.4,0,8.4
2013-10-31,8.4,8.4,8.4,8.4,0,8.4
2013-11-01,8.3,8.3,8.3,8.3,275,8.3
2013-11-05,8.3,8.3,8.3,8.3,0,8.3
2013-11-06,8.7,8.7,8.25,8.7,103,8.7
2013-11-07,9.05,9.05,9.05,9.05,5,9.05
2013-11-08,9.4,9.4,9.4,9.4,1,9.4
2013-11-11,8.95,8.95,8.95,8.95,100,8.95
2013-11-12,8.55,8.55,8.55,8.55,300,8.55
2013-11-13,8.95,8.95,8.2,8.95,984,8.95
2013-11-14,8.95,8.95,8.95,8.95,0,8.95
2013-11-18,8.95,8.95,8.95,8.95,0,8.95
2013-11-19,8.95,8.95,8.95,8.95,0,8.95
2013-11-20,8.95,8.95,8.95,8.95,0,8.95
2013-11-21,8.55,8.55,8.55,8.55,100,8.55
2013-11-22,8.15,8.15,8.15,8.15,200,8.15
2013-11-25,8.15,8.15,8.15,8.15,0,8.15
2013-11-26,8.55,8.55,8.55,8.55,100,8.55
2013-11-27,8.2,8.9,8.2,8.9,125,8.9
2013-11-28,8.5,8.5,8.5,8.5,950,8.5
2013-11-29,8.1,8.65,8.1,8.1,2601,8.1
2013-12-02,8.5,8.5,8.5,8.5,50,8.5
2013-12-03,8.5,8.5,8.5,8.5,0,8.5
2013-12-04,8.5,8.5,8.5,8.5,50,8.5
2013-12-05,8.55,8.55,8.55,8.55,100,8.55
2013-12-06,8.95,8.95,8.5,8.95,51,8.95
2013-12-09,8.65,8.65,8.6,8.65,600,8.65
2013-12-10,8.65,8.65,8.65,8.65,0,8.65
2013-12-11,8.65,8.65,8.65,8.65,0,8.65
2013-12-12,8.25,8.25,8.25,8.25,877,8.25
2013-12-13,8.1,8.25,8.1,8.1,1250,8.1
2013-12-16,7.75,7.75,7.75,7.75,403,7.75
2013-12-17,7.75,7.75,7.75,7.75,0,7.75
2013-12-18,8,8,8,8,321,8
2013-12-19,8,8,8,8,50,8
2013-12-20,8,8,8,8,0,8
2013-12-23,7.8,7.8,7.8,7.8,2,7.8
2013-12-24,8.15,8.15,7.6,8.15,151,8.15
2013-12-26,8.15,8.55,8.15,8.55,447,8.55
2013-12-27,8.55,8.55,8.55,8.55,1150,8.55
2013-12-30,8.55,8.55,8.55,8.55,0,8.55
2013-12-31,8.95,8.95,8.25,8.95,4700,8.95
2014-01-01,9.1,9.1,9.05,9.1,4150,9.1
2014-01-02,9.2,9.2,8.65,9.2,1650,9.2
2014-01-03,9.05,9.05,9.05,9.05,1000,9.05
2014-01-06,9.05,9.05,9.05,9.05,0,9.05
2014-01-07,9.15,9.15,8.9,9.15,173,9.15
2014-01-08,9.5,9.5,9.35,9.5,250,9.5
2014-01-09,9.1,9.35,9.1,9.1,2075,9.1
2014-01-10,10,10,10,10,5,10
2014-01-13,10.5,10.5,9.35,9.7,4646,9.7
2014-01-14,9,10.6,9,9.6,3326,9.6
2014-01-15,9.5,10.2,9.5,10.2,1337,10.2
2014-01-16,10.95,10.95,9.2,9.6,1235,9.6
2014-01-17,9.6,9.95,9.25,9.4,1585,9.4
2014-01-20,9.4,9.75,9.15,9.5,2081,9.5
2014-01-21,9.05,9.4,9.05,9.4,1798,9.4
2014-01-22,9,9.3,9,9.3,1650,9.3
2014-01-23,8.75,9.2,8.75,9.2,275,9.2
2014-01-24,9.2,9.2,9.15,9.15,2000,9.15
2014-01-27,9.05,9.15,9.05,9.1,541,9.1
2014-01-28,9.05,9.05,8.7,8.7,356,8.7
2014-01-29,8.8,8.8,8.6,8.65,197,8.65
2014-01-30,8.6,8.6,8.6,8.6,1100,8.6
2014-01-31,8.65,9.15,8.6,9.15,105,9.15
2014-02-03,8.4,8.55,8.4,8.55,300,8.55
2014-02-04,8,8.45,8,8.45,823,8.45
2014-02-05,8,8.7,8,8.7,277,8.7
2014-02-06,8.1,9.5,8.1,8.65,2816,8.65
2014-02-07,8.45,9.15,8.45,9.15,201,9.15
2014-02-10,8.5,9,8.5,9,151,9
2014-02-11,8.35,8.5,8.35,8.5,66,8.5
2014-02-12,9.05,9.05,8.55,9.05,229,9.05
2014-02-13,8.8,9.8,8.4,9.8,1600,9.8
2014-02-14,9,9.6,8.85,8.85,3733,8.85
2014-02-17,8.85,8.85,8.85,8.85,0,8.85
2014-02-18,8.2,8.2,8,8.1,650,8.1
2014-02-19,8.35,8.4,8.2,8.2,5094,8.2
2014-02-20,8.05,8.3,8.05,8.25,1345,8.25
2014-02-21,8.25,8.5,8.25,8.25,938,8.25
2014-02-24,8.05,8.1,8.05,8.1,555,8.1
2014-02-25,7.9,8.85,7.9,8.85,55,8.85
2014-02-26,8.1,8.2,8,8,3301,8
2014-02-28,8,8.2,8,8,2495,8
2014-03-03,7.9,7.9,7.85,7.85,350,7.85
2014-03-04,7.7,8,7.65,7.85,5042,7.85
2014-03-05,7.55,8,7.55,7.8,1150,7.8
2014-03-06,8.35,8.35,7.85,8.25,3040,8.25
2014-03-07,8.5,8.5,7.85,8.35,9787,8.35
2014-03-10,8.15,8.55,8.05,8.45,1952,8.45
2014-03-11,8.5,9.9,8.2,8.9,3593,8.9
2014-03-12,8.8,8.9,8.2,8.3,1799,8.3
2014-03-13,8.85,8.85,8.3,8.5,2763,8.5
2014-03-14,8.25,9.15,8,8.3,612,8.3
2014-03-18,8.3,9,7.9,8.45,1154,8.45
2014-03-19,9.2,9.45,8.2,8.5,553,8.5
2014-03-20,8.15,8.9,8.15,8.4,1545,8.4
2014-03-21,8.2,9.1,8,8.4,56,8.4
2014-03-24,9.25,9.45,8.3,8.75,1574,8.75
2014-03-25,9.45,9.8,8.5,8.6,2448,8.6
2014-03-26,8.55,9.55,8.55,8.7,2650,8.7
2014-03-27,8.7,8.9,8.5,8.6,912,8.6
2014-03-28,8.6,9.1,8.5,9.05,7918,9.05
2014-03-31,8.8,10.3,8.65,10.3,3956,10.3
2014-04-01,9.9,9.9,9.2,9.25,3985,9.25
2014-04-02,9.8,9.8,9.3,9.3,411,9.3
2014-04-03,9.9,9.9,9.35,9.45,259,9.45
2014-04-04,9.45,11.3,8.55,11.05,57476,11.05
2014-04-07,11.1,11.7,9.6,11.15,8691,11.15
2014-04-09,11.15,12.5,11.15,11.85,20832,11.85
2014-04-10,12.3,12.5,11.5,12.25,20103,12.25
2014-04-11,12,12.95,11.45,11.85,14312,11.85
2014-04-15,11.85,13.3,11.55,12,1058,12
2014-04-16,12.45,12.45,11.75,11.85,4372,11.85
2014-04-17,11.9,12.15,11.05,11.45,7506,11.45
2014-04-21,11.45,12.5,11.4,11.75,1191,11.75
2014-04-22,12.2,13,11.55,11.65,3262,11.65
2014-04-23,12.15,12.4,11.4,11.9,1161,11.9
2014-04-24,11.9,11.9,11.9,11.9,0,11.9
2014-04-25,12.5,12.5,11.2,11.4,7578,11.4
2014-04-28,11,12.5,10.5,11.1,17570,11.1
2014-04-29,11.75,11.75,10.9,11.5,401,11.5
2014-04-30,11.5,11.7,9.25,9.9,11623,9.9
2014-05-02,9.9,11.5,9.9,11.4,5103,11.4
2014-05-05,11,11.45,10.35,10.7,3973,10.7
2014-05-06,11,11,10.05,10.45,3269,10.45
2014-05-07,11.45,11.45,9.8,10,1394,10
2014-05-08,10.45,11.5,9.95,9.95,825,9.95
2014-05-09,10,10.7,9.5,9.95,5717,9.95
2014-05-12,11,11.8,9.85,10.1,1728,10.1
2014-05-13,9.7,10.35,9.7,10.3,5917,10.3
2014-05-14,10.2,10.5,9.75,10.5,6547,10.5
2014-05-15,11.45,11.45,9.5,9.85,3164,9.85
2014-05-16,10,10.5,9.05,9.95,18535,9.95
2014-05-19,10.9,11.35,10,11.2,11054,11.2
2014-05-20,11.7,12.3,10.75,11.85,22345,11.85
2014-05-21,13,13,12.1,12.45,11546,12.45
2014-05-22,13,14.9,13,14.55,35963,14.55
2014-05-23,15.1,15.25,14.25,14.75,28129,14.75
2014-05-26,15.2,15.2,13.3,13.6,27034,13.6
2014-05-27,13.9,13.9,12.3,13.7,5889,13.7
2014-05-28,13.3,13.75,12.45,13.75,11567,13.75
2014-05-29,14.95,14.95,13.05,13.9,1702,13.9
2014-05-30,13.75,14,13.5,13.9,2382,13.9
2014-06-02,14,14.2,12.7,13.75,2234,13.75
2014-06-03,14.45,14.5,13.4,13.8,10392,13.8
2014-06-04,15,15,13.6,14.8,7869,14.8
2014-06-05,14.9,15.7,14.45,14.9,38182,14.9
2014-06-06,15.45,16.1,15.3,15.75,32796,15.75
2014-06-09,15.75,17.299999,15.75,17.299999,45362,17.299999
2014-06-10,17.299999,17.799999,16.5,17.35,15773,17.35
2014-06-11,17.5,17.799999,16,16.25,60928,16.25
2014-06-12,16.299999,16.950001,15.65,15.7,11156,15.7
2014-06-13,16.5,16.5,14.8,14.85,17065,14.85
2014-06-16,14.1,15.55,13.7,14.55,8332,14.55
2014-06-17,15.7,15.7,14.35,15.05,6098,15.05
2014-06-18,15.5,15.5,15,15.15,2557,15.15
2014-06-19,15.55,15.55,14.5,14.55,1261,14.55
2014-06-20,15,15.1,14.55,15.05,5406,15.05
2014-06-23,15.15,15.15,14,14.6,5966,14.6
2014-06-24,14.5,16.049999,14.5,16,38385,16
2014-06-25,16.5,16.700001,16,16.549999,13400,16.549999
2014-06-26,16.6,16.700001,16,16,1164,16
2014-06-27,16.1,16.65,15.5,15.7,1897,15.7
2014-06-30,16,16.799999,16,16.5,3955,16.5
2014-07-01,16.85,17.049999,16.200001,16.65,8327,16.65
2014-07-02,17,17,16.200001,16.6,11854,16.6
2014-07-03,17.1,17.5,16.200001,16.799999,22551,16.799999
2014-07-04,17.65,17.65,16.5,17,8829,17
2014-07-07,17.15,17.5,16.549999,16.549999,4305,16.549999
2014-07-08,17,17.5,15.05,15.5,11221,15.5
2014-07-09,15.1,15.9,14.65,15.05,9042,15.05
2014-07-10,15.9,15.9,14.5,14.9,8542,14.9
2014-07-11,15.5,15.5,12.9,13.25,11710,13.25
2014-07-14,14,14.4,13.7,14.25,2652,14.25
2014-07-15,14.65,14.65,13.8,14.15,1125,14.15
2014-07-16,14.45,15.3,14.3,14.8,11529,14.8
2014-07-17,15,15.3,14.5,14.5,3146,14.5
2014-07-18,14.25,14.95,13.85,14.5,6378,14.5
2014-07-21,15.3,15.5,14.1,15,3837,15
2014-07-22,14.85,15,14.3,14.6,959,14.6
2014-07-23,14.3,14.5,14.05,14.4,1822,14.4
2014-07-24,14.15,15,13.6,14.35,6556,14.35
2014-07-25,14.2,14.45,14.05,14.4,6110,14.4
2014-07-28,14.1,14.8,13.55,13.65,169,13.65
2014-07-30,13.65,14.65,13.45,13.85,5280,13.85
2014-07-31,14.4,14.4,13.65,14.3,1298,14.3
2014-08-01,13.9,14.45,13.25,13.85,419,13.85
2014-08-04,14.95,14.95,13.6,14,7123,14
2014-08-05,14.7,14.7,14.05,14.55,936,14.55
2014-08-06,14.15,15.8,14.05,15.1,7526,15.1
2014-08-07,15,16,14.55,14.6,17801,14.6
2014-08-08,14.05,14.8,13.65,13.8,8396,13.8
2014-08-11,14.3,15.3,14.25,14.25,10656,14.25
2014-08-12,14.5,14.5,13.9,14.3,5578,14.3
2014-08-13,14.3,14.35,13.4,13.85,7078,13.85
2014-08-14,13.85,13.95,13,13.15,3955,13.15
2014-08-18,13.15,14.4,13.15,14.2,7572,14.2
2014-08-19,14.5,14.8,13.95,14.15,1927,14.15
2014-08-20,14,14.35,13.85,13.85,2791,13.85
2014-08-21,13.8,14.9,13.8,14.55,6879,14.55
2014-08-22,14.8,15,14.1,14.35,4125,14.35
2014-08-25,14.7,14.7,14,14.6,1545,14.6
2014-08-26,14,14.45,13.7,14.05,1346,14.05
2014-08-27,14.2,14.2,13.65,14.2,1919,14.2
2014-08-28,14,14.4,13.25,13.55,4189,13.55
2014-09-01,13.55,14.7,13.5,14.35,10112,14.35
2014-09-02,14,14.5,13.75,14,1568,14
2014-09-03,14.7,14.7,13.9,14.35,6213,14.35
2014-09-04,13.95,14.25,12.95,13,34097,13
2014-09-05,13.75,13.75,11.2,12.4,26604,12.4
2014-09-08,12,14.85,11.9,14.85,32213,14.85
2014-09-09,15.4,16.5,14.7,15.9,39046,15.9
2014-09-10,15.9,19.049999,15.4,18.950001,89146,18.950001
2014-09-11,19.950001,22.700001,19.950001,22.700001,260481,22.700001
2014-09-12,24.200001,24.6,21,21.6,108721,21.6
2014-09-15,22,22,19.450001,20.15,50240,20.15
2014-09-16,20,20.450001,18.15,18.200001,35695,18.200001
2014-09-17,18.5,18.5,17.6,18,22452,18
2014-09-18,18.299999,18.9,18.299999,18.9,8343,18.9
2014-09-19,19.799999,19.799999,19,19.799999,7635,19.799999
2014-09-22,20.75,20.75,20.25,20.75,6744,20.75
2014-09-23,21.75,21.75,19.75,19.950001,44558,19.950001
2014-09-24,19.25,20.5,19,19,13028,19
2014-09-25,18.549999,18.549999,18.049999,18.049999,6873,18.049999
2014-09-26,17.15,18.9,17.15,17.25,18039,17.25
2014-09-29,17.950001,17.950001,16.700001,17.1,2233,17.1
2014-09-30,17.9,17.9,16.25,16.950001,2684,16.950001
2014-10-01,17.5,17.5,16.299999,16.6,1256,16.6
2014-10-07,16.6,17.4,16,17.4,1564,17.4
2014-10-08,18.1,18.25,17.65,18.25,2477,18.25
2014-10-09,17.65,19.049999,17.65,18.549999,2544,18.549999
2014-10-10,18,18.049999,17.950001,18.049999,600,18.049999
2014-10-13,17.299999,17.950001,17.15,17.15,5161,17.15
2014-10-14,17.6,18,17,17,4537,17
2014-10-15,17,17,17,17,0,17
2014-10-16,16.5,17,16.15,16.75,3224,16.75
2014-10-17,17,17,16.15,16.299999,1619,16.299999
2014-10-20,16,16.9,15.85,16.25,2574,16.25
2014-10-21,16,16,15.55,15.7,1100,15.7
2014-10-22,16.450001,16.450001,15.25,16.450001,2960,16.450001
2014-10-27,16.450001,16.9,16.25,16.25,6357,16.25
2014-10-28,16.5,16.799999,16,16.049999,537,16.049999
2014-10-29,16.1,16.85,15.8,16.25,1062,16.25
2014-10-30,16.5,16.9,15.7,16.1,1774,16.1
2014-10-31,15.55,16.799999,15.5,16.5,1180,16.5
2014-11-03,16.25,17.299999,16.25,16.549999,858,16.549999
2014-11-05,16.549999,16.75,16,16.1,2669,16.1
2014-11-07,16.1,16.9,16,16.299999,800,16.299999
2014-11-10,17,17.049999,16.299999,16.9,1702,16.9
2014-11-11,15.75,17.9,15.75,16.35,8070,16.35
2014-11-12,17.450001,17.65,15.65,16.1,23601,16.1
2014-11-13,16,16.950001,15.05,15.7,7360,15.7
2014-11-14,16.35,16.35,15.05,15.6,612,15.6
2014-11-17,14.45,16,14.15,14.45,9917,14.45
2014-11-18,14.55,15,14.5,14.55,3900,14.55
2014-11-19,14.15,14.45,14.15,14.35,1100,14.35
2014-11-20,13.25,14.3,13.25,13.75,860,13.75
2014-11-21,14,15.1,14,15.1,3536,15.1
2014-11-24,14.7,16,14.7,14.9,1157,14.9
2014-11-25,16.299999,16.299999,14.3,14.5,2862,14.5
2014-11-26,15.8,15.8,14.2,14.3,1094,14.3
2014-11-27,14.05,15.4,13.95,15.1,1350,15.1
