"Date","ITC.NS.Open","ITC.NS.High","ITC.NS.Low","ITC.NS.Close","ITC.NS.Volume","ITC.NS.Adjusted"
2009-07-24,95.954,97.511,92.776,77.400002,17445021,62.111149
2009-07-27,97.2,101.354,94.708,79.616699,16503993,63.889988
2009-07-28,98.861,101.894,97.719,80.333298,21727779,64.465034
2009-07-29,98.861,100.897,94.749,79.233299,14359341,63.582321
2009-07-30,98.031,102.538,96.411,80.900002,30970365,64.919785
2009-07-31,102.932,105.092,100.938,83.066704,22026114,66.658508
2009-08-03,105.092,105.092,101.873,82.716698,6975606,66.377632
2009-08-04,103.078,103.431,99.692,82.166702,14635152,65.936287
2009-08-05,102.808,102.932,99.485,81.25,11663328,65.200653
2009-08-06,100.108,101.603,95.559,78.033302,16625706,62.619347
2009-08-07,97.408,98.01,94.334,76.533302,14959086,61.415649
2009-08-10,96.348,96.743,91.488,74.783302,17229852,60.01133
2009-08-11,91.841,94.168,90.637,75.233299,15750450,60.372437
2009-08-12,92.631,95.85,91.634,75.949997,12509202,60.947571
2009-08-13,95.663,100.461,95.601,79.783302,10507827,64.023689
2009-08-14,99.692,100.108,95.788,78.316704,8241510,62.846775
2009-08-17,96.785,97.158,91.198,74.183296,13905984,59.529846
2009-08-18,92.215,94.604,91.073,74.900002,11305536,60.104969
2009-08-19,91.717,93.461,90.575,74.283302,17817837,59.610088
2009-08-20,93.669,94.5,93.461,75.050003,8018862,60.225349
2009-08-21,94.251,95.538,91.447,76.316704,10871055,61.241837
2009-08-24,96.162,100.855,95.538,79.983299,14230407,64.184158
2009-08-25,98.446,101.333,97.055,80.166702,12206265,64.331352
2009-08-26,100.108,100.108,97.865,79.666702,8418567,63.930111
2009-08-27,95.663,100.627,95.663,79.966698,15119991,64.170853
2009-08-28,99.9,100.108,97.2,78.866699,10044924,63.288128
2009-08-31,97.968,98.238,94.978,76.983299,14043750,61.776764
2009-09-01,96.785,97.511,93.295,76.716698,12572589,61.562828
2009-09-02,94.811,96.868,93.877,76.016701,9007146,61.001091
2009-09-03,95.123,95.788,93.15,75.599998,9666138,60.666706
2009-09-04,94.708,97.968,93.316,77.75,9782484,62.392017
2009-09-07,98.405,98.861,94.749,77.016701,25204509,61.803558
2009-09-08,96.369,97.615,94.708,76.216698,16965531,61.161583
2009-09-09,94.708,95.123,93.628,75.666702,44968458,60.72023
2009-09-10,94.915,96.245,94.085,76.349998,14199408,61.268562
2009-09-11,95.995,96.182,93.461,75.699997,17942307,60.746952
2009-09-14,93.129,95.061,92.381,74.633301,10267260,59.890949
2009-09-15,93.461,95.705,93.171,76.349998,13712346,61.268562
2009-09-16,96.369,96.598,95.268,77.016701,16990293,61.803558
2009-09-17,96.743,97.574,94.313,76.266701,28221858,61.201717
2009-09-18,94.708,95.123,93.981,75.633301,15994188,60.693428
2009-09-22,94.708,97.2,93.545,77.783302,15070641,62.418743
2009-09-23,97.615,98.363,95.04,76.833298,12404856,61.656384
2009-09-24,95.123,98.031,95.123,77.516701,15966957,62.204803
2009-09-25,96.328,98.093,96.245,78.333298,8715120,62.860092
2009-09-29,98.363,98.861,96.681,78.083298,8908296,62.659473
2009-09-30,97.2,97.387,96.182,77.683296,15631965,62.338497
2009-10-01,96.66,96.992,95.538,77.516701,12599235,62.204803
2009-10-05,96.473,99.609,95.538,79.516701,23240094,63.80975
2009-10-06,99.692,103.223,99.651,82.516701,23303235,66.217148
2009-10-07,103.638,104.885,101.395,81.650002,13210656,65.521667
2009-10-08,102.974,105.321,102.185,83.583298,19482711,67.073059
2009-10-09,104.552,104.552,101.561,83.216698,6461193,66.778885
2009-10-12,105.674,108.332,101.852,86.116699,13242399,69.106033
2009-10-13,106.878,106.878,106.878,85.766701,0,68.82518
2009-10-14,107.086,108.748,106.608,86.233299,8620137,69.199608
2009-10-15,108,108,103.701,85.466698,12285075,68.584427
2009-10-16,106.754,106.941,103.846,84.133301,7637457,67.51442
2009-10-20,104.677,105.508,103.057,83.483299,9595725,66.992821
2009-10-21,104.885,104.885,100.419,81.233299,7981710,65.187256
2009-10-22,101.769,103.805,100.855,82.616699,10448481,66.297386
2009-10-23,104.178,108.415,103.846,86.733299,23965980,69.600845
2009-10-26,109.454,110.7,107.855,88.233299,19650117,70.804558
2009-10-27,108.831,110.243,106.38,86.866699,14888802,69.707901
2009-10-28,107.917,109.038,104.49,86.366699,16330278,69.306656
2009-10-29,105.715,109.578,105.362,86.433296,21699477,69.3601
2009-10-30,109.038,109.35,105.134,84.933296,13395660,68.156387
2009-11-03,104.822,107.938,100.98,82.849998,13146756,66.484604
2009-11-04,102.6,106.338,101.25,84.866699,10389999,68.102951
2009-11-05,105.508,106.297,102.185,84.050003,11912214,67.447578
2009-11-06,105.092,105.819,102.6,82.949997,8200554,66.56485
2009-11-09,105.092,107.979,103.41,86.349998,10838574,69.293259
2009-11-10,107.169,108.831,105.508,85.816704,15746292,68.865303
2009-11-11,105.944,107.751,105.944,85.616699,12791664,68.704803
2009-11-12,107.169,107.855,104.365,84.316704,12612150,67.661606
2009-11-13,106.255,106.65,104.677,84.833298,10874082,68.076141
2009-11-16,106.131,107.502,104.947,85.199997,11418348,68.370415
2009-11-17,106.131,106.463,104.76,84.883301,9790383,68.116264
2009-11-18,105.923,107.792,105.03,86.25,9398811,69.213005
2009-11-19,107.585,108.083,105.965,85.550003,10734198,68.651276
2009-11-20,105.674,108.415,103.161,86.633301,10723053,69.520599
2009-11-23,108.748,112.154,108,89.599998,22152756,71.901276
2009-11-24,112.154,112.154,109.225,87.933296,17352063,70.563805
2009-11-25,109.661,111.946,108.976,89.633301,9682545,71.928001
2009-11-26,112.154,112.569,107.481,87.099998,18505443,69.895103
2009-11-27,107.398,108.415,104.718,85.433296,13279974,68.557625
2009-11-30,107.315,108.685,105.923,85.699997,11341683,68.771645
2009-12-01,107.169,107.958,106.151,86.016701,12295716,69.025795
2009-12-02,107.938,108.208,105.923,85.666702,11919051,68.744926
2009-12-03,106.795,107.896,105.923,85.150002,8761221,68.330299
2009-12-04,106.131,107.626,105.175,85.566704,7667133,68.664688
2009-12-07,106.795,107.481,105.591,84.933296,5869842,68.156387
2009-12-08,105.964,107.896,105.653,86.199997,10169415,69.17289
2009-12-09,107.169,107.522,106.151,85.516701,7957794,68.62455
2009-12-10,106.671,107.128,105.092,84.733299,10529946,67.995903
2009-12-11,106.255,106.255,103.971,84.25,9976638,67.608063
2009-12-14,105.3,105.902,103.638,83.566704,7599687,67.059746
2009-12-15,104.677,105.383,103.431,83.816704,7018101,67.260361
2009-12-16,104.552,104.615,102.828,83.133301,7773762,66.711945
2009-12-17,104.054,104.428,103.015,83.083298,9252945,66.671829
2009-12-18,103.888,103.888,102.185,82.333298,6011250,66.069977
2009-12-21,102.6,102.704,101.167,81.599998,7793367,65.481522
2009-12-22,102.06,103.306,101.022,82.083298,12177141,65.869354
2009-12-23,102.6,105.881,101.561,84.533302,15966432,67.835419
2009-12-24,105.923,107.128,104.573,85.283302,8614389,68.437256
2009-12-29,105.653,106.941,105.632,85.400002,6504411,68.530907
2009-12-30,106.255,106.525,103.846,83.566704,7434279,67.059746
2009-12-31,104.552,105.487,103.784,83.599998,15334209,67.086456
2010-01-04,105.092,105.923,103.991,84.550003,5161635,67.848816
2010-01-05,105.84,106.65,104.968,85.383301,10767225,68.517502
2010-01-06,107.46,107.46,105.341,85.583298,7529979,68.678009
2010-01-07,106.754,107.377,105.383,85.316704,4987434,68.464073
2010-01-08,106.068,107.377,106.068,85.5,4881351,68.611145
2010-01-11,106.961,107.792,106.338,85.533302,7201263,68.637886
2010-01-12,106.65,106.65,103.472,83.349998,15514101,66.885849
2010-01-13,103.431,104.573,102.6,82.983299,12476064,66.591583
2010-01-14,104.054,104.22,102.6,82.716698,12324480,66.377632
2010-01-15,103.867,105.175,102.642,84.25,7839831,67.608063
2010-01-18,105.009,105.632,103.846,83.516701,5642286,67.019623
2010-01-19,104.428,104.428,103.14,83.300003,6295626,66.845726
2010-01-20,103.846,104.469,102.288,82.366699,10432659,66.096779
2010-01-21,102.808,103.908,100.731,81.5,11734698,65.401283
2010-01-22,100.938,105.383,100.212,83.033302,46258872,66.631699
2010-01-25,103.846,106.463,102.828,85.033302,15803928,68.236641
2010-01-27,105.3,107.605,105.092,85.300003,35549841,68.450661
2010-01-28,106.629,106.754,103.244,84.75,19603176,68.009308
2010-01-29,105.3,106.65,103.472,83.383301,15766656,66.912575
2010-02-01,103.846,104.905,102.06,82.166702,12617925,65.936287
2010-02-02,103.867,103.867,100.959,81.466698,10822941,65.37455
2010-02-03,101.769,105.861,101.146,84.199997,13888179,67.567947
2010-02-04,104.677,105.819,103.68,84.449997,12115686,67.768562
2010-02-05,104.677,105.217,102.6,82.783302,18616515,66.431084
2010-02-08,103.015,103.098,99.983,81.783302,23410362,65.628616
2010-02-09,101.935,102.517,100.835,81.300003,12081411,65.240791
