"Date","MARUTI.NS.Open","MARUTI.NS.High","MARUTI.NS.Low","MARUTI.NS.Close","MARUTI.NS.Volume","MARUTI.NS.Adjusted"
2010-11-12,1463,1469,1444.050049,1454.5,213197,1389.314087
2010-11-15,1452,1459.150024,1424,1436.900024,133347,1372.502686
2010-11-16,1444.949951,1449.349976,1385.550049,1400.650024,382476,1337.877686
2010-11-18,1409.849976,1437.699951,1376.699951,1430.349976,359749,1366.246338
2010-11-19,1433.900024,1433.900024,1397.099976,1405.400024,235528,1342.414673
2010-11-22,1410,1428,1395,1420.949951,145576,1357.267822
2010-11-23,1415,1453.849976,1396.900024,1441.5,331033,1376.896851
2010-11-24,1440,1467,1403.150024,1416.050049,202980,1352.58728
2010-11-25,1416.150024,1427.900024,1371.349976,1380.099976,407030,1318.248291
2010-11-26,1386,1389.900024,1336,1367,199109,1305.735596
2010-11-29,1370,1417.400024,1365.300049,1406.050049,143095,1343.035522
2010-11-30,1406.050049,1428.75,1376.449951,1422,215559,1358.27063
2010-12-01,1420,1446.5,1402.150024,1414.099976,414015,1350.724731
2010-12-02,1437.300049,1437.300049,1403.400024,1408.849976,234362,1345.710083
2010-12-03,1410,1419.800049,1391.300049,1400.599976,228411,1337.829712
2010-12-06,1417,1417,1391,1408.099976,129508,1344.993652
2010-12-07,1410,1446.699951,1408.699951,1428.650024,376506,1364.622681
2010-12-08,1430,1444.699951,1392.150024,1417.150024,309194,1353.638062
2010-12-09,1406,1415,1383.25,1391.150024,228112,1328.803223
2010-12-10,1390,1418.849976,1365.699951,1413.25,156706,1349.91272
2010-12-13,1420,1434.050049,1402,1421.849976,202845,1358.127441
2010-12-14,1420.050049,1435,1406,1413.849976,112041,1350.486084
2010-12-15,1414,1414.949951,1387.599976,1395,222327,1332.480591
2010-12-16,1398,1399,1365.25,1378,338077,1316.242554
2010-12-20,1380.5,1422,1346,1414.849976,325141,1351.44104
2010-12-21,1416.599976,1454.800049,1402.5,1423.300049,610373,1359.512573
2010-12-22,1425.050049,1431,1384.199951,1394.099976,297205,1331.621094
2010-12-23,1390.25,1399.949951,1385.099976,1392.349976,346689,1329.949341
2010-12-24,1391,1398.449951,1368,1391.5,208168,1329.137695
2010-12-27,1398,1407.800049,1386.699951,1394.349976,149330,1331.859741
2010-12-28,1400,1406,1386.050049,1395.199951,193304,1332.671753
2010-12-29,1394.099976,1424,1386.349976,1417.900024,228653,1354.354492
2010-12-30,1422,1439.5,1413,1420.449951,231775,1356.790161
2010-12-31,1420.800049,1430.5,1415,1421.599976,153415,1357.888672
2011-01-03,1430,1450,1418.5,1426.050049,300162,1362.13916
2011-01-04,1427,1453.400024,1404.050049,1428.75,540328,1364.718262
2011-01-05,1428,1435,1406.349976,1412.449951,275096,1349.14856
2011-01-06,1415.050049,1425,1366.300049,1373.900024,353272,1312.326172
2011-01-07,1365,1367.699951,1337.550049,1340.550049,493731,1280.471069
2011-01-10,1349,1350,1318.199951,1326,254474,1266.57312
2011-01-11,1325,1330.699951,1305.949951,1318.449951,394195,1259.361328
2011-01-12,1324,1328.900024,1294.900024,1317.650024,316610,1258.59729
2011-01-13,1320,1325,1301.599976,1315.550049,263445,1256.591431
2011-01-14,1316,1319,1263.300049,1269.699951,468849,1212.796265
2011-01-17,1270,1280,1255,1269.599976,206244,1212.700806
2011-01-18,1276,1285.050049,1268.050049,1277.599976,210065,1220.342285
2011-01-19,1284,1284,1266.5,1272.699951,233334,1215.661743
2011-01-20,1267.550049,1268,1245.099976,1259.25,186731,1202.814575
2011-01-21,1264,1267.699951,1238.199951,1248.650024,361853,1192.689697
2011-01-24,1269,1299.949951,1255,1292.5,285343,1234.574585
2011-01-25,1305,1305,1276.050049,1288.150024,237024,1230.419312
2011-01-27,1299.800049,1299.800049,1263.099976,1269.699951,188751,1212.796265
2011-01-28,1272,1272,1220,1229.349976,609439,1174.254395
2011-01-31,1199,1264.449951,1150.300049,1252.849976,1056178,1196.701294
2011-02-01,1266,1275,1233.599976,1242.400024,331423,1186.719727
2011-02-02,1248.449951,1248.449951,1211,1217.050049,446214,1162.505981
2011-02-03,1210,1229.900024,1205.300049,1218.199951,355406,1163.60437
2011-02-04,1230,1236.400024,1176,1182.949951,309323,1129.934082
2011-02-07,1201,1201,1180,1189.75,155137,1136.429321
2011-02-08,1194,1194,1170.099976,1176.800049,214476,1124.059692
2011-02-09,1174,1189,1145,1154,178835,1102.281372
2011-02-10,1157.5,1174.849976,1148.099976,1160,268346,1108.012573
2011-02-11,1145,1186.800049,1145,1181.349976,306097,1128.405762
2011-02-14,1200,1228,1193,1224.099976,258845,1169.239746
2011-02-15,1225,1242,1212,1236.699951,215206,1181.275146
2011-02-16,1240,1240,1221,1227.949951,94606,1172.917358
2011-02-17,1218.900024,1239.949951,1215,1228.050049,128256,1173.012939
2011-02-18,1227,1256,1225,1228.699951,355711,1173.633789
2011-02-21,1229,1230,1181,1207.349976,203836,1153.240601
2011-02-22,1205,1205,1170.099976,1181.099976,189502,1128.166992
2011-02-23,1178,1202.599976,1178,1192.5,339470,1139.055908
2011-02-24,1178,1199,1154.699951,1174.550049,656061,1121.910645
2011-02-25,1183,1183,1144.599976,1168.650024,347521,1116.275024
2011-02-28,1171,1228,1158.5,1208.199951,376909,1154.05249
2011-03-01,1209.099976,1312.699951,1206,1290.75,759153,1232.902832
2011-03-03,1281.150024,1334,1271.050049,1322.25,461594,1262.991211
2011-03-04,1325,1341.599976,1294.900024,1312.050049,455165,1253.248291
2011-03-07,1281,1290,1249.150024,1260.849976,252355,1204.342896
2011-03-08,1267.800049,1274.900024,1245.5,1256.150024,406646,1199.853394
2011-03-09,1262,1283,1260.099976,1266,181247,1209.262085
2011-03-10,1264.75,1285,1255.349976,1271.400024,220927,1214.420166
2011-03-11,1256.5,1278.5,1240,1250.849976,252688,1194.791016
2011-03-14,1242.25,1266,1218.050049,1257,555011,1200.665405
2011-03-15,1220,1229.900024,1200,1214.150024,447418,1159.735962
2011-03-16,1219.800049,1228.900024,1214.099976,1219.25,233465,1164.607056
2011-03-17,1205.199951,1213.900024,1155.050049,1165.099976,1136194,1112.884033
2011-03-18,1183.699951,1201,1147.099976,1156.199951,1087299,1104.38269
2011-03-21,1161.199951,1166,1122,1128.199951,524674,1077.637817
2011-03-22,1136.050049,1179,1133.050049,1171.949951,879108,1119.427002
2011-03-23,1170,1181,1157.099976,1175.949951,458496,1123.247803
2011-03-24,1170,1184,1157.800049,1167.150024,569659,1114.842163
2011-03-25,1173,1185,1161.5,1182.300049,504995,1129.313232
2011-03-28,1189.800049,1210.349976,1180,1201.699951,604130,1147.843628
2011-03-29,1210,1249.900024,1206,1237.949951,593159,1182.469116
2011-03-30,1246,1295.800049,1238.849976,1269,934495,1212.127563
2011-03-31,1269,1286,1251,1262.150024,851042,1205.584595
2011-04-01,1251.650024,1292.400024,1251.650024,1271.099976,373301,1214.133423
2011-04-04,1286,1304.900024,1258.599976,1300.349976,406624,1242.07251
2011-04-05,1300.349976,1322,1282.800049,1310.849976,327406,1252.101929
2011-04-06,1327,1328.099976,1288.050049,1297.5,477877,1239.350464
2011-04-07,1279.550049,1285,1268,1278.25,378375,1220.962891
2011-04-08,1275,1284.5,1250,1253.849976,274026,1197.656494
2011-04-11,1250,1254.099976,1231,1237.599976,161328,1182.134888
2011-04-13,1214,1282.150024,1214,1278.150024,486624,1220.867554
2011-04-15,1270.5,1284,1255,1257.199951,199832,1200.856445
2011-04-18,1256,1282,1250.5,1262.349976,472622,1205.775513
2011-04-19,1250,1267.25,1240,1254.699951,342396,1198.468262
2011-04-20,1258,1270.099976,1250.099976,1265,370509,1208.306885
2011-04-21,1274.900024,1314,1267,1307,687122,1248.424438
2011-04-25,1310,1335,1286.300049,1326.449951,1325337,1267.002808
2011-04-26,1324.900024,1324.900024,1297.25,1302.599976,543624,1244.22168
2011-04-27,1308.900024,1329.900024,1305.199951,1316.800049,307291,1257.7854
2011-04-28,1321.199951,1325.300049,1297,1301.25,255730,1242.932251
2011-04-29,1295.25,1328.650024,1288.650024,1317.650024,336437,1258.59729
2011-05-02,1320,1334,1286.099976,1291.599976,541711,1233.714722
2011-05-03,1290,1290,1241.25,1273.800049,660811,1216.712402
2011-05-04,1268.5,1269,1241,1244.599976,421192,1188.821289
2011-05-05,1244,1274.300049,1235.300049,1253.849976,370008,1197.656494
2011-05-06,1254,1287,1242.400024,1273.5,481365,1216.426025
2011-05-09,1276.5,1279.900024,1240,1245.5,154135,1189.680786
2011-05-10,1245,1254.5,1234,1241.800049,186668,1186.146729
2011-05-11,1236.400024,1245.800049,1214.150024,1222.849976,347243,1168.045898
2011-05-12,1220,1238,1215,1219.199951,189669,1164.559448
2011-05-13,1219.199951,1237,1215,1222.449951,146615,1167.663696
2011-05-16,1215,1238.349976,1203.300049,1230.5,221705,1175.353149
2011-05-17,1230.5,1230.5,1205,1210,124996,1155.771851
2011-05-18,1209,1232.900024,1190,1216.599976,343937,1162.075928
2011-05-19,1210,1223.199951,1206,1211.75,106571,1157.443604
2011-05-20,1212.300049,1240.800049,1210,1223.199951,82338,1168.380127
2011-05-23,1207,1220,1200,1203.75,83639,1149.80188
2011-05-24,1206,1225.949951,1195.650024,1204.5,139391,1150.518311
2011-05-25,1201,1208.849976,1192.25,1200.75,134930,1146.936279
2011-05-26,1195.349976,1234.599976,1195.349976,1215.300049,261038,1160.834351
2011-05-27,1210,1227,1201,1221.699951,215160,1166.947388
2011-05-30,1224.949951,1226,1207,1210.449951,122594,1156.201538
2011-05-31,1220,1237,1213,1230.150024,419395,1175.018921
2011-06-01,1220,1255,1220,1250.099976,444037,1194.074707
2011-06-02,1231,1245.849976,1220,1225.400024,230627,1170.481812
2011-06-03,1230,1244.900024,1218.550049,1233.900024,219802,1178.600586
2011-06-06,1228,1238.900024,1210,1232,186588,1176.785767
2011-06-07,1210.949951,1245,1210.949951,1240,278512,1184.427124
2011-06-08,1225,1236.050049,1218,1223.900024,187917,1169.04895
2011-06-09,1215,1222.699951,1210,1215.050049,168516,1160.595581
2011-06-10,1205.150024,1241,1191.050049,1226.650024,577994,1171.675537
2011-06-13,1220,1236.400024,1208.150024,1224.949951,408847,1170.051758
2011-06-14,1215,1228.900024,1208.199951,1222.449951,290861,1167.663696
2011-06-15,1214.199951,1223.900024,1205.099976,1210,175755,1155.771851
2011-06-16,1196,1200,1183.900024,1193.150024,354302,1139.677124
2011-06-17,1224,1232,1161.300049,1165,1075331,1112.788452
2011-06-20,1177,1177,1130.050049,1160.75,523585,1108.729126
2011-06-21,1164.949951,1170,1136,1144.800049,261594,1093.493896
2011-06-22,1145.150024,1149.900024,1117.099976,1122.75,359730,1072.432129
2011-06-23,1117,1118,1092,1099.300049,556227,1050.033081
2011-06-24,1104,1125,1085.800049,1119.599976,836966,1069.42334
2011-06-27,1109.900024,1159.199951,1106,1152.75,434614,1101.087646
2011-06-28,1174.699951,1174.699951,1142.25,1157.849976,267340,1105.958984
2011-06-29,1157,1183,1155.25,1176.949951,235700,1124.203003
2011-06-30,1185,1186.75,1154.050049,1159.900024,416028,1107.916992
2011-07-01,1154,1155,1130,1143.150024,447038,1091.917847
2011-07-04,1144,1163.949951,1131.349976,1157.800049,278505,1105.911377
2011-07-05,1155.099976,1170.849976,1153.5,1166.349976,183263,1114.078003
2011-07-06,1155.199951,1174.849976,1155.199951,1168.900024,179419,1116.513672
2011-07-07,1163,1189,1158.800049,1182.699951,229229,1129.69519
2011-07-08,1184.800049,1202,1177.050049,1184.25,341435,1131.175781
2011-07-11,1175.199951,1178,1155,1164.150024,162944,1111.976807
2011-07-12,1151.5,1152,1140.25,1147.449951,174207,1096.025024
2011-07-13,1154,1167.900024,1154,1164.800049,151856,1112.597534
2011-07-14,1151.300049,1188.400024,1151.300049,1174.199951,368747,1121.576172
2011-07-15,1170.050049,1184.699951,1161.599976,1177.550049,171029,1124.776123
2011-07-18,1170,1188.949951,1165,1174.75,151327,1122.101685
2011-07-19,1169.5,1174.900024,1158.449951,1163,245365,1110.878174
2011-07-20,1168.699951,1176.900024,1159.099976,1162.699951,255318,1110.591553
2011-07-21,1155.050049,1170,1147.599976,1156.150024,172146,1104.335083
2011-07-22,1159,1168,1155,1161.599976,376871,1109.541016
2011-07-25,1156.699951,1185,1153.599976,1181.25,203872,1128.310303
2011-07-26,1176,1201.699951,1154.75,1176.949951,1430916,1124.203003
2011-07-27,1182.900024,1216.400024,1172.199951,1209.25,503547,1155.05542
2011-07-28,1197,1225,1178.550049,1185.900024,653432,1132.751831
2011-07-29,1189,1219.800049,1189,1206.650024,333021,1152.572021
2011-08-01,1210.099976,1228.900024,1191.449951,1209.599976,381542,1155.389771
2011-08-02,1193.050049,1215.800049,1193.050049,1212.199951,271852,1157.873047
2011-08-03,1195.5,1221.650024,1195.5,1212.300049,428422,1157.96875
2011-08-04,1198.050049,1216,1193.349976,1200.300049,476072,1146.506714
2011-08-05,1170,1200,1168.800049,1192,363463,1138.578369
2011-08-08,1178.449951,1207.550049,1163.099976,1191.75,356035,1138.339722
2011-08-09,1170.050049,1216.900024,1170,1211.949951,386251,1157.634277
2011-08-10,1225,1283.400024,1215.599976,1277.599976,819358,1220.342285
2011-08-11,1270.550049,1282,1239.25,1247.650024,399042,1191.734497
2011-08-12,1249.400024,1269,1238,1246.349976,442137,1190.492676
2011-08-16,1246.199951,1255.599976,1220.099976,1225.099976,340364,1170.194946
2011-08-17,1220,1230.800049,1179,1186,385046,1132.847412
2011-08-18,1197,1203,1152.650024,1159.400024,286994,1107.439575
2011-08-19,1137,1166.449951,1134.099976,1159.050049,271953,1107.105225
2011-08-22,1165.5,1174.599976,1149.099976,1169.400024,209465,1116.991333
2011-08-23,1171.099976,1174.5,1152.400024,1158.199951,201777,1106.293213
2011-08-24,1145,1156.800049,1097.349976,1114.5,650647,1071.490234
2011-08-25,1124,1130.199951,1103.400024,1110.800049,517715,1067.933228
2011-08-26,1117.050049,1129,1047.75,1083.400024,341740,1041.590576
2011-08-29,1080,1107,1056,1079.400024,688962,1037.744873
2011-08-30,1070.099976,1098.949951,1063.599976,1091.550049,836549,1049.426025
2011-09-02,1072.050049,1089,1067.050049,1078.949951,425137,1037.312134
2011-09-05,1073.5,1098.150024,1064.25,1085.5,359484,1043.609375
2011-09-06,1088.900024,1118.699951,1088.900024,1102.949951,643403,1060.385986
2011-09-07,1103.449951,1139.900024,1093.300049,1126.400024,720712,1082.93103
2011-09-08,1137.900024,1142,1122.400024,1131.900024,469276,1088.21875
2011-09-09,1136,1149,1098.900024,1103.400024,355468,1060.818726
2011-09-12,1098,1098,1056,1068.25,261197,1027.025146
2011-09-13,1070.550049,1096,1061.650024,1074.900024,422726,1033.418579
2011-09-14,1078,1104,1041.349976,1094.599976,353955,1052.358398
2011-09-15,1085.199951,1095.849976,1060,1082.25,781399,1040.484985
2011-09-16,1071.099976,1117.650024,1065,1109.449951,1247652,1066.635132
2011-09-19,1105,1148.599976,1096.050049,1140.75,1402251,1096.727295
2011-09-20,1139.849976,1161.900024,1116.5,1154.949951,1153749,1110.379395
2011-09-21,1143.050049,1148.449951,1116.449951,1122.699951,448621,1079.373657
2011-09-22,1110,1114.800049,1080,1087.099976,569850,1045.147705
2011-09-23,1070,1106.150024,1048.599976,1090.900024,659223,1048.80127
2011-09-26,1104,1108.800049,1065,1076.800049,413800,1035.245239
2011-09-27,1082.900024,1110.900024,1082.900024,1106.150024,290896,1063.462402
2011-09-28,1110,1110.650024,1067,1078.25,282421,1036.63916
2011-09-29,1067.349976,1116.900024,1057,1105.099976,662381,1062.453125
2011-09-30,1100,1107.900024,1076.099976,1083,216286,1041.205933
2011-10-03,1083.900024,1100,1073.300049,1077.75,421513,1036.158447
2011-10-04,1082,1116,1081.949951,1107.849976,1755670,1065.097046
2011-10-05,1117,1129,1077,1085.550049,710373,1043.657715
2011-10-07,1115,1125,1096.800049,1113.199951,449114,1070.240479
2011-10-10,1080.099976,1091.849976,1065,1070.949951,709266,1029.62085
2011-10-11,1065,1087.300049,1063.199951,1073.199951,704061,1031.783813
2011-10-12,1067.849976,1090,1065.650024,1085.849976,337688,1043.945801
2011-10-13,1075.050049,1083.75,1050,1058.25,816403,1017.411072
2011-10-14,1050,1051,1021.599976,1027.25,879193,987.607422
2011-10-17,1030.550049,1065.900024,1010,1051.599976,1683826,1011.017578
2011-10-18,1047,1064.900024,1039.300049,1052.300049,597663,1011.690735
2011-10-19,1065,1074,1052.300049,1065.800049,585164,1024.6698
2011-10-20,1063.800049,1079.900024,1050,1077.449951,522623,1035.870117
2011-10-21,1110,1117.5,1088,1094.550049,1422468,1052.310181
2011-10-24,1112,1124.550049,1106.300049,1112.400024,550386,1069.471436
2011-10-25,1122,1160,1117.199951,1151.25,946337,1106.822021
2011-10-28,1167,1185,1111.150024,1126,1538204,1082.546387
2011-10-31,1072,1133.099976,1060,1125.300049,2206582,1081.873657
2011-11-01,1122,1140,1112.650024,1133.5,860761,1089.756958
2011-11-02,1116,1136,1116,1124,359122,1080.623779
2011-11-03,1120,1134,1120,1129.5,360567,1085.911377
2011-11-04,1135,1152.800049,1117.400024,1122.25,738188,1078.941284
2011-11-08,1130,1133.949951,1118,1124.150024,228195,1080.767944
2011-11-09,1129,1129,1071.550049,1076.5,667891,1034.956787
2011-11-11,1084,1091.800049,1037,1059.75,739345,1018.853149
2011-11-14,1068.349976,1072.800049,1021.099976,1027,464462,987.367004
2011-11-15,1031.25,1041.900024,991,1003.5,598891,964.773865
2011-11-16,1009,1009,981.5,991.400024,606285,953.140869
2011-11-17,988,998.950012,941,947.150024,1312556,910.598511
2011-11-18,945,949,907.049988,940.599976,1641351,904.301331
2011-11-21,939,967.299988,931,943.049988,1261673,906.656738
2011-11-22,953,965,943.650024,959.549988,844169,922.519897
2011-11-23,954.650024,971.5,944.099976,953.599976,574204,916.799561
2011-11-24,953.700012,999,951.700012,988.950012,656104,950.785461
2011-11-25,992,992.099976,945.950012,949.950012,916133,913.290466
2011-11-28,966.950012,987.099976,958,965.400024,927553,928.144226
2011-11-29,965.900024,980.799988,952.5,958.900024,423512,921.895081
2011-11-30,956.950012,976.150024,952.099976,972.150024,473470,934.633789
2011-12-01,992,1008,958,962.25,1036648,925.115784
2011-12-02,963.5,997,963,992.349976,846065,954.054138
2011-12-05,982.049988,1005,980.049988,999.549988,520465,960.976318
2011-12-07,999.549988,1014.900024,991,998.700012,533511,960.159119
2011-12-08,1003,1004.849976,965.849976,975.900024,537059,938.239014
2011-12-09,963.5,994.5,956.349976,985.799988,634649,947.756958
2011-12-12,985.799988,990.049988,951,958.200012,546170,921.222046
2011-12-13,952.099976,969.400024,950,956.5,519127,919.587708
2011-12-14,950,963.549988,937,947.650024,616851,911.079163
2011-12-15,940,940,911.450012,931.700012,539248,895.744812
2011-12-16,931.700012,949.900024,908.700012,931.549988,848872,895.600525
2011-12-19,925,931.200012,900,916.650024,620878,881.275574
2011-12-20,924,926.900024,908.700012,916.150024,366360,880.7948
2011-12-21,926.099976,969,926.099976,961.900024,702708,924.779358
2011-12-22,941,978.950012,941,965.849976,648188,928.576904
2011-12-23,975,988.5,968.25,975.5,372589,937.854492
2011-12-26,984,991,965.049988,969.5,351164,932.08606
2011-12-27,971,979.400024,951.299988,963.150024,230303,925.981018
2011-12-28,964.900024,972.200012,950.25,959.299988,232279,922.279541
2011-12-29,954,959.5,915.5,921.75,544045,886.178711
2011-12-30,935,939.900024,911,918.299988,390624,882.861816
2012-01-02,923,944.349976,917,938.900024,531425,902.666931
2012-01-03,947,964.700012,941.349976,952.799988,363198,916.030396
2012-01-04,953,969,943.150024,948.25,296634,911.656067
2012-01-05,948,948,925.599976,933.450012,458779,897.427185
2012-01-06,928.700012,955.799988,927,949.75,349108,913.098206
2012-01-09,949.900024,975,948,971.049988,430392,933.576172
2012-01-10,981,993,977.25,986.349976,356547,948.285706
2012-01-11,988.549988,995,972.200012,987.900024,433994,949.77594
2012-01-12,984.799988,1009,982.049988,994.5,522575,956.121277
2012-01-13,997,1009.200012,974,977.049988,516919,939.344604
2012-01-16,970,1019.849976,970,1008.049988,781570,969.148193
2012-01-17,1020,1120,1019.099976,1108.349976,3155235,1065.577637
2012-01-18,1112,1144.849976,1092.5,1101.800049,2781735,1059.280396
2012-01-19,1116.5,1135,1107,1129.949951,857884,1086.343994
2012-01-20,1131,1135,1085,1103.5,729324,1060.914673
2012-01-23,1084,1172.449951,1070.050049,1160.650024,2590616,1115.859497
2012-01-24,1167.400024,1172.150024,1128,1157.949951,2008468,1113.263428
2012-01-25,1157,1198,1142,1180.75,1776429,1135.183594
2012-01-27,1167.800049,1219,1159.699951,1210.650024,951880,1163.92981
2012-01-30,1204,1226,1185,1193.300049,656597,1147.24939
2012-01-31,1198,1209.900024,1167.650024,1186.699951,1045424,1140.904053
2012-02-01,1190,1227,1183,1214.800049,1040215,1167.919678
2012-02-02,1225,1233.449951,1204.199951,1217.650024,619866,1170.659668
2012-02-03,1220,1254,1205,1240.849976,647744,1192.964233
2012-02-06,1250,1265,1235.5,1252.75,560045,1204.405151
2012-02-07,1251,1262,1240,1246.949951,443305,1198.828857
2012-02-08,1248,1280,1245.449951,1266.5,517183,1217.62439
2012-02-09,1259.75,1278.900024,1255.150024,1270,541872,1220.989258
2012-02-10,1262.050049,1273.949951,1233.25,1244.599976,631791,1196.569702
2012-02-13,1242.199951,1258.400024,1215.25,1225.050049,639454,1177.77417
2012-02-14,1220.199951,1274.5,1220.199951,1267.699951,899801,1218.778076
2012-02-15,1276,1324.900024,1275.300049,1302.800049,1011521,1252.523682
2012-02-16,1300,1375,1279.199951,1359.599976,1510728,1307.131592
2012-02-17,1359,1366.099976,1318.050049,1321.550049,650578,1270.549927
2012-02-21,1317.050049,1337.050049,1295.199951,1309.75,665602,1259.205444
2012-02-22,1307,1329.300049,1281.050049,1306.349976,510787,1255.936646
2012-02-23,1291,1307.349976,1271.650024,1279.400024,845227,1230.026611
2012-02-24,1290,1296.550049,1277.800049,1285.25,375094,1235.651001
2012-02-27,1285.099976,1290,1235.25,1257,345310,1208.491089
2012-02-28,1263.5,1279,1243.050049,1269.599976,741718,1220.604858
2012-02-29,1275.199951,1291.800049,1239,1254.800049,736509,1206.376099
2012-03-01,1267.900024,1322,1247.75,1315.050049,1543242,1264.300903
2012-03-02,1334,1336.699951,1306.650024,1330.550049,924123,1279.202759
2012-03-05,1320.699951,1333.900024,1309.099976,1315.199951,547959,1264.445068
2012-03-06,1302,1350,1300.349976,1331.599976,662053,1280.212036
2012-03-07,1321.099976,1329.900024,1281,1308.550049,438170,1258.051636
2012-03-09,1320,1359,1320,1341.349976,625544,1289.585815
2012-03-12,1351,1356,1328.699951,1337.25,434638,1285.644287
2012-03-13,1345,1384,1345,1368.25,863892,1315.447876
2012-03-14,1380,1399.699951,1366.550049,1371.900024,688965,1318.957031
2012-03-15,1365,1379.650024,1355.099976,1366.400024,575251,1313.669312
2012-03-16,1352.25,1428.949951,1339,1374.349976,1604822,1321.312378
2012-03-19,1377.5,1378.800049,1353.150024,1362.099976,323100,1309.535278
2012-03-20,1362.099976,1363,1328.5,1358.199951,471359,1305.785645
2012-03-21,1365,1372.900024,1333,1363.199951,841209,1310.592651
2012-03-22,1355.550049,1357.699951,1321.099976,1330.300049,437399,1278.962402
2012-03-23,1320.050049,1320.5,1286.199951,1306.550049,806817,1256.128906
2012-03-26,1315,1322.300049,1290.400024,1297.449951,696029,1247.379883
2012-03-27,1310,1310.25,1258.300049,1273.699951,1138231,1224.546509
2012-03-28,1274.849976,1294.949951,1254,1288.300049,584546,1238.583252
2012-03-29,1279.800049,1319.949951,1264.199951,1305.849976,918118,1255.455811
2012-03-30,1309,1356.5,1293.050049,1350.5,650438,1298.382935
2012-04-02,1361,1364.199951,1332,1338.550049,486296,1286.893921
2012-04-03,1345,1349.599976,1303.900024,1309.550049,475271,1259.013184
