"Date","BANKINDIA.NS.Open","BANKINDIA.NS.High","BANKINDIA.NS.Low","BANKINDIA.NS.Close","BANKINDIA.NS.Volume","BANKINDIA.NS.Adjusted"
2009-05-22,325,328.600006,308.100006,321.899994,2494258,275.432098
2009-05-25,320,329.899994,314.149994,325.850006,2037207,278.811951
2009-05-26,325,344.799988,320.399994,322.600006,2595697,276.031097
2009-05-27,330,338.5,325,332.450012,1220031,284.459198
2009-05-28,333,335.850006,323,324.299988,1321911,277.485657
2009-05-29,332,341,326,337.5,2085202,288.780151
2009-06-01,340,350,340,347.450012,2140945,297.293854
2009-06-02,344.899994,350,320.149994,331.200012,3108167,283.389618
2009-06-03,335,341.799988,325.200012,339.149994,3260909,290.191986
2009-06-04,336,351.899994,331.200012,344.700012,1861320,294.940857
2009-06-05,343.899994,354.899994,342.149994,344.5,1524432,294.769714
2009-06-08,344.850006,347.950012,305,314.5,1431080,269.100311
2009-06-09,314,326.399994,311.549988,323.75,878963,277.015015
2009-06-10,325,339.299988,325,335.700012,1145832,287.240051
2009-06-11,335,338.899994,322.25,324.75,1366301,277.870728
2009-06-12,326,332,310,316.25,1251970,270.597717
2009-06-15,315.950012,319.450012,308.5,312.850006,1034884,267.688507
2009-06-16,312.100006,328,308.649994,325.75,935375,278.726379
2009-06-17,328.049988,334,310,312.75,1036153,267.602936
2009-06-18,314.799988,322.5,309.200012,314.899994,1405898,269.442627
2009-06-19,318.100006,341.200012,316,338.100006,3383525,289.293579
2009-06-22,341,354.399994,340,348.850006,2551938,298.49173
2009-06-23,341,346,335.25,342.799988,1749943,293.315094
2009-06-24,345,356.399994,342.049988,346.850006,1694718,296.780518
2009-06-25,342,353.899994,326.350006,343.850006,1872703,294.213531
2009-06-26,345,348.799988,338.100006,345.450012,1124407,295.58255
2009-06-29,345,362,340.100006,358.649994,1772759,306.877045
2009-06-30,363,366.399994,349.25,352.649994,2198752,301.743195
2009-07-01,356,360,346.549988,345.549988,894761,295.668121
2009-07-02,350,351.100006,316.700012,347.149994,1620786,301.398315
2009-07-03,345.100006,354,342.049988,351.350006,795204,305.0448
2009-07-06,355,361.5,315.299988,327.200012,1729315,284.077515
2009-07-07,328,336.799988,316.549988,320.549988,1158884,278.303986
2009-07-08,316,316,299.149994,306.700012,1971002,266.279297
2009-07-09,309,321.350006,303.700012,316.100006,1267689,274.44046
2009-07-10,307,322.049988,300.25,305.25,706186,265.020355
2009-07-13,304,315,296.100006,312,1137874,270.880768
2009-07-14,316,331.5,315.850006,328.75,1458519,285.423248
2009-07-15,330,335.899994,324.100006,330.5,1230064,286.942627
2009-07-16,335,337.100006,323,329.649994,1566659,286.204681
2009-07-17,333,341.700012,329.549988,339.700012,1265770,294.930176
2009-07-20,341,363.75,340.100006,361.850006,1522667,314.16095
2009-07-21,362,364.399994,350.200012,354.100006,1222678,307.432373
2009-07-22,360,363,342.450012,351.549988,1473723,305.218414
2009-07-23,358,362,353.25,357.450012,1103981,310.340851
2009-07-24,355,362.799988,344.600006,348.350006,984735,302.440186
2009-07-27,349.5,359,330.149994,332.950012,2509043,289.069733
2009-07-28,335.049988,338,317.100006,319.450012,3233787,277.348938
2009-07-29,322,324.700012,311.100006,320.450012,2704288,278.217133
2009-07-30,320,328.200012,320,325.299988,2204602,282.427917
2009-07-31,328.5,335,325.299988,328.549988,2459686,285.249603
2009-08-03,330,337.799988,327.25,336.950012,1264707,292.542603
2009-08-04,337.049988,339.899994,330.75,333.899994,797080,289.894531
2009-08-05,335,342,331.549988,339.200012,1085351,294.496063
2009-08-06,340.100006,340.100006,326.25,329.25,626092,285.857391
2009-08-07,325,327.850006,322.149994,326.350006,853892,283.339569
2009-08-10,330,331.450012,316.25,321.049988,748203,278.738068
2009-08-11,323.899994,328,312,317.799988,1099671,275.916382
2009-08-12,316,317,301.299988,311.700012,1005193,270.620331
2009-08-13,315,325.049988,315,323,1681107,280.43103
2009-08-14,324.799988,324.799988,317,319.399994,1103696,277.305511
2009-08-17,317.5,319.5,310.100006,315.950012,1204615,274.310211
2009-08-18,315.149994,320.399994,310.049988,317.649994,1069676,275.786194
2009-08-19,318,321.399994,304.600006,309.649994,1389986,268.840515
2009-08-20,312,315.600006,305.649994,307.899994,1234872,267.321136
2009-08-21,309.5,310.899994,303,305.950012,1806192,265.628143
2009-08-24,308.75,315.899994,308.75,314.799988,1390986,273.311768
2009-08-25,315,315,308,310.850006,1133690,269.882324
2009-08-26,312.5,318.600006,312,317.049988,1285056,275.265228
2009-08-27,317,322.700012,313,318.450012,1894241,276.480743
2009-08-28,318.5,327.700012,317.549988,326,980034,283.035675
2009-08-31,321,341,320,338.399994,1695222,293.801483
2009-09-01,340.100006,342.200012,332.399994,337.600006,1396976,293.106903
2009-09-02,315,337.299988,315,332.799988,602296,288.939514
2009-09-03,334,337,325.100006,326.700012,860039,283.643463
2009-09-04,330,334.899994,326.299988,333.850006,1320427,289.851135
2009-09-07,335,338,333,335.049988,882352,290.892944
2009-09-08,329,342,329,335.549988,733424,291.327087
2009-09-09,335,345.600006,335,343.299988,1537822,298.055695
2009-09-10,346.399994,350.399994,342.549988,346.100006,1336269,300.486664
2009-09-11,352,352,339.25,345.450012,1225719,299.922363
2009-09-14,345.200012,362.950012,344.299988,362.149994,3129116,314.421417
2009-09-15,364,401,363.5,393.600006,15834807,341.726563
2009-09-16,394,394,381.850006,383.600006,3922235,333.044464
2009-09-17,386.649994,410.700012,385,406.549988,8030730,352.969849
2009-09-18,402,407.700012,388.549988,395.450012,2594004,343.332733
2009-09-22,396,402.899994,395.25,398.600006,1233298,346.067566
2009-09-23,400,402.950012,394,395.899994,1140357,343.723419
2009-09-24,397.799988,402.399994,387.200012,398.649994,1974061,346.111023
2009-09-25,399.5,405.75,396,402.200012,1375430,349.193146
2009-09-29,403,412,401.100006,407.399994,1516820,353.707825
2009-09-30,415,417,403.549988,415.049988,1206844,360.349579
2009-10-01,416,416,399.25,402.100006,1435041,349.106323
2009-10-05,402,408.799988,392.5,395.450012,1655889,343.332733
2009-10-06,420,420,380.100006,394.200012,1245556,342.247437
2009-10-07,395,403.799988,394.549988,399.75,1172634,347.06601
2009-10-08,400,402,393,398.350006,661559,345.850555
2009-10-09,400.950012,402.049988,388.5,393.799988,772333,341.900146
2009-10-12,400,411.899994,394.75,410.350006,1121636,356.268982
2009-10-13,411,411,411,411,0,356.833313
2009-10-14,411,446,410,438.799988,2591457,380.969513
2009-10-15,443,470.799988,432.799988,465.100006,3347608,403.803436
2009-10-16,461.450012,466.299988,452.100006,457.700012,1402743,397.378662
2009-10-20,457,474,453.549988,455.950012,1476163,395.859314
2009-10-21,453,454.700012,436.549988,440.75,914009,382.662537
2009-10-22,435.200012,452.700012,429.25,447.799988,1687135,388.783356
2009-10-23,470,470,435.200012,438.75,1349907,380.926117
2009-10-26,441.5,443.549988,428,431.5,419955,374.631592
2009-10-27,429.5,437.299988,412.25,414.899994,1124848,360.21936
2009-10-28,412,418,391.850006,407.950012,1310079,354.185272
2009-10-29,400,404,354.5,357.549988,3834604,310.427643
2009-10-30,350,364.799988,331,333.450012,4833553,289.503845
2009-11-03,332.399994,344.799988,316.649994,340.649994,2548471,295.754913
2009-11-04,350.700012,352,340.049988,349.649994,1063377,303.568787
2009-11-05,351,356,345.25,353.850006,646373,307.215271
2009-11-06,359.399994,372.75,358.600006,365.850006,1606667,317.633789
2009-11-09,370,391,368,386.100006,1670736,335.214966
2009-11-10,390,391,372,380.5,1168678,330.353027
2009-11-11,380.5,383.5,372,377.950012,1063093,328.139099
2009-11-12,380.5,381.899994,358.049988,363.5,1085935,315.593506
2009-11-13,363,369.899994,357.25,367.049988,723584,318.675629
2009-11-16,370,383.100006,370,379.549988,865123,329.528229
2009-11-17,375.75,385.700012,373.25,383.899994,666432,333.304932
2009-11-18,383.5,388.899994,379,385,695258,334.259949
2009-11-19,385,393.75,374,378.350006,1089165,328.486389
2009-11-20,362.899994,391.700012,362.899994,389,717019,337.732819
2009-11-23,393.899994,398.450012,388.149994,392.299988,549747,340.597839
2009-11-24,390,394.700012,385.549988,390.25,745170,338.818024
2009-11-25,394,395,387.200012,391.850006,431804,340.207184
2009-11-26,392.100006,395,383.049988,392.200012,803656,340.511078
2009-11-27,386.899994,386.899994,363.350006,376.200012,957808,326.619751
2009-11-30,382.5,394.350006,376,384.899994,746384,334.173126
2009-12-01,386,393.399994,384.350006,389.850006,492854,338.470764
2009-12-02,390,402.799988,390,392.600006,882868,340.858337
2009-12-03,399.799988,402.350006,387.299988,390.549988,736531,339.078522
2009-12-04,391.049988,396,385.149994,393.549988,476646,341.683105
2009-12-07,390.75,398,380.100006,382.25,723345,331.872406
2009-12-08,380.25,394,380.25,392.75,603844,340.988586
2009-12-09,388.5,392.700012,381.100006,382.649994,538645,332.219666
2009-12-10,383.5,389.799988,383.100006,387.149994,288155,336.126617
2009-12-11,392,396.899994,386.100006,387.5,599856,336.430481
2009-12-14,387,387,377,382,468311,331.655334
2009-12-15,378,379.700012,373,374.850006,702281,325.447632
2009-12-16,365.049988,375.700012,358,363.149994,1522240,315.289612
2009-12-17,362.5,373,361.700012,368.350006,480447,319.804291
2009-12-18,361.049988,369.799988,359.299988,360.149994,532873,312.684967
2009-12-21,352,365.450012,352,354.100006,503136,307.432373
2009-12-22,358.600006,366,356.100006,363.700012,300597,315.767181
2009-12-23,365,369.75,365,368.399994,311265,319.847687
2009-12-24,370.799988,384.700012,370.5,378.149994,693207,328.312744
2009-12-29,378.350006,386.700012,378.350006,384.600006,423516,333.912689
2009-12-30,384.600006,388.700012,384,385.950012,448126,335.084778
2009-12-31,385,389.350006,383,384.850006,556342,334.12973
2010-01-04,385.25,394.700012,385.100006,392.950012,589037,341.162231
2010-01-05,395,399.399994,392.399994,396.700012,523260,344.417999
2010-01-06,399.799988,401.700012,392.299988,400.049988,533464,347.326477
2010-01-07,401,401,394,395.450012,198371,343.332733
2010-01-08,396.25,397.899994,392.25,393.25,296652,341.422668
2010-01-11,395.299988,399,393.350006,394.600006,176044,342.594727
2010-01-12,394.100006,397.25,384.100006,386.200012,282009,335.301819
2010-01-13,384,391.700012,380.299988,390.25,451496,338.818024
2010-01-14,394,394.5,383,385.600006,192687,334.780884
2010-01-15,385.600006,390.600006,383.149994,386.350006,270812,335.432037
2010-01-18,384,392.649994,382.399994,391.049988,279167,339.512604
2010-01-19,393,396.799988,385.5,388.25,257743,337.081604
2010-01-20,388.299988,396.450012,385.649994,389.350006,332245,338.036682
2010-01-21,388,391,380.600006,383.200012,435061,332.697174
2010-01-22,380,394.5,374.299988,391.850006,739016,340.207184
2010-01-25,391.850006,392.899994,377.299988,381.200012,444895,330.960754
2010-01-27,385.5,385.700012,370.100006,375.649994,525335,326.142181
2010-01-28,370.899994,377.600006,356.299988,370.149994,2348147,321.367065
2010-01-29,371,371,346.200012,364.75,1812637,316.678802
2010-02-01,364.850006,366.899994,358.149994,362.5,757864,314.725281
2010-02-02,365,368.649994,356.25,358.850006,560990,311.556335
2010-02-03,359,363.649994,351.799988,359.149994,745422,311.816803
2010-02-04,363,363,349,351.350006,548945,305.0448
2010-02-05,345,347,334,337.5,641120,293.020081
2010-02-08,340,349.899994,336.049988,346.399994,471561,300.747101
2010-02-09,345,349,341.200012,343.600006,517001,298.316132
2010-02-10,347,347.700012,336.299988,338.049988,450843,293.497559
2010-02-11,337.5,342.700012,336.5,339.950012,395525,295.147186
2010-02-15,341.200012,343.5,325.350006,326.299988,819760,283.296143
2010-02-16,328.049988,330.799988,323.100006,328.700012,791063,285.379852
2010-02-17,333,337.899994,330.100006,335.799988,740110,291.544128
2010-02-18,336.649994,342,332.850006,335.100006,1014158,290.936401
2010-02-19,332,335.600006,326.25,331,454852,287.37677
2010-02-22,334.700012,336.950012,322.600006,325.5,861972,282.601593
2010-02-23,324,327,321.25,323.299988,469713,280.691528
2010-02-24,316.200012,328.399994,315,323.149994,307594,280.561279
2010-02-25,323.700012,329.399994,321.100006,327.299988,1274789,284.164398
2010-02-26,328.049988,337.850006,325.200012,333.350006,1088050,289.417023
2010-03-02,336.899994,345.399994,336,344.200012,546610,298.837067
2010-03-03,345,349.899994,345,346.100006,304523,300.486664
2010-03-04,353.399994,353.399994,338.75,340.799988,710576,295.885193
2010-03-05,345.100006,347,342,344.299988,398555,298.923889
2010-03-08,346.899994,348.899994,343.049988,346.899994,619469,301.181244
2010-03-09,346.5,351.899994,340.649994,341.049988,891941,296.102203
2010-03-10,341.25,343.700012,335.299988,337.299988,758938,292.846436
2010-03-11,338,339.700012,334.5,338.700012,422867,294.06192
2010-03-12,339,342.899994,335,340.049988,398938,295.234009
2010-03-15,335,340.049988,331.25,332.299988,643141,288.505371
2010-03-16,331,331.850006,326,328.950012,643853,285.596924
2010-03-17,330.299988,331.899994,325.700012,327,484344,283.9039
2010-03-18,329.799988,329.799988,324.700012,326.649994,704023,283.600037
2010-03-19,327,330.299988,325.5,326.350006,634234,283.339569
2010-03-22,310,326.299988,310,317.100006,892918,275.308655
2010-03-23,318.700012,319.899994,309.049988,310.049988,890968,269.187805
2010-03-25,312.200012,315,310.049988,313.899994,583598,272.530396
2010-03-26,313.100006,323.399994,313.100006,321.350006,632842,278.998566
2010-03-29,325,329,323.299988,326.100006,445604,283.122559
2010-03-30,330.899994,345.600006,327.600006,342.75,1505111,297.578186
2010-03-31,345.399994,346.899994,339,340.25,671219,295.407654
2010-04-01,341.799988,348,341.25,346.399994,426888,300.747101
2010-04-05,349.600006,357,348.299988,355.350006,588320,308.517609
2010-04-06,357,363.100006,355.049988,360.799988,675920,313.249329
2010-04-07,362,374,362,371.600006,935050,322.625977
2010-04-08,371.100006,374.700012,356.049988,358.700012,779055,311.426056
2010-04-09,360,363.899994,352.600006,360.350006,784900,312.858643
2010-04-12,400,400,355.700012,366.850006,507477,318.501984
2010-04-13,364.100006,365.899994,358.25,361.399994,378735,313.770233
2010-04-15,363.200012,368,356.350006,357.899994,317026,310.731506
2010-04-16,357.899994,360.899994,348.049988,359.850006,335778,312.424561
2010-04-19,351,361.700012,351,354.649994,361185,307.909821
2010-04-20,355.299988,367.700012,355.299988,364.399994,477693,316.374847
2010-04-21,368,371.799988,363.600006,364.600006,429516,316.548492
2010-04-22,365,379.899994,365,377.399994,1361803,327.66156
2010-04-23,378,389.899994,378,382.200012,1769089,331.828979
2010-04-26,382.200012,388.299988,380.299988,381.700012,509396,331.394897
2010-04-27,384.700012,388.700012,376.350006,384.899994,525854,334.173126
2010-04-28,378.5,386.399994,377.299988,384.950012,567855,334.216583
2010-04-29,385.299988,394.549988,382.25,384.350006,904678,333.695587
2010-04-30,387.5,391.049988,378.5,380.799988,485415,330.613434
2010-05-03,379,383.850006,376.299988,381.950012,275447,331.611969
2010-05-04,384,385.899994,367.200012,370.700012,516041,321.844574
2010-05-05,365,376.700012,362.049988,374.25,1039592,324.926697
2010-05-06,374.25,375.5,366.5,368.549988,500432,319.977936
2010-05-07,360.25,365,343.100006,347.75,1166433,301.919189
2010-05-10,353,353,329,334.450012,1841299,290.37204
2010-05-11,335,339.700012,331.049988,336.149994,754814,291.847992
2010-05-12,336.200012,337.899994,332.649994,335.700012,600197,291.457306
2010-05-13,336.5,344.950012,333.200012,335.399994,1210355,291.196869
2010-05-14,334,336.399994,327.799988,330.049988,751394,286.551941
2010-05-17,323.899994,330,318,329.299988,905750,285.900787
2010-05-18,329.600006,339.450012,322.049988,333.799988,905837,289.807709
2010-05-19,333.850006,333.850006,320.399994,323.450012,704313,280.821777
2010-05-20,323,330.700012,322.700012,328.950012,488001,285.596924
2010-05-21,324.700012,324.700012,310.600006,321.75,983091,279.345825
2010-05-24,327,330.700012,321.200012,322.899994,232404,280.344299
2010-05-25,322,324.600006,316,319.799988,458132,277.652802
2010-05-26,320.75,324.700012,312.600006,315.049988,642783,273.528809
2010-05-27,316,319.399994,311.149994,316.5,565164,274.78775
2010-05-28,321,328.450012,320.100006,325.100006,451188,282.254333
2010-05-31,325.100006,331.450012,322.100006,329.649994,499459,286.204681
2010-06-01,330.149994,334.299988,321,322,521012,279.562866
2010-06-02,324,331.149994,320.5,327.649994,353347,284.468231
2010-06-03,330.25,338.100006,329.25,332.700012,744580,288.852722
2010-06-04,334,338.899994,330.25,334.299988,459031,290.241821
2010-06-07,325.100006,329.700012,323.700012,328.049988,262178,284.815491
2010-06-08,328,335,323.700012,324.75,522012,281.95047
2010-06-09,325.049988,330.899994,325.049988,329.25,402369,285.857391
2010-06-10,330.049988,334,327.799988,331.799988,365191,288.07132
2010-06-11,334.799988,334.899994,328.299988,329.350006,290731,285.944183
2010-06-14,333.700012,334.5,330,332.25,302494,288.461975
2010-06-15,332.25,338,329.25,336.700012,412711,292.325531
2010-06-16,339.799988,340.350006,330,330.649994,533500,287.072845
2010-06-17,330,332.700012,325.149994,326.100006,374317,283.122559
2010-06-18,326,334.299988,325.100006,333.25,630791,289.3302
2010-06-21,335,342.700012,334.899994,340.799988,676391,295.885193
2010-06-22,340,344.950012,338,340.899994,750362,295.971985
2010-06-23,340,343.899994,338.25,339.200012,458943,294.496063
2010-06-24,340,350,340,348.5,1333966,302.570374
2010-06-25,348,351.700012,342.600006,344.350006,515529,298.967285
2010-06-28,344.5,348.450012,340.399994,346.450012,454783,300.790558
2010-06-29,345.5,349.950012,344,345.850006,556962,300.269623
2010-06-30,342,353.899994,336,349.5,613535,303.438568
2010-07-01,347.5,364.100006,346.100006,357,1342039,309.950134
2010-07-02,359,362,354.200012,357,633600,309.950134
2010-07-05,355.5,366.850006,354,364.600006,783955,316.548492
2010-07-06,366.200012,377.700012,362.850006,373.899994,1514526,324.622864
2010-07-07,375,375,367.100006,368.399994,939078,319.847687
2010-07-08,368,369.450012,362.299988,368.049988,772125,325.733093
2010-07-09,370,375,367.25,374.25,920018,331.220245
2010-07-12,373.700012,374.700012,365.5,369.850006,437829,327.326172
2010-07-13,372,383.899994,369.399994,376.899994,1210724,333.565582
2010-07-14,380,385,378,381.600006,1146900,337.725159
2010-07-15,379.950012,392.75,379.200012,390.600006,971206,345.690399
2010-07-16,390.5,397.899994,388.5,395,1300080,349.584473
2010-07-19,395.5,401.899994,390,393.049988,741753,347.858704
2010-07-20,395,403.200012,394,398.600006,1347096,352.770599
2010-07-21,402.200012,409.799988,399,407.950012,1550889,361.045593
2010-07-22,406.700012,408.75,401.600006,403.149994,1271249,356.797455
2010-07-23,405.850006,406.899994,396.100006,402.950012,1147630,356.620453
2010-07-26,405,405.799988,391.200012,393.850006,717245,348.566742
2010-07-27,395,402.149994,390.049988,397.350006,915467,351.664337
2010-07-28,396.799988,405,395.149994,403.200012,654856,356.841705
2010-07-29,405,413.100006,404,411,1468966,363.744904
2010-07-30,409.399994,415,404.5,410.600006,797987,363.390869
2010-08-02,417.700012,440.899994,415.799988,439.399994,3460179,388.879608
2010-08-03,440.899994,441.899994,435.649994,437,1431043,386.755493
2010-08-04,437,439.899994,433.100006,436.850006,584168,386.622742
2010-08-05,436.850006,444.899994,436.049988,436.899994,1169616,386.667023
2010-08-06,437,440.5,431.200012,434.700012,675068,384.71994
2010-08-09,434,439.799988,432,438.649994,445393,388.21582
2010-08-10,438.100006,444.450012,433.25,435.899994,640151,385.782013
2010-08-11,435.049988,440.75,435.049988,438.049988,542883,387.684784
2010-08-12,433.450012,464,433.450012,462.299988,2036446,409.146637
2010-08-13,462.049988,472.850006,457.5,462.950012,1085627,409.721863
2010-08-16,462.899994,467.700012,459.100006,464.350006,505276,410.960907
2010-08-17,468.75,476.399994,462.399994,466.399994,1289121,412.775238
2010-08-18,467,469.799988,455.299988,461.600006,789933,408.5271
2010-08-19,462.5,471.350006,455.5,467,1490511,413.306244
2010-08-20,467,468.5,456.899994,459.649994,676260,406.801331
2010-08-23,459.25,465.899994,455.299988,463.5,588777,410.208649
2010-08-24,463.600006,468.299988,456.700012,464.600006,1015280,411.18219
2010-08-25,460.75,465,452.649994,459,880692,406.226074
2010-08-26,457,473.100006,457,463.899994,2227457,410.562653
2010-08-27,465,465,443.5,446.799988,756501,395.428741
2010-08-30,448,455.950012,436.049988,442.799988,662818,391.888641
2010-08-31,441,448.700012,437.25,442.350006,1143499,391.490417
2010-09-01,444.100006,452.600006,443.350006,451.600006,652628,399.67688
2010-09-02,454,459.5,450.75,457.950012,502808,405.296783
2010-09-03,459.799988,466.700012,456.5,464.399994,454983,411.005157
2010-09-06,468,469.799988,462.649994,464.450012,315645,411.049438
2010-09-07,462,467.700012,458.100006,460.299988,376046,407.376617
2010-09-08,437.100006,469.799988,437.100006,463.049988,548390,409.810394
2010-09-09,463.100006,492.799988,462.200012,489.450012,2229359,433.175049
2010-09-13,495,504.700012,492,500,2541983,442.512054
2010-09-14,504,504,494.100006,496.649994,1187503,439.54718
2010-09-15,482.100006,501.899994,482.100006,498.799988,1105040,441.449982
2010-09-16,496,504.700012,468.700012,486.600006,1961132,430.652679
2010-09-17,487.5,501.75,487.200012,498.450012,1431204,441.140259
2010-09-20,495,501.799988,493.5,496.5,880085,439.414429
2010-09-21,502.899994,502.899994,491,495.299988,756501,438.352417
2010-09-22,498,508.799988,495.75,503.200012,1857061,445.344116
2010-09-23,503,506,495.600006,499.049988,1085119,441.671265
2010-09-24,496.25,498.899994,491.75,496.549988,750327,439.458679
2010-09-27,502,502,494.649994,497.5,489167,440.2995
2010-09-28,497.5,517.099976,492.149994,515.950012,2365913,456.628174
2010-09-29,518.200012,528.599976,517.049988,523.5,1706308,463.31012
2010-09-30,520.25,525,512,517.450012,808288,457.955688
2010-10-01,520,527.950012,518,525.099976,574004,464.726135
2010-10-04,527.25,539.200012,527.25,536.349976,1063202,474.682617
2010-10-05,535,558.900024,534.150024,553.950012,1341445,490.259125
2010-10-06,553,583.900024,553,574.75,1305864,508.667633
2010-10-07,575,589,568.599976,575.75,1232737,509.552643
2010-10-08,575,585.900024,551.099976,558.450012,1689952,494.24173
2010-10-11,564,567.700012,556.299988,559.950012,635160,495.569305
2010-10-12,567,567,540.549988,548.849976,1089334,485.745453
2010-10-13,556.950012,559.799988,551,555.849976,1438764,491.940674
2010-10-14,555.849976,562.5,550.549988,553,830524,489.418304
2010-10-15,555,556.75,529,532.700012,1289154,471.452362
2010-10-18,535.200012,535.200012,524,531.75,1230887,470.611542
2010-10-19,535.75,535.75,514,519.25,2585341,459.548767
2010-10-20,518,532,512.099976,527.299988,1328934,466.673187
2010-10-21,532.849976,554.549988,528.5,550.700012,2019045,487.382721
2010-10-22,555.099976,563.900024,535,537.450012,3596832,475.65625
2010-10-25,540,545,518.150024,519.799988,2572278,460.035492
2010-10-26,520.799988,529.900024,518,523.650024,1433429,463.442841
2010-10-27,523.349976,525.900024,516,518.599976,1157426,458.97345
2010-10-28,520.799988,521.599976,498.100006,501.399994,3337412,443.751068
2010-10-29,502.049988,509.850006,478.200012,486.549988,1362032,430.608459
2010-11-01,493.350006,503.899994,483.049988,500.5,950992,442.954559
2010-11-02,500.950012,511.850006,496,508.049988,944646,449.636444
2010-11-03,510.25,513.400024,502.600006,504.299988,721653,446.317627
2010-11-04,505.299988,514.5,505.049988,512.799988,534487,453.840332
2010-11-08,516.299988,516.799988,499.600006,505.850006,633916,447.689423
2010-11-09,505.5,526.799988,503.399994,524.549988,1368113,464.239319
2010-11-10,529.849976,529.849976,515.549988,518.549988,702780,458.929199
2010-11-11,518.549988,520,498,502.799988,1075327,444.990082
2010-11-12,501.950012,506,483.100006,486.5,1011708,430.564209
2010-11-15,488.049988,494,483.049988,490.549988,646930,434.148529
2010-11-16,492,494.799988,467,474.399994,876972,419.855408
2010-11-18,475.149994,483.5,453.649994,481,1176597,425.696564
2010-11-19,482,489.5,463.25,468.100006,1464903,414.279785
2010-11-22,472,489.899994,457.049988,487.899994,1690543,431.803253
2010-11-23,480.350006,484.899994,465.850006,473.700012,790278,419.235901
2010-11-24,470.100006,481.450012,427.850006,448.649994,1722523,397.06604
2010-11-25,445.100006,446.350006,415,418.850006,4767257,370.692352
2010-11-26,416,439.799988,388.350006,429.100006,4281298,379.763855
2010-11-29,430.100006,459.799988,429,454.600006,2361260,402.33194
2010-11-30,464.899994,474.399994,451.200012,467.799988,2587431,414.014221
2010-12-01,465.100006,486,431.299988,483.600006,1747212,427.99762
2010-12-02,489.799988,499.149994,485.049988,494.149994,2087865,437.334625
2010-12-03,494,494,472.5,481.649994,2230383,426.271851
2010-12-06,480.100006,481.200012,456.100006,459.350006,2469811,406.535828
2010-12-07,458.5,460,435.299988,440.549988,3157430,389.897339
2010-12-08,440,457.899994,432.5,437.299988,4128143,387.020996
2010-12-09,440.100006,445.950012,418.600006,425.850006,1844886,376.887482
2010-12-10,425.100006,436.899994,413.5,428.799988,1158137,379.498322
2010-12-13,433,446.899994,430,445,1046048,393.835724
2010-12-14,446.600006,454.799988,446.600006,448.899994,939577,397.287292
2010-12-15,445.5,451.850006,433.75,436.149994,767894,386.003235
2010-12-16,437,444,431.100006,438.399994,929428,387.994568
2010-12-20,445,446.5,429.549988,437.799988,694947,387.463501
2010-12-21,439,454.899994,438.25,451,1436904,399.145874
2010-12-22,453.850006,458.950012,443.200012,445.450012,828423,394.233978
2010-12-23,446.5,449.799988,440.100006,441.25,460201,390.516846
2010-12-24,442,445.5,439,443.100006,389034,392.154175
2010-12-27,444,445.149994,432.5,435.200012,402803,385.162476
2010-12-28,436.049988,438.450012,425.5,426.799988,535029,377.728302
2010-12-29,425,433.350006,425,431.799988,555785,382.153381
2010-12-30,432.700012,438,428,436.649994,703591,386.445801
2010-12-31,436.649994,459.799988,435.149994,451.600006,798738,399.67688
2011-01-03,445.100006,459.299988,445,451.100006,342129,399.234344
2011-01-04,453.100006,455.5,436.600006,438.549988,1098082,388.127289
2011-01-05,439.799988,441.049988,435.950012,439.5,990855,388.968079
2011-01-06,440,449.100006,439.100006,443.149994,1610709,392.198395
2011-01-07,443.149994,457.450012,438.5,450.100006,2077414,398.349365
2011-01-10,452,452.299988,436.100006,439.450012,950143,388.923859
2011-01-11,439.600006,447.899994,435.799988,441.5,817210,390.738129
2011-01-12,445,447.299988,425,443.950012,1191324,392.906433
2011-01-13,445.100006,451.75,424.350006,427.549988,1150244,378.392029
2011-01-14,428.649994,430,415.149994,417.049988,924824,369.099304
2011-01-17,415,441,408.899994,437.299988,1647540,387.020996
2011-01-18,441.25,489.899994,432.100006,437.75,607260,387.419312
2011-01-19,437.649994,445.850006,427.049988,429.549988,566012,380.162109
2011-01-20,425.100006,434.899994,424,432.549988,912427,382.817139
2011-01-21,434.799988,464.899994,433.5,460.899994,2902786,407.907623
2011-01-24,465,473.649994,461.899994,468,1230682,414.191284
2011-01-25,468.700012,474,461,468.399994,1293806,414.545258
2011-01-27,470,473.950012,457,460.549988,1258402,407.597839
2011-01-28,460.100006,460.100006,432.600006,437.799988,1354903,387.463501
2011-01-31,434.799988,445.450012,425.100006,439.100006,912593,388.614075
2011-02-01,442,445.600006,435.450012,438.299988,767843,387.906006
2011-02-02,442,449.700012,440.450012,444.450012,523904,393.348969
2011-02-03,442.100006,454,442,451.299988,476481,399.411346
2011-02-04,453,460,438.049988,442.200012,436180,391.357666
2011-02-07,443.100006,447.700012,431,432.850006,439413,383.082642
2011-02-08,435.049988,437.149994,409,412.100006,949012,364.718414
2011-02-09,412.200012,414,392.049988,397.899994,800361,352.151093
2011-02-10,402,419.5,392,413.5,782373,365.957489
2011-02-11,415.149994,417.899994,397.5,415.75,1015254,367.948761
2011-02-14,420.100006,431.5,418.75,430.450012,407856,380.958618
2011-02-15,433.700012,449,425.149994,443.399994,966978,392.419647
2011-02-16,445.100006,448.899994,440.5,442.75,451184,391.844391
2011-02-17,446.399994,454.149994,436,448.200012,1217277,396.667816
2011-02-18,452.950012,455.899994,441,442.850006,663465,391.932922
