"Date","M&M.NS.Open","M&M.NS.High","M&M.NS.Low","M&M.NS.Close","M&M.NS.Volume","M&M.NS.Adjusted"
2015-06-30,644.075012,644.775024,632.575012,641.174988,2502056,607.20575
2015-07-01,640,651,636.525024,644,1826964,609.881104
2015-07-02,646,662.400024,644.625,656.724976,1513902,621.931946
2015-07-03,660,664.950012,654,656.325012,1733252,621.553162
2015-07-06,649.5,662.724976,647.5,660.875,1210678,625.862122
2015-07-07,659,667,655.5,658.900024,1246580,623.99176
2015-07-08,656,656.049988,637.25,639.575012,2030192,605.690613
2015-07-09,645.825012,645.825012,630.5,632,958292,598.516846
2015-07-10,629,635.924988,622.674988,624.775024,3604156,591.674744
2015-07-13,635,636,625.525024,633.799988,1739946,600.221497
2015-07-14,635,637,625.5,634.974976,913798,601.33429
2015-07-15,636,647,635.025024,644,1395890,609.881104
2015-07-16,639,644.849976,633.625,638.424988,1644288,616.081238
2015-07-17,641.950012,650.849976,636,648.299988,2085314,625.610657
2015-07-20,652.5,658.5,646.450012,657.200012,1363818,634.199219
2015-07-21,658.450012,661.5,644.400024,649.299988,836144,626.575623
2015-07-22,649.049988,675,647.5,671.125,1867150,647.636841
2015-07-23,674,684,672.775024,679.450012,2399756,655.670471
2015-07-24,681.349976,681.349976,662,664.849976,719700,641.581421
2015-07-27,659.5,670,655.549988,657.974976,900076,634.947021
2015-07-28,660,669.75,653.275024,657,1242534,634.006226
2015-07-29,661.950012,663.5,650,657.775024,1372156,634.754089
2015-07-30,662.825012,671.75,655.599976,658.875,1368146,635.815552
2015-07-31,664.299988,691,661.5,681.799988,2508732,657.938232
2015-08-03,677,677,666,668.950012,831716,645.537964
2015-08-04,670.650024,684.950012,668.424988,682.150024,1124208,658.276001
2015-08-05,683,694.974976,674.825012,693.424988,1282268,669.156372
2015-08-06,693.25,703.724976,686.849976,698.625,1255418,674.174377
2015-08-07,697.5,721.025024,692.5,695.150024,4958870,670.821045
2015-08-10,690,697.474976,676,679.849976,1431622,656.056458
2015-08-11,681.450012,684.474976,667.5,669.775024,1486050,646.334106
2015-08-12,669.5,669.75,647.5,649.700012,1515180,626.96167
2015-08-13,651.549988,674,650.5,669.799988,1535240,646.358215
2015-08-14,674,690.900024,672.5,689.075012,1466162,664.958618
2015-08-17,689.950012,689.950012,672.599976,675.525024,790168,651.882813
2015-08-18,677.049988,685.875,675.549988,682.474976,844484,658.5896
2015-08-19,683.5,692.349976,674.349976,682.825012,1065202,658.927368
2015-08-20,685,687.599976,663.825012,667.375,1406780,644.018066
2015-08-21,661.5,664.900024,644,661.125,1548770,637.986816
2015-08-24,642.450012,649,612.5,621.625,2079760,599.869202
2015-08-25,625,636.974976,613,625.474976,2133382,603.584473
2015-08-26,627.575012,631,602.549988,607.75,2001506,586.479858
2015-08-27,623.349976,623.5,607.5,615.099976,4865668,593.572571
2015-08-28,618.299988,623.525024,609.5,616.974976,3995432,595.381958
2015-08-31,615.5,621,605.849976,610.450012,3746160,589.085327
2015-09-01,603.75,609.174988,584.5,588.599976,3174664,568
2015-09-02,592.5,593.950012,562.75,567.275024,4493220,547.421448
2015-09-03,571.974976,579,546.075012,570.325012,2712720,550.364685
2015-09-04,569,570.75,550.5,555.299988,2989644,535.865479
2015-09-07,555.5,561.200012,546.375,555.450012,1389426,536.010315
2015-09-08,555.5,581.200012,551.5,572.950012,2745142,552.897827
2015-09-09,582.549988,591.950012,575.599976,585.299988,3132170,564.815552
2015-09-10,583,591.775024,574.049988,585.049988,1425516,564.574341
2015-09-11,591.450012,597.450012,580.025024,583.25,1622658,562.837341
2015-09-14,585.299988,589.900024,576.525024,586.375,1439596,565.852966
2015-09-15,583.049988,585.875,572.549988,575.950012,1468462,555.792786
2015-09-16,579.5,585,575.525024,583.974976,1953384,563.536865
2015-09-18,587.525024,607.450012,584.875,599.625,5269170,578.639221
2015-09-21,591,598.974976,588.525024,592.650024,2274848,571.908325
2015-09-22,598.5,601.200012,589.375,593.700012,4025672,572.92157
2015-09-23,587.5,610.75,586.525024,604.125,3068924,582.981689
2015-09-24,602.5,616.5,598.75,610.5,4290468,589.133606
2015-09-28,612.474976,619.900024,606.424988,610.799988,1689472,589.423096
2015-09-29,603,639.549988,600.799988,624.849976,6506062,602.981384
2015-09-30,625.549988,634.424988,622.799988,631.900024,5297210,609.784668
2015-10-01,638.5,639,621.575012,625.025024,2110700,603.150269
2015-10-05,627.75,640,627.75,635.349976,2226118,613.113892
2015-10-06,638.5,645,629.625,632.125,2787718,610.001709
2015-10-07,630.525024,649.474976,630,643.924988,1427976,621.388733
2015-10-08,647.224976,647.375,633.599976,636.325012,9205452,614.05481
2015-10-09,640,643.799988,633.224976,636.674988,1427498,614.392517
2015-10-12,635.075012,641.25,630,637.450012,1496340,615.140442
2015-10-13,636.049988,645,635,641.474976,2852984,619.024475
2015-10-14,641.474976,645,636.5,644.049988,567184,621.509399
2015-10-15,646,650.700012,633.650024,637.424988,2148492,615.116272
2015-10-16,639,647.474976,634.125,644.424988,1478824,621.871277
2015-10-19,645,649.950012,637.974976,640.625,1646242,618.204224
2015-10-20,641,642,623.525024,625.325012,3016880,603.439758
2015-10-21,623.974976,631.900024,616,628.325012,1502156,606.334717
2015-10-23,633.299988,639.974976,620.200012,623.325012,1629182,601.509705
2015-10-26,625,629.950012,618.325012,622.650024,1165248,600.858398
2015-10-27,621,630.174988,616.650024,625.025024,1624822,603.150269
2015-10-28,621,626.599976,610.099976,613.450012,3883340,591.980347
2015-10-29,614,618.5,607,613.900024,2387748,592.414612
2015-10-30,611.25,613.424988,586.650024,591.799988,1933272,571.088074
2015-11-02,600.025024,618.25,600.025024,604.424988,2576854,583.27124
2015-11-03,605.950012,617.75,605.25,616.474976,1311030,594.899475
2015-11-04,616.474976,629.75,616.474976,627.150024,908280,605.200928
2015-11-05,625.5,634.875,622.799988,629.875,1734508,607.830505
2015-11-06,627.5,634.5,606.5,624.775024,2328754,602.909058
2015-11-09,610.5,632.5,607.275024,624.549988,1149942,602.691833
2015-11-10,623.549988,634,617.75,630.575012,1205674,608.506042
2015-11-13,622.700012,629.75,621.349976,625.700012,3279020,603.801636
2015-11-16,625,644.325012,619.099976,638.950012,4053098,616.587952
2015-11-17,639.5,649,634.75,644.400024,3017600,621.847168
2015-11-18,642.5,652,637.150024,639.150024,1383404,616.780945
2015-11-19,642.549988,648.974976,637.575012,646.049988,921622,623.439392
2015-11-20,646.049988,662.5,645.650024,657.625,3969672,634.609314
2015-11-23,657.625,667.150024,653.599976,661.75,1826316,638.589966
2015-11-24,661.75,662.974976,655.900024,659.775024,2482202,636.684082
2015-11-26,662.474976,676.974976,658.5,673.125,1818860,649.566833
2015-11-27,678,686,674.700012,675.599976,3275350,651.9552
2015-11-30,676.5,684.900024,675.849976,682.75,4884086,658.85498
2015-12-01,685,690.75,678.25,684.450012,2366346,660.495483
2015-12-02,687.5,688.474976,681.75,685.224976,2032040,661.243347
2015-12-03,684.25,684.375,670.299988,672.849976,1129668,649.301392
2015-12-04,667.799988,671.599976,656.125,657.650024,1567306,634.633423
2015-12-07,659.25,665.700012,653.849976,661.849976,1126844,638.686401
2015-12-08,660,666.424988,651.049988,657.125,1853618,634.126831
2015-12-09,656.5,664.400024,653.075012,656.049988,2248652,633.089417
2015-12-10,657,659.875,642,645.349976,1494658,622.763855
2015-12-11,643,647.950012,622,630.950012,1292080,608.86792
2015-12-14,615.549988,648.150024,614.25,642.400024,2761612,619.917175
2015-12-15,647.5,652.224976,639.075012,644.525024,1552806,621.967834
2015-12-16,627.625,627.625,604.25,609.025024,6682490,587.710205
2015-12-17,607.5,627.150024,597.75,623.775024,4996832,601.944031
2015-12-18,622.525024,629.224976,617.525024,621.650024,2740974,599.893433
2015-12-21,620,642,620,639.424988,1876456,617.046265
2015-12-22,638.424988,638.424988,626.575012,628.275024,1222278,606.28656
2015-12-23,630.25,635.099976,623.625,625.924988,1002636,604.018738
2015-12-24,626.125,635.5,626.125,628.875,693062,606.865479
2015-12-28,630,633.049988,622.5,624.700012,1232286,602.836609
2015-12-29,625,634.950012,625,632.299988,862010,610.170593
2015-12-30,632.525024,637.450012,629.525024,631.5,940950,609.398621
2015-12-31,629.5,638.924988,627.650024,636.174988,1163700,613.909973
2016-01-01,635.974976,639.724976,630,632.674988,486818,610.532471
2016-01-04,631.5,631.5,619.849976,621.25,727368,599.507324
2016-01-05,623,635.950012,619.849976,624.599976,1466066,602.740112
2016-01-06,620.049988,624.099976,610,613.075012,1178150,591.618469
2016-01-07,609.5,609.525024,587.5,598.724976,1954754,577.770691
2016-01-08,599.5,604.174988,595.849976,599,3530992,578.036072
2016-01-11,594,594,577.049988,581.299988,2263750,560.955505
2016-01-12,582,593.474976,578.025024,590.950012,1162522,570.267822
2016-01-13,593.549988,607.224976,588.450012,602.525024,1652518,581.437683
2016-01-14,596.549988,599.900024,576.299988,594.275024,1620082,573.47644
2016-01-15,599,599.775024,585,588.599976,925828,568
2016-01-18,586.849976,593.549988,578.075012,582.825012,1228894,562.427185
2016-01-19,583.400024,583.400024,566.775024,576.25,2012000,556.082336
2016-01-20,569,580.299988,550.5,575.375,2616840,555.237915
2016-01-21,577.5,581.700012,566.099976,569.349976,1634526,549.423767
2016-01-22,571.25,602.5,570.424988,599.450012,1505188,578.470337
2016-01-25,603,609.025024,587.099976,589.150024,1650040,568.530823
2016-01-27,589.700012,598.900024,575.099976,588.349976,2116716,567.758728
2016-01-28,588.75,606.674988,588.75,602.075012,1347616,581.003479
2016-01-29,606,620,601.150024,616.625,2034158,595.04425
2016-02-01,613,619.200012,603.924988,613.174988,1027972,591.714966
2016-02-02,613.974976,620.650024,600,603.325012,1032894,582.209717
2016-02-03,597.400024,614,595,601.5,1042488,580.448608
2016-02-04,604,610.950012,594.5,602.25,887888,581.172302
2016-02-05,602,611.650024,597.325012,609.75,1290006,588.409851
2016-02-08,614,618.849976,596.950012,600.875,1042654,579.845459
2016-02-09,595.5,608.400024,589,591.599976,759394,570.89502
2016-02-10,590,600.974976,580.724976,591.150024,1233280,570.460815
2016-02-11,588.5,590.5,558.974976,563.299988,1382986,543.58551
2016-02-12,563.25,589.275024,545.625,582.625,4933968,562.234192
2016-02-15,581.5,615.474976,580.799988,613.400024,1493674,591.932068
2016-02-16,614.5,620.200012,600.075012,603.025024,1198744,581.920227
2016-02-17,604,604,592.75,600.200012,1079510,579.194092
2016-02-18,606.25,611.474976,594.174988,606.799988,1406810,585.56311
2016-02-19,605,624.400024,600.724976,615.125,1361338,593.596741
2016-02-22,616,624.5,615.900024,618.525024,1101500,596.877808
2016-02-23,618.5,620.549988,601.849976,604.349976,1709506,583.198853
2016-02-24,600,612,597.349976,609.299988,1284148,587.975586
2016-02-25,608.625,621.325012,608.525024,614.525024,2585106,593.017761
2016-02-26,619,623.924988,613.974976,615.025024,1777842,593.500305
2016-02-29,612.099976,634.5,607.525024,614.049988,3427866,592.559326
2016-03-01,608.625,639.849976,604.049988,634.049988,3171988,611.859375
2016-03-02,635,635,594.825012,599.575012,4975766,578.590942
2016-03-03,606,614.150024,600.174988,607.674988,2128882,586.407471
2016-03-04,607.5,614.5,605.275024,608.174988,1402812,586.889954
2016-03-08,612.5,617,607.474976,609.700012,1459818,588.361572
2016-03-09,607.450012,619,605.599976,617.775024,1762268,596.154053
2016-03-10,616,623.700012,610.5,613.174988,1316558,591.714966
2016-03-11,609.299988,617.825012,608,610.25,1353850,588.892334
2016-03-14,615,617.974976,602.5,606.025024,1425720,584.815186
2016-03-15,607.450012,608.625,598.799988,602.525024,1281014,581.437683
2016-03-16,602.450012,607.5,592,606.049988,970990,584.839355
2016-03-17,609.549988,612.5,595,599.224976,1315728,578.253235
2016-03-18,600.049988,613.599976,597.5,611.275024,1669452,589.88147
2016-03-21,614.5,615,608.075012,613.974976,986906,592.487
2016-03-22,615,632.924988,611,626.575012,1927934,604.645996
2016-03-23,627.5,630.900024,621.150024,624.674988,1591314,602.8125
2016-03-28,631,633,618.650024,621.924988,2335552,600.158752
2016-03-29,620.099976,626.599976,613.674988,616.125,1942358,594.561707
2016-03-30,622,624.424988,607.849976,609.875,3656452,588.530457
2016-03-31,609.5,613.400024,602,605.349976,5135346,584.163818
2016-04-01,603.349976,603.700012,594,597.599976,4983622,576.684998
2016-04-04,598.724976,624.700012,593.349976,622.950012,2898226,601.147827
2016-04-05,622.950012,623.875,607.099976,607.849976,981922,586.576355
2016-04-06,610,618.450012,607.299988,610.174988,1253168,588.819946
2016-04-07,612.450012,617,604.5,606.325012,824062,585.104736
2016-04-08,607.450012,619.299988,604.349976,616.125,971094,594.561707
2016-04-11,619.450012,619.700012,605.025024,618,998468,596.371094
2016-04-12,618.5,624.400024,614.549988,619.974976,2127960,598.276978
2016-04-13,627,674.875,625.549988,666.224976,5955162,642.908264
2016-04-18,665,677.349976,658.049988,670.325012,3446600,646.864807
2016-04-20,672.474976,672.474976,652.150024,663.025024,3542876,639.820313
2016-04-21,667.474976,669.174988,651.075012,654.325012,1693322,631.424805
2016-04-22,655,667.549988,651.325012,663,1421344,639.796204
2016-04-25,662.650024,666.974976,658.625,663.25,1211802,640.037476
2016-04-26,667,683,664.075012,676.924988,2435670,653.233826
2016-04-27,677,694.674988,674.599976,692.375,1671196,668.143127
2016-04-28,694.674988,698.5,670.5,672.25,3997186,648.722473
2016-04-29,672,672.825012,659.150024,665.474976,1806098,642.184509
2016-05-02,659.5,672.5,656.599976,668.275024,1204758,644.886597
2016-05-03,668.5,676.150024,658,662.924988,1916636,639.723816
2016-05-04,662.950012,664.950012,653,660.5,1044784,637.383728
2016-05-05,662.5,665.5,653.125,660.424988,1343540,637.31134
2016-05-06,655.849976,667,653.25,665.400024,1092306,642.112183
2016-05-09,665.5,678.25,665.450012,674.799988,1891170,651.183228
2016-05-10,673.75,677.474976,666,674.950012,1346258,651.327942
2016-05-11,669,675.5,656.075012,674.099976,2414330,650.50769
2016-05-12,679.174988,681.599976,665.625,667.200012,1287602,643.849182
2016-05-13,665.5,665.799988,651,656.375,1207170,633.403076
2016-05-16,660,660,652.75,658.150024,1124564,635.115967
2016-05-17,661.5,675.700012,659.25,670.974976,1869828,647.492004
2016-05-18,667.450012,667.450012,656.25,663,1679064,639.796204
2016-05-19,663,664.650024,652.75,655.525024,1311608,632.582825
2016-05-20,656.400024,661.025024,644.150024,646.549988,1558094,623.921875
2016-05-23,650.5,650.525024,640.075012,642.474976,732148,619.989502
2016-05-24,635.875,651.450012,629.625,647.400024,1391044,624.742188
2016-05-25,650.950012,659,650,655.875,1755228,632.920593
2016-05-26,658.974976,674.974976,653,669.549988,2812820,646.116943
2016-05-27,669.5,681,663.775024,666.849976,1473552,643.511414
2016-05-30,667,675.849976,656.400024,665.424988,4824894,642.136353
2016-05-31,667.349976,672.650024,657.125,661.150024,2957786,638.010925
2016-06-01,664.5,674.5,663.125,666.875,1890434,643.535583
2016-06-02,671,672.924988,665.299988,666.625,1523970,643.294312
2016-06-03,672.5,679.299988,671.375,677.099976,3376508,653.40271
2016-06-06,681.25,693.299988,680.525024,684.849976,2434724,660.88147
2016-06-07,687.5,693.474976,686.5,688.974976,3529094,664.862122
2016-06-08,689.974976,699,689.974976,693.150024,2266562,668.891052
2016-06-09,691.5,696.599976,682.599976,686.700012,1386668,662.666748
2016-06-10,684.375,702.450012,681.775024,687.924988,2835080,663.848877
2016-06-13,679.125,688.25,667.625,678.674988,2380866,654.922607
2016-06-14,680.5,683.424988,674.549988,677.799988,1174906,654.078247
2016-06-15,679,684.400024,675.099976,677.775024,1365592,654.054077
2016-06-16,678.5,682.099976,669.599976,671.974976,1998934,648.457031
2016-06-17,675.150024,679.900024,669.599976,672,1931630,648.481201
2016-06-20,670.025024,677,665.025024,675.424988,2144048,651.786316
2016-06-21,677.400024,685.799988,677.400024,683.424988,1986504,659.506348
2016-06-22,682.900024,690.375,674.549988,679.75,1218652,655.959961
2016-06-23,681.424988,690.025024,679.25,687.375,1998834,663.318115
2016-06-24,669,698.900024,657.5,694.450012,2768948,670.145508
2016-06-27,697.575012,700.650024,689,695.900024,1746496,671.5448
2016-06-28,695.049988,707,693.450012,704.299988,2010980,679.650757
2016-06-29,707.25,712.924988,704,708.875,2111922,684.065613
2016-06-30,715.5,718.5,707.75,714.974976,4694178,689.952148
2016-07-01,716.5,737.450012,716.25,731.549988,2329862,705.947021
2016-07-04,736.349976,738.724976,726.224976,732.700012,1728496,707.056824
2016-07-05,736.349976,742,727.650024,729.849976,970110,704.306519
2016-07-07,727.5,734.849976,725,728.400024,1597782,702.907349
2016-07-08,727.950012,732.75,723.525024,726.724976,1428498,701.290894
2016-07-11,733.974976,739.799988,730.5,735.974976,1316600,710.217163
2016-07-12,736.625,740.150024,735.025024,737.575012,940948,711.76123
2016-07-13,737,740,730.125,732.224976,1505342,706.598389
2016-07-14,727.775024,730.525024,714.825012,723.625,1832622,698.299438
2016-07-15,728.950012,742.599976,724.549988,732.400024,2521152,706.767334
2016-07-18,735,740.849976,731.75,734.349976,1474504,708.649048
2016-07-19,734.099976,737.5,721.599976,728.299988,1392118,702.810791
2016-07-20,732,735.875,729.049988,730.700012,1445068,705.126831
2016-07-21,726,727.950012,714.525024,717.424988,2491952,703.875916
2016-07-22,718.5,723.325012,718.299988,720.275024,2033726,706.672119
2016-07-25,720,734.200012,719.125,731.825012,1919612,718.003967
2016-07-26,734,734.849976,722.099976,724.474976,2004548,710.792725
2016-07-27,725.275024,731.924988,718,726.900024,1342568,713.171997
2016-07-28,731.5,731.5,723.075012,726.25,3059592,712.534241
2016-07-29,727,739.950012,726.25,733.375,3784502,719.524658
2016-08-01,736.450012,746.875,728.025024,735.075012,2556022,721.192566
2016-08-02,740,744.349976,725.950012,728.974976,1498848,715.207764
2016-08-03,730.849976,734.950012,720.299988,723.25,1345026,709.590881
2016-08-04,729.900024,732.400024,715.549988,717.849976,1361794,704.292847
2016-08-05,722.25,745,722,742,1870776,727.986816
2016-08-08,747.5,752.625,736.875,748.924988,3560014,734.781006
2016-08-09,753.5,754.474976,733.950012,740.375,1546836,726.392456
2016-08-10,744.5,747,717.5,724.575012,6602056,710.890869
2016-08-11,722.599976,726.349976,705.5,710.799988,3344252,697.376038
2016-08-12,714,738.5,712.025024,725.424988,3848548,711.724792
2016-08-16,726.125,730.674988,715.674988,721.825012,3017988,708.19281
2016-08-17,721.825012,728.224976,717.825012,725.25,1181104,711.553101
2016-08-18,728.049988,733.724976,726.375,730.125,1371966,716.33606
2016-08-19,731,734.200012,725.799988,729.474976,1527874,715.698303
2016-08-22,730.200012,730.974976,717.525024,721.775024,1207950,708.143799
2016-08-23,723.950012,724.375,715.5,721.349976,900824,707.726746
2016-08-24,721.424988,725.799988,716.099976,717.424988,1003038,703.875916
2016-08-25,722.5,722.5,704,706.924988,1965574,693.574219
2016-08-26,709.450012,716.125,707.599976,712.424988,1336100,698.970337
2016-08-29,714,714.400024,706.75,711.200012,1113022,697.768494
2016-08-30,713.974976,719.474976,712.5,718,2720064,704.440063
2016-08-31,721,724.174988,715.224976,718.299988,2587538,704.734375
2016-09-01,719.5,732.5,719.025024,726.775024,2331330,713.049316
2016-09-02,730,738,717.799988,736.799988,2816632,722.88501
2016-09-06,740,747.5,739.549988,744.924988,2300042,730.856506
2016-09-07,747.5,750,740.375,744.375,1940376,730.316956
2016-09-08,747,750,741.275024,746.049988,1721426,731.960266
2016-09-09,747.025024,748.5,730.450012,736.224976,1298158,722.320801
2016-09-12,728.25,729,708,712.974976,1374956,699.509949
2016-09-14,716.200012,716.200012,702.900024,705.775024,2284122,692.445923
2016-09-15,709.450012,711.549988,697.775024,703.125,1365672,689.845947
2016-09-16,706,715.599976,700.525024,703.325012,1548846,690.042175
2016-09-19,708.950012,714.75,703.5,708.5,1107456,695.119446
2016-09-20,711.5,713.325012,702.75,704.924988,1226474,691.611938
2016-09-21,704,712.974976,700.599976,703.450012,2095174,690.164856
2016-09-22,710,711.25,704.099976,706.799988,1936070,693.451538
2016-09-23,709.450012,713.5,703.525024,705.049988,1472766,691.734619
2016-09-26,705.049988,705.049988,688,690.099976,1781186,677.066956
2016-09-27,690,695.375,684.325012,685.849976,1958762,672.897217
2016-09-28,687.825012,694.950012,685,688.375,2085302,675.374512
2016-09-29,693.450012,707.974976,679.174988,682.200012,5270206,669.316162
2016-09-30,685.25,707.674988,675,702.849976,2137750,689.576111
2016-10-03,706.5,726,700.025024,721.924988,3603220,708.290894
2016-10-04,725.25,727.375,705.5,707.674988,3167876,694.309998
2016-10-05,712.950012,712.950012,697.400024,699.599976,2300598,686.387512
2016-10-06,703.950012,703.950012,682.75,686.450012,2127622,673.485901
2016-10-07,687.5,694,685,687,1374730,674.025513
2016-10-10,689.049988,694,687.474976,688.450012,729386,675.44812
2016-10-13,680.025024,692.450012,676.5,684.875,1654226,671.940613
2016-10-14,688.5,688.5,676.549988,678.549988,1595846,665.735046
2016-10-17,679.849976,680.200012,654.025024,656.549988,1865522,644.150574
2016-10-18,660.200012,667.450012,658.775024,666.674988,1576968,654.084351
2016-10-19,669.349976,669.349976,656.025024,663.950012,2310602,651.410828
2016-10-20,665,671.849976,661.5,663.700012,1040256,651.165527
2016-10-21,663.450012,665,660.200012,663.375,812896,650.84668
2016-10-24,664.25,671.599976,660.174988,669.625,1778610,656.978638
2016-10-25,670,670.424988,649.650024,651.950012,2905508,639.637451
2016-10-26,650.049988,662.5,646.325012,654.474976,1250544,642.114746
2016-10-27,655,658.049988,646.5,649.875,1908564,637.601624
2016-10-28,649,657.424988,645,655.900024,1498016,643.512878
2016-11-01,660.450012,668.900024,652,663.174988,1854896,650.650452
2016-11-02,659.5,693.25,653.25,684.650024,6050492,671.71991
2016-11-03,680.525024,687.775024,676.5,680.474976,2224808,667.623718
2016-11-04,680,696,673.125,686.174988,3198050,673.216064
2016-11-07,692,696.674988,685.299988,688.974976,2123570,675.963196
2016-11-08,692,694.299988,683.525024,692.299988,884762,679.225403
2016-11-09,657,679.5,626.924988,666.674988,3743020,654.084351
2016-11-10,678.974976,689.224976,655,660.650024,2512840,648.173157
2016-11-11,650,658.5,615.799988,620.099976,4555506,608.388916
2016-11-15,621,628.974976,584.625,619.150024,4130936,607.456909
2016-11-16,626,639.174988,609.775024,618.674988,2696932,606.990845
2016-11-17,615,622.5,605.5,609.825012,1058432,598.308044
2016-11-18,611.125,623.5,610.5,619.924988,1094450,608.217224
2016-11-21,622.224976,622.849976,595,599.700012,1510636,588.374268
2016-11-22,605,611.799988,592.5,609.549988,1287998,598.038208
2016-11-23,612.474976,613.25,593.549988,595.900024,1161412,584.645996
2016-11-24,594,599.900024,579,581.849976,3266868,570.861328
2016-11-25,584.950012,589.25,576.625,586.5,1527176,575.423523
2016-11-28,587.5,591.974976,578,581.25,1327884,570.272644
2016-11-29,580.5,600.5,580.025024,592.924988,2076356,581.727173
2016-11-30,596,598.950012,590.275024,592.549988,1876180,581.359253
2016-12-01,595,597,578.450012,580.049988,1331604,569.095337
2016-12-02,579,582,570.825012,572.775024,2193510,561.957764
2016-12-05,578.924988,592.799988,575,590.650024,1325654,579.495178
2016-12-06,593,596.224976,586.025024,587.700012,1087404,576.600891
2016-12-07,591.450012,597.950012,585,591,1875400,579.838562
2016-12-08,593.5,607.099976,593.5,604.599976,1803138,593.181641
2016-12-09,609.5,609.5,591.5,594.174988,1954666,582.953552
2016-12-12,593.599976,597.700012,581.099976,582.799988,1082646,571.793396
2016-12-13,582,587.25,576.549988,583.700012,1501832,572.676392
2016-12-14,587.400024,592,579.525024,586.974976,1104776,575.889526
2016-12-15,585,598.400024,583.049988,593.275024,1923330,582.070618
2016-12-16,592.5,594.474976,583.950012,590.5,1602460,579.347961
2016-12-19,591.650024,594.900024,586,588.525024,1482614,577.410278
2016-12-20,589.049988,593.025024,585,589.299988,1064722,578.170654
2016-12-21,593,602.349976,587.5,595.224976,1676032,583.983704
2016-12-22,593.5,596.450012,586.525024,591.799988,1711402,580.623413
2016-12-23,585.5,590.900024,577.5,585.799988,1540542,574.736755
2016-12-26,586,586.5,572.875,574.349976,2124360,563.50293
2016-12-27,574.5,585.724976,570.700012,583.625,1161856,572.602844
2016-12-28,585.549988,592.450012,585,587.049988,2138830,575.963135
2016-12-29,588.900024,589.5,584.174988,587.474976,1667556,576.380066
2016-12-30,589.125,594.400024,586,592.349976,1023018,581.163025
2017-01-02,592.25,616.5,585.125,614.900024,2106528,603.28717
2017-01-03,615,616.125,607.5,611.275024,1553022,599.730652
2017-01-04,611.325012,615.375,606.5,610.974976,1130816,599.436279
2017-01-05,612,617.5,603.700012,613.674988,2508486,602.085266
2017-01-06,619.5,619.5,608.599976,610.224976,2254066,598.700439
2017-01-09,609.650024,611.974976,600.5,602,1042782,590.630798
2017-01-10,600.5,608.299988,600.5,606.75,558120,595.291077
2017-01-11,608.625,618.875,606.825012,616,1411696,604.366394
2017-01-12,617.5,617.575012,605.099976,606.700012,655710,595.242065
2017-01-13,610.900024,613.5,607.825012,608.924988,787588,597.424988
2017-01-16,607.5,613.400024,603.700012,605.5,980302,594.064697
2017-01-17,605,607.25,600.375,602.224976,957954,590.851501
2017-01-18,602.549988,610.200012,601.150024,607.299988,1958376,595.830688
2017-01-19,606,606.825012,601.375,605.400024,787858,593.966614
2017-01-20,605,608.400024,593.549988,596.025024,1537666,584.768677
2017-01-23,598,602.25,588.674988,594.450012,1086802,583.223389
2017-01-24,597.450012,612.099976,593.5,610.349976,1587220,598.823059
2017-01-25,616.5,624.200012,606,621.900024,3701216,610.154968
2017-01-27,621.900024,634.924988,621.75,625.849976,1632060,614.030334
2017-01-30,625.849976,626.625,617.025024,622.799988,880280,611.037964
2017-01-31,620.599976,624.275024,615.125,620.049988,1846324,608.339905
2017-02-01,621,653.799988,614,651.200012,3047124,638.901611
2017-02-02,648.5,648.799988,629.325012,632.474976,2895658,620.530212
2017-02-03,632.974976,636.875,626.150024,630.349976,2265052,618.445374
2017-02-06,631,635.5,629,632.950012,1710456,620.996277
2017-02-07,632.075012,632.849976,622.400024,629.474976,2674292,617.586853
2017-02-08,630.174988,640.5,630.049988,638.650024,1681180,626.588623
2017-02-09,639.5,647.375,632.25,645.849976,1524034,633.652649
2017-02-10,646.5,653.924988,636.275024,638.825012,3535424,626.760315
2017-02-13,642.974976,651.474976,606.900024,649.325012,1752192,637.062012
2017-02-14,651.200012,656.950012,642.5,650.924988,1834652,638.631775
2017-02-15,650.099976,659.400024,649.049988,650.424988,2093830,638.141235
2017-02-16,650.5,660.799988,650.25,659.924988,1932262,647.461792
2017-02-17,661,664.924988,655.950012,658.575012,1750224,646.137329
2017-02-20,658.5,662.275024,652.299988,657.974976,940842,645.548645
2017-02-21,658.974976,658.974976,651.5,655.825012,1125370,643.43927
2017-02-22,657.224976,658,652.174988,655.599976,1207634,643.218506
2017-02-23,657,657.75,647.25,652.424988,4754094,640.103455
2017-02-27,651.450012,651.450012,640.5,646.924988,1495124,634.707336
2017-02-28,647.450012,658.900024,645.450012,656.075012,1350030,643.68457
2017-03-01,658,679.400024,649.150024,674.375,5875460,661.638916
2017-03-02,677.450012,680.5,656.5,662.5,1599896,649.98822
2017-03-03,661.5,666,657.174988,661.025024,714316,648.541077
2017-03-06,661.075012,669.5,658.099976,664.900024,2634892,652.342896
2017-03-07,661.549988,665.900024,656.349976,660.125,1357652,647.658081
2017-03-08,661.5,661.525024,649.974976,651.775024,1755722,639.465759
2017-03-09,651,655.900024,649.049988,651.974976,1947556,639.661926
2017-03-10,651.974976,660,649.674988,651.375,921202,639.073303
2017-03-14,662.700012,678.674988,657.599976,663,1826798,650.47876
2017-03-15,663.5,669.325012,658.450012,661.775024,2281418,649.276917
2017-03-16,663.200012,666.5,659.224976,660.450012,1868436,647.976929
