"Date","ONGC.NS.Open","ONGC.NS.High","ONGC.NS.Low","ONGC.NS.Close","ONGC.NS.Volume","ONGC.NS.Adjusted"
2012-07-12,183.667007,188.932999,183.667007,188.332993,5442230,142.988434
2012-07-13,187.100006,190.667007,187.100006,190.067001,3576158,144.304962
2012-07-16,189.399994,192.199997,188.367004,191.367004,2892852,145.291962
2012-07-17,192.132996,193.332993,188.800003,189.266998,3456321,143.697556
2012-07-18,190.667007,192.5,189.367004,190.266998,4647663,144.456802
2012-07-19,190,191.600006,188.699997,189.766998,4340812,144.077164
2012-07-20,189.867004,190.167007,186.533005,187.899994,2221778,142.659683
2012-07-23,186.533005,189.699997,184,187.632996,2401995,142.456955
2012-07-24,189.300003,191.800003,187.266998,189.567001,3326160,143.925323
2012-07-25,189.332993,189.567001,186.332993,189.199997,1782915,143.646683
2012-07-26,190.367004,190.367004,182.466995,184.300003,3598488,139.926437
2012-07-27,187.932999,188.266998,182.132996,185.033005,3386368,140.482986
2012-07-30,185.332993,186.667007,182.832993,184.533005,3062432,140.103333
2012-07-31,184.832993,192.932999,184.800003,190.699997,4127384,144.785568
2012-08-01,191.733002,191.867004,186.199997,186.800003,3051279,141.824539
2012-08-02,186.399994,187.300003,183.667007,184.567001,2898222,140.129166
2012-08-03,184,187.667007,183.667007,187.100006,2567274,142.052322
2012-08-06,187.100006,188.667007,185.800003,187.667007,2847771,142.482788
2012-08-07,186.832993,189.600006,186.667007,188.632996,4368756,143.216187
2012-08-08,188.067001,188.932999,184.667007,187.867004,3154742,142.634644
2012-08-09,188,189.132996,185.800003,186.5,1835668,141.596756
2012-08-10,186.667007,188.932999,185.399994,185.966995,3693130,141.192093
2012-08-13,189.966995,193.766998,186.199997,187.033005,7386940,142.00145
2012-08-14,187.332993,191.832993,186.667007,190.5,3885201,144.633698
2012-08-16,191.167007,191.766998,188.466995,189.533005,3767728,143.899536
2012-08-17,188.832993,190.867004,186.832993,188.033005,1854548,142.760681
2012-08-21,187.399994,192.067001,187.399994,191.367004,1744494,145.291962
2012-08-22,190.167007,192.832993,189.733002,190.800003,2342109,144.861465
2012-08-23,190,191.266998,186.966995,187.800003,2383514,142.583771
2012-08-24,188.667007,192.466995,187.466995,191.233002,3207068,145.19017
2012-08-27,190.733002,193.132996,190.067001,191.632996,1903851,145.493896
2012-08-28,191,192.966995,186.132996,187.432999,3751131,142.30513
2012-08-29,186.733002,187.567001,181.932999,183.632996,3020324,139.420044
2012-08-30,184,186.132996,182.167007,183.867004,7728914,139.597702
2012-08-31,184.733002,186,180.132996,183.932999,6537507,139.647812
2012-09-03,184.432999,186.332993,180.832993,181.600006,2459880,137.876526
2012-09-04,181.332993,182.600006,179.167007,181.100006,2158200,137.496933
2012-09-05,179.332993,183.600006,179,182.199997,3372591,138.332047
2012-09-06,181.167007,185.300003,180.932999,183.067001,4292332,138.990295
2012-09-07,185.699997,188.332993,182.699997,183.766998,4208310,139.52182
2012-09-10,184.667007,186.266998,184.332993,185.567001,3044463,140.888382
2012-09-11,184.100006,187.667007,184.100006,185.033005,5004068,140.482986
2012-09-12,184.466995,187.733002,184.466995,186.766998,2514357,141.799469
2012-09-13,186,190.667007,186,188.600006,3670438,143.191116
2012-09-14,194.832993,196,186.699997,188,9040158,144.265503
2012-09-17,189.332993,190.899994,186.332993,187.233002,5910122,143.67688
2012-09-18,186.733002,188.867004,186.167007,187.167007,7126632,143.626236
2012-09-20,186.167007,190.932999,186.167007,190.067001,3706689,145.851624
2012-09-21,190.699997,198,189.033005,196.332993,12622560,150.659958
2012-09-24,195.567001,196.667007,190.667007,191.432999,7173141,146.899841
2012-09-25,192.067001,193.132996,188.132996,189.199997,7418622,145.18631
2012-09-26,188.132996,189.266998,186.867004,187.867004,5126396,144.163422
2012-09-27,188.399994,189.067001,182.899994,183.466995,11353870,140.786957
2012-09-28,185.632996,187.667007,184.699997,187.233002,6105506,143.67688
2012-10-01,186.667007,187.167007,184,185.300003,3235648,142.193573
2012-10-03,186.667007,188,185.667007,187.332993,6397048,143.753601
2012-10-04,188.667007,191.466995,188.399994,189.466995,3715250,145.39119
2012-10-05,188.899994,192.266998,186.667007,191.466995,6982778,146.925949
2012-10-08,192.667007,192.667007,187,188.067001,3809556,144.316895
2012-10-09,188.167007,189.567001,186,187.233002,2937592,143.67688
2012-10-10,186,186.266998,183.399994,183.766998,3002410,141.017227
2012-10-11,184.132996,187.667007,184,186.632996,3442100,143.216492
2012-10-12,186.167007,187.932999,184.033005,184.766998,3150342,141.784592
2012-10-15,185.832993,186.832993,183.832993,186.567001,1523154,143.165833
2012-10-16,187.600006,189.932999,185,186.167007,2133758,142.858871
2012-10-17,187,187.5,185.332993,186.632996,1823932,143.216492
2012-10-18,186.667007,187.800003,185.466995,185.867004,2988936,142.628677
2012-10-19,185.667007,186.867004,183,186.332993,4932204,142.986267
2012-10-22,184.733002,186.699997,184.733002,185.600006,1799553,142.423782
2012-10-23,184.699997,185.567001,183.399994,184.033005,2040090,141.221298
2012-10-25,185.766998,187.067001,183.733002,184.432999,5292406,141.528259
2012-10-29,182.667007,184.600006,182.300003,182.632996,1254858,140.147018
2012-10-30,181.5,183.100006,180,182,4266375,139.661209
2012-10-31,181.100006,181.966995,177,179,7336298,137.359146
2012-11-01,177.667007,178.667007,175.600006,176.567001,8134578,135.492157
2012-11-02,178.867004,178.867004,176.332993,177.167007,6702134,135.952591
2012-11-05,176.367004,178.332993,176,177.800003,3195184,136.438293
2012-11-06,178,179.699997,176.533005,178.266998,4004516,136.796646
2012-11-07,177.432999,178.667007,177.233002,177.867004,3732081,136.489746
2012-11-08,176,178.233002,176,176.832993,3269300,135.696213
2012-11-09,175.332993,176.600006,170.266998,171.432999,6739995,131.552444
2012-11-12,170.699997,172.332993,169.432999,170.332993,2519186,130.708344
2012-11-15,170,171,167.800003,169,4830801,129.68544
2012-11-16,168.067001,172.932999,168.067001,171.932999,6014199,131.936142
2012-11-19,170.867004,172.399994,168.800003,169.367004,3759864,129.967056
2012-11-20,169.432999,170.632996,167.199997,167.966995,3113816,128.892746
2012-11-21,167.367004,169,167.067001,168.432999,2301134,129.250351
2012-11-22,168.199997,169,167.067001,167.399994,2795170,128.457642
2012-11-23,167.033005,168.300003,165.932999,167.466995,2070082,128.509064
2012-11-26,169.199997,169.199997,166.399994,166.667007,2834976,127.895164
2012-11-27,168.367004,169.399994,165.667007,166.5,6580572,127.767021
2012-11-29,167.033005,169.667007,166.667007,169.199997,8961092,129.838913
2012-11-30,169.399994,177.832993,169.399994,176.632996,6604564,135.54277
2012-12-03,176.667007,177,174.233002,174.766998,3357212,134.11087
2012-12-04,174.966995,178.399994,174.167007,176.832993,6459138,135.696213
2012-12-05,177.399994,179.332993,176.367004,178.466995,2539426,136.950134
2012-12-06,178.533005,179.733002,175.567001,179.132996,2067573,137.461197
2012-12-07,178.667007,179.567001,176.033005,178.533005,2786072,137.000778
2012-12-10,180.667007,180.667007,177.132996,177.632996,2110076,136.31012
2012-12-11,178.332993,178.667007,174.132996,175.800003,3814500,134.903564
2012-12-12,175.800003,176.033005,172.667007,173.100006,4510456,132.831665
2012-12-13,173.667007,174.199997,171.600006,173.100006,4682776,132.831665
2012-12-14,173.932999,173.932999,170.800003,173,3715774,132.754929
2012-12-17,171.466995,175.966995,171.466995,171.867004,4979421,131.885483
2012-12-18,172.667007,173.766998,170.067001,170.832993,4984820,131.092026
2012-12-19,173.132996,176.932999,172.167007,176.432999,7883175,135.389282
2012-12-20,177.600006,177.600006,175.399994,176.733002,4762574,135.619507
2012-12-21,176.600006,176.600006,173.332993,174.100006,7102178,133.59903
2012-12-24,172.600006,172.600006,170.167007,170.766998,2247706,134.916061
2012-12-26,172,173.199997,170.367004,171.733002,5100052,135.67923
2012-12-27,172.966995,175.567001,171.132996,172.667007,11673088,136.41716
2012-12-28,173.367004,178,173.367004,177.199997,7232952,139.99855
2012-12-31,177.199997,179.266998,177.199997,178.667007,4193342,141.157547
2013-01-01,179.399994,179.832993,177.332993,178.432999,1273256,140.972641
2013-01-02,179,183.733002,178.867004,183.067001,4745688,144.633789
2013-01-03,183.932999,187.132996,183.332993,186.533005,6323070,147.372162
2013-01-04,186.332993,192.167007,185.733002,189.867004,11615390,150.006195
2013-01-07,192,193.300003,190.800003,192,5731460,151.691391
2013-01-08,191.432999,194.466995,189,193.399994,5334009,152.79747
2013-01-09,194.466995,196.667007,191.332993,194.800003,5295292,153.90358
2013-01-10,196.667007,202,196.667007,201.5,14714938,159.19696
2013-01-11,200.733002,201.800003,194.199997,194.899994,7226703,153.982544
2013-01-14,194.367004,204.832993,193.233002,203.5,8775500,160.777069
2013-01-15,203.199997,206.067001,201.733002,205.033005,8116143,161.988281
2013-01-16,204,206.600006,201.733002,202.533005,5203342,160.013077
2013-01-17,201.266998,214.399994,200.100006,209.632996,18682264,165.622482
2013-01-18,213.033005,236.667007,212.667007,225.132996,35608698,177.868408
2013-01-21,225.733002,227.100006,222.332993,224.367004,10597028,177.263245
2013-01-22,223,226.800003,221.832993,224.932999,7449498,177.710419
2013-01-23,225,226.667007,220.167007,222.132996,6934620,175.49826
2013-01-24,229.667007,235.667007,221.033005,224.233002,17003913,177.157394
2013-01-25,223.867004,229.667007,222.033005,227.399994,6570561,179.6595
2013-01-28,228.132996,229.100006,221.800003,223.300003,7518873,176.420258
2013-01-29,221.533005,223.966995,220.100006,222.199997,6089570,175.551147
2013-01-30,223.332993,226.300003,220.432999,225.667007,7244562,178.290314
2013-01-31,225.667007,229.867004,224.167007,226.466995,10061692,178.922363
2013-02-01,225.699997,228.332993,219.632996,221.466995,7265518,174.972092
2013-02-04,221.667007,224,216.399994,217.167007,5835802,171.574844
2013-02-05,216.600006,218.800003,215.733002,217.132996,4727842,171.547958
2013-02-06,218.067001,220,213.167007,214.5,4024816,169.467728
2013-02-07,213.533005,215.867004,211.766998,213.233002,2445648,168.466721
2013-02-08,212.332993,214.266998,207.100006,209.067001,5349816,165.175323
2013-02-11,209.332993,209.332993,204.667007,205.600006,3636710,162.436218
2013-02-12,208.667007,215.332993,208.667007,213.367004,7503542,168.572571
2013-02-13,213.399994,217.533005,213.332993,215.667007,7145211,170.389725
2013-02-14,216.332993,219.667007,212.233002,214.867004,6058833,169.75769
2013-02-15,213.167007,217.132996,212.067001,215.167007,4893423,169.99472
2013-02-18,216.667007,217.699997,211.100006,211.899994,4732000,167.413574
2013-02-19,212.667007,221.332993,210.667007,219.800003,4187428,173.65506
2013-02-20,222.399994,222.466995,218.300003,219.367004,5831706,173.312958
2013-02-21,218.667007,219.5,213,214.733002,5796040,169.65181
2013-02-22,213.733002,218.899994,213.733002,215.932999,4370856,170.599869
2013-02-25,215.266998,216.300003,210.132996,211.932999,4939102,167.439636
2013-02-26,211.167007,211.167007,202.533005,204.233002,4364194,161.356186
2013-02-27,205.399994,211.966995,200.167007,210.167007,6807174,166.044418
2013-02-28,212,216.533005,203.533005,208.966995,12032721,165.096344
2013-03-01,208.600006,212.966995,204,209.932999,6200786,165.859512
2013-03-04,209.332993,211.766998,206.067001,208.033005,5542634,164.358414
2013-03-05,208.300003,212.667007,206.5,211.067001,6615426,166.755417
2013-03-06,211.067001,214.966995,210.332993,212.632996,5749960,167.992676
2013-03-07,211,214.667007,209.699997,213.533005,4138908,168.703766
2013-03-08,214.300003,218.466995,214,217.167007,5992362,171.574844
2013-03-11,217.867004,220,215.533005,216.632996,5585457,171.152939
2013-03-12,216.399994,218.966995,214.399994,216.632996,3865820,171.152939
2013-03-13,214.5,216.033005,210.5,211.199997,4247684,166.860519
2013-03-14,210.667007,215.199997,207.600006,213.266998,5512874,168.493607
2013-03-15,214.667007,217.167007,212.067001,212.766998,4593182,168.098557
2013-03-18,210.533005,213.899994,209.332993,211.766998,2937026,167.308502
2013-03-19,210.832993,212.600006,200,206.567001,7838372,163.200195
2013-03-20,205,206.5,200,200.533005,6270438,158.432968
2013-03-21,201.033005,203,196,198.699997,5150030,156.984787
2013-03-22,197.466995,199.733002,192.832993,197.100006,7219502,158.919891
2013-03-25,201.667007,207.300003,200.533005,202.632996,7836987,163.381104
2013-03-26,200.667007,204.567001,199.332993,202.199997,4286050,163.031952
2013-03-28,202.266998,209.332993,200.867004,207.600006,6609544,167.385956
2013-04-01,208.167007,210.667007,204.332993,205.899994,2230650,166.015244
2013-04-02,204.733002,212.332993,204.332993,211.466995,3857278,170.50386
2013-04-03,210,211.300003,204.367004,207.033005,3372874,166.928787
2013-04-04,206.667007,209.867004,203.533005,205.100006,4230934,165.370209
2013-04-05,205.100006,210.266998,204.733002,209.533005,4302750,168.944519
2013-04-08,210,212.266998,207.600006,208.567001,3928152,168.165619
2013-04-09,209.033005,210.600006,200.733002,202.533005,4350922,163.300446
2013-04-10,202.932999,203.332993,197.100006,201.932999,6168243,162.816696
2013-04-11,202.800003,206.167007,198.699997,204.832993,6457176,165.154922
2013-04-12,203.332993,206.932999,202.632996,205.867004,2212935,165.988647
2013-04-15,205.332993,218.132996,204.167007,212.667007,8500040,171.47142
2013-04-16,213.667007,221.899994,213.332993,221.266998,7145606,178.405518
2013-04-17,223,224.332993,216.899994,219.233002,6483210,176.765533
2013-04-18,217.367004,224.266998,216.733002,222.899994,4619811,179.722198
2013-04-22,222.367004,223.199997,218.067001,218.699997,5141532,176.33577
2013-04-23,221.233002,221.233002,213.699997,217.632996,4650722,175.475449
2013-04-25,217.432999,224.266998,214.632996,217.667007,10452446,175.502899
2013-04-26,217.266998,220.466995,215.266998,216.100006,3283458,174.239426
2013-04-29,217.667007,221.733002,216.667007,219.233002,4057424,176.765533
2013-04-30,219.332993,219.800003,210.867004,217.800003,5604578,175.610092
2013-05-02,215.332993,221.332993,215.332993,219.266998,4491693,176.792923
2013-05-03,218,220.533005,215,215.832993,2813607,174.024139
2013-05-06,217.300003,217.867004,211.733002,212.533005,3397764,171.363373
2013-05-07,214.632996,214.667007,212.332993,213.300003,3689247,171.981812
2013-05-08,214,216.567001,212,213.432999,5236376,172.089035
2013-05-09,213.399994,215.667007,212.867004,214.367004,2809546,172.842102
2013-05-10,215.199997,219.567001,215.067001,217.632996,6119714,175.475449
2013-05-13,219.399994,220,213.432999,213.899994,3017266,172.465576
2013-05-14,215,219.332993,214.667007,217.832993,4032674,175.636703
2013-05-15,218.632996,224.399994,218,223.367004,7499612,180.098724
2013-05-16,222.332993,230.132996,222.033005,225.266998,9114040,181.630692
2013-05-17,225.966995,228.332993,225.100006,227.167007,5398696,183.162628
2013-05-20,228,228.667007,220.667007,221.800003,3948702,178.835266
2013-05-21,223.332993,225.332993,217.332993,217.832993,5165012,175.636703
2013-05-22,218.733002,221.132996,211.632996,219.432999,7879792,176.926773
2013-05-23,217.033005,222.533005,217.033005,218.766998,7861276,176.389786
2013-05-24,220,221.233002,215.332993,216.632996,4442007,174.669174
2013-05-27,217.533005,219.100006,213.667007,217.966995,4854214,175.744766
2013-05-28,218.199997,223.966995,218.199997,222.632996,6193014,179.506927
2013-05-29,224.332993,224.667007,221.600006,223.300003,5535039,180.044708
2013-05-30,218,225.067001,217.399994,222.600006,8016432,179.480316
2013-05-31,220.733002,222.966995,216.266998,218.600006,6435490,176.255127
2013-06-03,218.167007,219.699997,210.432999,211.332993,4447596,170.395782
2013-06-04,212,215.266998,210.332993,212.132996,4068080,171.040878
2013-06-05,212.600006,216.832993,211.332993,216.399994,2240910,174.481308
2013-06-06,216,216.733002,213.533005,215.932999,3733232,174.104767
2013-06-07,215.332993,218,212.233002,212.867004,3237140,171.63266
2013-06-10,214.632996,216.233002,211.867004,214.033005,2259282,172.5728
2013-06-11,212.367004,215.132996,204.199997,205.466995,6212306,165.666107
2013-06-12,205.466995,208.667007,204.766998,206.132996,3935146,166.203094
2013-06-13,204.667007,207.832993,203.600006,206.067001,3903296,166.149887
2013-06-14,207.800003,210.100006,205.5,207.5,5390380,167.305344
2013-06-17,208,209.067001,205.399994,208.567001,2341330,168.165619
2013-06-18,208.033005,208.533005,204.033005,205.167007,2561842,165.424255
2013-06-19,204.667007,207.332993,201.466995,205.899994,4459564,166.015244
2013-06-20,203.667007,204,198.399994,199.632996,5046345,160.96225
2013-06-21,199.332993,206,198.266998,205.167007,6561486,165.424255
2013-06-24,204.667007,205.600006,197.399994,199.199997,5450648,160.613083
2013-06-25,201.332993,209.567001,200.100006,207.600006,6400580,167.385956
2013-06-26,209.667007,210,204.033005,205.632996,5003166,165.799973
2013-06-27,208.367004,214.667007,207.632996,213.5,8777744,172.143066
2013-06-28,230,235.367004,215.567001,220.733002,32426844,177.97496
2013-07-01,221.632996,226.167007,217.733002,218.667007,7180173,176.309174
2013-07-02,218.867004,221.600006,214.100006,214.600006,6067719,173.029999
2013-07-03,210.733002,213.100006,206.733002,207.399994,4606926,167.22467
2013-07-04,207.466995,210,203.367004,206.067001,4697212,166.149887
2013-07-05,209.399994,211.5,207.199997,210.699997,3267572,169.885437
2013-07-08,210,210.567001,201.567001,202.567001,5437604,163.327881
2013-07-09,203.399994,204.667007,200.667007,201.432999,5228589,162.413574
2013-07-10,200.533005,202.832993,196.332993,197.432999,5353514,159.1884
2013-07-11,200.867004,204.867004,200,203.167007,4641898,163.811676
2013-07-12,205.800003,205.899994,195.233002,197.699997,8317911,159.403656
2013-07-15,197.699997,199.067001,196.266998,197.399994,3200079,159.161774
2013-07-16,195.932999,202.466995,195.332993,199.832993,6210579,161.123474
2013-07-17,200,201.766998,196.867004,200.533005,5967010,161.687881
2013-07-18,201.033005,211.233002,201.033005,209.766998,7946762,169.133148
2013-07-19,210.667007,213.199997,208.167007,211.300003,5671734,170.369217
2013-07-22,209.667007,211.233002,204.067001,204.899994,3306270,165.208969
2013-07-23,206.167007,210.332993,205.733002,208.100006,3292268,167.789093
2013-07-24,206.832993,211,204.167007,205.600006,3727104,165.773376
2013-07-25,206,209.632996,201.966995,203.632996,5676030,164.187408
2013-07-26,207.332993,207.332993,201.233002,202.399994,2812410,163.193222
2013-07-29,203.300003,204.667007,197.332993,198.399994,3360609,159.968063
2013-07-30,199.867004,200.5,186.067001,187.132996,5525138,150.883575
2013-07-31,186.667007,195.266998,176.966995,193.800003,11224556,156.259125
2013-08-01,195.367004,197.832993,183.399994,185.899994,7641034,149.889465
2013-08-02,188,188.932999,180.832993,185.266998,6141562,149.379074
2013-08-05,184.832993,187.667007,181.800003,184.266998,3811126,148.5728
2013-08-06,183.167007,186.567001,177.332993,178.233002,3710169,143.707626
2013-08-07,179.533005,182.567001,178.733002,181.832993,7624059,146.610229
2013-08-08,181.067001,183.667007,177.5,182.067001,6221430,146.798935
2013-08-12,183.867004,187.199997,181.332993,185.399994,6307070,149.486328
2013-08-13,180.667007,185.832993,180.100006,183.300003,7323082,147.793091
2013-08-14,183.667007,194.600006,182.699997,192.567001,10136253,155.264969
2013-08-16,191.932999,194.233002,180,181.199997,7270551,146.099884
2013-08-19,180.067001,181.699997,167.667007,174.632996,5570686,140.804962
2013-08-20,173.332993,174.332993,165.766998,171.067001,8385249,137.929718
2013-08-21,173.332993,176.432999,166.667007,167.132996,8069332,134.757751
2013-08-22,164,181.733002,164,179.766998,13443242,144.944473
2013-08-23,180.167007,186.533005,176.132996,184.466995,9287706,148.734009
2013-08-26,186.300003,186.5,177.332993,178.699997,6519478,144.084137
2013-08-27,176.832993,177.332993,171.332993,172.867004,6549138,139.381058
2013-08-28,169.832993,170,156.132996,162.466995,19302502,130.995636
2013-08-29,166,167.300003,162.733002,165.800003,10872666,133.683014
2013-08-30,167.266998,170.100006,160.667007,166.100006,9591056,133.924881
2013-09-02,169.932999,169.932999,165.067001,167.567001,3796382,135.107697
2013-09-03,169.332993,171.533005,165.132996,167.399994,7790836,134.973068
2013-09-04,166.832993,174.399994,163.800003,171.567001,5838249,138.332855
2013-09-05,174.067001,181.332993,173.466995,180.067001,7173442,145.186371
2013-09-06,181.167007,194.466995,179.466995,192.199997,8843756,154.969086
2013-09-10,193.367004,199.332993,190.733002,195.132996,9793226,157.333908
2013-09-11,195.300003,195.466995,188.766998,192.867004,5722174,155.506836
2013-09-12,195.199997,195.332993,185.033005,185.966995,4587094,149.943466
2013-09-13,183.932999,189.733002,183.067001,188.466995,4640854,151.959183
2013-09-16,192.667007,196.199997,186.667007,191.466995,3781701,154.378052
2013-09-17,191.300003,192.332993,183.899994,186.466995,5367992,150.740234
2013-09-18,188.5,189.932999,184.832993,188.632996,2755558,152.491226
2013-09-19,193.332993,201.667007,191.266998,199.466995,6738154,161.249466
2013-09-20,198.132996,198.432999,189.199997,193,9888612,156.021545
2013-09-23,191.5,192.533005,183.199997,183.766998,4111156,148.557571
2013-09-24,184.667007,187.733002,182.5,183,6857768,147.937515
2013-09-25,184,187.266998,181.332993,186.300003,7330812,150.60524
2013-09-26,186.667007,187.199997,182.667007,184.632996,8012660,149.257629
2013-09-27,186.266998,187.266998,181.899994,182.932999,5232852,147.883377
2013-09-30,182.932999,183,175.100006,178.567001,5936838,144.353912
2013-10-01,180,180.067001,173.966995,174.867004,7334262,141.362778
2013-10-03,175.5,178.899994,175.5,177.667007,4466354,143.626297
2013-10-04,177.332993,179.966995,174.899994,176.466995,5454891,142.656219
2013-10-07,176,177.932999,173.867004,177.399994,2733444,143.410446
2013-10-08,178,179.899994,177.332993,179.199997,3566788,144.865585
2013-10-09,179,182.932999,177.399994,182.466995,3509895,147.506638
2013-10-10,182.466995,183.733002,180.667007,182.466995,3322923,147.506638
2013-10-11,184.033005,185.766998,182.466995,184.367004,4150720,149.042603
2013-10-14,182.367004,185.233002,182.367004,183.667007,2132559,148.47673
2013-10-15,185.332993,186.266998,180.899994,183.466995,3451380,148.315033
2013-10-17,184.667007,189.332993,184.167007,187.399994,5994730,151.494476
2013-10-18,189,190.632996,187.699997,189.033005,4757654,152.814606
2013-10-21,189.332993,190.966995,187.867004,190.167007,3715660,153.731323
2013-10-22,190.667007,191.600006,188,190.699997,3187954,154.162186
2013-10-23,190.667007,191.332993,186.266998,188.167007,3179580,152.114517
2013-10-24,188.167007,192.667007,187.466995,189.199997,3710750,152.9496
2013-10-25,187.367004,190.932999,187.367004,189.300003,3787132,153.030441
2013-10-28,189.332993,192.533005,189.300003,191.199997,3019206,154.566406
2013-10-29,192,194.466995,190,193.733002,3882574,156.614075
2013-10-30,194.667007,195.632996,191.067001,192.399994,2414824,155.536484
2013-10-31,193.332993,200.533005,188.399994,195.800003,10221878,158.285049
2013-11-01,196.199997,196.199997,190.667007,191.867004,3407955,155.105652
2013-11-05,191.699997,192.367004,188.667007,189.233002,4972035,152.976273
2013-11-06,189.300003,190.567001,187.332993,187.899994,2818602,151.898682
2013-11-07,188.632996,191.832993,187.5,189.132996,3046560,152.895432
2013-11-08,188.367004,189.332993,181.167007,184.899994,3551562,149.47348
2013-11-11,184,184.667007,179.533005,180.132996,3882312,145.619843
2013-11-12,180.367004,181.932999,176.699997,177.233002,4685565,143.275452
2013-11-13,177.332993,179.966995,175.667007,179.233002,4468278,144.892227
2013-11-14,182.399994,183.867004,179.667007,180.067001,3209238,145.566467
2013-11-18,182,186.667007,182,186.033005,3972638,150.389404
2013-11-19,185.699997,188.033005,181.867004,184.899994,2838158,149.47348
2013-11-20,186.266998,188.300003,182.466995,184.466995,6627633,149.123428
2013-11-21,184.332993,184.699997,179.766998,180.300003,3187034,145.754837
2013-11-22,180.667007,186.466995,180.667007,185.466995,4349520,149.931824
2013-11-25,189.332993,192.667007,186.899994,192.233002,4000982,155.401489
2013-11-26,192.199997,192.667007,189.699997,191.432999,3356241,154.754745
2013-11-27,190.266998,195.766998,190.233002,193.266998,4553978,156.237366
2013-11-28,193.266998,197.100006,192.733002,194.632996,5615382,157.34166
2013-11-29,194.832993,199.867004,194.832993,199.399994,4428400,161.195313
2013-12-02,194.600006,197.932999,191.800003,196.600006,8868981,158.931778
2013-12-03,194.300003,196.667007,193.667007,194.932999,5402738,157.584167
2013-12-04,194.367004,195.132996,190.667007,191.266998,4140014,154.620544
2013-12-05,194,195.567001,191.800003,193.932999,2882589,156.775772
2013-12-06,193.932999,199.332993,193.399994,196.033005,4720328,158.473434
2013-12-09,200,204.966995,199.766998,203.367004,7243480,164.402237
2013-12-10,201.899994,202,196.932999,198.699997,7227812,164.678238
2013-12-11,197.632996,198.332993,192,194.533005,3939138,161.224716
2013-12-12,193.332993,195.167007,188.5,188.867004,4265002,156.528854
2013-12-13,188.033005,189.632996,185.533005,186.667007,2167466,154.705536
2013-12-16,187.867004,188.332993,183.367004,184.432999,2401300,152.854019
2013-12-17,184.667007,186.399994,182.533005,183.132996,2072871,151.776611
2013-12-18,184,188.399994,182,187.5,2720294,155.39592
2013-12-19,187.733002,188.667007,181,182.466995,4061350,151.224655
2013-12-20,184.800003,191,184.067001,189.867004,5963964,157.35759
2013-12-23,189.867004,193.332993,189.300003,192.533005,2515168,159.567123
2013-12-24,193.332993,194.332993,189.699997,190.5,2232476,157.882233
2013-12-26,191.632996,196.332993,191.466995,194.867004,6470409,161.501495
2013-12-27,194.932999,195.300003,193.367004,194.699997,2556572,161.363098
2013-12-30,195.466995,195.533005,192,193.033005,4264730,159.981522
2013-12-31,194.266998,194.867004,191.733002,192.600006,4184544,159.622665
2014-01-01,193.332993,193.932999,191.567001,192.067001,984393,159.180939
2014-01-02,193.300003,195.233002,186.766998,187.800003,2977998,155.644562
2014-01-03,188.667007,190.5,183.399994,183.867004,5739327,152.384979
2014-01-06,185.332993,189.867004,184.766998,187.300003,3474246,155.230133
2014-01-07,187.332993,188.600006,183.367004,184.167007,3450486,152.633575
2014-01-08,184.766998,185.800003,181.399994,182.132996,3326024,150.947845
2014-01-09,182.667007,187.632996,180.667007,186.867004,3859131,154.871307
2014-01-10,187.300003,191.800003,184,189.367004,6543392,156.943253
2014-01-13,193.332993,195.932999,192.332993,195.266998,5393956,161.833023
2014-01-14,195.266998,195.266998,191,193.5,4029164,160.368561
2014-01-15,194.667007,196.533005,192,194.533005,3274846,161.224716
2014-01-16,196,196,189.100006,191.300003,4287568,158.545258
2014-01-17,189.367004,194.332993,189.033005,191.667007,6041319,158.849457
2014-01-20,191.332993,194.332993,189.699997,191.432999,5956990,158.655457
2014-01-21,191.699997,192.667007,189.632996,191.332993,4932866,158.572601
2014-01-22,191.332993,193.966995,190,193.199997,3596492,160.119949
2014-01-23,192.699997,193,189.167007,190.067001,4896042,157.523376
2014-01-24,189.5,190.367004,187.632996,188.800003,3413026,156.473312
2014-01-27,184.067001,187.600006,183.832993,184.667007,4015431,153.047989
2014-01-28,183.367004,187,183.033005,183.5,3089978,152.08078
2014-01-29,183.832993,185.867004,182.667007,184.667007,3441988,153.047989
2014-01-30,182.667007,186.067001,180.766998,181.466995,9096282,150.395874
2014-01-31,182.167007,184.233002,180.067001,183.699997,4630932,152.246536
2014-02-03,182,183.533005,177.367004,178.533005,5791563,147.964264
2014-02-04,177.033005,179.466995,176.100006,178.667007,4656093,148.075302
2014-02-05,178.600006,181,176.932999,180.167007,4204678,149.318466
2014-02-06,180.600006,182,177.332993,178.600006,3090261,148.01976
2014-02-07,180.266998,181.233002,178.466995,179.533005,2612397,148.79303
2014-02-10,179.332993,182.800003,179.332993,181.5,3487869,150.423233
2014-02-11,182.332993,184.199997,180.567001,183.966995,7517380,152.467834
2014-02-12,184.733002,189.199997,184,188.733002,4983084,156.417755
2014-02-13,188.667007,189.332993,181.699997,182.332993,3188418,151.113617
2014-02-14,183.332993,184.899994,180.733002,184.266998,3763402,152.716446
2014-02-17,184.667007,186.667007,181.800003,185.167007,2211294,153.462357
2014-02-18,184.733002,185.966995,180.667007,184.533005,3885428,152.936905
2014-02-19,184.667007,186.632996,183.766998,186.266998,2483552,154.374008
2014-02-20,184.733002,186,183.699997,184.132996,1881969,152.605423
