"Date","BOSCHLTD.NS.Open","BOSCHLTD.NS.High","BOSCHLTD.NS.Low","BOSCHLTD.NS.Close","BOSCHLTD.NS.Volume","BOSCHLTD.NS.Adjusted"
2012-10-09,8951.016,8992.179,8870.127,8680.299805,4402,8456.173828
2012-10-10,8828.4,9130.757,8828.349,8849.349609,23533,8620.858398
2012-10-11,9115.36,9134.863,9017.893,8850.599609,1867,8622.076172
2012-10-12,9084.564,9110.227,8972.778,8773.450195,1882,8546.918945
2012-10-15,8956.352,9053.768,8930.588,8764.75,837,8538.444336
2012-10-16,9048.585,9048.585,8972.674,8790.5,8450,8563.529297
2012-10-17,9052.691,9084.615,9008.243,8849.5,2401,8621.005859
2012-10-18,9003.522,9083.436,9003.471,8821.049805,897,8593.289063
2012-10-19,8981.915,9187.216,8981.915,8886.299805,2368,8656.853516
2012-10-22,9074.35,9156.42,9074.35,8904.650391,3368,8674.731445
2012-10-23,9043.504,9182.082,9043.504,8919,2461,8688.710938
2012-10-25,9156.368,9175.923,9127.677,8926.400391,3254,8695.919922
2012-10-29,9115.359,9153.75,9072.502,8850.75,1254,8622.223633
2012-10-30,9135.89,9160.628,9079.997,8895.900391,3142,8666.207031
2012-10-31,9120.542,9141.021,9099.089,8898.150391,6730,8668.400391
2012-11-01,9117.568,9150.775,9094.83,8893.049805,2188,8663.429688
2012-11-02,9171.767,9171.767,9100.117,8924,2936,8693.581055
2012-11-05,9163.093,9171.767,9123.573,8922.5,3207,8692.119141
2012-11-06,9238.49,9238.49,9034.369,8893,13801,8663.380859
2012-11-07,9079.432,9167.711,8972.675,8868.650391,8948,8639.661133
2012-11-08,8941.931,9161.552,8941.931,8864.950195,5824,8636.056641
2012-11-09,9110.227,9125.624,9053.769,8858.099609,1596,8629.382813
2012-11-12,9089.697,9166.172,9039.912,8890.299805,3155,8660.750977
2012-11-15,9114.537,9114.537,9012.707,8801.650391,2543,8574.392578
2012-11-16,8998.441,9094.728,8998.339,8780,660,8553.298828
2012-11-19,8840.307,9033.239,8840.307,8784.200195,1529,8557.391602
2012-11-20,9443.839,9443.839,8955.275,8888.400391,1587,8658.902344
2012-11-21,9035.395,9125.625,9035.395,8868.75,7690,8639.757813
2012-11-22,9135.889,9174.434,9059.979,8923.349609,2816,8692.948242
2012-11-23,9159.91,9233.202,9078.508,8891.75,2057,8662.164063
2012-11-26,9135.888,9237.358,9085.641,8937.150391,4353,8706.393555
2012-11-27,9233.407,9233.407,9084.564,8939.049805,7807,8708.243164
2012-11-29,9124.751,9653.298,9117.412,9138.5,18183,8902.543945
2012-11-30,9490.035,9623.48,9305.264,9118.799805,6391,8883.350586
2012-12-03,9433.525,9441.789,9239.567,9041.200195,7069,8807.754883
2012-12-04,9289.865,9358.795,9265.434,9089.799805,5673,8855.100586
2012-12-05,9392.516,9525.961,9279.702,9097.200195,5926,8862.30957
2012-12-06,9371.934,9443.841,9269.335,9105.299805,2845,8870.200195
2012-12-07,9385.484,9454.106,9266.512,9151.599609,4328,8915.304688
2012-12-10,9495.166,9525.755,9341.19,9158.450195,8034,8921.978516
2012-12-11,9494.14,9604.848,9408.068,9206.75,13954,8969.030273
2012-12-12,9750.714,9750.714,9474.687,9267.450195,1592,9028.164063
2012-12-13,9392.567,9533.66,9306.289,9165.400391,5142,8928.749023
2012-12-14,9238.538,9392.308,9233.406,9039.25,5896,8805.857422
2012-12-17,9275.495,9433.576,9135.89,8989.049805,1918,8756.951172
2012-12-18,9289.864,9392.156,9244.749,9071.599609,4093,8837.371094
2012-12-19,9311.422,9402.781,9259.07,9058.700195,2879,8824.803711
2012-12-20,9308.856,9392.618,9257.017,9100.25,2830,8865.280273
2012-12-21,9545.465,9545.465,9289.865,9134.049805,5846,8898.208008
2012-12-24,9474.636,9546.491,9392.515,9202.549805,2417,8964.939453
2012-12-26,9393.543,9446.407,9341.191,9104.299805,4896,8869.225586
2012-12-27,9443.842,9443.842,9310.191,9124.700195,8930,8889.098633
2012-12-28,9466.423,9615.266,9341.189,9286.200195,9465,9046.430664
2012-12-31,9532.12,9843.151,9484.901,9516.700195,14556,9270.978516
2013-01-01,9802.039,9844.126,9608.081,9387.799805,3200,9145.40625
2013-01-02,9806.196,9853.416,9664.95,9475.549805,4514,9230.890625
2013-01-03,9833.862,9833.913,9614.446,9409,4328,9166.058594
2013-01-04,9554.24,9722.998,9546.439,9346.25,7064,9104.929688
2013-01-07,9703.547,9703.547,9531.094,9329.099609,2293,9088.220703
2013-01-08,9874.973,9874.973,9456.364,9279.200195,3191,9039.610352
2013-01-09,9526.218,9630.767,9443.841,9210.150391,2438,8972.34375
2013-01-10,9628.611,9628.611,9454.207,9323.900391,8688,9083.157227
2013-01-11,9571.025,9650.63,9414.072,9201,2123,8963.429688
2013-01-14,9466.424,9522.266,9443.841,9207.900391,1277,8970.151367
2013-01-15,9494.961,9495.167,9284.733,9109.849609,4799,8874.631836
2013-01-16,9503.377,9503.377,9351.454,9186.650391,2943,8949.451172
2013-01-17,9464.319,9484.849,9413.147,9214.599609,2006,8976.678711
2013-01-18,9474.637,9545.466,9284.682,9180.799805,4333,8943.75
2013-01-21,9495.167,9649.143,9424.646,9281.700195,4962,9042.044922
2013-01-22,9572.156,9572.156,9361.773,9171.650391,3387,8934.835938
2013-01-23,9479.768,9484.593,9325.792,9103.650391,1394,8868.59375
2013-01-24,9442.815,9442.815,9330.926,9112.349609,3441,8877.067383
2013-01-25,9356.588,9422.387,9315.528,9092.799805,5161,8858.022461
2013-01-28,9371.935,9397.649,9239.567,9005.75,2884,8773.219727
2013-01-29,9420.18,9420.18,9059.107,8888.349609,4119,8658.851563
2013-01-30,9127.677,9495.115,9053.769,9076.599609,6896,8842.241211
2013-01-31,9317.17,9587.552,9295.819,9260,6528,9020.905273
2013-02-01,9464.319,9501.325,9197.479,9108.150391,6054,8872.977539
2013-02-04,9442.816,9442.816,9250.859,9020,1173,8787.101563
2013-02-05,9289.866,9314.451,9238.591,9013.299805,1497,8780.575195
2013-02-06,9253.989,9298.078,9233.408,9011.75,1895,8779.06543
2013-02-07,9238.591,9287.812,9234.434,9013.5,10973,8780.770508
2013-02-08,9238.59,9314.911,9238.539,9021.400391,2239,8788.467773
2013-02-11,9285.296,9318.555,9178.027,8956.799805,8189,8725.535156
2013-02-12,9289.556,9289.556,9137.017,8919.349609,3873,8689.052734
2013-02-13,9197.429,9259.07,9147.232,8977.150391,1897,8745.359375
2013-02-14,9166.787,9273.954,9166.787,8971.599609,4853,8739.952148
2013-02-15,9189.268,9238.489,9166.787,8969.400391,1098,8737.80957
2013-02-18,9197.993,9268.771,9197.993,8995.150391,776,8762.894531
2013-02-19,9279.754,9330.925,9239.617,9025.349609,905,8792.314453
2013-02-20,9260.095,9319.581,9260.095,9064.950195,2648,8830.893555
2013-02-21,9240.645,9323.535,9240.594,9044.950195,20770,8811.408203
2013-02-22,9244.905,9270.362,9200.149,8989.5,9864,8757.389648
2013-02-25,9254.657,9280.678,9149.234,8930.849609,1906,8700.253906
2013-02-26,9156.472,9171.819,9044.532,8867.75,2000,8638.782227
2013-02-27,9194.4,9300.9,9044.531,8881.799805,15615,8652.470703
2013-02-28,9084.564,9141.021,8930.588,8761.900391,3757,8535.667969
2013-03-01,9017.996,9017.996,8726.314,8564.25,3300,8343.120117
2013-03-04,8726.776,8894.661,8434.633,8357.900391,9307,8142.098633
2013-03-05,8576.65,8704.758,8576.65,8453.349609,4936,8235.083008
2013-03-06,8686.331,8817.672,8545.649,8398.950195,6106,8182.089355
2013-03-07,8648.3,8648.3,8510.748,8300.200195,2324,8085.888184
2013-03-08,8609.294,8609.294,8397.578,8353.950195,40754,8138.249023
2013-03-11,8574.289,8776.613,8530.457,8436.150391,5485,8218.328125
2013-03-12,8673.963,8821.779,8663.698,8572.950195,5457,8351.595703
2013-03-13,8799.196,8934.438,8771.481,8617.349609,2458,8394.848633
2013-03-14,8898.767,8970.623,8828.965,8705.049805,2500,8480.28418
2013-03-15,8884.55,9023.076,8838.203,8617,1422,8394.508789
2013-03-18,8943.933,8943.933,8838.203,8670.299805,1616,8446.431641
2013-03-19,8919.246,9002.393,8907.698,8722.599609,6340,8497.380859
2013-03-20,8952.146,9032.213,8925.457,8750.650391,5605,8524.707031
2013-03-21,8997.722,9074.299,8830.402,8756.599609,11318,8530.503906
2013-03-22,8930.69,9099.961,8920.374,8829,4407,8601.035156
2013-03-25,9084.616,9238.54,8905.594,8839.25,9075,8611.019531
2013-03-26,9073.531,9376.761,8987.612,9006.299805,3869,8773.754883
2013-03-28,9239.567,9440.762,9130.757,8983.799805,8061,8751.836914
2013-04-01,9305.263,9305.263,9004.086,8852.049805,1393,8623.489258
2013-04-02,9086.618,9110.33,8885.423,8714.650391,5510,8489.636719
2013-04-03,9084.564,9084.564,8930.589,8727.799805,1171,8502.447266
2013-04-04,8971.648,9030.98,8879.263,8740.599609,5025,8514.916992
2013-04-05,8955.275,9074.914,8803.917,8754.299805,7282,8528.263672
2013-04-08,9008.705,9033.239,8930.537,8707.5,2057,8482.671875
2013-04-09,8930.588,8991.614,8925.456,8702.200195,12870,8477.508789
2013-04-10,8975.755,9108.944,8930.948,8827.299805,1059,8599.37793
2013-04-11,9069.166,9072.913,8940.904,8762.700195,2005,8536.447266
2013-04-12,8946.448,9020.766,8904.926,8698.950195,1359,8474.342773
2013-04-15,8939.827,8956.2,8843.336,8638.5,738,8415.453125
2013-04-16,8807.408,8895.687,8745.817,8646.5,515,8423.24707
2013-04-17,8904.976,8930.588,8848.467,8638,1018,8414.966797
2013-04-18,8827.937,9099.961,8827.937,8818.599609,2051,8590.90332
2013-04-22,9003.676,9099.962,8981.914,8846.450195,1006,8618.03418
2013-04-23,9084.565,9186.189,9038.629,8919.200195,1096,8688.905273
2013-04-25,9105.094,9289.865,9084.564,9033.099609,4153,8799.864258
2013-04-26,9289.916,9351.609,9171.817,9057.549805,3678,8823.683594
2013-04-29,9443.841,9443.841,9234.434,9024.849609,3395,8791.827148
2013-04-30,9157.447,9157.447,9034.266,8898.049805,4274,8668.300781
2013-05-02,8981.914,9302.851,8981.914,8927.049805,2405,8696.552734
2013-05-03,9289.865,9289.865,9028.107,8924.5,820,8694.068359
2013-05-06,9238.539,9248.804,9110.688,8983.049805,1881,8751.107422
2013-05-07,9228.274,9265.177,9187.214,8988.299805,1797,8756.22168
2013-05-08,9195.941,9256.812,9188.293,9000.700195,2160,8768.300781
2013-05-09,9238.54,9300.336,9225.554,9047.549805,3221,8813.941406
2013-05-10,9218.062,9248.041,9176.254,9000.299805,3739,8826.444336
2013-05-13,9197.718,9253.649,9075.304,9035.25,1909,8860.719727
2013-05-14,9177.274,9247.837,9156.93,9011.950195,4155,8837.870117
2013-05-15,9279.243,9279.243,9157.899,9000.650391,1494,8826.789063
2013-05-16,9187.471,9212.964,9147.754,9000.950195,3432,8827.082031
2013-05-17,9158.921,9218.013,9158.921,9015.950195,1150,8841.791016
2013-05-20,9228.259,9298.567,9177.274,9017.450195,1748,8843.263672
2013-05-21,9248.601,9471.761,9186.042,9167.099609,4883,8990.023438
2013-05-22,9347.665,9483.183,9279.294,9227.75,7584,9049.500977
2013-05-23,9427.1,9427.1,9252.732,9100.549805,3304,8924.757813
2013-05-24,9299.637,9299.637,9192.926,9039.200195,2120,8864.59375
2013-05-27,9218.06,9299.585,9210.923,9052.75,1328,8877.882813
2013-05-28,9376.114,9376.114,9192.569,9043.400391,1211,8868.712891
2013-05-29,9188.489,9329.207,9188.489,9082.049805,2326,8906.617188
2013-05-30,9266.344,9369.946,9229.329,9145.450195,2801,8968.791016
2013-05-31,9284.342,9457.69,9284.342,9148.25,2934,8971.537109
2013-06-03,9235.397,9427.05,9179.518,9035.450195,5820,8860.915039
2013-06-04,9274.093,9370.914,9215.002,9040.799805,2269,8866.163086
2013-06-05,9218.826,9317.991,9205.621,9051.25,1923,8876.411133
2013-06-06,9095.697,9298.566,9095.697,9077.25,1933,8901.90918
2013-06-07,9379.174,9379.174,9183.392,9018.849609,1132,8844.635742
2013-06-10,9314.934,9378.869,9102.837,9134.099609,2125,8957.65918
2013-06-11,9221.12,9789.091,9196.648,9315.450195,3250,9135.507813
2013-06-12,9497.866,9529.069,9209.904,9051.799805,3603,8876.950195
2013-06-13,9228.259,9273.992,9136.487,8993.349609,1104,8819.62793
2013-06-14,9187.521,9273.89,9151.832,9007.700195,849,8833.702148
2013-06-17,9218.52,9267.721,9167.076,9033.049805,1448,8858.5625
2013-06-18,9228.258,9300.707,9180.383,9031.549805,2512,8857.091797
2013-06-19,9220.357,9238.457,9154.892,9000,3725,8826.149414
2013-06-20,9217.755,9217.755,9151.831,8983.950195,1094,8810.412109
2013-06-21,9126.289,9274.145,9075.304,8917.349609,1758,8745.09668
2013-06-24,9116.091,9131.438,8947.841,8800.549805,1805,8630.553711
2013-06-25,8978.432,8993.422,8692.968,8578.700195,1875,8412.989258
2013-06-26,8746.962,8882.531,8723.713,8576.5,2209,8410.831055
2013-06-27,8866.216,8891.657,8728.607,8678.049805,26413,8510.418945
2013-06-28,8870.346,9584.134,8870.346,9047.900391,24487,8873.125
2013-07-01,9126.287,9156.878,8779.59,8915.150391,1688,8742.941406
2013-07-02,9166.924,9166.976,9024.37,8873.099609,1551,8701.701172
2013-07-03,8998.979,9066.075,8963.136,8803.099609,957,8633.054688
2013-07-04,8922.35,9051.851,8770.516,8626.5,3482,8459.865234
2013-07-05,8868.763,8937.235,8799.984,8724.299805,3163,8555.777344
2013-07-08,8896.856,8949.167,8780.712,8636.299805,1005,8469.476563
2013-07-09,8917.251,8921.33,8831.647,8726.650391,15224,8558.081055
2013-07-10,8873.454,8942.641,8820.379,8667.5,5201,8500.074219
2013-07-11,9003.924,9003.924,8788.717,8661.400391,1826,8494.092773
2013-07-12,8845.872,8863.818,8762.257,8601.700195,1911,8435.544922
2013-07-15,8891.758,8891.758,8744.055,8596.849609,2506,8430.788086
2013-07-16,8881.561,8881.561,8718.409,8567.5,6548,8402.005859
2013-07-17,8754.099,8856.018,8713.311,8666.299805,14675,8498.896484
2013-07-18,8749.001,9036.555,8749.001,8647.299805,1944,8480.263672
2013-07-19,8774.545,8912.154,8764.297,8698.900391,1738,8530.866211
2013-07-22,8937.645,8937.645,8774.799,8635.25,853,8468.446289
2013-07-23,8820.379,8828.537,8749.051,8597.099609,1171,8431.033203
2013-07-24,8779.591,8815.179,8734.52,8595.549805,2367,8429.513672
2013-07-25,8774.543,8837.102,8705.561,8567.5,622,8402.005859
2013-07-26,8743.952,8883.855,8708.263,8640.299805,1923,8473.399414
2013-07-29,8848.728,9228.259,8743.903,8855.700195,2033,8684.637695
2013-07-30,8897.011,9279.244,8890.74,8934.200195,1823,8761.621094
2013-07-31,9248.654,9248.654,8978.535,9004.150391,8445,8830.219727
2013-08-01,9065.107,9175.234,8973.334,8838.849609,798,8668.113281
2013-08-02,8922.349,8973.334,8880.745,8727.849609,1077,8559.257813
2013-08-05,8907.054,8907.054,8724.834,8574.299805,1389,8408.673828
2013-08-06,8718.411,8764.297,8454.411,8348.5,3553,8187.234863
2013-08-07,8565.455,8763.226,8565.455,8484.900391,1892,8321.000977
2013-08-08,8652.079,8743.902,8517.631,8519.549805,794,8354.981445
2013-08-12,8820.38,8820.38,8647.541,8508.549805,1473,8344.193359
2013-08-13,8746.298,8845.872,8672.574,8584.799805,2523,8418.970703
2013-08-14,8810.183,8810.183,8672.524,8517.799805,934,8353.264648
2013-08-16,8687.819,8764.195,8473.784,8408.349609,1873,8245.928711
2013-08-19,8631.786,8735.744,8363.555,8237.900391,3236,8078.772949
2013-08-20,8408.523,8443.091,8158.698,8026.25,4630,7871.210449
2013-08-21,8351.319,8351.319,8208.664,8151.450195,15461,7993.991699
2013-08-22,8320.728,8372.631,8257.507,8191.399902,11099,8033.169922
2013-08-23,8371.713,8463.486,8281.062,8188.049805,2636,8029.884766
2013-08-26,8539.962,8539.962,8278.92,8150.850098,18883,7993.404297
2013-08-27,8310.683,8402.303,8290.136,8169.700195,594,8011.890137
2013-08-28,8436.973,8436.973,8198.415,8134.799805,470,7977.663574
2013-08-29,8167.773,8545.061,8167.773,8249.450195,1215,8090.099121
2013-08-30,8400.265,8462.466,8367.634,8251.650391,2038,8092.256348
2013-09-02,8437.993,8504.223,8366.665,8260.950195,559,8101.376953
2013-09-03,8445.742,8445.742,8259.546,8114.850098,7355,7958.099121
2013-09-04,8473.682,8473.682,8300.334,8162.899902,849,8005.220703
2013-09-05,8361.465,8453.289,8259.648,8122,1386,7965.11084
2013-09-06,8320.014,8468.533,8320.014,8257.400391,1141,8097.895508
2013-09-10,8361.516,8509.372,8310.531,8266.400391,4472,8106.72168
2013-09-11,8361.568,8543.023,8361.568,8357.299805,1016,8195.864258
2013-09-12,8519.569,8578.558,8437.993,8318.799805,6755,8158.109375
2013-09-13,8361.616,8492.036,8361.616,8268.849609,3702,8109.125
2013-09-16,8412.347,8539.963,8363.555,8212.950195,840,8054.304199
2013-09-17,8362.535,8565.455,8362.535,8358.900391,1982,8197.435547
2013-09-18,8463.18,8611.291,8462.466,8412.049805,4635,8249.557617
2013-09-19,8611.342,8687.768,8501.674,8475.700195,2191,8311.978516
2013-09-20,8514.521,8968.95,8490.609,8671.25,3357,8503.750977
2013-09-23,8769.395,8922.349,8718.461,8620.450195,1010,8453.932617
2013-09-24,8679.661,8840.722,8679.661,8604.150391,6746,8437.948242
2013-09-25,8744.311,8810.183,8679.662,8614.299805,5438,8447.900391
2013-09-26,8718.562,9155.859,8668.545,8793.5,8631,8623.640625
2013-09-27,8960.079,9330.229,8845.873,9053.650391,9936,8878.763672
2013-09-30,9239.475,9279.243,9044.713,9048.650391,8787,8873.861328
2013-10-01,9058.58,9169.065,9031.456,8886.099609,1443,8714.451172
2013-10-03,9150.761,9150.761,8769.395,8693.5,2228,8525.571289
2013-10-04,8771.433,9153.82,8771.433,8895,2732,8723.179688
2013-10-07,9070.205,9176.254,8993.728,8869.400391,2356,8698.074219
2013-10-08,9115.429,9154.841,9024.319,8863.25,2883,8692.041992
2013-10-09,9003.925,9075.253,8974.353,8841.200195,1392,8670.418945
2013-10-10,8902.669,9069.135,8902.669,8774.400391,3711,8604.90918
2013-10-11,9013.052,9024.319,8861.168,8717.549805,1430,8549.15625
2013-10-14,8870.345,8963.138,8799.986,8645.099609,893,8478.105469
2013-10-15,8962.933,8962.933,8738.804,8585.900391,2402,8420.049805
2013-10-17,8779.644,8973.335,8743.903,8716.75,2817,8548.371094
2013-10-18,8897.367,9003.926,8879.523,8737.849609,2533,8569.063477
2013-10-21,8909.96,9014.123,8872.385,8727.799805,1567,8559.208008
2013-10-22,8851.99,9054.909,8851.99,8768.5,3694,8599.123047
2013-10-23,8873.403,9053.889,8873.403,8767.650391,1112,8598.290039
2013-10-24,8862.187,8968.031,8862.187,8716,882,8547.636719
2013-10-25,8891.911,8952.94,8891.911,8740.599609,6289,8571.761719
2013-10-28,8888.546,8937.644,8882.581,8751.450195,594,8582.402344
2013-10-29,8887.679,9171.767,8871.364,8878.799805,2178,8707.291992
2013-10-30,9075.253,9075.253,8927.448,8798.049805,1003,8628.101563
2013-10-31,8927.498,8998.826,8912.152,8795.400391,5797,8625.503906
2013-11-01,9024.32,9126.238,8902.976,8814.299805,2837,8644.037109
2013-11-05,9039.615,9039.615,8922.35,8770.599609,1334,8601.180664
2013-11-06,8871.824,8951.615,8847.912,8722.549805,2273,8554.05957
2013-11-07,8886.661,8932.496,8881.562,8711.5,1733,8543.222656
2013-11-08,8888.751,8912.153,8871.365,8709.150391,354,8540.918945
2013-11-11,8901.955,8952.939,8878.706,8758.049805,725,8588.875
2013-11-12,8930.557,9075.304,8857.088,8828.650391,3817,8658.111328
2013-11-13,8937.646,9053.687,8891.759,8816.049805,7596,8645.75293
2013-11-14,9035.433,9035.433,8937.644,8788.5,7199,8618.737305
2013-11-18,8887.68,8947.791,8872.486,8748.75,8324,8579.753906
2013-11-19,8873.454,8963.035,8873.454,8745.049805,3125,8576.125977
2013-11-20,8973.282,8973.333,8825.477,8679.049805,1072,8511.401367
2013-11-21,8872.384,8872.486,8774.493,8626.150391,2198,8459.522461
2013-11-22,8810.183,8870.396,8708.213,8590.950195,13493,8425.001953
2013-11-25,8769.394,8819.768,8719.429,8560.349609,4346,8394.993164
2013-11-26,8768.375,8768.375,8652.129,8500.299805,7519,8336.103516
2013-11-27,8728.557,8752.01,8687.87,8568.25,17772,8402.740234
2013-11-28,8734.725,8819.36,8616.44,8487.650391,1243,8323.698242
2013-11-29,8657.228,8917.047,8657.228,8695.400391,21132,8527.43457
2013-12-02,8881.562,9160.908,8795.041,8890.049805,3743,8718.324219
2013-12-03,8974.558,9065.107,8974.558,8852.200195,1722,8681.206055
2013-12-04,9100.797,9146.683,8995.921,8909.150391,1298,8737.055664
2013-12-05,9076.323,9276.184,9060.008,8924.5,3852,8752.109375
2013-12-06,9142.603,9177.272,9003.924,8879.400391,2425,8707.881836
2013-12-09,9257.78,9257.78,9029.419,8871.099609,1318,8699.739258
2013-12-10,8973.333,9065.055,8952.939,8803.849609,1004,8633.790039
2013-12-11,9044.662,9177.273,8975.424,8907,5226,8734.947266
2013-12-12,9029.06,9146.631,8978.585,8891,1501,8719.256836
2013-12-13,9047.772,9115.072,8974.354,8835,2515,8664.337891
2013-12-16,9177.272,9177.272,8975.422,8848.650391,1616,8677.726563
2013-12-17,9024.319,9109.973,8979.248,8829.25,1168,8658.699219
2013-12-18,9054.859,9192.569,8993.728,8998.900391,24904,8825.072266
2013-12-19,9173.195,9173.195,9100.796,8951.599609,1674,8778.685547
2013-12-20,9137.505,9799.289,9137.505,9362.450195,26734,9181.599609
2013-12-23,9564.758,9783.993,9564.758,9505.849609,8756,9322.229492
2013-12-24,9555.582,10092.962,9555.582,9834.099609,22735,9644.137695
2013-12-26,10088.883,11726.516,10088.883,10599.299805,104667,10394.557617
2013-12-27,10910.759,11206.471,10516.442,10411.599609,35809,10210.482422
2013-12-30,10756.785,10961.744,10349.925,10236.5,18017,10038.765625
2013-12-31,10502.879,10694.582,10104.177,10068.200195,17791,9873.717773
2014-01-01,10355.024,10536.53,10156.183,10009.900391,14920,9816.542969
2014-01-02,10207.167,10364.405,10135.839,9998.049805,14316,9804.921875
2014-01-03,10247.954,10378.17,10171.477,10021.299805,10989,9827.723633
2014-01-06,10270.388,10343.806,10070.374,9930.049805,11449,9738.236328
2014-01-07,10065.429,10194.93,9931.899,9777.349609,6112,9588.485352
2014-01-08,9931.848,10501.858,9891.06,9864.849609,20468,9674.295898
2014-01-09,9996.091,10298.941,9901.259,9752.450195,6508,9564.06543
2014-01-10,9963.46,10094.95,9850.273,9715.900391,9322,9528.222656
2014-01-13,9911.455,10010.365,9891.061,9718.099609,5055,9530.379883
2014-01-14,9860.471,10044.016,9860.471,9758.799805,5239,9570.292969
2014-01-15,9903.298,10012.304,9892.082,9723.75,3091,9535.919922
2014-01-16,9931.85,9966.469,9738.209,9591.75,3740,9406.469727
2014-01-17,9828.859,9838.495,9666.829,9517.450195,3637,9333.606445
2014-01-20,9707.516,9829.879,9677.945,9524.700195,3936,9340.71582
2014-01-21,9651.433,9922.265,9651.433,9556.450195,5132,9371.851563
2014-01-22,9666.73,9794.192,9666.73,9551.25,2563,9366.750977
2014-01-23,9739.381,9778.843,9656.581,9482.299805,1844,9299.134766
2014-01-24,9625.94,9716.693,9511.173,9338.400391,3380,9158.014648
2014-01-27,9484.203,9574.956,9328.19,9257,4929,9078.185547
2014-01-28,9442.394,9518.871,9243.553,9097.75,4520,8922.013672
2014-01-29,9276.95,9422.002,9253.752,9103.400391,3223,8927.552734
2014-01-30,9280.264,9280.264,8983.633,8919.599609,4809,8747.302734
2014-01-31,9110.993,9228.054,9095.697,8973.75,10026,8800.408203
2014-02-03,9131.387,9248.602,9029.519,8944.299805,17731,8771.526367
2014-02-04,9105.895,9216.022,9024.319,8995.349609,6569,8821.589844
2014-02-05,9207.252,9457.639,9132.661,9213.75,8242,9035.772461
2014-02-06,9452.591,9523.969,9341.444,9202.549805,4162,9024.789063
2014-02-07,9391.41,9457.69,9248.652,9110.900391,2314,8934.90918
2014-02-10,9289.441,9380.092,9248.653,9095.299805,2106,8919.609375
2014-02-11,9329.209,9330.229,9181.353,9105.900391,2409,8930.004883
2014-02-12,9350.623,9350.623,9227.749,9055.75,2722,8880.823242
2014-02-13,9287.402,9287.402,9151.782,9003.049805,2408,8829.140625
2014-02-14,9228.258,9228.258,9041.654,8952.099609,3912,8779.175781
2014-02-17,9198.687,9207.865,9081.422,8985.549805,1293,8811.979492
2014-02-18,9156.88,9218.011,9086.521,8980.450195,5565,8806.978516
2014-02-19,9202.766,9202.766,9126.289,8972.849609,1222,8799.524414
2014-02-20,9206.844,9217.041,9126.288,9013.200195,2202,8839.09668
2014-02-21,9167.077,9482.163,9165.547,9084.700195,6067,8909.214844
2014-02-24,9359.799,9534.167,9294.589,9296.5,3814,9116.923828
2014-02-25,9523.97,9707.516,9483.183,9475.25,9012,9292.220703
2014-02-26,9661.884,9782.973,9514.946,9495.75,7503,9312.325195
2014-02-28,9437.297,9707.516,9289.441,9404.75,10036,9223.082031
2014-03-03,9676.925,9676.925,9392.43,9266.799805,3055,9087.796875
2014-03-04,9472.933,9472.984,9360.817,9236.799805,3993,9058.37793
2014-03-05,9518.822,9518.822,9381.213,9213.299805,3246,9035.330078
2014-03-06,9395.133,9502.558,9395.133,9255.650391,4141,9076.862305
2014-03-07,9447.493,9582.807,9433.218,9317.599609,6820,9137.615234
2014-03-10,9501.028,10037.898,9422.001,9696.900391,15940,9509.588867
2014-03-11,9788.072,9833.958,9534.167,9407.200195,3978,9225.485352
2014-03-12,9586.172,9777.875,9536.207,9458.299805,4281,9275.597656
2014-03-13,9651.433,9762.835,9651.433,9501.150391,3146,9317.620117
2014-03-14,9688.295,9882.394,9585.203,9609.150391,3673,9423.53418
2014-03-18,9799.288,9829.879,9687.122,9552.049805,4363,9367.537109
2014-03-19,9789.092,10069.509,9718.733,9810.700195,12872,9621.19043
2014-03-20,10002.208,10044.016,9870.667,9747.700195,8857,9559.408203
2014-03-21,9966.468,10421.303,9891.061,10055.5,8700,9861.262695
2014-03-24,10540.405,10706.82,10247.956,10106.200195,6137,9910.982422
2014-03-25,10278.546,10685.405,10247.955,10398.700195,7670,10197.833008
2014-03-26,10615.046,10731.292,10400.91,10498.099609,10965,10295.3125
2014-03-27,10705.8,10791.454,10599.853,10527.200195,6243,10323.850586
2014-03-28,10732.312,10971.94,10732.312,10722.200195,8742,10515.083984
2014-03-31,10927.074,11216.668,10782.277,10892.299805,22986,10681.897461
2014-04-01,10951.547,11089.206,10762.903,10767.099609,6382,10559.115234
2014-04-02,11013.238,11093.285,10778.198,10641.700195,8572,10436.138672
2014-04-03,10977.037,10997.941,10808.787,10619.5,3069,10414.369141
2014-04-04,10841.829,10910.76,10309.342,10226.799805,8377,10029.251953
2014-04-07,10528.373,10648.698,10452.1,10368.5,4529,10168.214844
2014-04-09,10462.091,10706.819,10421.304,10365.700195,7074,10165.470703
2014-04-10,10569.874,10690.708,10402.949,10270.200195,14021,10071.81543
2014-04-11,10500.739,10548.766,10400.91,10244.700195,3380,10046.807617
2014-04-15,10367.055,10604.849,10349.925,10224.299805,3108,10026.801758
2014-04-16,10436.599,10706.921,10249.995,10321.900391,6176,10122.516602
2014-04-17,10627.283,10752.706,10400.91,10313.5,14674,10114.27832
2014-04-21,10416.714,10604.848,10299.959,10212.200195,9269,10014.936523
2014-04-22,10499.821,10655.834,10411.107,10345.5,4358,10145.660156
2014-04-23,10553.864,10706.819,10493.498,10402.400391,2609,10201.461914
2014-04-24,10607.297,10607.297,10607.297,10402.400391,0,10201.461914
