,Date,RSI,MFI,EMA,SO,MACD,Diff,CAPPIPES.BO.Close
252,2016-11-09,50.697155605131066,7.531380753138066,156.29794406911554,1.0,-131.6948311338277,0.0,72.0
253,2016-11-22,53.37080214665869,10.216162685605084,158.70431111336066,0.2341137593539317,-131.090207429821,-11.449996999999996,63.5
254,2016-11-23,53.145840780039485,8.121999867240632,156.09870317495148,0.2341137593539317,-131.33570815665777,0.0,63.5
255,2016-11-24,52.91869824978942,8.121999867240632,153.75908570200414,0.2341137593539317,-132.4488408434056,0.0,63.5
256,2016-11-25,52.689342679430375,8.121999867240632,151.63709679170745,0.2341137593539317,-133.28914490299,0.0,63.5
257,2016-11-28,52.45774156830114,8.121999867240632,149.69316761448843,0.2341137593539317,-134.0250941296328,0.0,63.5
258,2016-11-29,52.22386177620439,8.121999867240632,147.89492367342393,0.2341137593539317,-134.6754713976698,0.0,63.5
259,2016-11-30,51.987669507598234,8.121999867240632,146.2158767437586,1.0,-135.40118452257778,0.0,63.5
260,2016-12-09,50.13591060102688,1.1846001974333689,141.7502262817855,1.0,-137.12169821215363,4.5,68.0
261,2016-12-22,54.32873274780427,4.461942257217856,146.476561467769,0.0,-125.32164964442163,-12.0,56.0
262,2016-12-23,54.1128269776237,4.461942257217856,143.07826990783508,0.0,-124.38865914229089,0.0,56.0
263,2016-12-26,53.925508657273824,14.105362414141183,140.33660728093773,0.08749991666666664,-123.2123679934906,1.0499989999999997,57.049999
264,2016-12-27,54.10105996645128,15.10137048607858,137.3356042284117,0.0,-122.7468615085379,-1.5499989999999997,55.5
265,2016-12-28,53.8954549835605,25.736174207877553,135.0490871510387,0.15384615384615385,-123.6922498605611,1.5,57.0
266,2016-12-29,53.56746248859485,31.862190059378023,133.14662579679683,0.21153846153846154,-124.48886014267839,0.75,57.75
267,2016-12-30,53.156430228730216,27.39940306209263,131.30791244242522,0.8688533996240657,-125.23417022378459,-0.09999799999999937,57.650002
268,2017-01-02,52.909242395589224,40.98578131321891,130.62578166779616,0.7088234705882352,-125.66018651508634,3.399996999999999,61.049999
269,2017-01-03,52.328943512877885,34.60840319309729,129.56574227095476,0.5789473684210527,-126.19123333303233,-1.0499989999999997,60.0
270,2017-01-04,52.12977053509426,36.94826405130134,129.45164828778798,0.7368421052631579,-126.48421787361161,3.0,63.0
271,2017-01-05,52.04963455510774,39.22858021439961,132.09130623448124,0.8947368421052632,-126.59457381054563,3.0,66.0
272,2017-01-06,51.96922982589643,42.40735352654905,134.49544570495627,0.8947368421052632,-126.80566386873784,0.0,66.0
273,2017-01-09,51.8905752880742,45.2673710496458,136.55588559441583,0.8973685789473687,-125.23104740952846,0.050003000000003794,66.050003
274,2017-01-10,51.86025485921596,47.885370302727765,139.08742749336574,0.9605263157894737,-123.66940538994115,1.1999969999999962,67.25
275,2017-01-11,51.94949329597807,47.27919978385242,141.84007054264129,0.75,-122.22414177734026,2.0,69.25
276,2017-01-12,52.524396222912145,49.34551532686258,145.14217653511395,0.7993311171015975,-120.44552975277594,2.75,72.0
277,2017-01-13,53.282478104487566,54.403617981544855,150.34276360553426,0.7488038517891051,-118.52344386642352,6.75,78.75
278,2017-01-16,53.22067558310837,47.797113448170855,154.65241008857214,0.7222222222222222,-116.29299469497698,0.25,79.0
279,2017-01-17,53.90793303642765,48.429227460838824,158.94215765234065,0.75,-114.21661966438944,0.5,79.5
280,2017-01-18,54.59720175953637,48.502522182600735,162.92632433545705,0.8324022533628768,-112.73051254632617,1.5,81.0
281,2017-01-19,54.38863229707194,41.77904463445628,166.22849637998976,0.8135593220338984,-111.22518141701437,0.25,81.25
282,2017-01-20,55.25085346619285,40.70963823263387,173.33518537478432,1.0,-109.31605130061467,12.75,94.0
283,2017-01-23,44.56501573698036,51.01527019390554,179.2411194487894,0.9151377181003141,-108.35571070815365,-1.8499979999999994,92.150002
284,2017-01-24,44.97888616729385,48.45917140650661,184.2675348411041,0.8262293770491803,-107.6891065855283,-0.8000040000000013,91.349998
285,2017-01-25,45.67255517910031,50.03812078370206,188.71461327982033,0.8338985084745766,-107.18570360289857,0.20000500000000443,91.550003
286,2017-01-27,46.36071339853636,51.10907265705988,192.60359864807114,0.8620689655172413,-106.97352411451112,0.4499969999999962,92.0
287,2017-01-30,46.75842413368901,53.24887263300461,195.04382020446727,0.8076923076923077,-108.97006433096598,-0.5,91.5
288,2017-01-31,47.29579386947137,51.475078568119805,196.7588461959047,0.6666666666666666,-111.59907570165126,-1.75,89.75
289,2017-02-01,48.09233107711567,49.98910400399548,200.25867005589146,0.8400004000000005,-114.65353174098468,6.050003000000004,95.800003
290,2017-02-02,48.908125931743136,51.29742714106798,204.6263145028471,1.0,-117.72552596771538,4.25,100.050003
291,2017-02-03,48.753760489419946,40.16681396466316,208.2936803333954,0.8333331871345285,-120.8845930170489,-1.0500030000000038,99.0
292,2017-02-06,49.62129249798997,42.54477425386265,212.24827538116813,0.9093264389648023,-123.6225869235642,8.050003000000004,107.050003
293,2017-02-07,50.465820433426394,44.989175228896926,216.31810760022987,0.9358974358974359,-126.57108833171185,0.6999969999999962,107.75
294,2017-02-08,51.30523595182819,45.61921927585511,220.88373634489943,0.9133334666666668,-131.0060540835453,2.300003000000004,110.050003
295,2017-02-09,51.148560233349805,46.112091215770526,224.41204210922055,0.8200456701656954,-135.61068336631516,-2.0,108.050003
296,2017-02-10,50.88511613925091,47.73654161460396,227.59901067580086,0.81548958753844,-139.7451801813494,-0.10000600000000759,107.949997
297,2017-02-13,50.43506344709004,47.42994010549643,229.5847579952178,0.6583143040976269,-143.81199174183934,-3.449996999999996,104.5
298,2017-02-14,50.08890522664753,47.899308864110075,230.69836161889353,0.08333333333333333,-148.21066430942113,-3.5,101.0
299,2017-02-15,50.42212765900206,47.35200002220667,230.92328410447655,0.08333333333333333,-152.4403730194555,0.0,101.0
300,2017-02-16,50.89591845294172,48.171383140443645,229.6104547230338,0.0,-156.38842009399355,-3.0,98.0
301,2017-02-17,50.57571579997507,45.86105975098749,230.25008968952616,0.4404764984883334,-160.47249256323414,5.050003000000004,103.050003
302,2017-02-20,50.12348213183677,44.956606081434174,229.8939280846439,0.6161135688776579,-164.7185537213212,0.9499969999999962,104.0
303,2017-02-21,50.441201927358414,47.53472676016722,230.17576263341988,0.7120001600000001,-167.6126180790767,2.4000020000000006,106.400002
304,2017-02-22,50.794566642888554,47.05127386851347,231.77894332670792,0.8285714285714286,-171.31035336845173,5.599997999999999,112.0
305,2017-02-23,50.8269137543207,53.073252090597265,234.4838520969807,0.7888888888888889,-174.88647740774002,3.25,115.25
306,2017-02-27,50.46482066520097,52.707251622401905,236.25633169926618,0.7,-178.89625303896872,-2.0,113.25
307,2017-02-28,50.301104314212886,50.93582934256014,237.3563858310407,0.5555555555555556,-182.8813060570527,-3.25,110.0
308,2017-03-01,50.15240341853018,51.854397046006696,238.2037306526053,0.45111120000000005,-185.1821828275563,-2.3499979999999994,107.650002
309,2017-03-02,50.26297296502502,53.12971354999403,239.32836254406908,0.4888888888888889,-187.10838306958777,0.8499979999999994,108.5
310,2017-03-03,50.38371679089139,54.3123095481251,240.98751031058717,0.1346153846153846,-188.57662632389616,0.25,108.75
311,2017-03-06,50.36992889636152,51.982974615989185,240.57206768491125,0.3687499166666666,-190.32926795339756,-3.9000020000000006,104.849998
312,2017-03-07,50.25597525945891,50.86168970074164,239.824791869781,0.32916675,-191.55628837373484,-0.9499959999999987,103.900002
313,2017-03-08,50.54853462753497,52.421879703088294,238.81383205842337,0.32708325,-193.57854831549184,-0.05000400000000127,103.849998
314,2017-03-09,50.3956117665127,53.26369558926192,236.62354816494422,0.46619228479880054,-196.03241032013796,-1.2999949999999956,102.550003
315,2017-03-10,50.81914737592988,54.05711821898172,232.96150143108787,0.2135230860804798,-198.1724224110464,-3.550003000000004,99.0
316,2017-03-14,50.69480234126288,54.004493286499205,230.4392805186193,0.3392857142857143,-200.2839163665866,1.75,100.75
317,2017-03-15,50.94736282457599,52.15336277948937,228.31764604079913,0.32365153768011506,-203.0190170391054,-0.8499979999999994,99.900002
318,2017-03-16,50.91129138702968,53.50547851720479,226.5501256145244,0.32000026666666676,-204.2032916255319,-0.5,99.400002
319,2017-03-17,50.0603711458965,50.9953860023142,225.1942204931911,0.5357142857142857,-204.5853789815518,1.3499979999999994,100.75
320,2017-03-20,50.136026449990105,49.99986975900599,224.04544910797495,0.6258992629780994,-204.18382267370103,0.5999979999999994,101.349998
321,2017-03-21,50.35370912094682,50.73784318198081,224.5404626160173,0.35714285714285715,-203.94583600740526,3.1500020000000006,104.5
322,2017-03-22,50.54415624340431,50.862997437717134,225.10366073196855,0.29210542105263176,-203.804041444489,0.050003000000003794,104.550003
323,2017-03-23,50.3126042926114,51.84056433998413,225.35110412437714,0.25263173684210544,-203.65605351563715,-0.75,103.800003
324,2017-03-24,50.01818490683367,49.99409566590577,225.6639937829133,0.23684210526315788,-203.92203631629116,-0.3000030000000038,103.5
325,2017-03-27,50.32370642928053,54.41827526267004,227.93033192725247,0.6296296296296297,-203.84353862452775,4.5,108.0
326,2017-03-28,50.50204674004663,50.88102805791718,226.59569510267247,0.26296288888888886,-204.88236762765337,-9.900002,98.099998
327,2017-03-29,50.89386485806362,41.621041440676066,223.4076859630345,0.044642857142857144,-205.08269941189025,-6.849997999999999,91.25
328,2017-03-30,50.85914276379821,39.28304154758697,223.2289431259739,0.3387680680266716,-204.58615243035783,8.099998,99.349998
329,2017-03-31,50.75454709470084,37.392412269019054,222.97768591465834,0.3514491921339993,-203.56929917593368,0.34999899999999684,99.699997
330,2017-04-03,50.91425714370437,40.63305755790364,224.6434929881394,0.5797101869355208,-201.16435850377295,6.300003000000004,106.0
331,2017-04-05,51.031320603635095,37.62361215972468,225.71450777919617,0.590579861636222,-198.59714777801048,0.3000030000000038,106.300003
332,2017-04-06,50.69601462417872,37.48674513755342,226.56359271230315,0.5833333031400945,-196.53653309356864,-0.20000500000000443,106.099998
333,2017-04-07,50.88999839501384,38.284049367444595,228.01621124561402,0.6521739603024609,-195.36941765078404,1.9000020000000006,108.0
334,2017-04-10,50.67248272250347,41.34905581187261,229.3234113620027,0.8871796923076923,-194.65027115286546,-0.09999799999999937,107.900002
335,2017-04-11,50.77388154775082,41.34951214605249,229.78555673814628,0.8842107368421054,-193.76250917308403,0.0,107.900002
336,2017-04-12,50.88375455881944,40.70821293064751,231.84475671133802,0.918918918918919,-192.82564618628498,0.34999799999999937,108.25
337,2017-04-13,50.71447201520921,40.630879473380446,234.77104352662025,0.7799987999999984,-193.2363042752325,-0.3000030000000038,107.949997
338,2017-04-17,50.83102287648309,37.66372944003383,236.28659093857283,0.7799987999999984,-192.27080253789006,0.0,107.949997
339,2017-04-18,50.846778829119415,35.81686921966855,237.88674168343488,1.0,-190.2463966185224,0.6500010000000032,108.599998
340,2017-04-19,50.38661236916447,39.37136816629703,238.0963427025578,0.09090743801352313,-189.82345011356858,-1.0,107.599998
341,2017-04-20,49.78663990136334,54.68667897208336,237.08915989444102,0.0,-190.27998002024572,-3.6999959999999987,103.900002
342,2017-04-21,50.10478890438982,55.52382274542584,236.08009146934182,0.07142895408176944,-191.44268400277747,-0.5,103.400002
343,2017-04-24,50.24512201429334,55.63045062131996,235.234511779105,0.26785723852044235,-192.61105649314067,1.0999979999999994,104.5
344,2017-04-25,50.356819814625815,49.33905589403099,234.31488961600311,0.46511638723636917,-193.81422926335858,-0.5,104.0
345,2017-04-26,50.48463908889031,50.18720317219448,233.1192748305597,0.33720961330456134,-195.15580437665028,-1.0999979999999994,102.900002
346,2017-04-27,50.37171574662764,49.342978284612265,232.15297846132114,0.44303786252206007,-196.2815611675012,0.5999979999999994,103.5
347,2017-04-28,50.494044596738796,48.01760976726007,230.15544030467137,0.0,-197.19217901374435,-3.5999979999999994,99.900002
348,2017-05-02,50.384196722426225,47.20498989462599,228.43501991610822,0.06603742079001955,-198.0230287692138,0.34999799999999937,100.25
349,2017-05-03,50.58178411681624,45.814584653744944,225.07562681879668,0.0,-199.25591094074952,-5.25,95.0
350,2017-05-04,50.68110216023952,46.32695225561672,222.02699463109735,0.009345610096899971,-200.40617116748672,-0.40000200000000063,94.599998
351,2017-05-05,50.581713752949945,46.962294870637635,220.87798853349474,0.35,-200.59730768974686,3.4000020000000006,98.0
352,2017-05-08,50.17910854999357,53.14178758022654,219.87312146352048,0.5673759670036833,-202.02153585505988,0.0,98.0
353,2017-05-09,49.813390271563186,52.87156728769315,219.28183354005677,0.687943147225978,-203.68723326150317,1.6999969999999962,99.699997
354,2017-05-10,50.12657146102016,53.11143107830008,218.0644209986383,0.5357142857142857,-204.27584251302312,-2.199996999999996,97.5
355,2017-05-11,50.3742933878266,51.04402160915275,216.60986990902447,0.42857142857142855,-205.07351409844094,-1.5,96.0
356,2017-05-12,50.3615496279178,49.15827697613468,215.15581004389395,0.42857142857142855,-204.8244180342576,0.0,96.0
357,2017-05-15,50.06514168360245,48.94230291282296,214.43381332390464,0.44642857142857145,-204.30365175284155,0.25,96.25
358,2017-05-16,50.76324655127202,51.35253583689886,210.1404713854287,0.0,-204.7762450017174,-11.25,85.0
359,2017-05-17,50.71155839040351,50.33441748398058,207.87970059821123,0.16835019102359475,-203.9931564364648,2.5,87.5
360,2017-05-18,50.20765055583289,49.95522479046014,206.05252490777434,0.19865302338761234,-203.1207433252543,0.4499969999999962,87.949997
361,2017-05-19,50.60441559520521,49.633130114683574,207.52334520324337,0.9765101373811899,-200.4214196692225,11.600006000000008,99.550003
362,2017-05-22,50.66515208077869,49.67961734794644,209.6501237961817,1.0,-197.54238454569693,2.7999949999999956,102.349998
363,2017-05-23,51.012315858366726,49.45711223306229,212.38076365300307,0.9130434782608695,-195.1292506174368,3.6500020000000006,106.0
364,2017-05-24,50.58722416235833,47.44138411633432,213.5371828842068,0.6666666666666666,-193.32109758570832,-5.0,101.0
365,2017-05-25,50.66430917205562,47.57014896746234,214.80719968863326,0.627906976744186,-191.76514265558498,0.0,101.0
366,2017-05-26,50.88904412960535,43.53314414508463,217.80275808617387,0.8954870932797494,-189.61658206189944,5.800003000000004,106.800003
367,2017-05-29,51.107897048823894,39.02804000244453,215.16494327954805,0.04040418579734577,-189.2691622419007,-16.800003000000004,90.0
368,2017-05-30,51.51704733288072,36.74683058004198,219.32176885394693,0.7878789715334894,-187.65408384181663,14.800003000000004,104.800003
369,2017-05-31,51.07108740729674,35.36276210930065,222.14545248847085,0.6818180785124122,-186.21617876444085,-2.1000060000000076,102.699997
370,2017-06-01,51.185845852500876,36.4213061267435,222.00440049420018,0.25,-183.86246434357858,-8.699996999999996,94.0
371,2017-06-02,51.12275347198824,34.005457715929595,220.19394536785737,0.28089882906199504,-181.99250706541844,0.0,94.0
372,2017-06-05,50.376305844929895,29.826856122261304,218.1321687077419,0.28089882906199504,-180.0443303616568,0.0,94.0
373,2017-06-06,50.54089941159012,26.855575791537902,215.66128525416173,0.29761899447279855,-180.3714499781952,0.0,94.0
374,2017-06-07,51.52549762358082,30.292995759877158,210.97822482307777,0.0,-181.79536739484146,-10.0,84.0
375,2017-06-08,51.09129582866908,29.741533032760017,206.7311170600566,0.1550387416621618,-184.29216891979917,0.0,84.0
376,2017-06-09,50.56879741605366,26.231983487806957,201.91923648435125,0.18181818181818182,-185.84297821028443,0.0,84.0
377,2017-06-12,51.085209473586836,22.803184007461738,197.54822281414948,0.24791654166666652,-187.36705300324397,-8.050003000000004,75.949997
378,2017-06-13,51.14337332686436,21.903881349394297,192.24177504710698,0.375,-189.26691867826628,3.050003000000004,79.0
379,2017-06-14,50.481347180787076,16.73799070457153,187.6031673561811,0.375,-188.11353007417742,0.0,79.0
380,2017-06-15,50.109527661813694,20.808473596546065,189.57596542497026,1.0,-188.23126603175322,15.699996999999996,94.699997
381,2017-06-16,50.05361814239345,24.556204945577704,190.03706255057767,0.6,-188.68815813390142,-3.699996999999996,91.0
382,2017-06-19,49.622687755814795,53.540524287017604,190.34099803548418,0.6,-187.86017108463494,0.0,91.0
383,2017-06-20,50.33644321947585,34.96561112733197,190.23172215784513,0.5742856571428572,-187.15203966497543,-0.9000020000000006,90.099998
384,2017-06-21,51.11865981321478,39.98730687643802,194.11826957099578,0.7725805483870967,-187.5109039130118,7.849998999999997,97.949997
385,2017-06-22,50.23744140972617,32.59257997078777,197.6233260356459,0.7269231538461539,-187.6926091340094,-0.04999499999999557,97.900002
386,2017-06-23,50.421670917236874,34.30077687276123,201.46334005659946,0.7571429523809524,-186.24729468766813,2.0,99.900002
387,2017-06-27,50.06880005683971,38.80024247453221,203.69529265880792,0.11666666666666667,-183.95686670842966,-8.150002,91.75
388,2017-06-28,49.7412050599467,37.882146704591705,205.1858699015217,0.07142857142857142,-181.33942264389967,-0.75,91.0
389,2017-06-29,49.91024059456031,41.936231108491256,206.41411173322308,0.00714271428571424,-177.0182316704681,-0.9000020000000006,90.099998
390,2017-06-30,50.459656857934576,43.11549775741051,207.66278548759803,0.5642858571428572,-173.29719342495045,7.800004000000001,97.900002
391,2017-07-03,49.857705352174044,42.985575252900404,207.24741472692858,0.08928571428571429,-170.2489435565968,-6.650002000000001,91.25
392,2017-07-04,50.45633058454229,47.84771031085741,206.72392774980847,0.04642871428571433,-168.8463957141442,-0.5999979999999994,90.650002
393,2017-07-05,51.20315660647194,52.73921194246159,208.12198174789066,0.42857142857142855,-168.8285900888387,5.349997999999999,96.0
394,2017-07-06,51.30247225148832,52.846540122795524,208.4791508954068,0.5833333333333334,-166.6332440289394,1.0,97.0
395,2017-07-07,51.3620885725599,48.39193802670173,209.3886008977509,0.75,-164.51467582208124,2.0,99.0
396,2017-07-10,51.691093610153246,41.0776020173924,210.1580861144949,0.6666666666666666,-164.89607007797608,1.0,100.0
397,2017-07-11,51.501422753853326,47.93110505399992,210.50367673024908,0.3333333333333333,-165.73146208323914,-5.0,95.0
398,2017-07-12,51.394048625941466,39.99956008345424,210.98502339606415,0.3333333333333333,-166.8391978423065,0.0,95.0
399,2017-07-13,51.55000336896027,50.343612307118825,211.65123009526803,0.33779237547673063,-166.63259182310028,0.09999799999999937,95.099998
400,2017-07-14,51.39901860111196,49.88077743913092,211.1109358849446,0.3444812731400544,-167.74728481399237,0.09999899999999684,95.199997
401,2017-07-17,51.42301564684995,49.483199078464196,212.38675974740642,0.4983276585272892,-168.53053160583437,2.300003000000004,97.5
402,2017-07-18,51.39575963144127,51.50629692936444,211.7812080519806,0.0,-171.03749082197763,-6.0,91.5
403,2017-07-19,51.236299887503264,53.7648108675126,211.56343519993058,0.43956053616715085,-173.2964508715935,3.5,95.0
404,2017-07-20,51.22557382792135,56.10970212697513,210.15832087586676,0.08235258823529368,-175.27077266887085,-3.300003000000004,91.699997
405,2017-07-21,51.1773815829717,58.04102023352528,210.17426528385548,0.6823532941176476,-177.60657767059786,5.100006000000008,96.800003
406,2017-07-24,51.1401516688972,58.90869667925246,208.20367070375232,0.023529058823528966,-178.28222340417025,-5.600006000000008,91.199997
407,2017-07-25,51.13756654341985,53.67523515372389,208.6570108011731,0.7538464615384617,-179.35536253897723,4.700005000000004,95.900002
408,2017-07-26,51.31488891283681,50.234014768851935,206.83618151315142,0.1000002222222223,-181.15074998154674,-7.0,88.900002
409,2017-07-27,51.196800919473816,46.079808774299295,207.07892230042987,0.766666888888889,-181.70279109213723,6.0,94.900002
410,2017-07-28,50.929335159060756,44.45015811481769,207.22512844730156,0.8307694615384619,-181.14692915727446,-0.09999899999999684,94.800003
411,2017-07-31,51.05711151403581,42.27605714473136,206.96956765337555,0.8307694615384619,-180.6377564298222,0.0,94.800003
412,2017-08-01,51.05130090793072,38.46139610777521,207.64771470781648,0.8307694615384619,-179.87356770869232,0.0,94.800003
413,2017-08-02,50.962755961371236,33.255209226701126,207.44254252051175,0.7615386153846154,-180.73973545783076,-0.9000010000000032,93.900002
414,2017-08-03,50.9725556683942,31.395736934691413,208.27806570474678,0.6764705882352942,-180.64099701330403,1.5999979999999994,95.5
415,2017-08-04,50.90715086067958,28.41661259679968,208.244303962631,0.6764705882352942,-181.25249264443588,0.0,95.5
416,2017-08-07,50.893571863797796,26.41130279788071,207.90447379011084,0.45882370588235316,-180.52922111886537,-3.699996999999996,91.800003
417,2017-08-08,51.05838601053696,21.39601424964063,209.5034470940028,0.9095240952380956,-180.87344920160362,8.25,100.050003
418,2017-08-09,51.21723608531137,21.47803722134219,208.27768963805744,0.0,-181.47287351251816,-11.850006000000008,88.199997
419,2017-08-10,51.40287113963728,19.30969839764721,205.60870585947265,0.0,-182.08340199181092,-2.199996999999996,86.0
420,2017-08-11,51.10136627339258,18.028588004930313,203.22334570193195,0.0,-181.31339676637964,0.0,86.0
421,2017-08-14,50.90428769061777,13.262264576947572,202.30578017428732,0.2811385164828787,-180.7745714403395,3.949996999999996,89.949997
422,2017-08-16,50.69250729877216,12.992230996201243,201.43650121977484,0.2811385164828787,-180.04990338057723,0.0,89.949997
423,2017-08-17,50.564444279966644,18.570770373221748,200.95527697543037,0.32740192297467824,-179.98127823197245,0.6500010000000032,90.599998
424,2017-08-18,50.80749393598222,18.04201043067347,200.1634452850867,0.7333336666666668,-179.92254512332852,-0.19999599999999873,90.400002
425,2017-08-21,50.69078144715953,22.983529752091997,199.5490535896965,0.7538464615384617,-179.66197281798605,0.5,90.900002
426,2017-08-22,50.71133413718984,26.16776310999049,198.60464245407718,0.3076923076923077,-179.87183194678371,-2.9000020000000006,88.0
427,2017-08-23,51.05728324849498,31.70985755553515,195.95399112327902,0.0,-179.8148662878114,-1.5,86.5
428,2017-08-24,50.77992788398644,33.71889877341896,195.60553984946804,0.6411147931867307,-179.91923027134067,0.8499979999999994,87.349998
429,2017-08-28,50.534002296023104,38.51137246599009,195.96543571701048,0.7108012140489496,-180.68658183345798,1.0,88.349998
430,2017-08-29,50.659225189851696,38.24486240810124,196.31733446647237,0.7108012140489496,-180.0604599958555,0.0,88.349998
431,2017-08-30,50.77977203702677,40.49653642723418,192.79359361101686,0.0,-179.17488851992485,-10.25,78.099998
432,2017-08-31,50.78237009276352,44.39807141345825,191.89788907292893,0.5603117167557761,-178.36602220537083,7.200005000000004,85.300003
433,2017-09-01,50.7565965821475,41.79091317409011,191.51736402076799,0.7003891595633589,-177.33811316126295,1.7999949999999956,87.099998
434,2017-09-04,50.8511488284891,45.23867131496758,191.8638122859141,0.8754864494541986,-177.1671615559938,2.25,89.349998
435,2017-09-05,50.834240817619914,44.409043912157955,192.04216954675283,0.8754864494541986,-176.2787140586269,0.0,89.349998
436,2017-09-06,51.07221820024359,48.42306635199555,189.97026691037786,0.2316602853267071,-176.08235913115155,-8.349998,81.0
437,2017-09-07,50.8864503419444,54.1784274012705,189.5124088257808,0.660325976193253,-175.5586769669116,3.699996999999996,84.699997
438,2017-09-08,51.285046594203095,55.09206032237866,189.76519617508,0.8750000818452625,-174.35691368020963,2.550003000000004,87.25
439,2017-09-11,51.06728048582844,49.71651171726334,189.22564580327543,0.7648811205003335,-173.2354622766139,-1.8499979999999994,85.400002
440,2017-09-12,51.24082052976199,49.92203569500824,188.61721598445382,0.7470237342332542,-172.03912999793639,-0.30000400000000127,85.099998
441,2017-09-13,51.43656977842849,50.94781208768628,189.8423554003322,0.779762077310142,-170.95022934279655,0.5500040000000013,85.650002
442,2017-09-14,51.5222825549841,50.53112660344445,191.37176378285307,0.9916433412217283,-170.03050466847992,4.699995999999999,90.349998
443,2017-09-15,51.244337988047285,53.30030975902187,191.27462667557106,0.7827296572807226,-166.70440375614908,-3.75,86.599998
444,2017-09-18,51.198285577854875,55.22260189607054,190.92034252982705,0.7391306364208763,-166.23783635526604,0.30000400000000127,86.900002
445,2017-09-19,50.690099840542025,48.30259048182191,190.49152884102858,0.7210146983301382,-166.4016806460424,-0.25,86.650002
446,2017-09-20,50.81408385262672,48.50000242447868,190.5315895236183,0.47058846981925445,-167.13095695706147,-2.75,83.900002
447,2017-09-21,50.8874509850397,49.63264572800074,189.92091992515992,0.4444445533768851,-167.2592121094409,-0.40000200000000063,83.5
448,2017-09-22,50.64799745855565,46.23452696144012,188.98682539638048,0.4444445533768851,-166.03643888532076,0.0,83.5
449,2017-09-25,50.84916167630236,45.36919822800146,186.0213325579642,0.2333334285714286,-165.88003344918212,-7.599997999999999,75.900002
450,2017-09-26,51.055761241933475,40.692428074583255,183.2839841169243,0.25,-166.01838766275173,-0.40000200000000063,75.5
451,2017-09-27,51.56974667886916,31.884730663077278,179.1410682627255,0.022727272727272728,-166.04472132723325,-5.0,70.5
452,2017-09-28,50.92190899391728,31.161307793128188,176.42122050949263,0.27954554545454546,-165.7920349141585,5.650002000000001,76.150002
453,2017-09-29,50.658371120626974,27.836790383061143,174.44458729792876,0.4059406724830796,-165.7765967027145,0.0,76.150002
454,2017-10-03,50.71835312555101,28.086235182199843,173.82088094050283,0.676567567449826,-165.9877014888957,4.099997999999999,80.25
455,2017-10-04,50.7636425943563,27.02589019622053,175.22755888083614,0.9823527647058822,-164.9755208197482,6.449996999999996,86.699997
456,2017-10-05,50.419605736422255,25.516460596319106,174.52379482092687,0.555882176470588,-164.72932789265,-7.25,79.449997
457,2017-10-06,50.875370183286726,24.290668475581867,172.49546420580566,0.29411764705882354,-166.2732373236812,-4.449996999999996,75.0
458,2017-10-09,50.26037550539559,19.835719142786118,170.62816454282117,0.29411764705882354,-166.2474680775969,0.0,75.0
459,2017-10-10,50.410396716077706,17.770669611600397,170.10004866071546,0.29411764705882354,-165.8331143896044,0.0,75.0
460,2017-10-11,50.588962258227056,15.356355568011821,169.70950540343097,0.29411764705882354,-165.0425180337906,0.0,75.0
461,2017-10-12,50.91727176218596,12.89554864132333,170.1721118743759,0.29411764705882354,-163.03321490759942,0.0,75.0
462,2017-10-13,50.865651931919636,16.903671797394964,171.9925215533337,0.7875817409970443,-161.61067305874,7.050003000000004,82.050003
463,2017-10-16,50.995477630320416,17.586442546857484,171.06453778929165,0.12043754462135961,-159.63761278230942,-8.100006000000008,73.949997
464,2017-10-17,51.17927682571163,22.83888610853272,172.16174606340635,0.7116789879589027,-157.50350919893927,8.100006000000008,82.050003
465,2017-10-18,50.8201865148038,19.03517519949372,172.07872990324995,0.7116789879589027,-155.74915559222006,0.0,82.050003
466,2017-10-19,50.989993754300336,15.843558620057067,173.0489788508693,0.7116789879589027,-154.76729388644034,0.0,82.050003
467,2017-10-23,51.084949455411866,19.059387339403244,172.7474821917442,0.28363650909090915,-155.23908166135413,-5.900001000000003,76.150002
468,2017-10-24,51.137339831254955,18.05692185369452,172.14941122037555,0.1963634181818179,-153.92173296785205,-1.2000050000000044,74.949997
469,2017-10-25,50.89321104959271,15.034956529603491,173.17685351430265,0.5454545454545454,-152.01990076404022,4.800003000000004,79.75
470,2017-10-26,51.479410975467715,14.800551404230319,171.25572372118714,0.0972762797317167,-150.84891690725885,-9.099998,70.650002
471,2017-10-27,51.325103530369695,21.687447481026666,169.86219214279802,0.39655175881886456,-149.52239259835372,0.9000010000000032,71.550003
472,2017-10-30,51.21428174897006,21.687447481026666,167.51765327923823,0.39655175881886456,-148.51334595809303,0.0,71.550003
473,2017-10-31,51.573961095949386,24.468938468497484,166.13943603648653,0.30747113175453256,-147.61716611279806,-1.5500030000000038,70.0
474,2017-11-01,51.39517618559228,26.40013585492717,163.62838944639626,0.35430455023901325,-147.73348999362315,0.0,70.0
475,2017-11-02,51.215066265352704,26.40013585492717,161.27937141306407,0.35430455023901325,-147.60476510955883,0.0,70.0
476,2017-11-03,50.77546694072931,21.705300363543785,159.06292219889752,0.4262948311931599,-148.74043261487924,0.0,70.0
477,2017-11-06,51.352639723909725,26.67211514808713,156.50079126376917,0.1830984893870048,-150.88264104383236,-4.400002000000001,65.599998
478,2017-11-07,51.63555163199376,21.190603112091097,153.19879259712107,0.16101706406201222,-152.35036481973358,-3.5999979999999994,62.0
