,Date,RSI,MFI,EMA,SO,MACD,Diff,PNB.NS.Close
70,2007-05-24,50.45109848455092,56.79777340137361,242.30836846771246,0.308247779253723,-184.8913198262556,-4.879997999999986,107.190002
71,2007-05-25,50.0762021584668,56.18296456424468,242.49235042661113,0.26082522637874916,-186.41832480215805,-0.4599990000000105,106.730003
72,2007-05-28,50.27914818912916,56.753676935961245,242.23962636498513,0.3422678648103796,-187.5536724545659,0.7899940000000072,107.519997
73,2007-05-29,50.51516983658897,60.63184090169582,241.20984559628238,0.18556722393442096,-188.7902265468033,-1.5199970000000036,106.0
74,2007-05-30,50.377736794829275,60.36101238554706,239.62566517234723,0.12621393156740532,-190.80604247805286,-1.0999979999999994,104.900002
75,2007-05-31,50.514365504570094,61.87946007471079,238.7631422077681,0.34660180714492855,-193.10627085504126,2.269995999999992,107.16999799999999
76,2007-06-01,50.519769331070435,60.886809017116796,238.33153251155468,0.45180701117734395,-194.72376253544076,0.18000000000000682,107.349998
77,2007-06-04,50.56769596624348,63.04693196085711,237.3713161556029,0.5100010000000003,-196.42492354368625,-0.6899939999999987,106.660004
78,2007-06-05,50.44265792825592,60.304735718874966,236.9057305129339,0.6483333333333334,-197.58968827566576,0.8299939999999992,107.489998
79,2007-06-06,50.4991853494868,59.570771082113914,234.49999143310654,0.0671545058518963,-199.78366461484205,-5.529999000000004,101.959999
80,2007-06-07,50.76155080824884,59.04332160558609,232.78155128548107,0.08189678489154995,-201.80828511564692,-0.8799969999999888,101.08000200000001
81,2007-06-08,50.770504068034676,60.15734350857918,230.93244592062533,0.13571397704070537,-203.51907059309485,-1.160004000000015,99.91999799999999
82,2007-06-11,50.670386371039235,58.42729055412648,229.54503190505443,0.2535711619897007,-204.44616732830877,1.3200000000000074,101.239998
83,2007-06-12,50.589512829600345,47.83797136579114,227.68826915787054,0.058620699762190205,-205.90443128874227,-2.559997999999993,98.68
84,2007-06-13,50.85448862213504,52.03126122149014,225.74433263518122,0.02966083991673555,-207.36985271725527,-1.3300020000000075,97.349998
85,2007-06-14,50.652983902129534,50.499026654419296,223.76678674099196,0.08095219047619041,-208.13165565769395,0.5,97.849998
86,2007-06-15,50.28564412853304,48.97413070101446,222.0505231734772,0.25046349730306045,-208.68881419476153,0.5,98.349998
87,2007-06-18,50.537024085084006,50.005826471812355,220.37150312699293,0.1660004000000015,-209.4491894799325,-0.5199959999999919,97.83000200000001
88,2007-06-19,50.59345669893185,49.08850733876319,219.63044454945373,0.7860000000000014,-209.2477965116424,3.0999979999999994,100.93
89,2007-06-20,50.44310076080132,49.038980186023636,220.34954708446642,0.897239369895415,-208.48552555776251,1.9199979999999925,102.849998
90,2007-06-21,50.379131983121596,50.52991273003779,221.94384840024043,0.9063824667271351,-207.4123296411388,2.6699990000000042,105.519997
91,2007-06-22,50.49310323532287,49.635825384265786,222.88961969734052,0.6794052657084578,-205.62209584238923,-2.0599980000000073,103.459999
92,2007-06-25,50.17666484200876,51.52000386617363,223.39793423995422,0.6178413416474295,-204.10076752696665,-0.4499969999999962,103.010002
93,2007-06-26,50.365185354492716,53.84714139543045,224.86467710754843,0.8241882418812994,-201.99691616703188,1.9000020000000006,104.910004
94,2007-06-27,50.5112734352613,56.474703489971766,226.52634980979803,0.8576269891794422,-200.3243011124723,0.30999699999999564,105.220001
95,2007-06-28,50.399496275272135,56.04002460335646,227.17341260136183,0.2414457256860354,-198.34949995986264,-2.6099999999999994,102.610001
96,2007-06-29,50.61309722784379,58.42838903329351,229.5233780030519,0.7906177638779647,-196.44632703630913,5.639999000000003,108.25
97,2007-07-02,50.325370408789404,57.81141322385041,230.9515820899866,0.4768217592791882,-195.01104858190962,-2.5899959999999993,105.660004
98,2007-07-03,50.265322591554266,59.512798072086,232.74559495253231,0.8002202206047103,-193.3551888628238,2.9299919999999986,108.589996
99,2007-07-04,50.261155368125024,60.39306986609972,233.55799172405577,0.6099996666666669,-192.06659433129607,-1.6999969999999962,106.889999
100,2007-07-05,50.376315085200325,60.4459197560215,233.55568679807925,0.48999955555555474,-191.5511023114439,-1.08000100000001,105.809998
101,2007-07-06,50.135506721146236,58.88292349287934,233.58456744081232,0.3833328888888887,-191.0877592477841,-0.9599999999999937,104.849998
102,2007-07-09,50.40130578490007,59.436671970861504,234.96284789719516,0.8222223333333337,-190.68362636408534,3.9500050000000044,108.800003
103,2007-07-10,50.442846814118404,59.58859408951551,235.59813032764734,0.5705020373585151,-190.19207512237762,-1.0500030000000038,107.75
104,2007-07-11,50.481211837050346,60.40778991732791,235.5719861410914,0.3139741506117517,-189.67881504964237,-1.7900010000000037,105.959999
105,2007-07-12,50.473589292047436,59.22159859698214,236.69806277532308,0.7241382251708027,-190.07569189250643,2.260002,108.220001
106,2007-07-13,50.505632154953055,60.05811200545609,237.6289612711483,0.8707488083670228,-190.47879245961337,2.4300010000000043,110.650002
107,2007-07-16,50.82160190502112,62.45827006812348,240.08146591825357,0.8898528091806424,-190.3989137694639,3.8599999999999994,114.510002
108,2007-07-17,51.13097961981447,65.75734279723261,241.9116123047228,0.7547026520163543,-191.11173286112563,0.22999599999999987,114.739998
109,2007-07-18,50.80465663284593,64.56443995458612,243.06724724840373,0.5733636137423924,-192.07436701458266,-2.4099959999999925,112.33000200000001
110,2007-07-19,51.05628295300285,63.81843269195279,245.50324652261565,0.8555306354002538,-193.42267086554466,3.75,116.08000200000001
111,2007-07-20,50.763145848487994,61.62705297728148,247.4001994937138,0.6416664166666664,-194.64363335781428,-1.5800020000000075,114.5
112,2007-07-23,50.73453922991716,62.77555192161738,248.1684213016021,0.46679484762221807,-195.76652554678287,-1.239998,113.260002
113,2007-07-24,50.562726598831084,61.369785723079794,248.95894451254694,0.32648405788035173,-196.85963051372022,-0.35999999999999943,112.900002
114,2007-07-25,50.42435525055798,60.598148953835,249.31392128672934,0.14526284210526347,-198.29925750352214,-2.220001999999994,110.68
115,2007-07-26,50.42152191406655,56.18672179773298,247.54856380544618,0.10875128000313486,-199.7040780414091,-5.730003000000011,104.949997
116,2007-07-27,50.83391737786126,53.27159899323468,244.0443028863747,0.05170716314041259,-200.70250264418212,-5.0399929999999955,99.910004
117,2007-07-30,50.34720434480868,51.43450175426602,240.5955347651377,0.09839349445979063,-202.07710424272676,0.9299919999999986,100.839996
118,2007-07-31,49.984706102523425,51.38236714302924,238.0925766966715,0.27464103949085933,-203.5645517210449,2.1800010000000043,103.019997
119,2007-08-01,50.39745331854141,54.42353230322561,234.3574813658692,0.01794131255901808,-205.7248573510281,-5.640000000000001,97.379997
120,2007-08-02,49.95096661698566,52.64609593946252,230.84315201082123,0.1119318877195325,-207.55526427162067,1.5900039999999933,98.970001
121,2007-08-03,49.37550763197782,49.075814660584264,228.05044597920505,0.20190215097324823,-209.19571858156615,0.7900010000000037,99.760002
122,2007-08-06,48.8149164292469,44.888039663329224,225.89634369533917,0.5240227454824855,-210.4384023355246,0.9300000000000068,100.690002
123,2007-08-07,48.86510897589425,42.93656208271004,223.90915371918373,0.6276313493766714,-211.74276227252955,0.07999499999999671,100.769997
124,2007-08-08,48.45095633828917,42.136966338970645,223.43687135617614,0.9581395251487268,-212.10793265312293,3.4700009999999963,104.239998
125,2007-08-09,48.853650584782386,44.00011699757999,223.23730700018683,0.6225865229163586,-212.8383989438775,-1.7900010000000037,102.449997
126,2007-08-10,49.3231290946884,43.16973918487964,222.86805553684565,0.3339767052146035,-213.61307973217907,-2.989998,99.459999
127,2007-08-13,49.65660828923068,41.04861230029991,222.67284176489528,0.4150581645696757,-213.51918788013984,0.8400040000000075,100.300003
128,2007-08-14,50.055037695785046,38.85306668709919,222.33700299543267,0.4710421359997943,-212.01458267391968,0.5799939999999992,100.879997
129,2007-08-16,50.47658807996336,40.45412108518141,221.5271165239047,0.05019275577290038,-211.1774158762487,-4.359999999999999,96.519997
130,2007-08-17,50.66284466242323,48.307568844379546,220.49914380140922,0.16419179104163564,-210.90157272995827,-0.2899940000000072,96.230003
131,2007-08-20,50.58714850964973,45.40326583719331,220.05381545747787,0.31765652203221406,-209.21209696725722,1.859993000000003,98.089996
132,2007-08-21,50.628472858443665,42.487020760147665,218.76718930830543,0.20238068625616026,-207.6054905650519,-2.3199989999999957,95.769997
133,2007-08-22,50.85871971304691,39.50434328523245,216.38611153883642,0.20823197806553484,-205.8215331063587,-3.7799990000000037,91.989998
134,2007-08-23,51.17084563627445,37.945891142059246,213.0617086759614,0.05254601962248103,-204.20332278635163,-1.9300000000000068,90.059998
135,2007-08-24,50.825929667301814,45.606213840350925,210.29218808863766,0.12563625854297628,-202.82804013585593,0.04000000000000625,90.099998
136,2007-08-27,50.535119352341944,45.023090381596376,209.00582324476264,0.357904187160313,-201.15100436683488,2.5500040000000013,92.650002
137,2007-08-28,50.27580208418143,44.28724501139746,207.9791754816011,0.44937830339874135,-199.30654633515363,1.0299980000000062,93.68
138,2007-08-29,50.082536022112755,45.77168141240787,206.54052766891107,0.3686160143420666,-197.25933889265315,-1.0900040000000075,92.589996
139,2007-08-30,50.25375405710215,45.11100517306856,206.1982253954372,0.6052627990430635,-195.29629182471749,1.0900040000000075,93.68
140,2007-08-31,50.50622270636244,44.27209502356505,206.90048851939048,0.9406396853696468,-193.50310182119335,3.18000099999999,96.860001
141,2007-09-03,50.43401934374922,44.36312174762292,207.5839484081036,0.9488975695879607,-191.83133220000215,1.2299950000000024,98.089996
142,2007-09-04,50.08912817187463,48.235523820690915,208.36625291824578,0.8300243995097768,-190.96999045641462,-0.45999899999999627,97.629997
143,2007-09-05,50.04905667983766,52.71042337444583,209.63650952156243,0.8238215443725925,-190.32883930624368,-0.04999499999999557,97.58000200000001
144,2007-09-06,50.23393032634618,51.66188136245277,211.28351305424337,0.8883371931357797,-189.01529849225275,0.5199959999999919,98.099998
145,2007-09-07,49.983041860818226,55.16264310365436,212.78643227006896,0.7654486943334151,-187.99902599746696,-0.10999999999999943,97.989998
146,2007-09-10,50.155041566011114,50.74397276311362,214.01886381499133,0.8513505397294043,-186.45169868298922,0.6799999999999926,98.66999799999999
147,2007-09-11,49.87223690478395,57.70253454877293,214.94114375679604,0.6499182576852923,-184.877801552027,-0.22000099999999634,98.449997
148,2007-09-12,49.55217497618133,66.11253677150955,215.67241042310246,0.4894647470769435,-183.69389554306008,-0.9899979999999999,97.459999
149,2007-09-13,49.84836857204367,60.81075032115551,216.7605283467592,0.7682331877201289,-182.53853158799464,1.7200010000000105,99.18
150,2007-09-14,49.937418164213966,58.07557542757728,216.98907408510001,0.5931681623976409,-180.8246380211182,-0.9199980000000068,98.260002
151,2007-09-17,50.064552553811325,59.403389595504116,216.76503544224786,0.16421543757172014,-179.62664731379942,-0.7900010000000037,97.470001
152,2007-09-18,49.93383852198947,59.173764476202535,216.9495810164626,0.4694316193427312,-179.28034587858303,0.9799959999999999,98.449997
153,2007-09-19,50.273017574263875,60.63153766921789,218.57065424476505,0.8840583051690669,-178.64805954952834,4.560005000000004,103.010002
154,2007-09-20,50.21915503605092,57.486699635285085,219.70041972559545,0.7320988558146729,-178.00632938746406,-0.7799990000000037,102.230003
155,2007-09-21,50.41068706124529,56.68021263032073,220.88234248668124,0.7864192328912623,-178.01183134173453,0.43999499999999614,102.66999799999999
156,2007-09-24,50.662658798698494,58.03046924095404,223.50338111058372,0.9507384236453207,-177.77829564954604,5.2099990000000105,107.879997
157,2007-09-25,50.36925270950899,57.55907818980394,225.22483338691,0.7733988505747125,-177.5626785155149,-2.1599960000000067,105.720001
158,2007-09-26,50.687468246504125,62.36723015809015,227.42683064754493,0.8924462233169126,-177.74612547909294,1.4499969999999962,107.16999799999999
159,2007-09-27,50.37551680352164,58.544287732388156,229.05971107510345,0.7601353919376321,-178.55755605630515,-0.41999799999999254,106.75
160,2007-09-28,50.7162241068292,60.89466275724764,231.28349057581602,0.9269231050295741,-179.41027294202672,1.760002,108.510002
161,2007-10-01,50.38296473947972,60.67615165413305,233.29556088756988,0.7626147061221674,-180.6470028429004,-0.5800019999999932,107.93
162,2007-10-03,50.04234008715947,60.26567429854284,234.83620630577997,0.6086327807047978,-181.46677207108752,-0.6500010000000032,107.279999
163,2007-10-04,50.12697607218913,60.06778113488069,235.51219791629012,0.5741006794679195,-182.06075205442284,-0.23999799999999993,107.040001
164,2007-10-05,49.93287911138342,60.50387835205756,235.56349326869716,0.24460399047654224,-183.1664290988511,-2.2900010000000037,104.75
165,2007-10-08,49.824673816312156,59.939676735288565,234.4460072883568,0.10020225714643431,-185.07980317450586,-3.639999000000003,101.110001
166,2007-10-09,49.94942304139011,63.55948448381904,232.8176431745441,0.23406177575725584,-186.2644404177268,0.4799950000000024,101.589996
167,2007-10-10,50.15245075001601,58.92953260116772,231.643145336862,0.22495449227108563,-187.26979105153004,-0.09999799999999937,101.489998
168,2007-10-11,49.94322987911631,57.13497297894649,230.60460148669551,0.3126791645952506,-189.02054634701375,0.8100050000000039,102.300003
169,2007-10-12,50.133331709144535,58.15775026965178,229.69941473781992,0.36414286275850927,-190.3852772760643,-0.010002000000000066,102.290001
170,2007-10-15,50.00502928143957,58.27088139577486,229.48413912406718,0.6859689245092686,-191.62818911762417,2.889999000000003,105.18
171,2007-10-16,50.1478175306895,56.930511636622356,230.1979306387268,0.9141100731431037,-192.61381182233237,2.7799989999999895,107.959999
172,2007-10-17,50.102803907026576,54.48898638942589,229.45965965210888,0.5046292116770703,-194.19297455418837,-4.510002,103.449997
173,2007-10-18,50.35322829142418,55.31451443443128,226.87418218319155,0.1062500532226435,-196.15914033172868,-6.089995999999999,97.360001
174,2007-10-19,50.37482445080846,56.44037801345746,223.93726550442202,0.048748221343873493,-198.26494223911942,-3.0,94.360001
175,2007-10-22,50.077832831689875,52.72688928737852,222.12116482817132,0.20872110211595907,-199.8479907149067,0.83000100000001,95.190002
176,2007-10-23,50.24971653869307,53.86535043396763,222.8146375711274,0.6499998691860847,-200.48401391234918,7.589996999999997,102.779999
177,2007-10-24,50.38866865385539,52.78279668653532,223.3510981905389,0.636046501149273,-200.73169428575395,-0.23999799999999993,102.540001
178,2007-10-25,50.59974979834963,54.308172592653364,224.357445481552,0.8706670666666667,-200.78672142309986,2.120002999999997,104.660004
179,2007-10-26,50.69147859297098,52.49670399101812,225.2906911134338,0.8262501249999996,-200.22516146968428,0.15999599999999248,104.82
180,2007-10-29,50.879327925817044,55.10046367868592,226.6025355542197,0.8809781651110686,-199.7335708300967,2.989998,107.809998
181,2007-10-30,50.85108920225721,45.13534691247744,225.51483617075436,0.5744564592982105,-199.73131482952718,-5.640000000000001,102.16999799999999
182,2007-10-31,50.93188836565134,47.14056905029399,226.09171874110785,0.6316174458260949,-199.18478830024728,2.8200000000000074,104.989998
183,2007-11-01,51.10996171751502,48.26893295589684,228.28361041773516,0.7244489806265588,-199.23993540407184,2.260002,107.25
184,2007-11-02,51.193761710381835,49.24694144025648,231.14003467096305,0.7717991066053206,-198.3568800465535,1.0899959999999993,108.339996
185,2007-11-05,51.28439740562953,50.8115321185048,234.6515026088178,0.7906813662443095,-196.4306789542444,3.050003000000004,111.389999
186,2007-11-06,50.96898235131069,49.7608989265637,236.21180442634216,0.6801114464146572,-194.05261137360128,-1.5899959999999993,109.800003
187,2007-11-07,50.368927507001665,49.115766784078936,237.65385205363762,0.6703757752518166,-191.99954926607728,-0.1399990000000031,109.660004
188,2007-11-08,49.793200269433406,49.85903529677002,237.6526037092533,0.44645359998136336,-191.5533706261715,-3.220001999999994,106.440002
189,2007-11-12,50.11652150377288,50.362746538605,238.0112170922586,0.46249977734381986,-190.99957173259685,1.0799949999999967,107.519997
190,2007-11-13,50.29693830750537,49.13070796320259,238.59450431154016,0.6351564421386116,-190.93593232923928,2.210005999999993,109.730003
191,2007-11-14,50.386067195103465,49.30316304946301,243.36378321277056,0.9180972045120154,-190.61987594685291,10.589996999999997,120.32
192,2007-11-15,49.95010893545346,49.99697833024127,246.73970981996445,0.7620535033880798,-191.04561668136688,-1.6500020000000006,118.66999799999999
193,2007-11-16,50.34631784553488,49.32411565814595,250.05904400298158,0.8441965317681668,-190.60033157333618,1.8400040000000075,120.510002
194,2007-11-19,50.713111257525405,48.51778030546883,253.57410130691545,0.8417670006612848,-190.47511783274717,2.049995999999993,122.559998
195,2007-11-20,50.009383017899864,60.53579002022931,254.80139080200564,0.6497991847550857,-191.24168770530167,-4.7799989999999895,117.779999
196,2007-11-21,50.28644206443132,61.82909167703098,253.94682408231637,0.2244997290873331,-192.36158801007707,-7.169998000000007,110.610001
197,2007-11-22,50.49189147048129,58.96612836085873,254.59577970265485,0.3643242162162162,-193.1188574354057,4.129997000000003,114.739998
198,2007-11-23,50.71000457486316,59.12026117210276,256.2748022747002,0.4518919459459458,-194.13352032425115,1.620002999999997,116.360001
199,2007-11-26,50.93962025432613,56.994244361099454,258.8421146322052,0.643784,-195.7402463648791,3.550003000000004,119.910004
200,2007-11-27,50.574972491974975,59.64053367781971,260.82479395274135,0.6318920000000003,-197.3667129842766,-0.2200019999999938,119.690002
201,2007-11-28,50.32473090565943,60.90711134317094,260.0086205547369,0.5331249375000002,-199.3476106199767,-3.1600030000000032,116.529999
202,2007-11-29,50.00680935709784,56.88721979403824,260.1460081700177,0.7533954615290155,-200.39402241785854,2.010002,118.540001
203,2007-11-30,50.3230716911398,57.742520001034194,260.70609676573906,0.8056249375000002,-202.95390984752362,2.3499979999999994,120.889999
204,2007-12-03,50.69424168317127,59.166392708149445,262.350132677064,0.8643677742106008,-204.5951176493154,4.75,125.639999
205,2007-12-04,50.88935817313762,56.53917386428175,265.5229661311663,0.7791338153185193,-206.3587260019521,3.1400000000000006,128.779999
206,2007-12-05,51.16267320391895,59.43514673658101,269.56484629774064,0.7864550513508486,-208.1353492556201,0.11999499999998875,128.899994
207,2007-12-06,50.7738904120086,61.51091241546209,271.71083137746325,0.6028067005767914,-210.33526086390214,-3.0099949999999893,125.889999
208,2007-12-07,50.86741257971364,58.78796788937379,273.7284646573207,0.6128380034697305,-210.9920748889797,0.7799989999999895,126.66999799999999
209,2007-12-10,51.018343992586956,60.24736303321471,276.2816481942633,0.8589552353530912,-211.7293304768683,3.839997000000011,130.509995
210,2007-12-11,50.684047751415754,62.92926109449969,279.6513525610999,0.8856097079290661,-212.42725798773182,3.1200100000000077,133.630005
211,2007-12-12,51.03252832219629,64.05039479789049,283.33652551550534,0.7753619328923329,-213.35665840790904,0.26998899999998116,133.899994
212,2007-12-13,51.41330646507311,64.38173431127305,287.63017442203034,0.8577381801658018,-214.30017284810532,3.7100070000000187,137.610001
213,2007-12-14,50.78836174877496,63.99530041758748,290.71410869880407,0.7595242691325722,-215.05936652880456,-1.6499939999999924,135.96000700000002
