,Date,RSI,MFI,EMA,SO,MACD,Diff,ASHOKLEY.NS.Close
80,2007-06-07,50.22861497253865,39.19401612631252,41.478686790523,0.23333333333333428,-35.97126913631747,-0.42499999999999716,18.35
81,2007-06-08,50.3677526015178,41.39486419488151,41.1995935109699,0.043478260869566826,-35.86641709856092,-0.5,17.85
82,2007-06-11,50.206037565094256,38.09729935839418,41.005849905734316,0.2,-35.7561638610784,0.14999999999999858,18.0
83,2007-06-12,50.35563263992452,37.76495432369299,40.791914052122976,0.13333333333333333,-35.69730816362509,-0.125,17.875
84,2007-06-13,50.470386922540314,38.70932223970714,40.58208312065439,0.12000000000000076,-35.66923396403078,-0.02499999999999858,17.85
85,2007-06-14,50.425836917109365,42.09112554230501,40.61107674488868,0.5468749999999996,-35.631303888560105,0.6499999999999986,18.5
86,2007-06-15,50.48969942586964,41.637918306798746,40.46984705791608,0.5306122448979574,-35.63765830444585,-0.22500000000000142,18.275
87,2007-06-18,50.472973196067684,45.587165360533,40.45100346702806,0.6909098181818184,-35.603884180828004,0.30000100000000174,18.575001
88,2007-06-19,50.43976825863777,49.151889089577544,40.38895271827432,0.6363636363636364,-35.65247210901411,-0.07500100000000032,18.5
89,2007-06-20,50.450958286358514,45.77010740079796,40.3830585682097,0.6346151035500784,-35.67701651741965,0.02499999999999858,18.525
90,2007-06-21,50.35581181359623,45.58303323243184,40.51080242230408,0.8,-35.67922625034963,0.22500000000000142,18.75
91,2007-06-22,50.61022859356838,49.995996666718305,40.838938607330036,0.907407270232993,-35.63189904617813,0.4249989999999997,19.174999
92,2007-06-25,50.634136896117724,47.177102214243185,41.13178107697057,0.8039214148403255,-35.53145938851798,0.05000100000000174,19.225
93,2007-06-26,50.565599922653,56.633103928005674,41.38955501871548,0.7083333333333328,-35.38531703617314,-0.10000000000000142,19.125
94,2007-06-27,50.42908128600551,63.437067803661584,41.611266224394214,0.6136354545454534,-35.239095666920186,-0.07500100000000032,19.049999
95,2007-06-28,50.27395962808405,60.54678786128382,41.59223021973547,0.15384615384615216,-35.14129740244236,-0.3999990000000011,18.65
96,2007-06-29,50.45019157433097,58.86555214958102,41.703036031918884,0.4358964102564093,-35.01663209812008,0.2749990000000011,18.924999
97,2007-07-02,50.262429623150524,58.65000498533697,41.73820229144268,0.3589743589743599,-34.99577570435126,-0.07499899999999826,18.85
98,2007-07-03,50.119212698457986,58.07202498668666,41.82514289593579,0.48717948717948795,-34.93725406622572,0.125,18.975
99,2007-07-04,50.202048216345794,56.02374027129857,41.91182044229146,0.5263152354576467,-34.926230441176095,0.02499999999999858,19.0
100,2007-07-05,50.119173700720516,55.763886187102955,42.01394525200296,0.7105245152373518,-34.884206479105785,0.17499899999999968,19.174999
101,2007-07-06,50.107313578113555,53.97230682626284,42.032463125891,0.6842098060949392,-34.86742581836134,-0.024999000000001104,19.15
102,2007-07-09,50.03147076174617,49.32525636473546,42.03905930255745,0.6363628650147071,-34.80543152549373,0.0,19.15
103,2007-07-10,50.13730227179765,51.65687655311392,42.09013516743779,0.605263573406765,-34.825696968662214,0.10000000000000142,19.25
104,2007-07-11,50.23180528665928,50.25854752023027,42.19433267659012,0.7631581440440575,-34.833168904596086,0.14999999999999858,19.4
105,2007-07-12,50.351236939757996,47.39150767616925,42.541438041408355,0.9298246106493951,-34.82906264642951,0.6000000000000014,20.0
106,2007-07-13,50.2243983170315,49.4881189382216,42.6724278701775,0.49295719103415075,-34.92513420123498,-0.4500010000000003,19.549999
107,2007-07-16,50.31874842591999,46.935077173074994,42.87794915781229,0.5909089807163861,-35.017288247661035,0.2250009999999989,19.775
108,2007-07-17,50.155246099702154,48.844532603384145,43.01722745838689,0.5303023875122573,-35.14600323048705,-0.1000009999999989,19.674999
109,2007-07-18,49.928119837830565,54.04331910314174,43.09688294031564,0.43939401285574115,-35.29663311428256,-0.1499990000000011,19.525
110,2007-07-19,49.97174049207494,55.58463607011902,43.11545988441362,0.36922953846153805,-35.47835624414728,-0.1000009999999989,19.424999
111,2007-07-20,49.85901925173639,52.351538195813774,43.12492921641605,0.10416657986118343,-35.57117414059332,-0.04999899999999968,19.375
112,2007-07-23,49.96784614096215,51.06829394414371,43.22514471067292,0.41818109090908967,-35.699398005202255,0.2749999999999986,19.65
113,2007-07-24,50.08261465147956,54.74173370947449,43.176973390162935,0.1555546666666664,-35.813813080119196,-0.3999999999999986,19.25
114,2007-07-25,50.123819684018926,53.51082880865038,43.16116692885251,0.4482755529134107,-35.92167635475587,0.14999999999999858,19.4
115,2007-07-26,50.08280421068824,54.29460903123775,43.124066813290334,0.6034478596911311,-36.021582890300174,0.22500000000000142,19.625
116,2007-07-27,50.29808383451283,56.57264403561098,42.85560257179878,0.10294052768204233,-36.189439935803634,-0.9500010000000003,18.674999
117,2007-07-30,50.515712974138204,51.59959740755215,42.50766148200734,0.04109641583758053,-36.39061379272054,-0.22499799999999937,18.450001
118,2007-07-31,50.345439880759116,55.880102373498126,42.25392129286409,0.12328760367802614,-36.48368487260003,0.1499990000000011,18.6
119,2007-08-01,50.395223145585256,55.938935302323756,41.862028287435415,0.054347802457477154,-36.66032968819934,-0.5750000000000028,18.025
120,2007-08-02,50.62524481257296,56.8434328902418,41.50480063062216,0.032608681474487526,-36.815592388858946,-0.04999999999999716,17.975
121,2007-08-03,50.19658311402729,53.617984730656836,41.23246346973983,0.11392405063291203,-36.97609056306048,0.14999999999999858,18.125
122,2007-08-06,50.443569856188155,53.07749465420592,40.89586868229223,0.2054793394633756,-37.07949030583481,-0.125,18.0
123,2007-08-07,50.68551794059982,54.75852499507608,40.61206790221688,0.20370370370370244,-37.18279651456311,-0.10000000000000142,17.9
124,2007-08-08,50.62698545393747,51.79395052567105,40.40210197286217,0.38888888888888745,-37.28014279350083,0.25,18.15
125,2007-08-09,50.83948959032909,58.00440257488164,40.15610670278365,0.37037037037036996,-37.30876649485147,-0.02499999999999858,18.125
126,2007-08-10,50.54610989507438,56.37905890233916,40.13235412131849,0.5593227118644064,-37.3164138224291,0.20000100000000032,18.325001
127,2007-08-13,50.73893039876151,54.46604944378983,40.076861493720436,0.4237288135593216,-37.37952604363602,-0.20000100000000032,18.125
128,2007-08-14,50.56133900922831,54.976154483595295,39.99177783564773,0.615384615384616,-37.29361836848173,-0.02499999999999858,18.1
129,2007-08-16,50.23677201127738,52.891195740426156,39.93804492949764,0.589285420918156,-37.17407144684068,-0.20000000000000284,17.9
130,2007-08-17,50.409751736039176,52.15515933094411,39.74875152612461,0.24999874999910648,-37.0911118256554,-0.4750009999999989,17.424999
131,2007-08-20,50.37622865594665,56.05237443207409,39.71472553985346,0.6071418622441864,-36.78112445617218,0.5,17.924999
132,2007-08-21,50.33836571418146,43.74180337348469,39.504201247095715,0.16666543209693604,-36.58093279545175,-0.625,17.299999
133,2007-08-22,50.14335559949387,45.78498037523357,39.346544734349635,0.20370326474557832,-36.35843131470424,0.05000100000000174,17.35
134,2007-08-23,50.295352403515324,46.50099197710509,39.05370475223517,0.08333333333333333,-36.15228012850446,-0.3500000000000014,17.0
135,2007-08-24,50.12089571871708,50.67598731133958,38.948096401454364,0.5671644375137682,-35.90166831603731,0.5,17.5
136,2007-08-27,50.10989046231131,48.48899529392311,38.85416979048345,0.641791258632084,-35.695047956388876,0.125,17.625
137,2007-08-28,50.19584272449872,59.9343846002451,38.93429832231473,0.7349403687034369,-35.45828136572338,0.4500010000000003,18.075001
138,2007-08-29,50.330529647435895,63.78976510648241,39.2397943830323,0.9680855454955133,-35.1634829546305,0.75,18.825001
139,2007-08-30,50.60662704294593,63.778215753300344,39.586677650600784,0.8738736044154206,-34.90570052284265,0.1499990000000011,18.975
140,2007-08-31,50.72303593775225,64.60318872895222,39.98013715945158,0.8828826069314544,-34.64157111598001,0.02499999999999858,19.0
141,2007-09-03,51.022782626383695,63.76847310709162,40.332274345348196,0.9639636295757629,-34.31414654084372,0.22500000000000142,19.225
142,2007-09-04,51.350313539185294,62.126748407371785,40.75145647972704,0.750000326087099,-34.070886254226025,0.0,19.225
143,2007-09-05,51.72040850872001,66.09665779775503,41.204686938841746,0.8444453333333336,-33.937539779665215,0.2250009999999989,19.450001
144,2007-09-06,51.99440263115841,75.27279213405731,41.769413450003555,0.9655176852954883,-33.680055796565995,0.2749990000000011,19.725
145,2007-09-07,51.09790841981746,60.16347409946456,42.05260008733802,0.36000080000000023,-33.57609684490837,-0.5249990000000011,19.200001
146,2007-09-10,50.23691879242493,57.71544017694009,42.29808363247634,0.3399991999999997,-33.43372353666569,-0.025002000000000635,19.174999
147,2007-09-11,50.3269070194857,49.54073873088268,42.315108409847575,0.1475416393442617,-33.39092661438708,-0.47499799999999937,18.700001
148,2007-09-12,49.83399741278356,44.36849935586423,42.154003257409435,0.07575757575757583,-33.39818348961061,-0.2250009999999989,18.475
149,2007-09-13,49.98013777836133,45.214703621751305,42.02933562559474,0.15151515151515166,-33.470803990619984,0.125,18.6
150,2007-09-14,50.279165348685,49.4021271188642,41.86676029088227,0.06060666666666605,-33.628596283411326,-0.1499990000000011,18.450001
151,2007-09-17,50.5158043463365,48.569461013293164,41.67664788889618,0.04545393939393838,-33.8044312493499,-0.025002000000000635,18.424999
152,2007-09-18,50.63673237893231,49.37910052751838,41.49364190304127,0.11538470414207905,-33.94697504266823,-0.024999000000001104,18.4
153,2007-09-19,50.6134390289661,50.0589478078853,41.430310618222045,0.46153881656832163,-34.108966446409816,0.45000000000000284,18.85
154,2007-09-20,50.63207546692774,51.99695321168254,41.39920133495354,0.7391304347826109,-34.25463090847656,0.25,19.1
155,2007-09-21,50.6739562559266,57.2175104697705,41.552567416352154,0.8000006666666669,-34.440830765893,0.3500009999999989,19.450001
156,2007-09-24,50.8915166941646,65.49709957323512,41.988567428469906,0.8958333333333333,-34.67230342381362,0.9499989999999983,20.4
157,2007-09-25,51.22565009804716,71.1552831243543,42.72741796759715,0.8521129160881451,-34.70335219412416,0.875,21.275
158,2007-09-26,51.626918266294126,79.48085459786807,43.644084750982,0.766839426561777,-34.804502960467424,0.6750010000000017,21.950001
159,2007-09-27,51.125961544299074,74.17668190366969,44.427536320432345,0.7365590380391237,-34.87436829833135,-0.1000009999999989,21.85
160,2007-09-28,51.588310127188585,73.80167735535204,45.46433931246969,0.9044941787653527,-34.92057309218492,0.9249999999999972,22.775
161,2007-10-01,51.852940076795406,75.16413324311685,46.46975314418749,0.8971426285714285,-34.94639443118354,0.1499990000000011,22.924999
162,2007-10-03,50.79763190856664,67.04631266252652,47.3035442673609,0.7928994082840237,-34.99548653625847,-0.32499899999999826,22.6
163,2007-10-04,50.62115745073656,69.16241879327002,47.90621338426876,0.6878981686883644,-35.02926869574704,-0.3500000000000014,22.25
164,2007-10-05,50.09389373842057,68.2082638925468,48.06319183585086,0.17094011249910673,-35.060381629709454,-1.2000010000000003,21.049999
165,2007-10-08,49.86913985826735,64.99766897234778,47.7093117173171,0.09248531791907534,-35.24914488356938,-1.5,19.549999
166,2007-10-09,49.215782387613565,60.283792693980345,47.5559133697589,0.3529415287825607,-35.36491544779767,0.9000020000000006,20.450001
167,2007-10-10,49.73775646940535,63.95120452205708,47.2372703979234,0.31550816780573915,-35.501065890465185,-0.17500100000000174,20.275
168,2007-10-11,49.95955058705999,63.89767617197442,46.9476623024768,0.3850268695129693,-35.7420705179901,0.32500000000000284,20.6
169,2007-10-12,50.39798978063169,67.21137093839104,46.638257146757624,0.43046334809888837,-36.088800971662025,-0.17500100000000174,20.424999
170,2007-10-15,50.724426219446926,68.56492888337695,46.17960222623389,0.43661987700848565,-36.490858683655304,-0.07499899999999826,20.35
171,2007-10-16,50.975028827999026,68.34404028676002,45.555206383942895,0.4100008000000003,-36.978731546552304,-0.5249990000000011,19.825001
172,2007-10-17,51.19806457411283,58.50568045539776,44.61698266831037,0.37804853658536564,-37.6915702900595,-1.2750020000000006,18.549999
173,2007-10-18,50.74137741246316,58.56825182377257,43.964085034156504,0.4999997560975607,-38.411266405743966,0.5,19.049999
174,2007-10-19,50.49721747464574,53.06556159717762,43.40001743772681,0.3902439024390246,-39.11909772477127,-0.44999899999999826,18.6
175,2007-10-22,49.19951352270022,44.526397618330314,43.15646482492358,0.4207317073170734,-39.712510266900445,0.125,18.725
176,2007-10-23,49.303492762796346,51.2372095715022,42.84938785031221,0.46341463414634093,-40.104388790319604,0.17499999999999716,18.9
177,2007-10-24,49.82015463713781,52.54195609515571,42.477373488529885,0.44285685714285705,-40.28253608450085,-0.3500009999999989,18.549999
178,2007-10-25,50.23273787965679,50.42465175209526,41.952702948837796,0.41818181818181765,-40.62460676455719,-0.3999990000000011,18.15
179,2007-10-26,50.36490528744826,55.606383863921884,42.08431370155207,0.8350518907430472,-40.70629018663033,1.875,20.025
180,2007-10-29,50.30113236758085,56.25424018771618,42.23366486304778,0.7543859649122798,-40.81168631221629,0.125,20.15
181,2007-10-30,50.64696724581409,56.03554915694423,42.55297412499038,0.8559319132434187,-40.82699884119908,0.375,20.525
182,2007-10-31,50.3174985421563,59.107069706821534,42.89158767536448,0.7008548031265632,-40.75076107342909,-0.44999899999999826,20.075001
183,2007-11-01,50.46759088667135,58.89207995401623,42.94462945511248,0.5042733318723653,-40.52281753261561,-0.5750010000000003,19.5
184,2007-11-02,50.698362596238496,56.1679064135517,43.117955987302416,0.5555553656220968,-39.98822656995371,0.14999999999999858,19.65
185,2007-11-05,50.778210122499246,59.230734554418206,43.186511360048314,0.46086921739130376,-39.574460651382324,-0.25,19.4
186,2007-11-06,50.63747228852529,63.009519276256654,43.19967252774455,0.2142851360546964,-38.965768501784126,-0.1000009999999989,19.299999
187,2007-11-07,50.81159654364855,64.9946188108527,43.08607440543004,0.03225848074904067,-38.40408832625516,-0.5999979999999994,18.700001
188,2007-11-08,50.60964345095142,61.4130927531301,43.15522002168011,0.3199995999999999,-37.88372122005078,0.2999989999999997,19.0
189,2007-11-12,50.886205319921466,64.39680640470021,42.77655888245636,0.13333288888888875,-37.396822663830655,-0.5,18.5
190,2007-11-13,50.849191182407885,61.6769760193376,42.4807681874507,0.3181814049584277,-36.99416600185731,0.22500000000000142,18.725
191,2007-11-14,50.62811749027808,59.09033863639683,42.21550695124634,0.45454573002771487,-37.07952790125996,0.2250009999999989,18.950001
192,2007-11-15,50.55133277608466,68.2956849675839,42.482125750651406,0.7631580794091786,-36.93514842726881,1.4249989999999997,20.375
193,2007-11-16,50.626653425203415,69.54759424590081,42.83848394636625,0.7666663333333332,-36.88624060626776,0.125,20.5
194,2007-11-19,50.89826718795805,76.0384045864467,43.5655029112212,0.8647056470588235,-36.630057512523976,1.375,21.875
195,2007-11-20,50.339335804257814,61.476059870905,44.20700073047829,0.7379677565844375,-36.36399400926045,-0.14999999999999858,21.725
196,2007-11-21,50.302920877826494,59.30586637883949,44.34601671169817,0.42780739512141264,-36.28075896888076,-1.4500000000000028,20.275
197,2007-11-22,50.23478435891355,57.772331652494856,44.45241166532116,0.30113645402888456,-36.26733349388932,-0.3999999999999986,19.875
198,2007-11-23,50.30658250676285,60.018736601164974,44.57586294440187,0.3409089359504836,-36.40320536061554,0.17499899999999968,20.049999
199,2007-11-26,50.329128686908405,55.80581117376785,44.9084689831364,0.32885924057470034,-36.33858422744785,0.40000200000000063,20.450001
200,2007-11-27,50.74775261929806,63.09777352715907,46.25985641270194,0.9387757142857144,-36.12529475264225,3.375,23.825001
201,2007-11-28,49.904265559108296,48.63537794289693,46.90891491319733,0.5066079295154188,-36.01851259433426,-1.725000999999999,22.1
202,2007-11-29,49.85625712441366,49.58622788440992,47.19568663419961,0.45374431718061664,-35.96913529893796,-0.30000100000000174,21.799999
203,2007-11-30,49.56357088196475,47.88371017028518,47.61922586621304,0.5506607929515421,-35.97537974167521,0.5500010000000017,22.35
204,2007-12-03,50.1935809505357,51.01988457592451,48.1562119001383,0.7241378766774144,-36.18973083802127,1.1499999999999986,23.5
205,2007-12-04,51.01686448452769,58.27681681306382,49.25207966341817,0.9414412718123835,-36.03442623009177,1.875,25.375
206,2007-12-05,50.519367345050604,56.23458633323269,50.3259647366061,0.8162391452991453,-36.17103458635119,-0.4500010000000003,24.924999
207,2007-12-06,51.20175517768614,59.65347581225641,51.53992637704395,0.7272725358851672,-36.22713211798242,0.5,25.424999
208,2007-12-07,50.824848535715674,60.03554585873824,52.52242457855298,0.6555022009569376,-36.19238467714445,-0.375,25.049999
209,2007-12-10,51.18153313680135,60.36646216889095,53.80397706097477,0.8017620796056528,-36.10308467172062,1.3250010000000003,26.375
210,2007-12-11,50.077961777185095,55.81855125527026,54.445331396416854,0.7526317894736843,-36.071353605425344,-0.04999899999999968,26.325001
211,2007-12-12,49.74332798034728,51.58049313691311,55.45545357535943,0.8181815584415584,-36.13792360313706,0.47499799999999937,26.799999
212,2007-12-13,49.8629907504332,55.3335167195315,56.24680065759891,0.5826767189532972,-36.830273231523215,-0.625,26.174999
213,2007-12-14,50.617804967121046,56.381236854011874,56.984976139394135,0.6507936507936501,-37.33115634127203,0.2250009999999989,26.4
214,2007-12-17,50.78530274906777,56.320847423287184,56.87272664678864,0.19999999999999962,-37.91432506249985,-2.0,24.4
215,2007-12-18,50.30604395712519,56.01424513539817,56.52081058851442,0.22784854991175965,-38.626747022180204,0.05000100000000174,24.450001
216,2007-12-19,49.67219465261879,53.71938923098902,56.36873142563431,0.29746853228644793,-39.44069961010009,0.2749990000000011,24.725
217,2007-12-20,50.19157108895257,56.94461984935257,56.0097601875302,0.2000002857142858,-40.5328374241992,-0.4750000000000014,24.25
218,2007-12-24,50.34193847473873,55.15996242098214,55.89713259932397,0.3357145714285719,-41.28000385584241,0.4750000000000014,24.725
