,Date,RSI,MFI,EMA,SO,MACD,Diff,GMRINFRA.NS.Close
74,2007-05-30,49.90259472847922,46.326498164162736,106.23912514022224,0.5918375837250914,-76.78903921969926,-1.6678009999999972,48.662201
75,2007-05-31,50.24836457029591,47.26668354691595,106.88988392155245,0.6122434163997176,-77.38622267935196,0.09809899999999772,48.7603
76,2007-06-01,50.57399569896789,48.00143113469267,107.23481961972726,0.6595679391186943,-78.21149432320878,0.2942999999999998,49.0546
77,2007-06-04,50.72812519751982,52.78810374003879,107.29699601296892,0.2000062319756848,-78.90124403529808,-1.1773000000000025,47.8773
78,2007-06-05,50.924766372732996,53.111991507526014,107.61122293883349,0.48483476350706645,-80.02632591034721,1.0792010000000047,48.956501
79,2007-06-06,50.58216135080747,50.26973522172662,107.78555720214187,0.2424019382246493,-81.30308542728895,-0.784901000000005,48.1716
80,2007-06-07,50.649234662639,49.04394074150626,107.78150919409589,0.3437493231406284,-82.23283799618599,0.2944000000000031,48.466
81,2007-06-08,50.57564823200734,52.981263279456776,108.13941987051508,0.7352880249159036,-82.56519045196595,1.3735,49.8395
82,2007-06-11,50.73057138098669,55.29537009408449,108.50464029281838,0.7317032120127289,-83.32373871889261,0.4905019999999993,50.330002
83,2007-06-12,50.601310171291104,53.034999411495704,108.99503927579579,0.8333261134264368,-84.22672941480779,0.9810980000000029,51.3111
84,2007-06-13,50.785612228957596,54.792958190422844,109.99549364301069,0.847453062175018,-85.30180600170614,0.9810979999999958,52.292198
85,2007-06-14,50.9818747320113,55.27448711537562,111.1354101314284,0.9333386675717877,-86.233326103224,0.7849009999999979,53.077099
86,2007-06-15,51.24699427484543,57.46387575528736,112.84043924331512,0.8977251549440735,-86.88331450293879,2.2565000000000026,55.333599
87,2007-06-18,51.47010466514943,58.50894853586188,114.57597460834694,0.8571442652484313,-87.59961802049865,0.0,55.333599
88,2007-06-19,51.82877617484535,64.67276607811381,116.62729244297715,0.9157867688082059,-88.18464796005068,1.9622000000000028,57.295799
89,2007-06-20,52.181706458635894,66.55092024716882,118.72724322549566,0.9090890277869442,-88.64980751181832,0.2942999999999998,57.590099
90,2007-06-21,52.56783532175681,67.31201391380978,121.03216338566048,0.9517999287740545,-88.87567294105995,1.2754019999999997,58.865501
91,2007-06-22,52.75003228262039,59.010289422065085,123.45042634934747,0.9761926632277655,-89.0255599126692,1.5697979999999987,60.435299
92,2007-06-25,53.27576212433556,61.38310396969018,126.69599481757021,0.8951623940518351,-88.70603141401702,3.433799999999998,63.869099
93,2007-07-04,46.370689779308364,64.54830727026823,154.60359645764885,0.8203122337333472,-89.9081755712015,-1.0792009999999976,74.661102
94,2007-07-05,46.79629330512898,61.941285642543136,157.3292513185295,0.6868764928753804,-91.20762543929015,-0.7848050000000057,73.876297
95,2007-07-06,47.316431044789745,62.74574909364286,159.30450787614419,0.48810189895651057,-92.6865939477371,-1.1773000000000025,72.69899699999999
96,2007-07-09,47.851396842752685,62.67991040846086,160.79893573199567,0.48684957510421645,-94.30849323431525,0.3924030000000016,73.0914
97,2007-07-10,48.52024598424941,64.01832946225343,163.11285844913576,0.9473596753563654,-95.98645275495056,4.709198000000001,77.800598
98,2007-07-11,49.26883209432956,66.49338473514601,166.44438909216245,0.9385937736515919,-97.78679004805278,4.316803000000007,82.117401
99,2007-07-12,50.29057222403988,72.98020019370956,172.93748599738421,0.8840027471424193,-99.56070042676893,11.184501999999995,93.301903
100,2007-07-13,49.364854685323195,52.54506983723312,176.92155487966585,0.6451622166111577,-102.07655106431153,-4.022498999999996,89.279404
101,2007-07-16,49.054936615886284,49.17742530849903,179.58872330734488,0.5481493008060324,-104.82724893286104,-2.256501,87.022903
102,2007-07-17,49.739511927484635,47.556038147206394,182.27786483702081,0.5805245231485405,-108.1417271652108,0.9810949999999963,88.003998
103,2007-07-18,49.808718483947615,49.541012534818016,184.0494842622944,0.46387770056967687,-111.87050747748395,-2.8451999999999913,85.158798
104,2007-07-19,49.939317489283575,52.97091426388319,185.47691592800126,0.2903234821865063,-115.64664274111797,-1.2753980000000098,83.8834
105,2007-07-20,50.4334332950709,52.21434053858807,187.8831343900304,0.24259954792421878,-118.90665187501335,2.5507960000000054,86.434196
106,2007-07-23,51.22053894262323,55.37040662449909,192.57638165111462,0.6937535029458828,-121.12123167113282,7.750702000000004,94.184898
107,2007-07-24,50.49966204233785,52.438068657406795,195.25290022463827,0.5625008139979335,-123.54186203568909,-2.9432979999999986,91.2416
108,2007-07-25,50.26467368793196,49.8207264870844,197.11650525394663,0.5694444994974445,-125.80466379080565,0.09809899999999061,91.339699
109,2007-07-26,49.38925088752043,48.482714023887176,196.9346525891639,0.5347255765228842,-128.85389366224695,-0.4905019999999922,90.849197
110,2007-07-27,50.01600312570669,53.013086118489454,195.62744756723683,0.1337979015043891,-132.84441705792128,-5.494194000000007,85.355003
111,2007-07-30,50.728576930988204,55.644905219902164,193.3001881511945,0.04444566127655897,-138.62568869903177,-4.807304000000002,80.547699
112,2007-07-31,50.737739491069995,54.462264073994575,191.64042631715674,0.15847162329203163,-142.93370406429332,1.7659990000000079,82.313698
113,2007-08-01,50.91100902727776,48.36697571804687,188.05116057341087,0.028807917116511882,-146.82939462283022,-8.044998000000007,74.2687
114,2007-08-02,50.42780169400081,52.5759545208711,185.3612116504731,0.12980977565369253,-150.39695311716835,0.981102000000007,75.249802
115,2007-08-03,50.329654499207585,56.67181001618667,184.56082070113993,0.4423084678787694,-152.74188075197534,6.377098000000004,81.6269
116,2007-08-06,50.328439642428826,55.7355296972654,182.46401077888342,0.5085737556625392,-154.29577138298202,-0.29429700000000025,81.332603
117,2007-08-07,50.257518465145054,55.22119362729479,181.24320721698604,0.5076159489658254,-155.89281268268542,1.0791939999999869,82.41179699999999
118,2007-08-08,50.22183392743214,51.62856425718339,180.47835794814938,0.5837559328375928,-158.48371118615162,1.4716030000000018,83.8834
119,2007-08-09,50.25863570503966,52.83922029106969,178.94156660436218,0.45177900533734205,-160.97098587128633,-2.5507969999999887,81.332603
120,2007-08-10,49.867062677906354,50.7652741478857,178.23136001243574,0.43654674522928294,-163.5679320699383,-0.29440300000000263,81.0382
121,2007-08-13,50.14892652873142,50.25400072858365,178.40162420275195,0.3414668965734985,-166.1940518709691,0.29440300000000263,81.332603
122,2007-08-14,49.8230351926234,49.51355268168062,177.53487438116585,0.1951209931935343,-168.06659896714453,-2.35470500000001,78.977898
123,2007-08-16,50.46915063821257,51.17155674991928,176.50200953338427,0.04736937255911776,-168.83956010991835,-4.807296999999991,74.170601
124,2007-08-17,50.44942514945446,50.88124891776541,175.7158694262052,0.23841494741064156,-169.09630678719506,0.686797999999996,74.857399
125,2007-08-20,50.34640304669429,50.52224670621026,174.17402385688308,0.26490271456361797,-166.3683108467415,0.3924030000000016,75.249802
126,2007-08-21,50.55446932737428,52.293522763583184,171.56231379753225,0.03759060428401695,-164.66547725136562,-3.924401000000003,71.325401
127,2007-08-22,50.70410572613848,50.16583956450356,168.91633713844539,0.2956985744260328,-164.2117278771775,-0.2943039999999968,71.031097
128,2007-08-23,51.241453180096045,49.07752755951309,165.5879176390509,0.18888881967881496,-163.63160348432376,-2.0602949999999964,68.970802
129,2007-08-24,50.67240398828694,43.75212855213522,163.49494304421782,0.29444602369249584,-163.36724957750252,1.8640979999999985,70.8349
130,2007-08-27,50.70681904538259,43.67727327790507,162.37938390028924,0.43888847992026947,-163.24860946769786,2.550795999999991,73.385696
131,2007-08-28,50.51148162542161,44.073710048684596,162.7531749559377,0.7111145779066342,-161.97044679900745,4.807404000000005,78.1931
132,2007-08-29,50.3696933434402,47.86457329825406,164.19407893789776,0.9748391540287852,-159.40083281811334,2.6489030000000042,80.842003
133,2007-08-30,50.48167142094024,42.57833305372578,165.59278932094327,0.7351322299478789,-157.58307768259323,-1.8641050000000092,78.977898
134,2007-08-31,50.9375709297013,43.48219660250709,166.80765590425767,0.7025347673976334,-155.44259589866255,0.19630400000001202,79.17420200000001
135,2007-09-03,50.8495427491114,44.05079705236805,167.84480659341602,0.6987213869051094,-152.69914208383105,0.0,79.17420200000001
136,2007-09-04,50.84401460608755,43.82000492734585,169.38172647846395,0.6128999935309403,-150.9447500484637,-0.09820600000001889,79.07599599999999
137,2007-09-05,50.64577817667708,43.69116304984723,170.441035943468,0.4999999589005166,-150.1150833583357,-1.3734969999999862,77.702499
138,2007-09-06,50.84143613427127,45.50282167953002,172.4186746920358,0.5961543795356823,-148.28129202230429,1.9622039999999998,79.664703
139,2007-09-07,50.833882054088946,48.34708059360458,172.97808054619256,0.03845852285735633,-147.89129182480923,-3.2376019999999954,76.42710100000001
140,2007-09-10,50.625360262696795,45.35289192019052,173.32232961872342,0.2950742205488897,-146.98969159994627,0.4905019999999922,76.917603
141,2007-09-11,50.33954597889098,47.65304231345998,172.70938223197246,0.19298350396705066,-145.51418607549132,-0.6866989999999902,76.23090400000001
142,2007-09-12,49.87268942402951,45.99814111234845,172.11140135752885,0.425923720298828,-144.3776634260846,1.1772989999999908,77.408203
143,2007-09-13,50.16807737651505,48.42493471305923,171.7102424205075,0.35183734225108704,-143.8707119875407,-0.39250199999999325,77.015701
144,2007-09-14,50.485098084079446,51.2400314778856,170.77543417460706,0.0877116183770924,-143.67920599085326,-1.6678010000000114,75.3479
145,2007-09-17,50.369177027785554,52.0026846819446,170.0101399237147,0.15383366907760812,-143.49521489973768,0.29429700000000025,75.642197
146,2007-09-18,50.14021390281431,47.62462461248892,169.37531288958405,0.22220266723927318,-143.33732703060895,0.19620500000000618,75.838402
147,2007-09-19,50.22603387248179,53.84216800243494,169.52245828677155,0.5999913474863101,-142.98122983990825,1.667900000000003,77.506302
148,2007-09-20,50.2181341868897,53.412515533905804,169.79170464747915,0.7368295595955856,-142.84666291803515,1.471595999999991,78.977898
149,2007-09-21,50.07705345751871,53.958554724078695,170.35445574377917,0.6491177623980231,-143.27053428212832,-0.49050200000000643,78.48739599999999
150,2007-09-24,50.3524718936536,56.299171867585066,171.81120653493676,0.8536588215712836,-143.6635432684335,3.2376020000000096,81.724998
151,2007-09-25,50.65155166413389,58.71591883370007,174.2225576239837,0.7936533334972812,-143.31705226246882,3.1395040000000023,84.864502
152,2007-09-26,50.374598816887755,55.63106860705466,175.04042277585245,0.4920603166133594,-144.0366275137322,-3.7282030000000077,81.136299
153,2007-09-27,50.48454678509089,57.64973220586167,176.63876151983845,0.6355205595133037,-144.52732913070233,2.452805000000012,83.589104
154,2007-09-28,50.77797193428368,56.795342393895105,178.92284150926753,0.779542052014162,-145.43199807107695,1.7413939999999855,85.33049799999999
155,2007-10-01,50.902442364419066,55.05036196554762,181.7567878736244,0.8432220654636552,-145.8952233209223,2.428200000000004,87.758698
156,2007-10-03,51.2479336423456,54.82705454028284,184.62744649469374,0.6966489909222008,-145.77027501535744,0.9075010000000105,88.666199
157,2007-10-04,50.443653102400766,58.07769236975177,186.56707676252987,0.5616707010721022,-145.22326004047017,-1.447098000000011,87.219101
158,2007-10-05,49.702997195240116,63.163654892777586,187.46731079635512,0.3927927511137907,-144.5652109617106,-2.1828999999999894,85.036201
159,2007-10-08,50.19171021881372,64.63216694616534,186.34329181005694,0.1451360707248227,-144.97829907411895,-6.59790000000001,78.438301
160,2007-10-09,50.40827018837925,64.3825924802192,186.13366350534278,0.42070211887065034,-145.17155465135863,3.8753970000000066,82.313698
161,2007-10-10,50.59216654623464,63.42106442123595,185.7104538578232,0.4610237794127298,-145.20207270545987,0.7358019999999925,83.0495
162,2007-10-11,50.81972527262538,61.24026091572631,186.8118979406695,0.6169341417225245,-145.51523503347687,2.845100000000002,85.8946
163,2007-10-12,50.496108385067686,65.33596897898019,186.78812973272522,0.6281377607449169,-146.71194785908787,-2.0603030000000047,83.83429699999999
164,2007-10-15,50.62910786712639,60.58520804142981,187.11856096385182,0.818342348253569,-146.86603201213535,1.962204000000014,85.796501
165,2007-10-16,50.55420577854762,55.44231816487148,186.73531209544777,0.8183624056239499,-147.9704364136477,-0.8829040000000106,84.913597
166,2007-10-17,50.517484407786256,67.0987000566652,185.24618986243894,0.7002781030651033,-149.5119925404934,-3.0413969999999892,81.8722
167,2007-10-18,50.81062767480362,55.69260888889371,182.99019888391334,0.5041444592955042,-151.74214898087985,-3.4829030000000074,78.389297
168,2007-10-19,51.22808864801765,55.28730929571358,179.28964753737426,0.15055351717174523,-154.3140610234487,-6.278998999999999,72.110298
169,2007-10-22,50.479209306146615,51.92998842678568,177.1493356294602,0.2525225725261803,-156.45789545642307,0.49050200000000643,72.6008
170,2007-10-23,49.87519706638374,45.596494196713515,175.95845994804608,0.46835371504489176,-158.00441549496375,4.169699999999992,76.7705
171,2007-10-24,50.0054283984303,45.263973054241255,175.21264114669063,0.5468349121876523,-158.30387632533663,1.5206990000000076,78.291199
172,2007-10-25,50.43481911548964,44.00241025154907,173.12657676032052,0.4256760256085335,-159.4059019296508,-2.8696979999999996,75.421501
173,2007-10-26,50.276074687431304,43.67284039139779,172.2202500226856,0.5526991989068989,-160.1347424188458,2.305495999999991,77.726997
174,2007-10-29,50.146892287396156,42.12988003651738,171.42107230559822,0.9074796747967491,-160.98086145062067,1.2755050000000097,79.002502
175,2007-10-30,50.140175306748745,44.26833131772435,171.96696878066456,0.8597249078079708,-161.27834967866787,3.8752979999999866,82.8778
176,2007-10-31,50.18332482062331,46.7714841461606,174.15018131518764,0.941071391388814,-161.1675103535712,4.120598000000001,86.998398
177,2007-11-01,50.71330420687209,51.53959694203109,176.7004038697065,0.7617667578254184,-160.58252545549,0.26980600000000265,87.268204
178,2007-11-02,50.848636102143104,53.13377470490785,180.7849379132513,0.9102921492912234,-159.99580153761082,2.477195000000009,89.745399
179,2007-11-05,51.73869485082574,55.40548916614512,185.71327775384188,0.8621509884141761,-158.35835236736054,3.899902999999995,93.645302
180,2007-11-06,52.661921041558834,56.95596601716934,190.53603514644294,0.8059864367573192,-155.46892151942234,2.9677959999999928,96.613098
181,2007-11-07,50.79539703927026,49.36802666249221,194.50812260838495,0.7759749416395326,-152.60735338847147,-0.686797999999996,95.9263
182,2007-11-08,49.87084528795253,49.472028775237334,200.32826247745467,0.8926227551307911,-150.03343777355155,5.322701000000009,101.249001
183,2007-11-12,48.827234783876776,40.89336926526892,205.03704117395927,0.7364449624542845,-148.22857252578473,-1.006005000000016,100.24299599999999
184,2007-11-13,48.46713245314028,44.7449661805047,209.1210543996157,0.7201807171775194,-146.49819782016692,-0.3677979999999934,99.875198
185,2007-11-14,49.15499810841605,46.603023660868466,213.2411787065488,0.8019188495427169,-146.00506601808735,2.7958,102.670998
186,2007-11-15,48.17762276299945,46.74076839254209,219.1873113737725,0.89035360831143,-144.6126322085506,8.682997999999998,111.353996
187,2007-11-16,49.03459370880589,48.44866634809237,225.1088633819976,0.9083920730981879,-143.869247689058,1.5940020000000032,112.947998
188,2007-11-19,50.05830887338484,50.83393204544725,233.25960137184435,0.9536784491718889,-142.82739703914584,9.71300500000001,122.66100300000001
189,2007-11-20,49.06227639054748,50.746075818404,239.71010284350842,0.8249109575592094,-142.59027661612942,-1.2750010000000032,121.386002
190,2007-11-21,49.16854680341329,51.93251394632581,241.56409942962307,0.39208989229465574,-143.63137903037182,-11.479004000000003,109.906998
191,2007-11-22,49.90419246595924,53.42749177856225,245.0276670491207,0.5272372253995532,-145.02770746440183,4.783004000000005,114.690002
192,2007-11-23,50.687417401452436,54.41341614843159,249.1031645845494,0.6844031305927291,-146.98693804850217,5.149993999999992,119.839996
193,2007-11-26,50.59155869702856,55.440268834230515,252.69516099189875,0.574030511800463,-149.5668756203276,-1.1279980000000052,118.711998
194,2007-11-27,51.26214589884279,54.932277263867455,256.7413122797614,0.6682966880434809,-153.817914923337,1.88900000000001,120.600998
195,2007-11-28,50.92372212767925,54.55519583682047,260.39345104883546,0.7123609106062724,-157.84491976565647,0.8830030000000022,121.484001
196,2007-11-29,50.92507545952569,54.945717240778,261.77911812202194,0.6693551924595539,-161.45339001089087,-2.15900400000001,119.324997
197,2007-11-30,50.64591061216034,57.85904456627293,264.69278452146744,0.9493274939464418,-164.8329202618997,5.813002999999995,125.13799999999999
198,2007-12-03,50.109766434435805,54.8014276965301,266.4523063714702,0.8935049978283001,-169.92969508907208,1.9629980000000131,127.100998
199,2007-12-04,50.05523765064911,58.266913714917756,268.179598119867,0.8789102408859286,-175.0325980907228,-0.07399800000000312,127.027
200,2007-12-05,50.46339871014771,55.10104509855228,272.19829639133997,0.909390169855606,-181.35863048638328,2.0360040000000055,129.063004
201,2007-12-06,50.438435935532084,53.9155663694044,274.3180009718366,0.5785153705896214,-187.19304384440335,-2.7720040000000097,126.291
202,2007-12-07,50.460956705430526,52.019710761747525,273.4000610303616,0.1245797240716586,-191.16573323429589,-6.6959990000000005,119.595001
203,2007-12-10,50.566750237288126,53.56716572891322,272.2637439550317,0.18905345931602688,-195.88574943334908,-1.7659989999999937,117.829002
204,2007-12-11,50.150841160755476,51.9244649256916,271.5942344479637,0.29181788840088735,-200.7687207228094,1.8399969999999968,119.668999
205,2007-12-12,50.42863663420403,52.35345320610622,270.81349782821184,0.2794749108894113,-204.83305521884273,-0.2210010000000011,119.447998
206,2007-12-13,50.42084254536285,51.942199348015485,270.5068548976399,0.28634455662354413,-208.6705071020125,0.12300100000000214,119.570999
207,2007-12-14,50.43384249860482,53.11996889091486,268.92732941129714,0.213739414338979,-212.77713747262635,-1.2999949999999956,118.271004
208,2007-12-17,50.81405775789298,54.068687162381785,264.5022698846403,0.0999901029466828,-216.35185585888144,-8.388999999999996,109.88200400000001
209,2007-12-18,50.612486735023275,51.04419780221988,262.2569325654,0.44415903431792614,-220.311478815131,5.641997999999987,115.524002
210,2007-12-19,50.45160401729558,51.71572211107937,260.4587827789158,0.5630256022735513,-224.37078647192993,2.0349960000000067,117.558998
211,2007-12-20,50.43777247972893,49.86228857105631,258.6891731569457,0.4785047058695031,-228.07567395261094,-1.4469979999999936,116.11200000000001
212,2007-12-24,50.112437223210186,47.11869151745226,258.55283716617896,0.5702102388650285,-230.64340699122766,1.5699989999999957,117.681999
213,2007-12-26,50.39266622665081,47.54669338322439,259.8695729517345,0.9078656329557259,-232.22043334786076,3.7770009999999985,121.459
