"Date","PNB.NS.Open","PNB.NS.High","PNB.NS.Low","PNB.NS.Close","PNB.NS.Volume","PNB.NS.Adjusted"
2012-09-12,137.649994,138.440002,135.020004,137.009995,1518525,90.889267
2012-09-13,137.800003,138.5,136.039993,136.389999,1637300,90.477974
2012-09-14,138.5,142.160004,138.5,141.809998,5354040,94.073479
2012-09-17,143.440002,152,143.440002,149.550003,7770815,99.208023
2012-09-18,150.199997,161.570007,149.589996,160.559998,11488130,106.511795
2012-09-20,160.559998,163.539993,155.100006,159.080002,8479985,105.529991
2012-09-21,160,168.330002,160,167.449997,8131320,111.082458
2012-09-24,169.279999,171.539993,163.710007,164.240005,5233525,108.953026
2012-09-25,166,168.979996,161.619995,164.710007,8513185,109.264816
2012-09-26,165.600006,167,162.789993,166.679993,3812000,110.571655
2012-09-27,167.199997,168.399994,164.449997,166.679993,3919890,110.571655
2012-09-28,169,169.970001,166.399994,168.059998,2924285,111.487129
2012-10-01,168.399994,168.899994,165.559998,166.339996,2597635,110.346123
2012-10-03,166.339996,168.100006,164.600006,165.580002,2722660,109.841957
2012-10-04,166.220001,168,165.979996,166.520004,4050505,110.46553
2012-10-05,168,168.199997,155.860001,163.820007,4574880,108.674408
2012-10-08,163.899994,164.199997,158.669998,159.279999,2977640,105.662674
2012-10-09,160.199997,161.800003,157.330002,158.419998,4057455,105.092171
2012-10-10,158,160.600006,157.130005,159.410004,5318100,105.748917
2012-10-11,160.199997,165,158.190002,164.270004,5388890,108.972939
2012-10-12,164.960007,167.660004,163.520004,164.059998,6238170,108.833618
2012-10-15,164,165.259995,161.860001,164.039993,1474665,108.820358
2012-10-16,164.699997,165.600006,160.399994,161.029999,1426965,106.823586
2012-10-17,162.800003,164.399994,161.699997,162.660004,2259810,107.9049
2012-10-18,163.619995,166.880005,162.410004,166.320007,3081790,110.332855
2012-10-19,166.399994,167.160004,163.699997,164.559998,2092455,109.165306
2012-10-22,162.639999,164.949997,162.479996,164.059998,1521725,108.833618
2012-10-23,163.199997,165.539993,163.199997,163.710007,1435920,108.601433
2012-10-25,163.710007,164.490005,159.75,160.770004,2853620,106.651115
2012-10-29,160.770004,160.770004,148.600006,151.070007,4662335,100.216347
2012-10-30,151,153.800003,145,145.770004,9743785,96.700455
2012-10-31,144.899994,148.600006,143.389999,147.679993,5017995,97.967491
2012-11-01,147.600006,150.800003,146.520004,150.330002,3631415,99.725456
2012-11-02,151.539993,152.600006,149.729996,151.110001,3275825,100.242882
2012-11-05,151.300003,151.940002,150.100006,151.029999,1819495,100.189812
2012-11-06,149.639999,152.580002,149.639999,151.5,2116450,100.50161
2012-11-07,150.800003,156.699997,150.800003,155.139999,4107960,102.91629
2012-11-08,153.039993,156.580002,152.729996,155.619995,2501825,103.234711
2012-11-09,155.600006,157.119995,152.399994,153.860001,2329255,102.067177
2012-11-12,154.309998,155.199997,153.029999,154.380005,1276970,102.412132
2012-11-15,154.380005,154.380005,151.630005,152.649994,1152915,101.264481
2012-11-16,151.800003,153.729996,148.070007,148.580002,1899200,98.564545
2012-11-19,149,149.990005,147.279999,148.789993,1529195,98.703842
2012-11-20,148.529999,149.369995,145.570007,146.089996,2096755,96.912727
2012-11-21,146.399994,147.559998,145,145.529999,2616340,96.541237
2012-11-22,145.800003,147.889999,145.800003,146.75,1821350,97.350563
2012-11-23,147,147.699997,145.690002,146.889999,1441010,97.443436
2012-11-26,146.460007,148.800003,146.399994,148.020004,1344325,98.193054
2012-11-27,148.589996,151.559998,147.419998,150.889999,2569220,100.096939
2012-11-29,150.889999,154.399994,150.889999,153.350006,1904545,101.728851
2012-11-30,154.050003,157.380005,153.820007,156.979996,2471275,104.136902
2012-12-03,157.399994,158.470001,155.410004,156.610001,1301350,103.891449
2012-12-04,156.600006,158.179993,155.699997,157.460007,1694485,104.455338
2012-12-05,159,164.199997,158.800003,162.839996,3686260,108.0243
2012-12-06,164,165.199997,160.410004,164.600006,3165090,109.191841
2012-12-07,165.800003,166.369995,163.399994,164.210007,2424555,108.933128
2012-12-10,164.399994,168.570007,163.039993,167.940002,2745430,111.407524
2012-12-11,168.779999,170.380005,163.699997,165.919998,3686680,110.06749
2012-12-12,166.399994,167.990005,164.25,165.080002,2071515,109.510262
2012-12-13,167.360001,168.899994,163.179993,163.949997,2636980,108.760643
2012-12-14,161.899994,167.289993,161.300003,166.080002,4538135,110.17363
2012-12-17,167,168.300003,166.789993,167.490005,1994640,111.109009
2012-12-18,169,169.800003,163.789993,168.850006,4372465,112.011192
2012-12-19,170,172.399994,168.550003,170.210007,4179230,112.913383
2012-12-20,170.210007,171.679993,168.020004,170.240005,2842350,112.933289
2012-12-21,169.600006,169.779999,165.600006,166.339996,2386865,110.346123
2012-12-24,166.800003,168.179993,165.020004,166.699997,2025425,110.58493
2012-12-26,166.699997,169.679993,166.020004,168.5,2581825,111.779007
2012-12-27,169,170.470001,168.199997,168.820007,3942420,111.991302
2012-12-28,169.399994,170.199997,167.800003,168.539993,1776980,111.805542
2012-12-31,168.820007,175.080002,168.820007,174.259995,10739370,115.60006
2013-01-01,175.940002,179.179993,175.009995,178.490005,11298970,118.406158
2013-01-02,179.800003,183.899994,179.460007,181.100006,9276360,120.137566
2013-01-03,181.740005,182.580002,178.399994,179.360001,2937485,118.983292
2013-01-04,178.580002,182.149994,178.320007,181.619995,3445595,120.482521
2013-01-07,182.399994,182.929993,180.149994,180.559998,2010250,119.779335
2013-01-08,180.199997,181.589996,177.669998,179.220001,4681025,118.890419
2013-01-09,179.270004,181.330002,176.880005,177.600006,3162925,117.815742
2013-01-10,179.360001,179.889999,177.039993,177.639999,2586635,117.84227
2013-01-11,177.820007,178.690002,175.449997,176.149994,1746450,116.853828
2013-01-14,176.220001,181.800003,174.5,181.089996,3129360,120.130913
2013-01-15,181.199997,182.360001,179.119995,180.169998,2621195,119.520615
2013-01-16,179,180.160004,176,176.589996,1489375,117.145729
2013-01-17,175,178.960007,174.660004,178.110001,1998215,118.15406
2013-01-18,178.240005,181,177.809998,178.860001,2202420,118.651604
2013-01-21,179,180.199997,178.059998,178.369995,1115170,118.326546
2013-01-22,178.399994,181.360001,175.839996,176.399994,2025795,117.019684
2013-01-23,176.440002,178,172.320007,174.850006,2255055,115.991455
2013-01-24,174,175.289993,169.809998,170.429993,2026230,113.059326
2013-01-25,170.440002,175.399994,169.039993,174.669998,1968635,115.87204
2013-01-28,176.029999,176.800003,173.820007,174.509995,1457665,115.765892
2013-01-29,174.889999,177.639999,171.210007,171.850006,4901220,114.001328
2013-01-30,172.899994,173.429993,166.389999,166.729996,4401250,110.604836
2013-01-31,166.399994,184,165.039993,182.419998,37322060,121.013222
2013-02-01,182.399994,183.199997,178.669998,179.970001,10253135,119.387947
2013-02-04,181,181.199997,176.199997,176.539993,3651895,117.112541
2013-02-05,176.009995,177.660004,174.330002,176.020004,3655510,116.767616
2013-02-06,177.800003,179.160004,175.419998,176.179993,3352125,116.873734
2013-02-07,176.199997,178,174.600006,175.460007,2600025,116.396126
2013-02-08,176,176.369995,171.779999,172.509995,2950630,114.43914
2013-02-11,173.100006,174.589996,171.300003,171.789993,1565025,113.96151
2013-02-12,172.399994,173.580002,170.5,172.139999,2612620,114.193695
2013-02-13,171.339996,173.979996,169.639999,170.089996,2711935,112.833771
2013-02-14,170.220001,172,168.600006,170.029999,2057890,112.793976
2013-02-15,169.199997,170.940002,167.610001,169.169998,2487225,112.223473
2013-02-18,168.800003,171,168.800003,170.039993,2104805,112.800606
2013-02-19,170.100006,172.5,168.860001,172.240005,1617335,114.26004
2013-02-20,173,174.699997,171.660004,173.240005,2531050,114.923424
2013-02-21,172.199997,172.490005,167.850006,168.399994,1852615,111.712669
2013-02-22,167.639999,171.380005,166.839996,170.610001,1984720,113.178734
2013-02-25,171.800003,171.910004,167,168.949997,1805905,112.077522
2013-02-26,168.380005,168.860001,164.75,165.490005,2072955,109.782249
2013-02-27,166.100006,168.169998,165.029999,167.350006,2861475,111.016129
2013-02-28,168.199997,169.899994,155,158.089996,6419030,104.873253
2013-03-01,158.199997,160.979996,156.229996,157.729996,3551225,104.634445
2013-03-04,157.600006,157.720001,155.179993,156.350006,1555685,103.718987
2013-03-05,157.600006,158.860001,155.759995,157.919998,1982770,104.760483
2013-03-06,159.199997,162.399994,158.460007,161.860001,2997320,107.374191
2013-03-07,161.860001,163.059998,160.220001,162.119995,3722690,107.546654
2013-03-08,162.619995,163.660004,161.059998,162.929993,2513055,108.083992
2013-03-11,163.600006,164.429993,161.199997,162.800003,2581315,107.997765
2013-03-12,163.800003,163.800003,160.199997,161.199997,1747475,106.936356
2013-03-13,160,161,157.050003,157.860001,1529710,104.72068
2013-03-14,157.419998,161.399994,155.169998,159.339996,5407225,105.702484
2013-03-15,160.940002,162.339996,159,159.399994,3153335,105.742279
2013-03-18,157.759995,160.740005,157.070007,158.899994,2045590,105.410591
2013-03-19,159.899994,160.490005,153.440002,153.990005,4202750,102.153412
2013-03-20,153.850006,154.160004,148.039993,148.800003,3396845,98.710487
2013-03-21,149.100006,150.860001,141.860001,143.619995,5080375,95.274193
2013-03-22,143.820007,147.919998,143.240005,145.449997,2783320,96.488167
2013-03-25,148,148.899994,143.550003,144.820007,2307635,96.070244
2013-03-26,144.25,144.820007,140.869995,142.619995,3046700,94.610817
2013-03-28,142.619995,144.600006,140.800003,143.580002,3309780,95.247665
2013-04-01,143.580002,145.949997,143.229996,144.979996,1918795,96.176384
2013-04-02,144.309998,149.289993,144.309998,148.649994,2359735,98.61097
2013-04-03,148.600006,150.580002,144.630005,145.360001,2547710,96.428467
2013-04-04,144.419998,145,142.190002,143.369995,2416915,95.108345
2013-04-05,143,145.800003,142.100006,143.949997,2644900,95.493103
2013-04-08,144.300003,145.139999,140.600006,141.130005,1977710,93.622391
2013-04-09,142.380005,143.529999,137.399994,137.929993,3378290,91.499573
2013-04-10,138.399994,142,136.410004,141.520004,3691035,93.881096
2013-04-11,142,142.889999,139.199997,141.919998,3854555,94.146454
2013-04-12,140.600006,143.820007,140.199997,142.619995,2098475,94.610817
2013-04-15,142.380005,148.699997,141.619995,146.889999,2960185,97.443436
2013-04-16,145.649994,149.889999,145.649994,148.089996,2864690,98.239487
2013-04-17,150,152.5,147.800003,149.5,3188690,99.17485
2013-04-18,149.619995,154.199997,148.570007,153.300003,3618905,101.695686
2013-04-22,153.300003,157.589996,152.899994,156.289993,3274740,103.679176
2013-04-23,156.759995,157.100006,152.600006,155.820007,2083475,103.367393
2013-04-25,155.820007,159.279999,155.820007,157.139999,3444955,104.24305
2013-04-26,157.009995,157.009995,153.929993,154.449997,1573130,102.458565
2013-04-29,155.220001,158,154.589996,156.960007,1753220,104.12365
2013-04-30,157.199997,157.309998,150.600006,153.580002,2736430,101.881432
2013-05-02,153.580002,156,151.720001,153.710007,3506505,101.967674
2013-05-03,152.419998,153.380005,148.199997,148.779999,4819275,98.69722
2013-05-06,148.419998,149.399994,145.289993,147.779999,3964980,98.033836
2013-05-07,148.020004,150.300003,147.190002,149.589996,3154625,99.23455
2013-05-08,150.020004,150.600006,147.520004,149.759995,3009525,99.347328
2013-05-09,150.539993,158.75,146.639999,156.660004,31890190,103.924629
2013-05-10,156,156.300003,153.029999,154.190002,6603325,102.286087
2013-05-13,153.690002,155.139999,150.740005,151.619995,3549965,100.581207
2013-05-14,152.050003,154.600006,151.149994,153.160004,3061535,101.602814
2013-05-15,153.759995,165.25,153.759995,164.490005,12328205,109.118866
2013-05-16,163.320007,166.940002,162.320007,163.389999,4909565,108.389153
2013-05-17,163.800003,167.970001,162,166.850006,6049780,110.684441
2013-05-20,168.199997,170.529999,166.5,167.100006,4922310,110.850296
2013-05-21,167,167.789993,163,163.940002,3816505,108.754013
2013-05-22,164.25,166,160.220001,161.320007,3174625,107.015968
2013-05-23,160.979996,160.979996,153.419998,154.339996,3962160,102.38559
2013-05-24,156.399994,158.399994,153.660004,157.509995,3336485,104.488503
2013-05-27,157,161.320007,156,160.860001,3437525,106.710815
2013-05-28,161.020004,162.800003,160.320007,162.100006,2769845,107.533409
2013-05-29,162.020004,162.100006,159.419998,160.419998,2082190,106.418922
2013-05-30,159.399994,164.660004,158.5,159.600006,5054910,105.874962
2013-05-31,158.789993,159.740005,151.100006,152.009995,3518570,100.839928
2013-06-03,152.960007,154.399994,149.820007,151.869995,3180915,100.747047
2013-06-04,152.600006,155,151,152.009995,2802615,100.839928
2013-06-05,152.199997,153.589996,151.410004,152.960007,2017140,101.470139
2013-06-06,152.399994,155.699997,151.419998,154.990005,3635640,102.816788
2013-06-07,154.199997,156.729996,152.050003,152.589996,2724810,101.224678
2013-06-10,154,154.589996,150.199997,151.589996,2113750,100.561302
2013-06-11,150.399994,151.539993,147.699997,149.380005,3727230,99.095245
2013-06-12,148.509995,152.380005,148,150.850006,3399280,100.070412
2013-06-13,145.600006,146.919998,143.600006,144.360001,3802750,116.642418
2013-06-14,145.820007,149,145.820007,148.25,2958445,119.785522
2013-06-17,148.649994,149.559998,144.399994,148.410004,2888985,119.91481
2013-06-18,148,149.399994,144.399994,145.029999,2753475,117.183777
2013-06-19,145,146.380005,144.259995,145.110001,2022665,117.248421
2013-06-20,143,143.600006,137,137.610001,4357205,111.188438
2013-06-21,137.649994,138.919998,131.919998,133.399994,4451115,107.786766
2013-06-24,133,133.190002,129,129.729996,3916095,104.821419
2013-06-25,130.199997,133.399994,128,129.350006,4418065,104.514397
2013-06-26,130.25,131.960007,127.709999,128.429993,2260715,103.771027
2013-06-27,130.080002,130.809998,126.620003,127.150002,3465475,102.736786
2013-06-28,128.5,131.080002,128.380005,130.169998,2471665,105.176941
2013-07-01,130.360001,134.320007,130.259995,133.75,3844490,108.069572
2013-07-02,133.800003,135,130.619995,131.050003,4137625,105.887985
2013-07-03,129.199997,129.800003,123.400002,124.370003,5755755,100.490562
2013-07-04,125.059998,126.279999,120.809998,124.010002,9490600,100.199692
2013-07-05,126.010002,126.760002,123.620003,125.040001,3809000,101.031914
2013-07-08,124.199997,125,122,124.050003,3161315,100.232002
2013-07-09,126.379997,126.980003,124.199997,126.43,3410360,102.155045
2013-07-10,127,127.739998,124,124.410004,3844150,100.522881
2013-07-11,126.300003,127.959999,125.199997,126.029999,3947680,101.831841
2013-07-12,126.709999,127.18,125.25,126.699997,2563595,102.373192
2013-07-15,126.059998,133.619995,125.199997,132.440002,5417970,107.011093
2013-07-16,127.199997,128.990005,124.400002,125.160004,6408650,101.128883
2013-07-17,126,126.099998,122.769997,124.300003,4818550,100.434006
2013-07-18,125,128.199997,123.199997,127.379997,5566680,102.92263
2013-07-19,127.410004,128.679993,124.419998,126.199997,3388100,101.969193
2013-07-22,126,129.580002,125.25,129.070007,4097220,104.288155
2013-07-23,130,133.600006,129.809998,132.25,3934360,106.857574
2013-07-24,128.869995,129,124.910004,126.25,4101365,102.009598
2013-07-25,126.199997,129.539993,124.019997,125.129997,4954260,101.104637
2013-07-26,125.620003,126.230003,116.620003,118.779999,23481690,95.973854
2013-07-29,119.160004,119.339996,114.290001,116.809998,5595975,94.382103
2013-07-30,117.220001,118.5,112.339996,113.18,7576935,91.449074
2013-07-31,112,115.150002,107,114.019997,9049125,92.127792
2013-08-01,116,116.389999,107.599998,108.82,6983485,87.926216
2013-08-02,109.309998,110.25,103.019997,104.75,7254655,84.637665
2013-08-05,103.800003,108.599998,101.239998,107.43,6210650,86.803101
2013-08-06,106.160004,106.160004,103,104.099998,4296130,84.112465
2013-08-07,104.699997,108.769997,104,106.540001,5144295,86.083984
2013-08-08,106.199997,108.699997,103.919998,108.110001,6146055,87.352531
2013-08-12,108.110001,109.980003,104,107.010002,5774565,86.463745
2013-08-13,106.040001,109.199997,104.519997,107.830002,4755950,87.126297
2013-08-14,108,110.379997,106.25,107.550003,7211360,86.900055
2013-08-16,107.550003,107.550003,98.449997,100.050003,7470090,80.84008
2013-08-19,98.400002,98.400002,94.650002,95.919998,5484925,77.503052
2013-08-20,93.599998,97.989998,90.599998,95.650002,7453040,77.284897
2013-08-21,101.199997,104.559998,95.059998,95.860001,9426985,77.454567
2013-08-22,95,98.669998,94.010002,97.440002,7472745,78.731209
2013-08-23,98.199997,99.07,95.599998,96.459999,6046685,77.939369
2013-08-26,97.080002,98.199997,95.199997,95.849998,4747780,77.446487
2013-08-27,94.190002,94.580002,91.300003,91.800003,5642460,74.17411
2013-08-28,90.18,90.449997,85.849998,86.900002,7826815,70.21492
2013-08-29,87.620003,88.800003,84.199997,85.129997,12529700,68.784767
2013-08-30,85.190002,88.800003,84.400002,85.970001,8906885,69.463486
2013-09-02,85.400002,89.32,85.400002,87.75,5875005,70.901726
2013-09-03,88.199997,88.949997,81.489998,81.889999,7538140,66.166855
2013-09-04,81.889999,83.980003,80.040001,82.519997,9264645,66.675896
2013-09-05,85.699997,89.949997,85.190002,88.519997,15885990,71.52388
2013-09-06,89.800003,90.400002,86.800003,89.489998,9277880,72.307632
2013-09-10,89.489998,93.800003,89.489998,92.75,9980620,74.941704
2013-09-11,92.599998,99.980003,90.330002,99.410004,15559105,80.322968
2013-09-12,100.400002,102.059998,97.220001,98.839996,12202990,79.862404
2013-09-13,98.519997,104.199997,97.449997,102.800003,11284530,83.06208
2013-09-16,105.199997,106.360001,100.419998,101.620003,8080475,82.108635
2013-09-17,101.949997,101.949997,98.849998,99.989998,5167375,80.791603
2013-09-18,99.989998,102.690002,99.199997,101.830002,5499120,82.278313
2013-09-19,107.199997,112.550003,106.860001,111.360001,14100240,89.978523
2013-09-20,111.599998,112.400002,100,103.110001,15537970,83.312546
2013-09-23,101.800003,102.400002,96.059998,96.769997,15055220,78.189842
2013-09-24,94.980003,97.599998,93.07,96.699997,13217215,78.133293
2013-09-25,97.540001,98.400002,95.059998,96.970001,7216525,78.351456
2013-09-26,96.68,97.599998,94.599998,95.209999,7333955,76.929375
2013-09-27,96,96.400002,93.800003,95.529999,8276840,77.187927
2013-09-30,94.269997,94.400002,91.720001,92.290001,7724745,74.570023
2013-10-01,92.849998,93.599998,91.419998,92.379997,8433045,74.642738
2013-10-03,92.379997,95.370003,92.379997,94.209999,9854995,76.121376
2013-10-04,93.599998,96.309998,93.260002,94.059998,7554235,76.000183
2013-10-07,94.029999,94.839996,92.010002,93.480003,5196700,75.531548
2013-10-08,96.800003,96.800003,92.839996,93.529999,5926720,75.571938
2013-10-09,92.620003,95.599998,91.779999,95.279999,6520220,76.985939
2013-10-10,95.010002,96.199997,94.279999,94.809998,4843940,76.606171
2013-10-11,96.529999,99.139999,95.160004,97.279999,14138340,78.601936
2013-10-14,98,100.300003,97.019997,97.440002,10245855,78.731209
2013-10-15,98.580002,99,93.379997,93.970001,7903125,75.92746
2013-10-17,93.970001,94.900002,92.089996,92.730003,6471410,74.925552
2013-10-18,93.099998,95.400002,93.059998,95.099998,6588815,76.840492
2013-10-21,95.790001,98.18,95.129997,96.830002,7495285,78.238335
2013-10-22,96.5,98.760002,95.720001,97.389999,6971865,78.690804
2013-10-23,98,100.400002,96.879997,99.150002,13804165,80.112885
2013-10-24,99.199997,102.110001,98.440002,98.93,13917825,79.935127
2013-10-25,98.75,99.760002,97.629997,99.330002,8644740,80.258324
2013-10-28,100.199997,100.540001,95.470001,95.980003,7359725,77.551537
2013-10-29,95.400002,101,94.599998,100.599998,11689220,81.284477
2013-10-30,101.379997,102.18,99.5,99.959999,7357555,80.767357
2013-10-31,99.5,109.940002,98.870003,108.879997,18706430,87.974693
2013-11-01,110.199997,117.589996,109.419998,114.169998,27922070,92.248993
2013-11-05,114.169998,119.800003,113.790001,116.620003,15592155,94.228592
2013-11-06,116.760002,117.690002,111.300003,112.050003,8756735,90.536041
2013-11-07,112.800003,114,108.599998,109.110001,15539720,88.160538
2013-11-08,108.580002,109.980003,103.330002,104.449997,28140300,84.395264
2013-11-11,103.199997,106.599998,101.779999,103.620003,14004340,83.724632
2013-11-12,104,105.18,100.400002,101.019997,10645785,81.623833
2013-11-13,100,104,99.400002,101.010002,14183670,81.615753
2013-11-14,103.199997,104.760002,102.900002,104.169998,8262815,84.169029
2013-11-18,104.169998,107,103.849998,105.980003,7810090,85.6315
2013-11-19,106.309998,110.639999,105.110001,109.790001,13217435,88.709969
2013-11-20,109.720001,110.68,106.519997,107.580002,9309300,86.924294
2013-11-21,106.050003,106.400002,103.019997,103.5,7986435,83.62767
2013-11-22,105,105.209999,102.800003,103.339996,6155755,83.498383
2013-11-25,104,107.029999,104,106.75,6652870,86.253654
2013-11-26,106,108.400002,104.900002,105.230003,7009715,85.025505
2013-11-27,105.800003,106.239998,103.860001,105.5,5654525,85.243668
2013-11-28,106.949997,107.400002,105.730003,106.449997,5548210,86.011261
2013-11-29,107.040001,110.470001,106.629997,109.980003,8993675,88.863487
2013-12-02,110.400002,112.599998,110.400002,111.18,5281720,89.833084
2013-12-03,110.68,112.300003,109.839996,111.309998,5885335,89.938118
2013-12-04,110.379997,114.480003,110.010002,113.760002,10259560,91.917717
2013-12-05,116.470001,119.760002,115.900002,116.43,8984495,94.075066
2013-12-06,116.089996,120.599998,114.620003,119.379997,9682355,96.458656
2013-12-09,124.5,126.400002,121.629997,122.239998,8508110,98.769531
2013-12-10,122.599998,123,118.599998,121.209999,7356555,97.937286
2013-12-11,120.059998,120.589996,118.239998,119.230003,5290020,96.337463
2013-12-12,118.400002,118.599998,116.290001,117.239998,6540960,94.729538
2013-12-13,115.25,115.629997,112.629997,113.019997,5773915,91.319794
2013-12-16,112.980003,114.599998,111.699997,113.050003,4413500,91.34404
2013-12-17,114.040001,115.019997,112.330002,113.160004,4674040,91.432922
2013-12-18,112.769997,118.599998,112.400002,117.940002,8683935,95.295151
2013-12-19,118.800003,119.440002,113.379997,115.980003,9731495,93.711479
2013-12-20,115.220001,119.980003,114.459999,118.900002,5757550,96.070824
2013-12-23,119.400002,125.900002,119,124.870003,9056740,100.894554
2013-12-24,125,127.760002,123.050003,126.980003,9048640,102.599434
2013-12-26,126.980003,128.979996,125,125.480003,7958280,101.387444
2013-12-27,125.800003,127.699997,125.400002,127.019997,5298375,102.63176
2013-12-30,128,128.399994,124.480003,125.050003,4308805,101.040001
2013-12-31,126,126.339996,124.459999,125.290001,3218550,101.233925
2014-01-01,125.510002,127.959999,125.199997,126.980003,3214905,102.599434
2014-01-02,127.400002,130.910004,121.339996,122.239998,13867755,98.769531
2014-01-03,120.07,124.300003,120.07,123.650002,9172505,99.908806
2014-01-06,123.5,123.779999,121,122.010002,4859305,98.583694
2014-01-07,122,123.18,118.580002,120.459999,7800805,97.331291
2014-01-08,121.279999,123.120003,119.860001,122.07,6543575,98.632172
2014-01-09,122.019997,122.559998,120.099998,121.029999,6852175,97.791847
2014-01-10,121.360001,122.919998,118.25,119.040001,5276465,96.183945
2014-01-13,119.410004,121.129997,117.730003,120.269997,5798525,97.177773
2014-01-14,120.480003,121.599998,119.400002,120.099998,4067750,97.040413
2014-01-15,120.800003,123.400002,120.410004,123.110001,5563700,99.472488
2014-01-16,124.110001,124.459999,122.599998,123.389999,4269565,99.69873
2014-01-17,122.800003,123.940002,119.160004,119.379997,4661220,96.458656
2014-01-20,119.400002,120.599998,118.019997,120.139999,4680295,97.072739
2014-01-21,120.629997,123.150002,120.629997,122.18,4859730,98.721046
2014-01-22,121.800003,124.07,120.400002,123.559998,5826925,99.83609
2014-01-23,123.309998,123.800003,121.410004,121.980003,4087820,98.559448
2014-01-24,121.199997,121.800003,116.080002,116.360001,6858510,94.018509
2014-01-27,114.400002,114.529999,108.849998,109.550003,8200290,88.516052
2014-01-28,109.599998,112.599998,105.93,109.519997,10854440,88.491806
2014-01-29,110.940002,111.800003,107.660004,108.089996,5188365,87.336372
2014-01-30,106,106.400002,103.040001,103.519997,11840875,83.643822
2014-01-31,103.699997,110.830002,101.830002,109.510002,33373975,88.483734
2014-02-03,109.510002,110.889999,108.239998,109.919998,8783790,88.81501
2014-02-04,107.519997,113.879997,107,113.160004,11517345,91.432922
2014-02-05,113.199997,113.800003,111.220001,112.18,5880415,90.641083
2014-02-06,112.199997,113.5,109.139999,110.040001,6991065,88.911972
2014-02-07,111.489998,111.760002,110.089996,111.139999,5157855,89.800758
2014-02-10,111.610001,112.080002,110.480003,111.529999,3244125,99.025894
2014-02-11,109.889999,110.379997,109.019997,109.32,3406145,106.623764
2014-02-12,110.309998,111.349998,109,109.790001,4263310,107.082176
2014-02-13,109.849998,110.389999,105.739998,106.190002,5548625,103.570969
2014-02-14,106.779999,107.949997,104.800003,107.339996,5940150,104.692596
2014-02-17,107.040001,108.360001,105.300003,106.489998,3787220,103.863564
2014-02-18,106.029999,109.860001,106.029999,108.599998,5454330,105.921524
2014-02-19,108.779999,109.720001,107.199997,108.129997,4017095,105.463112
2014-02-20,107,107.400002,105.519997,106.239998,4184905,103.619728
2014-02-21,106.599998,107.699997,106.440002,107,3418610,104.360985
2014-02-24,106.599998,108.699997,105.839996,107.830002,5104190,105.170517
2014-02-25,108.480003,109.099998,106.639999,107.599998,3420515,104.946182
2014-02-26,108.059998,108.989998,107.199997,108.610001,4146175,105.931274
2014-02-28,108.610001,112.279999,107.830002,110.440002,7138530,107.716148
2014-03-03,109.300003,111.279999,107.599998,107.959999,5842065,105.29731
2014-03-04,108.599998,113.599998,108.220001,113.160004,8195415,110.369064
2014-03-05,114.199997,119.32,112.470001,118.370003,13441100,115.450562
2014-03-06,119.139999,120.57,117.489998,118.959999,9489575,116.026009
2014-03-07,119.800003,124.849998,118.720001,123.43,13618125,120.385765
2014-03-10,122.980003,127.660004,121.099998,126.720001,10966435,123.59462
2014-03-11,127.800003,129.149994,124.150002,125.190002,8212040,122.102356
2014-03-12,124.5,125.370003,121.82,122.830002,6814560,119.80056
2014-03-13,123.220001,126.550003,122.419998,123.25,5573510,120.210197
2014-03-14,122.400002,125.599998,121.440002,124.989998,5994140,121.90728
2014-03-18,124.989998,128.779999,124.989998,127.190002,7106120,124.053024
2014-03-19,128.559998,130.339996,127.199997,129.850006,7860030,126.647423
2014-03-20,129.220001,129.220001,126.040001,126.519997,4046080,123.399544
2014-03-21,127.980003,128.960007,127.099998,128.410004,3533635,125.242943
2014-03-24,129.300003,132.860001,129.020004,132.429993,7402975,129.163788
2014-03-25,132.429993,134.380005,131.729996,133.860001,5558990,130.558517
2014-03-26,134.800003,136.380005,134,135.910004,5099290,132.557968
2014-03-27,136,142.339996,135.520004,141,11806100,137.522415
2014-03-28,142.199997,152.309998,142,150.050003,12822835,146.349213
2014-03-31,153.979996,155.720001,146.449997,148.779999,13573085,145.110535
2014-04-01,149.800003,149.979996,144.039993,147,10217545,143.374435
2014-04-02,148.570007,152.199997,145.839996,151.460007,11327455,147.724442
2014-04-03,152,152.179993,146.5,148.330002,11504025,144.671631
2014-04-04,148.199997,151.759995,146.600006,150.339996,9456830,146.632065
2014-04-07,150.220001,151.520004,147.729996,150.460007,6086360,146.749115
2014-04-09,150.460007,157.199997,150.259995,156.490005,11094530,152.630386
2014-04-10,157.550003,158.949997,154.210007,156.509995,11373610,152.649887
2014-04-11,154.809998,158.350006,153.660004,155.889999,6695345,152.045181
2014-04-15,155.889999,156.669998,151.660004,152.740005,5105830,148.97287
2014-04-16,152.399994,156.339996,151.600006,152.830002,5856775,149.060654
2014-04-17,154,156.570007,151.100006,155.919998,7465670,152.074432
2014-04-21,155.919998,161.360001,155.919998,161.050003,7659830,157.077911
2014-04-22,162.380005,162.380005,157.199997,157.690002,5387415,153.800781
2014-04-23,157.479996,161.740005,157.240005,161.009995,7585490,157.038895
2014-04-24,161.009995,161.009995,161.009995,161.009995,0,157.038895
2014-04-25,160.800003,163.330002,157.600006,158.369995,8180245,154.464005
2014-04-28,158.199997,159.880005,155.600006,159.169998,6439495,155.244278
2014-04-29,159.270004,160.399994,155.860001,156.910004,4706070,153.040024
