"Date","INFY.NS.Open","INFY.NS.High","INFY.NS.Low","INFY.NS.Close","INFY.NS.Volume","INFY.NS.Adjusted"
2012-09-28,640.25,644.974976,631.549988,633.737,4842612,474.624878
2012-10-01,637.825012,655.049988,637.25,652.411987,4413144,488.611115
2012-10-03,652.411987,654.786987,640.125,644.562012,3911812,482.732086
2012-10-04,643.775024,648.724976,639.263,643.911987,3582140,482.2453
2012-10-05,646.25,646.25,515.138,631.713013,5816000,473.10907
2012-10-08,631.200012,635.724976,615,622.049988,4038720,465.872162
2012-10-09,626.25,637.5,621,634.062012,4542160,474.868408
2012-10-10,626.775024,632.036987,622.400024,626.036987,2966052,468.858154
2012-10-11,624,645.013,620.299988,633.299988,7483200,474.297577
2012-10-12,587.5,611.963013,577.75,598.838013,28350888,448.488007
2012-10-15,596.424988,603,588.200012,591.400024,7395060,442.91745
2012-10-16,594.974976,597.25,586.75,588.924988,3641024,441.063782
2012-10-17,594.013,594.75,589.312012,592.536987,2853660,443.768951
2012-10-18,591,599.25,586.275024,594.400024,5096288,456.726196
2012-10-19,591.5,599.25,591.5,595.838013,5468600,457.831146
2012-10-22,592.062012,599.5,592.062012,596.388,2283432,458.253723
2012-10-23,590.5,596,587.5,588.275024,2371572,452.019897
2012-10-25,588.275024,589.275024,582.536987,586.187988,5628388,450.41626
2012-10-29,583.674988,586.200012,576.825012,583.875,4078476,448.638977
2012-10-30,581.5,591.25,581.5,589.588013,2864128,453.028717
2012-10-31,587.5,593.625,586.388,590.75,3258660,453.9216
2012-11-01,590.5,592.5,585.275024,591.161987,3505488,454.238159
2012-11-02,592.75,601.150024,592.275024,597.025024,3524608,458.743195
2012-11-05,595.775024,597.650024,591.875,594.612,2479600,456.889038
2012-11-06,596,601.625,592.812012,595.411987,3407884,457.503662
2012-11-07,595.5,603.5,593.763,601.099976,2347632,461.874359
2012-11-08,593,596.138,591.25,593.825012,2614580,456.284393
2012-11-09,591.25,591.25,586.25,587.174988,2969460,451.17453
2012-11-12,588.75,592.25,583.388,589.737,1848096,453.143311
2012-11-15,588.5,590,569.700012,574.075012,4848152,441.108826
2012-11-16,572.75,596.75,572.75,585.838013,6846552,450.147339
2012-11-19,586,595.299988,584.161987,589.638,2018064,453.067169
2012-11-20,594.286987,594.286987,578.200012,581.187988,2720152,446.574371
2012-11-21,582.424988,590.974976,580.349976,587.463013,3494904,451.395935
2012-11-22,587,598,583.75,595.650024,2913656,457.686676
2012-11-23,595.5,599.75,589.263,594.388,1738868,456.716919
2012-11-26,597.687988,605.25,597.687988,604.349976,1894028,464.371582
2012-11-27,605.5,620,605.463013,617.661987,2858652,474.60025
2012-11-29,617.661987,617.661987,606.625,611.312012,5182548,469.721039
2012-11-30,610.400024,619.112,606.263,609.213013,3525356,468.108154
2012-12-03,609.25,613.25,606.088013,609.786987,2601492,468.549194
2012-12-04,607.25,611.75,603.75,609.362,2255144,468.222687
2012-12-05,607.25,607.5,594.375,595.625,6997512,457.66745
2012-12-06,598.5,598.5,578.487,584.575012,5505964,449.176849
2012-12-07,580.25,587.125,577.775024,580.286987,4742956,445.882019
2012-12-10,580.237,586,574.75,578.388,3414960,444.422821
2012-12-11,579,584.013,570.713013,573.513,5692212,440.677002
2012-12-12,577.5,580.950012,571.562012,574.450012,7679844,441.396973
2012-12-13,576.237,578.411987,568.099976,570.888,4983556,438.659943
2012-12-14,568.25,573.763,566.5,569.700012,4253996,437.747162
2012-12-17,566.75,572.963013,564.237,566.562012,5480820,435.335968
2012-12-18,565,568.549988,561.25,567.75,4146000,436.24884
2012-12-19,568.5,574.974976,567.513,574.036987,4995948,441.07962
2012-12-20,576.525024,577.5,569.5,574.900024,4220864,441.742706
2012-12-21,574.75,580.325012,571.700012,574.213013,3462008,441.214935
2012-12-24,580.275024,582.099976,578.25,580.575012,2161996,446.103302
2012-12-26,580.575012,582.724976,576.088013,578.812012,1631780,444.748657
2012-12-27,581.950012,582.25,569.161987,571.937988,4055116,439.466858
2012-12-28,575.525024,581.375,572.112,580.799988,3532128,446.276184
2012-12-31,578.75,581.025024,575.924988,579.674988,1725912,445.411804
2013-01-01,581.900024,582.474976,576.388,577.213013,1479996,443.519989
2013-01-02,579.049988,582,575.875,577.299988,2174972,443.586853
2013-01-03,578.75,587.213013,577.75,584.474976,5299644,449.099945
2013-01-04,587.099976,588.737,583,587.388,4227004,451.338318
2013-01-07,587.775024,594.974976,583.888,593.700012,4380812,456.188263
2013-01-08,591.25,591.987,580.875,586,6433712,450.271759
2013-01-09,585.049988,590.450012,580.825012,582.75,3074984,447.774536
2013-01-10,582.75,585.661987,577.299988,580.575012,5450508,446.103302
2013-01-11,630.25,680.5,630.25,678.025024,46426284,520.982117
2013-01-14,689.950012,709.237,688.062012,701.625,25462380,539.116028
2013-01-15,701.5,702.362,693.625,696.763,10188940,535.380066
2013-01-16,695.25,697.200012,688.875,691.862,5830412,531.614197
2013-01-17,698,701.661987,694.799988,699.487,5883536,537.473022
2013-01-18,701.25,702.5,694.362,697.013,3645296,535.572144
2013-01-21,690.763,702.650024,690.763,699.075012,2949780,537.156494
2013-01-22,698.400024,699.661987,694.25,695.888,2555140,534.707764
2013-01-23,695.25,699.5,695.25,697.400024,3729356,535.869507
2013-01-24,702.5,707,697.687988,699.549988,5605648,537.521545
2013-01-25,702.5,707,697.786987,703.661987,4221268,540.681091
2013-01-28,703,706.900024,700.25,702.661987,3361504,539.912659
2013-01-29,701.5,706.25,697.138,699.75,3098592,537.675232
2013-01-30,701.187988,701.487,695.138,697.661987,3402764,536.07074
2013-01-31,698,701.775024,692.5,697.375,8740220,535.850342
2013-02-01,697.775024,700.474976,688,692.737,3949824,532.286621
2013-02-04,695.25,697.5,686.25,691.900024,3750008,531.643433
2013-02-05,690.812012,695.588013,686.388,688.974976,3083056,529.395813
2013-02-06,693.812012,697.013,688.963013,694,4548672,533.257019
2013-02-07,696.5,699.75,695.013,697.375,5352236,535.850342
2013-02-08,695.786987,704.174988,693.062012,697.362,2741348,535.84021
2013-02-11,700.312012,703.737,696.224976,698.013,3697396,536.340576
2013-02-12,692.5,693.525024,685.437988,688.812012,2221196,529.27063
2013-02-13,689.25,699.286987,686.25,697.388,3161444,535.860291
2013-02-14,698.599976,707,698.588013,703.187988,3447000,540.316956
2013-02-15,697.5,702.125,694.075012,697.150024,2597128,535.677368
2013-02-18,695.75,696.674988,690.75,695.025024,1377392,534.044678
2013-02-19,695.025024,706.25,691.763,705.112,2321672,541.795288
2013-02-20,706.312012,708.088013,702.125,704.862,2772612,541.60321
2013-02-21,700.400024,704.974976,698.286987,701.950012,2779372,539.365662
2013-02-22,699.674988,713.75,699.275024,710.138,4351768,545.657166
2013-02-25,717.5,730.5,716.900024,729.450012,5228824,560.496094
2013-02-26,729,742.349976,729,739.950012,6086772,568.564087
2013-02-27,737,737,725.525024,727.638,3514880,559.103821
2013-02-28,728.825012,733.963013,721.349976,726.75,5904052,558.421509
2013-03-01,728.5,740.349976,723,728.450012,4207316,559.727783
2013-03-04,731.5,735.625,718.036987,725.862,5054160,557.739197
2013-03-05,731.138,734.849976,728.312012,730.325012,3585972,561.168457
2013-03-06,736.75,744.174988,731.562012,742.525024,6102740,570.542664
2013-03-07,745.312012,752.450012,745,751.088013,6857680,577.122437
2013-03-08,747,747.25,739.312012,742.562012,3081448,570.571106
2013-03-11,745.450012,747.5,732.5,736.437988,2433080,565.865601
2013-03-12,735,736.174988,728,729.525024,2857028,560.553772
2013-03-13,722.5,722.5,712.525024,715.862,5365068,550.05542
2013-03-14,716.5,722.224976,710.724976,718.525024,4166160,552.101501
2013-03-15,719.088013,727.911987,717.013,719.562012,3630396,552.898376
2013-03-18,716.562012,722.5,712.75,715.187988,3223412,549.537537
2013-03-19,718.75,721.549988,710.275024,714,5988072,548.624573
2013-03-20,716.200012,718.674988,706.888,716.411987,4497320,550.477966
2013-03-21,720.75,723.625,715.5,718.200012,4970040,551.851807
2013-03-22,712.487,718.875,707.5,715.799988,3685144,550.00769
2013-03-25,711.299988,716.25,708.161987,713.187988,2518428,548.000671
2013-03-26,711.25,717.411987,708.5,713.638,1707792,548.346497
2013-03-28,713.638,724.237,712.799988,722.338013,6174024,555.031372
2013-04-01,722.338013,738.388,722.338013,736.049988,3711020,565.567444
2013-04-02,732.5,747.424988,728.713013,742.263,4860444,570.34137
2013-04-03,737.224976,749.888,737,742.112,4177736,570.225342
2013-04-04,736.25,737.286987,718.013,720.013,3749980,553.244934
2013-04-05,719.75,724.75,712.5,716.463013,2186480,550.517212
2013-04-08,712.5,718.411987,706.812012,707.974976,1858180,543.995117
2013-04-09,708.388,709.737,689.062012,691.588013,5420328,531.403748
2013-04-10,700.75,706.950012,694.062012,703.911987,3275808,540.873047
2013-04-11,716.625,733.900024,708.724976,729.174988,8509336,560.28479
2013-04-12,656.263,656.263,567.174988,574.161987,49013872,441.17569
2013-04-15,572.5,589.25,551,584.763,33279988,449.321228
2013-04-16,579.75,581.5,571.75,574.062012,7150868,441.098877
2013-04-17,575,577.987,562.5,570.963013,7574572,438.717651
2013-04-18,571.599976,580.75,570.325012,573.924988,6612184,440.99353
2013-04-22,573.924988,573.924988,555.888,561.138,7700644,431.168243
2013-04-23,562.5,567.650024,561.099976,565.562012,3934980,434.567596
2013-04-25,565.562012,565.562012,555.786987,556.924988,6881172,427.931061
2013-04-26,555.025024,559.450012,550.625,553,5564792,424.915131
2013-04-29,551.5,562.200012,546.5,557.325012,4482840,428.238373
2013-04-30,558.5,560.588013,555.549988,558.862,4420360,429.419434
2013-05-02,558.862,572.862,558.862,571.674988,4688092,439.264679
2013-05-03,574.187988,581,569.549988,576.987,4558596,443.346405
2013-05-06,578.75,586.25,578.75,585.275024,3000052,449.714691
2013-05-07,587.5,588.75,581.187988,587.200012,3491552,451.193878
2013-05-08,591.25,595,584.513,587.661987,3639176,451.548828
2013-05-09,587.974976,592.224976,587.5,590.349976,2280712,453.614197
2013-05-10,590.525024,596.25,589.275024,592.888,2267020,455.564392
2013-05-13,588.75,590.536987,582.575012,584.900024,2507480,449.426544
2013-05-14,584.325012,592.700012,584.325012,587.513,2242224,451.434387
2013-05-15,588.25,593.174988,586.849976,590.112,4446588,453.431305
2013-05-16,588.375,589.950012,578.312012,583.150024,3495876,448.081909
2013-05-17,584.224976,592.25,583.75,587.937988,3215876,451.760956
2013-05-20,586.5,595.75,586,593.013,4379144,455.6604
2013-05-21,592.549988,604.263,591.737,599.400024,2830064,460.568024
2013-05-22,600,608.25,594.562012,596.325012,3122836,458.205353
2013-05-23,594,604.812012,589.036987,589.963013,2550292,453.316864
2013-05-24,590.400024,596.25,583.5,586.974976,1844324,451.020935
2013-05-27,585.299988,596.5,582.575012,593.174988,1662584,455.784912
2013-05-28,592.5,595,588.411987,591.549988,2117476,454.536346
2013-05-29,592.5,597.75,583.25,588.099976,2583264,451.885254
2013-05-30,583.375,587.161987,579.125,585.362,3169316,471.424805
2013-05-31,585.5,608.724976,585.5,602.924988,9249152,485.569427
2013-06-03,631.25,656.25,618.786987,628.525024,16607624,506.186493
2013-06-04,622.5,629.862,615.900024,623.974976,5857280,502.522125
2013-06-05,620,622.549988,613.75,615.312012,2539392,495.545349
2013-06-06,612.5,613.661987,603.974976,607.411987,3754616,489.183044
2013-06-07,606.25,618.224976,605,611.700012,3309084,492.636383
2013-06-10,615,624.5,614.299988,621.687988,2144520,500.680237
2013-06-11,622.5,628.625,616.463013,618.875,2978852,498.414703
2013-06-12,615.562012,626.599976,603.213013,605.338013,2963644,487.512665
2013-06-13,606,606.25,593.75,594.974976,2077164,479.166779
2013-06-14,597.924988,602.25,594.286987,598.737,2792032,482.196472
2013-06-17,602.862,606.5,598.713013,605.650024,1360252,487.763977
2013-06-18,607.5,615,606.174988,611.638,2142452,492.586426
2013-06-19,611.5,612.174988,601.825012,609.588013,2918416,490.935486
2013-06-20,607,612,585.687988,592.275024,3401464,476.992371
2013-06-21,592.650024,608,592.650024,604.687988,3080684,486.989258
2013-06-24,600.625,600.812012,587.974976,595.099976,3668276,479.267395
2013-06-25,595,596.713013,586.25,593.474976,2895320,477.95874
2013-06-26,597.900024,603.650024,592.911987,599.849976,2783616,483.092865
2013-06-27,605.25,624.987,603.150024,620.700012,5335472,499.884521
2013-06-28,617.799988,626.937988,606,624.713013,5853696,503.116455
2013-07-01,617.25,618.375,610.275024,612.75,2104540,493.481934
2013-07-02,612.025024,615.888,600,600.987,2555416,484.008545
2013-07-03,600.25,612.974976,598.150024,601.125,2674928,484.11972
2013-07-04,608.25,618.786987,605,617,2605392,496.904755
2013-07-05,616.75,620.888,609.674988,614.049988,2168680,494.529053
2013-07-08,621.25,623.5,615.125,617.036987,2707584,496.934601
2013-07-09,620.25,628.5,620.25,624.549988,4305684,502.985168
2013-07-10,626.25,630,623.25,625.286987,3432708,503.578674
2013-07-11,633.75,640.862,627.437988,632.088013,7852480,509.056
2013-07-12,695.286987,726.400024,687.5,701.049988,26436520,564.594971
2013-07-15,696.263,697.5,682.075012,685.674988,6437120,552.212646
2013-07-16,675.513,692.650024,670.263,682.200012,3150768,549.414001
2013-07-17,682.911987,689.588013,682.911987,687.713013,3287524,553.853882
2013-07-18,688.5,704.375,684.713013,700.187988,6539348,563.900635
2013-07-19,700.75,716.25,700.75,711.862,8201420,573.302429
2013-07-22,705.549988,723.724976,705.5,719.187988,3375568,579.202393
2013-07-23,722.5,729.286987,722.5,725.487,3084240,584.275452
2013-07-24,720,731.75,720,727.150024,2437640,585.614685
2013-07-25,727.25,736.338013,725.25,728.825012,3588844,586.963745
2013-07-26,732.5,738.25,725.650024,728.325012,3449820,586.561096
2013-07-29,727.5,736,727.5,730.299988,2181476,588.151611
2013-07-30,732.75,743.25,732.75,738.924988,3168104,595.097717
2013-07-31,742.25,747.900024,732.049988,742.411987,5903664,597.906067
2013-08-01,747,748.786987,739.187988,743.661987,4345316,598.91272
2013-08-02,746.25,755,745.275024,752.200012,5981148,605.78894
2013-08-05,749.700012,756.25,749.125,752.263,4251392,605.839722
2013-08-06,752,753,737.763,746.838013,5015916,601.470642
2013-08-07,743.75,750.700012,737.812012,740.838013,3251804,596.638428
2013-08-08,735,744.5,735,741.138,2882684,596.880066
2013-08-12,741.138,755,741.138,751.349976,3797188,605.104309
2013-08-13,752.025024,773.5,752,770.900024,5167156,620.849182
2013-08-14,767.5,773.724976,760.638,767.411987,4605604,618.039978
2013-08-16,767.411987,767.411987,741.911987,744.599976,6043808,599.668091
2013-08-19,747.525024,756.737,737.737,751.25,2629664,605.023865
2013-08-20,755,755.25,745.625,751.661987,5181028,605.355652
2013-08-21,748.700012,748.700012,730.525024,739.687988,3763292,595.712341
2013-08-22,747.25,759.112,741,755.049988,5482908,608.084167
2013-08-23,751.25,754.987,745.575012,750.174988,2749432,604.158142
2013-08-26,754.987,762.463013,752.125,757.674988,2785772,610.198242
2013-08-27,758,770,757.974976,764.013,4262776,615.302673
2013-08-28,763,782.5,763,779.062012,7164848,627.422302
2013-08-29,767.5,781.737,765.25,776.150024,10043144,625.077209
2013-08-30,773,780.724976,759.375,776.463013,6339280,625.329285
2013-09-02,769.275024,781.900024,766.150024,771.474976,2562520,621.312195
2013-09-03,768,773.625,754.200012,758.424988,3133656,610.802246
2013-09-04,764.924988,784.974976,763.900024,778.174988,4489700,626.708008
2013-09-05,774.174988,774.174988,748.775024,751.200012,4728536,604.983582
2013-09-06,751.474976,767.974976,751.474976,757.263,6732964,609.866455
2013-09-10,757.263,797,757.263,789.724976,10939568,636.009888
2013-09-11,786.25,793.237,776.937988,779.775024,4572840,627.996582
2013-09-12,776.25,779.775024,762,766.463013,3478720,617.275818
2013-09-13,765.062012,766.463013,753.325012,757.013,4627692,609.665222
2013-09-16,756.25,764.487,745.025024,748.349976,3166092,602.688354
2013-09-17,754.25,757.487,747.75,755.650024,4013640,608.567322
2013-09-18,756.25,757.312012,751.25,754.286987,3719908,607.469727
2013-09-19,749.75,758.75,748.075012,754.75,7663904,607.842529
2013-09-20,750,758,745.875,748.786987,3995856,603.040161
2013-09-23,751.25,760.987,750.263,754.849976,4443188,607.923157
2013-09-24,757.5,757.75,749.224976,753.775024,5876128,607.057373
2013-09-25,757.950012,758.75,748.161987,752.411987,4040388,605.959656
2013-09-26,758.5,759.213013,750.25,753.075012,5341220,606.493652
2013-09-27,756,762.75,747.75,751.650024,2850784,605.345947
2013-09-30,755.049988,763.75,749.388,753.25,4339592,606.634521
2013-10-01,757.5,759.575012,750.75,753.75,2655108,607.037231
2013-10-03,753.75,761.75,753.75,759.286987,7343356,611.49646
2013-10-04,756.562012,759.75,751.25,754.099976,3676408,607.319031
2013-10-07,753.75,759.937988,751.599976,755.463013,4897672,608.416748
2013-10-08,760.075012,763,755.575012,758.536987,8991456,610.892395
2013-10-09,756.75,782.849976,752.5,777.463013,8685896,626.134705
2013-10-10,781.275024,790.237,772.687988,781.900024,8717344,629.708008
2013-10-11,833.75,834.5,789.200012,818.625,20645300,659.284729
2013-10-14,814,833.888,814,831.088013,6115856,669.321899
2013-10-15,831,841.763,828.200012,838.700012,4610660,675.452209
2013-10-17,838.700012,839.474976,815,817.125,5756504,674.152893
2013-10-18,821.5,830.974976,815.25,828.638,5472388,683.651428
2013-10-21,833.25,844.424988,816.275024,833.862,4691684,687.961365
2013-10-22,834.5,841.049988,831.349976,835.588013,3604380,689.385315
2013-10-23,830,834.700012,819.75,831.200012,3280792,685.765137
2013-10-24,825.575012,843.75,822.513,827.187988,3240280,682.455139
2013-10-25,832,837.5,826.575012,832.888,3005672,687.157837
2013-10-28,829.299988,833.724976,823.286987,830.862,1706224,685.486206
2013-10-29,829.875,841.237,826.687988,833.900024,2600196,687.992737
2013-10-30,827.75,834.713013,826.862,830.974976,2795544,685.579468
2013-10-31,826.075012,832,824.049988,827.474976,4843772,682.691833
2013-11-01,825,828.75,817.349976,819.174988,3083352,675.844116
2013-11-05,819.174988,822.638,808.25,816.463013,2660116,673.606628
2013-11-06,818.825012,828.049988,818.825012,826.536987,1852332,681.918091
2013-11-07,830.411987,849.987,828.400024,839.400024,3596356,692.530334
2013-11-08,837.5,847.299988,837.5,840.013,4308056,693.036011
2013-11-11,837.5,849.5,835.025024,840.650024,3901600,693.561646
2013-11-12,840.625,843.75,832.025024,834.213013,3226092,688.250916
2013-11-13,829.013,839.650024,829.013,833.013,2343756,687.260986
2013-11-14,838.075012,843.75,837.513,838.562012,2171764,691.838989
2013-11-18,838.562012,853.75,838.562012,851.025024,3163268,702.12146
2013-11-19,851.5,862,850.013,860.737,4487604,710.134094
2013-11-20,852.25,860.825012,848.75,850.549988,2153304,701.729431
2013-11-21,849,850,828.275024,836.088013,4247748,689.797974
2013-11-22,836.5,843.75,834,836.900024,1360468,690.467773
2013-11-25,838,844.700012,826.75,831.5,2853648,686.012695
2013-11-26,830,837.25,823.161987,829.049988,3660548,683.991272
2013-11-27,830,833.963013,821.450012,823.325012,3389812,679.268066
2013-11-28,825.349976,834.5,816.25,831.950012,3749984,686.38385
2013-11-29,834,841.5,827.5,838.638,2705780,691.901733
2013-12-02,838,844.224976,831.275024,834.674988,2355688,688.63208
2013-12-03,830,839.875,830,837.187988,3500620,690.705383
2013-12-04,837.5,846.5,834.200012,841.338013,4221560,694.129333
2013-12-05,845,849.75,835.5,837.825012,3158536,691.230957
2013-12-06,834.763,837.25,829.549988,831.450012,3272424,685.971436
2013-12-09,841.25,846.013,830.263,834.700012,4428316,688.652771
2013-12-10,833.75,847.463013,832.888,842.713013,6172948,695.263794
2013-12-11,841.25,845.424988,835,843.588013,3128480,695.985657
2013-12-12,841.099976,846.424988,837,840.963013,2760116,693.819885
2013-12-13,836.25,845,836.25,843.463013,4157812,695.882568
2013-12-16,845,866,838.450012,863.062012,5058848,712.052246
2013-12-17,861.275024,871.224976,861.275024,864.088013,5356976,712.898743
2013-12-18,862.5,868.437988,861.875,864.362,4591672,713.124878
2013-12-19,865.625,886.237,863.75,878.062012,3665728,724.427612
2013-12-20,881.25,893.25,877.099976,887.838013,4342728,732.493225
2013-12-23,875,884.974976,865.138,867.112,4422952,715.393616
2013-12-24,871.5,875.724976,866.525024,871.599976,3554956,719.096313
2013-12-26,871.599976,883.599976,870.937988,880.161987,3434964,726.160217
2013-12-27,882.5,893,882.487,890.325012,3691032,734.545105
2013-12-30,891.924988,893.75,868.75,875.588013,5931716,722.386536
2013-12-31,875,880.424988,870.062012,871.411987,1795404,718.941223
2014-01-01,873,874.75,865.513,867,739344,715.301208
2014-01-02,865.812012,877,865.812012,870.138,2202372,717.890259
2014-01-03,868.75,893.75,863.562012,891.286987,5023172,735.338745
2014-01-06,893.775024,895.125,867.150024,879.474976,5549164,725.593445
2014-01-07,879.763,881.474976,861.674988,864.286987,3856844,713.062866
2014-01-08,865.25,868.75,855.25,857.025024,4495196,707.071533
2014-01-09,860,870.5,854.463013,862.700012,6295404,711.753601
2014-01-10,872.5,893.75,862,887.812012,15129088,732.471741
2014-01-13,895.5,918.75,895.5,916.25,8559956,755.93396
2014-01-14,911.25,923.75,910.112,921.687988,3712916,760.42041
2014-01-15,923.825012,931.088013,920.25,928.013,8565072,765.638855
2014-01-16,924.75,934.362,923.411987,931.263,8804116,768.320068
2014-01-17,932.25,941.161987,930,932.437988,12833948,769.289612
2014-01-20,928,939.987,926.112,937.325012,4880972,773.321411
2014-01-21,937.5,942.5,929.588013,939.588013,6051232,775.188538
2014-01-22,935.299988,944.5,935.013,941.474976,3384880,776.745361
2014-01-23,946.025024,949.75,940.213013,948.125,3953672,782.231812
2014-01-24,941.25,949.237,938.674988,939.536987,3438292,775.146484
2014-01-27,930,940.974976,927.799988,933.049988,4049524,769.794434
2014-01-28,926.75,927.174988,916.713013,918.775024,7054272,758.01709
2014-01-29,916.5,935.924988,913.411987,929.450012,4051040,766.824463
2014-01-30,925.924988,929.174988,915,926.062012,3591816,764.029175
2014-01-31,925,934.937988,921.638,925.275024,2684964,763.379883
2014-02-03,921.25,923,906.200012,907.286987,2192056,748.539185
2014-02-04,895.25,897.987,886.638,890.275024,2267556,734.503906
2014-02-05,895,897.25,885.687988,895.312012,2163496,738.659485
2014-02-06,893,895.75,885.25,890.924988,2874952,735.040039
2014-02-07,896.75,900.463013,887.213013,891.638,3775728,735.628296
2014-02-10,894.974976,896.5,889.375,893.450012,3024712,737.123291
2014-02-11,896,905.5,893.375,899.062012,2916796,741.753296
2014-02-12,900.125,906.862,898.299988,900.025024,2104356,742.547852
2014-02-13,901.200012,904.487,895.013,896.450012,1794160,739.598328
2014-02-14,903.888,916,900.812012,911.075012,2981084,751.664429
2014-02-17,921.25,921.25,912.213013,914.536987,6784960,754.52063
2014-02-18,911.75,923.650024,911.75,920.5,2489120,759.440247
2014-02-19,923.911987,940.5,923.775024,938.349976,3532152,774.167175
2014-02-20,936.224976,936.224976,926.5,927.812012,4408424,765.4729
2014-02-21,934,938.849976,931.812012,937.674988,2758992,773.610229
2014-02-24,936.5,938.424988,932.5,937.474976,2178804,773.44519
2014-02-25,938.75,948.025024,938.75,945.724976,4049756,780.25177
2014-02-26,945,954.450012,943.025024,951.875,3676084,785.325745
2014-02-28,951.875,959.286987,940.275024,956.213013,4919748,788.904663
2014-03-03,956.25,962.487,947.987,949.562012,3602088,783.417358
2014-03-04,942.5,956.112,940.474976,949.888,3468956,783.68634
2014-03-05,956.974976,961.099976,952.474976,955.424988,2471752,788.254517
2014-03-06,959.5,962.487,954.338013,957.974976,3113156,790.358337
2014-03-07,956.75,958.5,927.075012,935.075012,7536372,771.465149
2014-03-10,932.424988,932.424988,911.325012,917.900024,3716236,757.295227
2014-03-11,913.25,927.224976,907.763,918.838013,2062136,758.069092
2014-03-12,918.349976,925.838013,913,917.825012,1970052,757.233398
2014-03-13,855,859.974976,835,839.400024,20395440,692.530334
2014-03-14,835,850.974976,833.763,848.536987,5583772,700.068604
2014-03-18,848.536987,852.974976,835,837.638,5902156,691.07666
2014-03-19,837.5,839.463013,809.687988,817.937988,7888924,674.823547
2014-03-20,817.5,837.375,817.5,825.763,4011516,681.279419
2014-03-21,832.5,834.5,817.625,826.411987,6190160,681.814941
2014-03-24,818.049988,829.612,817.5,818.950012,4080172,675.658508
2014-03-25,812,819.924988,811.5,813.599976,3774032,671.244568
2014-03-26,815,817.237,807.650024,812.224976,4229284,670.110168
2014-03-27,812,815.724976,803.987,807.763,6799684,666.428894
2014-03-28,810.025024,819.75,806.825012,815.650024,3573412,672.935913
2014-03-31,821.325012,826.237,807.513,820.700012,4588464,677.102295
2014-04-01,820.763,831.25,818.75,828.487,4314176,683.526794
2014-04-02,837.200012,837.5,827.625,830.513,2822200,685.198303
2014-04-03,834.875,837,829.763,834.536987,2350108,688.51825
2014-04-04,837.75,839,826.525024,829.013,1962792,683.960815
2014-04-07,824.5,828.612,814,823.349976,3548772,679.288574
2014-04-09,823.349976,827.450012,807.625,813.638,5332340,671.27594
2014-04-10,813.625,814.437988,796.536987,800.299988,10631620,660.27179
2014-04-11,802.5,813.900024,791.25,808.786987,9339168,667.273743
2014-04-15,808.786987,847,808.786987,814.950012,10391192,672.358398
2014-04-16,810.487,810.487,786.875,789.325012,6599152,651.217041
2014-04-17,795,802.513,789.588013,798.013,4195956,658.384827
2014-04-21,798.013,805,792.5,795.737,3059812,656.50708
2014-04-22,793.013,800,785.599976,787.661987,3313448,649.844971
2014-04-23,793.513,797.963013,791,793.161987,6008360,654.382629
2014-04-24,793.161987,793.161987,793.161987,793.161987,0,654.382629
2014-04-25,797,800,790.838013,793.900024,2981452,654.991455
2014-04-28,792.25,798.25,791.25,794.513,3021240,655.497253
2014-04-29,795.75,798.75,792.75,794.437988,2417732,655.435425
2014-04-30,794.411987,797.5,792.75,795.200012,3870968,656.064026
2014-05-02,795.200012,811.75,795.200012,804.924988,2382196,664.087463
2014-05-05,798,808.25,793.638,794.224976,2098344,655.259644
2014-05-06,794.224976,796.125,788.75,791.286987,2283012,652.835693
2014-05-07,787.75,792.5,762.5,766.838013,7798036,632.664612
2014-05-08,767.5,772.099976,761.612,766.325012,4580996,632.241272
2014-05-09,766.25,781.25,763.213013,777.862,3089700,641.759705
2014-05-12,779.549988,796.625,776.263,793.775024,3522100,654.888428
2014-05-13,795.75,818.75,795.75,816.312012,3649984,673.481995
2014-05-14,812.562012,816.25,804.286987,813.525024,2592344,671.1828
2014-05-15,813.525024,823.713013,801.312012,818.112,4204596,674.967102
2014-05-16,824.75,835,764.763,794.388,7094396,655.394104
2014-05-19,799.5,799.5,750.025024,753.763,8623256,621.877197
2014-05-20,762.25,784.713013,760.549988,780.549988,4393672,643.977356
2014-05-21,779.5,791.075012,774.763,789.275024,3394152,651.175781
2014-05-22,790,795,770.286987,778.474976,4916372,642.265442
2014-05-23,781.25,792.75,753.036987,767.388,4540888,633.118347
2014-05-26,767.75,777.737,762.536987,773.713013,2875272,638.33667
2014-05-27,775,788.75,774.875,783.513,2492064,646.421875
2014-05-28,780.875,797,779.5,793.325012,2694660,654.517151
2014-05-29,756.25,756.25,728.75,731.125,20670664,637.768738
2014-05-30,735,739.862,720,734.849976,14017808,641.018127
2014-06-02,740.125,749.424988,740.125,748.286987,3114928,652.739319
2014-06-03,752,759.237,743.687988,754.299988,3412468,657.984619
2014-06-04,753.75,756.838013,738.375,746.125,2754004,650.853455
2014-06-05,750,767.099976,740.5,760.286987,6076860,663.207092
2014-06-06,750.036987,752.5,737.5,750.763,8441212,654.899231
2014-06-09,751.5,753.75,744.025024,746.612,5429172,651.278198
2014-06-10,750,772.299988,749.088013,768.786987,5239588,670.621582
2014-06-11,776.25,814.312012,772.588013,798.338013,10187852,696.399414
2014-06-12,820,824.263,780.174988,793.763,10564428,692.408569
2014-06-13,797.125,801.75,782.763,796.75,5075872,695.014221
