"Date","BPCL.NS.Open","BPCL.NS.High","BPCL.NS.Low","BPCL.NS.Close","BPCL.NS.Volume","BPCL.NS.Adjusted"
2012-10-22,112.400002,114.333,111.883003,114.133003,2260224,72.347153
2012-10-23,115.349998,116.733002,114.333,116.182999,2378388,73.646606
2012-10-25,117.266998,117.333,115.532997,116.833,2337006,74.058624
2012-10-29,115.067001,116.300003,114,114.199997,509583,72.38961
2012-10-30,114.199997,114.333,112.333,112.699997,1389165,71.438782
2012-10-31,111.800003,113.516998,111.800003,112.516998,1254819,71.322792
2012-11-01,112.667,113.417,112.050003,112.633003,2637504,71.396324
2012-11-02,113,114.016998,111.733002,112.016998,2729121,71.005852
2012-11-05,113.167,113.650002,112.400002,113.266998,1389279,71.798195
2012-11-06,113.317001,114.133003,112.699997,113.817001,1798305,72.146843
2012-11-07,113.282997,113.932999,113.067001,113.282997,2025126,71.808342
2012-11-08,113.599998,114.633003,112.817001,113.050003,2979429,71.660652
2012-11-09,114.167,114.167,111.800003,112.800003,2756445,71.502167
2012-11-12,113,113.667,110.516998,111.099998,1268331,70.424583
2012-11-15,111.333,111.633003,109.483002,110.233002,2562504,69.875
2012-11-16,110.800003,110.900002,108.967003,109.682999,1427943,69.526367
2012-11-19,109.067001,110.75,107.833,109.349998,1870164,69.315269
2012-11-20,109.333,110.333,108.016998,108.800003,1018032,68.966644
2012-11-21,109.016998,109.766998,108.032997,109.550003,1718826,69.442047
2012-11-22,109.067001,109.567001,108.182999,108.650002,1720539,68.871559
2012-11-23,108.667,109.199997,106.449997,107.150002,2343717,67.920731
2012-11-26,106.717003,107.567001,105,105.150002,2870805,66.652962
2012-11-27,105.400002,110.300003,105.400002,109.449997,4689843,69.378654
2012-11-29,109.782997,113.083,108.983002,112.199997,2565345,71.121834
2012-11-30,113.333,116.5,112.266998,115.833,2728809,73.424744
2012-12-03,115,115.667,113.766998,114.633003,2480589,72.664085
2012-12-04,114.967003,117.516998,114.667,116.567001,2386422,73.890022
2012-12-05,116.567001,120.25,116.317001,119.567001,1992132,75.791664
2012-12-06,118.833,120.883003,117.967003,120.199997,4211205,76.192917
2012-12-07,120.667,121.967003,119.317001,119.400002,2724816,75.685814
2012-12-10,119.633003,120.25,116.967003,118.900002,1202937,75.368866
2012-12-11,119.233002,121,118.266998,119.883003,1440744,75.991989
2012-12-12,120.667,120.800003,117.667,117.949997,967992,74.766685
2012-12-13,118.167,119.383003,116.866997,117.150002,658707,74.259583
2012-12-14,117.150002,118.900002,116.167,116.983002,2307504,74.153717
2012-12-17,117.333,118.333,114.449997,114.967003,2245404,72.875809
2012-12-18,115.099998,117.133003,114.016998,116.75,1645104,74.006027
2012-12-19,116.5,119.949997,115.866997,119.217003,3357099,75.569824
2012-12-20,118.983002,119.667,115.667,116.633003,2252658,73.931862
2012-12-21,116.5,116.5,114.016998,114.599998,1715223,72.643173
2012-12-24,115.167,117.300003,113.516998,115.650002,1763643,73.308739
2012-12-26,115.667,116.667,115,116.25,1522617,73.689079
2012-12-27,116.599998,116.833,114.217003,114.682999,3914601,72.695778
2012-12-28,115.766998,120.667,115.067001,117.432999,5902236,74.438957
2012-12-31,117.849998,119.099998,116.366997,118.782997,2794605,75.294701
2013-01-01,119.167,119.483002,117.766998,118.766998,1567047,75.284569
2013-01-02,119.766998,122.883003,118.866997,122.150002,2962203,77.429001
2013-01-03,122.516998,123.667,121.067001,122.083,1796277,77.386528
2013-01-04,121.733002,126.567001,121.733002,124.667,5347482,79.024475
2013-01-07,125.667,131.100006,125.333,128.5,6416718,81.454163
2013-01-08,129.300003,129.932999,125.766998,126.917,4208343,80.450737
2013-01-09,127.366997,130.966995,124.866997,128.567001,5134068,81.496635
2013-01-10,130,131.949997,126.366997,126.949997,9630924,80.471642
2013-01-11,127.333,127.583,122.932999,123.583,3692850,78.337349
2013-01-14,124.333,125.467003,122.599998,124.383003,3349284,78.84446
2013-01-15,124.667,128.850006,123.717003,128.399994,4319001,81.39077
2013-01-16,129.466995,129.582993,126,127.400002,3315765,80.756889
2013-01-17,128.167007,135.966995,127.167,132.050003,19867680,83.70446
2013-01-18,135.332993,146,135.100006,144.983002,27305730,91.902496
2013-01-21,146.632996,149.667007,143.332993,146.966995,9896799,93.16011
2013-01-22,146.667007,147.932999,143.5,144.600006,5401422,91.659706
2013-01-23,144.667007,145.117004,137.100006,141.516998,6341829,89.705444
2013-01-24,141.733002,142.667007,137.567001,138.632996,2465739,87.877312
2013-01-25,138.067001,142.266998,137.317001,139.983002,3389316,88.733063
2013-01-28,140.082993,141.050003,137.332993,138.582993,2701740,87.845619
2013-01-29,137.75,139.367004,135.350006,136.5,2606865,86.525246
2013-01-30,136.932999,139.832993,135,136.449997,3883233,86.493538
2013-01-31,136.449997,140.516998,135.867004,136.817001,4952526,86.726181
2013-02-01,137.332993,141.932999,136.882996,140.882996,3261840,89.303551
2013-02-04,142.300003,143.050003,138.766998,139.600006,3009012,88.490273
2013-02-05,140,140,135.667007,137.25,2904804,87.000648
2013-02-06,138.332993,140.850006,136.667007,139.449997,3231510,88.395195
2013-02-07,138.216995,140.167007,136.033005,136.949997,2112771,86.810478
2013-02-08,137.167007,137.283005,133.367004,133.800003,2217048,84.813759
2013-02-11,133.932999,134.800003,131.350006,134.182999,2790900,85.056534
2013-02-12,134,137.483002,133.233002,136.766998,2145681,86.694489
2013-02-13,137.300003,137.632996,132.932999,133.817001,2639913,84.824532
2013-02-14,135,136.233002,128.082993,129.117004,5372112,81.845276
2013-02-15,129.332993,131.449997,124,126.5,6282618,80.186394
2013-02-18,129.783005,130.382996,125.667,126.432999,4898742,80.143929
2013-02-19,126.667,127.733002,124.616997,127.25,2013483,80.661812
2013-02-20,127.167,131.417007,127,130.966995,4575060,83.017944
2013-02-21,131,132.932999,129.100006,130.082993,5223510,82.457596
2013-02-22,130.332993,131.149994,128.483002,129.75,3189165,82.246529
2013-02-25,130.033005,130.25,125.182999,127.616997,2732631,80.894447
2013-02-26,127.233002,128.567001,123.682999,125.349998,4170861,79.457428
2013-02-27,125.833,128.149994,124.083,126.682999,4404789,80.302399
2013-02-28,127.932999,128.266998,122.833,123.983002,8355282,78.590912
2013-03-01,124.333,129.617004,124.333,128.5,4493121,81.454163
2013-03-04,129.317001,131.632996,128.350006,129.082993,4612692,81.823708
2013-03-05,129.216995,130.483002,127.417,129.466995,2895231,82.067131
2013-03-06,131.233002,131.233002,127.766998,128.082993,3026352,81.189835
2013-03-07,128.932999,130.966995,127.599998,130.216995,2916492,82.542542
2013-03-08,130.75,136.167007,130.350006,135.132996,4945656,85.658722
2013-03-11,135.783005,136.817001,132.850006,133.283005,2710998,84.486031
2013-03-12,133.367004,134.932999,131.466995,132.25,1892142,83.831245
2013-03-13,132.332993,133,129.766998,130.182999,1550043,82.520996
2013-03-14,130.233002,133.667007,129.516998,132.417007,1941315,83.937096
2013-03-15,133.399994,135.899994,132.567001,133.350006,3729534,84.528511
2013-03-18,131.417007,131.899994,129.550003,130.699997,2189676,82.848709
2013-03-19,131.283005,132.332993,124.083,127.417,4002495,80.767662
2013-03-20,126.067001,127.75,125.333,126.766998,2126892,80.355637
2013-03-21,126.032997,127.917,122.266998,122.949997,2405232,77.936104
2013-03-22,123,124.067001,120.467003,122.016998,3340713,77.344696
2013-03-25,125.667,126.449997,122.967003,124.050003,3814695,78.633392
2013-03-26,123.75,125.282997,122.717003,124.900002,2490834,79.172173
2013-03-28,124.633003,127.932999,124.016998,125.900002,4425219,79.806076
2013-04-01,125.667,126.532997,124.483002,125.667,849948,79.658363
2013-04-02,124.667,127.5,124.032997,125.900002,2097702,79.806076
2013-04-03,124.667,126.467003,124.333,125,2000922,79.235565
2013-04-04,125.167,125.866997,122.516998,123.182999,1651044,78.083794
2013-04-05,123.182999,126.932999,123.182999,125.5,2173554,79.552513
2013-04-08,125.349998,127.333,124.75,126.817001,947697,80.387329
2013-04-09,127.5,128.449997,123.75,124.150002,2440152,78.696762
2013-04-10,125.550003,125.567001,122.016998,123.167,2202318,78.073654
2013-04-11,124.599998,124.599998,121.667,122.099998,2339967,77.397293
2013-04-12,122.366997,125.266998,122.333,124.782997,1695498,79.098015
2013-04-15,125.983002,135.317001,125.983002,131.600006,7908858,83.41922
2013-04-16,132.016998,136.300003,132.016998,135.516998,5434155,85.90213
2013-04-17,136.233002,136.233002,132.350006,133.783005,2423271,84.802971
2013-04-18,134.117004,137.132996,134.117004,135.117004,2961294,85.648582
2013-04-22,135.75,140.766998,135.399994,138.233002,3699999,87.623772
2013-04-23,137.399994,138.332993,135.100006,137.75,1601265,87.317589
2013-04-25,137.067001,140,136.600006,138.917007,2720010,88.057343
2013-04-26,137.332993,139.766998,136.716995,137.682999,1131333,87.275131
2013-04-29,137.100006,138.932999,137.100006,138.100006,1704654,87.539459
2013-04-30,138.167007,139.283005,132.699997,138.082993,2730570,87.528671
2013-05-02,138.75,140.667007,138.332993,138.949997,1934199,88.078247
2013-05-03,137.632996,138.317001,133.783005,134.432999,1820622,85.214996
2013-05-06,134.932999,136.516998,132.882996,136.149994,1574208,86.303368
2013-05-07,136.367004,137.082993,134.533005,135.567001,1681227,85.933823
2013-05-08,136,137.632996,135.582993,136.449997,1498680,86.493538
2013-05-09,137.649994,137.649994,135.466995,136.600006,2028102,86.588631
2013-05-10,136.899994,139,136.899994,138.350006,5123700,87.697929
2013-05-13,139.649994,140.332993,135.5,136.533005,1965618,86.546158
2013-05-14,137.167007,138.332993,136.016998,136.582993,2340531,86.57785
2013-05-15,136.966995,139.733002,136.766998,138.632996,2978796,87.877312
2013-05-16,138.832993,142.766998,137.550003,140.632996,3037488,89.145088
2013-05-17,140.632996,141.966995,138.332993,139.417007,1950348,88.374275
2013-05-20,139.75,139.949997,135.699997,136.582993,2182806,86.57785
2013-05-21,136.966995,137.483002,133.600006,134.117004,2184729,85.014694
2013-05-22,134.582993,134.949997,126.133003,129.882996,8716401,82.330811
2013-05-23,130.216995,130.266998,124.467003,126.633003,9109554,80.270699
2013-05-24,127.5,130.266998,127.067001,127.483002,3439245,80.809494
2013-05-27,129.100006,129.483002,125.349998,125.817001,4235658,79.753448
2013-05-28,126.599998,128,126,126.866997,2759925,80.419029
2013-05-29,127.667,128.932999,125.866997,126.25,2280804,80.027931
2013-05-30,128.300003,128.300003,124.400002,127.900002,3794061,81.073822
2013-05-31,128.417007,128.983002,125,125.616997,2472132,79.626671
2013-06-03,126.667,127.099998,121.833,122.616997,4592112,77.725021
2013-06-04,123.167,124.883003,122.282997,123.782997,2896803,78.464127
2013-06-05,123.583,125.167,123.400002,124.550003,2150139,78.950317
2013-06-06,124.733002,124.833,122.967003,124.333,1401606,78.812759
2013-06-07,124,126.833,124,125.400002,2308932,79.48912
2013-06-10,126.599998,126.599998,121.349998,122.099998,2346627,77.397293
2013-06-11,122,123.217003,117.5,119.682999,5981895,75.865196
2013-06-12,119.983002,122.467003,118.567001,120.900002,1670457,76.636642
2013-06-13,120.032997,120.717003,117.932999,119.099998,2540541,75.495636
2013-06-14,120.417,123.932999,120.050003,122.967003,2732055,77.946892
2013-06-17,124.217003,124.233002,120.567001,122.300003,2810043,77.524078
2013-06-18,121.682999,122,120.667,121.616997,2314038,77.091141
2013-06-19,120.717003,122.333,119.516998,121.583,2229219,77.06958
2013-06-20,119.699997,119.949997,116.849998,117.116997,2665521,74.238647
2013-06-21,116.699997,118.583,114.817001,116.116997,1645737,73.604767
2013-06-24,116.667,117.233002,111.599998,112.983002,2892810,71.618179
2013-06-25,112.682999,117.667,112.682999,114.983002,3283023,72.885948
2013-06-26,115.866997,117.699997,115.432999,116.182999,2518485,73.646606
2013-06-27,118.282997,118.282997,114.233002,115.217003,3856545,73.034271
2013-06-28,117.333,123.083,116.75,122.317001,4832412,77.534866
2013-07-01,123.333,125.199997,120.233002,124.782997,3467607,79.098015
2013-07-02,125.383003,126.217003,123.366997,123.849998,2636298,78.506599
2013-07-03,122.333,122.667,117.75,119.133003,2359833,75.516571
2013-07-04,120,126.682999,118.866997,122.199997,1929303,77.460701
2013-07-05,123.667,123.967003,120.233002,121.800003,1550307,77.207138
2013-07-08,120.699997,120.699997,114.833,115.233002,4041060,73.044418
2013-07-09,116.667,117.949997,114.849998,115.199997,2022957,73.023491
2013-07-10,115.333,115.349998,111.333,111.682999,2210040,70.794128
2013-07-11,113.932999,114.883003,112.699997,113.116997,2583258,71.703117
2013-07-12,113.699997,114.967003,111.967003,114.650002,1485597,72.674866
2013-07-15,115.667,115.766998,112.967003,113.5,2238003,71.945885
2013-07-16,112,116.766998,112,115.667,2991444,73.319527
2013-07-17,115,116.150002,111.667,114.067001,3525780,72.305321
2013-07-18,114.333,115.650002,113.366997,114.516998,2002203,72.590553
2013-07-19,114.016998,116.5,113.699997,115.550003,1888986,73.245369
2013-07-22,115.016998,117.667,113.599998,115.417,3208986,73.161057
2013-07-23,115.849998,119.167,115.817001,117.583,4288836,74.534035
2013-07-24,117,119,115.233002,116.016998,3453558,73.541382
2013-07-25,116.667,121.333,114.567001,116.717003,5715621,73.9851
2013-07-26,117.667,119.417,115.550003,116.782997,3600906,74.026924
2013-07-29,116.667,116.833,112.25,113.467003,3217599,71.92498
2013-07-30,113.699997,113.849998,102.467003,103.766998,7511637,65.776299
2013-07-31,103,108.333,96.25,107.917,6640779,68.406914
2013-08-01,109.217003,109.217003,99.366699,101.516998,6178941,64.350067
2013-08-02,100,100.667,94.050003,96.616699,4326831,61.243828
2013-08-05,98.650002,98.650002,93,93.949997,5437926,59.553452
2013-08-06,93.333298,95.283302,85.316704,87.150002,7248612,55.243046
2013-08-07,87.333298,93.333298,86.666702,91.216698,9702195,57.82085
2013-08-08,91.666702,94.333298,88.766701,92,4039827,58.317371
2013-08-12,92.333298,95.233299,90.800003,94.616699,3450642,59.976059
2013-08-13,93.333298,96.166702,91.849998,95.349998,4763832,60.440887
2013-08-14,98,101.932999,96.666702,101.5,7571493,64.339287
2013-08-16,100,101.5,95.849998,96.733299,4676214,61.317734
2013-08-19,94.849998,97.633301,92.150002,96.133301,2762067,60.93742
2013-08-20,95,100.550003,93.416702,99.216698,4689591,62.891926
2013-08-21,100.516998,101.233002,93.216698,94.816704,4859727,60.10284
2013-08-22,94.333298,99.599998,93.366699,98.449997,4001004,62.405918
2013-08-23,98.699997,101.182999,97.433296,100.366997,5650674,63.621082
2013-08-26,101.5,104,99.333298,101.766998,3742896,64.50853
2013-08-27,100.5,101.567001,96.166702,96.699997,4192563,61.296638
2013-08-28,92,93.333298,85.449997,88.983299,13601379,56.405132
2013-08-29,91.633301,92.300003,88.400002,90.033302,12310929,57.070724
2013-08-30,91.550003,91.833298,88,91,10830030,57.683487
2013-09-02,92.666702,93.266701,90.199997,92.133301,6262851,58.401871
2013-09-03,93.333298,93.333298,87.183296,88.983299,5625081,56.405132
2013-09-04,88.833298,91.133301,88.166702,90.283302,5131551,57.229183
2013-09-05,91.283302,96.349998,91,95.766701,6670968,60.705029
2013-09-06,93.833298,101.167,91.866699,99.883301,8065788,71.530663
2013-09-10,101.032997,101.266998,98.166702,99.483299,4436250,71.244209
2013-09-11,98.983299,105,98.866699,104.133003,5270967,74.574059
2013-09-12,104.167,105.616997,100.733002,101.266998,4314435,72.521591
2013-09-13,100.400002,102.467003,98.666702,101.717003,3374517,72.843857
2013-09-16,104,107.333,102.150002,105.949997,4586085,75.875298
2013-09-17,106.333,107.167,103.917,104.567001,3170100,74.884865
2013-09-18,104.667,106.532997,104.599998,105.25,3745269,75.373993
2013-09-19,107.116997,114.199997,106.016998,112.133003,10175964,80.3032
2013-09-20,111.733002,115.516998,107.550003,112.650002,6099786,80.673439
2013-09-23,111.116997,113.467003,106.733002,107.800003,4672374,77.20015
2013-09-24,107.266998,107.667,104.182999,105.116997,4280067,75.278732
2013-09-25,103.333,103.717003,99.050003,101.833,8943990,72.926926
2013-09-26,102,103.949997,101.349998,103.067001,4813719,73.810654
2013-09-27,104.983002,113.300003,104.967003,109.532997,23605005,78.441231
2013-09-30,110,112.333,109.016998,110.417,9076893,79.074303
2013-10-01,109.516998,109.516998,106.817001,108.782997,4074429,77.904121
2013-10-03,108.349998,112.550003,107.900002,111.766998,4168269,80.041084
2013-10-04,111.366997,117,111.150002,113.817001,8168097,81.509171
2013-10-07,113.817001,118.667,112,117.616997,7415622,84.230522
2013-10-08,117.616997,118.900002,113.567001,113.900002,4211754,81.568619
2013-10-09,113.266998,115.800003,112.917,113.417,4749420,81.222725
2013-10-10,114.432999,115.366997,113.133003,114.349998,1683450,81.890877
2013-10-11,115.599998,115.667,111.849998,112.983002,1744536,80.911919
2013-10-14,112.983002,114.833,112.199997,114.217003,2065200,81.795631
2013-10-15,114.932999,115.182999,111.199997,114.366997,2432874,81.903061
2013-10-17,114.467003,117.633003,113.900002,116.016998,3174171,83.084679
2013-10-18,117.067001,121.633003,116.516998,120.733002,5315370,86.462021
2013-10-21,121.333,123.599998,119.199997,120.932999,6473433,86.605247
2013-10-22,120.800003,123.866997,119.682999,120.333,5399211,86.175552
2013-10-23,121.5,122.599998,116.866997,118.699997,3318804,85.006096
2013-10-24,119.133003,121.300003,117.75,118.983002,2496498,85.208771
2013-10-25,118.983002,119.667,114.833,116.266998,3215775,83.263725
2013-10-28,117.083,117.5,115.167,115.599998,2693727,82.786049
2013-10-29,116,118.932999,115.900002,117.083,3784602,83.848099
2013-10-30,118.333,120.949997,116.400002,120.550003,2759172,86.330963
2013-10-31,121.567001,122.5,118.449997,119.849998,3576375,85.829666
2013-11-01,119.983002,120.667,117.866997,118.599998,2192730,84.934486
2013-11-05,121.667,126.150002,118.800003,124.300003,7581240,89.016495
2013-11-06,124.866997,127.150002,122.733002,123.282997,3924414,88.288177
2013-11-07,122.833,123.833,116.833,119.182999,4144974,85.352005
2013-11-08,118.366997,119.467003,116.833,117.300003,3559257,84.00351
2013-11-11,116.599998,116.599998,112.733002,113.032997,3387366,80.947716
2013-11-12,113.400002,114.667,111.967003,113.25,2787879,81.103127
2013-11-13,112.633003,114.333,109.667,111.067001,4780524,79.539795
2013-11-14,113.233002,116.300003,112.833,114.717003,3398595,82.153709
2013-11-18,116.333,117.917,114.167,117.5,3281067,84.146729
2013-11-19,117,118.550003,113.667,115.167,5094309,82.475967
2013-11-20,115.016998,115.300003,111.366997,111.849998,7206051,80.100533
2013-11-21,111.667,113.116997,110.032997,110.366997,3019287,79.03849
2013-11-22,110.699997,111.800003,109.150002,110.949997,2158431,79.455994
2013-11-25,113.699997,117.233002,112.932999,115.800003,5584629,82.929291
2013-11-26,115.667,115.782997,107.233002,108.282997,7680396,77.546043
2013-11-27,108.333,110.432999,108.016998,110.067001,3195153,78.823647
2013-11-28,110.667,112.5,110.599998,111.266998,3710907,79.683014
2013-11-29,112.449997,114.150002,111.583,113.333,5154954,81.16256
2013-12-02,114,115.483002,113.366997,115.133003,2732412,82.45163
2013-12-03,114.366997,117.099998,113.733002,116.682999,3459777,83.561638
2013-12-04,115.866997,117.849998,114.199997,116.900002,3825576,83.717049
2013-12-05,118.333,120.849998,117.766998,119.449997,3263568,85.543213
2013-12-06,119.733002,121.866997,119.199997,121.432999,2572734,86.963318
2013-12-09,124.967003,124.967003,121.366997,121.800003,3721569,87.226143
2013-12-10,122.167,122.682999,118.866997,119.233002,2349678,85.38781
2013-12-11,118.467003,119.300003,115.199997,116.699997,4019055,83.573814
2013-12-12,116.266998,117.833,115.333,116.667,2406870,83.550179
2013-12-13,115.866997,116.532997,113.083,114.016998,3348813,81.652405
2013-12-16,113.449997,114.633003,111.199997,113,3327201,80.924088
2013-12-17,113.366997,114.817001,112,114.016998,3035532,81.652405
2013-12-18,113.333,116.233002,112.917,115.383003,3464712,82.630661
2013-12-19,116,116.833,110.733002,112.733002,5863686,80.73288
2013-12-20,112.032997,115.182999,111.266998,114.667,4352820,82.117897
2013-12-23,115.083,117.583,115.083,115.699997,3274380,82.857681
2013-12-24,116.333,118.667,115.5,116,4403328,83.072525
2013-12-26,116.667,120.266998,116.550003,118.150002,5496858,84.612228
2013-12-27,118.333,120.167,117.032997,117.217003,2164764,83.944069
2013-12-30,117.667,117.917,115.532997,116.116997,1748922,83.156311
2013-12-31,116.699997,118.099998,115.5,115.967003,2588808,83.048904
2014-01-01,116.699997,117.5,115.317001,116.400002,1905831,83.358978
2014-01-02,118.233002,118.233002,112.866997,113.150002,2839893,81.031509
2014-01-03,112.967003,113.667,109.333,109.766998,3193605,78.608803
2014-01-06,111.866997,112.300003,109.349998,109.932999,2738829,78.727684
2014-01-07,110.167,110.633003,107.417,107.849998,2891316,77.235954
2014-01-08,108.050003,108.900002,105.417,105.849998,3781737,75.803665
2014-01-09,106,109.099998,105.349998,108.417,4941213,77.642014
2014-01-10,108.633003,110.467003,107.5,108.766998,3597438,77.892662
2014-01-13,109.417,110.983002,109.217003,110.5,3251187,79.133736
2014-01-14,109.699997,111.167,109.067001,109.400002,1514259,78.345978
2014-01-15,108.849998,110.349998,108.782997,109.099998,3005514,78.131126
2014-01-16,109.667,111.199997,108.400002,110.116997,2241000,78.859451
2014-01-17,110.667,114.266998,110.667,113.366997,5219694,81.186913
2014-01-20,113,114.833,111.099998,114.182999,3491937,81.771286
2014-01-21,114.333,114.949997,111.366997,112.432999,2880588,80.518036
2014-01-22,112.400002,115.333,111.532997,114.650002,1541007,82.105728
2014-01-23,114.300003,116.567001,113.75,115.766998,3090315,82.905655
2014-01-24,114.667,116.300003,113.349998,114.383003,3156936,81.91452
2014-01-27,112.967003,113.667,110.616997,112.550003,3103245,80.601822
2014-01-28,112.567001,114.717003,111.282997,114.067001,8076735,81.688217
2014-01-29,115.182999,120.567001,114.417,118.300003,5558418,84.71965
2014-01-30,117,118.532997,113.217003,117.5,6202068,84.146729
2014-01-31,117.532997,121.667,115.432999,120.900002,4271298,86.581627
2014-02-03,122,122,118.067001,118.817001,2705607,85.089897
2014-02-04,117.667,120.667,116.833,118.432999,2582889,84.814896
2014-02-05,117.5,119.300003,117.333,118.199997,2273973,84.648033
2014-02-06,118.417,119.800003,115.300003,117.616997,3100740,84.230522
2014-02-07,118.282997,118.616997,116.516998,117.383003,3211449,84.062943
2014-02-10,116.733002,118.917,116.733002,118.266998,1087266,84.696014
2014-02-11,118.717003,120.599998,117.567001,119.883003,1964106,85.853302
2014-02-12,120.75,123.599998,118.883003,121.583,8245161,87.07074
2014-02-13,121.583,121.583,117.849998,118.333,2350701,84.743279
2014-02-14,119.167,119.167,116.616997,118.599998,1297719,84.934486
2014-02-17,118.650002,119.900002,117.217003,119.167,661461,85.340538
2014-02-18,118.333,119.833,117.449997,118.333,1999020,84.743279
2014-02-19,118.366997,119,115.900002,117.133003,1300515,83.883926
2014-02-20,116.866997,116.866997,114.067001,115.599998,1692801,82.786049
2014-02-21,115.417,120.849998,115.417,120.417,3954066,86.23571
2014-02-24,120.067001,122.833,119.766998,121.333,2586243,86.891708
2014-02-25,121.75,124.932999,121.75,123.949997,2524446,88.765846
2014-02-26,124.300003,127.616997,122.717003,125.817001,5642172,90.10289
2014-02-28,126.032997,128.332993,124.032997,126,4844187,90.233932
2014-03-03,125.667,127.300003,124.067001,125.550003,3099870,89.91169
2014-03-04,125.300003,127.782997,124.817001,126.717003,2352516,90.747414
2014-03-05,127.333,129.667007,126.233002,129.149994,4369020,92.489784
2014-03-06,129.733002,134.667007,128.582993,133.699997,4307688,95.748238
2014-03-07,134.899994,139.917007,134.233002,139.317001,5237292,99.770821
2014-03-10,138.417007,141.100006,135.699997,139.600006,4608996,99.97348
2014-03-11,140.033005,141.167007,137.682999,138.216995,3225675,98.983063
2014-03-12,138.216995,138.300003,136.350006,137.632996,2865309,98.564827
2014-03-13,137.733002,152.932999,137.733002,147.932999,18209865,105.941101
2014-03-14,148.300003,152.149994,146.932999,148.25,11679108,106.168121
2014-03-18,148.432999,152.417007,148.382996,149.766998,6340227,107.254494
2014-03-19,149.667007,153.332993,148.432999,149.399994,3530547,106.991669
2014-03-20,145.716995,147.216995,143.067001,143.733002,7185060,102.933296
2014-03-21,143.733002,144.600006,142,142.699997,3868164,102.193497
2014-03-24,144.332993,146.567001,143.350006,144.667007,3684882,103.602188
2014-03-25,144.667007,150,143.733002,148.516998,5084895,106.359314
2014-03-26,148.783005,150.632996,147.582993,148.382996,3264135,106.263344
2014-03-27,147.399994,154.832993,146.983002,151.516998,7334940,108.507744
2014-03-28,151.966995,154,150.800003,152.75,4101024,109.390755
2014-03-31,153.649994,156.449997,150.832993,153.350006,3940026,109.82045
2014-04-01,153.033005,154.600006,148.350006,148.966995,5991693,106.68158
2014-04-02,148.582993,153.667007,148.582993,149.649994,5617215,107.1707
2014-04-03,150.317001,150.332993,145.766998,146.533005,7091121,104.938492
2014-04-04,145.699997,152.533005,143.882996,147.867004,8864040,105.893837
2014-04-07,148.5,151.600006,145.367004,146.033005,4058667,104.580444
2014-04-09,147.300003,148.332993,145,146.682999,5804331,105.045921
2014-04-10,147.317001,151,145.533005,150.617004,4062861,107.86322
2014-04-11,150.667007,152.533005,147.332993,148.117004,3727266,106.072861
2014-04-15,148.417007,150.216995,145.516998,148.567001,4106292,106.395134
2014-04-16,147.067001,148,144.25,145.449997,5188566,104.162918
2014-04-17,145.75,150.667007,144.882996,149.932999,3516354,107.373375
2014-04-21,149.699997,156.199997,148.667007,154.617004,5905632,110.727798
2014-04-22,154.600006,162.332993,153.449997,160.932999,6982716,115.250954
2014-04-23,161.667007,164.567001,156.882996,158.367004,7008834,113.41333
2014-04-24,158.367004,158.367004,158.367004,158.367004,0,113.41333
2014-04-25,159.832993,159.832993,152.332993,153.550003,4718391,109.963646
2014-04-28,152.100006,156.382996,150.882996,152.149994,5084472,108.96106
2014-04-29,152.800003,154.5,150.466995,153.483002,2853633,109.915695
2014-04-30,154.332993,157.567001,147.399994,151.632996,5766867,108.590813
2014-05-02,152.332993,155.667007,151.932999,154.199997,3135768,110.429138
2014-05-05,154.667007,158.332993,154.667007,155.882996,3889047,111.63443
2014-05-06,156.667007,158,155.432999,155.832993,3372816,111.598618
2014-05-07,158.300003,160.233002,156.5,157.449997,5154636,112.756622
2014-05-08,157.632996,157.966995,153.667007,154.149994,4466514,110.393356
2014-05-09,153.966995,163.300003,152.882996,161.932999,4016055,115.967087
2014-05-12,162.332993,168.5,160.332993,167.483002,5404158,119.941689
2014-05-13,170.149994,175.632996,168.75,169.800003,5767311,121.600975
2014-05-14,169.867004,174,168.5,172.882996,2423358,123.808853
2014-05-15,173.332993,175,168.100006,172.117004,3201288,123.260277
2014-05-16,176.667007,193,175.117004,184.033005,7510446,131.793839
2014-05-19,186.332993,196.332993,186.332993,191.966995,6458943,137.475708
2014-05-20,193.283005,196.167007,184.550003,186.25,4072731,133.381516
2014-05-21,186.5,188.233002,183.399994,186.766998,4611048,133.75177
2014-05-22,188.617004,188.617004,184.067001,186.550003,4817157,133.596375
2014-05-23,187.082993,189.5,184.132996,185.399994,6357927,132.772812
2014-05-26,186.466995,193.216995,182.182999,185.932999,5824992,133.154495
2014-05-27,186.667007,186.917007,178.716995,184.699997,3883614,132.2715
2014-05-28,184.367004,185.632996,178.832993,180.766998,6522342,129.454895
2014-05-29,183.533005,184.766998,177.350006,178.699997,4147827,127.974655
2014-05-30,179.050003,183.199997,172.283005,173.966995,4877073,124.585152
2014-06-02,175,185.682999,174.582993,185.182999,3546591,132.617401
2014-06-03,185.417007,192.582993,184.899994,191.216995,4632615,136.938599
2014-06-04,191.667007,193.699997,188.832993,191.899994,3328608,137.427734
2014-06-05,191.533005,209.132996,191.533005,206.483002,10208571,147.871246
2014-06-06,207.832993,216.667007,205.550003,209.367004,11852016,149.936569
2014-06-09,211.5,211.682999,203.050003,205.016998,4709322,146.821365
2014-06-10,206,209.117004,201.800003,204.682999,4870299,146.582169
