"Date","HDFCBANK.NS.Open","HDFCBANK.NS.High","HDFCBANK.NS.Low","HDFCBANK.NS.Close","HDFCBANK.NS.Volume","HDFCBANK.NS.Adjusted"
2012-09-24,650.393,662.247,647.586,635,4393720,610.69574
2012-09-25,658.192,664.327,651.069,636.900024,2921536,612.52301
2012-09-26,660.116,661.935,648.99,630.75,2682627,606.608398
2012-09-27,658.192,662.351,650.081,630.799988,3965436,606.656494
2012-09-28,657.048,659.544,651.017,629.150024,2751922,605.069641
2012-10-01,654.033,657.152,644.675,622.849976,2013696,599.010742
2012-10-03,648.834,651.745,642.543,619.450012,2758057,595.740967
2012-10-04,646.234,659.128,646.182,631.299988,3163016,607.137329
2012-10-05,663.391,664.067,525.15,622.400024,3736756,598.578064
2012-10-08,648.73,648.73,641.087,620.700012,2322668,596.943115
2012-10-09,649.822,655.592,646.754,625.75,1077692,601.799805
2012-10-10,648.834,648.834,640.723,617.950012,1073754,594.29834
2012-10-11,645.87,652.785,643.063,624.849976,2453233,600.934204
2012-10-12,655.073,660.272,650.913,631.150024,3876602,606.993042
2012-10-15,657.568,660.168,647.378,634.150024,1893017,609.878296
2012-10-16,660.532,660.791,653.097,630.400024,1818459,606.27179
2012-10-17,657.152,657.672,651.433,628.099976,1608443,604.059753
2012-10-18,655.072,663.287,649.302,636.200012,1404615,611.849854
2012-10-19,657.152,660.272,651.953,628.5,2263850,604.444519
2012-10-22,650.081,665.47,650.081,639,2060351,614.542664
2012-10-23,664.483,664.95,657.672,634.099976,2083240,609.830261
2012-10-25,657.828,666.51,654.033,637.349976,4252835,612.95575
2012-10-29,663.235,668.07,660.843,640.599976,1378082,616.08136
2012-10-30,662.403,670.461,655.696,633.650024,2208726,609.397461
2012-10-31,659.336,661.207,655.125,634.200012,1873242,609.926331
2012-11-01,657.932,660.999,652.473,628.599976,1764615,604.540649
2012-11-02,663.391,663.391,652.993,630.299988,1358193,606.175659
2012-11-05,657.152,661.311,655.852,635,1005532,610.69574
2012-11-06,659.18,666.718,659.18,639.549988,1819521,615.071594
2012-11-07,665.211,670.669,662.247,640.049988,2050165,615.55249
2012-11-08,661.831,666.51,660.791,639,966950,614.542664
2012-11-09,663.651,668.59,660.271,639.349976,1105194,614.879272
2012-11-12,662.611,679.82,662.611,651.299988,2414364,626.371948
2012-11-15,672.749,673.165,664.431,646.25,2360585,621.515137
2012-11-16,668.59,674.413,665.626,642.25,3025706,617.668274
2012-11-19,665.211,673.685,664.899,646.75,1446987,621.996033
2012-11-20,674.933,682.003,674.049,653.849976,2338347,628.82428
2012-11-21,681.223,691.985,675.557,663.700012,3232446,638.297241
2012-11-22,693.337,697.86,690.426,669.099976,2110241,643.490601
2012-11-23,696.145,699.368,685.279,669.75,1312428,644.115723
2012-11-26,699.784,700.512,686.37,661.900024,1370384,636.566223
2012-11-27,691.361,711.014,691.361,680.5,4125668,654.454285
2012-11-29,704.463,731.758,702.279,699.849976,6299863,673.06366
2012-11-30,728.898,733.577,717.044,703.950012,3909823,677.006714
2012-12-03,727.858,729.054,711.222,686.950012,2909085,660.65741
2012-12-04,711.325,717.46,708.154,685.150024,2169872,658.926392
2012-12-05,716.421,722.659,714.341,692.599976,2304965,666.091187
2012-12-06,723.491,726.299,707.894,694.75,2726138,668.158875
2012-12-07,722.919,725.779,715.381,693.099976,1984158,666.57196
2012-12-10,717.46,724.219,717.096,693,2081026,666.475891
2012-12-11,722.919,726.819,713.613,690.849976,3375138,664.408142
2012-12-12,718.76,723.699,715.901,693.849976,1934126,667.293274
2012-12-13,721.464,723.699,716.421,691.049988,1570808,664.600464
2012-12-14,717.512,722.035,712.625,688.75,2093473,662.38855
2012-12-17,715.277,715.277,700.408,676.5,3057553,650.607422
2012-12-18,704.931,709.35,696.404,675.950012,3343768,650.07843
2012-12-19,701.396,716.681,701.344,688,4122253,661.667175
2012-12-20,713.301,714.341,707.322,683.400024,2565187,657.243286
2012-12-21,708.102,709.142,700.876,676,2771561,650.126465
2012-12-24,707.062,707.218,698.536,676.099976,1370563,650.222656
2012-12-26,705.087,712.105,699.888,680.299988,1430804,654.261902
2012-12-27,711.222,711.222,703.631,680.099976,2464542,654.069519
2012-12-28,708.206,710.182,700.98,677.650024,1756066,651.713379
2012-12-31,703.943,707.062,700.824,678.599976,1276822,652.626953
2013-01-01,709.246,712.365,706.698,684.5,1007303,658.301208
2013-01-02,717.356,717.46,710.234,687.349976,2427399,661.041992
2013-01-03,717.46,717.46,707.478,683.349976,2285683,657.195129
2013-01-04,712.261,712.261,699.576,679.349976,2721127,653.348206
2013-01-07,710.91,710.91,692.505,668.200012,2751142,642.625122
2013-01-08,694.585,700.2,692.193,670.25,2471299,644.596558
2013-01-09,698.744,699.316,692.557,667.5,3217991,641.951843
2013-01-10,696.145,704.983,693.025,675.799988,2282592,649.934143
2013-01-11,703.839,703.839,693.233,669.299988,2570857,643.682922
2013-01-14,694.741,697.184,693.649,669.299988,2847437,643.682922
2013-01-15,697.496,702.331,691.465,668.299988,2065844,642.721191
2013-01-16,692.037,695.833,683.771,660.5,2287689,635.219727
2013-01-17,683.875,697.548,680.08,666.799988,3211036,641.278625
2013-01-18,696.665,700.824,681.379,662.849976,5056173,637.479675
2013-01-21,686.266,689.802,680.807,658.549988,2713680,633.344421
2013-01-22,684.707,687.306,673.321,653.75,2121532,628.728088
2013-01-23,683.147,689.386,680.392,656.599976,1769935,631.468994
2013-01-24,681.691,689.126,681.327,660.299988,1536990,635.027344
2013-01-25,686.578,693.545,681.639,665.049988,1397433,639.595642
2013-01-28,691.725,698.744,690.894,670.349976,1842005,644.692749
2013-01-29,697.444,697.6,675.869,652.450012,2990437,627.477783
2013-01-30,678.988,684.603,669.63,656.650024,2509908,631.517151
2013-01-31,682.731,684.083,665.574,643.049988,3472096,618.437683
2013-02-01,670.462,670.514,661.519,640.150024,2621036,615.648621
2013-02-04,666.666,675.349,665.47,646.900024,2618950,622.14032
2013-02-05,661.675,672.957,661.675,644.150024,1865005,619.495483
2013-02-06,672.333,672.645,662.559,639.5,2468397,615.023499
2013-02-07,661.623,668.59,659.804,641.5,2270709,616.947021
2013-02-08,665.99,679.404,665.99,650.049988,4706664,625.169678
2013-02-11,675.868,686.214,675.868,656.950012,3791765,631.805664
2013-02-12,681.743,693.545,681.743,665.200012,3958209,639.739807
2013-02-13,689.698,693.961,685.746,664.200012,3627208,638.778198
2013-02-14,690.426,705.399,688.346,674.799988,4421038,648.972412
2013-02-15,698.432,707.894,694.793,676.75,3122195,650.847778
2013-02-18,704.983,707.998,700.824,676,2367291,650.126465
2013-02-19,701.344,704.359,698.276,674.799988,593703,648.972412
2013-02-20,704.463,707.894,701.76,676.950012,1715421,651.0401
2013-02-21,701.863,704.411,690.478,666.25,2717968,640.749634
2013-02-22,688.554,692.921,683.719,659.299988,1927096,634.065735
2013-02-25,689.646,691.673,680.132,656.450012,1888236,631.324768
2013-02-26,680.859,689.386,671.085,651.25,2935660,626.323792
2013-02-27,678.26,680.028,666.406,642.75,3217834,618.149109
2013-02-28,672.697,681.015,643.999,625.349976,6971751,601.415161
2013-03-01,649.874,654.657,640.827,622.5,4305182,598.674133
2013-03-04,645.038,655.384,642.595,627.650024,2992450,603.627075
2013-03-05,656.008,659.96,647.95,632.950012,2639395,608.724182
2013-03-06,660.22,662.507,654.033,630.5,2733329,606.367981
2013-03-07,653.357,668.538,652.109,641.799988,1487746,617.235413
2013-03-08,669.838,686.266,669.006,657.299988,2649215,632.142212
2013-03-11,683.459,685.954,676.128,655.25,2126146,630.170715
2013-03-12,678.988,681.795,665.574,644,1723931,619.351257
2013-03-13,666.562,671.605,657.36,634.900024,1978343,610.59967
2013-03-14,660.168,679.508,639.84,649.25,7978609,624.400269
2013-03-15,670.669,675.765,659.024,639.400024,3859902,614.927368
2013-03-18,658.192,680.028,655.072,643.299988,4390481,618.678101
2013-03-19,668.59,669.422,648.834,631.549988,5007115,607.377808
2013-03-20,657.152,658.66,645.714,625.5,2834109,601.559326
2013-03-21,647.43,653.825,627.778,607,3613147,583.767395
2013-03-22,633.237,639.06,626.582,605.25,7381475,582.084412
2013-03-25,635.316,637.76,631.729,609.400024,6799744,586.075562
2013-03-26,630.117,642.075,626.53,614.5,3318601,590.980347
2013-03-28,641.035,656.268,631.105,625.349976,4874023,601.415161
2013-04-01,649.51,654.033,645.714,623.849976,1677193,599.972534
2013-04-02,649.874,659.544,642.491,629.900024,1714355,605.790955
2013-04-03,652.993,656.788,644.155,623.650024,1675904,599.780212
2013-04-04,643.427,648.21,637.864,616.150024,2045496,592.567261
2013-04-05,639.424,651.329,637.812,620.950012,3239980,597.183533
2013-04-08,643.583,653.981,642.335,624.450012,2163032,600.549561
2013-04-09,653.097,653.097,641.971,620.599976,3690102,596.846863
2013-04-10,651.745,658.868,643.583,632,3786126,607.810547
2013-04-11,657.672,667.55,657.048,639.25,6266517,614.783081
2013-04-12,661.415,671.553,661.415,643.700012,3801520,619.062744
2013-04-15,667.654,669.058,660.271,641.549988,3980942,616.995056
2013-04-16,668.59,692.349,667.914,663.349976,3435078,637.960632
2013-04-17,691.465,698.588,682.939,660.099976,3739237,634.835022
2013-04-18,680.028,702.279,680.028,673.599976,2305946,647.818298
2013-04-22,701.551,729.938,701.551,698.299988,4965038,671.573059
2013-04-23,726.611,727.858,705.815,689,5965890,662.628967
2013-04-25,719.904,722.659,707.114,689.549988,6473781,663.157837
2013-04-26,715.017,719.8,710.182,689.099976,2142186,662.725098
2013-04-29,715.641,724.583,713.821,695.150024,2918858,668.54364
2013-04-30,721.62,723.647,703.735,682.299988,3138068,656.185303
2013-05-02,711.638,721.62,709.454,692.5,3075817,665.994934
2013-05-03,720.164,721.62,705.659,680.950012,3071646,654.887024
2013-05-06,706.023,706.335,696.612,675.5,1918365,649.64563
2013-05-07,703.215,717.356,699.264,688.049988,2774616,661.715271
2013-05-08,716.421,727.338,713.821,697.150024,2163489,670.46698
2013-05-09,726.87,727.338,715.589,690.049988,1130840,663.638794
2013-05-10,716.109,732.953,716.057,703.349976,3478314,676.429626
2013-05-13,733.057,739.764,718.292,692.75,2398493,666.235413
2013-05-14,717.512,722.555,712.365,689.049988,1663419,662.677002
2013-05-15,721.1,744.495,718.864,714.849976,3543370,687.489502
2013-05-16,740.336,752.813,739.296,722.799988,2915154,695.135254
2013-05-17,751.254,751.254,737.425,718.900024,3204963,691.384521
2013-05-20,748.134,752.813,740.492,714.5,1460402,687.152954
2013-05-21,742.416,746.575,733.109,707.799988,2301625,680.709351
2013-05-22,735.657,740.336,725.779,703.450012,1353028,676.525879
2013-05-23,726.819,734.565,721.932,698.599976,1976312,671.86145
2013-05-24,733.837,733.837,721.931,701.349976,2066060,674.506226
2013-05-27,726.403,745.535,726.403,715.049988,2248802,687.681885
2013-05-28,742.676,749.486,734.929,713.299988,1676979,685.998779
2013-05-29,738.308,747.043,731.862,715.950012,1233373,688.547485
2013-05-30,738.36,756.245,738.36,725.150024,3839364,697.395386
2013-05-31,745.795,749.382,725.467,700.5,3083224,673.688721
2013-06-03,725.779,729.314,713.873,689.150024,1972531,662.773193
2013-06-04,714.653,721.412,708.102,683.049988,1404081,656.906677
2013-06-05,709.142,722.036,705.503,687.950012,1890919,661.61908
2013-06-06,710.702,716.836,704.983,682.200012,1779103,656.089233
2013-06-07,708.882,720.996,699.992,676.150024,2389056,650.270752
2013-06-10,708.154,714.341,698.224,676.349976,1592003,650.463135
2013-06-11,700.252,707.998,688.554,664.900024,2955215,639.451416
2013-06-12,688.346,700.2,684.655,663.950012,2453913,638.53772
2013-06-13,678.107,681.613,673.724,655.099976,1787434,635.289001
2013-06-14,682.644,689.295,679.86,665.049988,3741303,644.93811
2013-06-17,686.356,690.068,677.849,667.349976,3267727,647.168579
2013-06-18,688.831,688.831,675.426,657.450012,3111642,637.567932
2013-06-19,676.56,687.387,673.209,665.200012,2411739,645.083557
2013-06-20,679.396,679.396,654.389,636.599976,3784511,617.34845
2013-06-21,656.658,662.587,649.749,635.25,4474961,616.039246
2013-06-24,651.502,653.616,643.201,625.349976,2692013,606.438721
2013-06-25,645.521,666.558,641.809,634,4671608,614.827087
2013-06-26,651.193,657.535,639.334,622.849976,2619005,604.014282
2013-06-27,653.771,673.054,641.757,646.5,6750890,626.949097
2013-06-28,669.754,694.193,669.342,669.5,5270670,649.25354
2013-07-01,689.862,695.018,685.377,668.75,2459671,648.526184
2013-07-02,689.553,689.604,674.704,656.549988,2295788,636.695129
2013-07-03,674.395,675.116,663.67,650.650024,3346565,630.973572
2013-07-04,674.188,677.952,665.836,655.150024,2397765,635.337524
2013-07-05,680.685,693.729,679.035,667.75,2385874,647.556458
2013-07-08,684.706,688.264,673.106,660.450012,1792324,640.477173
2013-07-09,682.85,694.76,682.85,670.299988,1760048,650.029297
2013-07-10,691.151,692.853,676.611,659.299988,1784645,639.362061
2013-07-11,687.8,708.114,686.82,683.25,2649892,662.587708
2013-07-12,708.424,719.457,703.061,695.75,3908713,674.709717
2013-07-15,712.548,719.818,705.33,695.450012,2127972,674.418762
2013-07-16,700.174,705.846,690.842,678.700012,2911846,658.175293
2013-07-17,698.937,702.03,668.104,662.900024,5658497,642.853088
2013-07-18,690.79,709.97,677.436,684.099976,3415970,663.411987
2013-07-19,709.506,713.528,694.142,680,3114605,659.435974
2013-07-22,697.081,708.424,697.081,682.049988,1615108,661.424011
2013-07-23,709.352,711.517,702.288,683.599976,1853696,662.927124
2013-07-24,695.018,697.081,673.879,659.950012,3657187,639.992371
2013-07-25,681.252,686.769,670.424,653.849976,4066814,634.076782
2013-07-26,676.457,676.715,657.896,644.099976,2339123,624.621643
2013-07-29,663.051,663.051,649.285,632.5,3730556,613.372437
2013-07-30,650.419,654.802,639.437,625.349976,3672771,606.438721
2013-07-31,640.365,641.19,625.826,609.75,6706130,591.310486
2013-08-01,633.044,657.689,631.497,632.200012,5861652,613.081543
2013-08-02,649.646,654.596,646.398,631.25,5003962,612.160217
2013-08-05,651.244,655.266,634.178,632.700012,3399593,613.566467
2013-08-06,650.677,651.038,625.413,608.650024,4911295,590.243713
2013-08-07,628.971,633.508,618.711,601.200012,5689114,583.018982
2013-08-08,622.835,636.756,618.711,610.5,5115362,592.037781
2013-08-12,629.074,629.847,617.318,602.200012,3925217,583.98877
2013-08-13,622.681,644.284,616.803,620.5,3675598,601.735413
2013-08-14,641.397,643.098,627.63,621.349976,3575927,602.559631
2013-08-16,633.147,641.397,603.14,587.900024,7014892,570.121277
2013-08-19,605.305,606.955,588.084,584.700012,5004610,567.018005
2013-08-20,592.879,608.296,584.166,584.75,6431746,567.066467
2013-08-21,624.898,638.664,608.399,593.349976,7227149,575.406372
2013-08-22,607.368,622.526,587.775,588.700012,7562673,570.897034
2013-08-23,610.461,628.146,606.646,607.549988,5174611,589.177002
2013-08-26,631.446,642.222,621.34,611.299988,3651902,592.813538
2013-08-27,615.926,618.711,572.771,561.900024,13677093,544.907532
2013-08-28,573.029,589.837,544.465,561.950012,9266888,544.955933
2013-08-29,585.713,600.665,585.713,572.049988,10192751,554.750488
2013-08-30,588.806,618.711,588.445,594,9154229,576.036743
2013-09-02,616.648,623.196,600.665,589.5,4878929,571.672852
2013-09-03,615.514,615.514,574.421,562.549988,4535002,545.537781
2013-09-04,585.146,594.839,576.587,564.049988,5235450,546.992432
2013-09-05,602.212,642.325,602.212,609.5,8311562,591.067993
2013-09-06,630.054,639.334,605.047,616.200012,4749304,597.565369
2013-09-10,639.901,660.989,637.684,638,5074709,618.706116
2013-09-11,652.74,670.27,645.057,647.25,3172598,627.676453
2013-09-12,662.536,666.145,647.171,633.950012,4419134,614.778625
2013-09-13,652.172,654.286,640.365,629.200012,3875780,610.172241
2013-09-16,657.38,669.135,648.615,642.799988,3034804,623.360962
2013-09-17,657.896,665.114,653.358,642.25,2108022,622.827637
2013-09-18,663.67,675.323,650.832,650.5,2747404,630.828125
2013-09-19,701.205,711.414,697.39,683.200012,7320226,662.539185
2013-09-20,703.783,707.856,655.06,659.049988,6181538,639.119507
2013-09-23,671.301,672.693,652.843,641.950012,3496310,622.536682
2013-09-24,652.791,664.444,649.595,638.450012,4543797,619.142517
2013-09-25,657.896,661.711,632.322,620.599976,5245230,601.832275
2013-09-26,640.726,645.521,637.272,621.150024,5645610,602.365723
2013-09-27,641.397,643.459,623.866,608.900024,4102173,590.486206
2013-09-30,624.898,631.961,606.027,593.049988,4265607,575.115417
2013-10-01,617.473,633.56,607.728,611.650024,3249277,593.153015
2013-10-03,634.488,658.927,629.022,636.200012,2443228,616.960571
2013-10-04,655.318,667.589,654.802,640.450012,3407094,621.082092
2013-10-07,656.349,658.05,637.53,634.299988,2480500,615.118042
2013-10-08,670.785,674.962,645.315,632.650024,2942037,613.517944
2013-10-09,644.696,671.198,642.428,649.150024,2167190,629.518921
2013-10-10,669.239,669.239,653.101,641.049988,2086321,621.663879
2013-10-11,667.486,684.449,659.288,661.299988,3347566,641.301453
2013-10-14,678.055,690.172,668.878,667.5,3093930,647.314026
2013-10-15,693.987,696.049,666.764,652.450012,4035831,632.719116
2013-10-17,673.363,680.53,662.587,654.200012,3637897,634.41626
2013-10-18,675.684,700.741,675.684,676.599976,5320296,656.138733
2013-10-21,695.018,699.968,683.211,671.25,2806356,650.950623
2013-10-22,691.925,694.967,685.944,669,2189524,648.768616
2013-10-23,689.862,689.862,674.188,660.200012,3386239,640.234863
2013-10-24,676.663,696.823,676.663,669.299988,3080482,649.05957
2013-10-25,685.995,695.998,683.83,672.549988,2236718,652.211243
2013-10-28,693.987,696.049,686.15,667.900024,2095522,647.701965
2013-10-29,688.831,710.486,675.993,686.5,3805729,665.739441
2013-10-30,707.392,708.939,696.823,679.349976,2547168,658.805603
2013-10-31,697.287,706.413,694.399,680.799988,4548889,660.211792
2013-11-01,702.855,709.455,699.349,683.799988,3910611,663.121094
2013-11-05,701.669,706.361,693.987,676.25,3564618,655.799438
2013-11-06,700.071,700.38,685.995,668.900024,1152663,648.671692
2013-11-07,690.893,698.627,677.385,665.400024,1947285,645.277527
2013-11-08,684.088,688.47,664.753,652.5,3370190,632.767639
2013-11-11,664.083,681.303,635.931,654.25,2804076,634.464722
2013-11-12,672.899,683.727,663.412,645.950012,2245080,626.41571
2013-11-13,658.927,667.64,647.945,633.700012,2640271,614.536133
2013-11-14,657.896,670.167,657.896,642.200012,3156715,622.779114
2013-11-18,671.713,690.893,669.29,668.799988,3718480,648.574707
2013-11-19,689.244,689.244,677.952,660.049988,1697259,640.089294
2013-11-20,677.179,679.55,666.557,649.549988,2092524,629.90686
2013-11-21,664.65,665.733,654.957,637.650024,3196914,618.366699
2013-11-22,662.536,667.073,654.905,642.150024,1873096,622.730652
2013-11-25,668.259,682.386,668.259,659.75,4037635,639.798401
2013-11-26,678.21,680.478,668.62,652.950012,3619629,633.204102
2013-11-27,671.404,679.293,664.186,653.549988,2148253,633.78595
2013-11-28,676.044,683.675,668.259,653.400024,3693433,633.640442
2013-11-29,675.426,689.759,675.426,661.299988,2392770,641.301453
2013-12-02,682.644,685.738,678.571,661.299988,1714653,641.301453
2013-12-03,680.582,682.85,673.002,655.75,2572070,635.919312
2013-12-04,675.323,680.118,673.827,657.599976,2619152,637.713379
2013-12-05,692.492,711.414,692.492,688.099976,8004998,667.290955
2013-12-06,706.258,711.105,699.401,682.700012,4017308,662.054382
2013-12-09,732.141,739.772,714.147,696.650024,6316407,675.58252
2013-12-10,713.94,723.737,711.517,696.700012,6266220,675.630981
2013-12-11,711.62,723.685,708.32,695.549988,3072444,674.515747
2013-12-12,714.817,722.396,712.033,695.200012,3216924,674.17627
2013-12-13,709.248,723.891,706.361,689.950012,6329020,669.085144
2013-12-16,709.455,712.445,702.443,684.349976,5358061,663.654419
2013-12-17,696.72,696.72,674.446,657.599976,4485661,637.713379
2013-12-18,670.785,701.876,669.806,666.25,3521829,646.101807
2013-12-19,700.174,705.278,670.682,652.549988,2504879,632.816101
2013-12-20,678.313,689.45,670.373,664.599976,1430617,644.501709
2013-12-23,678.519,692.44,677.488,664.450012,1382808,644.356262
2013-12-24,686.305,687.284,675.477,657.299988,888674,637.422424
2013-12-26,680.427,693.162,677.385,669.049988,2011690,648.817139
2013-12-27,684.809,696.513,684.809,669.650024,1366003,649.398987
2013-12-30,697.905,698.112,685.892,669.5,1056901,649.25354
2013-12-31,693.059,693.265,680.685,665.849976,1315328,645.713928
2014-01-01,688.831,690.687,683.675,665.150024,1123109,645.035095
2014-01-02,685.738,695.792,673.93,657,1807248,637.131531
2014-01-03,672.332,686.769,670.27,663.099976,1628296,643.047058
2014-01-06,683.675,683.675,677.488,661.700012,1490855,641.689453
2014-01-07,687.903,691.873,673.673,664.400024,1974230,644.307739
2014-01-08,685.944,687.748,680.582,664.700012,1162370,644.598633
2014-01-09,683.881,686.82,677.591,662.950012,944368,642.901611
2014-01-10,683.624,695.74,676.766,662.049988,1537627,642.028809
2014-01-13,680.685,698.06,677.385,672.849976,1188145,652.502197
2014-01-14,689.914,697.081,689.14,672.299988,894280,651.968872
2014-01-15,693.987,703.989,690.481,680.549988,1156960,659.96936
2014-01-16,705.742,706.361,691.254,673.049988,1125294,652.696228
2014-01-17,696.049,696.049,679.602,665,10843714,644.889648
2014-01-20,688.934,697.802,687.181,670.049988,1400092,649.786926
2014-01-21,693.935,699.968,690.893,676.099976,1562981,655.653931
2014-01-22,696.565,706.052,695.688,677.099976,1758334,656.623657
2014-01-23,696.049,702.34,693.729,679.5,1370685,658.951111
2014-01-24,690.893,695.998,684.397,673.400024,2210725,653.035583
2014-01-27,685.634,685.634,665.733,649.200012,4265112,629.567444
2014-01-28,668.207,676.457,658.514,644.450012,4598856,624.96106
2014-01-29,667.692,671.198,660.525,645.450012,2742731,625.930847
2014-01-30,657.38,659.855,647.223,631.799988,2856365,612.693665
2014-01-31,649.646,656.143,644.593,628.5,2405246,609.493408
2014-02-03,649.595,653.771,644.593,626.5,1194205,607.553894
2014-02-04,641.036,655.318,636.034,630.599976,1852326,611.529907
2014-02-05,650.677,659.752,644.593,637.450012,1726346,618.172791
2014-02-06,658.669,669.857,649.13,647,3366736,627.43396
2014-02-07,672.745,674.91,662.123,647.75,1007367,628.161255
2014-02-10,667.846,670.424,655.833,643.900024,1570205,624.427734
2014-02-11,666.145,667.331,659.236,644.799988,1116214,625.300476
2014-02-12,666.764,673.157,663.722,645.450012,1609240,625.930847
2014-02-13,666.145,668.207,650.935,632.5,788800,613.372437
2014-02-14,653.771,663.928,648.976,641.799988,1062278,622.391174
2014-02-17,662.02,672.332,661.092,650.400024,912530,630.731201
2014-02-18,668.723,685.119,667.589,660.400024,1254918,640.428711
2014-02-19,676.663,693.214,675.426,670.049988,1015237,649.786926
2014-02-20,686.562,688.264,681.458,662.75,862109,642.707642
2014-02-21,680.427,690.481,680.272,664.400024,760968,644.307739
2014-02-24,682.747,693.987,676.199,671,1254746,650.70813
2014-02-25,695.018,697.081,686.769,671.099976,1005140,650.805115
2014-02-26,690.893,700.38,689.398,677.400024,1137835,656.914612
2014-02-28,703.268,704.196,685.892,669.599976,1225896,649.350464
2014-03-03,685.944,692.956,683.881,666.200012,919608,646.053284
2014-03-04,686.769,694.864,684.964,671.700012,1610967,651.386963
2014-03-05,694.503,696.049,683.16,669.75,1001746,649.495972
2014-03-06,693.987,698.833,688.934,675.599976,1237170,655.169128
2014-03-07,700.793,737.194,697.287,711.450012,5691892,689.934937
2014-03-10,728.532,759.88,721.829,734.450012,6530963,712.23938
2014-03-11,757.405,763.076,741.989,725.150024,3250118,703.220642
2014-03-12,743.742,755.858,738.844,725.549988,1777554,703.608459
2014-03-13,750.187,772.873,750.187,742.349976,2862113,719.900391
2014-03-14,757.92,762.973,746.577,732.150024,3052120,710.008911
2014-03-18,758.333,768.026,751.011,734,2025681,711.802979
2014-03-19,763.076,766.479,758.694,738.450012,1513784,716.118408
2014-03-20,761.478,761.478,750.702,730.200012,1298771,708.117859
2014-03-21,758.075,760.498,754.002,733.849976,1881398,711.657471
2014-03-24,757.405,776.379,756.889,750.650024,2928465,727.949463
2014-03-25,773.388,784.267,771.068,750.150024,2007773,727.4646
2014-03-26,776.275,779.885,767.304,746.049988,2352328,723.488586
2014-03-27,773.388,784.473,765.139,746.75,6138733,724.167419
2014-03-28,773.337,777.616,757.972,744.950012,3040225,722.421875
2014-03-31,771.274,776.482,766.273,748.799988,2065607,726.155396
2014-04-01,774.935,777.049,755.394,738.099976,2012958,715.778931
2014-04-02,768.181,769.263,744.412,731.900024,2599688,709.766479
2014-04-03,758.952,761.014,748.898,728.799988,1389926,706.760193
2014-04-04,748.176,755.858,742.504,725.450012,1855602,703.511597
2014-04-07,747.609,754.827,745.649,725.349976,2933289,703.41449
2014-04-09,750.754,768.129,744.257,741.849976,2630096,719.415527
2014-04-10,767.871,771.996,758.952,739.400024,1873698,717.039673
2014-04-11,756.941,768.026,756.786,738.150024,1301988,715.827576
2014-04-15,757.199,761.839,740.493,723.950012,2092967,702.056946
2014-04-16,745.752,754.621,743.587,725.950012,893098,703.99646
2014-04-17,738.586,743.793,729.357,718.700012,3075582,696.965698
2014-04-21,745.237,749.155,735.234,716.450012,1746938,694.783691
2014-04-22,744.412,752.352,739.772,727.549988,2848956,705.548035
2014-04-23,747.505,762.509,745.134,733,5256336,710.833252
2014-04-24,755.858,755.858,755.858,733,0,710.833252
2014-04-25,756.013,761.014,747.609,726.400024,1553111,704.4328
2014-04-28,744.773,751.991,743.02,725.200012,1220715,703.269043
2014-04-29,749.052,750.186,734.719,715.799988,1660309,694.153381
2014-04-30,738.328,752.661,733.842,721.299988,2196730,699.487
2014-05-02,746.062,750.238,737.864,717.099976,1478823,695.41394
2014-05-05,742.298,745.649,736.266,716.700012,1298081,695.026184
2014-05-06,742.659,747.196,736.369,720.200012,1546140,698.420349
2014-05-07,740.906,749.671,733.636,715.599976,1649656,693.959351
2014-05-08,739.514,745.546,737.812,718.299988,1880107,696.577759
2014-05-09,742.453,783.7,742.453,756.799988,4094111,733.913513
2014-05-12,778.647,819.637,778.029,792.150024,4390340,768.194458
2014-05-13,824.947,824.947,806.902,788.150024,3166304,764.31543
2014-05-14,809.48,819.585,798.394,775.450012,2125375,751.999512
2014-05-15,792.981,815.821,789.939,788.349976,2366547,764.509338
2014-05-16,824.947,880.631,812.212,804.700012,8217092,780.364868
2014-05-19,841.343,861.039,833.197,811.900024,2630701,787.347229
2014-05-20,841.446,847.221,829.433,816.049988,1589258,791.371643
2014-05-21,837.682,839.9,830.103,809.5,910597,785.019775
2014-05-22,837.322,840.415,822.885,802.599976,1951614,778.32843
2014-05-23,823.916,828.041,807.108,789.650024,2454734,765.770081
2014-05-26,823.916,829.124,814.636,797.150024,4348808,773.043274
2014-05-27,824.947,835.93,812.934,804.900024,1904881,780.558899
2014-05-28,824.844,852.532,824.432,823.450012,3588891,798.547852
2014-05-29,848.252,856.656,832.578,810.25,3421002,785.747131
2014-05-30,840.415,848.458,752.764,792.75,8201886,768.776306
2014-06-02,818.245,847.994,818.245,819.400024,2020783,794.620422
2014-06-03,848.665,853.666,839.384,824.349976,906037,799.420593
2014-06-04,848.046,855.574,840.518,816.700012,716085,792.002075
2014-06-05,830.094,833.775,819.051,805.450012,1918618,787.699036
2014-06-06,831.321,839.502,819.051,815.25,2641319,797.282959
2014-06-09,840.422,848.704,833.366,819.450012,2334980,801.390442
2014-06-10,839.655,842.16,828.254,816.650024,1249836,798.652161
2014-06-11,835.411,848.551,828.254,820.5,1935943,802.417297
2014-06-12,843.08,863.991,831.168,839.849976,3183012,821.34082
2014-06-13,863.02,875.29,850.391,835.400024,3053221,816.988953
2014-06-16,849.727,861.793,849.011,839,1327470,820.509583
2014-06-17,854.839,867.928,845.995,846.549988,1747030,827.893188
