"Date","ITDC.BO.Open","ITDC.BO.High","ITDC.BO.Low","ITDC.BO.Close","ITDC.BO.Volume","ITDC.BO.Adjusted"
2012-07-20,178.350006,178.350006,178.350006,178.350006,0,173.650452
2012-07-23,178.350006,178.350006,178.350006,178.350006,0,173.650452
2012-07-24,187.25,187.25,187.25,187.25,1,182.315948
2012-07-25,187.25,187.25,187.25,187.25,0,182.315948
2012-07-26,187.25,187.25,187.25,187.25,0,182.315948
2012-07-27,187.25,187.25,187.25,187.25,0,182.315948
2012-07-30,187.25,187.25,187.25,187.25,0,182.315948
2012-07-31,196.600006,196.600006,196.600006,196.600006,1,191.41954
2012-08-01,196.600006,196.600006,196.600006,196.600006,0,191.41954
2012-08-02,196.600006,196.600006,196.600006,196.600006,0,191.41954
2012-08-03,196.600006,196.600006,196.600006,196.600006,0,191.41954
2012-08-06,196.600006,196.600006,196.600006,196.600006,0,191.41954
2012-08-07,206.399994,206.399994,206.399994,206.399994,2,200.961304
2012-08-08,206.399994,206.399994,206.399994,206.399994,0,200.961304
2012-08-09,206.399994,206.399994,206.399994,206.399994,0,200.961304
2012-08-10,206.399994,206.399994,206.399994,206.399994,0,200.961304
2012-08-13,216.699997,216.699997,216.699997,216.699997,2,210.989899
2012-08-14,216.699997,216.699997,216.699997,216.699997,0,210.989899
2012-08-16,216.699997,216.699997,216.699997,216.699997,0,210.989899
2012-08-17,216.699997,216.699997,216.699997,216.699997,0,210.989899
2012-08-21,216.699997,227.5,216.699997,227.5,1,221.505341
2012-08-22,227.5,227.5,227.5,227.5,0,221.505341
2012-08-23,227.5,227.5,227.5,227.5,0,221.505341
2012-08-24,227.5,227.5,227.5,227.5,0,221.505341
2012-08-27,227.5,227.5,227.5,227.5,0,221.505341
2012-08-28,238.850006,238.850006,238.850006,238.850006,1,232.556259
2012-08-29,238.850006,238.850006,238.850006,238.850006,0,232.556259
2012-08-30,238.850006,238.850006,238.850006,238.850006,0,232.556259
2012-08-31,238.850006,238.850006,238.850006,238.850006,0,232.556259
2012-09-03,238.850006,238.850006,238.850006,238.850006,0,232.556259
2012-09-04,250.75,250.75,250.75,250.75,1,244.14267
2012-09-05,250.75,250.75,250.75,250.75,0,244.14267
2012-09-06,250.75,250.75,250.75,250.75,0,244.14267
2012-09-07,250.75,250.75,250.75,250.75,0,244.14267
2012-09-10,250.75,250.75,250.75,250.75,0,244.14267
2012-09-11,250.75,250.75,250.75,250.75,0,244.14267
2012-09-12,250.75,250.75,250.75,250.75,0,244.14267
2012-09-13,276.399994,276.399994,276.399994,276.399994,1,269.116791
2012-09-14,276.399994,276.399994,276.399994,276.399994,0,269.116791
2012-09-17,276.399994,276.399994,276.399994,276.399994,0,269.116791
2012-09-18,276.399994,276.399994,276.399994,276.399994,0,269.116791
2012-09-20,276.399994,276.399994,276.399994,276.399994,0,269.604492
2012-09-21,290.200012,290.200012,290.200012,290.200012,1,283.065216
2012-09-24,290.200012,290.200012,290.200012,290.200012,0,283.065216
2012-09-25,290.200012,290.200012,290.200012,290.200012,0,283.065216
2012-09-26,290.200012,290.200012,290.200012,290.200012,0,283.065216
2012-09-27,304.700012,304.700012,304.700012,304.700012,2,297.20874
2012-09-28,304.700012,304.700012,304.700012,304.700012,0,297.20874
2012-10-01,304.700012,304.700012,304.700012,304.700012,0,297.20874
2012-10-03,304.700012,319.899994,304.700012,319.899994,1,312.035004
2012-10-04,335.850006,335.850006,335.850006,335.850006,1,327.592926
2012-10-05,335.850006,335.850006,335.850006,335.850006,0,327.592926
2012-10-08,335.850006,335.850006,335.850006,335.850006,0,327.592926
2012-10-09,352.600006,352.600006,352.600006,352.600006,1,343.931091
2012-10-10,352.600006,352.600006,352.600006,352.600006,0,343.931091
2012-10-11,370.200012,370.200012,370.200012,370.200012,1,361.098389
2012-10-12,370.200012,370.200012,370.200012,370.200012,0,361.098389
2012-10-15,388.700012,388.700012,388.700012,388.700012,1,379.143555
2012-10-16,388.700012,388.700012,388.700012,388.700012,0,379.143555
2012-10-17,408.100006,408.100006,408.100006,408.100006,1,398.066589
2012-10-18,408.100006,408.100006,408.100006,408.100006,0,398.066589
2012-10-19,408.100006,408.100006,408.100006,408.100006,0,398.066589
2012-10-22,428.5,428.5,428.5,428.5,1,417.965027
2012-10-23,428.5,428.5,428.5,428.5,0,417.965027
2012-10-25,428.5,449.899994,428.5,449.899994,1,438.838867
2012-10-29,449.899994,472.350006,449.899994,472.350006,3,460.736938
2012-10-30,472.350006,472.350006,472.350006,472.350006,0,460.736938
2012-10-31,472.350006,472.350006,472.350006,472.350006,0,460.736938
2012-11-01,495.950012,495.950012,495.950012,495.950012,1,483.756744
2012-11-02,495.950012,495.950012,495.950012,495.950012,0,483.756744
2012-11-05,495.950012,495.950012,495.950012,495.950012,0,483.756744
2012-11-06,520.700012,520.700012,520.700012,520.700012,1,507.898193
2012-11-07,520.700012,520.700012,520.700012,520.700012,0,507.898193
2012-11-08,546.700012,546.700012,546.700012,546.700012,1,533.259033
2012-11-09,546.700012,546.700012,546.700012,546.700012,0,533.259033
2012-11-12,574,574,574,574,1,559.887817
2012-11-15,574,574,574,574,0,559.887817
2012-11-16,632.799988,632.799988,632.799988,632.799988,10,617.242188
2012-11-19,664.400024,664.400024,664.400024,664.400024,1,648.065308
2012-11-20,664.400024,664.400024,664.400024,664.400024,0,648.065308
2012-11-21,697.599976,697.599976,697.599976,697.599976,1,680.448975
2012-11-22,697.599976,697.599976,697.599976,697.599976,0,680.448975
2012-11-23,697.599976,697.599976,697.599976,697.599976,0,680.448975
2012-11-26,732.450012,732.450012,732.450012,732.450012,16,714.4422
2012-11-27,732.450012,732.450012,732.450012,732.450012,0,714.4422
2012-11-29,732.450012,769.049988,732.450012,769.049988,1,750.142395
2012-11-30,807.5,807.5,807.5,807.5,16,787.647034
2012-12-03,807.5,807.5,807.5,807.5,0,787.647034
2012-12-04,847.849976,847.849976,847.849976,847.849976,25,827.005005
2012-12-05,847.849976,847.849976,847.849976,847.849976,0,827.005005
2012-12-06,890.200012,890.200012,890.200012,890.200012,1,868.313782
2012-12-07,934.700012,934.700012,934.700012,934.700012,20,911.719788
2012-12-10,981.400024,981.400024,981.400024,981.400024,25,957.271606
2012-12-11,1030.449951,1030.449951,1030.449951,1030.449951,51,1005.115601
2012-12-12,1081.949951,1081.949951,1081.949951,1081.949951,1,1055.349609
2012-12-13,1136,1136,1136,1136,16,1108.070557
2012-12-14,1192.800049,1192.800049,1192.800049,1192.800049,1,1163.474365
2012-12-17,1252.400024,1252.400024,1252.400024,1252.400024,20,1221.608887
2012-12-18,1277.400024,1277.400024,1277.400024,1277.400024,51,1245.994263
2012-12-19,1302.900024,1302.900024,1302.900024,1302.900024,70,1270.867432
2012-12-20,1328.949951,1328.949951,1328.949951,1328.949951,50,1296.276855
2012-12-21,1355.5,1355.5,1355.5,1355.5,35,1322.174072
2012-12-24,1382.599976,1382.599976,1382.599976,1382.599976,80,1348.60791
2012-12-26,1382.599976,1410.25,1382.599976,1410.25,52,1375.577881
2012-12-27,1438.449951,1438.449951,1438.449951,1438.449951,100,1403.084717
2012-12-28,1467.199951,1467.199951,1467.199951,1467.199951,75,1431.12793
2012-12-31,1496.5,1496.5,1496.5,1496.5,50,1459.707397
2013-01-01,1526.400024,1526.400024,1526.400024,1526.400024,25,1488.872437
2013-01-02,1556.900024,1556.900024,1556.900024,1556.900024,2,1518.622559
2013-01-03,1588,1588,1588,1588,1,1548.958008
2013-01-04,1619.75,1619.75,1619.75,1619.75,1,1579.927368
2013-01-07,1652.099976,1652.099976,1587.400024,1648,840,1607.482788
2013-01-08,1674.949951,1680.949951,1665,1680.949951,914,1639.622559
2013-01-09,1714.550049,1714.550049,1714.550049,1714.550049,50,1672.396606
2013-01-10,1748.800049,1748.800049,1748.800049,1748.800049,160,1705.804565
2013-01-11,1783.75,1783.75,1783.75,1783.75,50,1739.895264
2013-01-14,1819.400024,1819.400024,1780,1819.400024,618,1774.668823
2013-01-15,1855.75,1855.75,1855,1855.75,25,1810.125122
2013-01-16,1892.849976,1892.849976,1892.849976,1892.849976,129,1846.312988
2013-01-17,1930.699951,1930.699951,1930.699951,1930.699951,809,1883.232422
2013-01-18,1969.300049,1969.300049,1969.300049,1969.300049,38,1920.883545
2013-01-21,2008.650024,2008.650024,2008.650024,2008.650024,127,1959.265869
2013-01-22,2048.800049,2048.800049,2048.800049,2048.800049,35,1998.428833
2013-01-23,2089.75,2089.75,2089.75,2089.75,145,2038.37207
2013-01-24,2131.5,2131.5,2131.5,2131.5,35,2079.095459
2013-01-25,2174.100098,2174.100098,2174.100098,2174.100098,561,2120.648193
2013-01-28,2217.550049,2217.550049,2130.649902,2130.649902,1006,2078.266357
2013-01-29,2088.050049,2088.050049,2088.050049,2088.050049,671,2036.713867
2013-01-30,2046.300049,2046.300049,2046.300049,2046.300049,13,1995.990356
2013-01-31,2005.400024,2005.400024,2005.400024,2005.400024,59,1956.095947
2013-02-01,1965.300049,1965.300049,1965.300049,1965.300049,14,1916.981934
2013-02-04,1926,1926,1926,1926,8,1878.647949
2013-02-05,1887.5,1887.5,1887.5,1887.5,9,1841.094482
2013-02-06,1849.800049,1849.800049,1849.800049,1849.800049,13,1804.321411
2013-02-07,1812.849976,1812.849976,1812.849976,1812.849976,2,1768.279785
2013-02-08,1776.599976,1776.599976,1776.599976,1776.599976,13,1732.921021
2013-02-11,1741.099976,1741.099976,1741.099976,1741.099976,1,1698.293823
2013-02-12,1706.300049,1706.300049,1706.300049,1706.300049,55,1664.349487
2013-02-13,1672.199951,1672.199951,1672.199951,1672.199951,3,1631.087769
2013-02-14,1638.800049,1638.800049,1638.800049,1638.800049,2,1598.508911
2013-02-15,1606.050049,1606.050049,1606.050049,1606.050049,4,1566.564209
2013-02-18,1573.949951,1573.949951,1573.949951,1573.949951,1,1535.253296
2013-02-19,1542.5,1542.5,1542.5,1542.5,2,1504.576538
2013-02-20,1511.699951,1511.699951,1511.699951,1511.699951,27,1474.533691
2013-02-21,1481.5,1481.5,1481.5,1481.5,12,1445.076294
2013-02-22,1451.900024,1451.900024,1451.900024,1451.900024,11,1416.203979
2013-02-25,1422.900024,1422.900024,1422.900024,1422.900024,3,1387.916992
2013-02-26,1394.449951,1394.449951,1394.449951,1394.449951,1,1360.166504
2013-02-27,1366.599976,1366.599976,1366.599976,1366.599976,6,1333.001221
2013-02-28,1339.300049,1339.300049,1339.300049,1339.300049,13,1306.372437
2013-03-01,1312.550049,1312.550049,1312.550049,1312.550049,2,1280.280151
2013-03-04,1312.550049,1312.550049,1312.550049,1312.550049,0,1280.280151
2013-03-05,1286.300049,1286.300049,1286.300049,1286.300049,11,1254.675415
2013-03-06,1260.599976,1260.599976,1260.599976,1260.599976,8,1229.607178
2013-03-07,1197.599976,1197.599976,1197.599976,1197.599976,12,1168.156128
2013-03-08,1197.599976,1197.599976,1197.599976,1197.599976,0,1168.156128
2013-03-11,1137.75,1137.75,1137.75,1137.75,4,1109.777588
2013-03-12,1080.900024,1080.900024,1080.900024,1080.900024,2,1054.325317
2013-03-13,1026.900024,1026.900024,1026.900024,1026.900024,3,1001.653015
2013-03-14,975.599976,975.599976,975.599976,975.599976,22,951.614197
2013-03-15,926.849976,926.849976,926.849976,926.849976,10,904.062744
2013-03-18,880.549988,880.549988,880.549988,880.549988,6,858.901001
2013-03-19,836.549988,836.549988,836.549988,836.549988,2,815.982849
2013-03-20,794.75,794.75,794.75,794.75,1,775.21051
2013-03-21,755.049988,755.049988,755.049988,755.049988,7,736.486572
2013-03-22,717.299988,717.299988,717.299988,717.299988,6,699.664673
2013-03-25,681.450012,681.450012,681.450012,681.450012,36,664.696106
2013-03-26,647.400024,647.400024,647.400024,647.400024,7,631.483276
2013-03-28,647.400024,647.400024,615.049988,615.049988,11,599.928528
2013-04-01,615.049988,645.799988,584.299988,645.799988,171,629.922546
2013-04-02,658.700012,658.700012,658.700012,658.700012,1,642.505432
2013-04-03,658.700012,658.700012,658.700012,658.700012,0,642.505432
2013-04-04,671.849976,671.849976,671.849976,671.849976,20,655.332092
2013-04-05,671.849976,671.849976,671.849976,671.849976,0,655.332092
2013-04-08,685.25,685.25,685.25,685.25,1,668.402649
2013-04-09,698.950012,698.950012,698.950012,698.950012,23,681.765808
2013-04-10,712.900024,712.900024,712.900024,712.900024,30,695.372864
2013-04-11,698.950012,727.150024,698.950012,727.150024,2,709.272522
2013-04-12,741.650024,741.650024,741.650024,741.650024,7,723.416016
2013-04-15,756.450012,756.450012,756.450012,756.450012,21,737.852234
2013-04-16,771.549988,771.549988,771.549988,771.549988,1,752.580872
2013-04-17,786.950012,786.950012,786.950012,786.950012,26,767.602356
2013-04-18,802.650024,802.650024,802.650024,802.650024,11,782.916321
2013-04-22,802.650024,818.700012,802.650024,818.700012,1,798.571716
2013-04-23,835.049988,835.049988,835.049988,835.049988,26,814.519714
2013-04-25,835.049988,851.75,835.049988,851.75,12,830.809082
2013-04-26,868.75,868.75,868,868.75,4,847.391235
2013-04-29,886.099976,886.099976,886.099976,886.099976,11,864.314697
2013-04-30,903.799988,903.799988,903.799988,903.799988,36,881.579468
2013-05-02,903.799988,921.849976,903.799988,921.849976,18,899.185669
2013-05-03,940.25,940.25,940.25,940.25,5,917.133301
2013-05-06,959.049988,959.049988,959.049988,959.049988,25,935.471008
2013-05-07,978.200012,978.200012,939.900024,939.900024,28,916.791931
2013-05-08,958.650024,958.650024,958.650024,958.650024,63,935.080994
2013-05-09,977.799988,977.799988,977.799988,977.799988,64,953.760132
2013-05-10,997.349976,997.349976,997.349976,997.349976,30,972.829407
2013-05-13,1037.550049,1037.550049,1037.550049,1037.550049,2,1012.041138
2013-05-14,1058.300049,1058.300049,1058.300049,1058.300049,11,1032.281128
2013-05-15,1079.449951,1079.449951,1079.449951,1079.449951,1,1052.911011
2013-05-16,1101,1101,1101,1101,18,1073.931152
2013-05-17,1123,1123,1121,1121,7,1093.439453
2013-05-20,1140,1143.400024,1140,1143.400024,4,1115.288696
2013-05-21,1166.25,1166.25,1166.25,1166.25,33,1137.576904
2013-05-22,1185,1189.550049,1185,1189.550049,45,1160.304199
2013-05-23,1213.300049,1213.300049,1213.300049,1213.300049,33,1183.470337
2013-05-24,1237.550049,1237.550049,1237.550049,1237.550049,37,1207.123901
2013-05-27,1262.300049,1262.300049,1262.300049,1262.300049,20,1231.265625
2013-05-28,1287.5,1287.5,1287.5,1287.5,23,1255.845947
2013-05-29,1313.25,1313.25,1313.25,1313.25,36,1280.962891
2013-05-30,1339.5,1339.5,1339.449951,1339.5,18,1306.567505
2013-05-31,1366.25,1366.25,1365,1366.199951,34,1332.610962
2013-06-03,1385,1393.5,1385,1393.5,4,1359.239746
2013-06-04,1421,1421.25,1410,1421.25,49,1386.307739
2013-06-05,1449.650024,1449.650024,1448,1449.650024,28,1414.009399
2013-06-06,1478.5,1478.5,1478.5,1478.5,5,1442.150024
2013-06-07,1490,1490,1448.949951,1448.949951,7,1413.326538
2013-06-10,1448.949951,1448.949951,1448.949951,1448.949951,0,1413.326538
2013-06-11,1420,1420,1420,1420,6,1385.088257
2013-06-12,1420,1420,1420,1420,0,1385.088257
2013-06-13,1391.650024,1391.650024,1391.650024,1391.650024,1,1357.435303
2013-06-14,1391.650024,1391.650024,1391.650024,1391.650024,0,1357.435303
2013-06-17,1391.650024,1391.650024,1391.650024,1391.650024,0,1357.435303
2013-06-18,1391.650024,1391.650024,1391.650024,1391.650024,0,1357.435303
2013-06-19,1391.650024,1391.650024,1391.650024,1391.650024,0,1357.435303
2013-06-20,1336.599976,1336.599976,1336.599976,1336.599976,10,1303.73877
2013-06-21,1336.599976,1336.599976,1336.599976,1336.599976,0,1303.73877
2013-06-24,1309.900024,1309.900024,1309.900024,1309.900024,13,1277.695313
2013-06-25,1309.900024,1309.900024,1309.900024,1309.900024,0,1277.695313
2013-06-26,1283.75,1283.75,1283.75,1283.75,10,1252.18811
2013-06-27,1283.75,1283.75,1283.75,1283.75,0,1252.18811
2013-06-28,1283.75,1283.75,1283.75,1283.75,0,1252.18811
2013-07-01,1283.75,1283.75,1283.75,1283.75,0,1252.18811
2013-07-02,1258.099976,1258.099976,1258.099976,1258.099976,3,1227.168823
2013-07-03,1258.099976,1258.099976,1258.099976,1258.099976,0,1227.168823
2013-07-04,1258.099976,1258.099976,1258.099976,1258.099976,0,1227.168823
2013-07-05,1258.099976,1258.099976,1258.099976,1258.099976,0,1227.168823
2013-07-08,1258.099976,1258.099976,1258.099976,1258.099976,0,1227.168823
2013-07-09,1258.099976,1258.099976,1258.099976,1258.099976,0,1227.168823
2013-07-10,1219.099976,1219.099976,1219.099976,1219.099976,1,1189.127686
2013-07-11,1158.150024,1158.150024,1158.150024,1158.150024,1,1129.676147
2013-07-12,1158.150024,1158.150024,1158.150024,1158.150024,0,1129.676147
2013-07-15,1158.150024,1158.150024,1158.150024,1158.150024,0,1129.676147
2013-07-16,1158.150024,1158.150024,1158.150024,1158.150024,0,1129.676147
2013-07-17,1100.25,1100.25,1100.25,1100.25,10,1073.199585
2013-07-18,1100.25,1100.25,1100.25,1100.25,0,1073.199585
2013-07-19,1100.25,1100.25,1100.25,1100.25,1,1073.199585
2013-07-22,1100.25,1100.25,1100.25,1100.25,0,1073.199585
2013-07-23,1100.25,1100.25,1100.25,1100.25,0,1073.199585
2013-07-24,1050,1050,1045.25,1045.25,6,1019.551758
2013-07-25,1045.25,1045.25,1045.25,1045.25,0,1019.551758
2013-07-26,1045.25,1045.25,1045.25,1045.25,0,1019.551758
2013-07-29,1045.25,1045.25,1045.25,1045.25,0,1019.551758
2013-07-30,1045.25,1045.25,1045.25,1045.25,0,1019.551758
2013-07-31,1045.25,1045.25,1045.25,1045.25,0,1019.551758
2013-08-01,1045.25,1045.25,1045.25,1045.25,0,1019.551758
2013-08-02,1000,1000,1000,1000,10,975.414307
2013-08-05,1000,1000,1000,1000,0,975.414307
2013-08-06,1000,1000,1000,1000,0,975.414307
2013-08-07,950.049988,950.049988,950.049988,950.049988,1,926.692322
2013-08-08,902.549988,902.549988,902.549988,902.549988,1,880.360168
2013-08-12,902.549988,902.549988,857.450012,857.450012,12,836.369019
2013-08-13,857.450012,857.450012,857.450012,857.450012,0,836.369019
2013-08-14,814.599976,814.599976,814.599976,814.599976,7,794.57251
2013-08-16,814.599976,814.599976,773.900024,773.900024,6,754.873169
2013-08-19,735.25,735.25,735.25,735.25,5,717.17334
2013-08-20,698.5,698.5,698.5,698.5,6,681.326904
2013-08-21,663.599976,663.599976,663.599976,663.599976,10,647.284912
2013-08-22,630.450012,630.450012,630.450012,630.450012,6,614.949951
2013-08-23,598.950012,598.950012,598.950012,598.950012,135,584.224426
2013-08-26,569.049988,569.049988,569.049988,569.049988,5,555.059509
2013-08-27,557.700012,557.700012,557.700012,557.700012,1,543.988525
2013-08-28,546.549988,546.549988,546.549988,546.549988,1,533.112732
2013-08-29,535.650024,535.650024,535.650024,535.650024,1,522.480713
2013-08-30,524.950012,524.950012,524.950012,524.950012,1,512.043762
2013-09-02,514.5,514.549988,514.5,514.549988,17,501.899445
2013-09-03,504.299988,504.299988,504.299988,504.299988,1,491.901428
2013-09-04,494.25,494.25,494.25,494.25,1,482.098541
2013-09-05,484.399994,484.399994,484.399994,484.399994,1,472.490692
2013-09-06,474.75,474.75,474.75,474.75,10,463.077942
2013-09-10,474.75,474.75,465.299988,465.299988,14,453.86026
2013-09-11,456,456,456,456,2,444.78891
2013-09-12,446.899994,446.899994,446.899994,446.899994,1,435.912628
2013-09-13,438,438,438,438,10,427.231476
2013-09-16,429.25,429.25,429.25,429.25,4,418.696564
2013-09-17,421,421,421,421,1,410.649445
2013-09-18,412.600006,412.600006,412.600006,412.600006,1,402.455933
2013-09-19,404.350006,404.350006,404.350006,404.350006,10,394.408783
2013-09-20,396.299988,396.299988,396.299988,396.299988,53,386.556641
2013-09-23,388.399994,388.399994,388.399994,388.399994,3,378.850922
2013-09-24,380.649994,380.649994,380.649994,380.649994,24,371.291443
2013-09-25,373.049988,373.049988,373.049988,373.049988,2,363.878296
2013-09-26,365.600006,365.600006,365.600006,365.600006,1,356.611481
2013-09-27,358.299988,358.299988,358.299988,358.299988,2,349.490936
2013-09-30,351.149994,351.149994,351.149994,351.149994,1,342.516724
2013-10-01,344.149994,344.149994,344.149994,344.149994,4,335.688812
2013-10-03,344.149994,344.149994,337.299988,337.299988,11,329.007263
2013-10-04,330.600006,330.600006,330.600006,330.600006,6,322.471985
2013-10-07,324,324,324,324,1,316.034241
2013-10-08,317.549988,317.549988,317.549988,317.549988,1,309.742798
2013-10-09,311.200012,311.200012,311.200012,311.200012,41,303.54892
2013-10-10,305,305,305,305,10,297.501373
2013-10-11,298.950012,298.950012,298.950012,298.950012,83,291.600128
2013-10-14,293,293,293,293,3,285.796387
2013-10-15,287.149994,287.149994,287.149994,287.149994,178,280.09021
2013-10-17,287.149994,287.149994,281.450012,281.450012,67,274.530365
2013-10-18,275.850006,275.850006,275.850006,275.850006,13,269.068054
2013-10-21,270.350006,270.350006,270.350006,270.350006,42,263.703278
2013-10-22,264.950012,264.950012,264.950012,264.950012,57,258.436035
2013-10-23,259.700012,259.700012,259.700012,259.700012,8,253.315094
2013-10-24,254.550003,254.600006,254.550003,254.550003,20,248.291718
2013-10-25,249.5,250,249.5,249.5,22,243.36586
2013-10-28,244.550003,244.550003,244.550003,244.550003,1002,238.537567
2013-10-29,239.699997,239.699997,239.699997,239.699997,40,233.806808
2013-10-30,234.949997,234.949997,234.949997,234.949997,43,229.173584
2013-10-31,230.300003,230.300003,230.300003,230.300003,455,224.637924
2013-11-01,225.699997,225.699997,225.699997,225.699997,22,220.151016
2013-11-05,225.699997,225.699997,216.800003,216.800003,255,211.469818
2013-11-06,212.5,212.5,212.5,212.5,124,207.275543
2013-11-07,208.300003,208.300003,208.300003,208.300003,56,203.178802
2013-11-08,204.149994,204.149994,204.149994,204.149994,14,199.130829
2013-11-11,200.100006,200.100006,200.100006,200.100006,173,195.180405
2013-11-12,196.100006,196.100006,196.100006,196.100006,160,191.278763
2013-11-13,192.199997,192.199997,192.199997,192.199997,57,187.474625
2013-11-14,188.399994,188.399994,188.399994,188.399994,155,183.768051
2013-11-18,188.399994,188.399994,184.649994,184.649994,96,180.110229
2013-11-19,181,181,181,181,27,176.550003
2013-11-20,177.399994,177.399994,177.399994,177.399994,129,173.038498
2013-11-21,173.899994,173.899994,173.899994,173.899994,24,169.624542
2013-11-22,170.449997,170.449997,170.449997,170.449997,464,166.259369
2013-11-25,167.050003,167.050003,167.050003,167.050003,340,162.942978
2013-11-26,163.75,163.75,163.75,163.75,263,159.724091
2013-11-27,160.5,160.5,160.5,160.5,52,156.554001
2013-11-28,157.300003,157.300003,157.300003,157.300003,172,153.432693
2013-11-29,154.199997,154.199997,154.199997,154.199997,317,150.408875
2013-12-02,151.149994,151.149994,151.149994,151.149994,256,147.433868
2013-12-03,148.149994,148.149994,148.149994,148.149994,114,144.507629
2013-12-04,145.199997,145.199997,145.199997,145.199997,141,141.630157
2013-12-05,142.300003,142.300003,142.300003,142.300003,221,138.801453
2013-12-06,139.5,139.5,139.5,139.5,347,136.070297
2013-12-09,136.75,136.75,136.75,136.75,137,133.387894
2013-12-10,134.050003,134.050003,134.050003,134.050003,319,130.754303
2013-12-11,131.399994,131.399994,131.399994,131.399994,39,128.169449
2013-12-12,128.800003,128.800003,128.800003,128.800003,100,125.633362
2013-12-13,126.25,126.25,126.25,126.25,109,123.146057
2013-12-16,123.75,123.75,123.75,123.75,166,120.70752
2013-12-17,121.300003,121.300003,121.300003,121.300003,256,118.317764
2013-12-18,118.900002,118.900002,118.900002,118.900002,317,115.976761
2013-12-19,116.550003,116.550003,116.550003,116.550003,1246,113.68454
2013-12-20,114.25,114.25,114.25,114.25,1220,111.441078
2013-12-23,112,112,112,112,414,109.246399
2013-12-24,109.800003,109.800003,109.800003,109.800003,676,107.100502
2013-12-26,109.800003,109.800003,107.650002,107.650002,863,105.003342
2013-12-27,105.5,105.5,105.5,105.5,895,102.906204
2013-12-30,103.400002,103.400002,103.400002,103.400002,515,100.857841
2013-12-31,101.349998,101.349998,101.349998,101.349998,598,98.858246
2014-01-01,99.349998,99.349998,99.349998,99.349998,4196,96.907417
2014-01-02,97.400002,97.400002,97.400002,97.400002,2306,95.005356
2014-01-03,95.5,95.5,95.5,95.5,738,93.152061
2014-01-06,93.599998,93.599998,93.599998,93.599998,2298,91.298775
2014-01-07,91.75,91.75,91.75,91.75,10833,89.494263
2014-01-08,89.949997,89.949997,89.949997,89.949997,6223,87.73851
2014-01-09,88.199997,88.199997,88.199997,88.199997,831,86.03154
2014-01-10,86.449997,86.449997,86.449997,86.449997,1232,84.324554
2014-01-13,84.75,88.150002,84.75,88.150002,269074,85.982773
2014-01-14,89.900002,89.900002,89.900002,89.900002,20592,87.689751
2014-01-15,91.650002,91.650002,91.650002,91.650002,6119,89.396721
2014-01-16,93.449997,93.449997,93.449997,93.449997,5671,91.152458
2014-01-17,95.300003,95.300003,95.300003,95.300003,8262,92.956985
2014-01-20,96.949997,96.949997,93.400002,93.400002,268004,91.103691
2014-01-21,91.550003,91.550003,91.550003,91.550003,2380,89.299179
2014-01-22,89.75,92.900002,89.75,90.650002,85349,88.421303
2014-01-23,88.849998,92,88.849998,88.849998,116310,86.665558
2014-01-24,87.25,90.599998,87.099998,87.099998,8883,84.958588
2014-01-27,85.400002,85.400002,85.400002,85.400002,1913,83.300377
2014-01-28,83.699997,83.699997,83.699997,83.699997,3686,81.642174
2014-01-29,82.050003,84.800003,82.050003,82.050003,39280,80.032745
2014-01-30,80.449997,80.449997,80.449997,80.449997,792,78.472084
2014-01-31,78.849998,78.849998,78.849998,78.849998,1634,76.911423
2014-02-03,77.300003,77.300003,77.300003,77.300003,660,75.399529
2014-02-04,75.800003,75.800003,75.800003,75.800003,941,73.936401
2014-02-05,74.300003,74.300003,74.300003,74.300003,13398,72.473282
2014-02-06,72.849998,75,72.849998,72.849998,140500,71.058929
2014-02-07,71.400002,72,71.400002,71.400002,25799,69.644585
2014-02-10,70.25,72.5,70,72,82947,70.229828
2014-02-11,73,73.400002,71.5,73.400002,30898,71.595406
2014-02-12,74.849998,74.849998,71.949997,71.949997,48897,70.181053
2014-02-13,70.550003,70.550003,70.550003,70.550003,10098,68.815475
2014-02-14,69.150002,69.150002,69.150002,69.150002,2758,67.449898
2014-02-17,67.800003,67.800003,67.800003,67.800003,2748,66.133095
2014-02-18,66.449997,66.449997,66.449997,66.449997,1741,64.816269
2014-02-19,65.150002,67.75,65.150002,65.300003,14528,63.694557
2014-02-20,66.599998,66.599998,66.599998,66.599998,1306,64.962593
2014-02-21,67.900002,67.900002,65.300003,65.599998,62383,63.987179
2014-02-24,66.800003,66.800003,64.300003,64.300003,11959,62.719143
2014-02-25,64,64.5,63.049999,63.049999,13817,61.49987
2014-02-26,61.799999,64.300003,61.799999,64.300003,22563,62.719143
2014-02-28,64.300003,65.550003,64.300003,65.349998,6817,63.74332
2014-03-03,66.599998,66.650002,64.199997,66,10230,64.377342
2014-03-04,67.300003,67.300003,65,66.599998,10608,64.962593
2014-03-05,66.949997,67.900002,66.349998,67.900002,4137,66.230629
2014-03-06,69.25,69.25,69.199997,69.25,4355,67.54744
2014-03-07,72.699997,72.699997,72.699997,72.699997,13562,70.912621
2014-03-10,76.300003,76.300003,76.300003,76.300003,4372,74.42411
2014-03-11,80.099998,80.099998,80.099998,80.099998,7785,78.130684
2014-03-12,84.099998,84.099998,84.099998,84.099998,28119,82.032341
2014-03-13,88.300003,88.300003,88.300003,88.300003,5788,86.129082
2014-03-14,92.699997,92.699997,92.699997,92.699997,2103,90.420906
2014-03-18,92.699997,97.300003,92.699997,97.300003,2531,94.907814
