"Date","BEL.NS.Open","BEL.NS.High","BEL.NS.Low","BEL.NS.Close","BEL.NS.Volume","BEL.NS.Adjusted"
2012-10-01,36.662102,37.757599,36.556099,37.568199,680196,6.184645
2012-10-03,37.568199,38.181801,36.971199,37.3409,1046298,6.147226
2012-10-04,37.424198,37.878799,37.121201,37.446999,604890,6.164692
2012-10-05,37.5849,37.727299,37,37.089401,208362,6.105823
2012-10-08,37.072701,37.818199,37.0606,37.133301,1206018,6.11305
2012-10-09,37.515099,37.522701,37.151501,37.363602,1540176,6.150963
2012-10-10,37.010601,37.400002,36.9697,37.2803,164604,6.13725
2012-10-11,37.565201,37.878799,37.121201,37.606098,496683,6.190884
2012-10-12,37.5061,37.878799,37.336399,37.692402,456786,6.205091
2012-10-15,37.6348,38.4818,37.393902,38.2621,674817,6.298878
2012-10-16,38.484901,38.946999,37.272701,37.5485,1482096,6.181403
2012-10-17,37.848499,38.6651,37.519699,38.619701,1265484,6.357749
2012-10-18,38.7864,39.636398,38.636398,39.492401,1715010,6.501415
2012-10-19,39.5439,40.121201,38.818199,39.331799,1461702,6.474977
2012-10-22,39.1273,39.515099,38.181801,39.3848,694485,6.483701
2012-10-23,39.242401,39.393902,38.666698,38.8106,204501,6.389174
2012-10-25,38.8106,39.363602,38.806099,39.204601,273735,6.454037
2012-10-29,39.204601,39.204601,37.696999,37.880299,2090253,6.236024
2012-10-30,37.575802,37.787899,35.790901,36.575802,2587959,6.021271
2012-10-31,36.812099,37.393902,36.606098,37.271198,699501,6.135751
2012-11-01,37.424198,37.4394,36.978802,37.2924,336765,6.139241
2012-11-02,37.272701,37.787899,36.940899,37.130299,4200504,6.112555
2012-11-05,36.727299,37.2379,36.284901,36.3606,2991681,5.985844
2012-11-06,36.2136,37.0303,35.787899,36.498501,3992736,6.008546
2012-11-07,36.545399,37.0303,36.1152,36.766701,4450314,6.052699
2012-11-08,36.3652,36.766701,36.218201,36.498501,2773122,6.008546
2012-11-09,36.3652,37.121201,35.454601,35.5439,1076361,5.851395
2012-11-12,35.880299,36.0606,35.612099,35.783298,189783,5.890806
2012-11-15,35.783298,36.580299,35.521198,35.7742,1139622,5.889309
2012-11-16,35.910599,36.393902,35.674198,36.336399,397815,5.98186
2012-11-19,36.2742,36.515099,36.093899,36.309101,2003628,5.977366
2012-11-20,36.3591,36.666698,36.190899,36.357601,3850539,5.985351
2012-11-21,35.606098,36.818199,35.051498,36.562099,366399,6.019017
2012-11-22,36.154499,37.363602,36.154499,36.781799,935682,6.055185
2012-11-23,36.818199,36.818199,35.606098,36.106098,365607,5.943947
2012-11-26,36.1227,36.636398,36.106098,36.251499,1061082,5.967884
2012-11-27,35.534901,36.557598,35.534901,36.059101,824043,5.93621
2012-11-29,36.059101,37.0303,35.763599,36.702999,136686,6.042212
2012-11-30,36.468201,36.7985,35.818199,35.946999,315612,5.917756
2012-12-03,35.9697,36.393902,35.790901,35.896999,1021383,5.909524
2012-12-04,36.121201,36.509102,35.7985,36.336399,507012,5.98186
2012-12-05,36.095501,37.212101,36.095501,36.603001,600600,6.02575
2012-12-06,37.239399,37.239399,35.910599,36.148499,160248,5.950927
2012-12-07,36.3652,36.722698,35.9151,36.248501,585420,5.967391
2012-12-10,36.6409,36.818199,35.9151,36.422699,1967295,5.996067
2012-12-11,38.181801,38.545399,36.0924,36.3106,1440087,5.977613
2012-12-12,37.0909,37.0909,35.454601,35.6758,2429691,5.87311
2012-12-13,36,36.297001,35.577301,36.021198,443454,5.929971
2012-12-14,36.021198,36.0606,35.2439,35.803001,911724,5.89405
2012-12-17,35.818199,36.0364,35.254601,35.460602,1559613,5.837683
2012-12-18,35.049999,35.998501,35.049999,35.583302,182952,5.857882
2012-12-19,35.606098,37.0303,35.549999,36.184799,1006764,5.956903
2012-12-20,35.212101,36.325802,35.212101,35.977299,190377,5.922743
2012-12-21,36,36.272701,35.628799,35.906101,292677,5.911022
2012-12-24,36.0606,36.271198,35.606098,36.153,250404,5.951668
2012-12-26,36.153,36.9697,35.9091,36.789398,372273,6.056436
2012-12-27,36.968201,37.515099,36.819698,37.3046,567699,6.141249
2012-12-28,38.478802,38.545399,37.0303,38.460602,1162854,6.331556
2012-12-31,38.460602,40.181801,38.333302,39.630299,986535,6.524116
2013-01-01,39.848499,40.301498,38.9394,39.251499,471339,6.461757
2013-01-02,39.242401,40.148499,39.093899,39.9939,8624319,6.583974
2013-01-03,39.980301,40.254601,39.393902,39.501499,276309,6.502914
2013-01-04,39.612099,40.0909,39.265099,39.922699,228459,6.572253
2013-01-07,39.9258,40.4515,39.393902,39.460602,192258,6.496181
2013-01-08,39.437901,40.150002,39.230301,39.974201,489918,6.580732
2013-01-09,39.9758,40.454601,39.924198,40.227299,677457,6.622398
2013-01-10,40.0909,40.878799,39.242401,39.381802,2996763,6.483209
2013-01-11,39.2864,40.212101,38.8349,39.112099,1311882,6.438808
2013-01-14,39.6954,39.819698,39.151501,39.452999,129822,6.494929
2013-01-15,39.331799,40,39.218201,39.374199,483483,6.481956
2013-01-16,39.989399,39.989399,38.931801,39.0742,322146,6.432569
2013-01-17,39.392399,39.696999,38.868198,39.322701,369567,6.473478
2013-01-18,39.162102,39.692402,38.8349,39.534901,135366,6.508411
2013-01-21,39.636398,39.9076,38.849998,39.069698,293502,6.431828
2013-01-22,39.242401,39.393902,38.484901,38.563599,214401,6.348512
2013-01-23,38.437901,39.0909,37.5,37.747002,928092,6.21408
2013-01-24,38.153,38.153,36.333302,36.5303,986502,6.013781
2013-01-25,36.5303,39.333302,35.918201,37.266701,3341382,6.13501
2013-01-28,37.266701,40,37.266701,39.466702,2629770,6.497184
2013-01-29,39.3606,39.466702,38.586399,38.887901,1746624,6.4019
2013-01-30,38.9091,39.252998,38.3606,38.5788,126753,7.50968
2013-01-31,38.515099,38.9151,37.937901,38.589401,277497,7.511743
2013-02-01,38.839401,39.242401,38.228802,38.522701,82632,7.498759
2013-02-04,39.0303,39.0924,38.239399,38.468201,135003,7.48815
2013-02-05,38.468201,38.787899,37.696999,38.710602,471768,7.535336
2013-02-06,38.483299,38.972698,38.480301,38.583302,2058507,7.510555
2013-02-07,38.486401,39.6651,38.430302,39.401501,790548,7.669826
2013-02-08,39.424198,39.446999,38.484901,38.601501,523083,7.5141
2013-02-11,38.636398,38.9394,38.333302,38.650002,463254,7.52354
2013-02-12,39.089401,39.089401,38.437901,38.650002,366795,7.52354
2013-02-13,39.0909,39.0909,38.180302,38.2061,336138,7.437131
2013-02-14,38.4091,38.4091,37.1152,37.2924,194634,7.259273
2013-02-15,37.039398,37.742401,36.666698,36.9258,238095,7.18791
2013-02-18,37.424198,37.556099,36.4879,36.569698,273240,7.118593
2013-02-19,37.251499,37.251499,36.404499,36.547001,203346,7.114174
2013-02-20,36.702999,37.118198,36.515099,36.8046,153945,7.164318
2013-02-21,36.9636,36.965099,36.3727,36.636398,279840,7.131576
2013-02-22,36.818199,37.121201,36.099998,36.5439,212223,7.11357
2013-02-25,36.2379,36.9697,35.668201,35.772701,512820,6.963449
2013-02-26,36.240898,36.240898,34.051498,34.660599,589413,6.74697
2013-02-27,34.9939,35.0909,34.174198,34.5364,305547,6.722793
2013-02-28,34.696999,35,33.974201,34.163601,301686,6.650226
2013-03-01,34.431801,35.454601,34.242401,35.2561,374352,6.862889
2013-03-04,35.4561,38.6273,35.0303,37.434799,1954425,7.28699
2013-03-05,37.515099,37.878799,35.9394,37.618198,738111,7.322692
2013-03-06,37.242401,38.166698,36.983299,37.718201,277233,7.342158
2013-03-07,37.3349,38.027302,37.2803,37.733299,127149,7.345097
2013-03-08,38.119701,38.121201,37.275799,37.416698,795201,7.283467
2013-03-11,37.862099,38.107601,37.275799,37.4818,6977751,7.296139
2013-03-12,37.4818,37.7258,36.5182,36.936401,85998,7.189975
2013-03-13,36.9697,37.271198,36.228802,36.580299,154110,7.120656
2013-03-14,35.772701,36.965099,35.303001,35.6576,356400,6.941044
2013-03-15,35.333302,36.0606,34.696999,35.0606,591261,6.824834
2013-03-18,34.848499,35.597,34.545399,34.9333,138501,6.800054
2013-03-19,35.163601,35.297001,34.393902,34.6152,172887,6.738133
2013-03-20,34.653,34.848499,34,34.239399,151074,6.664981
2013-03-21,34.843899,34.845501,33.9394,34.190899,204501,6.655539
2013-03-22,34.121201,34.845501,33.492401,34.603001,881100,6.735759
2013-03-25,36,36,34.272701,34.490898,169026,6.713937
2013-03-26,34.0849,34.539398,33.9394,34.2939,101673,6.675589
2013-03-28,34.2939,35.597,33.787899,35.010601,1283964,6.815101
2013-04-01,35.010601,35.575802,33.9394,34.392399,152229,6.694763
2013-04-02,34.242401,35.303001,34.242401,35.1091,200211,6.834275
2013-04-03,35.153,37.3848,35.151501,36.906101,3547368,7.184076
2013-04-04,36.799999,36.818199,35.151501,35.752998,250041,6.959614
2013-04-05,35.696999,36.6954,35.181801,35.583302,685641,6.926582
2013-04-08,35.857601,36.212101,35.462101,35.928799,901659,6.993836
2013-04-09,35.9091,36.666698,35.454601,35.959099,65208,6.999734
2013-04-10,35.839401,36.363602,35.303001,36.2621,708411,7.058716
2013-04-11,36.181801,36.181801,35,35.215099,222090,6.854908
2013-04-12,35.4879,35.724201,34.9091,35.210602,46959,6.854033
2013-04-15,35.303001,35.606098,34.545399,34.672699,119328,6.749326
2013-04-16,34.674198,35.272701,34.672699,35.118198,154308,6.836045
2013-04-17,35.153,35.424198,34.696999,35.143902,254166,6.84105
2013-04-18,35.301498,35.4515,34.893902,35.325802,81972,6.876457
2013-04-22,35.325802,35.606098,35.151501,35.450001,87087,6.900633
2013-04-23,35.680302,36.072701,35.3046,35.797001,55011,6.96818
2013-04-25,35.797001,36.0303,35.4939,35.772701,68343,6.963449
2013-04-26,35.839401,36.575802,35.757599,36.287899,145926,7.063738
2013-04-29,35.968201,36.572701,34.696999,36.0909,60126,7.02539
2013-04-30,35.1591,36.515099,35.1591,35.6227,71973,6.934251
2013-05-02,35.6227,37.212101,35.489399,36.1591,321981,7.038664
2013-05-03,36.363602,36.818199,35.883301,36.380299,1401675,7.081724
2013-05-06,36.6394,36.6394,36.068199,36.368198,680625,7.079368
2013-05-07,36.363602,36.666698,35.9091,36.337898,340560,7.073469
2013-05-08,36.513599,38.424198,36.4454,37.797001,1299474,7.357496
2013-05-09,38.034901,38.393902,37.5364,37.747002,501699,7.347764
2013-05-10,37.666698,39.8773,37.636398,39.431801,2698740,7.675724
2013-05-13,38.136398,38.5485,37.5788,37.822701,111078,7.3625
2013-05-14,37.940899,38.351501,37.5742,37.772701,88935,7.352767
2013-05-15,37.702999,39.393902,37.0909,38.847,271095,7.561887
2013-05-16,37.936401,39.393902,37.936401,39.322701,371415,7.654485
2013-05-17,38.978802,40.9091,38.818199,40.089401,634128,7.803732
2013-05-20,39.848499,40.290901,38.806099,38.856098,174174,7.563659
2013-05-21,38.787899,39.666698,37.912102,38.169701,215853,7.430046
2013-05-22,39.0546,39.0546,37.9697,38.150002,138237,7.42621
2013-05-23,37.797001,38.330299,37.575802,37.9333,113520,7.384027
2013-05-24,37.430302,38.181801,37.430302,37.9515,31614,7.387571
2013-05-27,38.180302,39.575802,37.636398,38.8106,112728,7.554801
2013-05-28,39.572701,39.572701,38.0924,39.1455,160116,7.619993
2013-05-29,38.339401,39.572701,38.339401,38.924198,159192,7.576915
2013-05-30,39.3909,39.3909,38.0303,38.3848,131571,7.471916
2013-05-31,39.878799,40.606098,39.0909,39.7015,4023591,7.728224
2013-06-03,39.9697,40.151501,39.2439,39.5242,173547,7.693709
2013-06-04,39.5667,41.498501,39.5667,40.2076,833052,7.826738
2013-06-05,40.303001,40.757599,40.153,40.531799,311652,7.889847
2013-06-06,40.218201,41.345501,40.218201,40.751499,2284491,7.932615
2013-06-07,40.9091,41.056099,39.978802,40.2061,1534665,7.826448
2013-06-10,40.181801,41.8167,40.178799,40.984901,3760449,7.978048
2013-06-11,40.606098,41.424198,39.693901,39.910599,237699,7.768926
2013-06-12,39.9091,41.0606,39.787899,40.883301,551331,7.958271
2013-06-13,40.075802,40.9091,39.063599,39.965099,2046396,7.779536
2013-06-14,40.151501,40.722698,39.696999,40.184799,503481,7.822302
2013-06-17,40.245399,40.247002,38.047001,39.224201,161898,7.635313
2013-06-18,38.818199,40.727299,38.818199,40.257599,230835,7.836472
2013-06-19,39.848499,40.6394,39.454601,40.297001,105303,7.844142
2013-06-20,39.875801,40.089401,39.266701,39.7439,86031,7.736477
2013-06-21,39.937901,40.130299,38.0909,38.739399,1992045,7.540941
2013-06-24,38.710602,38.727299,37.6227,37.898499,5027187,7.377254
2013-06-25,38.5303,38.545399,37.6091,38.1227,823350,7.420897
2013-06-26,37.454601,38.2061,37.454601,37.8955,29106,7.376671
2013-06-27,38.696999,38.696999,37.3591,37.7136,32208,7.341263
2013-06-28,38.818199,38.9258,37.943901,38.6758,407781,7.528562
2013-07-01,38.696999,39.271198,37.946999,38.236401,165099,7.443029
2013-07-02,38.545399,39.087898,38.3727,38.633301,233541,7.520289
2013-07-03,38.1091,38.6348,37.613602,37.696999,103983,7.33803
2013-07-04,37.848499,38.333302,37.306099,37.8242,261789,7.36279
2013-07-05,38.422699,38.422699,37.853001,38.160599,82599,7.428274
2013-07-08,37.783298,38.086399,37.454601,37.845501,269478,7.366938
2013-07-09,37.910599,38.363602,37.434799,37.784901,2712963,7.355142
2013-07-10,37.575802,38.087898,37.154499,37.290901,684915,7.25898
2013-07-11,36.9091,37.937901,36.9091,37.2439,609147,7.249831
2013-07-12,37.545399,37.715099,36.9697,37.118198,108471,7.225363
2013-07-15,37.121201,37.545399,36.9697,37.265099,569118,7.253957
2013-07-16,37.577301,37.577301,36.892399,37.0788,26103,7.217693
2013-07-17,37.3106,37.727299,36.400002,36.7939,151404,7.162234
2013-07-18,36.603001,36.9697,36.245399,36.4636,77154,7.097938
2013-07-19,36.727299,37.121201,36.093899,36.403,591426,7.086143
2013-07-22,36.228802,36.818199,35.821201,36.077301,82632,7.022743
2013-07-23,36.363602,36.754601,36.0606,36.557598,80784,7.116237
2013-07-24,36.818199,36.818199,35.821201,36.098499,5008707,7.026869
2013-07-25,36.787899,36.787899,35.757599,35.971199,1042008,7.00209
2013-07-26,35.787899,36.331799,34.289398,35.319698,773190,6.87527
2013-07-29,37.272701,37.272701,34.2803,34.5,73161,6.715709
2013-07-30,34.462101,34.522701,34.093899,34.251499,169785,6.667335
2013-07-31,34,34.545399,32.5742,33.4333,1898325,6.508066
2013-08-01,33.4879,34.515099,33.4879,33.851501,509850,6.589472
2013-08-02,33.515099,34.240898,33.515099,33.965099,811437,6.611586
2013-08-05,33.849998,35,33.787899,34.380299,494571,6.692408
2013-08-06,34.0303,36.154499,33.8349,34.5909,532917,6.733403
2013-08-07,34.484901,35.272701,33.940899,34.386398,156354,6.693595
2013-08-08,34.4818,35.454601,34.1227,35.027302,3713952,6.818352
2013-08-12,35.027302,36.662102,35.027302,35.959099,132198,6.999734
2013-08-13,36.362099,37.210602,35.580299,36.593899,123882,7.123303
2013-08-14,36.8773,37.272701,36.2561,36.495399,97449,7.104129
2013-08-16,36.495399,36.878799,35.696999,36.097,104379,7.026577
2013-08-19,36.0606,36.297001,35.612099,35.9515,99561,6.998255
2013-08-20,35.606098,35.9576,34.772701,35.803001,121374,6.969348
2013-08-21,36.333302,36.333302,35.454601,36.019699,75042,7.011529
2013-08-22,35.913601,36.363602,35.484901,35.559101,535788,6.921871
2013-08-23,35.977299,36.156101,35.303001,35.7621,2221263,6.961387
2013-08-26,35.393902,35.998501,35.337898,35.692402,1346202,6.947819
2013-08-27,35.363602,35.952999,34.393902,34.930302,291390,6.799469
2013-08-28,34.575802,35.240898,34,34.248501,1067187,6.666751
2013-08-29,34.0303,35.666698,34.0303,35.230301,359634,6.857867
2013-08-30,35.242401,35.757599,35.0606,35.437901,73458,6.898279
2013-09-02,35.089401,36.0424,35.089401,35.775799,890637,6.964053
2013-09-03,35.452999,36.059101,35.452999,35.653,43296,6.940149
2013-09-04,36.136398,36.212101,35.3955,36.051498,90222,7.017719
2013-09-05,36.072701,36.212101,35.515099,35.669701,33528,6.943399
2013-09-06,35.393902,36.028801,35.303001,35.790901,130647,12.82986
2013-09-10,35.790901,36.660599,35.454601,36.3894,115170,13.044403
2013-09-11,35.696999,36.636398,35.696999,36.3046,863643,13.014004
2013-09-12,35.9091,36.348499,35.666698,35.795399,855195,12.831471
2013-09-13,36.0182,36.212101,35.4576,35.745399,2133285,12.813548
2013-09-16,35.757599,36.333302,35.033298,35.516701,2563407,12.731566
2013-09-17,34.937901,35.466702,34.881802,34.9515,51612,12.528961
2013-09-18,35.0606,35.180302,34.696999,34.815201,436821,12.480103
2013-09-19,34.881802,35.427299,34.849998,34.912102,282546,12.514839
2013-09-20,34.910599,34.910599,31.6318,32.862099,6277920,11.779981
2013-09-23,33.7561,33.7561,32.272701,32.831799,286869,11.769118
2013-09-24,33.331799,33.9333,31.766701,32.6758,484374,11.713199
2013-09-25,32.724201,33.575802,32.465099,33.181801,643731,11.894582
2013-09-26,33.181801,33.747002,32.7621,33.462101,650661,11.995059
2013-09-27,33.443901,33.4454,32.757599,33.0303,698148,11.840275
2013-09-30,33.0909,33.393902,32.303001,32.940899,387750,11.808228
2013-10-01,32.606098,33.5439,32.4879,32.857601,2029533,11.778369
2013-10-03,32.857601,33.452999,32.857601,33.0849,279741,11.859846
2013-10-04,32.745399,33.9394,32.575802,32.8773,2180211,11.78543
2013-10-07,32.9697,33.212101,32.575802,32.722698,1882650,11.730009
2013-10-08,33.177299,33.177299,32.575802,32.912102,569250,11.797904
2013-10-09,32.878799,32.9697,32.575802,32.818199,1232253,11.764245
2013-10-10,32.998501,33.637901,32.728802,33.299999,389532,11.936954
2013-10-11,33.575802,33.575802,32.742401,33.013599,662277,11.834289
2013-10-14,33.303001,33.454601,32.242401,33,654852,11.829412
2013-10-15,33.181801,33.181801,32.509102,32.745399,1045836,11.738148
2013-10-17,32.745399,33.0303,32.303001,32.569698,276771,11.675164
2013-10-18,32.9091,34.393902,32.454601,33.045399,728343,11.845687
2013-10-21,33.636398,34.022701,32.9151,33.331799,412863,11.948352
2013-10-22,33.0606,33.9394,32.9394,33.362099,1962675,11.959213
2013-10-23,33.636398,33.636398,32.759102,33.1227,880704,11.873399
2013-10-24,33.119701,33.284901,32.386398,32.715099,801603,11.727285
2013-10-25,32.757599,32.8652,31.936399,32.306099,508266,11.580674
2013-10-28,32.2742,32.787899,32.212101,32.477299,310695,11.642041
2013-10-29,32.666698,32.727299,32.272701,32.562099,328614,11.672439
2013-10-30,33.0303,33.0303,32.272701,32.654499,217668,11.705564
2013-10-31,32.760601,32.760601,31.8515,32.356098,791901,11.598597
2013-11-01,32.5742,32.751499,32.272701,32.400002,1600764,11.614333
2013-11-05,32.400002,32.968201,32.151501,32.563599,322740,11.672978
2013-11-06,32.5742,32.5742,32.181801,32.348499,535788,11.595872
2013-11-07,32.200001,32.606098,32.121201,32.4212,244728,11.621932
2013-11-08,32.3167,32.787899,32.121201,32.613602,224136,11.690902
2013-11-11,32.787899,32.848499,32.187901,32.349998,172689,11.596409
2013-11-12,32.349998,32.422699,32.0606,32.136398,120219,11.519839
2013-11-13,32.0909,32.575802,31.9697,32.3545,148368,11.598023
2013-11-14,32.3545,32.812099,31.9697,32.568199,155430,11.674627
2013-11-18,32.568199,32.575802,32.0909,32.297001,1646106,11.577412
2013-11-19,32.510601,32.545399,32.272701,32.3894,1214433,11.610534
2013-11-20,32.3727,32.424198,32.1591,32.371201,98109,11.604009
2013-11-21,32.121201,32.575802,32.0909,32.327301,101574,11.588272
2013-11-22,32.545399,32.545399,32.0909,32.1894,2674452,11.53884
2013-11-25,32.181801,32.424198,32.181801,32.315201,147279,11.583936
2013-11-26,32.2061,32.387901,31.9697,32.196999,152625,11.541564
2013-11-27,32,32.272701,32,32.097,97977,11.505718
2013-11-28,32.077301,32.363602,31.878799,32.0924,199815,11.504069
2013-11-29,32.272701,32.303001,31.757601,32.013599,125070,11.47582
2013-12-02,32.001499,32.2682,31.6667,31.974199,146124,11.461698
2013-12-03,31.6667,32.242401,31.6667,32.056099,88044,11.491055
2013-12-04,32.0303,32.242401,31.681801,31.9242,145233,11.443775
2013-12-05,32.121201,32.121201,31.6667,31.8636,170577,11.422052
2013-12-06,31.563601,31.997,31.563601,31.7045,195030,11.365019
2013-12-09,31.998501,32.121201,31.757601,31.813601,171798,11.404127
2013-12-10,31.6667,31.853001,31.6667,31.7318,810084,11.374804
2013-12-11,31.690901,31.9091,31.5758,31.6576,231165,11.348207
2013-12-12,31.7833,31.7833,31.5758,31.653,214137,11.346559
2013-12-13,31.757601,31.757601,30.4091,31.040899,414909,11.12714
2013-12-16,31.6667,32.121201,30.3939,30.5667,5006529,10.957155
2013-12-17,30.8333,30.8333,30.302999,30.4333,531069,10.909335
2013-12-18,30.9394,30.9394,30.181801,30.2621,378741,10.847966
2013-12-19,30.5152,30.9091,30.163601,30.4758,218856,10.924569
2013-12-20,31.0606,31.0606,30,30.1394,824868,10.803982
2013-12-23,30.302999,30.4545,30.0606,30.227301,820446,10.835491
2013-12-24,30.4076,30.757601,30.151501,30.4151,485133,10.902811
2013-12-26,30.4151,30.727301,30.242399,30.525801,541662,10.942495
2013-12-27,30.5455,30.6667,30.212099,30.480301,455268,10.926184
2013-12-30,30.753,30.753,30.151501,30.3242,404910,10.870226
2013-12-31,30.153,32.0909,30.153,31.193899,369204,11.181987
2014-01-01,31.2136,31.6985,30.9091,31.068199,414018,11.136926
2014-01-02,31.0091,31.6667,30.772699,30.947001,395274,11.093481
2014-01-03,30.8349,31.212099,30.4545,30.754601,201894,11.02451
2014-01-06,31.0606,31.5152,30.802999,31.1045,251394,11.149938
2014-01-07,31.212099,31.4545,30.5455,30.9515,254496,11.095093
2014-01-08,30.9394,31.212099,30.603001,30.874201,130482,11.067385
2014-01-09,31.0606,31.0606,30.4848,30.6682,181764,10.99354
2014-01-10,30.6682,30.757601,29.3939,30.013599,1002903,10.758886
2014-01-13,30,30.757601,30,30.474199,166914,10.923998
2014-01-14,30.3636,30.9091,30.0833,30.4848,126852,10.927797
2014-01-15,30.1833,30.5758,30.121201,30.3318,199419,10.872951
2014-01-16,30.153,30.4515,30.151501,30.177299,1159983,10.817569
2014-01-17,30.062099,30.5758,29.8818,30.1985,217338,10.825169
2014-01-20,30.151501,30.6061,30,30.4788,199023,10.925645
2014-01-21,30.248501,30.447001,30.153,30.212099,111705,10.830043
2014-01-22,30.302999,30.5742,30.0909,30.321199,118734,10.869154
2014-01-23,30.2167,30.757601,30.1318,30.4333,177177,10.909335
2014-01-24,30.302999,30.4848,28.9727,29.4545,1584891,10.55847
2014-01-27,29.4545,29.4561,28.272699,28.721201,2527140,10.295606
2014-01-28,28.428801,29.0909,28.428801,28.9394,7685568,10.373821
2014-01-29,28.9394,29,28.410601,28.5424,2960463,12.907651
2014-01-30,28.547001,28.751499,28.031799,28.3288,472791,12.811055
2014-01-31,28.313601,28.313601,28.121201,28.1364,126225,12.724047
2014-02-03,28.151501,28.3197,27.5303,27.6833,629541,12.519142
2014-02-04,27.6924,28.3151,27.0606,27.9424,465894,12.636315
2014-02-05,27.9394,27.9394,27.607599,27.8333,258621,12.586977
2014-02-06,27.9349,27.936399,27.3333,27.5152,4392795,12.443123
2014-02-07,27.787901,28.348499,27.4242,27.730301,2682768,12.540399
2014-02-10,27.5515,28.4848,27.5515,28.1318,1018809,12.721966
2014-02-11,28.121201,28.3333,27.878799,28.1985,162591,12.752129
2014-02-12,28.151501,29.0909,27.9545,28.847,238986,13.045399
2014-02-13,28.9394,30.121201,28.4121,29,343035,13.114589
2014-02-14,28.709101,29.4727,28.3939,29.357599,184899,13.276307
2014-02-17,29.272699,29.4545,28.4848,28.7773,388971,13.013879
2014-02-18,28.5152,28.727301,28.242399,28.4515,89958,12.866545
2014-02-19,28.486401,28.787901,28.037901,28.4242,90750,12.854198
2014-02-20,29.0606,29.0606,28.181801,28.269699,79695,12.78433
2014-02-21,28.651501,28.651501,27.927299,28.142401,397617,12.726761
2014-02-24,28.3636,28.4848,27.9394,28.1045,79794,12.70962
2014-02-25,28.0954,28.769699,28.089399,28.6106,86757,12.938492
2014-02-26,28.3333,28.5455,28.019699,28.2894,3054810,12.793238
2014-02-28,28.2894,28.7015,28.0455,28.187901,4945314,12.747336
2014-03-03,28.1833,28.6667,27.878799,28.0667,3481665,12.692526
2014-03-04,27.910601,28.4848,27.818199,27.980301,1257366,12.653456
2014-03-05,28.0333,29.3939,28.0333,29.3409,1260039,13.268756
2014-03-06,29.0909,29.883301,29.089399,29.751499,2602083,13.454438
2014-03-07,30.6061,30.607599,29.151501,29.6152,2933733,13.3928
2014-03-10,29.6061,30.242399,29.242399,29.8894,1806123,13.516802
2014-03-11,29.887899,30.242399,29.3939,30.037901,336600,13.583959
2014-03-12,29.577299,29.8333,29.3955,29.6,1197669,13.385926
2014-03-13,29.697001,31.269699,29.3939,30.2288,3769491,13.670288
2014-03-14,30.212099,30.624201,29.878799,30.5,388344,13.792931
2014-03-18,30.5,31.5091,30.2015,31.0091,3557862,14.023161
2014-03-19,30.848499,31.3454,30.6061,31.1348,528000,14.080004
2014-03-20,30.8242,31.5,30.727301,30.8454,139887,13.94913
2014-03-21,31.0606,31.269699,29.3939,30.0091,1040523,13.570932
2014-03-24,30.321199,32.540901,30.321199,32.056099,3038211,14.496641
2014-03-25,31.8864,32.712101,31.878799,32.116699,1507176,14.524049
2014-03-26,32.272701,32.9394,31.5182,32.7379,2197173,14.804971
2014-03-27,32.696999,34.696999,32.303001,33.734901,1451175,15.255841
2014-03-28,34.5439,35.196999,33.363602,34.765099,1855260,15.721724
2014-03-31,34.424198,36.154499,34.151501,34.7864,1098537,15.73136
2014-04-01,34.696999,35.202999,33.9394,34.2015,574662,15.466851
2014-04-02,34.547001,35.303001,33.378799,33.637901,1179618,15.211975
2014-04-03,33.521198,34.221199,32.393902,33.010601,763554,14.928295
2014-04-04,32.730301,35.212101,31.3652,34.437901,13650615,15.573757
2014-04-07,34.759102,34.968201,33.0303,33.765099,1778898,15.269498
2014-04-09,33.765099,34.696999,33.130299,34.4212,2085765,15.566206
2014-04-10,34.606098,38.086399,33.9697,36.8848,5756553,16.680313
2014-04-11,37.572701,37.572701,35.9394,36.477299,4981284,16.496029
2014-04-15,36.477299,38.5121,36.477299,37.1591,5220633,16.804356
2014-04-16,37.2742,38.071201,36.366699,36.510601,2490807,16.511089
2014-04-17,36.515099,37.303001,36,36.748501,1873542,16.618673
2014-04-21,36.748501,37.424198,36.398499,37.119701,1614162,16.786541
2014-04-22,37.151501,37.9697,36.849998,37.1409,1490478,16.796127
2014-04-23,37.181801,37.728802,36.575802,37.436401,2743323,16.929762
2014-04-24,37.436401,37.436401,37.436401,37.436401,0,16.929762
2014-04-25,37.133301,37.878799,36.666698,37.6591,1268718,17.030472
2014-04-28,37.700001,37.727299,36.818199,37.616699,1124013,17.011295
2014-04-29,37.272701,38.484901,36.836399,37.880299,2072433,17.130501
2014-04-30,37.606098,38.242401,35.787899,36.684799,3850242,16.589865
2014-05-02,36.684799,37.356098,36.516701,36.734901,1742829,16.612524
2014-05-05,36.371201,37.545399,36.1227,37.284901,1224102,16.861248
2014-05-06,36.912102,37.515099,36.848499,37.339401,681384,16.885897
2014-05-07,36.966702,37.484901,36.9091,37.177299,987756,16.812588
2014-05-08,36.853001,37.424198,36.515099,36.674198,2032701,16.585072
2014-05-09,36.393902,37.3848,36.393902,36.984901,2786454,16.72558
2014-05-12,37.151501,38.575802,37.128799,37.769699,3107016,17.080486
2014-05-13,37.893902,44.648499,37.4561,40.6091,12529572,18.364542
2014-05-14,40.653,41.9091,39.757599,40.180302,4557234,18.170626
