"Date","RELIANCE.NS.Open","RELIANCE.NS.High","RELIANCE.NS.Low","RELIANCE.NS.Close","RELIANCE.NS.Volume","RELIANCE.NS.Adjusted"
2009-04-09,522.944,528.278,509.571,433.937988,20775068,363.036469
2009-04-13,525.917,534.598,514.876,443.388,15219400,370.942474
2009-04-15,522.944,549.749,517.91,457.513,24188844,382.759521
2009-04-16,541.203,549.839,513.486,433.75,26479032,362.879211
2009-04-17,522.974,532.104,508.705,429.237,25680984,359.103607
2009-04-20,513.98,524.349,504.507,428.850006,19720996,358.779816
2009-04-21,506.509,518.059,503.431,426.524994,20010512,356.834686
2009-04-22,513.98,517.864,505.314,429.5,17694240,359.323578
2009-04-23,513.083,530.385,506.808,440.924988,16956048,368.881836
2009-04-24,522.944,538.483,516.071,447.212006,21900576,374.141602
2009-04-27,535.196,539.977,526.232,446.388,16790692,373.452209
2009-04-28,532.208,535.495,517.267,434.287994,16096916,363.329285
2009-04-29,523.243,543.862,521.704,451.562012,17085636,377.780914
2009-04-30,540.934,540.934,540.934,452.549988,0,378.607452
2009-05-04,553.126,566.274,549.928,471.774994,17142044,394.691223
2009-05-05,563.286,566.184,548.643,470.912994,19513952,393.970032
2009-05-06,564.481,579.153,555.815,470.375,19527644,393.519989
2009-05-07,552.827,575.209,552.827,478.888,14696492,400.64209
2009-05-08,573.745,577.331,560.298,475.075012,15941280,397.452087
2009-05-11,573.446,576.135,552.857,465.399994,15030400,389.357849
2009-05-12,552.811,590.3,550.735,489.975006,18342348,409.917542
2009-05-13,589.358,590.18,569.561,483.25,20906468,404.291321
2009-05-14,568.44,575.986,561.851,477.237,16188264,399.260834
2009-05-15,572.251,585.698,571.25,487.674988,12614108,407.993317
2009-05-18,641.578,757.522,627.906,591.888,211280,495.178864
2009-05-19,732.122,747.063,657.416,557.724976,41895288,466.597748
2009-05-20,657.416,673.164,638.351,538.112,26987620,450.189362
2009-05-21,640.98,650.543,628.296,528.862,15909488,442.450745
2009-05-22,627.473,659.567,624.844,546.437988,17785484,457.154999
2009-05-25,657.416,661.898,643.67,548.687988,12416228,459.037384
2009-05-26,651.469,660.105,636.647,535.674988,9936320,448.150635
2009-05-27,649.049,658.91,643.206,546.588013,20900372,457.280518
2009-05-28,651.439,671.162,651.439,555.138,17992252,464.433502
2009-05-29,670.803,689.599,661.3,567.974976,25586780,475.173035
2009-06-01,696.263,696.263,674.194,570.549988,11909532,477.327362
2009-06-02,687.328,689.823,664.603,569.799988,13196444,476.699829
2009-06-03,675.734,689.539,665.036,561.474976,13752492,469.735077
2009-06-04,664.827,677.99,645.463,565.437988,15440948,473.050568
2009-06-05,679.828,681.621,654.428,553.187988,18710684,462.802002
2009-06-08,659.508,675.883,650.244,548.5,15112048,458.880066
2009-06-09,653.83,684.609,649.945,568.036987,16615732,475.224945
2009-06-10,684.609,699.221,683.159,580.049988,15860932,485.275146
2009-06-11,693.275,694.769,682.069,575.812012,10165604,481.729553
2009-06-12,690.287,710.906,688.867,590.525024,19666920,494.038574
2009-06-15,705.138,705.138,647.047,544.700012,28563848,455.700928
2009-06-16,642.474,652.903,635.482,535.838013,20513072,448.286987
2009-06-17,635.243,650.842,608.512,512.838013,19679512,429.044952
2009-06-18,614.983,619.316,594.692,506.263,24829620,423.54422
2009-06-19,611.098,616.312,590.808,510.375,19406328,426.984375
2009-06-22,611.905,612.592,577.496,488.125,18484616,408.369781
2009-06-23,567.768,607.721,567.768,503.825012,23785980,421.504578
2009-06-24,605.121,608.334,589.299,500.587006,18840976,418.795624
2009-06-25,598.009,604.822,580.453,489.524994,21343356,409.541077
2009-06-26,587.536,608.707,586.579,507.299988,15916260,424.411804
2009-06-29,605.42,631.388,599.071,521.75,14905444,436.500793
2009-06-30,627.533,630.312,600.818,505.850006,11925152,423.1987
2009-07-01,606.586,623.051,594.065,514.700012,14872316,430.602692
2009-07-02,652.336,652.336,596.261,502.837006,15400244,420.678009
2009-07-03,597.651,608.139,591.674,506.912994,17330792,424.088043
2009-07-06,611.994,613.19,556.13,473.287994,23693940,395.957031
2009-07-07,568.067,571.653,545.416,463.862,23341584,388.071167
2009-07-08,554.455,564.78,537.079,457.412994,23084688,382.675934
2009-07-09,548.344,560.268,546.88,463.350006,14752004,387.642853
2009-07-10,553.723,557.891,521.45,443.787994,16804940,371.277069
2009-07-13,522.855,528.473,513.113,437.737,16597880,366.214722
2009-07-14,530.116,545.356,527.726,453.513,14796204,379.413055
2009-07-15,552.827,564.78,539.844,469.075012,12695972,392.432404
2009-07-16,568.067,588.208,561.792,483.850006,22107384,404.793304
2009-07-17,581.245,587.491,575.328,484.263,13220248,405.138794
2009-07-20,585.698,609.305,582.709,508.325012,16473920,425.269348
2009-07-21,624.156,624.156,599.846,504.662994,12333652,422.205658
2009-07-22,605.121,614.863,586.475,493.924988,12580612,413.222137
2009-07-23,594.662,613.728,593.766,510.388,11860988,426.995209
2009-07-24,612.592,617.792,593.497,504.212006,16954072,421.828339
2009-07-27,582.709,596.156,569.756,485.162994,24070576,405.891815
2009-07-28,581.813,585.608,563.465,476.899994,23025176,398.978882
2009-07-29,567.768,579.124,559.102,482.600006,19066100,403.747528
2009-07-30,573.745,575.358,564.481,475.075012,12317436,397.452087
2009-07-31,572.251,590.15,571.129,488.850006,13967904,408.976349
2009-08-03,588.357,606.914,585.13,504.25,10951568,421.860168
2009-08-04,607.512,613.488,598.398,509.937988,15349512,426.618744
2009-08-05,608.11,622.752,607.094,519.099976,15219004,434.283752
2009-08-06,610.695,635.004,605.524,511.700012,19668320,428.092834
2009-08-07,608.558,616.775,594.722,499.437988,15999732,417.834381
2009-08-10,606.749,608.035,589.582,497.024994,12052472,415.815613
2009-08-11,595.559,612.01,591.375,500.100006,12560228,418.388214
2009-08-12,590.165,597.651,580.707,497.674988,13696128,416.359375
2009-08-13,605.121,610.829,596.754,506.075012,12125948,423.386993
2009-08-14,605.719,616.775,599.742,509.112,13377708,425.927765
2009-08-17,600.34,600.639,575.239,485.487,13733396,406.162781
2009-08-18,574.85,584.562,573.79,485.299988,11893044,406.006378
2009-08-19,579.721,582.68,559.102,471.462006,13325680,394.429413
2009-08-20,567.768,576.434,564.347,474.600006,9408076,397.054657
2009-08-21,564.182,578.227,558.086,482.200012,12043224,403.412903
2009-08-24,585.698,591.943,582.291,493.575012,10122068,412.929321
2009-08-25,587.252,607.512,584.369,506.412994,13000464,423.669678
2009-08-26,605.436,611.606,601.012,510.037994,10054744,426.702423
2009-08-27,607.811,615.281,603.627,510.587006,11738368,427.161743
2009-08-28,612.592,621.557,605.286,518.525024,10001720,433.802765
2009-08-31,616.776,616.776,596.157,501.274994,14419320,419.371216
2009-09-01,605.062,610.201,587.311,495.212006,10392852,414.298889
2009-09-02,588.387,597.023,585.698,492.787994,10903048,412.270874
2009-09-03,591.674,593.826,574.731,482.700012,12090464,403.831177
2009-09-04,579.124,595.858,578.227,495.287994,11594500,414.362427
2009-09-07,593.168,600.325,590.628,500.712006,10322000,418.900208
2009-09-08,602.133,625.86,599.249,518.900024,23799932,434.116455
2009-09-09,620.063,649.796,616.178,542.112,24037048,453.535797
2009-09-10,654.443,669.339,637.275,536.862,16307000,449.143677
2009-09-11,646.957,648.839,629.027,535.213013,14341696,447.764069
2009-09-14,637.992,645.194,630.97,534.875,8707944,447.481293
2009-09-15,640.084,652.634,640.084,545.224976,8628080,456.140228
2009-09-16,656.22,663.004,646.538,546,8861144,456.788605
2009-09-17,652.933,657.416,618.867,521.536987,66317804,436.322571
2009-09-18,621.557,631.418,620.092,525.638,11755492,439.75354
2009-09-22,636.11,639.397,623.977,524.487,10519932,438.790588
2009-09-23,626.637,635.004,624.545,525.424988,11138964,439.575348
2009-09-24,624.545,636.498,614.983,525.237,19047592,439.41803
2009-09-25,622.872,641.847,620.093,533.75,14265588,446.54007
2009-09-29,641.13,651.917,639.486,542.763,18402980,454.080414
2009-09-30,652.635,661.271,646.957,550.411987,16890544,460.479645
2009-10-01,657.386,657.386,643.67,543.588013,12042860,454.770691
2009-10-05,645.433,649.049,633.898,534.775024,11846180,447.397675
2009-10-06,645.447,645.447,628.131,533.525024,14677836,446.351929
2009-10-07,642.325,644.865,622.782,525.325012,12400144,439.491699
2009-10-08,657.416,668.024,627.533,529.911987,28107340,443.329132
2009-10-09,636.094,636.976,624.545,524.937988,12648948,439.167877
2009-10-12,633.51,653.232,633.51,542.263,17984784,453.66217
2009-10-13,646.06,646.06,646.06,540.5,0,452.187164
2009-10-14,649.945,656.669,643.266,546.049988,13343284,456.830383
2009-10-15,657.117,663.93,646.957,542.875,13003036,454.174194
2009-10-16,632.923,649.256,630.298,554.687988,13431272,475.44223
2009-10-20,654.798,665.969,635.213,546.138,12646356,468.113739
2009-10-21,635.548,644.298,632.528,545.549988,10197768,467.609772
2009-10-22,636.423,636.423,618.631,533.799988,9242672,457.538391
2009-10-23,625.981,628.344,594.306,511.837006,20158904,438.713196
2009-10-26,597.922,603.173,584.506,503.837006,12680036,431.856079
2009-10-27,583.922,586.256,576.047,497.75,14142220,426.638702
2009-10-28,578.979,595.982,578.979,508.537994,11799600,435.885468
2009-10-29,583.631,596.143,577.622,499.850006,14120412,428.43869
2009-10-30,583.646,593.547,560.589,482.787994,19924968,413.81427
2009-11-03,560.021,561.405,525.661,454.638,19593104,389.685913
2009-11-04,539.589,562.339,534.543,480.174988,18270644,411.574585
2009-11-05,556.841,568.172,539.88,485.287994,13754896,415.957092
2009-11-06,562.922,576.018,562.922,489.375,13992132,419.460236
2009-11-09,576.047,592.672,572.139,506.100006,13112744,433.795746
2009-11-10,595.006,613.22,584.797,513.625,25305404,440.245697
2009-11-11,603.172,621.373,593.738,528.5,16734276,452.995636
2009-11-12,619.798,625.923,607.839,525.312012,15235716,450.263062
2009-11-13,609.589,620.964,607.868,529.875,10231560,454.174164
2009-11-16,626.798,630.56,621.737,538.400024,8269064,461.481262
2009-11-17,630.006,630.502,614.548,533.088013,12022532,456.928101
2009-11-18,630.589,630.589,610.785,525.013,15630252,450.006775
2009-11-19,612.142,615.393,604.602,520.950012,9253324,446.524261
2009-11-20,606.673,622.699,602.298,530.825012,12354324,454.988434
2009-11-23,630.006,643.934,622.146,548.737,22113032,470.3414
2009-11-24,639.34,643.131,632.369,544.299988,13890040,466.5383
2009-11-25,637.517,649.227,632.894,548.674988,16611240,470.288239
2009-11-26,648.09,648.09,614.431,531.875,10158724,455.888428
2009-11-27,612.506,617.173,589.756,522.974976,11643966,448.259888
2009-11-30,619.798,629.365,614.839,531.75,8261662,455.78125
2009-12-01,627.089,641.673,622.539,549,5719768,470.566895
2009-12-02,644.735,652.552,636.54,550.224976,9454674,471.616791
2009-12-03,644.531,653.34,637.064,549.825012,7961682,471.274017
2009-12-04,636.423,645.756,630.181,544.200012,6383738,466.452606
2009-12-07,634.673,638.231,612.506,527.5,9450502,452.138458
2009-12-08,618.339,632.602,615.51,540.174988,9341834,463.002594
2009-12-09,624.173,628.84,619.594,535.924988,5111084,459.359741
2009-12-10,626.331,631.173,619.506,535.900024,5917834,459.338409
2009-12-11,630.006,634.673,620.964,535.625,7063356,459.102722
2009-12-14,623.006,632.34,620.089,533.974976,6365356,457.688354
2009-12-15,623.006,626.506,611.339,525.799988,6708312,450.681305
2009-12-16,612.448,615.423,605.564,523.575012,6753764,448.77417
2009-12-17,615.306,615.306,600.839,517.474976,6490118,443.545654
2009-12-18,603.756,603.756,586.256,503.825012,10050776,431.845825
2009-12-21,583.922,601.306,577.506,508.475006,11243724,435.831482
2009-12-22,593.956,600.139,589.931,509.600006,6372574,436.795746
2009-12-23,597.922,622.948,595.822,533.099976,9807794,456.938385
2009-12-24,627.089,632.223,617.377,538.150024,7382128,461.266937
2009-12-29,629.423,635.256,624.173,540.125,5564750,462.959808
2009-12-30,629.889,632.923,623.881,538.025024,4242450,461.159821
2009-12-31,632.339,639.34,630.794,545.275024,8019672,467.374054
2010-01-04,636.481,636.481,596.085,537.75,35040012,460.924133
2010-01-05,670.781,670.781,621.489,535.349976,9780080,458.866974
2010-01-06,629.948,638.465,624.552,544,10831076,466.281158
2010-01-07,634.673,650.423,628.839,553.025024,11976808,474.016815
2010-01-08,646.34,649.723,639.34,551.575012,6907852,472.773956
2010-01-11,661.915,670.665,612.506,540.75,86244270,463.495483
2010-01-12,638.756,663.431,628.256,542.174988,14990718,464.716888
2010-01-13,634.673,637.006,623.356,544.299988,7022156,466.5383
2010-01-14,633.506,656.14,633.506,560.849976,11221436,480.723907
2010-01-15,656.723,664.365,644.619,555.375,8579466,476.031097
2010-01-18,645.756,651.269,636.977,549.75,6479050,471.209747
2010-01-19,641.673,645.202,631.552,542.5,5972726,464.995453
2010-01-20,638.756,639.981,625.339,538.75,8837494,461.781219
2010-01-21,627.089,628.256,612.652,527.025024,8508470,451.731354
2010-01-22,607.256,624.756,600.548,526.924988,18227024,451.645599
2010-01-25,612.302,615.073,604.748,521.025024,6122956,446.588531
2010-01-27,603.173,612.506,595.006,513.775024,11357606,440.374298
2010-01-28,606.673,610.435,597.922,518.575012,15188648,444.488556
2010-01-29,602.531,613.556,593.897,523.099976,10667082,448.367004
2010-02-01,605.214,615.423,604.077,522.700012,5546738,448.024231
2010-02-02,613.673,616.21,597.397,513.650024,7885662,440.267151
2010-02-03,601.481,611.573,601.481,516.974976,6881390,443.117065
2010-02-04,605.506,605.506,591.506,509.575012,5474386,436.774323
2010-02-05,568.756,587.86,568.756,490.850006,13661446,420.724426
2010-02-08,574.589,585.877,568.756,497.174988,11838292,426.145844
2010-02-09,579.693,582.172,573.247,496.625,6533836,425.674408
2010-02-10,583.281,583.281,572.839,492.549988,8348428,422.18158
2010-02-11,577.068,594.889,576.631,507.575012,10720598,435.060059
2010-02-15,599.089,599.089,587.772,505,6171114,432.852936
2010-02-16,589.231,595.589,586.256,508.875,4602868,436.174347
2010-02-17,597.922,605.389,596.202,516.275024,7145566,442.517151
2010-02-18,600.839,605.71,580.422,498.899994,9067490,427.62442
2010-02-19,580.422,580.422,570.01,491.600006,8116776,421.36734
2010-02-22,580.597,583.339,565.839,488.975006,5802376,419.11731
2010-02-23,568.172,573.422,565.839,487.674988,5932618,418.003082
2010-02-24,565.839,574.997,563.885,489.399994,5708906,419.481598
2010-02-25,571.731,574.589,559.51,481.549988,8665160,412.753143
2010-02-26,565.255,580.422,563.651,489.475006,10322466,419.545929
2010-03-02,574.589,582.756,571.322,491.600006,8325272,421.36734
2010-03-03,576.339,599.673,576.339,512.400024,12171582,439.19574
2010-03-04,606.673,606.673,588.006,507,9500474,434.56723
2010-03-05,596.172,598.506,586.314,504.899994,5382908,432.767212
2010-03-08,595.706,599.089,584.506,502.049988,5459160,430.324371
2010-03-09,587.131,590.222,576.368,495.174988,7981906,424.431519
2010-03-10,580.422,594.364,577.097,504.375,11341006,432.317261
2010-03-11,589.172,595.006,587.422,508.225006,6667210,435.617218
2010-03-12,592.089,602.589,591.506,510.799988,10210012,437.82431
2010-03-15,596.172,601.977,590.981,514.025024,8289204,440.588623
2010-03-16,602.006,625.223,600.256,533.974976,15543070,457.688354
2010-03-17,626.973,631.464,621.723,534.849976,9874552,458.438416
2010-03-18,626.506,630.939,620.731,538.474976,6991182,461.545471
2010-03-19,629.306,639.631,624.26,546.025024,9023434,468.016907
2010-03-22,619.506,641.09,619.506,536.974976,9357502,460.259766
2010-03-23,628.81,638.144,628.227,545.700012,9145862,467.738312
2010-03-25,639.34,639.923,628.489,545.724976,10500146,467.759735
2010-03-26,639.923,648.09,638.844,550.224976,8263518,471.616791
2010-03-29,643.831,647.477,636.423,546.650024,9257520,468.552612
2010-03-30,639.34,644.998,631.756,544.075012,8658180,466.345459
2010-03-31,637.531,638.756,624.931,537.125,9896604,460.388397
2010-04-01,628.839,640.798,628.256,546.025024,5723712,468.016907
2010-04-05,639.631,658.969,639.631,562.950012,9103524,482.523834
2010-04-06,658.006,660.923,653.456,561.599976,5706276,481.36673
2010-04-07,656.256,670.665,655.148,564.849976,9243252,484.152435
2010-04-08,660.923,662.965,642.548,553.275024,6731056,474.23111
2010-04-09,646.456,659.756,646.456,562.349976,7692518,482.009521
2010-04-12,667.923,667.923,654.886,563.674988,5805914,483.145294
2010-04-13,658.006,661.506,648.265,560.450012,6387200,480.381073
2010-04-15,656.256,662.031,634.119,545.349976,11103162,467.438263
2010-04-16,633.565,638.756,624.844,542.125,8317558,464.674011
2010-04-19,629.889,629.889,613.089,530.900024,7492586,455.052765
2010-04-20,624.085,629.86,615.043,531.599976,7656874,455.65271
2010-04-21,624.173,626.331,611.427,527.049988,8771902,451.752777
2010-04-22,612.798,638.115,612.535,537.875,11702704,461.031219
2010-04-23,630.006,639.34,630.006,544.099976,10622336,466.366882
2010-04-26,630.006,640.39,620.381,535.625,7612804,459.102722
2010-04-27,620.089,623.006,615.423,530.625,6386704,454.816986
2010-04-28,614.81,614.81,590.339,508.625,18337076,435.960022
2010-04-29,597.339,606.614,594.51,517.525024,10719200,443.588593
2010-04-30,606.673,610.873,600.839,516.799988,7232838,442.967102
2010-05-03,598.506,602.356,593.897,511.875,5730692,438.745728
2010-05-04,597.456,606.089,591.214,510.575012,7931280,437.63147
2010-05-05,589.172,597.077,585.264,510.325012,6846784,437.417175
2010-05-06,594.889,596.931,585.672,503.924988,10909566,431.931519
2010-05-07,569.339,618.339,569.339,516.400024,32945092,442.624329
2010-05-10,604.779,622.617,598.449,539.700012,17395566,468.952362
2010-05-11,626.645,626.645,611.885,533.900024,12035128,463.912659
2010-05-12,619.193,626.904,612.288,541.474976,6992040,470.494598
2010-05-13,611.108,629.177,611.108,535.900024,5462086,465.650513
2010-05-14,614.388,616.287,595.572,521.825012,8302916,453.420532
2010-05-17,595.399,595.399,580.61,508.274994,9423026,441.646759
2010-05-18,586.94,594.68,579.92,510.299988,7061022,443.406281
2010-05-19,585.214,585.646,572.612,499.325012,11930890,433.869995
2010-05-20,576.007,582.912,571.835,499.975006,8492908,434.434784
2010-05-21,569.62,575.345,561.679,497.774994,8762694,432.523132
2010-05-24,585.789,603.599,584.897,511.325012,11304034,444.296967
2010-05-25,589.817,589.817,565.505,492.825012,11541592,428.222107
2010-05-26,572.497,581.186,570.253,504.024994,6275326,437.953857
2010-05-27,581.761,591.371,576.352,511.125,12528690,444.123169
2010-05-28,592.666,597.873,583.775,518.325012,8016544,450.379333
2010-05-31,592.781,603.34,591.975,522.799988,7565560,454.2677
2010-06-01,600.348,601.326,577.791,505.274994,8899260,439.039978
2010-06-02,584.063,587.516,577.359,505.524994,9019092,439.257202
2010-06-03,586.883,597.298,586.883,515.400024,7820726,447.837799
2010-06-04,593.27,596.147,588.35,515.599976,6440570,448.011505
2010-06-07,584.063,584.063,575.432,503.875,6173290,437.823547
2010-06-08,581.013,582.74,572.612,498.200012,6961138,432.892456
2010-06-09,575.547,584.063,575.432,503.524994,6968352,437.51944
2010-06-10,581.186,585.473,579.546,507.674988,6383372,441.125366
2010-06-11,589.817,604.692,587.516,523.200012,10655208,454.615295
2010-06-14,607.023,615.712,603.685,531.75,7265726,462.044464
2010-06-15,612.95,615.654,604.261,533.049988,8682886,463.174072
2010-06-16,615.712,617.237,607.138,528.974976,5409682,459.633209
2010-06-17,611.856,619.74,608.979,535.700012,9622348,465.476715
2010-06-18,621.581,627.105,604.52,527.174988,17499384,458.069214
2010-06-21,610.533,616.69,610.533,532.825012,5391320,462.978607
2010-06-22,611.684,618.474,608.202,531.900024,5901498,462.174835
2010-06-23,609.785,614.273,606.505,529.349976,5330190,459.959106
2010-06-24,609.382,613.295,602.65,526.025024,8597134,457.069946
2010-06-25,604.203,614.561,600.175,531.474976,9292100,461.805573
2010-06-28,618.014,628.371,612.921,545.075012,14388236,473.622772
2010-06-29,627.796,627.796,612.374,533.724976,6498152,463.760559
2010-06-30,609.958,629.493,608.519,544.924988,12177820,473.492371
2010-07-01,623.768,625.12,613.698,538.125,6085298,467.583801
2010-07-02,619.164,623.739,613.007,534.474976,5005416,464.412201
2010-07-05,615.712,617.525,611.511,534.150024,2925642,464.129822
2010-07-06,613.122,622.559,613.122,536.950012,4231080,466.562836
2010-07-07,618.014,618.474,604.779,526.775024,6280816,457.72168
2010-07-08,609.958,615.453,607.224,528.549988,5475898,459.263947
2010-07-09,612.23,613.41,606.246,528.825012,5931692,459.50293
2010-07-12,609.958,614.532,605.383,528.125,5743662,458.894623
2010-07-13,608.375,620.171,608.375,537.150024,6877284,466.736633
2010-07-14,621.466,629.781,614.129,535.224976,7301038,465.063995
2010-07-15,616.834,621.984,614.619,536.724976,6344212,466.367279
2010-07-16,616.316,618.013,609.957,531.474976,4013710,461.805573
2010-07-19,608.864,613.353,606.39,528.025024,4484132,458.80777
2010-07-20,608.231,613.353,603.685,526.474976,3129346,457.460938
2010-07-21,609.325,611.684,607.454,529.200012,4491528,459.828796
2010-07-22,609.037,610.447,602.822,529.5,7259726,460.089478
2010-07-23,612.23,616.23,608.116,530.224976,6304334,460.71936
2010-07-26,611.971,614.216,604.347,526.549988,4166490,457.526154
2010-07-27,609.296,610.619,604.836,526.75,5546994,457.699921
2010-07-28,611.684,617.812,585.789,510.625,24196496,443.68869
2010-07-29,591.831,591.831,580.035,505.075012,21158386,438.866272
2010-07-30,584.034,587.142,579.604,504.825012,8796828,438.648987
2010-08-02,584.639,587.976,581.992,507.274994,5795460,440.777832
2010-08-03,586.451,593.212,583.488,513.875,9190952,446.512665
2010-08-04,591.544,593.27,582.653,508.024994,8374480,441.429535
2010-08-05,586.911,589.069,578.337,503.524994,8369812,437.51944
2010-08-06,580.553,581.243,574.568,500.049988,9123174,434.499939
2010-08-09,575.432,578.884,570.828,496.799988,10173606,431.675964
2010-08-10,570.253,576.813,567.548,493.950012,9138628,429.199585
2010-08-11,569.562,572.497,563.98,491.625,10019838,427.179382
2010-08-12,563.923,565.793,558.169,486.299988,11388176,422.552368
2010-08-13,558.456,571.864,558.456,489.549988,13949150,425.376373
2010-08-16,563.923,570.771,561.046,488.450012,6413484,424.420593
2010-08-17,563.923,566.771,558.169,485.325012,6760916,421.7052
2010-08-18,559.895,562.197,551.465,482.299988,11364848,419.076691
2010-08-19,554.543,566.743,554.543,488.600006,9446404,424.550873
2010-08-20,562.312,571.634,559.607,494.325012,9598754,429.525452
2010-08-23,570.857,570.857,561.391,488.450012,6191600,424.420593
2010-08-24,562.139,564.498,556.615,486.200012,8812412,422.465485
2010-08-25,558.169,562.686,555.579,483.899994,8512654,420.46698
2010-08-26,558.169,559.895,549.566,478.225006,12725152,415.53595
2010-08-27,551.781,552.932,544.675,474.799988,11116398,412.559845
2010-08-30,547.868,555.176,543.783,473.975006,5444212,411.843018
2010-08-31,543.581,546.631,526.52,459.600006,21306256,399.352417
2010-09-01,532.303,543.092,529.972,468.100006,12748912,406.73819
2010-09-02,543.783,544.732,538.604,468.725006,8091518,407.281219
2010-09-03,540.906,541.826,531.814,462.850006,6601622,402.176361
