"Date","MINDTREE.NS.Open","MINDTREE.NS.High","MINDTREE.NS.Low","MINDTREE.NS.Close","MINDTREE.NS.Volume","MINDTREE.NS.Adjusted"
2009-01-28,69.507,69.911,65.089,51.462502,30196,39.749996
2009-01-29,66.626,69.555,65.056,52.487499,99632,40.54171
2009-01-30,69.555,69.555,65.38,51.150002,27936,39.508617
2009-02-02,65.056,67.646,65.056,51.762501,29224,39.981709
2009-02-03,66.351,70.834,65.768,51.400002,52856,39.701706
2009-02-04,67.273,67.451,66.351,51.3125,25336,39.634125
2009-02-05,66.367,67.322,66.027,51.275002,24340,39.605164
2009-02-06,65.056,67.273,65.056,51.275002,13700,39.605164
2009-02-09,67.969,67.969,65.704,51.174999,22312,39.527912
2009-02-10,68.94,68.94,65.073,51.3125,14484,39.634125
2009-02-11,66.383,67.646,63.487,51.575001,22224,39.83688
2009-02-12,66.06,71.206,66.044,51.5,162392,39.778957
2009-02-13,68.277,68.277,66.675,51.512501,22528,39.788609
2009-02-16,66.707,67.969,66.027,51.125,16776,39.489304
2009-02-17,66.383,67.646,65.429,51.150002,392936,39.508617
2009-02-18,65.704,66.998,65.704,51.375,18600,39.682407
2009-02-19,66.108,67.435,66.108,51.775002,12928,39.991371
2009-02-20,65.704,67.225,65.704,51.412498,45560,39.711372
2009-02-24,67.306,67.306,64.733,51.387501,23048,39.692062
2009-02-25,66.383,68.779,58.421,52,87120,40.165157
2009-02-26,66.06,66.917,65.704,51.325001,23328,39.643791
2009-02-27,65.882,66.901,65.38,51.099998,19904,39.469986
2009-03-02,66.675,66.998,64.733,50.525002,28748,39.02586
2009-03-03,65.412,66.351,65.056,51.112499,35232,39.479641
2009-03-04,66.335,67.419,65.137,51.200001,16984,39.547237
2009-03-05,65.704,66.351,64.717,50.587502,17972,39.074135
2009-03-06,64.684,65.93,63.681,50.3125,18148,38.861713
2009-03-09,64.425,66.513,63.762,49.512501,12676,38.243797
2009-03-12,64.765,64.765,62.807,48.974998,18224,37.828629
2009-03-13,63.114,66.675,60.541,47.5,144484,36.689327
2009-03-16,62.143,62.953,60.881,47.674999,49812,36.824497
2009-03-17,62.791,63.05,61.512,47.75,25220,36.882427
2009-03-18,62.791,64.7,62.467,48.924999,32928,37.790009
2009-03-19,64.733,93.215,64.733,64.949997,16438112,50.167824
2009-03-20,82.534,86.742,74.119,58.387501,11690996,45.098907
2009-03-23,74.443,77.679,71.837,56.387501,3308668,43.554092
2009-03-24,73.795,74.087,66.027,52.112499,1994168,40.25206
2009-03-25,66.351,70.462,64.085,52.575001,4626440,40.609299
2009-03-26,65.137,70.138,65.137,51.337502,1049824,39.653439
2009-03-27,67.257,68.617,66.351,51.650002,587432,39.894821
2009-03-30,66.027,67.986,65.218,51.200001,749232,39.547237
2009-03-31,63.454,71.53,63.454,52.762501,1266968,40.754116
2009-04-01,68.779,71.141,67.969,53.837502,592092,41.584457
2009-04-02,70.979,74.248,70.235,55.075001,935296,42.540298
2009-04-06,73.375,79.621,71.902,60.275002,1389072,46.556824
2009-04-08,76.708,82.405,73.148,61.349998,690252,47.387157
2009-04-09,80.916,83.975,77.679,60.875,561092,47.020271
2009-04-13,80.9,82.243,78.327,61.299999,221416,47.348537
2009-04-15,79.573,82.858,76.449,62.575001,382436,48.333347
2009-04-16,80.916,85.738,78.343,61.25,350448,47.309933
2009-04-17,79.298,84.8,77.679,63.224998,468648,48.83543
2009-04-20,82.858,83.829,79.621,62.737499,128888,48.458874
2009-04-21,79.298,81.563,79.298,61.637501,83476,47.609238
2009-04-22,76.061,82.534,76.061,61.337502,247252,47.377502
2009-04-23,78.035,81.466,77.064,61.424999,147624,47.445103
2009-04-24,81.531,83.182,80.592,63.1875,163448,48.806461
2009-04-27,82.13,84.153,81.563,63.174999,111532,48.796806
2009-04-28,80.269,109.69,74.766,76.25,15578924,58.89603
2009-04-29,98.717,105.773,93.215,76.224998,16100816,58.876728
2009-04-30,98.394,98.394,98.394,76,0,58.702934
2009-05-04,98.717,114.253,98.717,85.787498,9357620,66.262833
2009-05-05,111.34,114.091,109.058,85.849998,2991468,66.311134
2009-05-06,110.046,117.814,108.751,85.574997,2789380,66.098724
2009-05-07,111.502,113.282,109.075,85.387497,686336,65.953896
2009-05-08,110.127,120.629,110.127,86.487503,2662212,66.803535
2009-05-11,111.971,118.461,111.664,88.237503,1432004,68.155243
2009-05-12,113.282,118.946,113.282,89.337502,1007576,69.004898
2009-05-13,115.321,118.137,113.153,87.612503,363592,67.672501
2009-05-14,112.311,118.429,111.017,89.862503,673400,69.410385
2009-05-15,116.454,123.931,115.548,94.275002,1476128,72.818687
2009-05-18,124.61,135.939,124.61,101.75,840,78.592407
2009-05-19,131.407,135.567,118.202,93.099998,537816,71.911095
2009-05-20,121.374,125.581,99.316,94.037498,454692,72.635208
2009-05-21,122.992,132.492,122.992,96.349998,640872,74.421417
2009-05-22,123.332,128.171,120.727,94.487503,191772,72.982773
2009-05-25,123.008,125.824,122.992,95.087502,179620,73.446251
2009-05-26,124.61,133.511,118.137,92.75,635792,71.640739
2009-05-27,123.316,126.229,121.05,94.425003,215192,72.934532
2009-05-28,122.992,126.876,118.137,91.599998,751948,70.752457
2009-05-29,121.374,124.19,119.432,93.275002,327008,72.046257
2009-06-01,123.963,123.963,119.966,93.6875,260188,72.364845
2009-06-02,122.911,146.296,122.911,111.025002,3636372,85.75647
2009-06-03,146.296,164.082,145.001,121.487999,2898816,93.838181
2009-06-04,157.948,163.45,152.17,124.137001,1202508,95.884262
2009-06-05,158.595,161.832,147.688,116.112999,472900,89.68647
2009-06-08,150.504,156.977,138.09,110.061996,298236,85.01265
2009-06-09,140.794,150.115,136.91,111.125,366392,85.833702
2009-06-10,147.267,157.301,143.059,115.837997,683264,89.474068
2009-06-11,149.856,152.996,144.451,113.099998,183220,87.359222
2009-06-12,146.652,150.504,139.855,109.112999,149844,84.27964
2009-06-15,144.726,148.885,136.618,107.037003,223844,82.676109
2009-06-16,135.939,141.991,135.939,107.112999,152284,82.734802
2009-06-17,139.24,143.707,131.731,102.987999,105432,79.548637
2009-06-18,136.586,155.73,136.586,111.037003,2782756,85.765762
2009-06-19,146.943,148.238,134.854,106.449997,943428,82.22271
2009-06-22,139.499,146.587,136.472,108.212997,532308,83.584473
2009-06-23,136.262,149.5,134.32,112.724998,1191444,87.069572
2009-06-24,147.591,152.154,146.053,114.012001,425708,88.063652
2009-06-25,149.371,164.033,147.267,124.5,2425344,96.16465
2009-06-26,163.45,166.687,155.164,121.074997,1582612,93.519135
2009-06-29,158.239,163.45,156.33,123.625,477356,95.488808
2009-06-30,161.331,161.331,150.827,117.537003,142668,90.7864
2009-07-01,153.74,159.89,149.209,116.125,280636,89.695732
2009-07-02,152.446,157.301,151.539,118.800003,156708,91.76194
2009-07-03,150.827,154.064,148.465,115.449997,105900,89.17437
2009-07-06,151.103,171.477,145.649,119.987999,4734780,92.67955
2009-07-07,157.301,168.273,157.057,124.512001,1504236,96.173927
2009-07-08,157.98,160.213,150.504,117.125,277484,90.46817
2009-07-09,152.769,162.382,152.446,119.737999,869836,92.486458
2009-07-10,156.006,162.738,155.294,122.987999,560316,94.99678
2009-07-13,157.948,158.919,149.856,117.387001,190268,90.670532
2009-07-14,155.406,162.803,155.406,122.012001,743336,94.242912
2009-07-15,160.505,162.479,157.301,124.324997,373252,96.029488
2009-07-16,162.156,164.227,155.359,121.074997,203416,93.519135
2009-07-17,158.934,162.479,156.977,121.962997,229620,94.205063
2009-07-20,161.832,181.834,161.184,138.212006,2449448,106.755905
2009-07-21,181.349,190.249,156.006,120.5,6875108,93.075035
2009-07-22,159.243,163.45,149.97,117.849998,1946764,91.028137
2009-07-23,156.653,158.207,145.649,113.438004,2647788,87.620277
2009-07-24,149.921,150.827,146.069,113.462997,1148576,87.639595
2009-07-27,148.885,150.439,143.707,111.875,580108,86.413017
2009-07-28,146.216,147.267,142.865,111.650002,837484,86.239227
2009-07-29,144.516,147.057,139.24,109.199997,681616,84.346817
2009-07-30,140.146,144.969,136.91,110.762001,1279564,85.553329
2009-07-31,145.163,153.708,144.03,116.012001,2793620,89.608482
2009-08-03,152.122,152.122,146.005,113.762001,496172,87.870552
2009-08-04,148.885,152.769,146.635,113.962997,734600,88.02581
2009-08-05,148.238,148.788,144.127,111.962997,431800,86.480995
2009-08-06,145.649,148.238,140.794,109.637001,497904,84.684387
2009-08-07,142.671,142.995,137.881,106.974998,337908,82.628227
2009-08-10,139.823,149.5,138.124,113,1292256,87.28199
2009-08-11,147.267,151.766,145.649,113.587997,824112,87.73613
2009-08-12,144.386,146.311,142.412,110.724998,188636,85.52475
2009-08-13,144.03,147.655,144.03,113.512001,247144,87.677475
2009-08-14,147.914,150.406,146.62,115.237999,395684,89.01062
2009-08-17,147.914,153.432,143.383,112.962997,508656,87.25341
2009-08-18,146.587,149.759,144.03,114.300003,254672,88.286087
2009-08-19,148.238,151.798,146.555,115.375,537504,89.116432
2009-08-20,150.504,157.883,149.386,120.712997,1827412,93.239555
2009-08-21,149.694,160.116,149.694,121.099998,851800,93.538467
2009-08-24,157.624,163.936,156.977,125.474998,1003564,96.917747
2009-08-25,161.508,169.276,160.617,130.011993,1293932,100.422142
2009-08-26,168.321,179.26,168.305,132.087006,4494516,102.02491
2009-08-27,173.16,174.422,165.44,129.061996,4078012,99.688362
2009-08-28,167.01,176.947,163.822,133.462006,1851492,103.08699
2009-08-31,169.923,175.102,166.687,131.287994,679728,101.407745
2009-09-01,170.894,171.542,162.236,127.462997,612424,98.4533
2009-09-02,166.687,170.733,163.126,129.675003,1058776,100.161865
2009-09-03,169.923,170.247,163.45,127.425003,530464,98.423973
2009-09-04,168.305,171.315,166.687,129.649994,1723648,100.14254
2009-09-07,169.47,171.218,166.849,131.212006,1311656,101.34906
2009-09-08,170.571,178.986,169.325,135.375,1464852,104.564583
2009-09-09,176.964,184.165,173.533,140.350006,1162652,108.407295
2009-09-10,184.067,194.845,180.831,145.149994,3044712,112.114861
2009-09-11,189.376,190.606,181.948,142.587006,702708,110.135155
2009-09-14,184.488,185.459,179.957,140.386993,276560,108.435867
2009-09-15,181.899,197.759,179.18,150.475006,1087012,116.227898
2009-09-16,197.096,207.404,196.788,155.375,1956548,120.012703
2009-09-17,204.199,204.199,189.359,147.738007,805784,114.113838
2009-09-18,190.962,199.118,189.991,149.962006,382524,115.831673
2009-09-22,198.729,198.988,191.933,150.462006,380124,116.217865
2009-09-23,195.493,196.075,190.994,148,165492,114.316238
2009-09-24,189.392,195.816,185.136,145.75,7160604,112.5783
2009-09-25,189.311,198.082,189.02,148.574997,759172,114.760345
2009-09-29,195.558,205.203,194.198,155.761993,1633300,120.311668
2009-09-30,202.241,207.145,199.781,155.149994,608264,119.838921
2009-10-01,201.642,202.29,196.787,153.587006,574580,118.631668
2009-10-05,190.962,198.082,190.962,150.412994,340048,116.180031
2009-10-06,197.111,197.386,190.314,148.475006,387420,114.683105
2009-10-07,194.133,194.846,182.885,142.899994,371832,110.37693
2009-10-08,189.02,192.58,178.662,139,441416,107.364563
2009-10-09,183.841,186.107,173.807,136.024994,406304,105.066643
2009-10-12,179.763,185.459,176.559,142.337006,588952,109.942078
2009-10-13,185.427,185.427,185.427,143.225006,0,110.627968
2009-10-14,185.783,186.754,181.688,143.100006,198808,110.531433
2009-10-15,185.783,187.013,179.925,139.787994,177104,107.973206
2009-10-16,180.977,187.062,178.015,141.774994,180304,109.507973
2009-10-20,183.841,186.754,181.252,143.274994,219972,110.666595
2009-10-21,186.107,192.904,182.303,143.524994,690120,110.859673
2009-10-22,184.488,190.282,180.993,140.574997,135940,108.5811
2009-10-23,186.268,186.608,181.332,140.399994,182176,108.44593
2009-10-26,181.899,186.042,179.828,143,200436,110.454163
2009-10-27,185.136,192.256,184.488,147.675003,791744,114.065163
2009-10-28,189.99,197.111,189.99,151.050003,1202596,116.672096
2009-10-29,192.547,196.787,187.74,149.975006,937960,115.841728
2009-10-30,193.551,195.816,189.359,149.688004,544192,115.620056
2009-11-03,193.551,193.81,188.081,147.074997,176588,113.60173
2009-11-04,190.962,197.322,190.962,151.024994,605572,116.652748
2009-11-05,192.912,195.485,190.983,150.725006,261048,117.197014
2009-11-06,194.52,200.95,193.877,150.975006,379560,117.391464
2009-11-09,191.626,199.503,191.626,154.261993,179236,119.947235
2009-11-10,200.95,200.95,194.52,151.899994,96496,118.11068
2009-11-11,195.484,199.343,192.269,152.613007,118332,118.665085
2009-11-12,197.124,197.124,193.941,152.261993,387964,118.392105
2009-11-13,195.821,202.879,194.841,156.074997,466436,121.356949
2009-11-16,201.272,203.507,196.16,154.550003,355644,120.171188
2009-11-17,200.79,206.545,198.7,159.824997,852772,124.272781
2009-11-18,208.555,213.168,206.255,161.75,1021356,125.769569
2009-11-19,208.988,210.596,205.934,162.162994,262188,126.090744
2009-11-20,207.059,207.059,202.879,158.462006,113264,123.212982
2009-11-23,205.419,205.419,199.392,159,110404,123.631332
2009-11-24,204.487,210.596,202.236,160.600006,631560,124.875397
2009-11-25,208.024,212.204,206.545,162.824997,497380,126.605461
2009-11-26,209.31,210.114,208.249,162.613007,273872,126.44062
2009-11-27,206.738,208.667,201.352,158.613007,219048,123.330406
2009-11-30,202.719,207.702,202.719,161.199997,105408,125.341896
2009-12-01,207.316,209.31,205.194,162.449997,129520,126.313911
2009-12-02,208.667,209.953,207.059,162.511993,304608,126.362106
2009-12-03,209.004,218.585,209.004,164.811996,970392,128.150482
2009-12-04,207.702,223.778,207.702,170.5,460780,132.573196
2009-12-07,218.891,223.232,214.454,168.238007,286308,130.814362
2009-12-08,217.026,218.537,213.796,168.774994,111252,131.231918
2009-12-09,214.454,225.707,210.611,171.738007,374492,133.535782
2009-12-10,222.814,224.196,217.894,170.274994,290860,132.398239
2009-12-11,221.157,221.157,210.997,165.475006,356644,128.66597
2009-12-14,213.811,218.634,212.847,169.274994,303660,131.620682
2009-12-15,216.93,223.763,216.062,170.811996,578996,132.81575
2009-12-16,219.406,223.135,215.789,171.675003,356652,133.486832
2009-12-17,222.299,225.064,219.599,172.386993,1292292,134.040436
2009-12-18,221.704,225.064,219.647,173.938004,323912,135.246445
2009-12-21,223.858,234.71,223.858,176.212006,506212,137.014603
2009-12-22,228.28,230.852,222.347,173.962006,201464,135.265091
2009-12-23,226.672,229.887,223.2,175.712006,574496,136.625824
2009-12-24,228.376,231.495,220.643,172.75,200272,134.322678
2009-12-29,220.885,224.421,217.026,169.675003,108600,131.931717
2009-12-30,218.955,229.148,217.991,176,493088,136.849762
2009-12-31,226.672,228.247,222.171,173.600006,212124,134.983627
2010-01-04,224.743,227.958,220.612,172.324997,166744,133.992264
2010-01-05,222.171,223.135,214.776,167.561996,283096,130.288757
2010-01-06,219.599,240.176,217.026,172.238007,383740,133.924591
2010-01-07,221.849,224.711,216.142,168.800003,648724,131.251343
2010-01-08,223.135,223.392,217.026,169.212006,119920,131.571686
2010-01-11,217.669,221.688,215.434,168.550003,81044,131.056992
2010-01-12,217.991,223.039,217.991,171.75,194428,133.545105
2010-01-13,218.634,225,217.991,172.199997,247632,133.89505
2010-01-14,228.923,230.852,224.582,176.850006,900656,137.510681
2010-01-15,227.637,231.238,223.489,174.863007,176508,135.965668
2010-01-18,227.315,233.102,223.457,178.712006,451312,138.958481
2010-01-19,231.173,232.749,225.868,177.550003,422636,138.054947
2010-01-20,229.887,232.926,206.416,162.238007,2124156,126.149025
2010-01-21,205.13,214.133,204.166,161.225006,708944,125.361359
2010-01-22,199.986,208.635,196.931,160.050003,384460,124.447754
2010-01-25,204.166,208.33,201.272,156.738007,127156,121.87249
2010-01-27,205.452,205.773,180.051,141.875,775260,110.315666
2010-01-28,190.276,192.912,181.659,146.050003,433360,113.561966
2010-01-29,188.09,190.983,181.338,145.811996,358952,113.376892
2010-02-01,183.346,189.697,183.267,143.462006,153364,111.549637
2010-02-02,188.621,193.813,184.874,144.962006,303984,112.716003
2010-02-03,187.286,191.948,185.517,146.462006,149688,113.882324
2010-02-04,184.071,196.481,183.267,143.350006,509680,111.462555
2010-02-05,179.408,184.537,178.54,142.238007,198868,110.597931
2010-02-08,184.231,188.411,181.981,145.337006,147712,113.007568
2010-02-09,184.859,188.01,182.351,143.149994,292380,111.30703
2010-02-10,187.688,189.697,180.373,141.412994,228080,109.956421
2010-02-11,184.746,184.746,180.052,140.412994,302560,109.178856
2010-02-15,180.727,183.106,178.444,139.261993,134884,108.283905
2010-02-16,179.73,182.945,176.757,137.699997,514792,107.069382
2010-02-17,179.987,180.695,176.225,138.061996,319740,107.350845
2010-02-18,177.962,180.695,174.601,137.225006,166100,106.700043
2010-02-19,176.193,177.126,164.972,131.011993,249820,101.869087
2010-02-22,172.013,180.373,167.592,136.149994,870792,105.864151
2010-02-23,175.1,175.1,170.888,133.899994,166088,104.114662
2010-02-24,172.528,176.193,172.013,133.975006,97552,104.173012
2010-02-25,172.978,175.164,167.4,131.425003,123484,102.190224
2010-02-26,167.512,174.586,167.512,133.25,332804,103.609245
2010-03-02,172.013,182.463,172.013,138.149994,351600,107.419273
2010-03-03,178.765,181.016,177.19,138.761993,76460,107.895126
2010-03-04,178.444,180.051,173.653,136.449997,232084,106.097443
2010-03-05,175.486,178.026,172.431,134.787994,175080,104.805153
2010-03-08,176.836,177.222,171.37,133.811996,514812,104.046234
2010-03-09,171.129,172.013,165.615,130.787994,784668,101.694939
2010-03-10,167.544,172.592,166.226,132.511993,645596,103.035423
2010-03-11,170.084,178.138,170.084,136.574997,400196,106.194649
2010-03-12,177.158,183.974,177.158,139.149994,613776,108.196831
2010-03-15,179.73,189.054,179.087,146.287994,1100932,113.747017
2010-03-16,189.697,195.484,181.192,142.524994,1757064,110.821106
2010-03-17,187.768,189.376,181.338,142.024994,450660,110.432297
2010-03-18,182.945,184.488,177.962,142.399994,237768,110.723869
2010-03-19,184.553,185.775,181.338,142.050003,146252,110.451714
2010-03-22,180.051,184.553,180.051,142.363007,269620,110.695129
2010-03-23,184.553,187.125,182.624,142.875,120928,111.093224
2010-03-25,183.749,191.883,182.624,147.738007,1051312,114.874489
2010-03-26,190.019,203.699,190.019,153.462006,2148732,119.325226
2010-03-29,199.343,202.204,188.491,148.75,593508,115.661354
2010-03-30,191.305,196.464,183.588,148.837006,358264,115.729012
2010-03-31,190.019,194.52,186.482,148.875,927140,115.758522
2010-04-01,192.88,196.095,189.536,148.511993,488464,115.476303
2010-04-05,192.591,192.591,188.089,146.699997,151876,114.067383
2010-04-06,189.376,194.681,187.736,147.488007,564728,114.680084
2010-04-07,189.697,196.095,186.803,145.975006,443824,113.503654
2010-04-08,188.411,188.7,180.774,141.399994,709144,109.94632
2010-04-09,183.267,188.411,183.267,145.199997,345956,112.901039
2010-04-12,187.768,188.411,186.321,145.125,97796,112.842712
2010-04-13,186.514,193.877,186.514,148.938004,703360,115.807571
2010-04-15,191.691,197.735,191.691,152.600006,818968,118.654968
2010-04-16,195.935,198.7,194.198,154.050003,296696,119.782433
2010-04-19,194.488,204.166,194.488,157.988007,620660,122.844406
2010-04-20,204.809,208.377,203.362,160.712006,482196,124.962486
2010-04-21,207.863,210.532,206.095,162.600006,393288,126.430489
2010-04-22,207.381,208.667,204.487,159.886993,190072,124.320976
2010-04-23,207.992,213.811,205.162,160.136993,332052,124.515358
2010-04-26,209.711,213.168,205.773,160.811996,342712,125.040222
2010-04-27,207.381,207.381,203.216,160.537994,126320,124.827164
2010-04-28,204.165,209.631,202.959,159.925003,232540,124.350563
2010-04-29,205.452,205.452,181.691,143.850006,11547928,111.851341
2010-04-30,184.874,192.912,184.038,143.800003,4563104,111.812462
2010-05-03,185.196,187.929,183.942,144.087006,508140,112.035606
2010-05-04,185.807,187.897,183.959,144.162994,1328228,112.094704
2010-05-05,183.267,187.125,177.977,144.925003,424876,112.687225
2010-05-06,186.16,189.521,182.141,145.600006,385076,113.212082
2010-05-07,183.299,189.054,183.267,145.25,500564,112.939903
2010-05-10,186.803,189.376,186.16,145,232532,112.745514
2010-05-11,184.553,189.039,182.013,142.824997,67964,111.054344
2010-05-12,182.077,185.807,181.353,143.375,384664,111.481987
2010-05-13,185.839,187.414,183.653,143.787994,43068,111.803123
2010-05-14,185.196,185.245,180.615,141.25,38392,109.829689
2010-05-17,181.659,189.697,176.916,141.311996,110600,109.877907
2010-05-18,181.659,187.897,181.659,142.087006,213280,110.480492
2010-05-19,181.981,184.859,176.836,138.337006,52940,107.56469
2010-05-20,178.122,181.61,173.943,135.337006,148468,105.232002
2010-05-21,174.054,175.197,169.441,134.274994,130576,104.406258
2010-05-24,175.872,180.695,171.306,133.800003,166876,104.036911
2010-05-25,172.657,174.907,163.59,129.238007,603184,100.489708
2010-05-26,169.441,174.875,164.667,134.949997,216868,104.931099
2010-05-27,176.418,176.418,169.473,133.925003,33700,104.134109
2010-05-28,174.907,176.193,172.013,136.363007,57448,106.029808
2010-05-31,172.849,179.216,172.656,137.712006,79196,107.078728
2010-06-01,175.229,178.765,174.103,137.524994,43152,106.933319
2010-06-02,176.868,179.215,173.653,136.125,294588,105.844749
2010-06-03,178.444,179.087,175.872,138.024994,173536,107.322067
2010-06-04,174.361,178.765,169.763,135.074997,224036,105.028282
2010-06-07,168.798,177.479,168.798,135.636993,95000,105.465294
2010-06-08,178.026,178.026,172.029,134.988007,87672,104.96067
2010-06-09,172.093,174.907,172.093,134.5,24304,104.581215
2010-06-10,174.232,174.425,172.013,134.261993,53308,104.396149
2010-06-11,174.425,174.425,172.013,133.912994,78228,104.124763
2010-06-14,174.57,174.586,170.76,133.475006,117720,103.784218
2010-06-15,171.049,174.57,168.878,134.475006,42400,104.561768
2010-06-16,173.3,182.206,173.3,138.037994,835236,107.332199
2010-06-17,177.479,189.054,176.836,142.537994,1827280,110.831207
2010-06-18,184.874,188.09,176.965,139.287994,437584,108.304123
2010-06-21,181.627,184.553,177.19,138.800003,235904,107.92469
2010-06-22,179.408,181.627,178.765,140.636993,113084,109.35305
2010-06-23,179.73,181.338,177.479,140.587006,299832,109.314178
2010-06-24,180.855,182.752,178.122,139.225006,511080,108.255173
2010-06-25,178.765,180.952,175.261,138.662994,115300,107.818176
2010-06-28,180.019,180.019,178.493,139.261993,169520,108.283905
2010-06-29,178.926,181.659,175.887,137.774994,321396,107.127686
2010-06-30,175.229,181.498,174.795,137.636993,161656,107.020393
2010-07-01,176.965,178.38,172.978,136.050003,155696,105.786415
2010-07-02,178.765,178.765,175.566,137.5,53004,106.913902
2010-07-05,175.55,185.517,175.278,141.175003,347756,109.77137
2010-07-06,179.73,184.874,179.73,142.113007,150036,110.500755
2010-07-07,182.302,185.742,181.016,142.238007,148500,110.597931
2010-07-08,184.553,185.196,182.302,143.363007,85104,111.472687
2010-07-09,185.196,186.482,184.231,144.488007,138592,112.347397
2010-07-12,186.16,187.704,185.839,144.738007,117100,112.541817
2010-07-13,186.482,187.125,181.82,143.962006,251844,111.938423
2010-07-14,186.111,187.379,176.979,141.324997,145824,111.436142
2010-07-15,181.038,182.94,160.683,143.412994,196888,113.08252
2010-07-16,183.194,183.859,179.484,142.125,188436,112.066948
2010-07-19,177.882,182.242,166.977,142.462006,301080,112.332703
2010-07-20,175.933,176.821,169.624,134.725006,1464504,106.231987
2010-07-21,171.811,174.665,171.7,136.886993,459188,107.936714
2010-07-22,170.29,174.301,170.019,135.087006,309908,106.517441
2010-07-23,171.875,172.968,170.258,134.75,428532,106.251678
2010-07-26,171.209,172.794,167.087,132.811996,99320,104.723549
2010-07-27,171.526,171.811,166.453,131.988007,68608,104.073837
2010-07-28,168.99,169.877,166.453,132.561996,72896,104.526443
2010-07-29,169.624,171.209,168.149,133.011993,41912,104.881271
2010-07-30,170.527,170.527,168.356,133.261993,394456,105.078407
2010-08-02,168.356,169.941,167.087,132.149994,34944,104.201538
2010-08-03,169.291,171.146,166.77,132.761993,75896,104.684135
2010-08-04,168.356,170.829,168.356,133.25,79612,105.068939
2010-08-05,169.624,170.733,167.706,132.337006,125164,104.34903
2010-08-06,170.512,170.829,168.799,133.837006,108512,105.531784
2010-08-09,169.624,171.146,168.356,134.287994,157148,105.887405
2010-08-10,170.527,172.763,168.038,133.011993,196136,104.881271
2010-08-11,168.704,170.099,168.038,133.199997,93020,105.029518
2010-08-12,167.087,171.177,166.627,132.886993,189244,104.7827
2010-08-13,168.087,169.909,166.802,132.149994,93648,104.201538
2010-08-16,167.404,169.307,159.478,130.600006,245400,102.979393
2010-08-17,167.611,171.05,165.517,132.587006,204088,104.546165
2010-08-18,170.194,172.002,166.073,131.613007,220776,103.778137
2010-08-19,170.48,170.48,167.404,133.199997,60540,105.029518
2010-08-20,167.721,169.307,166.612,132.300003,446376,104.319847
2010-08-23,168.038,168.958,165.978,131.212006,106232,103.461952
2010-08-24,167.673,168.958,165.026,131.162994,75960,103.423317
2010-08-25,163.441,167.087,163.441,129.287994,188096,101.944862
2010-08-26,164.297,166.136,163.758,129.488007,52448,102.102577
2010-08-27,164.234,164.836,161.063,127.650002,47892,100.653275
2010-08-30,165.502,165.502,160.746,127.800003,36704,100.771545
2010-08-31,162.014,163.283,157.893,125.362999,70112,98.849953
2010-09-01,161.697,161.697,158.527,125.837997,37108,99.22448
2010-09-02,160.112,168.038,160.112,128.725006,120456,101.500931
2010-09-03,163.6,165.819,162.347,129.425003,84636,102.052864
2010-09-06,163.505,168.958,161.697,129.912994,542568,102.43766
2010-09-07,168.007,168.958,158.923,129.625,153744,102.210564
2010-09-08,163.267,166.77,163.267,129.350006,121276,101.993744
2010-09-09,164.392,165.819,162.633,128.574997,78944,101.382645
2010-09-13,162.061,164.709,162.061,129.261993,121428,101.924355
2010-09-14,163.932,165.185,162.697,128.712006,258184,101.490692
2010-09-15,160.461,165.819,160.461,127.599998,276856,100.613846
2010-09-16,161.175,163.441,160.905,127.349998,266784,100.416702
2010-09-17,161.697,163.093,159.842,127.150002,299412,100.258995
2010-09-20,161.539,162.649,161.127,127.525002,160976,100.554718
2010-09-21,161.127,163.124,158.527,126.5,433732,99.74649
2010-09-22,160.207,161.697,158.844,126.550003,257696,99.785934
2010-09-23,161.38,161.38,159.24,126.237999,321300,99.539902
2010-09-24,160.112,162.268,158.891,126.599998,1196840,99.825348
2010-09-27,161.697,162.585,160.841,127.275002,263264,100.35759
2010-09-28,160.207,162.617,159.176,125.900002,1351720,99.273376
2010-09-29,162.3,162.3,159.557,126.112999,96932,99.441338
2010-09-30,161.317,163.853,161.095,127.824997,284352,100.791267
2010-10-01,162.649,163.853,161.095,127.412003,131436,100.465599
2010-10-04,163.283,163.536,161.063,127.574997,87748,100.594139
2010-10-05,161.38,162.807,161.254,127.512001,79164,100.544464
2010-10-06,161.729,163.251,161.729,128.561996,417900,101.372406
2010-10-07,162.363,163.822,162.363,128.774994,132716,101.540359
2010-10-08,163.441,164.075,162.014,127.987999,76164,100.9198
2010-10-11,164.488,164.488,162.332,128.125,65040,101.027802
2010-10-12,163.283,168.895,162.649,131.774994,1280456,103.905876
2010-10-13,168.99,170.385,164.9,131,342276,103.294792
2010-10-14,167.119,167.643,164.551,130.162994,152748,102.634811
2010-10-15,167.404,167.404,163.361,129.800003,100596,102.348549
2010-10-18,164.868,165.153,162.395,128.949997,126968,101.678329
2010-10-19,164.551,179.087,164.234,133.725006,955356,105.443489
2010-10-20,169.941,171.209,160.144,129.863007,879748,102.398239
2010-10-21,167.087,170.131,163.678,130.162994,153456,102.634811
2010-10-22,164.868,164.868,162.332,128.399994,77960,101.244659
2010-10-25,163.917,165.502,163.346,130.113007,72256,102.59539
2010-10-26,165.185,166.39,163.695,129.886993,106368,102.417175
2010-10-27,163.361,167.087,163.361,130.761993,99080,103.107101
2010-10-28,164.868,167.626,164.868,130.75,87664,103.097672
2010-10-29,166.104,166.121,161.697,128.375,60084,101.22496
