"Date","TCS.NS.Open","TCS.NS.High","TCS.NS.Low","TCS.NS.Close","TCS.NS.Volume","TCS.NS.Adjusted"
2012-10-23,1324,1324,1311.900024,1314.599976,568348,1200.71814
2012-10-25,1315,1323.900024,1304.25,1315.349976,1127235,1201.40332
2012-10-29,1311,1319.800049,1300.800049,1308.400024,407814,1195.05542
2012-10-30,1304.400024,1322,1304.400024,1311.5,402634,1197.886719
2012-10-31,1309.099976,1316.800049,1304,1315.5,499768,1204.294922
2012-11-01,1314.900024,1320.349976,1310.199951,1315.25,789884,1204.06604
2012-11-02,1324.900024,1338,1318.400024,1331.199951,836987,1218.667725
2012-11-05,1335.900024,1343.349976,1325.300049,1329.599976,611913,1217.202881
2012-11-06,1325,1337.400024,1319.449951,1320.550049,648733,1208.917969
2012-11-07,1325,1333.349976,1321.5,1331.5,529195,1218.942383
2012-11-08,1324,1334.699951,1316.599976,1331.199951,619522,1218.667725
2012-11-09,1330,1333.25,1320.900024,1324.949951,355691,1212.946045
2012-11-12,1320,1348,1320,1334.5,733391,1221.688843
2012-11-15,1320.099976,1322,1291,1294.150024,867701,1184.749756
2012-11-16,1299.800049,1306.800049,1280.099976,1286.800049,799445,1178.021118
2012-11-19,1290.099976,1295,1258.5,1262.349976,838143,1155.637939
2012-11-20,1275,1282.900024,1256.050049,1272.800049,628020,1165.204468
2012-11-21,1276.25,1294.699951,1276.25,1282.199951,470872,1173.809937
2012-11-22,1282.099976,1284.099976,1271,1276.449951,305812,1168.545898
2012-11-23,1282,1291.400024,1271.25,1288.599976,374838,1179.669189
2012-11-26,1288,1295.699951,1285,1293.699951,228167,1184.337769
2012-11-27,1299.900024,1299.900024,1288.300049,1295.199951,669080,1185.711182
2012-11-29,1310,1312,1292.349976,1298.099976,1735289,1188.365967
2012-11-30,1295,1325,1291.099976,1314,1789647,1202.921631
2012-12-03,1315,1322,1305.199951,1316.800049,659756,1205.484863
2012-12-04,1315.099976,1321.800049,1292.900024,1299.449951,797560,1189.601807
2012-12-05,1300,1307.550049,1288.599976,1297.900024,895029,1188.182739
2012-12-06,1295,1295,1269,1280.699951,1185046,1172.437012
2012-12-07,1276.650024,1280.699951,1257.050049,1264.150024,978607,1157.285889
2012-12-10,1262.099976,1266.800049,1231.199951,1237.199951,1514715,1132.614136
2012-12-11,1235,1243,1210.349976,1219.699951,2463457,1116.593262
2012-12-12,1224.900024,1241,1221.099976,1225.800049,1243974,1122.177612
2012-12-13,1230.099976,1234.599976,1217.099976,1222.550049,1148581,1119.202515
2012-12-14,1217,1245,1216.150024,1242.900024,1098407,1137.832275
2012-12-17,1239.150024,1248.900024,1202.099976,1205.5,2241449,1103.594116
2012-12-18,1214.699951,1225,1197,1210.650024,2344241,1108.308716
2012-12-19,1216.099976,1236.550049,1216.099976,1232.650024,3321030,1128.44873
2012-12-20,1227.150024,1255,1227.150024,1252.050049,1157015,1146.20874
2012-12-21,1250,1264.400024,1237.699951,1258.699951,1228984,1152.296753
2012-12-24,1262,1271.099976,1260.099976,1266.199951,627409,1159.162476
2012-12-26,1267,1269.150024,1255.300049,1262.199951,717629,1155.500977
2012-12-27,1264.900024,1264.900024,1247.650024,1250.949951,997079,1145.20166
2012-12-28,1254,1272,1250.75,1267.5,750811,1160.352417
2012-12-31,1261,1265.599976,1252,1255.849976,352085,1149.687378
2013-01-01,1266.949951,1267.900024,1260,1264.150024,254790,1157.285889
2013-01-02,1267,1272.400024,1255.550049,1263.300049,940123,1156.507568
2013-01-03,1265,1284,1259.949951,1280.599976,1317565,1172.345093
2013-01-04,1285,1301,1280.900024,1299.199951,2614380,1189.372681
2013-01-07,1300,1304,1290.25,1294.849976,910376,1185.390625
2013-01-08,1295,1304.300049,1294.300049,1300.25,1170935,1190.334229
2013-01-09,1301,1307.400024,1273.150024,1276.599976,1567949,1168.68335
2013-01-10,1279.900024,1282.099976,1255.300049,1258.400024,2261419,1152.021973
2013-01-11,1290,1322.5,1290,1306.349976,3902503,1195.918335
2013-01-14,1319,1348.449951,1307.349976,1334.5,2895112,1221.688843
2013-01-15,1390,1400,1327,1337.449951,4131489,1224.389404
2013-01-16,1336.900024,1355,1309,1347.75,2054746,1233.81897
2013-01-17,1349.699951,1371.800049,1343,1362,1514272,1246.863892
2013-01-18,1362.5,1366.050049,1338.050049,1351,720235,1236.794067
2013-01-21,1352.5,1354.900024,1327.099976,1330,630019,1217.569214
2013-01-22,1326,1331.699951,1308.099976,1317.5,693315,1206.125732
2013-01-23,1315.75,1323.75,1298.400024,1311.949951,938827,1203.786133
2013-01-24,1305,1336.900024,1305,1328.550049,1749235,1219.017578
2013-01-25,1323.75,1345,1323.75,1340.5,760550,1229.982544
2013-01-28,1340.300049,1349.949951,1337.949951,1345.050049,1214077,1234.157227
2013-01-29,1341.199951,1356.550049,1340.300049,1344.949951,865902,1234.065552
2013-01-30,1341,1349.849976,1335.800049,1346.150024,1139572,1235.166382
2013-01-31,1348.849976,1352.449951,1326.400024,1344.150024,2156584,1233.331421
2013-02-01,1344,1352,1342.150024,1348.099976,742270,1236.955566
2013-02-04,1349,1367.800049,1345.150024,1356.349976,1243652,1244.525391
2013-02-05,1345.099976,1365,1345.099976,1360.050049,1080997,1247.920532
2013-02-06,1362.5,1375.900024,1362,1370.550049,1786853,1257.55481
2013-02-07,1361,1390,1361,1387.150024,1306391,1272.786377
2013-02-08,1386,1437,1385.099976,1422.599976,3486809,1305.313477
2013-02-11,1424,1428.900024,1412.25,1414.699951,1156063,1298.064697
2013-02-12,1409.050049,1415,1401.849976,1410.050049,1112751,1293.798462
2013-02-13,1409.800049,1441.650024,1405.099976,1435.400024,1911333,1317.058472
2013-02-14,1430.099976,1455.800049,1429,1447.699951,1473479,1328.344116
2013-02-15,1444,1451.800049,1430.650024,1442.150024,910395,1323.251953
2013-02-18,1440.099976,1441.900024,1420,1425.349976,476043,1307.836548
2013-02-19,1421.599976,1448.900024,1412.699951,1443.550049,372147,1324.536377
2013-02-20,1441.5,1457,1441.5,1452.800049,1130759,1333.023804
2013-02-21,1440.699951,1456.849976,1440.699951,1451.050049,1924573,1331.418335
2013-02-22,1450,1464.050049,1442.300049,1455.099976,655347,1335.134155
2013-02-25,1453,1475,1451.5,1473.699951,865015,1352.200439
2013-02-26,1467,1499.949951,1466,1496.400024,1426835,1373.029175
2013-02-27,1495.25,1503.050049,1477.300049,1483.199951,1278341,1360.917358
2013-02-28,1486.25,1525,1485.25,1517,2299712,1391.930542
2013-03-01,1515.099976,1516,1498,1501.849976,1268663,1378.029663
2013-03-04,1491,1519.900024,1491,1513.199951,1568038,1388.444214
2013-03-05,1517,1543,1508.599976,1540.150024,1720027,1413.172241
2013-03-06,1536.150024,1565.5,1536.150024,1561.199951,1149755,1432.486572
2013-03-07,1561,1597.599976,1559.349976,1589.900024,1954351,1458.820435
2013-03-08,1590,1595.650024,1574.900024,1583.150024,2170751,1452.627075
2013-03-11,1575,1589.550049,1556.650024,1566.199951,1110665,1437.074219
2013-03-12,1558,1567.949951,1548,1560.5,904726,1431.84436
2013-03-13,1556.050049,1558.699951,1548,1551.699951,897248,1423.769897
2013-03-14,1557,1577,1543.800049,1567.699951,1525609,1438.450806
2013-03-15,1572,1580.400024,1560.599976,1570.25,2106199,1440.790527
2013-03-18,1559.849976,1573.650024,1554.400024,1566.949951,847494,1437.762695
2013-03-19,1564.5,1564.5,1540.449951,1546.75,1869955,1419.227661
2013-03-20,1540,1572.650024,1539.949951,1557.650024,2084068,1429.229492
2013-03-21,1563,1574.400024,1553.699951,1559.949951,832302,1431.339722
2013-03-22,1561.400024,1562.099976,1532,1542.150024,1357228,1415.007324
2013-03-25,1548.5,1552,1528.400024,1543.349976,928658,1416.108521
2013-03-26,1540.099976,1570,1536.150024,1556.349976,890768,1428.036743
2013-03-28,1556,1583.400024,1541.650024,1575.75,1532831,1445.837036
2013-04-01,1565,1573.699951,1551.25,1556.849976,484406,1428.495239
2013-04-02,1556,1571.199951,1541.25,1567.349976,565166,1438.129761
2013-04-03,1570,1575,1531,1543.400024,479966,1416.154541
2013-04-04,1540.099976,1540.099976,1501,1507.800049,563169,1383.489502
2013-04-05,1505,1509.349976,1484.099976,1498.349976,932624,1374.818115
2013-04-08,1498.900024,1498.900024,1475,1480.75,448208,1358.669434
2013-04-09,1480,1513,1477.599976,1497.400024,836177,1373.946655
2013-04-10,1509.900024,1538.900024,1501,1530.449951,1023142,1404.271729
2013-04-11,1540,1550.099976,1520.699951,1536.900024,1122329,1410.190186
2013-04-12,1481.900024,1524.5,1478.349976,1511.75,2516030,1387.113281
2013-04-15,1513.5,1514,1448.349976,1472.449951,2695748,1351.053589
2013-04-16,1470,1493.449951,1457.949951,1483.150024,1535791,1360.871338
2013-04-17,1495,1499,1431,1456.650024,2639502,1336.556396
2013-04-18,1487.949951,1494.900024,1427.449951,1452.75,4277229,1332.978027
2013-04-22,1446,1459.800049,1425,1425.300049,1481242,1307.791016
2013-04-23,1424.449951,1448,1424,1430.550049,1692085,1312.608032
2013-04-25,1430.550049,1430.550049,1398.650024,1402.300049,3964597,1286.687134
2013-04-26,1393,1393.449951,1365.099976,1369.349976,2377038,1256.453613
2013-04-29,1365,1384.699951,1365,1370.75,1984458,1257.738403
2013-04-30,1368,1382,1365,1378.400024,2010285,1264.757568
2013-05-02,1373.5,1438.800049,1373.5,1433.900024,2815163,1315.682007
2013-05-03,1426,1447.25,1407.900024,1418.5,1820895,1301.551514
2013-05-06,1420,1472.400024,1420,1467.199951,1863559,1346.236328
2013-05-07,1467.099976,1478.849976,1457.400024,1471.599976,1130090,1350.273682
2013-05-08,1472,1487.800049,1470,1480.099976,884065,1358.072998
2013-05-09,1483.199951,1503.449951,1483,1498.449951,974850,1374.910156
2013-05-10,1498.449951,1510.900024,1491.099976,1495.900024,569857,1372.570557
2013-05-13,1480,1481,1445.699951,1451.599976,931249,1331.922729
2013-05-14,1455.099976,1470.550049,1443.75,1457.949951,1125050,1337.749146
2013-05-15,1458.099976,1477.199951,1450,1471.550049,1782963,1350.228027
2013-05-16,1469,1469,1447.449951,1454.050049,1207826,1334.170654
2013-05-17,1455,1478.5,1454.099976,1473.800049,1450100,1352.292236
2013-05-20,1471.25,1478,1461,1472.400024,692752,1351.007935
2013-05-21,1465,1502,1465,1492.849976,949216,1369.771851
2013-05-22,1498,1509.150024,1492.300049,1498.400024,923472,1374.863892
2013-05-23,1495,1526.75,1478.349976,1492.699951,1531981,1369.634033
2013-05-24,1500,1502.949951,1463.599976,1469.550049,793306,1348.393066
2013-05-27,1469.5,1500,1460,1498,1011932,1374.497437
2013-05-28,1498,1516.5,1490.300049,1514.099976,700127,1389.269775
2013-05-29,1516,1527.5,1485.099976,1497.349976,726019,1373.900879
2013-05-30,1500,1512,1487,1499.400024,1204173,1375.782104
2013-05-31,1491,1509.25,1476.75,1498.449951,964934,1374.910156
2013-06-03,1504,1507,1457.099976,1469.400024,1548806,1348.255249
2013-06-04,1460,1473.900024,1450.150024,1465.349976,652660,1344.538696
2013-06-05,1461.099976,1472.650024,1452.699951,1467.800049,864338,1346.787354
2013-06-06,1453.699951,1478.5,1452.050049,1470.75,1270226,1361.552734
2013-06-07,1470.099976,1539,1468,1518.949951,1775422,1406.17395
2013-06-10,1525.050049,1544.699951,1519.099976,1525.050049,1680215,1411.821167
2013-06-11,1530.199951,1542,1492,1501.550049,1102734,1390.06604
2013-06-12,1494.099976,1495.099976,1462.050049,1468.099976,2402977,1359.099609
2013-06-13,1460,1464,1435.099976,1445.650024,1575671,1338.316284
2013-06-14,1448,1457.25,1431,1450.699951,1552998,1342.991455
2013-06-17,1453,1465,1428,1452.449951,1292081,1344.611572
2013-06-18,1455,1460,1440.150024,1443.800049,1145764,1336.603638
2013-06-19,1454.900024,1454.900024,1423.550049,1427.699951,1069894,1321.699219
2013-06-20,1421,1433.150024,1399.099976,1404.5,2086439,1300.221436
2013-06-21,1408.800049,1431.849976,1408,1422.25,1424112,1316.653564
2013-06-24,1415,1434.099976,1400.099976,1410.699951,944582,1305.961304
2013-06-25,1413.5,1427.099976,1380.699951,1392.300049,930274,1288.927734
2013-06-26,1396.900024,1447.75,1381.050049,1437.699951,1163244,1330.956543
2013-06-27,1447.800049,1497,1442,1491.900024,1910339,1381.132568
2013-06-28,1495,1524.300049,1458.199951,1518.150024,2408548,1405.433472
2013-07-01,1512,1516.699951,1483.400024,1492.349976,677326,1381.548706
2013-07-02,1493.099976,1508.5,1486.650024,1500.550049,828621,1389.140503
2013-07-03,1497.699951,1519,1465,1489.800049,765453,1379.188354
2013-07-04,1490.849976,1541,1490,1538.300049,958530,1424.087646
2013-07-05,1542,1558,1522,1530.199951,646506,1416.588989
2013-07-08,1528,1535,1500,1506.650024,829398,1394.787354
2013-07-09,1495.300049,1521.75,1495.300049,1504.900024,548663,1393.167236
2013-07-10,1510,1526.800049,1498,1511.949951,661312,1399.693726
2013-07-11,1520,1570,1520,1564.550049,1167637,1448.388672
2013-07-12,1595,1624.800049,1579.300049,1609.849976,1625768,1490.325195
2013-07-15,1601.099976,1647.300049,1599.300049,1641.75,1030285,1519.856689
2013-07-16,1625,1666.349976,1617.599976,1649.349976,1112493,1526.892578
2013-07-17,1645.050049,1684.949951,1645.050049,1678.5,1499625,1553.878418
2013-07-18,1680,1692.300049,1644,1660.400024,1722766,1537.122314
2013-07-19,1719,1759,1700,1742.800049,4275402,1613.403931
2013-07-22,1741,1758.800049,1728.300049,1746.5,1487386,1616.82959
2013-07-23,1748,1780.449951,1743.599976,1749.800049,823251,1619.884521
2013-07-24,1748.5,1792,1745,1782.800049,1090822,1650.434326
2013-07-25,1780,1810,1766.699951,1795.75,2044404,1662.422974
2013-07-26,1795,1798.949951,1750.099976,1774.5,1189532,1642.75061
2013-07-29,1758,1794.599976,1757.25,1779.199951,887131,1650.82251
2013-07-30,1780,1804.949951,1775.449951,1792.300049,1308742,1662.977539
2013-07-31,1790,1831.5,1789.449951,1815.5,1413375,1684.503662
2013-08-01,1810.050049,1834.800049,1790,1815.400024,1070589,1684.410889
2013-08-02,1819.699951,1849.900024,1816.699951,1845.849976,923427,1712.663696
2013-08-05,1840,1877.400024,1840,1867.199951,1177592,1732.473267
2013-08-06,1873,1881.949951,1864.650024,1870.099976,1152645,1735.163696
2013-08-07,1874,1890.900024,1813.449951,1822.699951,1347490,1691.184204
2013-08-08,1805.099976,1856.150024,1783.699951,1845.400024,1079314,1712.246216
2013-08-12,1841,1841,1808.150024,1814,1038787,1683.111816
2013-08-13,1820.199951,1844.849976,1809.949951,1819.800049,1084148,1688.493774
2013-08-14,1824.5,1858,1802,1833.5,1651034,1701.205078
2013-08-16,1824.199951,1830,1755.550049,1780.900024,1389965,1652.400146
2013-08-19,1798,1807,1755.550049,1777.449951,1060676,1649.199097
2013-08-20,1789.800049,1789.800049,1730,1736.400024,1362422,1611.111084
2013-08-21,1740.099976,1743.699951,1701.150024,1717.800049,1811997,1593.853027
2013-08-22,1705,1797.150024,1695.199951,1778.949951,2130494,1650.59082
2013-08-23,1794,1838,1784.300049,1829.449951,2016442,1697.447144
2013-08-26,1823.099976,1878.599976,1814,1842,1331619,1709.091553
2013-08-27,1839,1878.849976,1830,1838.800049,972642,1706.122559
2013-08-28,1828,1946.099976,1828,1907.900024,2222342,1770.236694
2013-08-29,1901,1970,1878.300049,1947.099976,2952591,1806.608032
2013-08-30,1939,2050,1930,2033.199951,2641471,1886.495239
2013-09-02,2020,2069,2017.5,2056.850098,1077017,1908.439087
2013-09-03,2050.100098,2067,1986.150024,2001.099976,1177532,1856.71167
2013-09-04,2000,2078.800049,1993.949951,2069.100098,1313258,1919.805664
2013-09-05,2069,2069,1981.050049,1990.75,1963746,1847.108643
2013-09-06,2009,2025,1975,1988.800049,1379798,1845.299194
2013-09-10,1986,2016.699951,1981,1987.900024,2150486,1844.464111
2013-09-11,2008,2018,1983.5,1993.800049,1504247,1849.938477
2013-09-12,1995,1998.550049,1945.800049,1967.900024,952784,1825.907349
2013-09-13,1965,1990,1946.550049,1953.75,1048160,1812.77832
2013-09-16,1950,1985,1894.050049,1902.550049,1230253,1765.272461
2013-09-17,1900,1952.550049,1897.099976,1947.449951,1663908,1806.932861
2013-09-18,1942.050049,1964.800049,1937.900024,1954.5,1054909,1813.474487
2013-09-19,1948,1990,1926.5,1966.300049,1953620,1824.422607
2013-09-20,1950,1989.900024,1941,1950.300049,1795929,1809.577271
2013-09-23,1950,1977.199951,1940,1955.099976,1494379,1814.030762
2013-09-24,1955,1977.900024,1926,1939.5,2470150,1799.556519
2013-09-25,1941.5,1970.949951,1920.199951,1959.050049,2166929,1817.696045
2013-09-26,1954.800049,1974.099976,1935.099976,1942.900024,2459852,1802.711304
2013-09-27,1943.099976,1961.949951,1937.449951,1948.099976,892333,1807.536011
2013-09-30,1954,1961.849976,1920,1927.800049,993675,1788.700806
2013-10-01,1932,1954.849976,1916.699951,1949.050049,795997,1808.417236
2013-10-03,1971.800049,2036.900024,1960.400024,2024.599976,2336177,1878.515869
2013-10-04,2032,2069,2026.949951,2033.599976,967016,1886.866577
2013-10-07,2035,2097.699951,2025.300049,2089.75,996939,1938.964722
2013-10-08,2083,2098,2056.550049,2061.449951,914053,1912.707153
2013-10-09,2055.5,2097.649902,2045.099976,2090.850098,887929,1939.986206
2013-10-10,2088,2098,2067.25,2080,582160,1929.918579
2013-10-11,2103,2138,2082.399902,2122.050049,1142224,1968.93457
2013-10-14,2127.5,2225,2125,2212.75,2187230,2053.090332
2013-10-15,2235,2258.850098,2201,2215.399902,2332546,2055.549072
2013-10-17,2230,2230,2095.699951,2108.449951,3343607,1956.315796
2013-10-18,2104.800049,2133.800049,2061.550049,2120.649902,2673083,1967.635864
2013-10-21,2125,2127.949951,2050,2071.649902,1842686,1922.171265
2013-10-22,2088,2107.649902,2076.850098,2089.350098,1022307,1938.593872
2013-10-23,2088.5,2103,2046.150024,2061.149902,1227748,1912.428711
2013-10-24,2042,2082.350098,2001.849976,2008.699951,1808879,1863.763184
2013-10-25,1995,2072,1995,2067.75,1263701,1922.380493
2013-10-28,2068,2089.800049,2052.550049,2063.949951,901971,1918.848145
2013-10-29,2065,2085.800049,2047.900024,2069.800049,914538,1924.286865
2013-10-30,2070.25,2100,2070.25,2091.949951,1057437,1944.879395
2013-10-31,2089,2129,2079.399902,2112.050049,1761538,1963.566528
2013-11-01,2110,2141.949951,2091.100098,2097.600098,673240,1950.132202
2013-11-05,2100,2105,2031.699951,2042,1130643,1898.441284
2013-11-06,2063,2103.550049,2059.050049,2091.100098,833875,1944.089478
2013-11-07,2100,2148.149902,2080.300049,2121.949951,978474,1972.770508
2013-11-08,2130,2131.75,2071.199951,2090.850098,804673,1943.856934
2013-11-11,2090,2140,2050,2094.649902,980569,1947.389771
2013-11-12,2096.850098,2121.699951,2079,2087.149902,500341,1940.41687
2013-11-13,2098.949951,2106.199951,2043.650024,2049,604169,1904.948608
2013-11-14,2072,2072,2021.849976,2026.199951,1064852,1883.751831
2013-11-18,2046,2059.899902,2032.25,2044,1415801,1900.300781
2013-11-19,2049.949951,2055,2021.199951,2029.900024,1038932,1887.191772
2013-11-20,2046.849976,2049.899902,2017,2023.599976,829348,1881.334473
2013-11-21,2023.199951,2034.699951,1980,1986.599976,1151441,1846.935669
2013-11-22,1991,2011,1985.099976,2000.849976,747247,1860.18396
2013-11-25,2008,2026.849976,1993.099976,2013.25,975499,1871.71228
2013-11-26,2003.099976,2016.449951,1987,1993.699951,1023706,1853.536499
2013-11-27,2009,2013.699951,1975,1986.449951,1060489,1846.796265
2013-11-28,1993.099976,1996.550049,1970,1984.599976,1402861,1845.076294
2013-11-29,1992,2014.699951,1981.800049,2004.349976,962406,1863.437866
2013-12-02,1995,2021,1995,2013.900024,626630,1872.31665
2013-12-03,2016.050049,2042,2015.050049,2020.800049,724592,1878.731445
2013-12-04,2019.900024,2031.599976,1993.650024,2000.050049,759518,1859.440308
2013-12-05,2016,2033.550049,1983.050049,1987.150024,698595,1847.447021
2013-12-06,1991,2010,1991,2000.300049,723481,1859.672729
2013-12-09,2029,2029.949951,2000,2004.849976,913170,1863.902832
2013-12-10,2000,2089,2000,2082.75,1826667,1936.326294
2013-12-11,2079,2086.850098,2043,2058.050049,778031,1913.362671
2013-12-12,2045,2064,2025.099976,2028.900024,827982,1886.262085
2013-12-13,2037.949951,2045,1995,2001.800049,1731675,1861.067139
2013-12-16,2013.699951,2039.800049,2005.150024,2019.150024,1429250,1877.19751
2013-12-17,2031.599976,2065.850098,2030,2045.349976,1497737,1901.555664
2013-12-18,2040,2071,2038,2055.800049,793995,1911.27063
2013-12-19,2075.949951,2110,2062.649902,2081.5,1080993,1935.164063
2013-12-20,2088.100098,2130,2085.850098,2120.550049,982906,1971.468994
2013-12-23,2129.949951,2143.449951,2097.949951,2109.050049,660612,1960.777466
2013-12-24,2119.800049,2129,2104.25,2110.699951,435078,1962.311157
2013-12-26,2115,2117,2091.449951,2100.300049,1148597,1952.642456
2013-12-27,2107,2169.899902,2105,2160.649902,1239973,2008.749023
2013-12-30,2170,2175.25,2146.699951,2156.050049,834388,2004.473389
2013-12-31,2160.100098,2184.949951,2150.899902,2172.050049,622888,2019.3479
2014-01-01,2180.100098,2184.5,2151.100098,2153.300049,264976,2001.916138
2014-01-02,2166,2189,2156.149902,2167,863474,2014.652954
2014-01-03,2164.699951,2229.100098,2147.25,2222.199951,1309087,2065.972168
2014-01-06,2229,2244,2197,2239.600098,1155905,2082.14917
2014-01-07,2240,2256.449951,2199,2206.149902,1448743,2051.050781
2014-01-08,2212,2244,2210,2232.649902,1275010,2075.6875
2014-01-09,2228.75,2255.5,2222.100098,2241.949951,1291103,2084.33374
2014-01-10,2260,2309.800049,2235,2280.899902,1684667,2120.545898
2014-01-13,2285,2384,2285,2368.75,1907158,2202.219727
2014-01-14,2372,2384.800049,2320,2326.75,1487482,2163.172119
2014-01-15,2342.449951,2378.199951,2327,2353.600098,1524427,2188.134521
2014-01-16,2380,2380.100098,2325,2350.300049,1498981,2185.06665
2014-01-17,2298,2298,2206.050049,2213.050049,3782378,2057.466309
2014-01-20,2218.949951,2350,2215.5,2338.199951,3005279,2173.817627
2014-01-21,2334,2339.25,2275.100098,2280.300049,1566141,2119.987793
2014-01-22,2287.100098,2296.850098,2264.100098,2274.050049,1192015,2114.177246
2014-01-23,2268.100098,2276.699951,2237.300049,2252.449951,1145381,2094.095947
2014-01-24,2244,2283.25,2235,2248.699951,925133,2090.609375
2014-01-27,2226,2259.5,2220.100098,2229.600098,1266474,2076.545654
2014-01-28,2232,2247.850098,2196.100098,2212.350098,1426083,2060.480713
2014-01-29,2240,2240,2205,2209.800049,849038,2058.10498
2014-01-30,2198.050049,2227,2190,2217.600098,1112625,2065.370117
2014-01-31,2225.100098,2269.800049,2221,2241.050049,1087123,2087.209473
2014-02-03,2222,2244.25,2190.800049,2194.449951,681240,2043.809082
2014-02-04,2174,2175,2112.050049,2151.350098,1347083,2003.667114
2014-02-05,2163.800049,2200,2140,2194.399902,926825,2043.762329
2014-02-06,2180,2189.899902,2145,2175.25,961326,2025.927368
2014-02-07,2190,2195,2131,2144.399902,995456,1997.194824
2014-02-10,2144,2144,2085.100098,2093.550049,2009635,1949.835327
2014-02-11,2100,2126.5,2096,2101.699951,1784393,1957.425781
2014-02-12,2118,2123.600098,2095,2105.449951,1537174,1960.917969
2014-02-13,2107,2138.399902,2096.5,2133.75,1047175,1987.275269
2014-02-14,2137.899902,2184.75,2128.100098,2167.899902,955031,2019.081299
2014-02-17,2160,2186,2147.199951,2165.399902,835197,2016.75293
2014-02-18,2165,2191,2155.850098,2166,763458,2017.31189
2014-02-19,2170,2215,2162.25,2197.949951,536459,2047.068359
2014-02-20,2206,2222,2182.800049,2189.350098,793962,2039.058594
2014-02-21,2198,2213,2190.75,2205.699951,858930,2054.286377
2014-02-24,2204,2205.25,2170.100098,2177.899902,1225212,2028.39502
2014-02-25,2189,2199.5,2180,2188.899902,1652687,2038.639893
2014-02-26,2194,2195,2177.149902,2182.149902,1929856,2032.352905
2014-02-28,2161,2280,2160.149902,2275.75,1994096,2119.527588
2014-03-03,2271.800049,2299,2228,2240.050049,803039,2086.278809
2014-03-04,2233.199951,2254,2224,2240.649902,1015166,2086.836914
2014-03-05,2254.850098,2286.25,2242.550049,2251.899902,1151003,2097.315186
2014-03-06,2252.850098,2260,2232.149902,2240.75,657281,2086.93042
2014-03-07,2245.5,2250.050049,2152.800049,2228.5,2349236,2075.521484
2014-03-10,2228.100098,2228.5,2135,2142.649902,1914884,1995.564331
2014-03-11,2155,2177.649902,2122,2151.649902,1275127,2003.946899
2014-03-12,2153,2189.75,2153,2179.449951,834894,2029.838501
2014-03-13,2148.050049,2202,2136.850098,2149.550049,1009942,2001.991211
2014-03-14,2141,2160.5,2124.300049,2139.550049,1080623,1992.677734
2014-03-18,2135.5,2151.800049,2104.25,2122,1282921,1976.332397
2014-03-19,2075,2075,2013.050049,2039.400024,4326331,1899.402466
2014-03-20,2038,2122.899902,2011.400024,2108.199951,2864478,1963.479492
2014-03-21,2125,2145,2085,2127,2340388,1980.98877
2014-03-24,2136.949951,2157.949951,2126.149902,2152.600098,1091507,2004.831787
2014-03-25,2144,2172,2130,2146.649902,1124984,1999.290283
2014-03-26,2148.050049,2158.5,2087.550049,2093.5,1596175,1949.788208
2014-03-27,2100.949951,2115,2065.050049,2094.25,2506238,1950.486938
2014-03-28,2097,2122.850098,2080.050049,2102.100098,1485581,1957.79834
2014-03-31,2104,2144.949951,2082,2133.149902,1341634,1986.716309
2014-04-01,2145,2185,2144.899902,2176.699951,1377966,2027.277466
2014-04-02,2190,2202,2161.050049,2172.25,1881508,2023.132813
2014-04-03,2172.850098,2182,2147.600098,2166.5,790597,2017.77771
2014-04-04,2172,2187,2130,2138.850098,847328,1992.025269
2014-04-07,2130.100098,2165.949951,2120.699951,2153.800049,1297493,2005.949219
2014-04-09,2152,2162,2105,2140.399902,1675250,1993.46875
2014-04-10,2140.399902,2148.649902,2115.199951,2126.149902,1076443,1980.197144
2014-04-11,2118,2174.899902,2100,2164.100098,1170371,2015.54248
2014-04-15,2181,2258,2174.050049,2252.75,1798622,2098.106445
2014-04-16,2264,2264,2184.199951,2196.300049,1737955,2045.531616
2014-04-17,2220,2227,2142.699951,2222.899902,3840719,2070.305664
2014-04-21,2220,2242.899902,2211.300049,2221.75,921297,2069.235352
2014-04-22,2233.949951,2249.899902,2219.899902,2221.050049,743137,2068.582764
2014-04-23,2231.399902,2243.899902,2201.100098,2213.75,969496,2061.783691
2014-04-24,2213.75,2213.75,2213.75,2213.75,0,2061.783691
2014-04-25,2227,2235,2193.199951,2205.25,1580224,2053.867432
2014-04-28,2205.25,2222.699951,2180.100098,2191.350098,1275383,2040.921875
2014-04-29,2186,2206.350098,2176.899902,2194.25,923090,2043.622803
2014-04-30,2185.100098,2205.600098,2181,2189.199951,1198689,2038.919434
2014-05-02,2181.25,2219.899902,2181.25,2208.449951,958889,2056.847656
2014-05-05,2210.800049,2229,2204.149902,2213.699951,657239,2061.738037
2014-05-06,2213.699951,2221.600098,2190,2198.899902,480616,2047.953613
2014-05-07,2191.050049,2203,2140.100098,2165.550049,2358091,2016.892822
2014-05-08,2165.100098,2181.800049,2147.649902,2162.050049,1303450,2013.632813
2014-05-09,2152,2184.699951,2152,2159.899902,899720,2011.630615
2014-05-12,2153,2166.699951,2123.149902,2159.350098,1443032,2011.11853
2014-05-13,2165.800049,2239,2165.800049,2210.949951,1273742,2059.17627
2014-05-14,2214.399902,2237.699951,2201.100098,2216.100098,694614,2063.972412
2014-05-15,2216.100098,2225,2171.149902,2193.149902,1260098,2042.5979
2014-05-16,2200.050049,2253.399902,2100.25,2160.75,2620899,2012.422485
