"Date","GMRINFRA.NS.Open","GMRINFRA.NS.High","GMRINFRA.NS.Low","GMRINFRA.NS.Close","GMRINFRA.NS.Volume","GMRINFRA.NS.Adjusted"
2010-02-25,54.548698,54.6959,51.703602,52.4394,5266602,51.846298
2010-02-26,52.7337,54.597801,52.292198,53.763901,7907785,53.155823
2010-03-02,54.4506,54.4506,53.469501,54.1563,3294020,53.543781
2010-03-03,54.205299,57.492001,54.1563,57.2467,8204737,56.599228
2010-03-04,57.884399,57.884399,56.510899,57.001499,4109475,56.3568
2010-03-05,57.393902,58.375,57.001499,57.590099,4879853,56.938744
2010-03-08,58.1297,58.571201,56.9034,57.148602,2714895,56.502239
2010-03-09,57.590099,57.590099,55.873199,56.1185,2737934,55.483788
2010-03-10,56.216599,56.805199,55.627899,56.461899,2387768,55.823303
2010-03-11,56.510899,56.9524,55.8242,56.265701,2480072,55.629326
2010-03-12,56.4128,56.461899,55.627899,55.775101,1801759,55.144276
2010-03-15,54.9412,56.216599,54.548698,56.069401,2816227,55.435246
2010-03-16,56.1185,56.9034,55.431702,56.609001,1997164,55.968742
2010-03-17,57.443001,58.0807,56.756199,57.099602,4214994,56.453793
2010-03-18,57.688202,58.276901,56.854301,57.8354,2948034,57.181271
2010-03-19,57.099602,58.276901,57.099602,57.639198,2790386,56.987289
2010-03-22,57.393902,57.393902,55.922298,56.069401,2177346,55.435246
2010-03-23,56.4128,56.805199,56.069401,56.461899,3018225,55.823303
2010-03-25,56.7071,60.0429,55.5298,58.6693,6628405,58.005741
2010-03-26,59.110802,60.0429,59.110802,59.5033,5052888,58.830307
2010-03-29,59.8466,61.269199,59.257999,60.5825,5256989,59.897301
2010-03-30,61.023899,62.201302,60.827702,61.171101,4652566,60.479244
2010-03-31,61.563499,62.005001,61.122101,61.5145,4554346,60.81876
2010-04-01,61.8088,62.789902,60.6315,61.465401,3198648,60.770214
2010-04-05,62.2994,62.544601,61.318298,61.906898,3267503,61.206722
2010-04-06,62.2994,63.133301,60.484299,61.171101,4091990,60.479244
2010-04-07,62.1031,62.544601,58.865501,59.993801,6162681,59.315258
2010-04-08,59.7976,60.729599,58.816502,60.239101,2846950,59.557785
2010-04-09,60.3372,61.5145,59.454201,60.5825,3004487,59.897301
2010-04-12,61.171101,62.005001,60.827702,61.269199,3467619,60.576229
2010-04-13,61.269199,62.1031,60.3372,61.661701,3994776,60.964294
2010-04-15,62.2994,63.771,61.8088,62.740898,5829947,62.031284
2010-04-16,61.906898,62.888,61.563499,61.956001,3194196,61.255264
2010-04-19,61.318298,61.612598,58.473099,59.012699,4643865,58.345253
2010-04-20,59.356098,60.974899,58.6693,59.454201,5889592,58.781761
2010-04-21,60.288101,61.318298,59.944698,61.073002,3660887,60.382252
2010-04-22,60.3372,61.5145,60.3372,60.729599,2339852,60.042732
2010-04-23,61.023899,61.171101,60.3862,60.827702,1121573,60.139729
2010-04-26,61.8088,62.986099,61.122101,62.740898,4711814,62.031284
2010-04-27,62.2994,67.401001,62.0541,66.616203,14753916,65.862755
2010-04-28,63.771,65.880302,61.8088,62.152199,8655549,61.449245
2010-04-29,62.789902,65.095497,62.789902,64.752098,6038582,64.019737
2010-04-30,66.223701,66.370903,64.359703,65.4879,6141004,64.747215
2010-05-03,64.752098,64.8993,62.789902,63.280499,3251453,62.564781
2010-05-04,63.722,64.114403,60.680599,60.974899,3325462,60.285259
2010-05-05,59.159901,61.318298,57.982601,60.5825,4678031,59.897301
2010-05-06,60.778702,61.7598,58.9636,60.5825,2591441,59.897301
2010-05-07,58.9146,61.956001,57.884399,60.6315,6258778,59.945744
2010-05-10,62.544601,62.544601,60.9258,61.367298,4801590,60.673222
2010-05-11,61.318298,61.563499,59.110802,59.257999,3059889,58.58778
2010-05-12,58.375,61.318298,57.443001,58.816502,5096976,58.151276
2010-05-13,59.699501,60.0919,58.031601,58.522202,3703536,57.860302
2010-05-14,58.522202,58.9146,56.854301,57.050499,3317968,56.405247
2010-05-17,56.9034,58.6203,55.775101,58.0807,2911606,57.423794
2010-05-18,57.884399,58.522202,57.393902,57.982601,2084326,57.326809
2010-05-19,57.688202,57.884399,56.265701,56.461899,2318322,55.823303
2010-05-20,56.020401,57.688202,56.020401,56.7071,1720085,56.065731
2010-05-21,54.9412,56.510899,54.254398,56.314701,1613499,55.677773
2010-05-24,57.884399,58.375,55.726101,55.8242,3174522,55.192814
2010-05-25,55.186501,56.069401,53.077099,53.322399,3128504,52.719311
2010-05-26,54.352501,57.737301,53.5676,57.050499,4493368,56.405247
2010-05-27,56.9524,57.688202,55.676998,56.216599,2080051,55.580776
2010-05-28,57.492001,58.178799,56.510899,57.590099,2368692,56.938744
2010-05-31,57.884399,58.9636,56.609001,58.6203,2616951,57.957294
2010-06-01,58.865501,58.865501,55.971298,56.216599,1752605,55.580776
2010-06-02,56.805199,57.393902,55.480801,56.020401,2318287,55.386799
2010-06-03,56.609001,57.197701,56.265701,56.510899,3006869,55.871746
2010-06-04,56.510899,56.854301,55.971298,56.1675,2310441,55.53223
2010-06-07,54.9412,55.186501,51.3111,54.4016,2102710,53.786308
2010-06-08,54.548698,55.186501,53.960098,54.1563,2377715,53.543781
2010-06-09,54.254398,54.744999,53.714802,53.862,1589568,53.252808
2010-06-10,54.843102,54.843102,53.420502,53.960098,2242296,53.349796
2010-06-11,54.4506,54.793999,53.763901,54.009102,3021519,53.398247
2010-06-14,54.058201,54.6469,53.665699,54.4016,3111327,53.786308
2010-06-15,54.843102,55.578899,54.254398,55.088299,4950528,54.46524
2010-06-16,55.431702,56.069401,54.6469,54.9902,4559693,54.368248
2010-06-17,55.382702,56.020401,55.088299,55.726101,2722029,55.095829
2010-06-18,55.284599,56.510899,54.9412,55.333599,3772348,54.707764
2010-06-21,55.922298,56.6581,55.676998,55.971298,3533570,55.338253
2010-06-22,56.069401,56.314701,55.088299,55.382702,5259378,54.756313
2010-06-23,55.333599,56.314701,54.9412,55.578899,4292810,54.950291
2010-06-24,55.627899,57.197701,55.5298,55.775101,7424597,55.144276
2010-06-25,55.922298,57.737301,55.775101,56.069401,6693624,55.435246
2010-06-28,57.148602,57.295799,55.922298,57.050499,4829751,56.405247
2010-06-29,57.099602,58.1297,56.560001,57.688202,5925272,57.035736
2010-06-30,57.148602,58.816502,56.805199,58.375,4782284,57.714764
2010-07-01,58.767399,59.061798,57.639198,58.6693,4654539,58.005741
2010-07-02,58.865501,59.650398,58.522202,59.012699,4691557,58.345253
2010-07-05,59.110802,59.552299,58.178799,58.522202,2199171,57.860302
2010-07-06,58.522202,59.061798,58.375,58.571201,2209427,57.908749
2010-07-07,58.571201,58.9146,56.9524,57.443001,3338923,56.793308
2010-07-08,57.884399,58.473099,57.2467,57.737301,4571158,57.084278
2010-07-09,57.884399,58.178799,57.5411,57.8354,2921244,57.181271
2010-07-12,58.325901,58.816502,57.590099,58.522202,3376096,57.860302
2010-07-13,58.865501,60.827702,58.6203,60.484299,6032166,59.800209
2010-07-14,61.318298,61.661701,60.3862,60.876801,7179686,60.188274
2010-07-15,60.827702,61.122101,59.356098,60.435299,4600968,59.751762
2010-07-16,60.435299,60.484299,59.650398,60.0919,3067512,59.412247
2010-07-19,59.8466,60.484299,59.601398,59.993801,2805858,59.315258
2010-07-20,60.729599,61.023899,59.993801,60.239101,3830632,59.557785
2010-07-21,60.729599,60.778702,58.522202,59.650398,7830214,58.975742
2010-07-22,59.699501,59.699501,58.767399,59.306999,4188574,58.636227
2010-07-23,59.2089,60.0429,58.178799,58.473099,4063753,57.811756
2010-07-26,59.061798,59.061798,57.295799,57.5411,2558726,56.890297
2010-07-27,57.884399,58.227798,56.9034,57.8354,1931361,57.181271
2010-07-28,58.227798,58.325901,57.050499,57.295799,2807276,56.647774
2010-07-29,57.295799,57.295799,56.1185,56.265701,5158703,55.629326
2010-07-30,56.020401,56.9034,55.676998,55.775101,3058503,55.144276
2010-08-02,56.020401,56.609001,55.922298,56.1675,2648007,55.53223
2010-08-03,56.6581,57.148602,56.216599,56.4128,3052497,55.774761
2010-08-04,56.4128,57.148602,56.1675,56.609001,3027336,55.968742
2010-08-05,56.805199,57.001499,55.726101,55.873199,3225303,55.241261
2010-08-06,56.805199,56.805199,55.5298,56.020401,3581509,55.386799
2010-08-09,56.4128,58.0807,56.3638,57.5411,3157284,56.890297
2010-08-10,58.1297,60.189999,57.688202,59.061798,14214082,58.393795
2010-08-11,59.552299,60.140999,58.865501,59.454201,4832912,58.781761
2010-08-12,57.982601,60.827702,57.982601,60.435299,3192313,59.751762
2010-08-13,60.827702,61.073002,59.699501,60.6315,5354028,59.945744
2010-08-16,60.5825,61.318298,59.061798,60.0429,5259220,59.3638
2010-08-17,60.140999,60.827702,58.276901,58.816502,3163011,58.151276
2010-08-18,59.356098,61.8088,58.9636,61.367298,8527434,60.673222
2010-08-19,62.2994,62.789902,61.8088,62.5937,8088029,61.88575
2010-08-20,62.005001,63.133301,61.416401,61.857899,4476881,61.158276
2010-08-23,61.857899,62.495602,60.9258,61.367298,3420156,60.673222
2010-08-24,61.612598,61.7598,59.061798,59.306999,4169489,58.636227
2010-08-25,59.306999,59.5033,57.492001,57.8354,3957192,57.181271
2010-08-26,58.276901,59.257999,56.9034,58.767399,10209501,58.102726
2010-08-27,58.767399,59.650398,56.560001,57.001499,9205152,56.3568
2010-08-30,57.393902,58.0807,55.676998,56.265701,8867670,55.629326
2010-08-31,55.922298,56.4128,54.058201,54.6469,7673188,54.028831
2010-09-01,54.9902,56.3638,54.9412,56.1185,3756378,55.483788
2010-09-02,56.1185,56.9034,55.922298,56.560001,3031443,55.920296
2010-09-03,56.805199,57.148602,56.1675,56.7071,2515286,56.065731
2010-09-06,57.443001,57.443001,56.9034,57.001499,2690380,56.3568
2010-09-07,57.492001,57.884399,57.001499,57.344799,2673464,56.69622
2010-09-08,57.393902,58.031601,56.9034,57.639198,4094026,56.987289
2010-09-09,58.0807,58.767399,57.2467,57.982601,5194925,57.326809
2010-09-13,58.375,58.571201,57.737301,58.0807,2545005,57.423794
2010-09-14,58.473099,58.522202,57.099602,57.393902,2202767,56.744766
2010-09-15,57.492001,58.865501,57.050499,58.227798,6405344,57.569229
2010-09-16,57.884399,58.522202,56.805199,57.295799,3003475,56.647774
2010-09-17,57.393902,58.1297,57.2467,57.492001,3373058,56.841755
2010-09-20,57.688202,58.1297,57.492001,57.8354,1856223,57.181271
2010-09-21,58.178799,58.178799,56.805199,57.001499,4225933,56.3568
2010-09-22,57.148602,57.393902,56.314701,56.854301,2500820,56.211266
2010-09-23,56.805199,58.178799,56.510899,57.5411,4550045,56.890297
2010-09-24,57.099602,57.344799,56.4128,57.197701,3031116,56.550781
2010-09-27,58.0807,58.6693,57.001499,57.197701,2367638,56.550781
2010-09-28,57.197701,57.8354,56.9524,57.148602,2030655,56.502239
2010-09-29,57.492001,57.8354,56.4128,56.756199,3316486,56.114273
2010-09-30,56.756199,56.854301,55.186501,55.726101,4055263,55.095829
2010-10-01,56.4128,56.461899,55.676998,56.1675,3809578,55.53223
2010-10-04,56.7071,57.001499,55.971298,56.1185,3195233,55.483788
2010-10-05,56.7071,57.099602,55.8242,56.6581,4648986,56.017284
2010-10-06,57.344799,58.325901,56.805199,58.1297,3760935,57.47224
2010-10-07,58.718399,60.0429,57.5411,57.8354,9362873,57.181271
2010-10-08,57.933498,58.424,57.148602,57.590099,3256793,56.938744
2010-10-11,57.933498,58.276901,57.5411,57.884399,2645749,57.229713
2010-10-12,58.0807,58.1297,56.4128,56.9034,2184940,56.259811
2010-10-13,57.884399,57.884399,57.001499,57.5411,1928899,56.890297
2010-10-14,57.590099,57.982601,56.4128,56.560001,2248085,55.920296
2010-10-15,57.295799,57.295799,55.088299,55.382702,5500664,54.756313
2010-10-18,56.9034,56.9034,53.175201,53.910999,7977000,53.301254
2010-10-19,54.352501,54.793999,53.2733,53.469501,6735987,52.86475
2010-10-20,53.420502,53.420502,52.4884,52.831799,3317371,52.234261
2010-10-21,53.371399,53.371399,52.4394,53.028,4620863,52.428242
2010-10-22,53.665699,53.665699,52.4884,52.635601,2168075,52.040279
2010-10-25,53.077099,53.175201,52.1451,52.292198,4731553,51.70076
2010-10-26,52.292198,52.782799,51.5564,51.654499,4806649,51.070274
2010-10-27,51.703602,53.469501,51.409199,53.028,5747558,52.428242
2010-10-28,53.763901,53.960098,52.1451,52.635601,12116018,52.040279
2010-10-29,53.077099,53.2243,51.997898,52.4884,2403504,51.894745
2010-11-01,52.979,53.2733,52.635601,52.880901,2246101,52.28281
2010-11-02,52.782799,53.077099,52.096001,52.390301,2561465,51.797756
2010-11-03,52.6847,53.028,52.194099,52.341301,3562670,51.74931
2010-11-04,52.7337,52.7337,52.1451,52.243198,3395093,51.652317
2010-11-08,54.744999,54.744999,52.390301,53.028,4430784,52.428242
2010-11-09,52.979,53.910999,52.537498,52.831799,4516561,52.234261
2010-11-10,53.763901,53.763901,52.537498,52.831799,7206364,52.234261
2010-11-11,53.371399,53.371399,52.047001,52.243198,2741185,51.652317
2010-11-12,52.096001,52.929901,50.7715,51.065899,3453430,50.488331
2010-11-15,51.3111,51.3111,49.937599,50.4282,2331183,49.857845
2010-11-16,50.526299,50.9678,48.416901,48.809299,3531456,48.257256
2010-11-18,49.8395,49.8395,46.7981,48.711201,4392348,48.160267
2010-11-19,49.0546,49.643299,47.8283,48.416901,6779365,47.869293
2010-11-22,48.416901,49.8395,46.7491,49.3489,5342479,48.790756
2010-11-23,49.0546,49.790401,47.681099,48.858398,6410114,48.305801
2010-11-24,48.858398,49.3489,47.8773,48.1716,3175927,47.62677
2010-11-25,48.1716,48.514999,45.130199,45.6698,6340462,45.153263
2010-11-26,46.111301,46.2094,39.587101,42.971901,9226776,42.485878
2010-11-29,44.933998,45.817001,43.805801,45.277401,5026678,44.765305
2010-11-30,45.277401,46.013199,44.296299,44.7869,3602930,44.280354
2010-12-01,45.130199,48.514999,44.639702,48.1716,4915914,47.62677
2010-12-02,48.662201,49.0546,47.0924,48.514999,5020652,47.966286
2010-12-03,48.073502,48.564098,43.217098,47.8283,4889638,47.287354
2010-12-06,48.073502,49.103699,47.681099,48.024502,2743893,47.481335
2010-12-07,48.122601,48.416901,47.484901,48.122601,1922945,47.578323
2010-12-08,48.024502,48.073502,45.130199,46.062302,4212604,45.541328
2010-12-09,46.552799,46.552799,42.677502,43.3643,5121044,42.87384
2010-12-10,43.168098,45.228401,43.168098,44.590599,2170769,44.086269
2010-12-13,44.983101,45.277401,43.462399,45.032101,1874604,44.522778
2010-12-14,45.130199,47.239601,44.737801,46.650902,3163689,46.123272
2010-12-15,46.700001,46.700001,44.983101,45.3755,2259150,44.862293
2010-12-16,45.3755,45.718899,44.639702,45.424599,1133687,44.910839
2010-12-20,45.130199,46.2094,44.835899,45.3265,1967735,44.813847
2010-12-21,45.522701,45.6208,44.639702,44.884998,1799050,44.377338
2010-12-22,44.884998,45.3755,44.247299,44.4925,2721708,43.989281
2010-12-23,44.541599,44.737801,43.217098,43.6096,3565581,43.116364
2010-12-24,43.6586,43.854801,43.266201,43.707699,2499563,43.213356
2010-12-27,44.296299,45.0812,43.805801,44.247299,3643207,43.746853
2010-12-28,44.590599,44.590599,43.756699,43.854801,1668472,43.358795
2010-12-29,44.1492,44.345402,43.854801,44.100101,1629343,43.601322
2010-12-30,44.394402,44.394402,43.805801,43.9529,2421031,43.455784
2010-12-31,44.296299,45.424599,44.247299,45.032101,2880464,44.522778
2011-01-03,45.6208,46.4547,45.277401,46.1604,4250423,45.638313
2011-01-04,46.405701,46.601898,45.522701,46.013199,3326721,45.492779
2011-01-05,46.111301,46.700001,45.424599,45.6208,3144986,45.10482
2011-01-06,46.111301,46.405701,44.394402,44.7869,2305006,44.280354
2011-01-07,44.7869,44.7869,43.168098,43.217098,2155391,42.728306
2011-01-10,43.4133,43.6586,41.4021,41.9907,3678888,41.515774
2011-01-11,41.9907,42.677502,38.458801,39.341801,5967026,38.896839
2011-01-12,39.832401,40.421001,38.8022,40.2248,5658637,39.769848
2011-01-13,40.2738,41.009701,39.7342,40.2738,4053199,39.818295
2011-01-14,40.2738,40.960602,38.949402,39.636101,3231076,39.187809
2011-01-17,40.077599,40.4701,38.900299,39.537998,4550159,39.090816
2011-01-18,39.7342,40.2248,39.292801,39.783298,2364333,39.33334
2011-01-19,40.028599,40.4701,39.636101,40.175701,2045462,39.721306
2011-01-20,39.7342,40.421001,39.6852,40.322899,1801502,39.86684
2011-01-21,40.2248,41.205898,40.028599,40.7644,1798726,40.303345
2011-01-24,40.421001,41.156799,40.126701,40.421001,1038486,39.963829
2011-01-25,40.2248,40.715302,39.636101,39.7342,2167854,39.284794
2011-01-27,40.2248,40.322899,38.654999,39.341801,8278208,38.896839
2011-01-28,39.636101,39.636101,38.164501,38.704102,3418176,38.26635
2011-01-31,38.164501,38.851299,37.330601,38.654999,2088629,38.217804
2011-02-01,38.654999,39.145599,37.330601,37.870201,3078972,37.441879
2011-02-02,38.2626,38.360699,37.0853,37.526798,2523891,37.10236
2011-02-03,31.395,39.194599,30.2176,38.851299,3950761,38.411884
2011-02-04,42.187,42.187,37.428699,37.772099,2873437,37.344887
2011-02-07,39.145599,39.145599,37.477699,38.311699,1725183,37.878387
2011-02-08,38.2626,38.753201,34.8288,35.270302,4434024,34.871387
2011-02-09,34.5345,34.8288,28.9422,31.1497,7892973,30.79739
2011-02-10,36.3004,36.3004,29.677999,35.4174,14706857,35.016823
2011-02-11,28.4517,37.183399,28.4517,36.987202,14045029,36.568871
2011-02-14,37.330601,40.126701,36.987202,39.6852,11014731,39.236355
2011-02-15,39.7342,41.794498,39.537998,41.451099,10613982,40.982277
2011-02-16,41.6474,41.6964,40.371899,41.1078,4337522,40.64286
2011-02-17,41.304001,41.892601,40.2248,40.5191,4773802,40.060822
2011-02-18,40.715302,40.862499,38.851299,39.439899,3356536,38.993824
2011-02-21,39.488998,41.1078,38.851299,40.715302,4873411,40.254803
2011-02-22,40.2248,41.156799,39.7342,40.2738,3470309,39.818295
2011-02-23,40.2738,40.5191,38.654999,39.7342,6307212,39.284794
2011-02-24,34.3382,40.2738,34.3382,37.674,11017765,37.247898
2011-02-25,38.458801,39.6852,37.821098,39.194599,6998902,38.751301
2011-02-28,39.7342,41.9907,39.341801,40.2738,11317395,39.818295
2011-03-01,40.568199,40.715302,39.537998,40.2248,4898560,39.769848
2011-03-03,40.028599,40.617199,39.243698,39.587101,4611737,39.139362
2011-03-04,39.7342,40.421001,38.654999,38.851299,4030375,38.411884
2011-03-07,38.2626,39.439899,37.723,39.0965,3474624,38.654308
2011-03-08,39.0965,39.9795,38.900299,39.292801,4429898,38.848392
2011-03-09,39.292801,40.028599,39.047501,39.7342,3817470,39.284794
2011-03-10,40.2738,40.2738,39.0965,39.243698,3655737,38.799843
2011-03-11,38.753201,39.194599,37.919201,38.409801,3401813,37.97538
2011-03-14,38.2626,38.900299,37.575802,38.311699,3557603,37.878387
2011-03-15,37.477699,38.066399,36.5947,37.379601,2670891,36.956829
2011-03-16,37.379601,38.164501,37.281502,37.723,2635541,37.296345
2011-03-17,37.772099,38.066399,37.036201,37.232498,2801321,36.81139
2011-03-18,37.330601,38.066399,35.858898,36.349499,3130251,35.938377
2011-03-21,36.5947,36.938099,35.319302,36.055099,2925998,35.647308
2011-03-22,35.613701,36.643799,35.613701,36.398499,2020011,35.986824
2011-03-23,36.3004,36.84,36.104198,36.643799,2243987,36.229351
2011-03-24,36.938099,36.987202,36.055099,36.447601,3338213,36.035374
2011-03-25,36.84,36.938099,36.447601,36.692902,2749849,36.277897
2011-03-28,37.183399,37.526798,35.662701,37.183399,5020942,36.762844
2011-03-29,37.575802,38.2626,37.330601,37.772099,5233310,37.344887
2011-03-30,37.870201,38.654999,37.526798,38.360699,3058892,37.926834
2011-03-31,38.5079,40.8134,37.674,39.7342,8734988,39.284794
2011-04-01,40.322899,40.617199,39.488998,39.6852,4575434,39.236355
2011-04-04,40.2248,40.617199,39.7342,39.881401,3671516,39.430336
2011-04-05,40.421001,40.617199,39.881401,40.2738,3376643,39.818295
2011-04-06,40.5191,41.205898,40.2738,41.009701,5231462,40.545872
2011-04-07,41.205898,43.3643,40.911499,43.07,9191773,42.58287
2011-04-08,43.3643,43.560501,40.911499,41.353001,6974539,40.885288
2011-04-11,41.205898,41.205898,40.2738,40.862499,3468173,40.400337
2011-04-13,41.009701,42.187,40.715302,41.892601,4217542,41.418789
2011-04-15,41.6964,42.088902,40.911499,41.1078,2535396,40.64286
2011-04-18,40.911499,41.598301,39.3909,39.6852,3890667,39.236355
2011-04-19,39.7342,39.783298,38.851299,39.488998,1949666,39.04237
2011-04-20,39.7342,40.911499,39.6852,40.5191,2169776,40.060822
2011-04-21,40.715302,40.911499,37.870201,38.704102,9786083,38.26635
2011-04-25,38.851299,39.439899,38.2626,38.998402,4235004,38.557323
2011-04-26,38.753201,38.998402,37.232498,37.674,8907153,37.247898
2011-04-27,38.2626,39.488998,37.919201,38.115398,9511919,37.684307
2011-04-28,38.5079,38.5079,37.821098,38.066399,4230358,37.63586
2011-04-29,38.164501,38.2626,36.938099,37.036201,2824704,36.617313
2011-05-02,37.0853,37.575802,36.3004,37.232498,2444246,36.81139
2011-05-03,37.281502,37.526798,36.643799,36.84,3174014,36.423332
2011-05-04,36.791,37.1343,35.613701,36.153301,2674895,35.7444
2011-05-05,36.153301,36.447601,35.4174,35.662701,2192650,35.259346
2011-05-06,35.7118,36.791,35.7118,36.398499,1442497,35.986824
2011-05-09,36.791,37.036201,35.809898,36.3004,1517221,35.889835
2011-05-10,36.5457,36.791,36.153301,36.5457,1162106,36.132359
2011-05-11,36.5457,36.791,36.3004,36.643799,836079,36.229351
2011-05-12,36.791,37.772099,36.055099,36.202301,2111512,35.792843
2011-05-13,36.5457,37.1343,36.055099,36.692902,2039430,36.277897
2011-05-16,36.791,37.036201,35.760799,36.055099,1604281,35.647308
2011-05-17,36.202301,36.202301,35.4174,35.7118,1300567,35.307892
2011-05-18,35.662701,36.055099,34.8288,35.1231,1869594,34.725853
2011-05-19,35.515499,35.515499,34.3382,34.5345,1410819,34.143909
2011-05-20,34.387299,35.025002,33.749599,34.092999,2377654,33.707401
2011-05-23,34.0439,34.3382,33.1609,33.4062,1493264,33.02837
2011-05-24,33.4552,34.240101,32.8666,33.357101,1760603,32.979824
2011-05-25,33.357101,33.357101,32.425098,32.817501,2173765,32.446327
2011-05-26,33.357101,33.357101,32.474201,32.964699,3215931,32.591858
2011-05-27,32.5723,33.847698,32.5723,33.553398,2652478,33.173904
2011-05-30,33.651501,34.5345,33.209999,33.4062,2074953,33.02837
2011-05-31,33.357101,35.0741,32.375999,34.926899,9742772,34.531868
2011-06-01,35.0741,35.270302,33.602402,33.945801,4242125,33.561867
2011-06-02,32.817501,33.357101,32.375999,32.5723,6321744,32.203903
2011-06-03,32.5723,33.258999,31.983601,32.081699,2623645,31.718849
2011-06-06,32.375999,32.375999,31.247801,31.689301,1854275,31.330889
2011-06-07,31.493099,32.375999,31.444,32.081699,1993661,31.718849
2011-06-08,31.983601,32.081699,31.5912,31.7383,1803899,31.379333
2011-06-09,31.8855,31.8855,31.395,31.493099,1512557,31.136906
2011-06-10,31.493099,31.934601,31.3459,31.493099,2241231,31.136906
2011-06-13,31.5912,31.983601,31.1987,31.787399,1864114,31.427877
2011-06-14,31.787399,32.523201,31.2969,32.375999,3012542,32.009819
2011-06-15,32.6213,32.6213,31.493099,31.7383,2118786,31.379333
2011-06-16,31.5912,31.689301,30.953501,31.3459,2453679,30.991371
2011-06-17,31.395,31.7383,31.1497,31.395,1661134,31.039917
2011-06-20,31.395,31.689301,29.3347,30.511999,3811235,30.166903
2011-06-21,30.6101,30.7572,30.119499,30.364799,1707997,30.021366
2011-06-22,30.511999,30.6101,30.0214,30.4139,2061100,30.069914
2011-06-23,30.4139,30.7082,29.4328,30.266701,2584646,29.924379
2011-06-24,30.7082,31.1987,30.3158,31.002501,1724953,30.651855
2011-06-27,30.806299,31.395,30.561001,31.1987,1647816,30.845837
2011-06-28,31.3459,32.670399,31.2969,32.375999,5123893,32.009819
2011-06-29,32.670399,33.1119,31.934601,32.228901,3897066,31.864386
2011-06-30,32.327,32.474201,31.787399,32.0327,2743123,31.670404
2011-07-01,32.179798,32.670399,31.7383,32.277901,2558172,31.912832
2011-07-04,32.5723,33.1609,32.375999,32.964699,3372437,32.591858
2011-07-05,33.209999,33.209999,32.228901,32.425098,1808885,32.058365
2011-07-06,32.6213,32.6213,31.5912,32.130798,1024034,31.767393
2011-07-07,32.5723,32.6213,32.277901,32.375999,1980088,32.009819
2011-07-08,32.375999,33.013802,31.689301,31.8855,3989082,31.52487
2011-07-11,31.5912,32.179798,31.1987,31.3459,1636919,30.991371
2011-07-12,31.002501,31.2969,30.4629,30.9044,3132404,30.554865
2011-07-13,31.002501,31.2969,30.6591,31.1497,3333618,30.79739
2011-07-14,31.247801,31.444,30.806299,30.953501,3441327,30.603409
2011-07-15,30.9044,31.247801,30.7082,31.100599,1439330,30.748846
2011-07-18,31.6402,31.6402,30.806299,30.9044,1886654,30.554865
2011-07-19,31.0516,31.1987,30.561001,30.806299,2133245,30.457872
2011-07-20,31.1987,31.1987,30.4629,30.6101,1775795,30.263893
2011-07-21,30.511999,30.6591,30.119499,30.3158,2618715,29.972921
2011-07-22,30.6591,30.806299,30.2176,30.4629,1671532,30.118359
2011-07-25,30.511999,30.6101,30.1686,30.364799,2018754,30.021366
2011-07-26,30.4139,30.8554,30.070499,30.3158,1592719,29.972921
2011-07-27,30.364799,30.364799,29.530899,29.7271,3235199,29.390881
2011-07-28,29.4328,30.2176,28.991301,29.4818,6629481,29.148355
2011-07-29,29.3347,31.2969,29.1875,30.070499,4928930,29.730396
2011-08-01,30.8554,30.8554,29.7271,29.8743,3372091,29.536415
2011-08-02,29.8743,29.9233,29.2365,29.530899,1694194,29.196898
2011-08-03,29.2365,30.119499,28.4517,29.7761,2774933,29.439327
2011-08-04,30.3158,30.511999,29.530899,29.7271,3354812,29.390881
2011-08-05,28.598801,29.530899,27.9611,29.2365,3026273,28.905828
2011-08-08,28.5007,29.383699,28.0592,29.0403,4321910,28.711847
2011-08-09,27.5196,30.4139,27.5196,29.579901,6356460,29.245346
2011-08-10,30.4139,31.100599,29.2365,30.266701,5938863,29.924379
2011-08-11,29.579901,30.4139,29.138399,29.285601,3737075,28.954374
2011-08-12,30.1686,30.3158,29.138399,29.285601,3928153,28.954374
2011-08-16,30.070499,30.266701,28.1574,28.697001,4610020,28.372431
2011-08-17,28.549801,29.089399,26.440399,28.0592,6156440,27.741846
2011-08-18,27.9121,28.9422,26.98,27.3234,6629309,27.014366
2011-08-19,26.097099,27.274401,25.9499,26.7348,5098366,26.432425
2011-08-22,26.7838,27.9121,26.4895,27.4706,3583536,27.159903
2011-08-23,27.7649,28.402599,27.4706,27.9611,3206918,27.644854
2011-08-24,27.813999,28.9422,27.5196,28.010201,6562030,27.693399
2011-08-25,28.1574,28.3536,25.557501,25.900801,10488967,25.607857
2011-08-26,26.98,26.98,25.4594,25.900801,6309867,25.607857
2011-08-29,26.146099,26.832899,26.146099,26.4895,3940473,26.189898
2011-08-30,26.587601,26.98,26.1952,26.440399,4035978,26.141354
2011-09-02,26.391399,27.274401,26.2442,26.6367,6220570,26.335432
2011-09-05,26.98,27.5196,26.2442,27.274401,4251657,26.965921
2011-09-06,27.274401,28.0592,27.0781,27.9611,3749933,27.644854
2011-09-07,28.010201,29.579901,26.4895,29.138399,6799548,28.808838
2011-09-08,30.7082,30.7082,29.138399,29.3347,4689371,29.002916
2011-09-09,29.4328,29.629,27.7649,28.010201,5567142,27.693399
2011-09-12,28.3536,28.3536,26.7838,27.1763,4042231,26.868931
